"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Felix Passlack";"RWB";"all";"all";"3375";"F. Passlack";"1998-05-29";"88.71";"16.6";"16";"0";"164";"100";"55.49";"2";"1.63";"63.74";"156.71";"0.81";"35.37";"6.71";"1.22";"21.95";"18.29";"9.15"
"Finn Porath";"LWB";"all";"all";"25541";"F. Porath";"1997-02-23";"87.24";"17.16";"15";"0";"157";"100";"57.96";"1.55";"1.02";"61.54";"168.15";"0.47";"35.67";"8.92";"1.27";"22.93";"15.29";"6.37"
"Fabian Rieder";"RW";"all";"all";"32495";"F. Rieder";"2002-02-16";"75.24";"21.08";"7";"0";"82";"100";"68.29";"1.53";"1.24";"71.43";"159.76";"0.83";"48.78";"8.54";"0";"23.17";"18.29";"13.41"
"Florian Wirtz";"AM";"all";"all";"25456";"F. Wirtz";"2003-05-03";"95.38";"28.37";"12";"0";"313";"100";"71.25";"2.36";"1.73";"67.71";"166.45";"0.87";"48.24";"7.03";"1.92";"35.78";"25.24";"12.78"
"Florian Wirtz";"CF";"all";"all";"25456";"F. Wirtz";"2003-05-03";"91.34";"24.33";"6";"0";"110";"100";"78.18";"2.38";"1.94";"73.26";"168.18";"1.3";"57.27";"10";"2.73";"34.55";"30";"19.09"
"Florian Wirtz";"LF";"all";"all";"25456";"F. Wirtz";"2003-05-03";"98.38";"25.57";"6";"0";"144";"100";"75.69";"2.13";"1.68";"70.64";"165.28";"1.06";"53.47";"10.42";"1.39";"34.72";"27.08";"16.67"
"Gerrit Holtmann";"LWB";"all";"all";"19176";"G. Holtmann";"1995-03-25";"72.22";"14.47";"6";"0";"50";"100";"70";"1.95";"1.48";"71.43";"172";"0.82";"50";"10";"2";"26";"20";"8"
"Georgios Masouras";"CF";"all";"all";"15153";"G. Masouras";"1994-01-01";"84.69";"16.97";"9";"0";"93";"100";"74.19";"3.29";"2.75";"62.32";"160.22";"1.43";"46.24";"6.45";"0";"45.16";"34.41";"15.05"
"Gift Emmanuel Orban";"CF";"all";"all";"553894";"G. Orban";"2002-07-17";"75.74";"16.14";"6";"0";"39";"100";"71.79";"3.69";"2.97";"75";"179.49";"1.19";"53.85";"5.13";"0";"43.59";"28.21";"17.95"
"Granit Xhaka";"LM";"all";"all";"4047";"G. Xhaka";"1992-09-27";"94.19";"26.93";"11";"0";"201";"100";"50.25";"1.47";"0.78";"85.15";"128.36";"0.59";"42.79";"5.97";"1.99";"24.88";"11.94";"7.96"
"Granit Xhaka";"RM";"all";"all";"4047";"G. Xhaka";"1992-09-27";"99.79";"27.68";"16";"0";"337";"100";"58.16";"1.49";"0.68";"81.63";"136.2";"0.45";"47.48";"8.31";"0.89";"23.44";"10.09";"5.34"
"Hugo Ekitiké";"CF";"all";"all";"32433";"H. Ekitiké";"2002-06-20";"86.95";"20.41";"30";"0";"292";"100";"71.23";"3.65";"2.74";"76.92";"177.4";"2.06";"54.79";"15.75";"3.08";"47.95";"35.62";"26.37"
"Harry Kane";"CF";"all";"all";"4219";"H. Kane";"1993-07-28";"89.23";"30.52";"26";"0";"260";"100";"66.15";"3.64";"2.46";"73.84";"165.38";"1.57";"48.85";"11.15";"3.08";"50.38";"33.85";"21.54"
"Hugo Larsson";"LM";"all";"all";"153788";"H. Larsson";"2004-06-27";"91.74";"20.56";"16";"0";"110";"100";"47.27";"1.43";"0.76";"84.62";"130.91";"0.62";"40";"7.27";"1.82";"19.09";"9.09";"8.18"
"Hugo Larsson";"RM";"all";"all";"153788";"H. Larsson";"2004-06-27";"96.35";"22.04";"6";"0";"53";"100";"54.72";"1.28";"0.68";"79.31";"133.96";"0.52";"43.4";"5.66";"0";"16.98";"9.43";"5.66"
"Haris Tabaković";"CF";"all";"all";"4211";"H. Tabaković";"1994-06-20";"77.9";"15.57";"6";"0";"42";"100";"66.67";"3.11";"2.25";"67.86";"140.48";"1.2";"45.24";"11.9";"0";"35.71";"21.43";"16.67"
"Hauke Wahl";"CB";"all";"all";"19486";"H. Wahl";"1994-04-15";"97.3";"19.51";"13";"0";"130";"100";"53.08";"0.44";"0.26";"95.65";"140";"0.23";"50.77";"0";"0";"3.85";"2.31";"2.31"
"Hauke Wahl";"RCB";"all";"all";"19486";"H. Wahl";"1994-04-15";"98.12";"21.1";"20";"0";"256";"100";"42.19";"0.33";"0.11";"91.67";"132.42";"0.09";"38.67";"1.17";"0";"2.73";"0.39";"0.39"
"Ivan Ordets";"CB";"all";"all";"12736";"I. Ordets";"1992-07-08";"96.95";"18.63";"15";"0";"85";"100";"43.53";"0.23";"0.09";"94.59";"118.82";"0.08";"41.18";"1.18";"0";"1.18";"0";"0"
"Ibrahima Sissoko";"DM";"all";"all";"12227";"I. Sissoko";"1997-10-27";"91.57";"18.01";"11";"0";"73";"100";"61.64";"1.26";"0.92";"64.44";"147.95";"0.46";"39.73";"4.11";"0";"24.66";"19.18";"8.22"
"Ibrahima Sissoko";"LM";"all";"all";"12227";"I. Sissoko";"1997-10-27";"87.4";"16.97";"7";"0";"66";"100";"66.67";"1.56";"0.96";"56.82";"151.52";"0.27";"37.88";"9.09";"0";"28.79";"16.67";"3.03"
"Ibrahima Sissoko";"RM";"all";"all";"12227";"I. Sissoko";"1997-10-27";"94.58";"15.98";"10";"0";"70";"100";"77.14";"1.22";"0.99";"79.63";"140";"0.65";"61.43";"4.29";"0";"21.43";"17.14";"11.43"
"Junior Chukwubuike Adamu";"CF";"all";"all";"36021";"J. Adamu";"2001-06-06";"84.96";"19.54";"16";"0";"109";"100";"73.39";"2.57";"1.6";"61.25";"150.46";"0.87";"44.95";"8.26";"0";"40.37";"26.61";"14.68"
"Jean Mattéo Bahoya";"LW";"all";"all";"186073";"J. Bahoya";"2005-05-07";"74.21";"18.15";"6";"0";"61";"100";"57.38";"2.26";"1.27";"74.29";"160.66";"0.68";"42.62";"8.2";"1.64";"32.79";"18.03";"11.48"
"Julian Brandt";"AM";"all";"all";"5568";"J. Brandt";"1996-05-02";"93.29";"27.96";"13";"0";"232";"100";"70.69";"2.68";"2.27";"73.17";"162.07";"1.26";"51.72";"10.34";"2.16";"37.93";"31.03";"18.1"
"Julian Brandt";"LM";"all";"all";"5568";"J. Brandt";"1996-05-02";"90.82";"23.9";"6";"0";"87";"100";"67.82";"3.3";"2.53";"76.27";"156.32";"1.93";"51.72";"13.79";"2.3";"36.78";"28.74";"20.69"
"Jonathan Burkardt";"CF";"all";"all";"19171";"J. Burkardt";"2000-07-11";"90.02";"19.66";"24";"0";"236";"100";"72.03";"2.84";"2.19";"78.24";"163.56";"1.38";"56.36";"11.44";"2.97";"41.1";"30.51";"20.76"
"Jeff Chabot";"CB";"all";"all";"14269";"J. Chabot";"1998-02-12";"88.63";"22.47";"5";"0";"50";"100";"26";"0.89";"0.36";"84.62";"112";"0.12";"22";"0";"0";"14";"4";"0"
"Jeff Chabot";"LCB";"all";"all";"14269";"J. Chabot";"1998-02-12";"91.92";"26.16";"21";"0";"267";"100";"40.82";"0.68";"0.22";"88.07";"118.35";"0.16";"35.96";"1.87";"0";"10.11";"3.37";"1.87"
"Johannes Eggestein";"CF";"all";"all";"19075";"J. Eggestein";"1998-05-08";"85.6";"18.53";"22";"0";"290";"100";"72.07";"2.29";"1.65";"74.64";"160.34";"0.81";"53.79";"9.66";"0.69";"32.76";"22.41";"11.38"
"Jeremie Frimpong";"RWB";"all";"all";"24896";"J. Frimpong";"2000-12-10";"91.68";"26.71";"20";"0";"298";"100";"63.09";"2.62";"1.95";"72.34";"158.05";"0.88";"45.64";"7.38";"1.34";"30.2";"23.15";"10.4"
"Jonas Föhrenbach";"LB";"all";"all";"19349";"J. Föhrenbach";"1996-01-26";"93.56";"19.34";"10";"0";"134";"100";"61.19";"1.3";"0.81";"70.73";"147.76";"0.42";"43.28";"4.48";"0";"13.43";"8.96";"3.73"
"Jonas Föhrenbach";"LWB";"all";"all";"19349";"J. Föhrenbach";"1996-01-26";"92.92";"16.3";"8";"0";"81";"100";"67.9";"0.97";"0.54";"69.09";"150.62";"0.28";"46.91";"4.94";"0";"13.58";"3.7";"0"
"Jamie Bynoe-Gittens";"LW";"all";"all";"143432";"J. Gittens";"2004-08-08";"81.9";"23.97";"16";"0";"151";"100";"59.6";"2.67";"1.52";"61.11";"162.25";"0.49";"36.42";"3.97";"1.32";"46.36";"25.17";"8.61"
"Jeffrey Gouweleeuw";"CB";"all";"all";"4888";"J. Gouweleeuw";"1991-07-10";"97.35";"19.99";"30";"0";"291";"100";"51.2";"0.77";"0.46";"77.85";"132.3";"0.32";"39.86";"2.41";"0.69";"8.59";"4.12";"3.44"
"Janik Haberer";"LM";"all";"all";"11355";"J. Haberer";"1994-04-02";"83.65";"13.24";"5";"0";"35";"100";"68.57";"1.07";"0.58";"87.5";"134.29";"0.49";"60";"0";"0";"17.14";"5.71";"2.86"
"Janik Haberer";"RWB";"all";"all";"11355";"J. Haberer";"1994-04-02";"88.31";"16.89";"5";"0";"46";"100";"54.35";"1.52";"0.68";"68";"132.61";"0.43";"36.96";"0";"0";"17.39";"6.52";"2.17"
"Jackson Irvine";"RM";"all";"all";"4594";"J. Irvine";"1993-03-07";"98.22";"20.18";"25";"0";"204";"100";"69.61";"1.64";"1.33";"70.42";"143.63";"0.68";"49.02";"6.86";"0.49";"18.14";"15.2";"8.33"
"Josip  Juranović";"LWB";"all";"all";"16559";"J. Juranović";"1995-08-16";"89.89";"14.1";"6";"0";"69";"100";"57.97";"1.64";"1.11";"72.5";"147.83";"0.51";"42.03";"4.35";"0";"21.74";"14.49";"11.59"
"Joshua Kimmich";"RDM";"all";"all";"5472";"J. Kimmich";"1995-02-08";"96.54";"34";"24";"0";"569";"100";"46.92";"1.54";"0.66";"84.64";"124.6";"0.47";"39.72";"4.75";"0.7";"25.83";"10.72";"7.21"
"Jamie Leweling";"LW";"all";"all";"27077";"J. Leweling";"2001-02-26";"82.94";"21.14";"6";"0";"88";"100";"60.23";"2.26";"1.37";"69.81";"156.82";"0.97";"42.05";"7.95";"0";"27.27";"17.05";"7.95"
"Jamie Leweling";"RW";"all";"all";"27077";"J. Leweling";"2001-02-26";"78.62";"21.16";"8";"0";"97";"100";"63.92";"2.1";"1.52";"59.68";"155.67";"0.63";"38.14";"1.03";"0";"28.87";"21.65";"8.25"
"Joakim Maehle";"LB";"all";"all";"14570";"J. Maehle";"1997-05-20";"97.69";"22.84";"18";"0";"327";"100";"55.35";"1.28";"0.8";"81.22";"146.48";"0.51";"44.95";"4.28";"0.61";"18.35";"10.09";"5.5"
"Joakim Maehle";"LWB";"all";"all";"14570";"J. Maehle";"1997-05-20";"92.48";"19.24";"6";"0";"89";"100";"66.29";"1.02";"0.69";"94.92";"155.06";"0.67";"62.92";"1.12";"0";"12.36";"8.99";"8.99"
"Jordy Makengo Basambundu";"LB";"all";"all";"60487";"J. Makengo";"2001-08-03";"94.43";"18.15";"7";"0";"72";"100";"43.06";"1.36";"0.69";"74.19";"136.11";"0.23";"31.94";"1.39";"0";"15.28";"9.72";"2.78"
"Jakov Medić";"CB";"all";"all";"30014";"J. Medić";"1998-09-07";"94.69";"18.31";"8";"0";"62";"100";"40.32";"0.27";"0.05";"84";"114.52";"0.01";"33.87";"0";"0";"4.84";"0";"0"
"Jakov Medić";"RCB";"all";"all";"30014";"J. Medić";"1998-09-07";"91.83";"15.8";"6";"0";"42";"100";"35.71";"0.23";"0.09";"93.33";"116.67";"0.09";"33.33";"4.76";"0";"0";"0";"0"
"Jamal Musiala";"AM";"all";"all";"25734";"J. Musiala";"2003-02-26";"89.78";"31.47";"15";"0";"211";"100";"67.3";"3.23";"2.41";"75.35";"158.29";"1.46";"50.71";"12.32";"0.95";"44.08";"32.7";"20.38"
"Julian Ryerson";"RB";"all";"all";"19285";"J. Ryerson";"1997-11-17";"92.51";"27.17";"10";"0";"191";"100";"61.78";"1.29";"0.89";"78.81";"161.26";"0.4";"48.69";"5.76";"1.05";"17.28";"11.52";"4.71"
"Julian Ryerson";"RWB";"all";"all";"19285";"J. Ryerson";"1997-11-17";"92.84";"25.74";"8";"0";"132";"100";"62.12";"1.81";"1.07";"79.27";"175";"0.55";"49.24";"7.58";"2.27";"27.27";"17.42";"9.09"
"James Sands";"LM";"all";"all";"27166";"J. Sands";"2000-07-06";"92.54";"19.94";"5";"0";"50";"100";"50";"1.08";"0.43";"80";"144";"0.34";"40";"6";"0";"14";"4";"2"
"Joe Scally";"RB";"all";"all";"36498";"J. Scally";"2002-12-31";"92.17";"22.02";"27";"0";"413";"100";"58.6";"0.82";"0.56";"74.79";"148.43";"0.23";"43.83";"2.18";"0.97";"10.17";"6.78";"2.91"
"Jan Schöppner";"LDM";"all";"all";"33220";"J. Schöppner";"1999-06-12";"94.76";"19.47";"9";"0";"69";"100";"62.32";"1.36";"0.84";"69.77";"147.83";"0.63";"43.48";"8.7";"0";"26.09";"15.94";"11.59"
"Jan Schöppner";"LM";"all";"all";"33220";"J. Schöppner";"1999-06-12";"90.77";"18.44";"11";"0";"83";"100";"65.06";"1.1";"0.57";"62.96";"143.37";"0.28";"40.96";"8.43";"0";"15.66";"7.23";"2.41"
"Theoson Jordan Siebatcheu";"CF";"all";"all";"10246";"J. Siebatcheu";"1996-04-26";"79.72";"15.68";"9";"0";"68";"100";"79.41";"1.99";"1.41";"70.37";"148.53";"0.88";"55.88";"7.35";"0";"30.88";"25";"16.18"
"Jens Dalsgaard Stage";"RM";"all";"all";"22900";"J. Stage";"1996-11-08";"94.14";"20.69";"18";"0";"221";"100";"68.33";"2.32";"1.83";"67.55";"142.99";"0.92";"46.15";"8.14";"2.71";"25.79";"21.27";"12.67"
"Jonathan Tah";"CB";"all";"all";"12484";"J. Tah";"1996-02-11";"99.32";"28.62";"25";"0";"409";"100";"51.34";"0.48";"0.23";"91.9";"123.72";"0.17";"47.19";"2.44";"0";"5.13";"2.44";"0.98"
"Jonathan Tah";"RCB";"all";"all";"12484";"J. Tah";"1996-02-11";"98.2";"22.93";"7";"0";"79";"100";"58.23";"0.49";"0.2";"97.83";"131.65";"0.18";"56.96";"3.8";"0";"5.06";"1.27";"1.27"
"John Tolkin";"LWB";"all";"all";"36620";"J. Tolkin";"2002-07-31";"91.82";"15.96";"8";"0";"94";"100";"68.09";"1.27";"1.05";"65.62";"140.43";"0.25";"44.68";"4.26";"1.06";"11.7";"9.57";"2.13"
"Josha Mamadou Karaboue Vagnoman";"RB";"all";"all";"19374";"J. Vagnoman";"2000-12-11";"92.66";"23.83";"13";"0";"173";"100";"60.12";"1.15";"0.8";"80.77";"138.15";"0.33";"48.55";"4.62";"1.16";"14.45";"10.98";"4.62"
"Julian Weigl";"LDM";"all";"all";"5585";"J. Weigl";"1995-09-08";"93.86";"22.61";"24";"0";"200";"100";"47.5";"0.89";"0.46";"81.05";"124.5";"0.31";"38.5";"6";"1.5";"10";"4";"3.5"
"Jonas Older Wind";"CF";"all";"all";"12887";"J. Wind";"1999-02-07";"87.57";"18.62";"19";"0";"192";"100";"75.52";"2.17";"1.69";"76.55";"159.9";"1.23";"57.81";"9.9";"1.56";"30.73";"23.44";"18.23"
"Woo-Yeong Jeong";"AM";"all";"all";"22192";"Jeong Woo-Yeong";"1999-09-20";"77.17";"15.5";"7";"0";"92";"100";"53.26";"2.03";"1.09";"85.71";"154.35";"0.91";"45.65";"7.61";"1.09";"29.35";"14.13";"10.87"
"João Maria Lobo Alves Palhinha Gonçalves";"LDM";"all";"all";"5074";"João Palhinha";"1995-07-09";"82.99";"29.78";"5";"0";"44";"100";"50";"1.01";"0.33";"86.36";"104.55";"0.21";"43.18";"4.55";"0";"18.18";"4.55";"0"
"Karim Adeyemi";"RW";"all";"all";"24892";"K. Adeyemi";"2002-01-18";"80.58";"24.2";"8";"0";"100";"100";"56";"2.73";"2.13";"67.86";"173";"1.01";"38";"11";"2";"37";"27";"17"
"Kevin Akpoguma";"LCB";"all";"all";"12754";"K. Akpoguma";"1995-04-19";"98.97";"20.87";"12";"0";"137";"100";"48.91";"0.48";"0.25";"86.57";"137.96";"0.12";"42.34";"1.46";"0";"3.65";"2.92";"0"
"Kevin Akpoguma";"RCB";"all";"all";"12754";"K. Akpoguma";"1995-04-19";"94.12";"21.92";"7";"0";"102";"100";"49.02";"0.6";"0.24";"92";"126.47";"0.22";"45.1";"0.98";"0";"3.92";"0.98";"0.98"
"Kingsley Coman";"LW";"all";"all";"5922";"K. Coman";"1996-06-13";"74.22";"28.1";"11";"0";"178";"100";"55.62";"2.26";"1.37";"86.87";"156.74";"0.88";"48.31";"10.67";"1.12";"28.65";"18.54";"12.92"
"Kilian Fischer";"RB";"all";"all";"59982";"K. Fischer";"2000-10-12";"90.59";"17.96";"18";"0";"218";"100";"60.09";"0.78";"0.45";"83.97";"151.83";"0.27";"50.46";"2.29";"0";"8.26";"4.13";"1.83"
"Kilian Fischer";"RCB";"all";"all";"59982";"K. Fischer";"2000-10-12";"90.61";"18.7";"6";"0";"102";"100";"55.88";"0.98";"0.5";"75.44";"153.92";"0.24";"42.16";"3.92";"0.98";"16.67";"7.84";"2.94"
"Ko Itakura";"LCB";"all";"all";"24911";"K. Itakura";"1997-01-27";"96.5";"24.25";"5";"0";"79";"100";"44.3";"0.55";"0.24";"100";"139.24";"0.24";"44.3";"1.27";"0";"6.33";"2.53";"2.53"
"Ko Itakura";"RCB";"all";"all";"24911";"K. Itakura";"1997-01-27";"98.25";"23.4";"25";"0";"320";"100";"40.31";"0.47";"0.17";"86.05";"136.88";"0.1";"34.69";"0.62";"0.31";"4.69";"0.94";"0.31"
"Kristijan Jakić ";"DM";"all";"all";"32235";"K. Jakić";"1997-05-14";"95.81";"16.79";"7";"0";"45";"100";"57.78";"1.43";"1";"80.77";"142.22";"0.66";"46.67";"8.89";"0";"17.78";"13.33";"8.89"
"Kristijan Jakić ";"LM";"all";"all";"32235";"K. Jakić";"1997-05-14";"92.35";"19.32";"10";"0";"83";"100";"63.86";"1.25";"0.94";"75.47";"137.35";"0.72";"48.19";"13.25";"3.61";"14.46";"12.05";"8.43"
"Kristijan Jakić ";"RM";"all";"all";"32235";"K. Jakić";"1997-05-14";"94.43";"22.53";"6";"0";"60";"100";"51.67";"1.4";"0.87";"80.65";"130";"0.33";"41.67";"5";"0";"18.33";"10";"5"
"Kevin Kampl";"LM";"all";"all";"5830";"K. Kampl";"1990-10-09";"88.35";"22.15";"10";"0";"133";"100";"51.13";"1.67";"0.99";"76.47";"129.32";"0.51";"39.1";"8.27";"2.26";"27.07";"14.29";"9.02"
"Konstantinos Koulierakis";"LCB";"all";"all";"119407";"K. Koulierakis";"2003-11-28";"96.47";"21.03";"26";"0";"333";"100";"46.25";"0.48";"0.24";"80.52";"131.53";"0.16";"37.24";"1.5";"0.3";"3.3";"1.2";"0.9"
"Konrad Laimer";"RB";"all";"all";"11749";"K. Laimer";"1997-05-27";"91.8";"29.51";"15";"0";"282";"100";"56.38";"1.46";"0.78";"78.62";"142.55";"0.46";"44.33";"5.67";"1.42";"21.28";"10.28";"6.38"
"Karol Mets";"LCB";"all";"all";"12523";"K. Mets";"1993-05-16";"97.01";"20.1";"10";"0";"134";"100";"50";"0.48";"0.29";"79.1";"143.28";"0.21";"39.55";"0.75";"0";"2.24";"2.24";"2.24"
"Kaishu Sano";"RM";"all";"all";"606621";"K. Sano";"2000-12-30";"97.89";"21.77";"29";"0";"283";"100";"57.95";"1.58";"0.98";"78.66";"138.16";"0.64";"45.58";"6.01";"0.71";"21.2";"10.95";"7.77"
"Keven Schlotterbeck";"LCB";"all";"all";"19055";"K. Schlotterbeck";"1997-04-28";"94.69";"16.34";"13";"0";"110";"100";"53.64";"0.52";"0.28";"83.05";"125.45";"0.16";"44.55";"0.91";"0";"4.55";"3.64";"0.91"
"Kiliann Sildillia";"RB";"all";"all";"37094";"K. Sildillia";"2002-05-16";"91.07";"22.06";"8";"0";"109";"100";"53.21";"0.8";"0.46";"62.07";"156.88";"0.15";"33.03";"2.75";"0.92";"8.26";"4.59";"1.83"
"Kevin Stöger";"AM";"all";"all";"19112";"K. Stöger";"1993-08-27";"90.38";"23.01";"11";"0";"194";"100";"62.37";"1.86";"0.99";"77.69";"157.22";"0.74";"48.45";"10.31";"1.03";"27.84";"16.49";"12.89"
"Kevin Vogt";"CB";"all";"all";"5880";"K. Vogt";"1991-09-23";"93.53";"18.09";"13";"0";"139";"100";"47.48";"0.37";"0.2";"81.82";"131.65";"0.13";"38.85";"1.44";"0";"2.88";"2.16";"1.44"
"Min-Jae Kim";"LCB";"all";"all";"25425";"Kim Min-Jae";"1996-11-15";"95.16";"32.75";"22";"0";"436";"100";"56.19";"0.43";"0.2";"93.47";"122.48";"0.18";"52.52";"2.06";"0.46";"3.21";"0.92";"0.92"
"Leonardo Bittencourt";"RM";"all";"all";"6167";"L. Bittencourt";"1993-12-19";"80.06";"20.76";"8";"0";"98";"100";"60.2";"1.34";"0.81";"79.66";"131.63";"0.53";"47.96";"3.06";"0";"16.33";"9.18";"5.1"
"Lutsharel Geertruida";"RB";"all";"all";"14407";"L. Geertruida";"2000-07-18";"95.46";"26.67";"5";"0";"104";"100";"60.58";"0.63";"0.29";"79.37";"145.19";"0.23";"48.08";"3.85";"0.96";"5.77";"1.92";"1.92"
"Lutsharel Geertruida";"RCB";"all";"all";"14407";"L. Geertruida";"2000-07-18";"88.43";"23.17";"5";"0";"78";"100";"50";"0.63";"0.28";"87.18";"125.64";"0.19";"43.59";"1.28";"0";"7.69";"2.56";"0"
"Leon  Goretzka";"LDM";"all";"all";"6158";"L. Goretzka";"1995-02-06";"91.35";"33.75";"8";"0";"117";"100";"56.41";"1.72";"1.11";"74.24";"131.62";"0.78";"41.88";"4.27";"0.85";"23.93";"11.97";"8.55"
"Lewis Holtby";"LM";"all";"all";"6201";"L. Holtby";"1990-09-18";"79.13";"15.53";"5";"0";"50";"100";"68";"1.34";"0.96";"64.71";"162";"0.57";"44";"6";"0";"22";"14";"10"
"Lewis Holtby";"RM";"all";"all";"6201";"L. Holtby";"1990-09-18";"79.49";"14.44";"6";"0";"58";"100";"56.9";"1.17";"0.71";"63.64";"160.34";"0.43";"36.21";"3.45";"0";"20.69";"15.52";"10.34"
"Lucas Höler";"AM";"all";"all";"19049";"L. Höler";"1994-07-10";"86.99";"20.58";"10";"0";"96";"100";"64.58";"2.21";"1.3";"75.81";"177.08";"0.83";"48.96";"11.46";"0";"36.46";"20.83";"12.5"
"Lucas Höler";"CF";"all";"all";"19049";"L. Höler";"1994-07-10";"82.48";"18.1";"11";"0";"85";"100";"72.94";"2.52";"1.82";"75.81";"164.71";"0.93";"55.29";"11.76";"2.35";"34.12";"23.53";"16.47"
"Lukas Klostermann";"RCB";"all";"all";"11517";"L. Klostermann";"1996-06-03";"94.86";"23.03";"13";"0";"154";"100";"48.05";"0.52";"0.27";"78.38";"125.97";"0.2";"37.66";"2.6";"0.65";"5.84";"3.25";"1.95"
"Lukas Kübler";"RB";"all";"all";"19051";"L. Kübler";"1992-08-30";"82.8";"19.51";"20";"0";"230";"100";"56.52";"0.81";"0.45";"78.46";"144.78";"0.3";"44.35";"3.48";"0.43";"9.57";"4.35";"3.04"
"Luca Netz";"LB";"all";"all";"25460";"L. Netz";"2003-05-15";"89.51";"24.16";"8";"0";"131";"100";"59.54";"1.38";"0.8";"76.92";"147.33";"0.47";"45.8";"6.11";"0";"16.79";"9.92";"3.82"
"Loïs Openda";"CF";"all";"all";"12676";"L. Openda";"2000-02-16";"88.4";"21.39";"23";"0";"207";"100";"73.91";"3.7";"2.99";"59.48";"180.19";"1.41";"43.96";"9.66";"1.93";"49.28";"36.23";"17.39"
"Leopold Querfeld";"CB";"all";"all";"71649";"L. Querfeld";"2003-12-20";"95.42";"16.6";"15";"0";"125";"100";"49.6";"0.41";"0.24";"72.58";"136";"0.09";"36";"1.6";"0";"2.4";"2.4";"0"
"Lars Ritzka";"LWB";"all";"all";"40303";"L. Ritzka";"1998-05-07";"80.2";"18.02";"5";"0";"61";"100";"62.3";"1.1";"0.66";"60.53";"139.34";"0.25";"37.7";"0";"0";"14.75";"6.56";"0"
"Lasse Rosenboom";"RWB";"all";"all";"611075";"L. Rosenboom";"2002-01-19";"88.68";"15.68";"17";"0";"124";"100";"67.74";"1.33";"1.15";"66.67";"141.94";"0.49";"45.16";"8.06";"2.42";"19.35";"17.74";"9.68"
"Leroy Sané";"LW";"all";"all";"6184";"L. Sané";"1996-01-11";"88.17";"29.17";"11";"0";"191";"100";"60.21";"3.16";"1.99";"74.78";"151.83";"1.18";"45.03";"9.42";"1.05";"41.88";"23.56";"14.14"
"Leroy Sané";"RW";"all";"all";"6184";"L. Sané";"1996-01-11";"71.33";"26.91";"5";"0";"74";"100";"54.05";"1.92";"0.99";"87.5";"162.16";"0.77";"47.3";"6.76";"0";"28.38";"14.86";"12.16"
"Leonidas Stergiou";"RB";"all";"all";"26720";"L. Stergiou";"2002-03-03";"92.73";"28";"7";"0";"102";"100";"53.92";"0.89";"0.57";"89.09";"136.27";"0.26";"48.04";"1.96";"0";"8.82";"4.9";"1.96"
"Lukas Ullrich";"LB";"all";"all";"105432";"L. Ullrich";"2004-03-16";"83.14";"19.6";"23";"0";"276";"100";"59.42";"1.36";"0.97";"71.34";"151.45";"0.46";"42.39";"5.43";"1.45";"16.67";"11.96";"5.07"
"Leo Skiri Østigård";"LCB";"all";"all";"25512";"L. Østigård";"1999-11-28";"96.97";"22.11";"6";"0";"84";"100";"66.67";"0.29";"0.18";"85.71";"126.19";"0.14";"57.14";"4.76";"1.19";"1.19";"0";"0"
"Jae-Sung Lee";"AM";"all";"all";"11951";"Lee Jae-Sung";"1992-08-10";"86.06";"20.32";"11";"0";"126";"100";"68.25";"2.45";"1.6";"74.42";"148.41";"1.18";"50.79";"10.32";"3.17";"37.3";"24.6";"18.25"
"Jae-Sung Lee";"LF";"all";"all";"11951";"Lee Jae-Sung";"1992-08-10";"90.78";"19.48";"16";"0";"193";"100";"67.36";"2.44";"1.91";"76.92";"154.92";"1.17";"51.81";"7.25";"1.55";"34.72";"25.91";"15.54"
"Leonardo Weschenfelder-Scienza";"LW";"all";"all";"172670";"Léo Scienza";"1998-09-13";"75.29";"14.64";"5";"0";"39";"100";"71.79";"2.58";"2.24";"57.14";"182.05";"1.1";"41.03";"7.69";"2.56";"41.03";"38.46";"17.95"
"Mohamed El Amine Amoura";"CF";"all";"all";"68779";"M. Amoura";"2000-05-09";"89.25";"19.15";"19";"0";"215";"100";"70.7";"2.86";"2.2";"63.82";"174.42";"1.16";"45.12";"10.23";"2.33";"43.26";"33.49";"18.6"
"Mohamed El Amine Amoura";"LF";"all";"all";"68779";"M. Amoura";"2000-05-09";"91.87";"19.71";"5";"0";"64";"100";"85.94";"3.37";"2.87";"60";"162.5";"1.56";"51.56";"12.5";"3.12";"45.31";"40.62";"21.88"
