Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
David Noboa,Deportivo Cuenca,Liga Pro,2025,229,2.54,9,Right Centre Midfielder,Left Defensive Midfielder,Man,Ecuador,30,15/05/95,185,0,0,0.07,0.05,1.57,0,25,0,,0,0.39,0.26,0.79,0.39,0.26,0.79,0,0,0,0.39,0.33,2.36,0.06,0,0,0,,0.79,0,2.36,1.57,1.18,0.87,2.36,1.8,26.38,13.78,0,5.12,39.49,2.36,9.45,2.36,3.54,75,1.81,2.68,1.18,60,0.79,57,1.57,0,22.83,19.17,5.12,4.33,0.39,41.22,6.69,29,3.54,82,0,0,0,25.59,80,1.97,12,63,3.54,1.97,26,88,8,40.48,0.79,0.21,0.47,24.41,89,3.68,3.54,0,0,0,0.39,2.36,2.36,0,,0.39,100,0.39,29,62,9,22,67,11,18.71,22.34,1.02,101,3.63,19.17,22.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,12,2.28,19,0.07,0.05,0.06,-0.08,,0.09
Davis Camacho,Técnico Universitario,Liga Pro,2025,536,5.95,8,Left Defensive Midfielder,Right Defensive Midfielder,Man,Ecuador,27,09/02/98,175,0,0,0.04,0.06,0.67,0,0,0,,0,0,0,0.34,0,0,0.34,0,0,0,0,0.04,1.01,-0.04,1.68,1.01,0.67,60,3.19,0,1.51,1.01,2.52,1.91,1.34,0.93,26.03,14.11,0.02,6.89,42.76,3.53,11.08,2.52,5.04,71,1.95,3.86,2.35,44,1.01,29,0.67,0,21.16,17.36,4.53,5.21,0.84,45.37,8.06,38,3.19,61,0.5,0,0,34.76,81,1.51,14,56,2.02,2.02,21,66,-15,46.32,4.03,0.56,0.56,31.24,93,4.37,5.88,0,0,0,0,0.67,0.67,0,,0,,0,24,67,9,34,60,6,17.87,14.35,0.95,86,-3.52,17.04,12.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,3.63,26,-0.01,0.07,0.04,-0.06,,0.05
Daykol Alejandro Romero Padilla,Universidad Católica,Liga Pro,2025,1447,16.08,18,Right Wing Back,Left Wing Back,Man,Ecuador,24,06/05/01,177,0,0,0.09,0.06,1.43,0,22,1,,0.02,0.19,0.17,1.68,0.12,0.15,1.49,0.06,0.02,0.19,0.19,0.26,3.11,-0.08,1.49,0.75,0.75,50,0.87,0,1.12,1.87,0.81,1.24,0.99,1.29,10.26,4.1,0.01,2.92,38.08,4.35,9.39,1.74,2.55,82,2.43,3.66,0.37,63,0.37,33,0.44,0,8.15,11.6,1.99,1.62,0.19,42.01,2.98,37,1.24,77,0.19,0,0,45.95,80,3.36,11,55,1.37,5.72,14,76,-4,55.8,4.97,0.57,0.63,41.41,93,4.79,15.73,1.93,1.31,0.62,0.56,3.48,4.79,0.12,26,0.87,25,0.68,17,70,13,16,69,15,19.24,15.73,0.95,103,-3.51,18.22,16.16,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,11,6.71,42,0.16,0.1,0.02,-0.07,,0.21
Denilson Bolaños,Libertad,Liga Pro,2025,1594,17.71,19,Right Back,Centre Attacking Midfielder,Man,Ecuador,25,17/08/00,166,0,0,0.01,0.04,0.28,0,20,0,,0.03,0.11,0.1,0.96,0.11,0.1,0.9,0,0,0.06,0.11,0.11,1.24,0,1.19,0.79,0.4,67,0.73,0,1.13,1.24,0.73,0.59,2.2,2.24,24.79,10.73,0.04,5.48,36.85,4.12,9.21,3.56,4.29,78,3.32,3.91,2.37,61,1.02,50,0.79,0,18.92,18.31,3.78,4.12,0.62,41.08,6.78,36,3.16,77,0.28,0,0.06,31.74,74,1.86,11,52,2.77,3.05,15,57,-18,54.35,5.37,0.31,0.41,28.75,92,5.81,8.58,1.36,1.13,0.23,0.4,1.41,2.54,0,46,1.02,44,0.4,33,59,7,30,66,3,19.11,16.89,0.95,92,-2.23,18.19,15.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,17,6.07,38,0.19,0.1,0.03,-0.01,,0.31
Dennis Fabian Quintero Loor,Mushuc Runa,Liga Pro,2025,1699,18.88,19,Right Centre Back,Centre Back,Man,Ecuador,28,13/06/97,180,0.05,0.05,0.03,0.1,0.32,17,17,0,,0.01,0,0.01,0.16,0,0.01,0.11,0,0,0.05,0.05,0.04,0.48,0.01,0.16,0.05,0.11,33,1.27,0.05,0.37,0.32,1.7,1.2,3.92,2.38,13.46,6.78,0.06,4.45,29.08,1.64,10.59,1.59,3.28,75,1,2.2,0.69,58,0.53,56,1.85,0,11.23,7.14,2.75,1.27,0.26,33.67,2.01,18,0.53,42,0.26,0,0,16.9,63,3.55,19,47,4.66,6.89,18,57,-6,37.88,2.97,0.13,0.14,10.38,93,5.41,1.96,0.32,0.21,0.11,0,0.69,0.9,0,0,0,0,0.05,48,48,4,68,30,3,30.8,20.31,0.86,80,-10.49,26.46,16.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,12,2.64,16,0.09,0.02,0.13,-0.03,,0.21
Diego Armas,Orense,Liga Pro,2025,404,4.49,10,Left Centre Midfielder,Centre Attacking Midfielder,Man,Ecuador,35,01/07/90,172,0,0,0.03,0.04,0.67,0,0,0,,0,0,0.08,1.11,0,0.04,0.67,0,0.04,0.45,0,0.11,1.78,-0.11,1.11,0.22,0.89,20,0.45,0,0.67,1.34,0.45,0.55,0.22,0.17,15.59,7.8,0,2.23,51.76,4.23,8.02,0.45,0.89,50,0.79,1.34,1.11,75,0.45,33,0.22,0,14.03,16.05,1.78,3.34,0,53.93,8.24,59,2.45,73,0,0,0,41.43,78,4.9,8,56,0.45,8.46,15,81,3,55.52,8.69,0.25,0.31,37.65,96,4.65,14.7,1.56,0.67,0.89,0.22,0.45,1.11,0.22,14,0.22,33,0.45,21,70,8,24,67,9,22.36,16.29,0.94,102,-6.07,21,16.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,8,4.95,42,0.03,0.09,0,-0.02,,0.1
Diego Francisco Ávila Murillo,Libertad,Liga Pro,2025,364,4.04,12,Centre Forward,Right Centre Forward,Man,Ecuador,32,14/11/93,180,0.99,0.74,0.83,0.28,2.97,25,58,5,100,1.07,0.25,0.16,1.24,0.25,0.16,1.24,0,0,0,0.99,0.98,4.21,0.01,0.49,0.49,0,100,0.74,0,1.98,1.73,0.25,0.28,0.25,0.28,15.09,5.44,0.02,1.73,57.6,1.48,2.72,0.49,0.74,67,0.63,0.91,1.98,0,0.25,56,2.47,0,12.62,13.99,1.48,3.22,0.49,57.39,8.41,67,2.97,92,0.49,0,0.25,16.83,73,0.49,28,100,0.25,0.49,30,52,-21,63.16,1.73,0.58,1.01,16.58,78,4.38,6.19,0.74,0.74,0,0.25,6.68,7.42,0,33,0.25,100,0.49,20,63,17,12,68,20,14.08,10.69,1,101,-3.39,14.04,10.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,10,3.93,27,0,0.03,0.25,0.49,,0.77
Diogo Osmar Bagüí Tobar,Emelec,Liga Pro,2025,1784,19.82,18,Right Centre Back,Left Centre Back,Man,Ecuador,20,19/03/05,180,0,0,0.01,0.04,0.2,0,25,0,,0.03,0,0,0.05,0,0,0.05,0,0,0,0,0.01,0.25,-0.01,0.61,0.5,0.1,83,0.4,0,0.05,0.35,1.31,1.48,4.49,3.95,11.4,6.31,0.06,5.35,24.92,1.01,8.17,1.31,2.62,79,1.14,2.62,0.66,65,0.35,73,1.92,0.05,9.48,8.76,2.88,1.31,0.2,28.64,1.36,14,0.61,46,0.1,0,0,33.55,84,5.04,17,66,5.55,6.61,14,75,-9,35.94,2.22,0.18,0.18,26.79,99,4.75,2.22,0.15,0.1,0.05,0,0.3,0.4,0.1,0,0,0,0,29,68,3,39,61,0,26.05,25.02,0.94,95,-1.03,24.61,23.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,2.03,17,0.05,0.04,0.03,0.01,,0.12
Dixon Arroyo,Barcelona,Liga Pro,2025,1693,18.81,20,Left Defensive Midfielder,Right Defensive Midfielder,Man,Ecuador,33,31/05/92,179,0,0,0.04,0.1,0.37,0,43,0,,0.01,0.05,0.04,0.8,0.05,0.03,0.69,0,0.01,0.11,0.05,0.08,1.17,-0.02,0.69,0.43,0.27,62,0.96,0,1.01,0.64,1.49,1.53,1.65,1.78,23.5,12.17,0.03,6.7,38.06,3.88,11.7,1.7,3.19,53,2.26,3.79,1.44,29,1.49,55,1.44,0.05,20.42,22.25,4.89,5,0.96,40.57,6.22,30,2.82,56,0.27,0,0,49.18,88,5.48,13,71,2.71,6.7,15,81,-7,43.67,4.89,0.48,0.5,39.13,96,3.66,7.02,0.64,0.58,0.05,0,0.53,1.12,0.05,25,0.16,50,0.11,19,74,7,24,70,6,22.55,20.56,0.97,95,-1.99,21.78,19.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,8,4.43,34,0.07,0.06,0.06,-0.01,,0.18
Dixon Vera,Técnico Universitario,Liga Pro,2025,1776,19.73,22,Left Midfielder,Right Midfielder,Man,Ecuador,22,05/04/03,,0.1,0.1,0.08,0.05,1.67,6,33,3,,0.08,0.25,0.2,1.72,0.15,0.13,0.86,0.1,0.06,0.86,0.35,0.28,3.4,0.07,3.4,1.57,1.82,46,1.52,0,2.43,4,0.81,0.51,0.46,0.29,25.84,13.88,0.01,4.61,50.27,3.09,6.28,2.79,3.6,71,2.06,2.57,2.53,31,1.11,25,0.25,0,20.52,14.4,3.55,4.76,0.51,51.51,10.34,50,3.65,77,0.25,0,0,22.3,67,1.57,12,32,0.81,4.61,22,66,0,60.24,3.29,0.37,0.5,28.93,79,6.83,7.25,1.77,0.66,1.11,0.46,2.43,3.09,0.1,20,0.61,32,0.46,18,73,9,22,69,9,20.83,14.44,0.82,93,-6.39,17.1,13.45,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,10,5.49,42,0.12,0.09,0.03,-0.02,,0.22
Djorkaeff Neicer Reasco González,El Nacional,Liga Pro,2025,1533,17.03,17,Centre Forward,Right Centre Forward,Man,Ecuador,26,17/01/99,172,0.47,0.47,0.34,0.14,2.41,20,41,7,,0.36,0.06,0.11,1.47,0.06,0.11,1.47,0,0,0,0.53,0.45,3.88,0.08,1.17,0.35,0.82,30,0.7,0,1.94,2.94,0.06,0.05,0.7,0.55,18.32,7.46,0,2.64,65.04,2.53,3.46,0.29,0.35,38,0.26,0.31,0.7,0,0.47,22,0.76,0,17.38,16.51,2.23,3.58,0.35,66.8,14.5,83,3.23,90,0,0,0.06,12.57,75,0.35,21,75,0.88,0.29,30,63,-12,59.88,1.7,0.3,0.57,14.97,70,4.88,4.4,0.29,0.29,0,0.29,4.35,4.64,0,0,0.06,33,0.41,10,66,23,15,68,17,14.97,14.43,1.01,107,-0.53,15.19,15.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,12,3.7,25,0,-0.02,0.02,0.06,,0.06
E.Gruezo Castillo,Aucas,Liga Pro,2025,446,4.95,13,Right Wing,Right Midfielder,Man,Ecuador,18,14/05/07,,0.4,0.4,0.31,0.19,1.61,25,38,2,,0.22,0.2,0.05,1.21,0.2,0.05,1.21,0,0,0,0.61,0.36,2.83,0.25,6.46,3.63,2.83,56,2.83,0,2.22,6.46,0.4,0.49,0.61,0.86,20.99,9.29,0,4.24,50.05,4.64,8.88,1.21,1.61,75,1.52,2.02,0.81,50,0.4,18,0.4,0,18.97,21.23,3.63,4.64,0.4,51.53,8.68,46,3.63,78,0.4,0,0,33.1,77,2.22,89,73,1.21,2.42,24,74,-3,59.81,6.66,0.71,0.83,43.6,81,6.01,14.33,1.61,1.61,0,0.4,4.04,5.65,0,13,0.4,25,0.61,13,70,17,11,76,13,17.23,15.4,1.05,105,-1.83,18.13,16.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,10,6.5,37,0.05,0.12,0.01,0,,0.17
Eber Caicedo,Libertad,Liga Pro,2025,1383,15.37,19,Left Centre Forward,Centre Forward,Man,Ecuador,34,02/05/91,,0.59,0.59,0.44,0.16,2.67,22,41,5,,0.38,0.07,0.04,0.46,0.07,0.04,0.46,0,0,0,0.65,0.48,3.12,0.17,0.46,0.2,0.26,43,0.98,0,2.02,2.47,0.13,0.17,0.85,0.66,16.07,6.7,0.03,2.6,56.09,1.56,3.25,0.65,0.78,63,0.58,0.74,1.82,33,0.39,54,3.71,0,13.6,11.81,2.08,2.6,0.13,60.02,9.11,67,2.21,85,0.2,0,0.07,14.77,67,0.52,18,57,1.11,0.65,42,57,-9,60.9,1.11,0.37,0.63,14.12,74,4.07,4.95,0.2,0.2,0,0.33,6.18,6.38,0,0,0,0,0.65,16,60,24,12,70,18,15.93,13.96,1.02,101,-1.98,16.32,14.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,8,2.34,15,-0.08,0,0.01,-0.02,,-0.08
Eddie Guevara,Deportivo Cuenca,Liga Pro,2025,835,9.27,14,Right Centre Back,Centre Back,Man,Ecuador,35,01/04/90,,0,0,0.02,0.14,0.11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.11,-0.02,0.11,0.11,0,100,0.54,0,0.11,0.22,1.19,0.8,5.72,5.01,8.95,3.67,0.07,5.5,23.01,1.19,5.93,0.97,2.16,75,0.8,1.59,0.65,86,0.32,69,2.37,0,7.33,6.12,3.02,0.86,0.32,26.82,0.54,7,0.22,25,0.22,0,0,24.37,82,3.45,12,59,6.9,4.64,15,74,-8,31.66,1.51,0.26,0.26,17.15,99,3.45,1.19,0.11,0.11,0,0,0.32,0.43,0,0,0,,0,32,65,3,55,45,0,27.24,28.21,0.92,93,0.97,25.09,26.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,1.36,10,0.03,0.03,0.05,-0.02,,0.08
Eddy Mejía,El Nacional,Liga Pro,2025,968,10.76,13,Left Midfielder,Left Back,Man,Ecuador,25,08/03/00,168,0.28,0.28,0.2,0.12,1.67,17,39,2,,0.31,0.19,0.18,1.95,0.19,0.17,1.77,0,0.01,0.19,0.46,0.37,3.62,0.09,3.44,1.49,1.95,43,1.58,0,1.58,3.9,0.46,0.4,0.46,0.52,15.8,6.6,0,3.25,53.71,3.53,6.88,1.02,1.49,69,1.21,1.61,0.28,43,0.46,17,0.19,0,14.59,13.72,2.23,3.44,0.28,55.4,8.74,60,3.25,95,0,0,0,27.32,74,1.49,84,42,1.02,2.97,17,68,-6,61.5,3.44,0.37,0.54,33.55,84,7.47,10.13,1.21,0.93,0.28,0.74,3.81,4.74,0,54,1.49,35,1.12,11,73,16,9,77,14,19.3,18.85,0.91,90,-0.45,17.57,16.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,8,5.36,40,0.03,0.11,0.03,0.08,,0.25
Eddy Mejía,Universidad Católica,Liga Pro,2025,413,4.59,7,Left Back,Left Wing Back,Man,Ecuador,25,08/03/00,168,0,0,0.1,0.08,1.31,0,67,2,,0.08,0,0.04,0.65,0,0.04,0.65,0,0,0,0,0.14,1.96,-0.14,2.61,2.18,0.44,83,0.44,0,1.09,2.18,1.52,1.91,0.65,0.69,14.37,7.4,0,3.27,34.21,3.92,8.49,1.31,2.83,67,1.6,3.51,0.22,25,0.65,71,1.09,0,12.85,15.75,2.4,1.31,0.44,34.15,1.96,15,0.87,67,0,0,0,35.27,85,1.31,94,50,1.09,2.18,12,63,-22,52.77,2.83,0.75,0.81,36.15,91,5.48,10.45,0.87,0.87,0,0.22,3.7,4.57,0.22,0,0.65,33,0.22,18,66,16,15,71,15,17.23,15.35,0.92,104,-1.89,15.92,15.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,11,6.29,34,-0.04,0.08,0.02,-0.06,,0
Eder Ronaldo Arroyo Castillo,Emelec,Liga Pro,2025,59,0.66,1,Right Centre Back,,Man,Ecuador,19,27/07/06,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.05,1.03,4.58,1.55,6.11,3.05,0,6.11,29.92,0,0,0,3.05,,0,1.03,0,,0,,0,0,6.11,2.06,3.05,1.53,0,49.16,3.05,50,1.53,100,0,0,0,7.63,60,1.53,0,33,6.11,3.05,40,100,40,33.07,0,0,0,6.11,100,4.55,0,0,0,0,0,0,0,0,,0,,0,40,40,20,,,,40.56,31.44,0.73,100,-9.12,29.53,31.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,0,0.01,0,,,0.01
Ederson Castillo,LDU Quito,Liga Pro,2025,78,0.87,3,Left Centre Midfielder,Left Defensive Midfielder,Man,Ecuador,17,09/12/08,,0,0,0.42,0.37,1.15,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0.42,1.15,-0.42,1.15,1.15,0,100,2.3,0,0,3.45,0,0,0,0,18.4,10.35,0,3.45,54.69,4.6,4.6,1.15,1.15,100,1.18,1.18,1.15,,0,0,0,0,16.1,19.02,3.45,8.05,1.15,52.49,10.35,64,6.9,86,0,0,0,18.4,88,1.15,7,100,0,1.15,25,50,-38,46.13,0,2.23,2.23,21.85,89,4.89,2.3,0,0,0,1.15,5.75,5.75,0,,0,,1.15,6,75,19,0,50,50,20.68,19.17,1,94,-1.5,20.73,18.03,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,13,5.06,18,-0.08,-0.1,0.01,-0.36,,-0.53
Edgar Eyffer Lastre Mercado,Libertad,Liga Pro,2025,65,0.73,4,Right Midfielder,Right Wing,Man,Ecuador,26,12/09/99,177,0,0,0.04,0.03,1.38,0,0,0,,0,1.38,0.03,1.38,1.38,0.03,1.38,0,0,0,1.38,0.06,2.76,1.31,5.51,2.76,2.76,50,0,0,4.13,4.13,0,0,2.76,2.28,17.91,5.51,0,4.13,39.22,4.13,6.89,0,0,,0,0,2.76,,0,100,1.38,0,15.15,11.59,4.13,4.13,1.38,44.27,5.51,36,4.13,100,0,0,0,9.64,63,1.38,0,50,2.76,2.76,25,100,38,71.19,0,0.12,0.15,17.91,54,8.01,4.13,1.38,1.38,0,0,0,1.38,0,100,1.38,100,0,25,75,0,0,100,0,22.49,15.19,0.87,100,-7.31,19.6,15.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1.38,19,0.09,0.05,0.01,-0.03,,0.12
Edilson Alejandro Cabeza Almeida,Delfin,Liga Pro,2025,505,5.61,5,Right Centre Back,Centre Attacking Midfielder,Man,Ecuador,23,07/07/02,178,0,0,0.07,0.1,0.71,0,0,0,,0,0,0.05,0.18,0,0.05,0.18,0,0,0,0,0.12,0.89,-0.12,0.36,0.36,0,100,0.53,0,0.36,0,2.85,2.22,3.56,2.24,16.39,9.09,0,4.63,28.62,2.85,9.44,1.43,4.28,62,1.31,3.52,2.14,0,0.89,65,2.67,0,13.01,11.6,3.21,1.25,0,31.51,1.78,14,0.53,43,0,0,0.18,27.62,81,2.14,8,71,4.28,2.32,21,66,-15,40.7,1.78,0.13,0.28,19.42,98,3.67,2.49,0,0,0,0.18,1.96,1.96,0,,0,,0.36,30,60,10,36,64,0,19.82,19.32,0.97,98,-0.49,19.15,18.85,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,15,1.16,9,0.04,0.02,0.01,-0.09,,-0.03
Edison Caicedo,El Nacional,Liga Pro,2025,1247,13.85,14,Right Defensive Midfielder,Left Defensive Midfielder,Man,Ecuador,35,12/03/90,170,0,0,0.03,0.02,1.23,0,41,1,,0.08,0,0.01,0.58,0,0.01,0.43,0,0,0.14,0,0.04,1.8,-0.04,0.72,0.43,0.29,60,1.66,0,0.51,0.94,1.23,1.14,2.67,2.19,27.21,17.68,0.01,6.86,38.85,5.56,12.2,2.89,4.11,57,2.59,3.73,2.17,44,2.17,69,1.59,0,22.16,18,4.84,3.61,0.65,42.48,7.51,34,2.02,56,0.14,0,0.07,36.52,81,5.34,10,70,3.39,6.86,19,72,-9,45.98,5.49,0.28,0.29,31.4,95,3.65,6.14,0.58,0.29,0.29,0,0.36,0.65,0,13,0.07,17,0,21,73,6,28,68,4,23.41,19.13,0.96,108,-4.28,22.47,20.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,4.69,33,0.05,0.06,0.03,-0.01,,0.14
Edison Caicedo,Manta FC,Liga Pro,2025,668,7.42,7,Right Back,,Man,Colombia,26,10/09/99,,0,0,0,,0,,,0,,0,0.13,0.05,0.4,0.13,0.05,0.4,0,0,0,0.13,0.05,0.4,0.09,0.94,0.81,0.13,86,0.81,0,0.81,0.94,0.81,0.79,2.83,2.32,19.28,9.84,0.02,5.53,32.07,1.62,8.09,2.16,2.97,70,2.09,2.88,0.94,67,0.94,44,0.94,0,16.18,13.7,3.51,2.56,0.54,35.49,4.31,27,1.89,74,0,0,0,23.19,66,2.02,13,48,3.51,3.51,17,65,-1,44.38,2.43,0.13,0.18,19.01,91,4.73,3.64,0.81,0.81,0,0,0,0.81,0,83,0.67,33,0,44,48,9,37,59,4,21.02,19.82,0.94,86,-1.21,19.68,17.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,19,1.91,22,0.14,0.04,-0.03,,,0.16
Edison Carcelén,Técnico Universitario,Liga Pro,2025,636,7.07,10,Right Centre Back,Left Centre Back,Man,Ecuador,33,08/11/92,185,0.14,0.14,0.08,0.14,0.57,25,50,0,,0.15,0,0,0,0,0,0,0,0,0,0.14,0.08,0.57,0.06,0.14,0.14,0,100,0.71,0,0.28,0,0.71,0.31,2.83,1.31,8.35,4.24,0.03,3.25,22.41,0.28,5.8,0.71,1.41,63,0.47,0.78,0.85,25,0.42,80,1.13,0.14,6.79,4.05,2.12,0.71,0.28,26.52,0.28,4,0,0,0.57,0,0.28,17.12,78,2.26,16,53,3.4,3.68,10,43,-36,31.37,1.56,0.09,0.15,11.46,98,4.19,1.27,0,0,0,0,1.13,1.13,0,,0,,0,31,69,0,33,67,0,26.39,24.29,0.9,88,-2.1,23.66,21.43,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,8,1.09,9,0.03,0.01,-0.13,0.03,,-0.07
Edison Tito Hernández Montaño,Vinotinto de Ecuador,Liga Pro,2025,1480,16.45,20,Left Centre Back,Left Back,Man,Ecuador,27,22/12/98,,0,0,0.07,0.13,0.55,0,0,0,,0,0,0.01,0.24,0,0.01,0.24,0,0,0,0,0.08,0.79,-0.08,1.28,0.79,0.49,62,1.52,0,0.55,1.28,1.46,1.19,3.1,1.99,12.4,6.38,0.04,4.19,25.74,1.46,8.39,1.95,3.4,78,1.25,2.45,0.85,60,0.55,53,1.4,0.06,9.61,6.95,2.43,1.58,0.24,31.17,1.82,19,1.03,65,0.18,0,0,32.22,81,2.92,84,55,3.83,4.56,9,60,-21,40.56,3.89,0.35,0.36,29.55,94,5.62,4.13,0.3,0.18,0.12,0.12,1.22,1.4,0,0,0.06,25,0.18,34,58,8,49,49,3,23.06,22.71,0.93,90,-0.35,21.54,20.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,7,3.11,24,0.07,0.08,-0.07,-0.08,,0
Edison Vega,Delfin,Liga Pro,2025,1881,20.9,20,Left Defensive Midfielder,Centre Defensive Midfielder,Man,Ecuador,35,07/03/90,168,0,0,0.01,0.05,0.14,0,0,0,,0,0.14,0.06,0.77,0.14,0.04,0.57,0,0.01,0.19,0.14,0.06,0.91,0.08,0.53,0.24,0.29,45,1,0,0.96,0.72,1.15,0.99,1.1,0.83,13.54,6.8,0.01,3.01,37.97,4.4,9.28,1.15,2.3,65,1.12,2.12,0.62,38,0.62,42,0.38,0,11.87,10.04,2.15,2.54,0.43,40.57,3.59,30,1.29,51,0.19,0,0,32.35,80,2.39,86,57,1.77,3.54,23,77,-3,49.81,4.02,0.25,0.27,26.7,94,4.15,6.27,0.81,0.48,0.33,0,0.19,0.67,0.19,12,0.14,43,0,22,69,9,30,62,8,19.86,18.21,0.95,98,-1.65,18.77,17.8,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,9,3.69,31,0.07,0.05,0.03,-0.01,,0.16
Edson Alan Reséndez Sánchez,Aucas,Liga Pro,2025,298,3.31,3,Goalkeeper,,Man,Mexico,29,11/01/96,185,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3,0,0,0,0,0,0,0,0,0,0,6.95,2.37,0,2.42,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,13.91,82,6.05,10,61,1.81,8.16,16,75,-7,10.69,0.91,0.02,0.02,11.49,100,5.26,0,0,0,0,0,0,0,0,,0,,0,31,69,0,,,,35.59,36.16,0.83,80,0.57,29.72,28.87,1.51,0.82,-0.7,44,70,-26,0.59,2.72,30,9.07,1.78,0.3,0,16.49,-2,11,4,0.97,7,0.08,0.03,,,-0.46,-0.34
Eduardo Bores,Libertad,Liga Pro,2025,1506,16.73,15,Goalkeeper,,Man,Venezuela,23,27/10/02,185,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.18,0,0,0,0,0,0,0,0.36,0.3,0,7.29,3.53,0,5.08,0,0,0,0,0,0,80,0.18,,0,0.06,0.36,0.31,0,0.06,0,7.77,0,0,0,0,0.12,0,0,19.49,64,7.11,15,40,1.55,16.44,6,55,-9,15.39,3.35,0.2,0.2,14.94,100,5.3,2.03,0.18,0.12,0.06,0,0,0.12,0.06,0,0,,0,56,44,0,91,9,0,48.95,53.93,0.75,81,4.98,36.69,43.5,1.08,0.92,-0.16,71,76,-4,1.15,3.77,34,11.12,2.2,0.12,0.06,17.62,4,19,3,2.79,19,0.18,0.07,-0.01,,-0.22,0.01
