Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Fabricio Bustos,River Plate,Liga Profesional,2026,423,Right Back,Argentina,30,27/04/96,0,0,0.05,0.06,0.85,0,0,1,,0,0,0.01,0.43,0,0.01,0.43,0,0,0,0,0.06,1.28,-0.06,0.64,0,0.64,0,0.85,0,0.43,1.06,1.49,2.13,1.91,2.73,11.49,4.04,0,4.89,37.48,10.21,4.26,1.7,3.19,80,2.41,4.54,1.06,50,0.43,33,0.43,0,8.72,13.16,3.19,1.91,1.06,42.42,3.19,37,1.28,67,0.21,0,0,49.79,81,2.34,7,55,2.55,3.62,9,79,-2,53.9,4.89,0.57,0.57,40.85,97,4.21,14.68,1.28,1.06,0.21,0.43,1.28,2.34,0,17,0.43,40,0.43,27,63,10,30,59,10,18.44,20.51,0.93,90,2.07,17.19,18.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,6.3,36,0.12,0.06,0.03,-0.06,,0.14
Fabricio Iacovich,Estudiantes,Liga Profesional,2026,722,Goalkeeper,Argentina,24,28/01/02,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.37,0,0,5.61,3.8,2.87,0,0,0,0,0,0,0.12,50,0.12,,0,0,0.25,0.32,0,0,0,21.24,0,0,0,,0,0,0,16.44,75,3.61,70,39,1.74,7.6,16,69,-6,12.1,0.5,0.37,0.37,14.58,99,3.96,0,0,0,0,0,0,0,0,,0,,0,45,55,0,,,,35.78,32.99,0.73,71,-2.79,26.12,23.44,0.5,0.65,0.15,80,74,6,0.74,2.49,26,9.47,2.32,0.25,0.12,17.81,1,27,4,0.86,6,0.06,0.03,-0.01,,0.13,0.2
Fabricio López,San Lorenzo de Almagro,Liga Profesional,2026,348,Right Back,Argentina,24,20/11/02,0.26,0.26,0.04,0.04,1.04,25,25,1,,0.13,0,0.05,0.52,0,0.05,0.52,0,0,0,0.26,0.1,1.55,0.16,0.78,0.26,0.52,33,0.26,0,1.04,1.55,1.04,1.21,3.36,3.69,21.48,11.13,0.02,8.8,34.93,8.8,2.07,2.85,3.88,65,3.01,4.21,1.81,44,1.55,57,2.07,0,16.82,17.13,6.73,3.62,1.04,37.25,4.4,26,2.33,64,0.26,0,0,27.18,61,1.81,15,47,3.62,3.62,13,50,-11,51.6,4.14,0.09,0.14,20.45,91,5.21,6.21,1.81,1.04,0.78,0.52,3.36,4.4,0,14,0.26,33,0.78,43,48,9,33,50,17,19.78,12.2,0.93,80,-7.58,18.34,9.79,0,0,0,0,0,,0,0,,0,0,0,0,0,0,46,13,3.36,31,0.26,0.03,0.02,0.05,,0.35
Fabricio Pérez,Estudiantes,Liga Profesional,2026,1109,Left Wing,Argentina,21,06/12/05,0.24,0.24,0.17,0.09,1.79,14,41,3,,0.25,0,0.06,0.65,0,0.06,0.65,0,0,0,0.24,0.22,2.43,0.02,2.76,1.22,1.54,44,1.14,0,2.92,4.22,0.41,0.58,0.49,0.32,20.37,8.36,0,5.76,54.26,5.44,3,1.46,1.87,69,1.41,1.99,1.62,46,0.65,52,0.89,0,17.37,17.54,4.87,5.28,2.35,55.76,10.55,61,4.54,86,0.24,0,0,24.19,70,0.97,20,52,0.73,1.62,28,74,4,60.74,2.84,0.39,0.51,28.89,78,6.9,8.85,0.65,0.57,0.08,0.08,3,3.57,0,88,0.73,26,0.57,13,70,17,13,67,20,17.48,15.37,0.96,109,-2.11,16.82,16.82,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,12,3.29,23,0,0.06,-0.05,0.06,,0.06
Fabrizio Sartori,Independiente Rivadavia,Liga Profesional,2026,1592,Right Centre Forward,Argentina,24,14/07/02,0.45,0.45,0.26,0.15,1.7,27,43,5,,0.4,0,0.09,0.62,0,0.09,0.62,0,0,0,0.45,0.35,2.32,0.11,0.85,0.4,0.45,47,0.85,0,2.21,3.56,0.11,0.11,0.51,0.47,21.37,10.46,0,3.9,64.88,3.79,3.05,0.45,0.57,62,0.34,0.45,1.47,29,0.28,21,1.02,0,19.45,17.15,3.79,3.34,0.9,66.53,15.49,80,3.05,92,0.11,0,0,10.74,72,0.11,6,40,0.51,0.28,34,64,-8,64.4,1.07,0.33,0.51,13.29,67,6.42,4.07,0.28,0.28,0,0.34,4.52,4.81,0,0,0.11,22,0.57,20,57,22,8,68,24,14.75,12.68,0.99,99,-2.07,14.65,12.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,9,1.92,12,0,0.02,-0.01,0.14,,0.15
Facundo Bruera,Barracas Central,Liga Profesional,2026,1444,Right Centre Forward,Argentina,28,22/09/98,0.06,0.06,0.17,0.08,2.24,3,39,4,,0.15,0.06,0.11,1.31,0.06,0.11,1.31,0,0,0,0.12,0.29,3.55,-0.16,0.87,0.5,0.37,57,1.06,0,2.62,3.18,0.12,0.06,0.69,0.47,20.07,7.98,0.01,4.49,60.28,4.49,2.18,0.69,0.81,73,0.36,0.42,2.68,50,0.25,49,5.98,0,16.7,10.31,3.99,4.05,1.31,61.88,11.97,72,3.62,89,0.37,0,0,19.7,55,0.44,18,54,0.93,0.56,45,48,-7,61.16,1.5,0.21,0.36,15.58,74,4.43,5.42,0.5,0.5,0,0.62,5.42,5.92,0,13,0.19,50,0.87,16,72,12,16,74,10,14.81,14.22,1.05,100,-0.59,15.53,14.29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,41,9,3.32,26,-0.04,-0.01,-0.02,0,,-0.07
Facundo Cambeses,Racing Club,Liga Profesional,2026,2604,Goalkeeper,Argentina,29,08/04/97,0,0,0,,0,,,0,,0,0,0.01,0.07,0,0.01,0.07,0,0,0,0,0.01,0.07,-0.01,0,0,0,,0.17,0,0,0,0,0,0,0,0.17,0.03,0,6.29,2.86,3.59,0,0,0,0,0,0,0,0,0.03,0,0,0,0.17,0.25,0.14,0,0,5.39,0,0,0,,0.07,0,0,21.63,69,5.87,8,39,2.56,12.61,11,46,-23,13.05,1.69,0.11,0.12,19.04,100,4.94,0.59,0.1,0.07,0.03,0,0,0.07,0,0,0,,0,45,55,0,100,0,0,41.65,49.43,0.73,76,7.78,30.49,37.33,1.04,1.06,0.02,68,67,1,1.06,3.25,34,9.61,1.89,0.14,0,18.86,0,25,2,1.3,10,0.11,0.06,,,-0.05,0.12
Facundo Cobos,AA Estudiantes Río Cuarto,Liga Profesional,2026,795,Left Back,Argentina,33,18/02/93,0.11,0.11,0.04,0.11,0.34,33,67,1,,0.09,0,0.03,1.02,0,0.02,0.79,0,0.01,0.23,0.11,0.07,1.36,0.04,0.91,0.23,0.68,25,1.02,0,1.25,0.91,1.93,1.76,1.93,2.03,16.2,7.7,0.02,6.91,34.46,10.99,4.64,3.17,5.1,76,2.21,3.97,0.91,59,1.02,50,1.25,0,12.12,10.01,4.98,3.06,1.36,35.45,2.72,22,1.47,48,0,0,0,33.87,69,2.15,86,35,2.83,5.32,12,64,-4,54.74,5.1,0.22,0.27,26.73,92,5.2,9.29,1.7,1.02,0.68,0.11,0.57,1.59,0,47,1.36,44,0.11,33,54,13,29,55,16,22.43,22.22,0.86,91,-0.22,19.31,20.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,7,4.17,33,0.08,0.05,0.02,0.06,,0.21
Facundo Colidio,River Plate,Liga Profesional,2026,1399,Left Centre Forward,Argentina,26,03/01/00,0.32,0.26,0.3,0.15,1.99,13,45,3,100,0.28,0.19,0.11,1.48,0.19,0.09,1.29,0,0.02,0.19,0.45,0.41,3.47,0.05,2.38,0.71,1.67,30,2.19,0,2.44,3.73,0.19,0.33,0.51,0.8,17.43,7.2,0.02,5.98,62.26,4.7,3.6,0.84,1.03,57,1.31,1.65,1.16,23,0.64,27,0.71,0,15.44,24.01,5.15,5.15,1.87,64.07,11.71,76,4.76,93,0.13,0,0.06,24.57,70,1.03,8,52,0.64,1.87,19,68,-2,66.78,3.67,0.37,0.63,27.08,81,5.82,11.13,1.03,0.84,0.19,0.19,4.31,5.15,0.06,13,0.19,18,0.45,13,68,19,9,70,21,16.13,13.05,1,110,-3.09,16.08,14.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,8,5.11,28,-0.02,0.04,0.01,0.02,,0.05
Facundo Farías,Estudiantes,Liga Profesional,2026,531,Centre Attacking Midfielder,Argentina,24,27/08/02,0,0,0.27,0.12,2.2,0,23,3,,0.08,0,0.15,1.53,0,0.15,1.53,0,0,0,0,0.42,3.73,-0.42,2.88,1.87,1.02,65,3.56,0,2.71,3.9,0.34,0.31,0.34,0.44,17.13,5.77,0.02,5.09,55.9,6.1,3.73,1.36,1.7,67,1.7,2,1.19,20,0.68,25,0.51,0,14.58,17.46,4.24,4.75,1.53,58.36,9.33,64,4.07,86,0,0,0,31.88,83,1.36,5,62,0.51,2.03,26,90,7,58.11,4.07,0.46,0.77,37.31,84,4.67,10.51,0.68,0.68,0,0.34,3.39,4.07,0.17,0,0.34,29,0.34,13,71,16,19,74,6,15.75,13.7,0.97,98,-2.05,15.33,13.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,10,5.14,42,0.06,0.04,0.02,-0.18,,-0.07
Facundo Guch,Newell's Old Boys,Liga Profesional,2026,1612,Centre Attacking Midfielder,Argentina,19,19/01/07,0.11,0.11,0.05,0.04,1.51,7,26,2,,0.07,0.17,0.13,1.56,0.17,0.09,0.89,0,0.04,0.67,0.28,0.18,3.07,0.1,2.68,1.56,1.12,58,1.95,0,2.18,2.9,0.61,0.39,0.33,0.19,18.98,8.65,0,5.58,51.26,8.21,4.86,1.34,1.95,67,1.01,1.4,0.89,29,0.67,17,0.17,0,16.75,13.04,4.86,4.69,1.56,52.76,9.21,55,3.63,77,0.22,0,0,28.08,67,2.85,84,45,1,5.69,21,67,0,59.17,4.97,0.25,0.33,32.6,86,6.63,8.65,1.9,0.61,1.28,0,0.84,1.45,0.11,21,0.45,24,0.11,19,67,13,21,65,14,21.9,16.81,0.92,97,-5.08,20.15,16.25,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,6,5.33,48,-0.01,0.07,0.02,-0.02,,0.06
Facundo Jainikoski,Argentinos Juniors,Liga Profesional,2026,1002,Left Wing,Argentina,18,14/03/08,0.09,0.09,0.16,0.07,2.24,4,24,3,,0.11,0.18,0.12,0.99,0.18,0.11,0.72,0,0.02,0.27,0.27,0.28,3.23,-0.01,2.51,1.26,1.26,50,3.23,0,4.85,4.49,0.36,0.43,0.36,0.47,16.34,6.82,0.01,5.3,55.15,7.72,4.58,1.53,1.89,71,2.12,2.55,0.9,22,0.63,8,0.09,0,13.92,19.4,4.94,4.76,1.71,56.09,8.89,64,3.95,83,0,0,0,22.45,72,1.53,21,65,0.45,2.24,13,59,-12,63.94,3.32,0.42,0.54,30.62,73,6.58,9.25,1.26,0.99,0.27,0.27,3.41,4.4,0.18,14,0.54,22,0.54,16,68,16,19,62,18,19.59,16.98,0.95,94,-2.61,18.67,15.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,5.58,31,0.11,0.1,0.01,-0.04,,0.18
Facundo Kalinger,Huracán,Liga Profesional,2026,755,Right Centre Midfielder,Argentina,21,29/01/05,0,0,0.12,0.11,1.07,0,33,1,,0.1,0.12,0.04,0.95,0.12,0.04,0.95,0,0,0,0.12,0.16,2.03,-0.04,1.67,0.95,0.71,57,2.26,0,2.62,3.57,1.07,0.65,0.36,0.19,24.54,12.75,0.01,8.46,47.89,7.39,3.34,2.26,3.34,68,1.7,2.34,1.67,25,1.07,17,0.36,0,20.61,18.74,6.79,6.2,2.98,49.48,10.25,50,4.41,71,0,0,0,30.38,82,1.19,79,67,0.71,1.43,18,74,-7,56.29,3.1,0.23,0.37,29.67,83,4.8,9.29,0.6,0.6,0,0,3.34,3.93,0.12,0,0,,0.36,19,63,19,21,68,12,15.53,13.43,1.01,104,-2.1,15.68,13.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,11,4.02,32,0,-0.04,0.02,-0.04,,-0.06
Facundo Lencioni,Gimnasia Mendoza,Liga Profesional,2026,2228,Left Midfielder,Argentina,25,13/02/01,0.16,0.16,0.14,0.06,2.5,6,29,4,0,0.17,0.28,0.17,1.98,0.16,0.12,1.29,0.12,0.05,0.69,0.44,0.32,4.48,0.13,2.22,1.37,0.85,62,1.21,0,2.63,2.75,0.69,0.56,0.57,0.36,13.45,7.27,0.02,4.08,44.36,7.67,3.72,1.13,1.82,52,0.9,1.46,0.73,19,1.05,44,0.48,0,11.63,8.97,3.07,2.95,0.85,45.8,4.69,40,2.02,68,0.2,0,0,27.79,69,3.27,82,54,1.05,5.57,18,68,0,57.69,4.85,0.31,0.49,29.61,85,6.16,8.04,1.66,0.81,0.85,0.2,2.38,3.19,0.2,22,0.44,28,0.28,19,73,8,22,72,6,22.44,17.16,0.95,105,-5.29,21.28,17.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,10,6.46,47,0.09,0.09,0.02,-0.02,,0.18
Facundo Mallo,Rosario Central,Liga Profesional,2026,934,Right Centre Back,Uruguay,31,15/01/95,0,0,0.01,0.06,0.1,0,0,0,,0,0,0.01,0.1,0,0.01,0.1,0,0,0,0,0.01,0.19,-0.01,0.19,0.19,0,100,0.19,0,0.29,0.19,1.64,1.69,4.82,4.88,9.44,5.59,0.09,6.93,23.6,10.02,1.06,1.25,2.89,87,1.09,2.78,0.87,71,0.19,61,2.6,0.1,7.32,7.1,4.05,0.96,0.29,25.64,0.77,11,0.39,40,0.29,0,0,40.35,83,3.85,11,57,5.68,5.88,13,68,-15,33.43,2.12,0.17,0.18,29.28,99,4.26,2.02,0.19,0.19,0,0.1,0.58,0.77,0.1,0,0,,0.1,25,71,4,43,43,14,23.94,23.75,0.91,93,-0.19,21.77,22.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,6,1.84,15,0.06,0.03,0.07,-0.01,,0.15
Facundo Mansilla,Central Córdoba SdE,Liga Profesional,2026,1658,Left Centre Back,Argentina,27,26/02/99,0.05,0.05,0.02,0.07,0.27,20,40,0,,0.01,0,0,0.11,0,0,0.05,0,0,0.05,0.05,0.02,0.38,0.03,0.38,0.38,0,100,0.54,0,0.33,0.22,1.3,0.81,6.3,4.44,12.76,6.84,0.05,6.3,23.8,10.32,1.47,2.12,3.42,91,1.42,2.23,1.03,56,0.22,69,3.96,0,9.61,6.65,3.85,1.41,0.6,27.67,0.92,10,0.22,15,0.05,0,0,35.4,81,2.01,85,43,7.22,3.8,12,49,-32,32.95,1.95,0.24,0.25,26.87,98,4.99,1.63,0.11,0,0.11,0,0.6,0.6,0,0,0,0,0,27,71,2,40,60,0,22.51,23.29,0.94,92,0.78,21.09,21.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,6,2.24,21,0.04,0.04,0.09,-0.01,,0.16
Facundo Miño,Deportivo Riestra,Liga Profesional,2026,1687,Right Centre Back,Argentina,27,15/10/99,0,0,0,0.05,0.11,0,50,0,,0,0,0.02,0.32,0,0.01,0.21,0,0.02,0.11,0,0.03,0.43,-0.03,0,0,0,,0.69,0,0.21,0.11,1.23,0.69,4.48,2.14,15.63,8.43,0.04,6.72,31.73,11.58,3.31,2.08,3.31,68,1.25,1.93,1.55,43,0.96,63,1.71,0,12.06,6.39,4.8,2.93,0.96,35.59,3.04,25,1.71,58,0.48,0,0,19.36,52,3.95,12,36,5.71,9.82,13,50,-2,42.33,3.41,0.11,0.12,9.5,97,4.29,2.61,0.8,0.11,0.69,0.05,0.59,0.69,0,47,0.37,18,0.05,45,51,5,61,31,8,30.79,28.13,0.87,89,-2.66,26.71,25.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,43,8,2.38,22,0.15,0.03,-0.04,0,,0.13
Facundo Sanguinetti,Banfield,Liga Profesional,2026,1953,Goalkeeper,Argentina,25,28/02/01,0,0,0,,0,,,0,,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0.05,0,0,0,0,,0.18,0,0,0.05,0,0,0,0,0,0,0,7.56,2.55,3.5,0,0,0,,0,0,0,,0,,0,0.05,0,0,0,0,0,,0,,0,,0,0,0,11.11,63,5.9,8,43,1.43,12.26,9,45,-17,10.82,0.78,0.08,0.08,10.37,100,6.97,0.09,0,0,0,0,0,0,0,,0,,0,60,40,0,100,0,0,48.32,46.52,0.77,69,-1.8,37.01,32.24,0.97,1.24,0.28,75,67,7,1.28,3.82,28,13.5,2.06,0.09,0.09,14.7,-3,34,2,1.42,11,0.09,0.05,,,0.3,0.44
Facundo Waller,Huracán,Liga Profesional,2026,1653,Left Defensive Midfielder,Uruguay,29,08/04/97,0.05,0.05,0.03,0.04,0.82,7,33,1,,0.07,0,0.02,0.44,0,0.02,0.44,0,0,0,0.05,0.05,1.25,0.01,0.65,0.33,0.33,50,2.78,0.05,1.09,0.82,0.76,0.81,2.18,1.94,23.46,12.47,0.06,9.14,38.33,14.92,6.21,3.48,4.25,75,3.67,4.48,2.23,41,1.14,43,1.25,0,17.85,17.85,6.97,5.23,2.23,41.13,5.88,33,2.56,49,0.33,0,0,41.53,76,4.41,83,61,3.76,5.66,21,69,-7,48.64,5.82,0.19,0.21,33.04,95,5,8.6,0.44,0.38,0.05,0,0.71,1.09,0.05,25,0.11,25,0.05,24,68,8,28,66,6,22.25,20.74,0.98,107,-1.51,21.73,22.1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,10,4.06,34,0.01,0.06,0.04,-0.01,,0.11
Facundo Zabala,Independiente,Liga Profesional,2026,1942,Left Back,Argentina,27,01/01/99,0,0,0.02,0.03,0.79,0,24,1,,0.02,0.05,0.06,0.88,0.05,0.06,0.88,0,0,0,0.05,0.08,1.67,-0.03,1.58,1.07,0.51,68,1.07,0,1.53,1.48,1.2,1.36,2.09,2.19,17.98,8.66,0.04,6.72,35.76,14.22,5.05,2.64,3.85,78,2.8,4.16,1.95,46,0.74,51,1.67,0,13.58,15.03,4.87,3.94,1.71,38.47,4.36,32,2.64,67,0.23,0,0,46.2,72,4.22,87,44,3.75,7.97,15,59,-13,51.63,8.29,0.27,0.33,40.17,93,4.86,12.05,1.99,1.34,0.65,0.09,1.25,2.59,0.09,19,0.51,26,0.14,35,58,7,30,61,9,21.9,20.56,0.89,91,-1.34,19.55,18.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,10,5.59,38,0.21,0.07,0.03,-0.02,,0.29
Fausto Vera,River Plate,Liga Profesional,2026,1755,Right Defensive Midfielder,Argentina,26,25/03/00,0,0,0.1,0.05,2,0,18,2,,0.03,0,0.03,0.62,0,0.03,0.62,0,0,0,0,0.13,2.62,-0.13,0.41,0.36,0.05,88,0.77,0,0.97,1.03,0.56,0.88,1.54,2.28,13.28,6.67,0.05,5.69,42.37,11.13,4.92,1.9,2.46,76,2.88,3.76,1.59,48,0.62,57,1.38,0,9.85,14.93,4.36,3.18,1.54,45.17,4.26,43,2.05,65,0.21,0,0.05,61.75,88,5.49,16,79,2.51,6,15,79,-10,48.75,6.26,0.59,0.65,53.18,97,4.66,11.03,0.51,0.51,0,0.05,1.74,2.26,0.05,20,0.1,17,0.1,19,72,9,26,69,5,20.14,17.23,0.99,110,-2.91,19.93,19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,8,7.34,38,0.01,0.07,0.05,-0.06,,0.07
Federico Fattori,Talleres de Córdoba,Liga Profesional,2026,427,Right Defensive Midfielder,Argentina,34,21/07/92,0,0,0.02,0.05,0.42,0,50,0,,0.01,0,0,0.21,0,0,0.21,0,0,0,0,0.02,0.63,-0.02,0.42,0.42,0,100,0.21,0,1.48,1.05,1.48,1.75,1.48,1.91,20.67,10.34,0.01,8.02,40,11.18,6.12,2.11,3.59,71,2.65,4.4,1.9,40,0.84,50,1.05,0.21,16.66,23.07,6.33,5.06,1.69,43.03,6.12,37,2.74,54,0.63,0,0,82.69,90,4.85,23,68,2.32,6.33,12,85,-5,47.31,9.28,0.56,0.56,70.24,97,3.25,13.5,0.42,0.42,0,0,0.42,0.84,0,0,0,,0,20,71,9,27,70,3,18.61,15.9,0.98,96,-2.71,18.22,15.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,12,6.81,53,-0.03,0.08,0.06,-0.03,,0.09
Federico Fattori,Argentinos Juniors,Liga Profesional,2026,1828,Centre Defensive Midfielder,Argentina,34,21/07/92,0,0,0.01,0.02,0.25,0,40,0,,0.02,0,0.01,0.54,0,0.01,0.54,0,0,0,0,0.02,0.79,-0.02,0.1,0.1,0,100,1.03,0,0.79,0.3,1.08,1.51,2.95,4.25,14.72,8.02,0.03,6.79,34.86,16.15,5.46,1.62,2.71,69,2.19,3.7,0.84,35,0.74,33,0.98,0.05,12.26,17.67,5.22,3.35,1.53,38.32,3.05,25,1.58,47,0.2,0,0,74.04,90,8.02,23,86,3.74,8.52,15,87,-3,43.83,7.19,0.43,0.44,59.76,99,4.45,11.08,0.54,0.54,0,0,0.3,0.84,0,0,0.05,14,0.05,19,73,7,30,66,4,21.99,19.7,1,103,-2.29,22.02,20.23,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,8,5.58,36,0.01,0.11,0.05,0.01,,0.18
Federico Gino,Aldosivi,Liga Profesional,2026,1112,Right Centre Midfielder,Uruguay,33,25/02/93,0.16,0.08,0.07,0.07,1.05,8,15,1,100,0.09,0,0,0.16,0,0,0.16,0,0,0,0.08,0.07,1.21,0.01,0.32,0,0.32,0,0.73,0,0.65,1.38,0.49,0.43,1.13,0.99,22.91,13.2,0.01,6.23,45.78,10.44,4.86,1.86,2.35,72,1.43,1.86,1.86,50,0.73,44,1.21,0.08,19.35,14.69,4.86,5.02,1.78,48.1,9.15,47,2.91,58,0.49,0,0,33.84,75,2.19,17,60,1.62,3.16,14,68,-6,48.59,3.56,0.13,0.18,22.59,93,3.39,6.07,0.08,0,0.08,0.16,2.11,2.11,0,100,0.08,50,0.16,25,63,12,36,57,7,18.97,16.05,0.99,93,-2.92,18.71,15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,10,3.02,27,0,0.02,0.02,-0.03,,0.01
Federico Navarro,Rosario Central,Liga Profesional,2026,599,Right Defensive Midfielder,Argentina,26,08/03/00,0,0,0,0.02,0.15,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,0.15,0,100,0.45,0,1.5,0.45,0.3,0.22,1.05,1.02,19.85,8.57,0.01,7.07,37.82,11.88,4.81,3.61,3.91,80,4.51,4.73,1.8,38,0.9,40,0.3,0.15,14.43,17.62,6.01,5.41,1.95,40.83,4.06,28,2.11,39,0.45,0,0,39.85,86,3.16,15,75,1.2,4.06,13,71,-14,46.06,3.01,0.28,0.28,33.68,94,4.75,5.56,0.15,0.15,0,0,0.45,0.6,0,0,0,,0.15,15,79,7,30,62,8,19.27,16.66,0.97,97,-2.6,18.66,16.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,10,1.8,14,-0.04,0.02,0.03,-0.01,,0
Federico Ricca,Belgrano,Liga Profesional,2026,742,Left Back,Uruguay,32,30/11/94,0,0,0.04,0.09,0.49,0,0,0,,0,0,0.04,0.36,0,0.04,0.36,0,0,0,0,0.08,0.85,-0.08,0.36,0.36,0,100,0.73,0,0.49,0.73,1.09,1.48,2.18,2.48,9.46,4.61,0,4.25,33.76,8.86,1.94,1.21,2.31,91,0.84,2.32,0.85,67,0.12,70,1.94,0,7.4,6.98,2.67,1.82,0.73,39.54,2.43,33,1.09,60,0.12,0,0.12,35.18,77,2.43,84,57,2.43,4,12,58,-19,49.53,4.97,0.17,0.2,28.27,96,5.07,7.76,0.73,0.73,0,0.24,1.33,2.06,0,50,0.49,44,0.12,35,58,7,33,58,9,19.67,15.32,0.94,91,-4.34,18.41,14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,11,3,25,0.12,0.05,0.04,-0.01,,0.2
Federico Vera,Huracán,Liga Profesional,2026,486,Right Back,Argentina,28,23/03/98,0,0,0.03,0.09,0.37,0,0,1,,0,0,0.02,0.37,0,0.02,0.37,0,0,0,0,0.05,0.74,-0.05,0.93,0.56,0.37,60,1.3,0,0.93,1.67,0.93,1.21,1.48,2.07,15.17,7.59,0,6.48,31.92,9.07,1.85,2.41,3.33,65,3.09,4.29,1.85,64,1.3,40,1.11,0.19,10.92,13.44,5.18,2.78,0.93,33.53,2.22,20,1.3,47,0.19,0,0,27.94,67,3.33,7,45,3.15,5.74,19,46,-21,46.22,1.85,0.11,0.15,23.13,90,3.73,2.96,0.56,0.56,0,0.19,1.11,1.67,0,0,0,0,0,28,62,10,31,63,6,21.57,20.03,0.92,105,-1.54,19.84,20.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,10,2.7,25,0.13,0.02,0,-0.04,,0.11
Federico Álvarez,Tigre,Liga Profesional,2026,1536,Left Back,Argentina,32,06/08/94,0,0,0.03,0.04,0.94,0,13,1,,0.01,0.06,0.03,0.59,0,0.02,0.47,0.06,0.01,0.12,0.06,0.06,1.52,0,0.7,0.53,0.18,75,1.05,0,0.7,0.64,1.64,1.69,3.16,2.26,11.84,5.86,0.02,5.1,28.76,11.89,4.51,1.93,3.57,77,1.64,3.32,0.7,68,0.59,72,1.93,0,9.2,7.52,3.22,1.99,0.82,34.44,2.11,23,1.29,65,0.12,0,0,33.92,62,2.7,87,34,4.1,7.09,14,53,-9,50.05,5.74,0.34,0.36,25.19,96,4.71,6.56,0.94,0.35,0.59,0.06,0.41,0.76,0,25,0.23,13,0.06,37,56,7,36,57,7,24.63,20.3,0.86,104,-4.33,21.17,21.09,0,0,0,0,0,,0,0,,0,0,0,0,0,0,39,12,4.21,29,0.11,0.06,0.02,-0.04,,0.15
