"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Ferland Mendy";"LB";"all";"all";"11277";"F. Mendy";"1995-06-08";"90.06";"27.22";"11";"0";"144";"100";"47.92";"1.04";"0.42";"89.86";"125.69";"0.38";"43.06";"2.08";"0.69";"10.42";"2.78";"2.78"
"Aihen Muñoz Capellán";"LB";"all";"all";"20234";"Aihen Muñoz";"1997-08-16";"89.69";"21.93";"9";"0";"157";"100";"56.05";"1";"0.56";"68.18";"138.22";"0.2";"38.22";"1.27";"0";"13.38";"7.64";"1.91"
"Romain Perraud";"LB";"all";"all";"11651";"R. Perraud";"1997-09-22";"98.95";"22.94";"20";"0";"302";"100";"57.62";"1.87";"0.98";"70.11";"143.71";"0.47";"40.4";"4.64";"0.33";"20.2";"10.93";"3.97"
"Antonio Latorre Grueso";"LB";"all";"all";"13519";"Toni Lato";"1997-11-21";"85";"17.73";"5";"0";"67";"100";"74.63";"1.35";"1.08";"82";"177.61";"0.67";"61.19";"4.48";"1.49";"17.91";"13.43";"7.46"
"Josep María Chavarría Pérez";"LB";"all";"all";"32127";"Pep Chavarría";"1998-04-10";"96.94";"21.69";"26";"0";"438";"100";"60.27";"1.27";"0.81";"75.76";"146.35";"0.39";"45.66";"3.65";"0.46";"17.81";"11.19";"3.88"
"Javier Hernández Carrera";"LB";"all";"all";"25945";"Javi Hernández";"1998-05-02";"96.3";"17.03";"16";"0";"190";"100";"66.84";"1.6";"1.15";"65.35";"157.89";"0.51";"43.68";"5.26";"0.53";"23.68";"14.74";"6.32"
"Adrià Giner Pedrosa";"LB";"all";"all";"13934";"Adrià Pedrosa";"1998-05-13";"92.32";"20.61";"24";"0";"275";"100";"64.36";"1.57";"1.19";"66.67";"149.82";"0.6";"42.91";"9.09";"1.45";"23.27";"17.45";"7.64"
"Juan Antonio Iglesias Sánchez";"LB";"all";"all";"35461";"Juan Iglesias";"1998-07-03";"94.11";"13.68";"5";"0";"24";"100";"62.5";"1.19";"0.79";"53.33";"133.33";"0.4";"33.33";"0";"0";"16.67";"8.33";"4.17"
"Sergi Cardona Bermúdez";"LB";"all";"all";"50778";"Sergi Cardona";"1999-07-08";"94.84";"20.77";"33";"0";"461";"100";"66.81";"1.73";"1.19";"75.32";"159";"0.67";"50.33";"8.46";"2.17";"25.6";"18.44";"9.76"
"Francisco José García Torres";"LB";"all";"all";"31993";"Fran García";"1999-08-14";"95.04";"28.71";"23";"0";"412";"100";"62.86";"1.39";"0.92";"80.31";"138.59";"0.49";"50.49";"5.1";"0.24";"17.48";"10.92";"4.61"
"Lucas Oliveira Rosa";"LB";"all";"all";"41212";"Lucas Rosa";"2000-04-03";"99.21";"20.57";"15";"0";"179";"100";"58.66";"1.56";"0.94";"78.1";"140.78";"0.54";"45.81";"5.59";"1.12";"19.55";"12.85";"7.26"
"Abel Bretones Cruz";"LB";"all";"all";"188234";"Abel Bretones";"2000-08-21";"93.35";"17.91";"11";"0";"124";"100";"63.71";"1.59";"1.06";"54.43";"148.39";"0.3";"34.68";"2.42";"0";"23.39";"17.74";"4.84"
"Manuel Sánchez De La Peña";"LB";"all";"all";"24453";"Manu Sánchez";"2000-08-24";"93.88";"16.52";"27";"0";"268";"100";"56.72";"1.55";"0.85";"73.03";"156.34";"0.44";"41.42";"2.99";"0";"22.39";"13.43";"7.46"
"Moussa Diarra";"LB";"all";"all";"24070";"M. Diarra";"2000-11-10";"96.34";"18.05";"8";"0";"101";"100";"74.26";"1.12";"0.91";"70.67";"160.4";"0.45";"52.48";"5.94";"0.99";"11.88";"10.89";"2.97"
"Mika Mármol Medina";"LB";"all";"all";"53350";"Mika Mármol";"2001-07-01";"99.01";"22.45";"19";"0";"327";"100";"60.24";"0.99";"0.71";"71.57";"139.45";"0.38";"43.12";"2.75";"0.31";"10.4";"7.95";"3.06"
"Miguel Gutiérrez Ortega";"LB";"all";"all";"26203";"Miguel Gutiérrez";"2001-07-27";"98.13";"28.72";"16";"0";"274";"100";"54.38";"1.9";"1.25";"69.13";"149.64";"0.67";"37.59";"4.38";"0.36";"31.75";"21.17";"9.85"
"Carlos Romero Serrano";"LB";"all";"all";"186070";"Carlos Romero";"2001-10-29";"95.59";"16.78";"20";"0";"200";"100";"71";"1.71";"1.39";"69.01";"162.5";"0.74";"49";"5";"2";"27.5";"23";"11"
"Gerard Martín Langreo";"LB";"all";"all";"68071";"Gerard Martín";"2002-02-26";"83.38";"27";"8";"0";"154";"100";"50.65";"1.75";"0.94";"71.79";"137.01";"0.58";"36.36";"1.95";"0";"25.97";"12.99";"4.55"
"Javier López Carballo";"LB";"all";"all";"13885";"Javi López";"2002-03-25";"92.78";"22.76";"18";"0";"273";"100";"57.14";"1.22";"0.83";"73.72";"138.83";"0.37";"42.12";"2.2";"0.37";"14.29";"9.89";"3.3"
"Enrique Jesús Salas Valiente";"LB";"all";"all";"69391";"Kike Salas";"2002-04-23";"96.87";"22.29";"6";"0";"89";"100";"57.3";"1.12";"0.67";"64.71";"133.71";"0.39";"37.08";"4.49";"2.25";"16.85";"11.24";"7.87"
"Adama Boiro Boiro";"LB";"all";"all";"532824";"Adama Boiro";"2002-06-22";"86.25";"18.83";"10";"0";"103";"100";"64.08";"1.01";"0.59";"81.82";"143.69";"0.33";"52.43";"2.91";"0";"11.65";"6.8";"1.94"
"Jesús Vázquez Alcalde";"LB";"all";"all";"35458";"Jesús Vázquez";"2003-01-02";"91.27";"19.62";"7";"0";"81";"100";"56.79";"1.57";"1.02";"69.57";"159.26";"0.25";"39.51";"3.7";"1.23";"12.35";"8.64";"0"
"Alejandro Balde Martínez";"LB";"all";"all";"53347";"Alejandro Balde";"2003-10-18";"91.9";"29.28";"24";"0";"477";"100";"52.41";"1.65";"0.95";"78.8";"152.83";"0.55";"41.3";"7.76";"1.47";"25.58";"14.68";"7.55"
"Adam Aznou Ben Cheikh";"LB";"all";"all";"809147";"A. Aznou";"2006-06-02";"97.26";"19.18";"6";"0";"62";"100";"67.74";"1.45";"1.18";"57.14";"153.23";"0.23";"38.71";"3.23";"0";"16.13";"12.9";"0"
"Aridane Hernández Umpiérrez";"LCB";"all";"all";"23782";"Aridane Hernández";"1989-03-23";"95.72";"21.37";"8";"0";"65";"100";"53.85";"0.22";"0.14";"88.57";"138.46";"0.08";"47.69";"3.08";"0";"0";"0";"0"
"Daley Blind";"LCB";"all";"all";"2106";"D. Blind";"1990-03-09";"98.95";"29.64";"13";"0";"391";"100";"46.04";"1.04";"0.41";"86.11";"143.99";"0.23";"39.64";"1.28";"0";"16.88";"4.35";"1.53"
"Marcos  Alonso Mendoza";"LCB";"all";"all";"6823";"Marcos Alonso";"1990-12-28";"98.04";"26.37";"26";"0";"566";"100";"57.42";"0.84";"0.4";"87.38";"133.39";"0.26";"50.18";"2.12";"0.35";"10.95";"3.36";"2.12"
"Íñigo Martínez Berridi";"LCB";"all";"all";"4465";"Íñigo Martínez";"1991-05-17";"98.98";"30.27";"27";"0";"564";"100";"46.1";"0.96";"0.37";"83.85";"131.74";"0.23";"38.65";"1.95";"0.18";"13.48";"4.26";"1.95"
"Leandro Daniel Cabrera Sasía";"LCB";"all";"all";"13966";"L. Cabrera";"1991-06-17";"98.69";"17.76";"30";"0";"329";"100";"49.24";"0.56";"0.34";"70.99";"143.16";"0.18";"34.95";"1.52";"0.3";"5.78";"4.56";"2.43"
"Antonio José Raíllo Arenas";"LCB";"all";"all";"23739";"Antonio Raíllo";"1991-10-08";"96.98";"21.49";"21";"0";"230";"100";"50.87";"0.41";"0.22";"89.74";"128.26";"0.17";"45.65";"1.3";"0";"3.04";"1.74";"0.87"
"Nemanja Gudelj";"LCB";"all";"all";"7909";"N. Gudelj";"1991-11-16";"98.51";"23.56";"10";"0";"95";"100";"44.21";"0.37";"0.08";"95.24";"123.16";"0.07";"42.11";"1.05";"0";"6.32";"0";"0"
"Aleksandar Sedlar";"LCB";"all";"all";"20152";"A. Sedlar";"1991-12-13";"89.51";"15.94";"7";"0";"50";"100";"40";"0.4";"0.13";"95";"130";"0.1";"38";"0";"0";"2";"0";"0"
"Sergio González Poirrier";"LCB";"all";"all";"25760";"Sergio González";"1992-04-20";"97.13";"19.03";"8";"0";"102";"100";"47.06";"0.24";"0.08";"91.67";"127.45";"0.07";"43.14";"0";"0";"0.98";"0";"0"
"Antonio Rüdiger";"LCB";"all";"all";"993";"A. Rüdiger";"1993-03-03";"98.28";"29.55";"22";"0";"309";"100";"52.1";"0.83";"0.37";"81.99";"120.06";"0.18";"42.72";"1.94";"0.32";"13.27";"4.85";"1.62"
"Matija Nastasić";"LCB";"all";"all";"7201";"M. Nastasić";"1993-03-28";"98.9";"18.49";"18";"0";"155";"100";"51.61";"0.37";"0.18";"80";"131.61";"0.1";"41.29";"0.65";"0";"3.23";"0.65";"0.65"
"Diego Javier Llorente Ríos";"LCB";"all";"all";"2712";"Diego Llorente";"1993-08-16";"98.99";"22.16";"14";"0";"138";"100";"49.28";"0.48";"0.24";"85.29";"127.54";"0.17";"42.03";"3.62";"0.72";"3.62";"1.45";"0.72"
"Aritz Elustondo Irribaria";"LCB";"all";"all";"1024";"Aritz Elustondo";"1994-03-28";"98.1";"22.15";"6";"0";"69";"100";"56.52";"0.67";"0.38";"87.18";"128.99";"0.28";"49.28";"2.9";"0";"8.7";"4.35";"2.9"
"Alejandro Catena Marugán";"LCB";"all";"all";"25875";"Alejandro Catena";"1994-10-28";"99.63";"20.31";"9";"0";"101";"100";"41.58";"0.52";"0.21";"92.86";"131.68";"0.15";"38.61";"0.99";"0";"6.93";"3.96";"2.97"
"Yeray Álvarez López";"LCB";"all";"all";"11689";"Yeray Álvarez";"1995-01-24";"95.45";"22.33";"14";"0";"164";"100";"47.56";"0.82";"0.33";"74.36";"132.93";"0.23";"35.37";"1.22";"0";"10.98";"2.44";"2.44"
"Clément Lenglet";"LCB";"all";"all";"11623";"C. Lenglet";"1995-06-17";"95.27";"24.07";"22";"0";"360";"100";"60.56";"0.45";"0.28";"87.16";"137.78";"0.2";"52.78";"1.39";"0";"3.33";"1.67";"0.56"
"Renato Fabrizio Tapia Cortijo";"LCB";"all";"all";"8940";"R. Tapia";"1995-07-28";"92.37";"19.24";"5";"0";"49";"100";"34.69";"0.82";"0.44";"64.71";"130.61";"0.3";"22.45";"2.04";"0";"10.2";"4.08";"4.08"
"Nayef Aguerd";"LCB";"all";"all";"12817";"N. Aguerd";"1996-03-30";"95.33";"24.99";"18";"0";"283";"100";"58.66";"0.62";"0.31";"86.75";"132.86";"0.2";"50.88";"0.71";"0";"9.19";"3.18";"1.41"
"Marcos do Nascimento Teixeira";"LCB";"all";"all";"16261";"Marcão";"1996-06-05";"95.06";"20.21";"5";"0";"34";"100";"55.88";"0.17";"0.1";"94.74";"120.59";"0.09";"52.94";"0";"0";"0";"0";"0"
"Robin Aime Robert Robin Le Normand";"LCB";"all";"all";"20233";"Robin Le Normand";"1996-11-11";"98.69";"26.53";"7";"0";"107";"100";"59.81";"0.24";"0.12";"90.62";"126.17";"0.07";"54.21";"0.93";"0";"0.93";"0.93";"0"
"Scott McKenna";"LCB";"all";"all";"9610";"S. McKenna";"1996-11-12";"99.25";"21.79";"25";"0";"160";"100";"56.88";"0.4";"0.21";"84.62";"120.62";"0.13";"48.12";"1.25";"0";"1.88";"0";"0"
"Mouctar Diakhaby";"LCB";"all";"all";"11146";"M. Diakhaby";"1996-12-19";"85.89";"20.79";"5";"0";"65";"100";"50.77";"0.35";"0.18";"81.82";"140";"0.1";"41.54";"0";"0";"1.54";"1.54";"0"
"Omar Federico Alderete Fernández";"LCB";"all";"all";"23977";"O. Alderete";"1996-12-26";"95.75";"14.93";"31";"0";"260";"100";"51.92";"0.85";"0.36";"69.63";"143.08";"0.19";"36.15";"1.92";"0";"11.54";"3.46";"1.15"
"Javier Sánchez de Felipe";"LCB";"all";"all";"12249";"Javi Sánchez";"1997-03-14";"96.69";"21.04";"10";"0";"125";"100";"57.6";"0.4";"0.23";"86.11";"123.2";"0.19";"49.6";"0";"0";"3.2";"1.6";"1.6"
"Abdul Mumin";"LCB";"all";"all";"16478";"A. Mumin";"1998-06-06";"99.33";"20.76";"22";"0";"272";"100";"54.78";"0.3";"0.18";"85.23";"130.51";"0.1";"46.69";"1.1";"0.37";"1.47";"0.74";"0.37"
"Ladislav Krejčí";"LCB";"all";"all";"32545";"L. Krejčí";"1999-04-20";"99.09";"28.69";"20";"0";"443";"100";"48.76";"0.62";"0.28";"87.04";"129.12";"0.19";"42.44";"1.13";"0";"8.8";"3.16";"1.81"
"José Manuel Arias Copete";"LCB";"all";"all";"54938";"José Copete";"1999-10-10";"96.38";"19.24";"16";"0";"158";"100";"49.37";"0.43";"0.21";"85.9";"132.91";"0.14";"42.41";"0";"0";"3.16";"1.27";"0"
"Marash Kumbulla";"LCB";"all";"all";"19701";"M. Kumbulla";"2000-02-08";"91.49";"17.6";"5";"0";"62";"100";"50";"0.49";"0.24";"93.55";"125.81";"0.22";"46.77";"4.84";"0";"3.23";"1.61";"1.61"
"Aitor Paredes Casamichana";"LCB";"all";"all";"32276";"Aitor Paredes";"2000-04-29";"96.44";"19.58";"18";"0";"169";"100";"46.15";"0.55";"0.22";"82.05";"117.16";"0.14";"37.87";"0.59";"0";"7.1";"2.37";"1.18"
"Cenk Özkacar";"LCB";"all";"all";"32439";"C. Özkacar";"2000-10-06";"96.24";"17.56";"7";"0";"63";"100";"49.21";"0.46";"0.26";"74.19";"125.4";"0.12";"36.51";"0";"0";"1.59";"1.59";"0"
"Moussa Diarra";"LCB";"all";"all";"24070";"M. Diarra";"2000-11-10";"101.52";"18.8";"12";"0";"146";"100";"60.27";"0.56";"0.39";"86.36";"135.62";"0.3";"52.05";"1.37";"0";"6.16";"4.79";"3.42"
"Jon Pacheco Dozagarat";"LCB";"all";"all";"25803";"Jon Pacheco";"2001-01-08";"99.27";"22.97";"7";"0";"97";"100";"52.58";"0.49";"0.23";"76.47";"138.14";"0.14";"40.21";"1.03";"0";"7.22";"3.09";"2.06"
"Natan Bernardo de Souza";"LCB";"all";"all";"32806";"Natan";"2001-02-06";"100.28";"24.59";"22";"0";"215";"100";"49.3";"0.41";"0.16";"87.74";"122.33";"0.11";"43.26";"1.86";"0";"2.79";"0.93";"0.47"
"Carlos Domínguez Cáceres";"LCB";"all";"all";"126372";"Carlos Domínguez";"2001-02-11";"100.26";"24.86";"6";"0";"105";"100";"47.62";"0.54";"0.26";"86";"122.86";"0.19";"40.95";"1.9";"0";"7.62";"2.86";"1.9"
"Jorge Herrando Oroz";"LCB";"all";"all";"182779";"Jorge Herrando";"2001-02-28";"98.59";"20.75";"15";"0";"141";"100";"54.61";"0.4";"0.22";"80.52";"127.66";"0.15";"43.97";"0";"0";"2.13";"1.42";"1.42"
"Logan Costa";"LCB";"all";"all";"24519";"Logan Costa";"2001-04-01";"98.2";"21.96";"26";"0";"301";"100";"55.15";"0.51";"0.26";"82.53";"126.58";"0.18";"45.51";"1.99";"0";"3.32";"0.66";"0.66"
"Flavien-Enzo Boyomo";"LCB";"all";"all";"32139";"E. Boyomo";"2001-10-07";"100.41";"18.64";"16";"0";"145";"100";"45.52";"0.36";"0.13";"95.45";"124.14";"0.11";"43.45";"1.38";"0.69";"1.38";"0";"0"
"Álvaro Santiago Mouriño González";"LCB";"all";"all";"540287";"S. Mouriño";"2002-02-13";"98.9";"17.56";"15";"0";"121";"100";"48.76";"0.49";"0.22";"77.97";"132.23";"0.15";"38.02";"0.83";"0";"3.31";"0.83";"0.83"
"Enrique Jesús Salas Valiente";"LCB";"all";"all";"69391";"Kike Salas";"2002-04-23";"97.59";"22.2";"17";"0";"177";"100";"44.07";"0.37";"0.21";"74.36";"135.03";"0.1";"32.77";"0";"0";"2.26";"1.13";"0"
"Raúl Asencio del Rosario";"LCB";"all";"all";"70532";"Raúl Asencio";"2003-02-13";"84.46";"25.87";"8";"0";"46";"100";"71.74";"0.25";"0.12";"87.88";"132.61";"0.09";"63.04";"2.17";"0";"2.17";"0";"0"
"David Torres Ortiz";"LCB";"all";"all";"183559";"David Torres";"2003-03-05";"95.21";"18.4";"13";"0";"136";"100";"48.53";"0.43";"0.27";"72.73";"138.97";"0.15";"35.29";"0.74";"0";"2.21";"2.21";"0.74"
"Cristhian Andrey Mosquera Ibarguen";"LCB";"all";"all";"68804";"Cristhian Mosquera";"2004-06-27";"98.26";"22.46";"23";"0";"340";"100";"49.41";"0.4";"0.16";"91.07";"128.82";"0.14";"45";"1.76";"0";"2.35";"0.59";"0.29"
"Yarek Gasiorowski Hernandis";"LCB";"all";"all";"120545";"Yarek Gasiorowski";"2005-01-12";"97.03";"19.59";"9";"0";"108";"100";"56.48";"0.47";"0.27";"75.41";"132.41";"0.16";"42.59";"0";"0";"2.78";"0.93";"0"
"Pau Cubarsí Paredes";"LCB";"all";"all";"673618";"Pau Cubarsí";"2007-01-22";"93.96";"31.84";"8";"0";"138";"100";"51.45";"0.59";"0.23";"95.77";"123.91";"0.22";"49.28";"3.62";"0.72";"5.8";"1.45";"1.45"
"Mikel Vesga Arruti";"LDM";"all";"all";"11692";"Mikel Vesga";"1993-04-08";"78.51";"16.32";"6";"0";"45";"100";"51.11";"1.68";"0.76";"60.87";"135.56";"0.32";"31.11";"4.44";"0";"26.67";"11.11";"2.22"
"José Ángel Gómez Campaña";"LDM";"all";"all";"5387";"José Campaña";"1993-05-31";"72.87";"14.92";"7";"0";"47";"100";"63.83";"0.99";"0.5";"86.67";"125.53";"0.34";"55.32";"8.51";"0";"17.02";"6.38";"2.13"
"Pathé Ismaël Ciss";"LDM";"all";"all";"25573";"P. Ciss";"1994-03-16";"85.99";"20.11";"7";"0";"69";"100";"59.42";"0.87";"0.6";"80.49";"136.23";"0.43";"47.83";"2.9";"0";"14.49";"11.59";"7.25"
"Lucas Torró Marset";"LDM";"all";"all";"12777";"Lucas Torró";"1994-07-19";"99.41";"19";"6";"0";"34";"100";"50";"0.81";"0.4";"58.82";"114.71";"0.16";"29.41";"2.94";"0";"8.82";"2.94";"0"
"Unai López Cabrera";"LDM";"all";"all";"10590";"Unai López";"1995-10-30";"75.59";"17.29";"5";"0";"56";"100";"46.43";"0.99";"0.43";"73.08";"139.29";"0.34";"33.93";"8.93";"0";"12.5";"5.36";"5.36"
"Kirian Rodríguez Concepción";"LDM";"all";"all";"25745";"Kirian Rodríguez";"1996-03-05";"93.9";"21.75";"5";"0";"80";"100";"60";"1.22";"0.78";"77.08";"138.75";"0.42";"46.25";"3.75";"0";"16.25";"10";"5"
"Ander Guevara Lajo";"LDM";"all";"all";"13916";"Ander Guevara";"1997-07-07";"88.37";"14.37";"8";"0";"58";"100";"50";"1.03";"0.47";"65.52";"146.55";"0.24";"32.76";"1.72";"1.72";"12.07";"3.45";"1.72"
"Yangel Clemente Herrera Ravelo";"LDM";"all";"all";"18304";"Y. Herrera";"1998-01-07";"92.29";"27.39";"5";"0";"60";"100";"55";"1.36";"0.89";"75.76";"131.67";"0.36";"41.67";"3.33";"0";"20";"15";"6.67"
"Federico Santiago Valverde Dipetta";"LDM";"all";"all";"12251";"F. Valverde";"1998-07-22";"100.43";"29.85";"5";"0";"61";"100";"40.98";"1.02";"0.51";"100";"131.15";"0.51";"40.98";"3.28";"0";"16.39";"8.2";"8.2"
"Pol Lozano Vizuete";"LDM";"all";"all";"24018";"Pol Lozano";"1999-10-06";"76.72";"14.49";"5";"0";"32";"100";"53.12";"1.54";"0.69";"82.35";"168.75";"0.4";"43.75";"0";"0";"15.62";"6.25";"3.12"
"Albert-Mboyo Sambi Lokonga";"LDM";"all";"all";"14541";"A. Sambi Lokonga";"1999-10-22";"93.66";"21.34";"5";"0";"78";"100";"53.85";"1.27";"0.77";"90.48";"146.15";"0.71";"48.72";"8.97";"1.28";"17.95";"8.97";"7.69"
"Antonio Blanco Conde";"LDM";"all";"all";"37337";"Antonio Blanco";"2000-07-23";"95.3";"17.88";"11";"0";"103";"100";"54.37";"1.07";"0.6";"82.14";"133.01";"0.44";"44.66";"5.83";"0";"13.59";"7.77";"5.83"
"Samuel Almeida Costa";"LDM";"all";"all";"30271";"Samú Costa";"2000-11-27";"96.65";"23.02";"5";"0";"60";"100";"50";"1.19";"0.6";"76.67";"131.67";"0.49";"38.33";"1.67";"0";"13.33";"6.67";"5"
"Beñat Prados Díaz";"LDM";"all";"all";"43334";"Beñat Prados";"2001-02-08";"75.91";"18.12";"11";"0";"76";"100";"52.63";"1.3";"0.59";"85";"130.26";"0.31";"44.74";"2.63";"0";"17.11";"7.89";"3.95"
"Urko González de Zarate Quirós";"LDM";"all";"all";"32120";"Urko González";"2001-03-20";"84.44";"14.96";"5";"0";"35";"100";"62.86";"1.25";"0.82";"81.82";"154.29";"0.63";"51.43";"2.86";"0";"22.86";"14.29";"8.57"
"Enzo Alan Tomás Barrenechea";"LDM";"all";"all";"41244";"E. Barrenechea";"2001-05-22";"94.24";"21.62";"8";"0";"77";"100";"55.84";"1.3";"0.78";"81.4";"122.08";"0.56";"45.45";"7.79";"2.6";"20.78";"14.29";"7.79"
"Sergi Altimira Clavell";"LDM";"all";"all";"533045";"Sergi Altimira";"2001-08-25";"88.74";"20.97";"10";"0";"83";"100";"55.42";"0.93";"0.5";"76.09";"121.69";"0.34";"42.17";"2.41";"1.2";"14.46";"7.23";"3.61"
"João Lucas De Souza Cardoso";"LDM";"all";"all";"31814";"Johnny Cardoso";"2001-09-20";"98.66";"25.38";"7";"0";"72";"100";"51.39";"0.82";"0.44";"81.08";"125";"0.26";"41.67";"4.17";"0";"9.72";"8.33";"4.17"
"Pedro González López";"LDM";"all";"all";"25738";"Pedri";"2002-11-25";"92.6";"29.62";"21";"0";"425";"100";"55.53";"2.17";"1.18";"75";"138.12";"0.78";"41.65";"7.29";"1.18";"35.29";"18.35";"11.06"
"Mikel Jauregizar Alboniga";"LDM";"all";"all";"801428";"Mikel Jauregizar";"2003-11-13";"88.07";"23.14";"6";"0";"51";"100";"66.67";"1.22";"0.76";"79.41";"125.49";"0.55";"52.94";"1.96";"0";"25.49";"15.69";"9.8"
"Raphael Dias Belloli";"LF";"all";"all";"16062";"Raphinha";"1996-12-14";"86.65";"26.59";"5";"0";"61";"100";"73.77";"3.81";"3.11";"60";"173.77";"1.45";"44.26";"13.11";"3.28";"55.74";"45.9";"19.67"
"Alfonso González Martínez";"LF";"all";"all";"35622";"Alfon González";"1999-05-04";"82.9";"23.31";"7";"0";"84";"100";"57.14";"4.07";"2.14";"52.08";"159.52";"0.57";"29.76";"8.33";"0";"53.57";"29.76";"9.52"
"Vinícius José Paixão de Oliveira Júnior";"LF";"all";"all";"12253";"Vinícius Júnior";"2000-07-12";"92.9";"29.33";"7";"0";"99";"100";"61.62";"2.89";"1.93";"67.21";"162.63";"1.03";"41.41";"9.09";"1.01";"54.55";"37.37";"23.23"
"Bryan Zaragoza Martínez";"LF";"all";"all";"80223";"Bryan Zaragoza";"2001-09-09";"82.64";"16.85";"5";"0";"56";"100";"62.5";"3.41";"2.67";"57.14";"157.14";"1.39";"35.71";"12.5";"1.79";"53.57";"37.5";"17.86"
"Daniel Parejo Muñoz ";"LM";"all";"all";"2236";"Dani Parejo";"1989-04-16";"86.83";"19.6";"21";"0";"223";"100";"52.02";"1.22";"0.6";"81.9";"139.91";"0.37";"42.6";"5.83";"1.79";"18.83";"8.52";"4.04"
"Jorge Resurrección Merodio";"LM";"all";"all";"5942";"Koke";"1992-01-08";"83.33";"22.06";"14";"0";"177";"100";"49.15";"1.25";"0.52";"79.31";"121.47";"0.3";"38.98";"2.82";"0.56";"19.21";"9.04";"3.95"
"Omar Mascarell González";"LM";"all";"all";"8231";"Omar Mascarell";"1993-02-02";"89.01";"16.77";"6";"0";"34";"100";"52.94";"0.76";"0.46";"83.33";"126.47";"0.28";"44.12";"2.94";"0";"8.82";"2.94";"0"
"Sergi Darder Moll";"LM";"all";"all";"9732";"Sergi Darder";"1993-12-22";"86.15";"18.37";"10";"0";"107";"100";"68.22";"1.51";"1.09";"75.34";"181.31";"0.61";"51.4";"1.87";"0.93";"22.43";"16.82";"8.41"
"Óscar Valentín Martín Luengo";"LM";"all";"all";"25878";"Óscar Valentín";"1994-08-20";"86.58";"13.92";"6";"0";"32";"100";"59.38";"1.02";"0.63";"89.47";"125";"0.58";"53.12";"3.12";"0";"18.75";"12.5";"12.5"
"Luis Milla Manzanares";"LM";"all";"all";"25592";"Luis Milla";"1994-10-07";"100.14";"15.59";"12";"0";"106";"100";"63.21";"1.11";"0.69";"77.61";"142.45";"0.56";"49.06";"8.49";"0";"16.98";"10.38";"9.43"
"Saúl Ñíguez Esclapez";"LM";"all";"all";"9585";"Saúl Ñíguez";"1994-11-21";"101.11";"26.17";"5";"0";"57";"100";"56.14";"1.26";"0.79";"81.25";"142.11";"0.59";"45.61";"8.77";"1.75";"19.3";"12.28";"7.02"
"Renato Fabrizio Tapia Cortijo";"LM";"all";"all";"8940";"R. Tapia";"1995-07-28";"98.85";"16.75";"5";"0";"30";"100";"36.67";"0.78";"0.4";"63.64";"110";"0.12";"23.33";"0";"0";"13.33";"6.67";"0"
"Mauro Wilney Arambarri Rosa";"LM";"all";"all";"7302";"M. Arambarri";"1995-09-30";"99.98";"15.47";"12";"0";"94";"100";"60.64";"1.49";"0.77";"71.93";"138.3";"0.42";"43.62";"4.26";"0";"23.4";"9.57";"3.19"
"Unai López Cabrera";"LM";"all";"all";"10590";"Unai López";"1995-10-30";"72.9";"15.99";"5";"0";"58";"100";"51.72";"1.24";"0.59";"76.67";"129.31";"0.34";"39.66";"0";"0";"17.24";"6.9";"3.45"
"Kirian Rodríguez Concepción";"LM";"all";"all";"25745";"Kirian Rodríguez";"1996-03-05";"91.95";"23.11";"7";"0";"130";"100";"56.15";"1.59";"1.03";"68.49";"137.69";"0.52";"38.46";"6.15";"1.54";"25.38";"16.15";"7.69"
"Selim Amallah";"LM";"all";"all";"14756";"S. Amallah";"1996-11-15";"82.77";"16.72";"8";"0";"75";"100";"73.33";"1.41";"1.1";"81.82";"142.67";"0.83";"60";"10.67";"1.33";"22.67";"20";"14.67"
"Yvan Neyou";"LM";"all";"all";"28599";"Y. Neyou";"1997-01-03";"91.84";"17.72";"11";"0";"82";"100";"51.22";"1.08";"0.5";"83.33";"129.27";"0.42";"42.68";"2.44";"0";"13.41";"4.88";"4.88"
"Djibril Sow";"LM";"all";"all";"12411";"D. Sow";"1997-02-06";"97.86";"23.23";"7";"0";"56";"100";"51.79";"1.21";"0.53";"86.21";"126.79";"0.44";"44.64";"7.14";"1.79";"17.86";"5.36";"5.36"
"Enrique Pérez Muñoz";"LM";"all";"all";"34473";"Kike Pérez";"1997-02-14";"81.32";"14.82";"5";"0";"36";"100";"69.44";"1.1";"0.77";"80";"144.44";"0.46";"55.56";"2.78";"0";"16.67";"11.11";"5.56"
