Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
J. Cifuentes,Toronto,Aris,"RDMF, RCMF",26,2466,1,0.89,2,0.98,Ecuador,7.15,6.5,61.24,1.53,42.86,0.07,0.11,0.15,3.1,4.47,1.35,3,0.11,0,0,1.06,0.04,1,0.04,0.03,0,0,20,0.73,25,5,0.07,0.51,21.43,1.2,51.52,5.66,37.42,0.58,1.75,0.33,37.08,0.91,0.73,51.17,85.88,17.55,76.92,6.35,97.13,18.14,89.74,3.94,55.56,17.9,39.1,0.04,0.77,0.07,0,0.18,80,0.22,8.94,75.1,2.15,50.85,0.91,44,0.91,0.07,8.83,79.75,0,,0,,0,0,0,0,,,0.18,,
A. El Kaabi,Olympiacos Piraeus,Olympiacos Piraeus,CF,31,2460,18,18.02,4,1.61,Morocco,2.38,1.61,50,7.39,40.1,0.18,0.31,0.11,1.39,2.38,0.59,1,0.04,0,0,1.94,0.66,14,0.51,0.66,6,0.22,76,2.78,50,23.684,0.15,0.22,66.67,0.73,50,3.4,23.66,4.5,0.44,0.04,12,2.16,0.26,15.88,82.03,2.12,68.97,5.38,89.8,4.39,80.83,0.37,70,13.88,9.1,0.06,0.7,0,0.04,0.04,100,0.37,0.95,73.08,0.8,72.73,0.07,100,0.95,0.11,1.24,58.82,0,,0,,0,0,0,0,,,0.04,,
L. Choutesiotis,Atromitos,Atromitos,GK,31,2460,0,0,0,0,Greece,1.39,0,0,0.26,71.43,0,0,0,1.39,1.82,0.04,4,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,80,0,0,0,8.09,0.22,0.29,12.91,75.07,8.85,65.7,0.04,0,3.88,95.28,7.02,56.77,36.81,49.53,0,0,0.04,0,0,0,0,1.61,38.64,0.15,0,0.07,0,0,0,5.34,69.86,30,1.1,87,3.18,6,65.52,23.93,0.88,-6.07,-0.222,0,1.02,0.26
G. Vagiannidis,Sporting CP,Panathinaikos,RB,23,2447,1,0.98,1,2.72,Greece,8.79,7.87,63.55,1.99,46.3,0.18,0.29,0.18,3.6,5.74,1.36,3,0.11,0,0,3.46,0.04,1,0.04,0.04,0,0,7,0.26,42.86,14.286,0.04,2.72,35.14,3.53,65.63,7.54,55.12,1.84,2.91,0.26,30.01,1.99,1.62,40.79,81.97,13.17,74.3,8.42,93.89,9.89,82.53,2.57,47.14,16.08,28.39,0.1,0.77,0.04,0.04,0.11,66.67,0.37,3.35,78.02,2.54,60.87,0.22,50,0.96,0.81,6.8,67.57,0,,0,,0,0,0,0,,,0.51,,
A. Baba,PAOK,PAOK,LB,30,2414,5,3.79,2,1.71,Ghana,8.13,5.97,60.62,1.75,53.19,0,0,0.45,4.51,7.44,1.23,5,0.19,1,0.04,1.53,0.19,5,0.19,0.14,0,0,21,0.78,52.38,23.81,0.07,1.83,24.49,1.08,48.28,4.47,34.17,2.16,1.79,0.3,33.96,2.09,1.04,44.4,79.76,17.3,71.55,8.16,94.06,11.89,82.76,4.62,38.71,18.06,33.37,0.06,0.6,0.04,0,0.26,57.14,0.22,6.71,66.67,2.09,42.86,0.41,18.18,0.75,0.41,8.54,74.24,0,,0,,0,0,0,0,,,0.34,,
D. Vida,AEK Athens,AEK Athens,RCB,36,2411,0,1.83,0,0.06,Croatia,7.8,5,69.4,6.16,61.82,0.3,0.61,0.3,4.03,8.27,0.86,3,0.11,0,0,0.3,0,0,0,0.07,0,0,17,0.63,35.29,0,0,0.07,0,0.04,100,1.12,46.67,1.01,1.05,0.11,32.55,0.45,0.41,47.89,88.31,19.26,80.43,2.39,93.75,21.65,95,3.77,53.47,20.09,33.79,0,0.04,0.07,0.04,0.04,100,0,5.97,80,0.6,50,0.22,66.67,0.41,0,7.47,71,0,,0,,0,0,0,0,,,1.49,,
S. Deli,Asteras Tripolis,Asteras Tripolis,LCB,33,2393,0,1.01,0,0.01,Côte d'Ivoire,7.37,3.16,65.48,3.42,63.74,0.19,0.24,0.6,5.11,6.45,0.75,4,0.15,1,0.04,0.19,0,0,0,0.04,0,0,4,0.15,25,0,0,0.04,0,0.26,42.86,1.02,33.33,0.23,0.41,0,26.03,0.26,0.15,42.2,85.47,18.43,74.29,3.12,92.77,16.96,96.67,6.06,53.42,22.3,35.52,0,0.08,0,0,0.04,100,0.04,4.66,66.94,0.45,16.67,0.41,27.27,0.15,0,8.76,66.52,0,,0,,0,0,0,0,,,2.26,,
M. Baku,Atromitos,Atromitos,"CF, RW, RAMF",27,2389,5,3.7,2,1.7,Germany,4.26,3.32,63.64,3.16,25,0.15,0.19,0.11,2,2.56,0.9,2,0.08,0,0,1.81,0.19,5,0.19,0.14,0,0,22,0.83,54.55,22.727,0.08,1.21,25,1.96,50,4.45,38.98,2.83,1.09,0.19,11.41,1.32,0.75,16.84,73.6,3.99,63.21,4.07,87.96,5.09,77.78,0.64,41.18,15.4,15.33,0.06,0.64,0,0.04,0.19,40,0.15,1.62,58.14,1.21,40.63,0.15,25,0.68,0.23,2.07,67.27,0,,0,,0,0,0,0,,,0.08,,
M. Comba,Volos NFC,Volos NFC,"RCMF, RW, RAMF",31,2388,1,2.25,4,2.16,Argentina,7.05,6.9,59.56,2.26,35,0.49,0.66,0.19,2.45,3.31,2.15,10,0.38,0,0,1.32,0.04,1,0.04,0.08,0,0,20,0.75,30,5,0.15,1.47,25.64,1.28,55.88,7.95,45.97,1.32,1.21,0.26,21.67,1.06,2.79,31.81,79.98,9.05,68.33,6.52,91.33,10.67,83.04,3.13,53.01,17.88,24.19,0.08,0.53,0,0.04,0.04,0,0.3,4.64,69.92,1.66,38.64,0.26,42.86,0.57,0.49,5.09,70.37,0,,0,,0,0,0,0,,,0.23,,
N. Christogeorgos,OFI,OFI,GK,25,2383,0,0,0,0,Greece,1.96,0.04,100,0.38,70,0.04,0.05,0,1.89,2.6,0,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,100,0,0,0,11.82,0.38,0.3,20.77,81.82,12.43,71.73,0,0,7.59,97.51,8.8,59.23,34.2,50.48,0,0,0,0,0,0,0,2.11,51.79,0.26,0,0,0,0,0,6.34,67.86,32,1.21,120,4.53,6,73.33,35.26,1.33,3.26,0.123,0,1.59,0.38
Tetê,Panathinaikos,Panathinaikos,"RW, RAMF, RWF",25,2376,5,6.98,3,5.89,Brazil,4.28,3.98,57.14,1.63,39.53,0,0,0,2.01,3.32,0.87,2,0.08,0,0,5.72,0.19,5,0.19,0.26,0,0,73,2.77,38.36,6.849,0.11,2.8,43.24,5.83,51.95,12.95,39.47,3.52,2.54,0.42,29.2,1.25,1.33,38.6,81.26,10.53,70.14,7.31,91.71,13.33,84.66,2.39,55.56,17.82,29.88,0.22,1.89,0.08,0,0.64,64.71,1.14,4.24,71.43,4.62,57.38,1.17,45.16,1.93,1.17,6.21,85.98,0,,0,,0,0,0,0,,,0.04,,
T. Kędziora,PAOK,PAOK,RCB,30,2340,0,0.36,0,0.36,Poland,5,2.65,62.32,2.65,57.97,0.19,0.31,0.23,3.15,5.07,0.62,3,0.12,0,0,0.15,0,0,0,0.01,0,0,6,0.23,16.67,0,0,0.12,33.33,0.04,100,0.42,45.45,0.65,1.73,0,37,0.38,0.23,49.81,89.96,18.69,83.33,3.31,95.35,24.04,95.04,6.27,65.64,23.22,39.81,0.01,0.08,0,0.04,0.04,100,0.04,8.04,79.9,0.42,63.64,0.27,42.86,0.27,0.04,9.5,81.38,0,,0,,0,0,0,0,,,2.65,,
A. Vlachomitros,Vanspor FK,Lamia,CF,23,2339,6,5.26,0,0,Greece,2.12,2.31,50,7.62,34.85,0.23,0.27,0,0.73,0.85,1.92,5,0.19,1,0.04,0.81,0.23,4,0.15,0.2,2,0.08,26,1,53.85,23.077,0,0.31,12.5,0.65,35.29,10.5,24.18,1.77,0.27,0,6.85,1.85,2.42,11.81,74.59,2.39,41.94,4.16,91.67,2.42,74.6,0.42,18.18,14.47,10.05,0,0,0.04,0,0,0,0,1.04,37.04,0.23,33.33,0,0,0.19,0.04,0.73,47.37,0,,0,,0,0,0,0,,,0,,
Mansur,Atromitos,Atromitos,LCB,32,2325,3,2.24,0,0.02,Brazil,5.85,3.95,63.73,3.91,52.48,0.04,0.05,0.12,3.29,4.45,1.32,6,0.23,1,0.04,0.23,0.12,3,0.12,0.09,3,0.12,12,0.46,33.33,25,0,0.23,0,0.12,66.67,1.16,53.33,0.66,0.54,0.04,26.05,0.19,0.43,37.63,87.04,16.1,77.4,2.48,93.75,15.6,95.04,5.15,49.62,21.1,36.36,0,0.04,0,0,0,0,0,4.3,62.16,0.5,0,0.19,0,0.04,0,6.23,70.19,0,,0,,0,0,0,0,,,1.51,,
I. Chatzitheodoridis,OFI,OFI,LB,27,2293,0,0.61,1,2.42,Greece,5.65,5.02,59.38,2.12,38.89,0.08,0.11,0.16,2.59,3.61,0.94,7,0.27,0,0,3.22,0,0,0,0.02,0,0,14,0.55,7.14,0,0.04,3.45,40.91,2.67,63.24,7.69,51.02,0.43,2.55,0.43,27.16,2.04,2.2,37.21,78.59,13.23,68.55,6.99,94.94,10.24,80.08,4.12,43.81,20.23,34.38,0.1,1.14,0,0,0.16,50,0.67,4.04,60.19,2.83,52.78,0.39,20,0.31,1.37,7.58,62.18,0,,0,,0,0,0,0,,,1.02,,
K. Triantafyllópoulos,Asteras Tripolis,Asteras Tripolis,RCB,32,2289,1,1.13,1,0,Greece,9,5.31,64.44,3.38,51.16,0.31,0.38,1.1,5.27,6.35,1.3,4,0.16,1,0.04,0.2,0.04,1,0.04,0.04,1,0.04,6,0.24,33.33,16.667,0.04,0.2,40,0.04,100,0.31,37.5,0.31,0.35,0,21.98,0.39,0.28,35.15,81.99,15.22,68.22,1.34,94.12,15.77,93.52,5.62,44.76,22.47,38.74,0,0,0.12,0,0,0,0,4.17,50.94,0.39,20,0.28,28.57,0,0.08,7.08,59.44,0,,0,,0,0,0,0,,,0.71,,
Zine,AEK Athens,Levadiakos,"CF, LW, LAMF",23,2274,12,9.79,0,1.34,Angola,3.32,3.52,50.56,4.31,37.61,0.08,0.11,0.24,1.46,2.06,1.23,7,0.28,0,0,2.85,0.47,10,0.4,0.39,2,0.08,56,2.22,42.86,21.429,0,0.75,21.05,3.56,48.89,11.24,35.92,3.6,1.86,0.36,15.79,1.66,1.31,20.38,77.86,4.43,61.61,4.79,89.26,5.5,83.45,0.44,36.36,15.29,12.42,0.05,0.51,0,0.04,0.08,0,0.24,1.82,60.87,0.95,45.83,0.12,0,0.67,0.12,2.14,68.52,0,,0,,0,0,0,0,,,0,,
L. Shengelia,OFI,OFI,"RAMF, RW",29,2268,1,1.9,6,6.24,Georgia,4.84,3.69,62.37,0.99,24,0.08,0.11,0.12,2.46,3.5,0.67,4,0.16,1,0.04,3.37,0.04,1,0.04,0.08,0,0,30,1.19,30,3.333,0.24,2.86,40.28,3.02,59.21,6.39,40.37,2.26,1.9,0.36,20.36,1.87,0.75,28.13,79.41,5.32,67.16,6.94,94.29,10.63,77.24,2.58,64.62,19.37,38.12,0.25,1.98,0.04,0.04,0.16,50,0.67,2.18,72.73,3.13,63.29,0.63,50,1.47,1.15,4.72,76.47,0,,0,,0,0,0,0,,,0.24,,
T. Strakosha,AEK Athens,AEK Athens,GK,30,2265,0,0,0,0,Greece,1.07,0.04,0,0.12,100,0.04,0.08,0,1.03,2.16,0.04,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.43,0.24,0.08,17.8,82.37,11.48,76.12,0.04,0,5.64,94.37,8.26,65.38,33.41,48.11,0,0,0,0,0,0,0,1.35,58.82,0.04,0,0.08,0,0,0,7.23,70.88,15,0.6,58,2.3,12,74.14,17.96,0.71,2.96,0.118,0,0.6,0.12
P. Staikos,Larissa,Panserraikos,"RDMF, RCMF",29,2264,2,1.52,0,0.25,Greece,6.48,6.44,48.15,1.71,34.88,0.16,0.21,0.2,3.22,4.34,1.51,9,0.36,1,0.04,1.07,0.08,2,0.08,0.06,0,0,39,1.55,28.21,5.128,0,0.48,25,0.64,75,3.26,36.59,0.48,1.35,0.08,27.31,0.44,0.4,39.04,84.22,12.24,72.08,7.75,94.87,13.75,88.44,3.98,52,19.29,36.05,0.01,0.32,0.04,0,0.12,33.33,0.04,6.32,71.07,1.27,37.5,0.4,30,0.4,0.12,5.49,73.91,0,,0,,0,0,0,0,,,0.48,,
Z. Karachalios,OFI,OFI,"RDMF, RCMF",29,2234,1,0.7,0,0.45,Greece,9.75,6.49,65.84,2.94,56.16,0.56,0.78,0.32,4.91,6.78,1.21,6,0.24,0,0,0.44,0.04,1,0.04,0.03,0,0,13,0.52,23.08,7.692,0,0.32,50,0.2,80,2.34,62.07,0.28,0.73,0.24,26.63,0.2,1.81,39.24,86.65,12.01,74.5,5.68,95.04,15.75,91.05,3.42,62.35,18.05,30.77,0.02,0.12,0,0.04,0.08,0,0.08,5.32,72.73,0.73,22.22,0.24,33.33,0,0.16,5.08,65.08,0,,0,,0,0,0,0,,,0.81,,
M. Moreira,,Levadiakos,"LCB, LB, LDMF",31,2224,0,0.02,1,0.37,Uruguay,9.63,6.19,69.28,1.74,58.14,0.49,0.65,0.12,4.86,6.53,1.17,7,0.28,1,0.04,0.57,0,0,0,0,0,0,1,0.04,0,0,0.04,0.45,36.36,0.4,90,2.55,52.38,0.16,0.69,0.08,28,0.97,1.42,41.96,84.47,15.98,72.41,5.14,96.85,14.24,93.18,3.52,39.08,17.92,34.56,0.02,0.2,0,0,0.04,100,0.08,5.14,71.65,0.69,35.29,0.2,40,0.16,0.12,6.96,66.86,0,,0,,0,0,0,0,,,0.61,,
Chiquinho,Olympiacos Piraeus,Olympiacos Piraeus,"AMF, RAMF",30,2217,8,6.61,4,3.14,Portugal,4.26,3.94,67.01,1.75,32.56,0,0,0,1.62,2.82,0.85,0,0,0,0,2.92,0.32,8,0.32,0.27,0,0,55,2.23,47.27,14.545,0.16,2.68,24.24,2.35,48.28,6.74,34.94,4.38,1.3,0.2,23.67,1.3,0.85,30.97,79.03,8.61,69.34,6.01,95.95,10.47,81.01,2.35,50,17.91,28.18,0.13,1.3,0,0.08,0.16,50,0.57,4.95,75.41,3.13,41.56,0.49,41.67,1.06,0.57,4.95,89.34,0,,0,,0,0,0,0,,,0.08,,
E. Pantelakis,Larissa,Panetolikos FC,"CB, RCB",30,2208,1,1.19,0,0,Greece,9.78,4.69,70.43,5.14,61.11,0.33,0.38,0.41,6.15,7.11,1.39,7,0.29,2,0.08,0.08,0.04,1,0.04,0.05,1,0.04,10,0.41,20,10,0,0.04,0,0.04,0,0.41,40,0.45,0.08,0.08,18.63,0.04,0.69,29.39,82.8,10.11,60.48,1.06,96.15,15.86,96.66,4.32,49.06,21.68,34.98,0,0,0,0,0,0,0,2.2,48.15,0.2,20,0.16,25,0.04,0,4.44,50.46,0,,0,,0,0,0,0,,,0.9,,
N. Isimat-Mirin,,Athens Kallithea,"CB, LCB",33,2207,2,2.31,0,0,France,8.89,6.28,74.68,3.1,42.11,0,0,0.49,4.2,5.5,1.22,8,0.33,1,0.04,0.37,0.08,2,0.08,0.09,1,0.04,11,0.45,63.64,18.182,0,0,0,0.08,100,1.14,25,0.86,0.49,0.08,17.78,0.24,0.41,29.4,90.71,9.83,76.76,1.84,100,15.41,97.88,2.9,60.56,19.21,29.37,0,0.04,0,0.04,0,0,0,1.67,65.85,0.04,0,0.04,0,0.04,0,3.71,62.64,0,,0,,0,0,0,0,,,1.39,,
G. Bouzoukis,Volos NFC,Panetolikos FC,"RCMF, LCMF",27,2196,3,1.86,1,1.31,Greece,8.85,8.52,62.02,1.64,32.5,0.41,0.46,0.25,3.16,3.56,1.07,5,0.2,0,0,1.6,0.12,3,0.12,0.08,0,0,30,1.23,36.67,10,0.04,0.49,16.67,1.35,69.7,7.58,45.95,0.7,1.02,0.04,24.75,0.86,1.89,32.99,82.36,8.2,62,7.62,94.09,11.02,87.36,4.39,59.81,18.19,37.52,0.05,0.57,0.04,0.04,0.2,60,0.04,4.96,63.64,1.64,35,0.66,31.25,0.37,0.12,5,64.75,0,,0,,0,0,0,0,,,0.2,,
T. Pasalidis,Athens Kallithea,Athens Kallithea,"RCB, LCB",29,2196,1,1.39,0,0.19,Greece,7.99,5.78,58.16,4.02,56.12,0.49,0.63,0.49,4.14,5.31,1.93,12,0.49,3,0.12,0.37,0.04,1,0.04,0.06,1,0.04,11,0.45,36.36,9.091,0,0.08,50,0.33,50,0.78,63.16,0.86,0.78,0,18.2,0.66,0.74,28.85,81.53,14.51,71.19,1.76,90.7,10.25,95.2,5.25,50.78,23.07,39.29,0.01,0.08,0.04,0,0,0,0,4.67,64.91,0.25,33.33,0.16,0,0.08,0,6.72,67.68,0,,0,,0,0,0,0,,,1.07,,
Demethryus,Hwaseong,Athens Kallithea,"LW, LAMF, LCMF",26,2190,2,5.61,2,3.26,Brazil,5.34,4.36,59.43,1.93,44.68,0,0,0.04,2.75,3.55,0.29,2,0.08,0,0,3.58,0.08,2,0.08,0.23,0,0,49,2.01,26.53,4.082,0.08,1.44,54.29,4.32,51.43,9.49,41.13,2.55,2.47,0.49,25.97,1.68,1.03,36.86,79.93,9.99,67.9,7.93,90.16,12.99,84.81,3.04,64.86,18.48,30.06,0.13,1.11,0.08,0.04,0.12,33.33,0.58,4.44,78.7,2.59,52.38,0.41,20,1.07,0.78,5.71,73.38,0,,0,,0,0,0,0,,,0.04,,
T. Tsingaras,Atromitos,Atromitos,"LCMF, RCMF, RDMF",25,2186,1,0.39,1,0.58,Greece,5.72,3.66,65.17,1.32,34.38,0.29,0.38,0.16,3.05,3.99,0.86,3,0.12,0,0,0.58,0.04,1,0.04,0.02,0,0,8,0.33,25,12.5,0.04,0.08,0,0.82,55,3.87,47.87,0.54,1.15,0.12,26.35,0.12,1.03,40.88,90.13,13.17,81.88,8.03,97.95,12.56,93.11,1.32,53.13,15.38,24.6,0.02,0.58,0,0.04,0.21,20,0.16,5.93,81.25,0.7,64.71,0.29,14.29,0.58,0,4.53,64.55,0,,0,,0,0,0,0,,,0.25,,
Miki Muñoz,Asteras Tripolis,Asteras Tripolis,"RCMF, LCMF, AMF",30,2169,1,1.12,0,0.63,Spain,5.6,4.98,57.5,1.66,27.5,0.17,0.21,0.12,2.57,3.24,1.04,6,0.25,1,0.04,0.79,0.04,1,0.04,0.05,0,0,22,0.91,22.73,4.545,0,0.5,41.67,0.41,50,3.53,44.71,0.66,0.37,0.17,27.55,0.66,0.91,37.47,82.06,9.75,66.81,6.68,94.41,15.6,87.23,4.61,53.15,18.89,36.63,0.03,0.41,0,0.04,0.21,80,0.25,6.68,68.94,1.66,47.5,0.66,25,0.66,0.21,5.35,75.19,0,,0,,0,0,0,0,,,0.17,,
J. Bartolo,Asteras Tripolis,Asteras Tripolis,"CF, AMF, LW",29,2140,4,6.28,6,5.91,Argentina,4.16,3.57,42.35,1.26,23.33,0.25,0.31,0.04,2.4,2.95,1.22,7,0.29,0,0,3.32,0.17,3,0.13,0.26,0,0,39,1.64,46.15,10.256,0.25,2.19,34.62,3.15,56,7.82,48.39,2.4,2.61,0.76,19.77,1.77,1.47,27.29,73.65,6.48,55.84,5.97,90.85,9,73.83,2.94,51.43,18.7,33.75,0.25,2.06,0.08,0.04,0.29,14.29,0.76,4.16,64.65,3.11,45.95,0.59,14.29,1.22,0.67,4.33,77.67,0,,0,,0,0,0,0,,,0.08,,
G. Balzi,Levadiakos,Levadiakos,"AMF, CF, RWF",24,2136,3,4.58,3,2.24,Argentina,6.24,6.36,58.28,1.52,25,0.25,0.36,0.08,2.28,3.2,1.9,10,0.42,0,0,2.91,0.13,3,0.13,0.19,0,0,31,1.31,29.03,9.677,0.13,1.26,33.33,3.79,52.22,9.61,45.18,1.26,2.23,0.29,26.63,0.97,1.98,35.65,85.7,9.99,77.22,7.54,93.85,11.21,85.71,2.7,65.63,16.82,31.93,0.09,1.22,0.04,0.13,0.21,60,0.38,4.55,75.93,2.32,58.18,0.29,42.86,1.01,0.46,5.81,85.51,0,,0,,0,0,0,0,,,0,,
S. Hezze,Olympiacos Piraeus,Olympiacos Piraeus,"RDMF, LDMF",23,2134,0,1.48,1,1.09,Argentina,8.98,7.09,66.67,3.29,58.97,0.55,0.95,0.17,3.71,6.42,1.31,6,0.25,0,0,0.72,0,0,0,0.06,0,0,17,0.72,23.53,0,0.04,1.1,38.46,0.34,37.5,3.04,34.72,1.18,0.8,0.04,33.02,0.3,0.93,49.81,86.54,17.12,78.57,5.31,93.65,21.04,91.78,4.72,59.82,19.7,34.38,0.05,0.55,0.21,0.04,0.08,0,0.34,11.39,81.48,2.02,52.08,0.51,41.67,0.84,0.34,8.01,86.84,0,,0,,0,0,0,0,,,0.89,,
G. Konstantelias,PAOK,PAOK,"AMF, CF, LAMF",22,2127,7,7.5,0,3.98,Greece,5.16,5.46,58.91,0.59,0,0.17,0.28,0.04,1.78,2.95,1.23,4,0.17,0,0,4.44,0.3,7,0.3,0.32,0,0,62,2.62,35.48,11.29,0,1.18,39.29,5.04,54.62,11.04,44.06,3.39,3.43,0.76,26.45,1.31,1.4,33.22,83.18,8.55,70.79,7.83,95.14,10.07,85.71,2.16,62.75,15.45,24.67,0.17,1.06,0.08,0.04,0.51,58.33,0.34,4.06,77.08,3.68,52.87,0.93,50,2.45,0.38,4.06,89.58,0,,0,,0,0,0,0,,,0.04,,
Ioannis Kosti,Levadiakos,Levadiakos,"AMF, RCMF, LCMF",25,2126,2,1.86,2,4.69,Cyprus,7.41,6.18,60.27,1.61,39.47,0.25,0.36,0.17,3.43,4.83,2.03,11,0.47,1,0.04,2.2,0.08,2,0.08,0.08,1,0.04,21,0.89,28.57,9.524,0.08,1.1,42.31,2.29,61.11,8.09,42.93,1.44,1.27,0.13,31.88,0.47,2.2,45.85,84.76,13.84,75.84,9.1,91.16,13.59,89.1,2.96,65.71,17.73,35.35,0.2,1.44,0.21,0,0.13,66.67,0.47,6.6,75,2.07,48.98,0.17,50,1.06,0.42,7.32,73.41,0,,0,,0,0,0,0,,,0.13,,
P. Soiri,Athens Kallithea,Athens Kallithea,"RB, RW, RWB",30,2117,3,1.53,2,1.44,Finland,6.5,5.36,56.35,2.89,41.18,0,0,0.13,3.49,4.39,0.51,2,0.09,0,0,3.44,0.13,3,0.13,0.06,0,0,11,0.47,63.64,27.273,0.09,2.38,25,3.53,71.08,6.93,53.99,1.4,2.25,0.43,17.18,1.06,1.28,25.38,73.87,8.67,59.31,6.29,95.27,5.87,76.09,2.89,42.65,18.21,23.16,0.06,0.47,0.04,0,0.09,50,0.26,2.47,51.72,1.49,48.57,0.21,20,0.43,0.43,4.76,58.93,0,,0,,0,0,0,0,,,0.55,,
N. Kaltsas,Asteras Tripolis,Asteras Tripolis,"RW, RAMF",35,2115,6,3.88,0,3.29,Greece,7.15,5.45,61.72,3.28,44.16,0.21,0.27,0.04,3.57,4.55,0.81,10,0.43,0,0,2.47,0.26,6,0.26,0.16,2,0.09,34,1.45,44.12,17.647,0,2.85,25.37,1.91,53.33,6.81,41.88,2.43,1.02,0.13,25.49,3.11,1.79,34.64,74.32,11.53,67.16,6.72,89.87,10.6,73.9,3.62,51.76,18.92,36.47,0.14,1.23,0.09,0.04,0.21,40,0.47,4.72,63.96,2.89,39.71,0.77,33.33,0.77,0.72,6.47,75.66,0,,0,,0,0,0,0,,,0.13,,
Gelson Martins,Olympiacos Piraeus,Olympiacos Piraeus,"RAMF, LAMF",30,2082,7,6.71,7,4.25,Cape Verde Islands,5.1,5.4,62.4,2.12,24.49,0.26,0.46,0,1.47,2.59,1.12,3,0.13,0,0,6.48,0.3,7,0.3,0.29,0,0,49,2.12,32.65,14.286,0.3,5.01,28.45,7.39,57.89,14.96,47.4,5.1,4.37,0.52,23.47,2.25,1.86,32.07,77.09,6.44,68.46,7.78,97.78,10.63,70.33,0.91,42.86,15.85,20.13,0.18,1.34,0.09,0.09,0.17,50,0.86,2.03,68.09,5.19,47.5,0.22,40,1.95,1.47,3.63,88.1,0,,0,,0,0,0,0,,,0.17,,
I. Kostić,Omonia Aradippou,Lamia,GK,29,2070,0,0,0,0,Serbia,0.91,0.17,0,0.57,100,0.04,0.05,0,0.87,1,0,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,50,0,0,0,7.96,0.26,0.17,12.74,75.09,8.04,62.7,0,0,4.57,96.19,6.48,55.03,37.59,50.68,0,0,0,0,0,0,0,2.26,36.54,0.22,0,0,0,0,0,4.17,66.67,33,1.43,99,4.3,5,66.67,27.06,1.18,-5.94,-0.258,0,1.61,0.57
F. Ortega,Olympiacos Piraeus,Olympiacos Piraeus,LB,26,2067,0,0.02,0,1.08,Argentina,8.49,7.79,67.04,3.09,43.66,0.04,0.08,0.22,3.22,5.62,1.04,2,0.09,0,0,2.39,0,0,0,0,0,0,1,0.04,100,0,0,3.27,38.67,1.52,68.57,5.4,46.77,0.7,1.65,0.09,30.7,1.61,1.04,45.2,83.82,17.07,78.06,7.88,95.03,12.63,86.21,3.18,45.21,19.14,34.82,0.05,0.39,0,0.04,0.04,100,0.17,6.53,74,2.7,46.77,0.04,0,0.3,1.09,7.97,80.87,0,,0,,0,0,0,0,,,0.61,,
S. Mladen,Panetolikos FC,Panetolikos FC,"CB, RCB, LCB",33,2063,0,0.48,0,0.09,Romania,7.2,4.49,63.11,2.4,56.36,0.22,0.25,0.79,4.14,4.83,0.87,6,0.26,0,0,0.13,0,0,0,0.02,0,0,4,0.17,0,0,0,0.22,60,0,0,0.65,46.67,0.26,0.22,0,28.53,0.17,0.44,40.14,87.28,16.1,74.53,2.79,98.44,18.58,96.95,6.72,54.55,23.87,42.83,0,0.04,0,0.04,0,0,0.04,4.54,57.69,0.79,33.33,0.26,33.33,0.09,0.09,7.63,69.71,0,,0,,0,0,0,0,,,2.22,,
