"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Yevgen Cheberko";"LCB";"all";"all";"15605";"Y. Cheberko";"1998-01-23";"99.64";"31.32";"8";"0";"130";"100";"1.54";"0.3";"0.77";"43.85";"43.08";"0.77";"0.09";"0.09";"0";"0"
"Vítor Costa De Brito";"LB";"all";"all";"16091";"Vítor Costa";"1994-07-01";"93.46";"20.58";"19";"0";"396";"100";"21.46";"1.37";"0.76";"38.89";"33.84";"2.02";"0.45";"0.37";"6.06";"4.04"
"Cristian Daniel Arango Duque";"AM";"all";"all";"16253";"C. Arango";"1995-03-09";"97.28";"26.86";"5";"0";"140";"100";"58.57";"4.2";"1.43";"45";"32.86";"8.57";"1.39";"0.93";"21.43";"12.86"
"Cristian Daniel Arango Duque";"CF";"all";"all";"16253";"C. Arango";"1995-03-09";"96.08";"24.64";"19";"0";"454";"100";"64.1";"4.84";"0.44";"45.15";"28.63";"6.83";"2";"0.92";"26.65";"13"
"Andreas Maxsø";"LCB";"all";"all";"16268";"A. Maxsø";"1994-03-18";"101.02";"23.27";"34";"0";"137";"100";"8.76";"0.77";"0";"31.39";"31.39";"0.73";"0.18";"0.18";"2.19";"2.19"
"Maren Haile-Selassie";"CF";"all";"all";"16278";"M. Haile-Selassie";"1999-03-13";"90.83";"21.7";"8";"0";"248";"100";"42.34";"3.3";"2.02";"39.92";"26.61";"4.84";"0.97";"0.63";"12.9";"7.66"
"Maren Haile-Selassie";"RW";"all";"all";"16278";"M. Haile-Selassie";"1999-03-13";"93.89";"21.68";"9";"0";"263";"100";"32.7";"2.39";"1.14";"43.35";"30.42";"6.46";"0.87";"0.44";"12.55";"6.46"
"Bjørn Inge Utvik";"LCB";"all";"all";"16365";"B. Utvik";"1996-02-28";"96.49";"23.73";"10";"0";"84";"100";"2.38";"0.3";"0";"48.81";"46.43";"1.19";"0.06";"0.03";"0";"0"
"Bjørn Inge Utvik";"RCB";"all";"all";"16365";"B. Utvik";"1996-02-28";"101.31";"27.06";"6";"0";"73";"100";"2.74";"0.31";"0";"38.36";"38.36";"0";"0.04";"0.04";"0";"0"
"Stian Rode Gregersen";"RCB";"all";"all";"16391";"S. Gregersen";"1995-05-17";"95.37";"22.4";"20";"0";"96";"100";"0";"0.11";"0";"28.12";"27.08";"1.04";"0.02";"0.02";"0";"0"
"Mikael Uhre";"CF";"all";"all";"16441";"M. Uhre";"1994-09-30";"83.93";"18.34";"21";"0";"557";"100";"58.35";"4.48";"1.44";"34.83";"18.13";"4.85";"1.37";"0.59";"14.72";"6.64"
"Robin Jansson";"LCB";"all";"all";"16542";"R. Jansson";"1991-11-15";"100.46";"24.56";"35";"0";"133";"100";"9.02";"0.89";"0";"33.08";"32.33";"0.75";"0.22";"0.03";"0.75";"0"
"Dario Župarić";"LCB";"all";"all";"16583";"D. Župarić";"1992-05-03";"97.95";"23.96";"16";"0";"54";"100";"0";"0.1";"0";"24.07";"24.07";"0";"0.05";"0.05";"0";"0"
"Dario Župarić";"RCB";"all";"all";"16583";"D. Župarić";"1992-05-03";"93.63";"23.31";"8";"0";"37";"100";"2.7";"0.14";"0";"43.24";"43.24";"0";"0.03";"0.03";"0";"0"
"Žan Kolmanič";"LB";"all";"all";"16929";"Ž. Kolmanič";"2000-03-03";"80.06";"16.16";"5";"0";"57";"100";"14.04";"1.02";"0";"36.84";"33.33";"3.51";"0.21";"0.21";"0";"0"
"Alexandru Irinel Măţan";"LM";"all";"all";"17393";"A. Măţan";"1999-08-29";"91.17";"27.83";"5";"0";"197";"100";"20.3";"1.28";"0.51";"30.46";"26.4";"1.52";"0.36";"0.24";"6.09";"3.55"
"Derrick  Williams";"CB";"all";"all";"17452";"D. Williams";"1993-01-17";"93.52";"21.02";"12";"0";"38";"100";"2.63";"0.1";"0";"34.21";"34.21";"0";"0.01";"0.01";"0";"0"
"Derrick  Williams";"LCB";"all";"all";"17452";"D. Williams";"1993-01-17";"97.25";"22.68";"18";"0";"93";"100";"4.3";"0.32";"0";"23.66";"23.66";"0";"0.01";"0.01";"0";"0"
"Giacomo Vrioni";"CF";"all";"all";"17480";"G. Vrioni";"1998-10-15";"90.75";"22.87";"25";"0";"637";"100";"74.88";"4.91";"0.94";"33.59";"15.7";"5.81";"1.46";"0.6";"23.7";"10.83"
"Robin Lod";"AM";"all";"all";"17493";"R. Lod";"1993-04-17";"85.46";"18.63";"8";"0";"237";"100";"37.97";"3.15";"0.84";"35.44";"27";"5.06";"0.95";"0.47";"9.7";"5.91"
"Robin Lod";"RM";"all";"all";"17493";"R. Lod";"1993-04-17";"91.57";"18.26";"6";"0";"144";"100";"25";"1.97";"0.69";"36.81";"29.17";"3.47";"0.54";"0.27";"6.25";"2.78"
"Robin Lod";"RW";"all";"all";"17493";"R. Lod";"1993-04-17";"88.31";"16.35";"6";"0";"117";"100";"23.93";"1.58";"0.85";"42.74";"35.04";"1.71";"0.41";"0.3";"5.13";"2.56"
"Robert Taylor";"LF";"all";"all";"17494";"R. Taylor";"1994-10-21";"74.13";"21.22";"13";"0";"358";"100";"48.88";"3.14";"1.12";"35.75";"26.82";"5.31";"0.82";"0.59";"13.13";"8.66"
"Sam Adekugbe";"LWB";"all";"all";"17896";"S. Adekugbe";"1995-01-16";"88.91";"22.24";"6";"0";"204";"100";"16.67";"1.28";"0";"42.16";"35.78";"3.43";"0.51";"0.38";"4.9";"2.94"
"Mark-Anthony Kaye";"LDM";"all";"all";"17903";"M. Kaye";"1994-12-02";"93.36";"23.35";"13";"0";"330";"100";"10.3";"0.8";"0";"30.3";"27.27";"2.73";"0.22";"0.11";"3.03";"1.52"
"Jonathan Osorio";"AM";"all";"all";"17907";"J. Osorio";"1992-06-12";"102.7";"24.35";"5";"0";"194";"100";"33.51";"2.51";"1.03";"35.57";"25.26";"4.12";"0.77";"0.49";"11.34";"7.22"
"Jonathan Osorio";"RF";"all";"all";"17907";"J. Osorio";"1992-06-12";"94.64";"20.98";"5";"0";"149";"100";"39.6";"2.69";"0";"26.17";"18.79";"1.34";"0.68";"0.23";"8.05";"2.68"
"Bobby Shou Wood";"CF";"all";"all";"17963";"B. Wood";"1992-11-15";"76.58";"17.95";"5";"0";"92";"100";"71.74";"5.77";"2.17";"32.61";"17.39";"6.52";"1.82";"0.63";"21.74";"8.7"
"Mark Delgado";"RDM";"all";"all";"17964";"M. Delgado";"1995-05-16";"90.99";"26.24";"12";"0";"469";"100";"15.57";"1.3";"0";"29";"25.59";"2.56";"0.24";"0.18";"2.77";"1.92"
"Mark Delgado";"RM";"all";"all";"17964";"M. Delgado";"1995-05-16";"90.26";"25.61";"17";"0";"708";"100";"18.5";"1.28";"0.42";"34.46";"29.24";"2.97";"0.34";"0.24";"4.8";"3.25"
"Gyasi Zardes";"CF";"all";"all";"17965";"G. Zardes";"1991-09-02";"83.85";"20.45";"10";"0";"295";"100";"62.71";"4.12";"0.68";"23.39";"11.53";"2.03";"0.92";"0.23";"13.22";"4.41"
"Fafà Picault";"AM";"all";"all";"17968";"F. Picault";"1991-02-23";"90.28";"21.69";"5";"0";"151";"100";"47.68";"3.57";"0.66";"33.11";"23.18";"3.97";"0.96";"0.66";"13.25";"7.95"
"Fafà Picault";"LF";"all";"all";"17968";"F. Picault";"1991-02-23";"85.88";"21";"8";"0";"237";"100";"38.82";"2.52";"0.84";"45.15";"31.22";"4.22";"0.82";"0.45";"13.92";"8.02"
"Wil Trapp";"DM";"all";"all";"17972";"W. Trapp";"1993-01-15";"91.6";"18.82";"7";"0";"104";"100";"11.54";"0.76";"0";"31.73";"25.96";"0.96";"0.3";"0.18";"4.81";"0.96"
"Wil Trapp";"LDM";"all";"all";"17972";"W. Trapp";"1993-01-15";"90.62";"19.46";"6";"0";"136";"100";"13.24";"1.13";"0.74";"27.94";"23.53";"3.68";"0.19";"0.14";"2.94";"2.21"
"Wil Trapp";"LM";"all";"all";"17972";"W. Trapp";"1993-01-15";"93.72";"17.75";"6";"0";"110";"100";"2.73";"0.39";"0";"30";"26.36";"2.73";"0.12";"0.11";"0.91";"0.91"
"Wil Trapp";"RM";"all";"all";"17972";"W. Trapp";"1993-01-15";"101.9";"21.13";"9";"0";"193";"100";"12.44";"0.8";"0";"32.64";"28.5";"1.04";"0.2";"0.17";"3.11";"2.59"
"Aaron Long";"LCB";"all";"all";"17973";"A. Long";"1992-10-12";"96.09";"22.88";"23";"0";"70";"100";"5.71";"0.78";"0";"41.43";"38.57";"1.43";"0.17";"0.02";"2.86";"0"
"Aaron Long";"RCB";"all";"all";"17973";"A. Long";"1992-10-12";"96.37";"21.95";"6";"0";"38";"100";"0";"0.04";"0";"47.37";"47.37";"0";"0.02";"0.02";"0";"0"
"Kellyn  Acosta";"LM";"all";"all";"17974";"K. Acosta";"1995-07-24";"83.3";"21.4";"6";"0";"186";"100";"22.04";"1.48";"1.08";"30.65";"25.27";"1.61";"0.26";"0.19";"4.84";"3.23"
"Kellyn  Acosta";"RDM";"all";"all";"17974";"K. Acosta";"1995-07-24";"87.96";"20.71";"6";"0";"131";"100";"9.92";"0.87";"0";"35.88";"32.06";"2.29";"0.36";"0.18";"5.34";"3.05"
"Kellyn  Acosta";"RM";"all";"all";"17974";"K. Acosta";"1995-07-24";"86.55";"20.83";"8";"0";"209";"100";"17.22";"1.17";"0";"34.45";"30.62";"2.39";"0.33";"0.26";"4.31";"3.35"
"Damion Lowe";"LCB";"all";"all";"18059";"D. Lowe";"1993-05-02";"98.25";"20.36";"11";"0";"54";"100";"12.96";"1.35";"0";"33.33";"29.63";"0";"0.13";"0.06";"1.85";"0"
"Xavier Ricardo Arreaga Bermello";"RCB";"all";"all";"18269";"X. Arreaga";"1994-09-28";"97.96";"24.01";"21";"0";"108";"100";"1.85";"0.11";"0";"38.89";"38.89";"0.93";"0.01";"0.01";"0";"0"
"Derrick Etienne Jr.";"CF";"all";"all";"18322";"D. Etienne";"1996-11-25";"85.48";"20.64";"5";"0";"147";"100";"49.66";"3.21";"0.68";"36.73";"24.49";"1.36";"0.86";"0.35";"12.24";"4.08"
"Derrick Etienne Jr.";"LWB";"all";"all";"18322";"D. Etienne";"1996-11-25";"99.45";"27.73";"5";"0";"169";"100";"39.64";"2.6";"0";"35.5";"28.4";"1.78";"0.76";"0.56";"12.43";"10.06"
"Nathan Byrne";"RB";"all";"all";"18818";"N. Byrne";"1992-06-05";"101.48";"21.7";"33";"0";"492";"100";"5.69";"0.62";"0.61";"43.9";"38.82";"2.85";"0.26";"0.19";"2.03";"0.81"
"Erik Thommy";"AM";"all";"all";"19060";"E. Thommy";"1994-08-20";"91.81";"22.4";"5";"0";"174";"100";"36.78";"2.32";"0.57";"41.38";"30.46";"2.87";"0.65";"0.45";"8.62";"5.75"
"Erik Thommy";"LM";"all";"all";"19060";"E. Thommy";"1994-08-20";"96.47";"23.84";"8";"0";"247";"100";"25.1";"1.58";"1.21";"36.84";"30.36";"5.67";"0.56";"0.36";"9.31";"6.48"
"Erik Thommy";"RW";"all";"all";"19060";"E. Thommy";"1994-08-20";"97.96";"23.97";"5";"0";"176";"100";"27.27";"1.89";"0.57";"46.59";"34.09";"3.41";"0.72";"0.34";"10.23";"4.55"
"Eduard Löwen";"LDM";"all";"all";"19137";"E. Löwen";"1997-01-28";"104.02";"22.21";"8";"0";"141";"100";"18.44";"1.19";"0";"39.72";"37.59";"9.22";"0.48";"0.41";"8.51";"7.09"
"Eduard Löwen";"LM";"all";"all";"19137";"E. Löwen";"1997-01-28";"92.14";"20.85";"7";"0";"119";"100";"21.85";"1.42";"0.84";"43.7";"36.97";"5.04";"0.6";"0.5";"10.08";"8.4"
"Tim Leibold";"LB";"all";"all";"19143";"T. Leibold";"1993-11-30";"93.05";"23.39";"23";"0";"477";"100";"17.61";"1.11";"0.42";"43.61";"39.62";"3.56";"0.38";"0.3";"5.87";"3.98"
"Timothy Tillman";"RM";"all";"all";"19151";"T. Tillman";"1999-01-04";"92.95";"22.72";"27";"0";"645";"100";"17.05";"1.24";"0.16";"32.25";"28.06";"2.64";"0.26";"0.22";"3.1";"2.48"
"Prince Osei Owusu";"CF";"all";"all";"19196";"P. Owusu";"1997-01-07";"83.62";"20";"20";"0";"489";"100";"66.46";"5.27";"0";"24.95";"14.72";"2.66";"0.95";"0.48";"11.66";"5.93"
"Marcel Hartel";"LW";"all";"all";"19286";"M. Hartel";"1996-01-19";"103.2";"23.94";"7";"0";"249";"100";"43.37";"3.08";"1.61";"34.94";"23.29";"4.82";"1.01";"0.57";"12.05";"7.63"
"Rafael Czichos";"LCB";"all";"all";"19303";"R. Czichos";"1990-05-14";"101.26";"23.35";"25";"0";"144";"100";"9.72";"0.8";"0";"38.89";"36.81";"1.39";"0.11";"0.08";"0.69";"0"
"Sebastian Kowalczyk";"CF";"all";"all";"20016";"S. Kowalczyk";"1998-08-22";"88.32";"23.44";"14";"1";"433";"100";"51.27";"3.67";"0.46";"23.56";"15.01";"3.46";"0.84";"0.41";"11.32";"6.24"
"Sebastian Kowalczyk";"RW";"all";"all";"20016";"S. Kowalczyk";"1998-08-22";"86.86";"26.82";"6";"0";"212";"100";"45.28";"2.68";"0";"30.19";"18.87";"2.83";"0.82";"0.35";"10.85";"4.72"
"Bartosz Slisz";"RDM";"all";"all";"20040";"B. Slisz";"1999-03-29";"98.9";"24.17";"17";"0";"343";"100";"6.12";"0.58";"0";"33.24";"30.9";"2.33";"0.15";"0.11";"1.17";"0.58"
"Bartosz Slisz";"RM";"all";"all";"20040";"B. Slisz";"1999-03-29";"97.84";"20.84";"12";"0";"255";"100";"15.69";"1.14";"0.39";"33.73";"28.24";"2.35";"0.3";"0.22";"3.92";"2.35"
"Sam  Surridge";"CF";"all";"all";"22122";"S. Surridge";"1998-07-28";"95.77";"22.51";"21";"0";"700";"100";"50.14";"4.02";"0.29";"31.14";"15.57";"2.14";"0.99";"0.38";"12.43";"5.29"
"Sam  Surridge";"LW";"all";"all";"22122";"S. Surridge";"1998-07-28";"101.9";"24.28";"5";"0";"171";"100";"47.95";"3.33";"1.17";"33.33";"24.56";"3.51";"1.06";"0.65";"15.79";"9.36"
"Leo Väisänen";"LCB";"all";"all";"22207";"L. Väisänen";"1997-07-23";"97.04";"22.97";"7";"0";"52";"100";"1.92";"0.18";"0";"28.85";"28.85";"0";"0.01";"0.01";"0";"0"
"Dániel Gazdag";"AM";"all";"all";"22211";"D. Gazdag";"1996-03-02";"99.02";"20.89";"20";"0";"769";"100";"46.94";"3.44";"0.39";"31.47";"24.06";"3.25";"0.81";"0.37";"10.66";"6.24"
"Luis Alfonso Abram Ugarelli";"LCB";"all";"all";"22956";"L. Abram";"1996-02-27";"100.99";"25.49";"15";"0";"120";"100";"4.17";"0.35";"0";"36.67";"34.17";"2.5";"0.24";"0.19";"2.5";"1.67"
"Brayan Emanuel Vera Ramírez";"LCB";"all";"all";"23205";"B. Vera";"1999-01-15";"97.18";"25.51";"25";"0";"128";"100";"3.12";"0.14";"0";"26.56";"26.56";"0.78";"0.06";"0.06";"1.56";"1.56"
"Paul Joseph Arriola Hendricks";"LWB";"all";"all";"23220";"P. Arriola";"1995-02-05";"101.17";"22.87";"5";"0";"167";"100";"35.93";"2.83";"0.6";"42.51";"34.73";"7.78";"1";"0.61";"13.77";"8.98"
"Paul Joseph Arriola Hendricks";"RB";"all";"all";"23220";"P. Arriola";"1995-02-05";"98.38";"20.77";"5";"0";"87";"100";"16.09";"2.04";"0";"36.78";"31.03";"6.9";"0.29";"0.23";"2.3";"1.15"
"Paul Joseph Arriola Hendricks";"RWB";"all";"all";"23220";"P. Arriola";"1995-02-05";"98.08";"24.06";"6";"0";"168";"100";"19.64";"1.69";"0";"41.07";"29.17";"4.17";"0.51";"0.32";"6.55";"4.17"
"Alan Pulido Izaguirre";"AM";"all";"all";"23282";"A. Pulido";"1991-03-08";"84.01";"22.07";"5";"0";"195";"100";"42.56";"2.88";"1.54";"33.33";"24.62";"4.1";"0.94";"0.51";"13.85";"7.69"
"Alan Pulido Izaguirre";"CF";"all";"all";"23282";"A. Pulido";"1991-03-08";"85.64";"22.63";"15";"0";"464";"100";"54.31";"3.62";"0.65";"30.39";"20.69";"4.09";"1.2";"0.49";"15.52";"8.19"
"Omar Alejandro González";"CB";"all";"all";"23299";"O. González";"1988-10-11";"91.22";"21.04";"8";"0";"23";"100";"4.35";"0.35";"0";"47.83";"43.48";"0";"0.31";"0.01";"4.35";"0"
"Martín Vladimir Rodríguez Torrejón";"LM";"all";"all";"23387";"M. Rodríguez";"1994-08-05";"94.67";"18.7";"7";"0";"132";"100";"7.58";"0.81";"0.76";"35.61";"33.33";"3.79";"0.29";"0.27";"2.27";"2.27"
"Saba Lobjanidze";"RW";"all";"all";"23540";"S. Lobjanidze";"1994-12-18";"94.83";"23.51";"21";"0";"894";"100";"39.93";"2.46";"0.22";"31.77";"21.81";"4.59";"0.6";"0.39";"10.29";"6.49"
"Sergio Henrique Santos Gomes";"CF";"all";"all";"23601";"Sergio Santos";"1994-09-04";"65.92";"16.55";"5";"0";"135";"100";"48.15";"3.23";"0";"29.63";"16.3";"2.22";"0.95";"0.37";"11.85";"6.67"
"Rudy Camacho";"CB";"all";"all";"23718";"R. Camacho";"1991-03-05";"96.36";"27.69";"27";"0";"184";"100";"4.35";"0.33";"0";"40.22";"39.13";"0";"0.03";"0.02";"0.54";"0"
"Matty Longstaff";"LM";"all";"all";"23748";"M. Longstaff";"2000-03-21";"85.43";"21.45";"10";"0";"348";"100";"18.39";"1.59";"0";"27.3";"25.29";"2.3";"0.25";"0.22";"3.16";"2.87"
"Matty Longstaff";"RM";"all";"all";"23748";"M. Longstaff";"2000-03-21";"91.04";"21.15";"9";"0";"344";"100";"22.09";"1.5";"0.29";"29.94";"23.84";"2.33";"0.38";"0.19";"5.52";"2.91"
"Darlington Nagbe";"LM";"all";"all";"23847";"D. Nagbe";"1990-07-19";"91.18";"25.49";"10";"0";"170";"100";"2.35";"0.3";"0";"30.59";"28.82";"0.59";"0.1";"0.09";"0.59";"0.59"
"Darlington Nagbe";"RM";"all";"all";"23847";"D. Nagbe";"1990-07-19";"94.39";"27.91";"19";"0";"386";"100";"0.52";"0.28";"0";"30.57";"29.02";"0";"0.07";"0.07";"0";"0"
"Diego Ferney Chará Zamora";"LDM";"all";"all";"23848";"D. Chará";"1986-04-05";"84.32";"21.01";"5";"0";"59";"100";"5.08";"0.81";"0";"23.73";"22.03";"1.69";"0.08";"0.07";"0";"0"
"Diego Ferney Chará Zamora";"RDM";"all";"all";"23848";"D. Chará";"1986-04-05";"87.4";"22.41";"13";"0";"205";"100";"5.85";"0.66";"0.49";"33.17";"31.22";"1.95";"0.14";"0.12";"0.98";"0.49"
"Diego Ferney Chará Zamora";"RM";"all";"all";"23848";"D. Chará";"1986-04-05";"98.59";"23.53";"6";"0";"68";"100";"10.29";"0.82";"0";"30.88";"30.88";"2.94";"0.11";"0.11";"0";"0"
"Ethan Finlay";"RW";"all";"all";"23874";"E. Finlay";"1990-08-06";"78.04";"16.05";"6";"0";"129";"100";"40.31";"2.77";"0";"34.11";"18.6";"2.33";"0.59";"0.34";"10.08";"4.65"
"Pep Biel Mas Jaume";"RW";"all";"all";"23966";"Pep Biel";"1996-09-05";"77.89";"17.14";"7";"0";"243";"100";"32.92";"2.42";"2.06";"34.98";"27.57";"6.17";"0.69";"0.53";"8.23";"5.76"
"Hugo Cuypers";"CF";"all";"all";"24037";"H. Cuypers";"1997-02-07";"92.4";"21.58";"31";"0";"971";"100";"57.36";"4.41";"0.51";"33.88";"16.89";"4.33";"1.42";"0.56";"17.3";"7.21"
"Khiry Shelton";"RB";"all";"all";"24113";"K. Shelton";"1993-06-26";"101.06";"24.36";"8";"0";"132";"100";"6.06";"0.56";"0";"45.45";"39.39";"0.76";"0.19";"0.14";"0.76";"0.76"
"Jakob Glesnes";"RCB";"all";"all";"24205";"J. Glesnes";"1994-03-25";"100.38";"21.19";"29";"0";"124";"100";"4.03";"0.42";"0";"43.55";"42.74";"0.81";"0.12";"0.04";"0.81";"0"
"Kamal Miller";"LB";"all";"all";"24253";"K. Miller";"1997-05-16";"96.36";"21.71";"5";"0";"55";"100";"21.82";"1.34";"0";"40";"34.55";"0";"0.57";"0.25";"7.27";"3.64"
"Kamal Miller";"LCB";"all";"all";"24253";"K. Miller";"1997-05-16";"99.65";"22.12";"16";"0";"83";"100";"6.02";"0.45";"0";"46.99";"42.17";"0";"0.3";"0.04";"2.41";"0"
"Richie Laryea";"LWB";"all";"all";"24254";"R. Laryea";"1995-01-07";"93.63";"17.97";"5";"0";"102";"100";"46.08";"3.61";"0.98";"38.24";"28.43";"2.94";"0.83";"0.56";"14.71";"10.78"
"Liam Scott Fraser";"RM";"all";"all";"24258";"L. Fraser";"1998-02-13";"90.32";"21.08";"12";"0";"216";"100";"6.94";"0.7";"0.46";"35.65";"31.94";"1.85";"0.22";"0.2";"0.93";"0.93"
"Cristian Roldán";"LDM";"all";"all";"24259";"C. Roldán";"1995-06-03";"88.95";"24.65";"5";"0";"79";"100";"3.8";"0.44";"0";"36.71";"32.91";"1.27";"0.14";"0.13";"1.27";"1.27"
"Cristian Roldán";"RB";"all";"all";"24259";"C. Roldán";"1995-06-03";"98.09";"25.54";"5";"0";"108";"100";"12.96";"0.97";"0";"37.96";"32.41";"1.85";"0.29";"0.2";"3.7";"1.85"
"Cristian Roldán";"RDM";"all";"all";"24259";"C. Roldán";"1995-06-03";"97.56";"24.93";"9";"0";"189";"100";"14.81";"1.17";"0.53";"34.92";"29.1";"0.53";"0.35";"0.2";"4.76";"2.65"
"Cristian Roldán";"RW";"all";"all";"24259";"C. Roldán";"1995-06-03";"97.62";"24.49";"11";"0";"358";"100";"29.89";"2.14";"0.28";"33.24";"25.42";"2.23";"0.5";"0.31";"7.26";"4.75"
"Jordan Perry Morris";"CF";"all";"all";"24260";"J. Morris";"1994-10-26";"95.47";"25.38";"22";"0";"649";"100";"67.64";"5.51";"0.62";"35.13";"17.57";"4.16";"1.78";"0.61";"21.11";"8.78"
"Jordan Perry Morris";"LW";"all";"all";"24260";"J. Morris";"1994-10-26";"91.06";"24.34";"10";"0";"284";"100";"55.63";"3.82";"1.06";"38.73";"21.83";"5.63";"1.23";"0.58";"21.48";"11.62"
"Daniel Lovitz";"LB";"all";"all";"24261";"D. Lovitz";"1991-08-27";"98.66";"22.39";"18";"0";"309";"100";"13.59";"0.96";"0";"40.13";"35.92";"2.91";"0.26";"0.2";"3.88";"2.27"
"Daniel Lovitz";"LCB";"all";"all";"24261";"D. Lovitz";"1991-08-27";"95.78";"19.43";"5";"0";"43";"100";"2.33";"0.36";"0";"37.21";"37.21";"0";"0.11";"0.11";"0";"0"
"Nick Lima";"RB";"all";"all";"24263";"N. Lima";"1994-11-17";"90.2";"21.83";"19";"0";"373";"100";"11.53";"0.95";"0";"32.17";"27.08";"2.68";"0.3";"0.24";"3.75";"2.68"
"Sebastian  Lletget";"RM";"all";"all";"24264";"S. Lletget";"1992-09-03";"86.59";"17.4";"6";"0";"132";"100";"12.88";"1.23";"0.76";"34.09";"25.76";"3.03";"0.37";"0.18";"4.55";"2.27"
"Jackson Yueill";"RDM";"all";"all";"24265";"J. Yueill";"1997-03-19";"90.9";"20.5";"15";"0";"508";"100";"9.65";"0.83";"0";"30.51";"25.98";"2.56";"0.33";"0.22";"3.54";"1.97"
"Jackson Yueill";"RM";"all";"all";"24265";"J. Yueill";"1997-03-19";"90.32";"19.66";"7";"0";"246";"100";"10.98";"0.91";"0.41";"32.52";"28.46";"1.22";"0.28";"0.14";"4.07";"1.63"
"Corey Baird";"CF";"all";"all";"24266";"C. Baird";"1996-01-30";"80.92";"20.22";"9";"0";"258";"100";"60.47";"4.77";"0.39";"24.42";"13.95";"1.94";"0.85";"0.41";"10.85";"5.43"
"Lewis O'Brien";"LM";"all";"all";"24580";"L. O'Brien";"1998-10-14";"97.91";"22.21";"12";"0";"346";"100";"19.08";"1.29";"0.58";"31.21";"28.61";"3.47";"0.37";"0.29";"5.78";"4.05"
"Indiana Vassilev";"AM";"all";"all";"24691";"I. Vassilev";"2001-02-16";"86.44";"17.14";"5";"0";"171";"100";"39.77";"3.01";"0";"38.01";"24.56";"3.51";"0.91";"0.43";"12.87";"7.02"
"Indiana Vassilev";"LW";"all";"all";"24691";"I. Vassilev";"2001-02-16";"99.02";"22.03";"5";"0";"157";"100";"36.31";"2.33";"0";"35.67";"24.84";"3.82";"0.6";"0.3";"10.19";"4.46"
"Indiana Vassilev";"RW";"all";"all";"24691";"I. Vassilev";"2001-02-16";"76.96";"15.43";"7";"0";"180";"100";"41.11";"2.91";"0";"35";"27.22";"5";"0.86";"0.52";"13.33";"8.89"
"Kyle Duncan";"LB";"all";"all";"24738";"K. Duncan";"1997-08-08";"96.02";"18.94";"6";"0";"97";"100";"8.25";"0.92";"0";"43.3";"38.14";"2.06";"0.34";"0.29";"2.06";"1.03"
"Kyle Duncan";"RB";"all";"all";"24738";"K. Duncan";"1997-08-08";"94.35";"21.35";"6";"0";"102";"100";"8.82";"0.65";"0";"45.1";"35.29";"0.98";"0.19";"0.12";"0.98";"0"
" Tim Parker";"LCB";"all";"all";"24739";"T. Parker";"1993-02-23";"102.24";"23.36";"7";"0";"40";"100";"10";"0.52";"0";"40";"37.5";"0";"0.16";"0.02";"2.5";"0"
" Tim Parker";"RCB";"all";"all";"24739";"T. Parker";"1993-02-23";"100.27";"20.66";"14";"0";"75";"100";"6.67";"0.29";"0";"46.67";"42.67";"1.33";"0.06";"0.01";"1.33";"0"
"Sean Nealis";"LCB";"all";"all";"24745";"S. Nealis";"1997-01-13";"97.96";"18.54";"12";"0";"55";"100";"3.64";"0.27";"0";"30.91";"30.91";"0";"0.09";"0.09";"1.82";"1.82"
"Sean Nealis";"RCB";"all";"all";"24745";"S. Nealis";"1997-01-13";"99.84";"23.35";"14";"1";"113";"100";"2.65";"0.43";"0";"37.17";"36.28";"1.77";"0.04";"0.03";"0";"0"
"Sean Davis";"LDM";"all";"all";"24746";"S. Davis";"1993-02-08";"79.36";"17.77";"5";"0";"88";"100";"2.27";"0.3";"0";"40.91";"39.77";"2.27";"0.08";"0.06";"0";"0"
"Omir Guadalupe Fernandez Mosso";"LW";"all";"all";"24747";"O. Fernandez";"1999-02-08";"75.52";"18.1";"15";"0";"395";"100";"47.34";"3.95";"0.51";"36.71";"26.08";"5.57";"1.14";"0.7";"16.46";"10.38"
"Alex Muyl";"LM";"all";"all";"24748";"A. Muyl";"1995-09-30";"86.93";"18.88";"5";"0";"137";"100";"29.93";"1.7";"0";"24.09";"16.79";"1.46";"0.36";"0.22";"5.11";"2.92"
"Alex Muyl";"RW";"all";"all";"24748";"A. Muyl";"1995-09-30";"88.05";"21.04";"9";"0";"261";"100";"27.97";"1.72";"0";"31.8";"24.52";"3.83";"0.52";"0.3";"8.81";"4.98"
"Alex Muyl";"RWB";"all";"all";"24748";"A. Muyl";"1995-09-30";"96.29";"22.3";"7";"0";"158";"100";"17.09";"1.18";"0";"25.32";"14.56";"1.9";"0.34";"0.14";"5.7";"1.9"
