Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Dani Martín,CD Eldense,La Liga 2,2024/2025,2170,24.11,22,Goalkeeper,,Man,Spain,26,07/07/98,187,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.17,0,0.04,0,0,0,0.04,0.03,0.21,0.04,0,7.34,2.33,0,3.48,0,0,,0,0,0.08,100,0,,0,0.12,0.12,0.18,0.08,0.04,0,7.11,0,0,0,0,0.08,0,0,20.66,55,7.55,4,36,3.73,17.25,14,34,-20,11.89,1.33,0.21,0.21,15.76,100,5.79,0.71,0,0,0,0,0,0,0,,0,,0,63,37,0,100,0,0,52.62,57.86,0.72,73,5.24,37.99,42.05,1.08,1.16,0.08,73,71,2,1.01,3.94,34,11.61,1.47,0.17,0.17,16.22,2,23,4,1.29,8,0.14,0.05,-0.05,,-0.06,0.09
Dani Ojeda,Burgos,La Liga 2,2024/2025,1689,18.77,36,Left Wing,Left Midfielder,Man,Spain,30,02/12/94,178,0.05,0.05,0.14,0.07,2.02,3,37,2,,0.13,0.05,0.11,1.44,0.05,0.1,1.28,0,0.01,0.16,0.11,0.25,3.46,-0.15,1.39,0.75,0.64,54,0.43,0,0.75,2.08,0.69,0.68,0.37,0.33,17.05,9,0,3.09,48.75,3.41,6.71,1.28,1.97,57,1.18,1.86,1.01,46,0.96,43,0.64,0,14.76,14,2.4,3.04,0.53,49.76,7.09,48,2.34,77,0.27,0,0,35.54,80,1.97,11,51,0.96,3.25,20,76,-4,57.7,4.16,0.41,0.52,32.93,92,5.4,10.98,1.6,1.44,0.16,0.16,2.72,4.16,0.05,23,0.48,33,0.21,15,72,13,16,73,11,18.65,16.38,0.95,105,-2.27,17.63,17.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,4.49,41,0.07,0.06,0.02,-0.02,,0.13
Dani Queipo,Sporting Gijón,La Liga 2,2024/2025,1307,14.53,28,Left Wing,Right Wing,Man,Spain,23,21/05/02,168,0,0,0.16,0.07,2.2,0,38,4,,0.18,0,0.05,0.55,0,0.05,0.55,0,0,0,0,0.21,2.75,-0.21,2,0.69,1.31,34,1.86,0,2.62,3.44,0.48,0.47,0.48,0.42,34.9,16.8,0.01,4.89,51.8,3.99,6.81,2.62,3.1,83,2.04,2.5,2.75,74,0.55,30,0.89,0,29.53,27.5,3.85,5.92,0.48,52.9,15.83,54,4.27,72,0.28,0,0,26.36,76,0.83,13,48,0.76,1.45,25,68,-9,64.58,2.68,0.35,0.45,28.7,81,5.93,10.88,1.24,1.17,0.07,0.28,3.58,4.75,0.21,28,0.34,31,0.62,15,67,18,14,70,16,15.97,14.03,0.95,105,-1.94,15.12,14.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,4.27,31,0.06,0.09,-0.01,-0.08,,0.07
Dani Villahermosa,CD Castellón,La Liga 2,2024/2025,518,5.75,12,Left Centre Midfielder,Left Defensive Midfielder,Man,Spain,24,01/01/01,176,0,0,0.05,0.06,0.87,0,20,1,,0.04,0.35,0.2,1.22,0.35,0.2,1.22,0,0,0,0.35,0.25,2.09,0.1,1.04,0.52,0.52,50,1.39,0,1.91,1.91,1.04,1.3,1.74,2.6,25.37,11.3,0,6.78,43.27,5.91,11.47,2.09,3.13,52,2.88,4.18,2.61,33,1.91,33,0.52,0,20.68,28.39,5.56,5.39,1.39,46.41,8.34,40,3.13,58,0.17,0,0,42.4,85,1.04,17,55,2.26,1.39,25,87,2,55.73,6.95,0.93,1.13,40.49,91,4.87,17.2,1.74,1.74,0,0.35,2.09,3.82,0.52,0,0,0,0.35,26,64,10,26,66,8,15.35,14.11,0.99,101,-1.24,15.23,14.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,13,6.17,39,0.18,0.1,0,-0.04,,0.24
Daniel Andrés Luna García,FC Cartagena,La Liga 2,2024/2025,1034,11.49,17,Right Wing,Left Wing,Man,Colombia,22,06/05/03,179,0.26,0.26,0.26,0.18,1.48,18,29,3,,0.21,0.09,0.04,0.26,0.09,0.04,0.17,0,0.01,0.09,0.35,0.3,1.74,0.04,3.22,1.39,1.83,43,1.22,0,2,3.57,0.96,0.54,0.52,0.34,28.03,13.58,0.01,4.53,40.17,2.44,6.01,1.04,2,55,0.55,1.08,1.65,17,0.87,17,0.35,0.09,25.42,13.94,4.18,4.61,0.26,41.16,8.1,32,3.74,81,0.17,0,0,22.46,81,0.44,93,42,0.61,0.96,25,84,3,57.17,3.05,0.43,0.52,26.29,79,6,6.62,0.52,0.44,0.09,0,2,2.44,0.09,0,0.09,20,0,19,66,15,28,62,11,15.72,13.49,0.98,109,-2.22,15.45,14.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,2.25,25,-0.01,0.06,-0.01,0.03,,0.08
Daniel Barcia,RC Deportivo La Coruña,La Liga 2,2024/2025,1562,17.36,16,Left Centre Back,,Man,Spain,22,18/01/03,186,0,0,0.04,0.11,0.35,0,0,0,,0,0,0,0.06,0,0,0.06,0,0,0,0,0.04,0.4,-0.04,0.29,0.23,0.06,80,0.46,0,0.12,0.12,0.98,0.91,5.59,5.78,11.12,5.47,0.03,4.03,26.94,1.61,10.02,1.15,2.13,80,1.22,2.13,1.04,55,0.29,65,3.4,0,8.99,9.15,2.54,1.09,0.12,31.36,1.44,16,0.46,42,0.29,0,0,55.25,86,4.15,87,51,7.43,6.22,14,68,-18,32.5,1.9,0.54,0.55,42.06,99,5.58,1.9,0.06,0.06,0,0,0.81,0.86,0,0,0,,0,24,74,2,45,52,3,22.37,24.03,0.91,87,1.66,20.32,20.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,9,2.68,19,0.05,0.07,-0.07,-0.04,,0.01
Daniel Esmorís Tasende,Real Zaragoza,La Liga 2,2024/2025,2596,28.85,34,Left Back,Left Wing Back,Man,Spain,24,05/07/00,172,0.07,0.07,0.03,0.03,1.18,6,26,1,,0.05,0.24,0.13,1.18,0.21,0.12,1.04,0.03,0.01,0.14,0.31,0.16,2.36,0.15,0.42,0.24,0.17,58,1.53,0,0.42,0.83,2.05,2.16,2.29,2.26,12.48,5.41,0.03,3.33,38.47,3.33,9.12,1.14,3.19,61,1.14,3.31,1.11,35,0.73,58,1.35,0,10.23,10.64,2.5,3.22,0.49,46.55,4.89,48,2.43,75,0.28,0.03,0,36.47,68,3.57,82,40,3.05,8.15,10,59,-8,53.82,4.54,0.36,0.44,29.68,96,3.37,9.29,1.66,1.25,0.42,0.21,1.14,2.39,0.17,35,0.97,31,0.21,31,60,9,29,61,10,23.3,19.26,0.89,92,-4.03,20.65,17.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,10,6.17,40,0.23,0.04,0.03,-0.02,,0.27
Daniel Fuzato,Eibar,La Liga 2,2024/2025,983,10.93,10,Goalkeeper,,Man,Brazil,27,03/07/97,190,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.09,0.09,0,5.58,2.99,0,4.76,0,0,0,0,0,0,0,0.09,,0,0.18,0.09,0.13,0.09,0,0,45.72,0,0,0,,0,0,0,21.32,66,6.5,19,41,2.56,13.27,14,55,-11,11.33,1.01,0.15,0.15,16.29,100,5.23,0.37,0,0,0,0,0,0,0,,0,,0,54,45,0,100,0,0,43.05,41.23,0.74,85,-1.82,31.73,35.17,0.82,0.8,-0.02,76,76,-1,0.84,3.39,29,11.53,1.46,0,0,19.78,3,11,2,1.37,12,0.13,0.07,,,-0.09,0.11
Daniel George Paraschiv,Real Oviedo,La Liga 2,2024/2025,881,9.79,30,Centre Forward,Right Centre Forward,Man,Romania,26,23/04/99,185,0.31,0.31,0.24,0.1,2.45,13,38,6,,0.42,0.2,0.12,0.61,0.2,0.12,0.61,0,0,0,0.51,0.36,3.06,0.15,0.41,0.1,0.31,25,1.33,0,1.43,2.14,0.2,0.34,0.41,0.44,15.42,5.82,0.01,2.45,65.72,2.25,3.37,0.82,1.02,67,0.8,1.14,0.82,33,0.41,44,3.27,0,13.79,14.58,2.14,2.25,0.1,67.61,11.74,85,1.94,86,0.1,0,0,14.81,63,0.61,17,60,0.71,0.71,39,52,-11,61.79,1.23,0.21,0.54,13.28,75,4.32,4.08,0.41,0.41,0,0.31,6.03,6.43,0,50,0.51,63,0.61,19,69,13,15,80,5,14.88,13.98,0.95,84,-0.9,14.2,11.79,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,9,1.74,13,-0.03,-0.01,0.01,0.03,,0
Daniel Rodríguez Sánchez,Málaga,La Liga 2,2024/2025,2161,24.01,24,Left Back,Left Wing Back,Man,Spain,25,13/01/00,171,0.08,0.08,0.05,0.07,0.62,13,40,1,,0.1,0.12,0.08,0.96,0.08,0.06,0.75,0.04,0.02,0.21,0.21,0.12,1.58,0.09,0.79,0.37,0.42,47,1.42,0,0.71,1.21,1.37,1.22,1.71,1.89,12.08,6.33,0.02,3.54,34.72,2.37,6.33,1.58,2.96,73,1.66,2.88,1.04,61,0.58,50,0.62,0,9.46,9.33,2.37,1.87,0.25,39.53,2.96,31,1.33,71,0.25,0,0,32.28,79,2.29,83,50,2.25,4.04,11,76,-3,50.09,2.92,0.24,0.32,28.66,94,4.68,6.25,1.29,0.58,0.71,0.12,1.42,2,0,26,0.67,35,0.08,27,61,13,25,57,17,19.89,19.71,0.93,100,-0.17,18.51,19.72,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,14,4.28,32,0.09,0.04,0,0,,0.13
Dario Dumić,CD Eldense,La Liga 2,2024/2025,1766,19.62,20,Right Centre Back,Centre Back,Man,Bosnia and Herzegovina,33,29/01/92,193,0.15,0.15,0.1,0.13,0.76,20,47,0,,0.18,0.05,0.02,0.15,0.05,0.02,0.15,0,0,0,0.2,0.12,0.92,0.08,0.1,0.1,0,100,0.56,0,0.05,0.31,0.61,0.46,4.84,3.92,8.61,3.87,0.07,3.72,23.91,1.22,7.8,1.12,1.73,88,1.01,1.48,0.66,75,0.15,67,2.45,0,6.88,5.38,2.4,0.82,0.1,30.38,1.22,18,0.25,31,0.15,0,0,29.97,72,3.21,11,40,5.86,7.03,12,53,-20,34.12,1.68,0.34,0.38,21.15,99,4.32,1.89,0.05,0.05,0,0.2,2.14,2.19,0,0,0,,0.25,39,58,3,35,65,0,28.27,27.04,0.83,84,-1.23,23.53,22.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,2.54,19,0.06,0.07,0.14,0.07,,0.33
David Affengruber,Elche,La Liga 2,2024/2025,3495,38.83,40,Right Centre Back,Centre Back,Man,Austria,24,18/03/01,185,0,0,0.05,0.15,0.36,0,29,0,,0.02,0.05,0.05,0.36,0.05,0.05,0.36,0,0,0,0.05,0.1,0.72,-0.05,0.23,0.15,0.08,67,0.82,0,0.18,0.23,1.65,2.28,3.94,5.42,11.69,5.82,0.07,5.18,27.46,1.93,10.1,2.03,3.68,80,2.93,5.21,0.85,72,0.52,63,2.4,0.05,8.81,12.57,3.06,1.62,0.33,32.72,1.7,19,0.77,48,0.08,0,0,66.93,91,3.04,7,57,4.58,4.69,9,71,-20,40.08,5.12,0.48,0.54,53.26,99,5.4,5.51,0.18,0.18,0,0.08,0.98,1.16,0.13,0,0,0,0.13,23,72,5,34,64,1,20.38,21.02,0.96,94,0.64,19.48,19.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,8,4.3,31,0.07,0.06,0.06,-0.05,,0.14
David Carballo,Racing Ferrol,La Liga 2,2024/2025,36,0.4,3,Centre Attacking Midfielder,Right Wing,Man,Spain,19,01/03/06,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.52,0,0,2.52,2.52,2.85,2.52,2.57,12.62,7.57,0,10.09,54.84,2.52,5.05,0,2.52,0,0,2.85,0,0,2.52,,0,0,12.62,12.44,5.05,5.05,0,62.98,7.57,60,5.05,100,0,0,0,30.28,58,0,29,0,2.52,2.52,8,0,-58,54.44,2.52,0.21,0.21,20.19,88,7.14,5.05,0,0,0,0,5.05,5.05,0,,0,,2.52,33,50,17,0,50,50,19.66,25.35,0.85,,5.69,16.75,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,0,0.25,1,0.02,-0.05,0.22,,,0.19
David Castro,Racing Ferrol,La Liga 2,2024/2025,1981,22.01,24,Left Centre Back,Left Back,Man,Spain,29,08/10/95,192,0,0,0.02,0.05,0.36,0,13,0,,0.01,0,0,0.05,0,0,0.05,0,0,0,0,0.02,0.41,-0.02,0.41,0.32,0.09,78,1.23,0,0.18,0.32,2.04,2.08,4,3.62,19.26,9.36,0.05,6.54,28.75,2.45,12.54,2.23,4.27,77,2.08,4.16,2.36,58,0.68,70,3.54,0,14.77,13.96,4.13,2.86,0.45,31.65,2.54,17,1.18,41,0.36,0,0.05,46.3,80,5.18,90,59,5.27,7.45,16,65,-15,35.93,2.27,0.24,0.24,34.17,99,5.22,2.5,0,0,0,0.09,0.82,0.82,0.05,,0,0,0.09,36,60,3,47,53,0,23.38,21.39,0.94,101,-1.99,21.9,21.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,3.03,26,0.04,0.04,0.01,-0.02,,0.08
David Costas,Real Oviedo,La Liga 2,2024/2025,3257,36.19,35,Right Centre Back,Centre Back,Man,Spain,30,25/03/95,184,0.03,0.03,0.01,0.06,0.22,13,38,0,,0.02,0.03,0.01,0.08,0.03,0.01,0.08,0,0,0,0.06,0.03,0.3,0.03,0.33,0.28,0.06,83,0.66,0,0.33,0.22,1.13,1.26,3.79,4.04,8.46,4.12,0.06,3.84,25.63,1.91,9.2,0.94,2.07,77,0.98,2.24,0.83,58,0.28,72,2.82,0.03,6.69,7.04,2.1,0.86,0.17,29.93,1.33,20,0.33,39,0.14,0,0.03,47.5,89,5.31,9,70,4.56,6.83,13,74,-15,34.37,2.27,0.28,0.3,36.92,99,5.48,2.46,0.11,0.11,0,0.08,0.8,0.91,0.06,0,0.03,100,0.11,24,73,2,43,55,2,24.31,21.38,0.95,91,-2.93,23.17,19.5,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,8,3.15,23,0.04,0.03,0.01,-0.01,,0.07
David Flakus Bosilj,CD Castellón,La Liga 2,2024/2025,212,2.35,10,Left Centre Forward,Centre Forward,Man,Slovenia,23,31/01/02,185,0.42,0.42,0.52,0.24,2.12,20,80,6,,0.54,0,0.06,0.42,0,0.06,0.42,0,0,0,0.42,0.58,2.55,-0.15,0.85,0,0.85,0,1.7,0,1.27,3.4,0,0,0.42,0.5,14.86,6.37,0,2.55,59.26,2.12,3.82,0.42,0.42,100,0.74,0.74,0.85,,0,60,2.55,0,14.01,17.04,2.55,2.12,0,60.27,9.77,70,1.7,80,0,0,0,15.71,74,0.85,21,100,0.42,0.85,37,57,-17,65.34,2.12,0.35,0.86,16.14,74,6.62,7.22,0.42,0.42,0,0,5.1,5.52,0.42,0,0,,0.42,18,61,21,12,71,18,14.98,10.83,1.09,103,-4.14,16.31,11.21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,5,2.08,17,-0.02,-0.04,-0.01,0.15,,0.08
David Gil,Cádiz,La Liga 2,2024/2025,3523,39.14,36,Goalkeeper,Centre Attacking Midfielder,Man,Spain,31,10/01/94,186,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.08,0.03,75,0.15,0,0,0.03,0,0,0.05,0.02,0.08,0.05,0,6.92,2.88,0,3.78,0,0,0,0,0,0.03,0,0.03,,0,0,0.05,0.04,0,0,0,13.49,0,0,0,,0.03,0,0.03,21.43,69,7.84,69,45,2.76,14.61,12,61,-8,11.8,1.25,0.11,0.11,16.71,100,4.44,0.41,0.05,0.03,0.03,0,0,0.03,0,0,0,,0,54,46,0,88,13,0,44.14,45.59,0.78,82,1.44,34.32,37.58,0.79,0.8,0.01,74,74,0,0.93,3.04,28,10.81,1.69,0.23,0.2,20.32,4,16,3,1.78,14,0.11,0.06,-0.01,,-0.02,0.13
David Gonzalez,Burgos,La Liga 2,2024/2025,1218,13.53,29,Centre Attacking Midfielder,Right Midfielder,Man,Spain,22,21/06/02,180,0.15,0.07,0.1,0.07,1.33,6,44,2,100,0.12,0.15,0.12,1.18,0.15,0.1,0.74,0,0.02,0.44,0.22,0.22,2.51,0,1.33,0.52,0.81,39,1.63,0,1.11,3.18,0.59,0.57,1.18,0.89,26.9,15.37,0.01,5.4,51.37,2.22,5.99,1.63,2.22,63,1.29,1.86,0.81,42,0.96,47,1.33,0,24.46,20.06,4.36,4.8,0.44,54.09,13.53,55,4.06,85,0.15,0,0,24.32,75,1.26,77,49,1.26,2.51,26,71,-4,57.24,2.07,0.32,0.41,22.69,83,5,6.06,1.63,0.89,0.74,0.44,3.1,3.99,0.07,9,0.37,42,0.67,22,65,13,22,66,12,17.25,12.53,0.93,101,-4.72,16.13,12.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,7,4.16,33,0.06,0.04,0.03,0,,0.13
David Larrubia,Málaga,La Liga 2,2024/2025,2960,32.89,36,Right Midfielder,Right Wing,Man,Spain,23,19/04/02,172,0.12,0.12,0.16,0.08,1.89,6,37,3,,0.16,0.06,0.08,0.94,0.06,0.08,0.94,0,0,0,0.18,0.24,2.83,-0.06,4.71,2.19,2.52,46,1.89,0,2.25,4.65,0.64,0.66,0.73,0.75,26.66,12.89,0,5.32,49.97,4.26,7.69,2.74,3.37,59,3,3.66,1.06,35,1.92,28,0.33,0,22.89,23.78,4.23,5.56,0.79,51.68,12.22,53,4.41,79,0.06,0,0,27.09,77,1.58,82,63,1.19,2.04,24,73,-4,61.32,4.1,0.39,0.48,33.35,80,6.14,10.76,0.97,0.94,0.03,0.52,3.5,4.44,0.18,22,0.43,34,0.91,17,67,17,18,62,20,17.89,15.8,0.99,101,-2.09,17.67,15.97,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,4.07,30,0.02,0.12,0.04,0,,0.18
David López,Burgos,La Liga 2,2024/2025,1525,16.95,17,Right Centre Back,Left Centre Back,Man,Spain,22,02/02/03,195,0.06,0.06,0.01,0.06,0.18,33,33,0,,0.01,0.06,0.02,0.06,0.06,0.02,0.06,0,0,0,0.12,0.03,0.24,0.09,0,0,0,,0.47,0,0,0.12,1.42,1.48,6.19,5.67,8.2,3.72,0.08,4.01,21.34,1.71,7.79,1,2.42,89,0.95,2.43,0.88,80,0.12,77,3.42,0,6.31,6.11,1.95,1.12,0.12,27.5,0.71,11,0.35,32,0.18,0,0,34.93,82,3.72,10,51,7.32,6.14,14,65,-17,34.03,1.06,0.24,0.26,25.78,100,3.87,1.24,0.12,0.12,0,0.06,0.59,0.71,0.06,0,0,,0,23,72,5,43,52,5,26.76,26.4,0.9,77,-0.36,24.08,20.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,6,1.59,12,0,0.01,0.02,0,,0.04
David Mella Boullón,RC Deportivo La Coruña,La Liga 2,2024/2025,2789,30.99,33,Right Wing,Right Midfielder,Man,Spain,20,22/05/05,169,0.19,0.19,0.21,0.11,1.9,10,41,3,,0.16,0.16,0.13,1.1,0.16,0.12,0.94,0,0.01,0.16,0.35,0.35,3,0.01,2.9,1.29,1.61,44,1.74,0,1.55,3.52,0.87,0.96,1.16,1.35,15.49,7,0,3.1,49.34,3.42,5.97,1.23,2.1,62,1.42,2.38,0.52,42,0.74,33,0.48,0,13.81,14.9,2.23,2.81,0.26,52.88,8.1,59,2.42,86,0.03,0.03,0,22.26,68,0.94,77,53,1.39,1.55,17,64,-4,63.47,3.23,0.36,0.62,26.94,83,7.76,8.23,1.61,1.39,0.23,0.61,3.74,5.13,0.1,28,0.71,32,0.74,18,66,16,19,62,19,17.25,15.42,0.97,111,-1.83,16.78,17.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,4.2,29,0.08,0.14,0.03,-0.03,,0.22
David Rodríguez,Tenerife,La Liga 2,2024/2025,2595,28.83,37,Left Back,Right Back,Man,Spain,24,25/06/00,179,0.03,0.03,0.05,0.1,0.49,7,14,1,,0.03,0,0.02,0.35,0,0.02,0.31,0,0,0.03,0.03,0.07,0.83,-0.04,0.55,0.21,0.35,38,1.01,0,0.62,0.97,1.53,1.28,2.36,2.13,18.73,9.02,0.04,4.96,35.15,2.95,8.81,2.15,3.68,77,1.92,3.21,2.12,57,0.66,40,1.21,0.07,14.57,13.06,3.43,2.32,0.21,37.51,4.09,28,1.35,58,0.38,0,0,32.91,81,1.87,11,54,3.02,2.81,15,68,-12,49.89,3.61,0.26,0.29,27.4,95,4.75,7.21,0.66,0.52,0.14,0.1,1.28,1.8,0.03,26,0.24,19,0.14,25,60,15,25,54,21,18.64,18.87,0.93,100,0.23,17.39,18.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,9,2.72,22,0.07,0.05,-0.01,-0.02,,0.09
David Timor,CD Eldense,La Liga 2,2024/2025,2038,22.64,30,Left Defensive Midfielder,Left Centre Back,Man,Spain,35,16/10/89,185,0,0,0.04,0.04,0.93,0,19,1,,0.06,0.04,0.04,0.49,0.04,0.03,0.31,0,0.01,0.18,0.04,0.08,1.41,-0.04,0.4,0.18,0.22,44,0.79,0,0.35,0.71,0.84,0.71,2.69,2.12,10.91,5.96,0.06,2.61,33.78,4.64,9.89,1.06,1.9,69,0.91,1.62,1.19,64,0.49,59,1.9,0,8.66,7.16,1.37,1.81,0.22,40.73,2.87,33,1.02,56,0.44,0.04,0,32.11,77,4.06,93,54,3.22,7.02,13,73,-4,42.29,2.52,0.3,0.31,22.13,96,3.95,3.75,0.53,0.22,0.31,0.13,1.19,1.41,0.13,17,0.13,33,0.22,26,68,6,25,71,5,24.87,20.6,0.89,99,-4.27,22.06,20.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,8,3.22,25,0.1,0.02,0.04,-0.03,,0.13
David Álvarez,RC Deportivo La Coruña,La Liga 2,2024/2025,153,1.7,9,Right Midfielder,Left Midfielder,Man,Spain,30,17/12/94,178,0,0,0.07,0.12,0.59,0,0,1,,0,0,0.06,0.59,0,0.06,0.59,0,0,0,0,0.13,1.17,-0.13,2.35,1.17,1.17,50,1.17,0,1.76,2.93,0,0,0,0,18.19,8.21,0,2.35,52.2,3.52,6.45,1.17,1.17,100,1.31,1.31,1.76,,0,0,0,0,15.25,15.35,1.76,2.35,0.59,50.63,8.21,54,1.76,75,0,0,0,26.99,70,1.76,9,38,0.59,4.11,19,67,-4,54.98,1.17,0.21,0.21,29.34,86,5.82,7.63,1.17,1.17,0,0,1.76,2.93,0.59,100,1.17,50,0.59,15,72,13,0,85,15,18.07,18.07,0.9,105,0,16.25,18.93,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,13,3.29,33,-0.01,0.03,-0.01,-0.05,,-0.03
De Miguel,CD Castellón,La Liga 2,2024/2025,1990,22.11,34,Right Centre Forward,Left Centre Forward,Man,Spain,28,20/09/96,188,0.14,0.14,0.2,0.12,1.63,8,33,3,,0.19,0.14,0.13,1.13,0.14,0.13,1.13,0,0,0,0.27,0.32,2.76,-0.05,0.5,0.18,0.32,36,1.04,0,1,2.76,0.68,0.79,1.09,1.48,24.42,10.95,0.03,5.07,59.64,3.17,4.93,1.09,1.76,59,1.47,2.26,1.09,23,0.77,49,3.8,0,22.3,26.49,4.16,4.57,0.5,64.02,16.6,74,3.57,78,0.05,0,0,23.52,67,0.86,82,51,1.22,1.54,36,53,-13,61.36,2.99,0.51,0.7,18.82,86,4.58,7.82,0.68,0.68,0,0.59,5.56,6.24,0.27,7,0.18,31,1.04,19,65,16,21,63,16,16.46,14,0.97,98,-2.46,15.89,13.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,9,4.97,32,-0.04,0.03,0.01,-0.04,,-0.04
De la Rosa,Cádiz,La Liga 2,2024/2025,933,10.37,22,Left Wing,Left Midfielder,Man,Spain,20,27/07/04,174,0.1,0.1,0.21,0.14,1.54,6,19,3,,0.13,0,0.06,0.87,0,0.05,0.77,0,0.01,0.1,0.1,0.27,2.41,-0.18,2.89,1.06,1.83,37,2.51,0,1.54,3.38,0.68,0.6,0.58,0.55,20.84,9.26,0.02,3.76,51.98,2.89,5.5,1.25,1.93,62,0.97,1.57,1.83,33,0.77,44,1.16,0.1,17.85,16.37,3.18,3.57,0.68,53.66,10.52,59,3.18,89,0.1,0,0,22.38,63,1.25,11,48,1.25,1.93,26,55,-8,61.66,2.7,0.31,0.42,24.99,82,5.92,7.04,0.87,0.77,0.1,0.39,3.57,4.34,0.1,33,0.58,21,0.39,18,63,19,22,51,27,17.74,16.31,0.95,109,-1.44,16.9,17.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,9,3.69,28,-0.02,0.1,0.03,0,,0.11
