"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Mikel Vesga Arruti";"LDM";"all";"all";"11692";"Mikel Vesga";"1993-04-08";"78.51";"16.32";"6";"0";"121";"100";"19.83";"80.17";"80.17";"81.48";"89.26";"72.73";"5.79";"2.48";"42.86";"22.31";"11.57";"51.85"
"Unai Núñez Gestoso";"RCB";"all";"all";"11693";"Unai Núñez";"1997-01-30";"88.24";"16.62";"5";"0";"64";"100";"25";"75";"75";"78.57";"87.5";"68.75";"0";"0";"";"20.31";"12.5";"61.54"
"Alexander Sørloth";"CF";"all";"all";"12023";"A. Sørloth";"1995-12-05";"76.14";"20.08";"12";"0";"157";"100";"32.48";"67.52";"67.52";"78.48";"50.32";"39.49";"10.19";"7.64";"75";"14.01";"7.01";"50"
"Conor Gallagher";"LW";"all";"all";"12106";"C. Gallagher";"2000-02-06";"77.47";"20.82";"7";"0";"189";"100";"19.58";"80.42";"80.42";"84.83";"76.72";"65.08";"6.35";"3.17";"50";"15.34";"8.47";"55.17"
"Juan Marcos Foyth";"RCB";"all";"all";"12144";"J. Foyth";"1998-01-12";"95.61";"20.67";"14";"0";"318";"100";"17.61";"82.39";"82.39";"84.48";"87.11";"73.58";"0.94";"0.63";"66.67";"13.84";"7.86";"56.82"
"Aurélien Tchouaméni";"DM";"all";"all";"12218";"A. Tchouaméni";"2000-01-27";"95.38";"28.4";"7";"0";"230";"100";"8.7";"91.3";"91.3";"92.23";"83.91";"77.39";"1.74";"0.43";"25";"6.96";"3.04";"43.75"
"Aurélien Tchouaméni";"RCB";"all";"all";"12218";"A. Tchouaméni";"2000-01-27";"98.99";"30.48";"14";"0";"286";"100";"13.29";"86.71";"86.71";"86.54";"90.91";"78.67";"2.45";"0.7";"28.57";"10.49";"4.9";"46.67"
"Javier Sánchez de Felipe";"LCB";"all";"all";"12249";"Javi Sánchez";"1997-03-14";"96.69";"21.04";"10";"0";"184";"100";"20.65";"79.35";"79.35";"80.35";"94.02";"75.54";"1.63";"1.09";"66.67";"21.2";"14.67";"69.23"
"Javier Sánchez de Felipe";"RCB";"all";"all";"12249";"Javi Sánchez";"1997-03-14";"92.9";"18.44";"10";"0";"151";"100";"19.21";"80.79";"80.79";"82.27";"93.38";"76.82";"1.32";"0";"0";"17.22";"7.95";"46.15"
"Federico Santiago Valverde Dipetta";"LDM";"all";"all";"12251";"F. Valverde";"1998-07-22";"100.43";"29.85";"5";"0";"140";"100";"11.43";"88.57";"88.57";"91.34";"90.71";"82.86";"4.29";"3.57";"83.33";"15";"10.71";"71.43"
"Federico Santiago Valverde Dipetta";"RB";"all";"all";"12251";"F. Valverde";"1998-07-22";"97.02";"31.5";"5";"0";"148";"100";"12.84";"87.16";"87.16";"87.12";"89.19";"77.7";"8.11";"5.41";"66.67";"14.86";"8.78";"59.09"
"Federico Santiago Valverde Dipetta";"RDM";"all";"all";"12251";"F. Valverde";"1998-07-22";"95.53";"29.62";"9";"0";"238";"100";"13.03";"86.97";"86.97";"88.89";"86.97";"77.31";"5.04";"4.2";"83.33";"11.76";"6.3";"53.57"
"Federico Santiago Valverde Dipetta";"RM";"all";"all";"12251";"F. Valverde";"1998-07-22";"91.87";"26.86";"9";"0";"257";"100";"17.51";"82.49";"82.49";"83.18";"85.6";"71.21";"8.17";"4.67";"57.14";"13.62";"7";"51.43"
"Vinícius José Paixão de Oliveira Júnior";"CF";"all";"all";"12253";"Vinícius Júnior";"2000-07-12";"89.99";"27.29";"9";"0";"333";"100";"33.03";"66.97";"66.97";"64.13";"55.26";"35.44";"22.82";"7.81";"34.21";"21.02";"7.21";"34.29"
"Vinícius José Paixão de Oliveira Júnior";"LF";"all";"all";"12253";"Vinícius Júnior";"2000-07-12";"92.9";"29.33";"7";"0";"217";"100";"26.27";"73.73";"73.73";"78.63";"53.92";"42.4";"17.97";"10.6";"58.97";"15.21";"6.91";"45.45"
"Vinícius José Paixão de Oliveira Júnior";"LW";"all";"all";"12253";"Vinícius Júnior";"2000-07-12";"92.91";"28.33";"8";"0";"245";"100";"32.65";"67.35";"67.35";"73.76";"57.55";"42.45";"17.55";"8.16";"46.51";"17.55";"6.94";"39.53"
"Djibril Sow";"LM";"all";"all";"12411";"D. Sow";"1997-02-06";"97.86";"23.23";"7";"0";"227";"100";"11.01";"88.99";"88.99";"91.53";"77.97";"71.37";"2.64";"2.2";"83.33";"5.29";"2.64";"50"
"Daniel Olmo Carvajal";"AM";"all";"all";"12426";"Dani Olmo";"1998-05-07";"71.24";"23.58";"9";"0";"243";"100";"21.4";"78.6";"78.6";"82.51";"75.31";"62.14";"22.22";"13.58";"61.11";"16.46";"8.64";"52.5"
"Francisco Femenía Far ";"RB";"all";"all";"12456";"Kiko Femenía";"1991-02-02";"98.94";"21.63";"22";"0";"597";"100";"11.06";"88.94";"88.94";"90.93";"86.77";"78.89";"2.18";"1.34";"61.54";"10.55";"6.2";"58.73"
"Viktor Tsygankov";"RW";"all";"all";"12562";"V. Tsygankov";"1997-11-15";"87.75";"25.68";"12";"0";"367";"100";"25.34";"74.66";"74.66";"76.09";"75.2";"57.22";"11.44";"4.63";"40.48";"14.99";"5.99";"40"
"Martin Valjent";"RCB";"all";"all";"12565";"M. Valjent";"1995-12-11";"97.49";"20.94";"30";"0";"608";"100";"19.57";"80.43";"80.43";"83.7";"88.82";"74.34";"0.99";"0.33";"33.33";"20.23";"11.18";"55.28"
"Carles Aleñà Castillo";"LW";"all";"all";"12647";"Carles Aleñà";"1998-01-05";"89.82";"16.3";"12";"0";"332";"100";"23.8";"76.2";"76.2";"75.82";"73.49";"55.72";"12.05";"7.53";"62.5";"15.36";"7.83";"50.98"
"Éder Gabriel Militão";"RCB";"all";"all";"12662";"Éder Militão";"1998-01-18";"98.09";"28.51";"7";"0";"152";"100";"15.13";"84.87";"84.87";"85.29";"89.47";"76.32";"1.32";"0";"0";"11.84";"5.26";"44.44"
"Arnaut Danjuma Adam Groeneveld";"CF";"all";"all";"12670";"A. Danjuma";"1997-01-31";"75.4";"18.72";"6";"0";"93";"100";"29.03";"70.97";"70.97";"73.02";"67.74";"49.46";"13.98";"7.53";"53.85";"15.05";"5.38";"35.71"
"Arnaut Danjuma Adam Groeneveld";"LW";"all";"all";"12670";"A. Danjuma";"1997-01-31";"81.82";"24.5";"8";"0";"176";"100";"26.7";"73.3";"73.3";"74.77";"60.8";"45.45";"17.05";"7.39";"43.33";"16.48";"5.68";"34.48"
"Sergio Gómez Martín";"LM";"all";"all";"12751";"Sergio Gómez";"2000-09-04";"95";"23.66";"6";"0";"216";"100";"14.35";"85.65";"85.65";"87.15";"82.87";"72.22";"7.41";"5.56";"75";"12.5";"7.87";"62.96"
"Sergio Gómez Martín";"LW";"all";"all";"12751";"Sergio Gómez";"2000-09-04";"80.84";"19.48";"15";"0";"293";"100";"28.67";"71.33";"71.33";"73.97";"82.59";"61.09";"11.26";"2.39";"21.21";"19.45";"5.8";"29.82"
"Ferrán Torres García";"CF";"all";"all";"12766";"Ferrán Torres";"2000-02-29";"83.39";"26.47";"5";"0";"90";"100";"26.67";"73.33";"73.33";"78.72";"52.22";"41.11";"17.78";"13.33";"75";"14.44";"6.67";"46.15"
"Lucas Torró Marset";"DM";"all";"all";"12777";"Lucas Torró";"1994-07-19";"93.11";"18.71";"20";"0";"421";"100";"21.85";"78.15";"78.15";"79.66";"82.9";"66.03";"1.66";"0.71";"42.86";"14.49";"7.6";"52.46"
"Lucas Torró Marset";"LDM";"all";"all";"12777";"Lucas Torró";"1994-07-19";"99.41";"19";"6";"0";"140";"100";"25";"75";"75";"78.05";"87.86";"68.57";"3.57";"1.43";"40";"16.43";"6.43";"39.13"
"Nayef Aguerd";"LCB";"all";"all";"12817";"N. Aguerd";"1996-03-30";"95.33";"24.99";"18";"0";"472";"100";"17.37";"82.63";"82.63";"84.43";"89.83";"75.85";"1.91";"0.85";"44.44";"12.5";"5.93";"47.46"
"Oliver McBurnie";"CF";"all";"all";"13074";"O. McBurnie";"1996-06-04";"87.51";"20.89";"18";"0";"230";"100";"26.96";"73.04";"73.04";"80.43";"60";"48.26";"12.61";"10.87";"86.21";"16.96";"10.43";"61.54"
"Lucien Jefferson Agoumé";"DM";"all";"all";"13147";"L. Agoumé";"2002-02-09";"92.62";"23.3";"7";"0";"190";"100";"15.26";"84.74";"84.74";"87.2";"86.32";"75.26";"2.63";"2.11";"80";"7.37";"4.21";"57.14"
"Lucien Jefferson Agoumé";"RDM";"all";"all";"13147";"L. Agoumé";"2002-02-09";"87.96";"19.06";"9";"0";"239";"100";"16.32";"83.68";"83.68";"84.47";"86.19";"72.8";"7.11";"5.02";"70.59";"15.9";"10.04";"63.16"
"Lucien Jefferson Agoumé";"RM";"all";"all";"13147";"L. Agoumé";"2002-02-09";"97.35";"22.69";"5";"0";"154";"100";"15.58";"84.42";"84.42";"85.11";"91.56";"77.92";"3.25";"2.6";"80";"16.23";"10.39";"64"
"Pape Alassane Gueye";"LM";"all";"all";"13374";"P. Gueye";"1999-01-24";"94.65";"20.44";"11";"0";"350";"100";"21.43";"78.57";"78.57";"77.97";"81.71";"63.71";"7.14";"4";"56";"16.57";"7.71";"46.55"
"Pape Alassane Gueye";"RM";"all";"all";"13374";"P. Gueye";"1999-01-24";"78.85";"18.84";"7";"0";"199";"100";"24.12";"75.88";"75.88";"79.62";"78.89";"62.81";"9.55";"7.04";"73.68";"11.06";"6.03";"54.55"
"Robert Navarro Sánchez";"RW";"all";"all";"13418";"Robert Navarro";"2002-04-12";"74.32";"16.43";"13";"0";"308";"100";"30.84";"69.16";"69.16";"72.28";"59.74";"43.18";"12.66";"5.84";"46.15";"18.51";"9.09";"49.12"
"Antonio Latorre Grueso";"LB";"all";"all";"13519";"Toni Lato";"1997-11-21";"85";"17.73";"5";"0";"103";"100";"26.21";"73.79";"73.79";"75.56";"87.38";"66.02";"3.88";"1.94";"50";"23.3";"11.65";"50"
"Manuel Morlanes Ariño ";"RM";"all";"all";"13877";"Manu Morlanes";"1999-01-12";"84.96";"17.38";"9";"0";"205";"100";"10.24";"89.76";"89.76";"91.91";"84.39";"77.56";"4.39";"4.39";"100";"11.71";"8.78";"75"
"Santiago Comesaña Veiga";"RM";"all";"all";"13881";"Santi Comesaña";"1996-10-05";"91.27";"19.77";"25";"0";"677";"100";"18.91";"81.09";"81.09";"84.59";"78.58";"66.47";"6.5";"3.55";"54.55";"11.96";"6.2";"51.85"
"Javier López Carballo";"LB";"all";"all";"13885";"Javi López";"2002-03-25";"92.78";"22.76";"18";"0";"467";"100";"22.48";"77.52";"77.52";"79.56";"78.59";"62.53";"5.35";"1.93";"36";"19.49";"7.71";"39.56"
"Gorka Guruzeta Rodríguez";"CF";"all";"all";"13902";"Gorka Guruzeta";"1996-09-12";"75.57";"17.38";"16";"0";"169";"100";"27.22";"72.78";"72.78";"76.47";"70.41";"53.85";"7.69";"5.33";"69.23";"11.83";"4.14";"35"
"Daniel Vivian Moreno";"RCB";"all";"all";"13903";"Dani Vivian";"1999-07-05";"97.99";"21.71";"27";"0";"628";"100";"21.66";"78.34";"78.34";"81.35";"87.1";"70.86";"1.27";"0.8";"62.5";"17.83";"9.71";"54.46"
"Igor Zubeldía Elorza";"RCB";"all";"all";"13907";"Igor Zubeldía";"1997-03-30";"96.69";"23.45";"22";"0";"480";"100";"22.5";"77.5";"77.5";"79.09";"91.67";"72.5";"1.25";"0.62";"50";"17.08";"8.54";"50"
"Andoni Gorosabel Espinosa";"RB";"all";"all";"13911";"Andoni Gorosabel";"1996-08-04";"90.21";"20.13";"16";"0";"410";"100";"19.27";"80.73";"80.73";"84.53";"85.12";"71.95";"5.12";"2.68";"52.38";"17.32";"8.78";"50.7"
"Jon Guridi Aldalur";"AM";"all";"all";"13913";"Jon Guridi";"1995-02-28";"79.37";"14.61";"17";"0";"292";"100";"27.05";"72.95";"72.95";"75";"76.71";"57.53";"13.36";"6.16";"46.15";"18.49";"7.88";"42.59"
"Jon Guridi Aldalur";"CF";"all";"all";"13913";"Jon Guridi";"1995-02-28";"82.21";"16.34";"5";"0";"91";"100";"23.08";"76.92";"76.92";"78.87";"78.02";"61.54";"15.38";"10.99";"71.43";"19.78";"9.89";"50"
"Ander Guevara Lajo";"LDM";"all";"all";"13916";"Ander Guevara";"1997-07-07";"88.37";"14.37";"8";"0";"187";"100";"26.2";"73.8";"73.8";"74.17";"80.75";"59.89";"3.74";"2.14";"57.14";"17.65";"6.42";"36.36"
"Ander Guevara Lajo";"RDM";"all";"all";"13916";"Ander Guevara";"1997-07-07";"92.66";"15.85";"5";"0";"132";"100";"23.48";"76.52";"76.52";"78.45";"87.88";"68.94";"2.27";"0.76";"33.33";"18.18";"9.09";"50"
"Francisco José Beltrán Peinado";"LM";"all";"all";"13922";"Fran Beltrán";"1999-02-03";"91.23";"22.45";"5";"0";"140";"100";"19.29";"80.71";"80.71";"88.62";"87.86";"77.86";"2.14";"1.43";"66.67";"10";"4.29";"42.86"
"Francisco José Beltrán Peinado";"RM";"all";"all";"13922";"Fran Beltrán";"1999-02-03";"92.19";"24.05";"16";"0";"524";"100";"14.31";"85.69";"85.69";"88.31";"88.17";"77.86";"3.82";"2.67";"70";"11.07";"6.68";"60.34"
"Brais Méndez Portela";"RM";"all";"all";"13926";"Brais Méndez";"1997-01-07";"80.54";"20";"12";"0";"349";"100";"23.78";"76.22";"76.22";"81.74";"69.05";"56.45";"6.02";"3.44";"57.14";"12.32";"6.59";"53.49"
"Borja Iglesias Quintas";"CF";"all";"all";"13930";"Borja Iglesias";"1993-01-17";"74.58";"19.8";"23";"0";"360";"100";"33.89";"66.11";"66.11";"70.28";"58.89";"41.39";"13.33";"7.5";"56.25";"16.94";"8.33";"49.18"
"Javier Puado Díaz";"CF";"all";"all";"13932";"Javi Puado";"1998-05-25";"96.45";"18.23";"13";"0";"254";"100";"31.89";"68.11";"68.11";"72.67";"63.39";"46.06";"9.84";"5.12";"52";"14.17";"2.76";"19.44"
"Javier Puado Díaz";"LW";"all";"all";"13932";"Javi Puado";"1998-05-25";"91.39";"16.37";"18";"0";"337";"100";"24.93";"75.07";"75.07";"81.65";"64.69";"52.82";"11.87";"6.53";"55";"14.54";"8.31";"57.14"
"Adrià Giner Pedrosa";"LB";"all";"all";"13934";"Adrià Pedrosa";"1998-05-13";"92.32";"20.61";"24";"0";"585";"100";"29.4";"70.6";"70.6";"72.67";"76.92";"55.9";"6.32";"1.54";"24.32";"20.34";"8.03";"39.5"
"Anuar Mohamed Tuhami";"RW";"all";"all";"13947";"A. Tuhami";"1995-01-15";"82.28";"19.45";"11";"0";"183";"100";"14.75";"85.25";"85.25";"92.31";"63.93";"59.02";"2.73";"2.19";"80";"9.29";"4.92";"52.94"
"Miguel De La Fuente Escudero";"CF";"all";"all";"13949";"Miguel de la Fuente";"1999-09-03";"86.46";"17.36";"15";"0";"184";"100";"49.46";"50.54";"50.54";"50.54";"50.54";"25.54";"17.93";"5.43";"30.3";"20.11";"7.61";"37.84"
"Djené Dakonam Ortega";"RB";"all";"all";"13965";"Djené";"1991-12-31";"95.84";"13.32";"7";"0";"108";"100";"26.85";"73.15";"73.15";"77.78";"75";"58.33";"3.7";"1.85";"50";"14.81";"5.56";"37.5"
"Djené Dakonam Ortega";"RCB";"all";"all";"13965";"Djené";"1991-12-31";"101.85";"15.64";"10";"0";"155";"100";"29.03";"70.97";"70.97";"70.87";"81.94";"58.06";"1.29";"0.65";"50";"27.74";"12.9";"46.51"
"Leandro Daniel Cabrera Sasía";"LCB";"all";"all";"13966";"L. Cabrera";"1991-06-17";"98.69";"17.76";"30";"0";"500";"100";"34.6";"65.4";"65.4";"68.44";"90";"61.6";"2.6";"1.2";"46.15";"31.4";"16";"50.96"
"Hugo Duro Perales";"CF";"all";"all";"13972";"Hugo Duro";"1999-11-10";"90.25";"19.56";"23";"0";"275";"100";"37.45";"62.55";"62.55";"68.79";"57.09";"39.27";"6.55";"2.55";"38.89";"18.55";"6.55";"35.29"
"Enrique García Martínez";"CF";"all";"all";"13977";"Kike García";"1989-11-25";"88.79";"16.81";"29";"0";"497";"100";"35.81";"64.19";"64.19";"66.67";"57.34";"38.23";"12.88";"6.24";"48.44";"18.11";"6.64";"36.67"
"Óscar Rodríguez Arnaiz";"LW";"all";"all";"13995";"Óscar Rodríguez";"1998-06-28";"90.63";"15.15";"5";"0";"102";"100";"33.33";"66.67";"66.67";"77.27";"64.71";"50";"8.82";"4.9";"55.56";"18.63";"6.86";"36.84"
"Juan Camilo Hernández Suárez";"CF";"all";"all";"14002";"C. Hernández";"1999-04-20";"81.43";"21.57";"15";"0";"277";"100";"30.32";"69.68";"69.68";"74.4";"60.65";"45.13";"18.77";"11.91";"63.46";"18.77";"11.55";"61.54"
"Alejandro Berenguer Remiro";"AM";"all";"all";"14102";"Álex Berenguer";"1995-07-04";"79.28";"20.6";"5";"0";"139";"100";"23.74";"76.26";"76.26";"78.57";"70.5";"55.4";"12.23";"7.19";"58.82";"12.95";"5.76";"44.44"
"Alejandro Berenguer Remiro";"CF";"all";"all";"14102";"Álex Berenguer";"1995-07-04";"70.64";"17.65";"5";"0";"101";"100";"31.68";"68.32";"68.32";"78.33";"59.41";"46.53";"7.92";"5.94";"75";"9.9";"4.95";"50"
"Alejandro Berenguer Remiro";"LW";"all";"all";"14102";"Álex Berenguer";"1995-07-04";"79.82";"16.94";"11";"0";"262";"100";"29.39";"70.61";"70.61";"75";"62.6";"46.95";"13.74";"6.49";"47.22";"16.41";"6.49";"39.53"
"Antonio Candela";"RB";"all";"all";"14165";"A. Candela";"2000-04-27";"88.79";"20.46";"6";"0";"159";"100";"26.42";"73.58";"73.58";"76.98";"79.25";"61.01";"3.14";"1.89";"60";"23.27";"11.32";"48.65"
"Albert-Mboyo Sambi Lokonga";"LDM";"all";"all";"14541";"A. Sambi Lokonga";"1999-10-22";"93.66";"21.34";"5";"0";"174";"100";"8.62";"91.38";"91.38";"94.37";"81.61";"77.01";"4.02";"4.02";"100";"5.75";"3.45";"60"
"Joseph Aidoo";"RCB";"all";"all";"14572";"J. Aidoo";"1995-09-29";"96.96";"21.68";"5";"0";"102";"100";"14.71";"85.29";"85.29";"87.1";"91.18";"79.41";"0.98";"0.98";"100";"12.75";"5.88";"46.15"
"Selim Amallah";"LM";"all";"all";"14756";"S. Amallah";"1996-11-15";"82.77";"16.72";"8";"0";"172";"100";"20.93";"79.07";"79.07";"82.65";"56.98";"47.09";"5.81";"4.07";"70";"6.98";"5.23";"75"
"Vedat Muriqi";"CF";"all";"all";"14891";"V. Muriqi";"1994-04-24";"90.08";"19.7";"21";"0";"339";"100";"30.97";"69.03";"69.03";"70.92";"57.82";"41";"15.34";"8.85";"57.69";"17.7";"8.55";"48.33"
"Cyle Christopher Larin";"CF";"all";"all";"14919";"C. Larin";"1995-04-17";"78.86";"17.11";"19";"0";"274";"100";"39.78";"60.22";"60.22";"68.12";"50.36";"34.31";"8.39";"2.55";"30.43";"12.77";"4.38";"34.29"
"Reinildo Isnard Mandava";"LB";"all";"all";"16023";"Reinildo";"1994-01-21";"93.23";"21.58";"5";"0";"96";"100";"21.88";"78.12";"78.12";"81.01";"82.29";"66.67";"2.08";"0";"0";"13.54";"7.29";"53.85"
"Raphael Dias Belloli";"AM";"all";"all";"16062";"Raphinha";"1996-12-14";"96.07";"27.57";"5";"0";"142";"100";"24.65";"75.35";"75.35";"75";"67.61";"50.7";"17.61";"11.27";"64";"16.2";"9.15";"56.52"
"Raphael Dias Belloli";"LF";"all";"all";"16062";"Raphinha";"1996-12-14";"86.65";"26.59";"5";"0";"127";"100";"24.41";"75.59";"75.59";"77.66";"74.02";"57.48";"19.69";"7.87";"40";"22.05";"8.66";"39.29"
"Raphael Dias Belloli";"LW";"all";"all";"16062";"Raphinha";"1996-12-14";"92.44";"28.79";"18";"0";"485";"100";"24.54";"75.46";"75.46";"77.49";"78.76";"61.03";"22.68";"13.4";"59.09";"18.76";"8.04";"42.86"
"Marcos do Nascimento Teixeira";"LCB";"all";"all";"16261";"Marcão";"1996-06-05";"95.06";"20.21";"5";"0";"102";"100";"19.61";"80.39";"80.39";"87.01";"75.49";"65.69";"0";"0";"";"13.73";"8.82";"64.29"
"Abdul Mumin";"LCB";"all";"all";"16478";"A. Mumin";"1998-06-06";"99.33";"20.76";"22";"0";"396";"100";"29.04";"70.96";"70.96";"72.78";"79.8";"58.08";"0.76";"0.25";"33.33";"17.17";"7.07";"41.18"
"Stanko Jurić";"DM";"all";"all";"16564";"S. Jurić";"1996-08-16";"89.67";"19.03";"11";"0";"231";"100";"19.48";"80.52";"80.52";"86.89";"79.22";"68.83";"1.73";"1.3";"75";"9.52";"5.63";"59.09"
"Rubén Vargas";"LW";"all";"all";"16968";"R. Vargas";"1998-08-05";"79.31";"16.18";"6";"0";"112";"100";"33.04";"66.96";"66.96";"67.14";"62.5";"41.96";"11.61";"5.36";"46.15";"19.64";"6.25";"31.82"
"Yangel Clemente Herrera Ravelo";"LDM";"all";"all";"18304";"Y. Herrera";"1998-01-07";"92.29";"27.39";"5";"0";"213";"100";"14.08";"85.92";"85.92";"89.02";"81.22";"72.3";"4.23";"1.88";"44.44";"9.39";"6.1";"65"
"Yangel Clemente Herrera Ravelo";"LM";"all";"all";"18304";"Y. Herrera";"1998-01-07";"92.34";"26.78";"7";"0";"216";"100";"18.98";"81.02";"81.02";"83.43";"78.24";"65.28";"10.65";"3.7";"34.78";"14.35";"6.48";"45.16"
"Yangel Clemente Herrera Ravelo";"RM";"all";"all";"18304";"Y. Herrera";"1998-01-07";"90.41";"23.75";"5";"0";"140";"100";"26.43";"73.57";"73.57";"80.65";"66.43";"53.57";"7.86";"4.29";"54.55";"12.86";"4.29";"33.33"
"Takuma Asano";"RW";"all";"all";"19155";"T. Asano";"1994-11-10";"69.39";"15.54";"10";"0";"129";"100";"41.86";"58.14";"58.14";"67.14";"54.26";"36.43";"12.4";"5.43";"43.75";"17.83";"6.98";"39.13"
"Ante Budimir";"CF";"all";"all";"19640";"A. Budimir";"1991-07-22";"90.87";"18.36";"33";"0";"357";"100";"35.57";"64.43";"64.43";"69.19";"48.18";"33.33";"11.48";"6.72";"58.54";"14.57";"5.32";"36.54"
"Marash Kumbulla";"LCB";"all";"all";"19701";"M. Kumbulla";"2000-02-08";"91.49";"17.6";"5";"0";"92";"100";"28.26";"71.74";"71.74";"75.32";"83.7";"63.04";"0";"0";"";"22.83";"11.96";"52.38"
"Marash Kumbulla";"RCB";"all";"all";"19701";"M. Kumbulla";"2000-02-08";"98.69";"18.03";"25";"0";"412";"100";"27.18";"72.82";"72.82";"77.1";"83.74";"64.56";"0.73";"0.73";"100";"22.33";"9.47";"42.39"
"Aleksandar Sedlar";"LCB";"all";"all";"20152";"A. Sedlar";"1991-12-13";"89.51";"15.94";"7";"0";"86";"100";"25.58";"74.42";"74.42";"74.67";"87.21";"65.12";"0";"0";"";"25.58";"12.79";"50"
"Robin Aime Robert Robin Le Normand";"LCB";"all";"all";"20233";"Robin Le Normand";"1996-11-11";"98.69";"26.53";"7";"0";"109";"100";"30.28";"69.72";"69.72";"74.73";"83.49";"62.39";"0";"0";"";"13.76";"5.5";"40"
"Robin Aime Robert Robin Le Normand";"RCB";"all";"all";"20233";"Robin Le Normand";"1996-11-11";"99.55";"24.84";"14";"0";"268";"100";"17.91";"82.09";"82.09";"87.77";"85.45";"75";"0.75";"0.75";"100";"13.06";"7.46";"57.14"
"Aihen Muñoz Capellán";"LB";"all";"all";"20234";"Aihen Muñoz";"1997-08-16";"89.69";"21.93";"9";"0";"216";"100";"28.7";"71.3";"71.3";"72.11";"87.96";"63.43";"3.7";"0.46";"12.5";"24.54";"6.94";"28.3"
"Bryan Gil Salvatierra";"LW";"all";"all";"20969";"Bryan Gil";"2001-02-11";"86.24";"24.77";"9";"0";"254";"100";"24.02";"75.98";"75.98";"80";"64.96";"51.97";"14.96";"7.09";"47.37";"13.78";"5.91";"42.86"
"Pedro Díaz Fanjul";"RDM";"all";"all";"20981";"Pedro Díaz";"1998-06-05";"73.62";"17.18";"5";"0";"122";"100";"21.31";"78.69";"78.69";"80";"69.67";"55.74";"5.74";"1.64";"28.57";"13.11";"7.38";"56.25"
"Iván Martín Núñez";"RDM";"all";"all";"22099";"Iván Martín";"1999-02-14";"95.27";"28.18";"5";"0";"214";"100";"12.62";"87.38";"87.38";"91.33";"80.84";"73.83";"2.8";"1.4";"50";"5.14";"1.87";"36.36"
"Iván Martín Núñez";"RM";"all";"all";"22099";"Iván Martín";"1999-02-14";"89.26";"26.13";"5";"0";"205";"100";"10.24";"89.76";"89.76";"94.61";"81.46";"77.07";"5.37";"3.9";"72.73";"4.88";"2.44";"50"
"Eduardo Camavinga";"LM";"all";"all";"22103";"E. Camavinga";"2002-11-10";"87.51";"25.12";"5";"0";"149";"100";"12.08";"87.92";"87.92";"87.96";"72.48";"63.76";"4.03";"2.01";"50";"6.71";"3.36";"50"
"Thierry Rendall Correia";"RB";"all";"all";"22152";"Thierry Correia";"1999-03-09";"85.75";"17.7";"6";"0";"140";"100";"32.86";"67.14";"67.14";"69.91";"80.71";"56.43";"5.71";"2.14";"37.5";"24.29";"12.14";"50"
"Alex Král";"AM";"all";"all";"22183";"A. Král";"1998-05-19";"94.92";"16.53";"7";"0";"159";"100";"32.08";"67.92";"67.92";"65.69";"64.15";"42.14";"10.69";"5.03";"47.06";"22.64";"8.81";"38.89"
"Alex Král";"LM";"all";"all";"22183";"A. Král";"1998-05-19";"96.97";"17";"7";"0";"133";"100";"29.32";"70.68";"70.68";"74.23";"72.93";"54.14";"11.28";"5.26";"46.67";"18.05";"6.02";"33.33"
"Alex Král";"RM";"all";"all";"22183";"A. Král";"1998-05-19";"101.9";"18.78";"11";"0";"278";"100";"28.42";"71.58";"71.58";"71.77";"75.18";"53.96";"4.68";"1.44";"30.77";"16.55";"5.4";"32.61"
"Andrei Rațiu";"RB";"all";"all";"22242";"A. Rațiu";"1998-06-20";"98.26";"22.17";"29";"0";"997";"100";"21.26";"78.74";"78.74";"84.17";"71.61";"60.28";"5.02";"2.71";"54";"13.04";"6.32";"48.46"
"Eric García Martret";"RB";"all";"all";"23104";"Eric García";"2001-01-09";"90.95";"30.68";"5";"0";"170";"100";"14.71";"85.29";"85.29";"85.44";"92.94";"79.41";"5.29";"1.18";"22.22";"14.12";"7.65";"54.17"
"Antonio José Raíllo Arenas";"CB";"all";"all";"23739";"Antonio Raíllo";"1991-10-08";"97.59";"20.07";"9";"0";"176";"100";"11.93";"88.07";"88.07";"90.91";"93.75";"85.23";"1.14";"1.14";"100";"16.48";"11.36";"68.97"
"Antonio José Raíllo Arenas";"LCB";"all";"all";"23739";"Antonio Raíllo";"1991-10-08";"96.98";"21.49";"21";"0";"480";"100";"14.79";"85.21";"85.21";"86.77";"92.92";"80.62";"1.67";"0.83";"50";"12.5";"7.71";"61.67"
