Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Fuki Yamada,Nacional,Primeira Liga,2024/2025,562,6.25,13,Right Wing,Left Wing,Man,Japan,23,09/07/01,181,0.16,0.16,0.15,0.09,1.6,10,30,3,,0.17,0.32,0.21,2.4,0.16,0.05,1.12,0.16,0.16,1.28,0.48,0.35,4,0.13,0.96,0.16,0.8,17,0.64,0,0.96,1.44,0,0,0.8,0.95,20.66,12.17,0.01,4.16,47.79,0.64,3.2,1.44,1.44,82,1.33,1.33,1.76,50,0.32,14,0.16,0,17.45,17.04,3.68,2.88,0.16,50.33,8.33,48,2.4,83,0.16,0.16,0,18.89,72,2.08,91,43,0.8,4.8,16,78,7,65.83,1.76,0.15,0.32,19.21,88,4.41,8.01,2.24,0.8,1.44,0.16,2.24,3.04,0,21,0.48,30,0.16,13,70,17,16,62,22,20.7,13.54,0.86,116,-7.16,17.71,15.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,11,6.64,41,0.17,0.04,0.01,-0.01,,0.21
Fábio Ronaldo,Estrela Amadora,Primeira Liga,2024/2025,738,8.2,11,Left Wing,Right Wing Back,Man,Portugal,24,27/04/01,178,0,0,0.07,0.06,1.1,0,11,1,,0,0,0.07,0.73,0,0.07,0.61,0,0,0.12,0,0.14,1.83,-0.14,3.17,0.85,2.32,27,2.93,0,2.8,4.75,1.1,0.75,0.37,0.27,23.4,11.46,0.04,4.75,51.8,4.02,8.78,1.95,3.05,80,1.07,1.82,0.73,43,0.49,24,0.49,0,20.72,13.78,4.02,4.39,0.61,54.07,11.95,58,3.54,81,0,0,0,21.82,77,1.1,14,47,0.98,1.71,21,70,-6,54.53,3.41,0.18,0.24,27.79,76,5.6,6.7,0.37,0.24,0.12,0.24,1.95,2.19,0,67,0.37,38,0.24,16,68,16,15,60,25,17.96,17.56,0.95,103,-0.4,17.02,18.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,11,2.68,23,0.02,0.07,0.07,-0.08,,0.09
Fábio Ronaldo,Rio Ave,Primeira Liga,2024/2025,491,5.46,12,Left Wing Back,Left Midfielder,Man,Portugal,24,27/04/01,178,0.18,0.18,0.12,0.07,1.65,11,11,2,,0.14,0,0.06,0.92,0,0.06,0.92,0,0,0,0.18,0.19,2.56,0,3.85,1.83,2.02,48,2.56,0,2.93,5.13,0.55,0.4,0.92,0.99,18.87,9.34,0.01,2.75,44.13,2.75,8.24,1.83,2.38,77,1.45,1.84,0.92,57,0.55,50,0.73,0,16.12,12.4,2.56,3.66,0.73,46.42,7.33,45,3.11,85,0,0,0,24.73,79,1.28,10,54,1.28,2.02,19,67,-13,57.8,3.48,0.41,0.45,33.71,77,5.81,8.79,1.1,1.1,0,0.92,4.76,5.86,0,67,1.1,55,0.73,11,73,16,15,67,19,17.85,14.76,0.96,119,-3.09,17.05,17.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,12,5,38,0.12,0.08,0.01,-0.02,,0.18
Gabriel Batista,Santa Clara,Primeira Liga,2024/2025,3378,37.54,34,Goalkeeper,,Man,Brazil,26,02/06/98,190,0,0,0,,0,,,0,,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,,0.19,0,0,0,0,0,0.03,0.01,0.08,0.03,0,5.83,2.92,0,4.5,0,0,,0,0,0.03,100,0,,0,0,0.05,0.04,0.03,0,0,15.35,0,0,0,,0.11,0,0,17.42,62,6.18,10,38,2.42,13.93,12,58,-4,10.77,0.75,0.16,0.16,12.28,100,4.41,0.37,0.03,0,0.03,0,0,0,0,0,0,,0,55,45,0,93,7,0,45.57,45.85,0.72,83,0.29,32.84,37.85,0.75,0.63,-0.12,74,78,-4,0.74,2.9,31,9.51,1.66,0.13,0.11,18.04,7,19,3,0.99,8,0.11,0.05,-0.01,,-0.17,-0.03
Gabriel Martínez,Sporting Braga,Primeira Liga,2024/2025,1694,18.82,30,Left Wing,Left Midfielder,Man,Spain,22,21/01/03,185,0.21,0.21,0.27,0.13,2.02,11,55,2,,0.2,0.11,0.15,1.22,0.11,0.14,1.12,0,0,0.11,0.32,0.41,3.24,-0.09,3.35,1.86,1.49,56,1.7,0,2.18,3.72,0.9,1.17,0.85,1.19,24.81,13.33,0.01,5.9,50.47,3.88,6.75,2.39,3.29,70,2.58,3.75,0.96,56,1.01,27,0.48,0,21.46,25.7,4.68,3.4,0.53,52.41,11.9,55,2.92,86,0.21,0,0,34.16,73,1.65,14,56,1.28,2.5,19,73,0,60.36,4.25,0.41,0.64,37.67,86,6.49,12.22,1.33,1.28,0.05,0.8,4.36,5.63,0.21,20,0.69,29,0.9,15,69,16,10,73,17,17.37,16.13,0.99,102,-1.25,17.13,16.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,11,5.81,37,0.08,0.14,0.02,-0.02,,0.23
Gabriel Negueba,Nacional,Primeira Liga,2024/2025,101,1.12,3,Right Midfielder,Right Wing,Man,Brazil,26,15/03/99,185,0,0,0.15,0.04,3.57,0,0,8,,0,0,0.07,1.78,0,0.07,1.78,0,0,0,0,0.22,5.35,-0.22,2.67,0,2.67,0,2.67,0,0.89,6.24,0,0,0,0,22.28,9.81,0,2.67,54.18,3.57,5.35,1.78,1.78,100,1.2,1.2,1.78,,0,67,3.57,0,18.72,14.26,1.78,3.57,0.89,53.65,9.81,52,2.67,75,0,0,0,15.15,47,0,0,0,0,0.89,41,0,-47,48.83,1.78,0.15,0.27,18.72,62,10.35,1.78,0,0,0,0,6.24,6.24,0,,0,0,0.89,24,71,6,0,100,0,17.18,14.66,0.86,,-2.52,14.81,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,0,2.67,19,-0.09,0.09,0.03,-0.17,,-0.14
Gabriel Silva,Santa Clara,Primeira Liga,2024/2025,3004,33.38,33,Left Wing,Centre Forward,Man,Brazil,23,21/03/02,175,0.18,0.15,0.2,0.08,2.58,6,28,6,100,0.15,0.09,0.09,1.08,0.03,0.07,0.63,0.06,0.03,0.45,0.24,0.29,3.65,-0.05,2.34,1.32,1.02,56,2.7,0.06,2.04,3.92,0.36,0.3,0.21,0.1,21.63,9.47,0,3.18,57.5,3.27,5.15,1.02,1.38,69,0.75,1.04,1.44,35,0.45,20,0.51,0,19.23,13.57,2.61,3.36,0.36,58.63,12.34,64,3.12,93,0.06,0,0,15.22,59,1.05,13,32,0.51,3,24,65,6,64.46,2.52,0.38,0.51,21.6,74,6.51,5.15,1.62,0.72,0.9,0.15,3.53,4.25,0.03,30,0.54,35,0.27,10,74,16,7,76,17,20.43,14.5,0.84,97,-5.92,17.06,14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,4.27,33,0.07,0.12,0.01,-0.05,,0.16
Gabriel Teixeira,Sporting CP,Primeira Liga,2024/2025,31,0.34,3,Left Attacking Midfielder,Left Centre Midfielder,Man,Brazil,24,31/03/01,169,0,0,0.33,0.06,5.88,0,50,6,,0.1,0,0,0,0,0,0,0,0,0,0,0.33,5.88,-0.33,0,0,0,,0,0,0,2.94,0,0,0,0,14.69,5.88,0,2.94,60.51,5.88,11.75,0,0,,0,0,0,,0,,0,0,14.69,23.5,2.94,2.94,0,67.53,11.75,80,2.94,100,0,0,0,23.5,67,2.94,17,50,0,5.88,11,100,33,49.03,0,0.83,1.16,23.5,88,4.34,5.88,0,0,0,0,5.88,5.88,0,,0,0,0,0,100,0,0,100,0,18.99,6.59,0.9,100,-12.41,17.02,6.59,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,0,7.05,22,-0.16,0.07,0.03,-0.3,,-0.36
Gabrielzinho,Moreirense,Primeira Liga,2024/2025,998,11.09,18,Left Wing,Right Wing,Man,Brazil,29,28/03/96,171,0.27,0.27,0.18,0.12,1.53,18,29,4,,0.16,0.09,0.04,0.45,0.09,0.04,0.45,0,0,0,0.36,0.22,1.98,0.14,2.62,1.35,1.26,52,2.8,0.09,1.71,3.79,0.18,0.17,0.27,0.24,16.95,7.12,0.01,2.62,51.2,2.16,5.05,1.71,1.89,76,1.57,1.74,1.35,33,0.54,12,0.36,0,13.89,13.26,1.8,3.34,0.36,52.49,7.48,54,2.8,84,0.09,0,0,14.97,74,0.18,8,50,0.27,0.36,26,68,-6,62.69,1.89,0.22,0.33,20.65,76,7.67,5.95,0.36,0.36,0,0.36,2.62,2.98,0,25,0.18,33,0.45,14,58,29,9,52,39,14.13,12.57,1,101,-1.56,14.2,12.72,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,10,1.95,18,-0.01,0.16,0,0.03,,0.18
Gaizka Larrazabal,Casa Pia AC,Primeira Liga,2024/2025,2432,27.02,32,Right Wing Back,Right Wing,Man,Spain,27,16/12/97,181,0.07,0.07,0.06,0.05,1.18,6,19,1,,0.02,0.11,0.1,0.67,0.11,0.09,0.59,0,0,0.07,0.19,0.16,1.85,0.03,1.67,0.85,0.81,51,1.52,0.04,0.7,1.85,1.41,1.16,1.67,1.26,12.88,6,0.02,2.74,35.98,2.85,7.44,1.41,2.81,81,1.22,2.38,0.96,73,0.33,37,0.56,0.04,10.55,8.19,1.85,2.07,0.22,41.55,3.74,35,1.55,75,0.3,0.04,0,29.2,69,2,9,45,2.07,4.07,15,68,-1,50.06,2.7,0.25,0.32,26.46,90,5.62,5.81,0.93,0.52,0.41,0.26,1.92,2.44,0.11,28,0.52,30,0.33,23,63,14,18,62,20,20.87,17.32,0.91,104,-3.56,19.08,18.01,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,12,2.59,26,0.11,0.09,0.06,-0.05,,0.21
Galeno,FC Porto,Primeira Liga,2024/2025,1457,16.19,17,Left Wing,Left Back,Man,Brazil,27,21/10/97,179,0.49,0.25,0.28,0.1,2.78,9,44,3,67,0.4,0,0.11,1.17,0,0.11,1.17,0,0,0,0.25,0.38,3.95,-0.14,1.61,0.74,0.86,46,1.91,0.19,1.48,2.78,0.99,1.33,1.3,1.66,10.93,3.77,0.05,2.29,47.31,3.4,6.61,1.3,2.29,75,2.02,3.35,1.3,60,0.43,37,0.68,0,8.34,12.35,1.61,1.91,0.06,53.47,4.94,59,1.79,94,0.25,0,0,36.07,78,2.22,12,51,1.73,3.89,19,73,-5,62.05,3.58,0.57,0.8,36.38,90,5.66,15.44,1.48,1.17,0.31,0.49,4.57,5.74,0.19,17,0.43,26,0.49,19,58,23,13,59,28,18.96,15.85,0.94,103,-3.11,17.89,16.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,8,6.87,35,0.04,0.18,0.05,0.06,,0.33
Geny Cipriano Catamo,Sporting CP,Primeira Liga,2024/2025,2072,23.02,30,Right Wing Back,Left Wing Back,Man,Mozambique,24,25/01/01,174,0.22,0.22,0.2,0.07,2.69,8,31,3,,0.22,0.09,0.17,1.13,0.09,0.16,1.04,0,0.01,0.09,0.3,0.37,3.82,-0.06,2.52,1.22,1.3,48,2.43,0,2.22,3,0.43,0.62,0.65,0.71,15.25,7.21,0,2.69,51.82,4.26,7.25,1.56,2,75,2.08,2.7,0.52,64,0.52,22,0.22,0.04,13.16,17.55,2.04,3.34,0.3,53.62,7.52,57,2.61,78,0.13,0,0,37.01,80,1.82,92,51,1.09,3.13,17,74,-5,63.53,5.3,0.7,0.88,42.4,88,6.19,16.94,2,1.65,0.35,0.56,5.47,7.12,0.09,28,0.78,30,0.78,17,59,25,16,57,27,17.51,16.28,0.96,101,-1.23,16.77,16.45,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,10,6.01,27,0.11,0.19,0.02,-0.01,,0.31
Geovanny Miguel Bastos Almeida,SC Farense,Primeira Liga,2024/2025,195,2.17,6,Left Defensive Midfielder,Right Defensive Midfielder,Man,Portugal,20,13/07/04,185,0,0,0.03,0.04,0.92,0,100,3,,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0.92,-0.03,0.46,0,0.46,0,0.92,0,1.38,1.38,0.46,0.13,1.38,0.38,24.86,17.5,0.05,3.22,40.07,4.14,7.83,1.38,1.84,33,0.37,0.49,1.38,25,2.76,50,1.38,0,22.1,7.94,2.76,2.76,0.46,42.54,9.67,44,1.84,67,0,0,0,14.73,82,0,12,0,1.84,0.92,32,73,-10,47.89,1.38,0.21,0.24,12.89,82,3.22,2.76,0.46,0.46,0,0,1.38,1.84,0,0,0,,0,26,56,18,50,50,0,19,16.26,0.91,92,-2.74,17.25,14.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,6,6,0.97,10,0.01,0.01,-0.04,-0.02,,-0.04
Geovany Tcherno Quenda,Sporting CP,Primeira Liga,2024/2025,2455,27.27,34,Right Wing Back,Left Wing,Man,Portugal,18,29/04/07,172,0.07,0.07,0.09,0.06,1.61,5,32,2,,0.07,0.15,0.14,1.83,0.15,0.09,1.14,0,0.05,0.7,0.22,0.24,3.45,-0.02,2.24,1.32,0.92,59,1.28,0.04,0.99,2.53,0.7,0.9,0.62,0.81,14.26,7.74,0.01,3.23,49.57,3.41,6.34,0.92,1.61,68,1.21,2.11,0.37,48,0.44,29,0.4,0,12.98,16.91,2.64,3.08,0.4,52.03,7.19,55,2.38,77,0.07,0,0,34.91,76,3.26,86,54,0.84,5.79,12,77,1,62.28,4.03,0.73,0.81,36.34,90,5.34,14.63,2.86,1.83,1.03,0.44,3.08,4.91,0.29,18,0.73,26,0.48,16,65,19,16,61,23,20.75,15.11,0.94,103,-5.64,19.53,15.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,11,8.42,39,0.13,0.16,0.03,-0.06,,0.26
Gerson Leal Rodrigues Gouveia,AVS,Primeira Liga,2024/2025,207,2.3,5,Centre Forward,Left Centre Forward,Man,Luxembourg,29,19/06/95,188,0.44,0.44,0.37,0.11,3.48,13,25,4,,0.4,0,0.04,0.87,0,0.04,0.87,0,0,0,0.44,0.42,4.35,0.02,1.74,0.44,1.31,25,1.74,0,2.61,4.79,0,0,0.44,0.3,16.1,9.57,0,1.31,62.84,4.35,6.09,0.44,0.44,50,0.23,0.23,0.44,50,0.44,40,0.87,0,15.23,10.58,1.31,3.92,0,64.22,11.31,74,3.48,89,0,0,0,26.54,76,0,9,0,0.87,0.44,40,68,-8,61.33,1.31,0.31,0.49,33.51,79,5.1,9.14,1.31,1.31,0,0,5.22,6.53,0,33,0.44,50,0,17,65,17,14,62,24,13.2,13.28,0.95,90,0.08,12.58,11.93,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,8,2.26,21,-0.05,0.15,0.01,-0.04,,0.07
Gerson Sousa,Estrela Amadora,Primeira Liga,2024/2025,94,1.04,6,Right Midfielder,Right Wing,Man,Portugal,23,09/05/02,175,0,0,0.06,0.03,1.92,0,50,2,,0.25,0,0,0,0,0,0,0,0,0,0,0.06,1.92,-0.06,0,0,0,,0,0,2.88,3.84,0.96,0.51,2.88,2.34,33.61,12.48,0,3.84,45.46,3.84,9.6,1.92,2.88,100,0.84,1.35,2.88,,0,33,0.96,0,28.81,18.57,2.88,6.72,0.96,47.73,10.56,37,4.8,71,0.96,0,0,22.08,74,0,25,,2.88,0,26,67,-7,57.62,1.92,0.1,0.15,23.04,71,5.53,8.64,0,0,0,0,4.8,4.8,0,,0,0,0.96,30,57,13,0,89,11,16.33,14.01,1,98,-2.32,16.37,13.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,2.3,26,-0.06,0.01,-0.71,0.02,,-0.74
Gianluca Prestianni,Benfica,Primeira Liga,2024/2025,315,3.5,8,Centre Attacking Midfielder,Right Midfielder,Man,Argentina,19,30/01/06,165,0,0,0.22,0.05,4,0,7,5,,0.12,0,0.07,1.14,0,0.07,1.14,0,0,0,0,0.29,5.14,-0.29,4,1.43,2.57,36,1.71,0,4.28,7.43,0,0,0.29,0.48,23.14,11.71,0,2.57,67.24,5.14,5.71,0.57,0.57,40,0.89,0.89,1.43,25,0.86,67,0.57,0,21.14,32.06,2.28,3.43,0,68.2,17.99,85,3.43,100,0.29,0,0,32.56,76,0.86,5,43,0.86,1.43,24,68,-9,67.68,5.43,0.84,0.96,44.56,76,4.89,17.99,2.28,2.28,0,0.86,4.28,6.57,0,0,0,0,0.57,17,68,15,17,65,17,15.51,12.88,0.94,84,-2.63,14.61,10.85,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,7,7.17,34,-0.04,0.07,0.01,-0.17,,-0.13
Gil Dias,Famalicão,Primeira Liga,2024/2025,1600,17.77,30,Right Wing,Right Midfielder,Man,Portugal,28,27/09/96,183,0.28,0.28,0.16,0.07,2.36,12,43,4,,0.26,0.11,0.05,0.73,0.11,0.05,0.73,0,0,0,0.39,0.22,3.09,0.18,3.15,1.29,1.86,41,1.46,0,1.46,3.88,1.07,0.96,1.01,0.96,24.7,13.17,0.03,4.73,47.36,3.38,7.37,2.36,3.43,60,2.36,3.32,1.24,29,1.58,36,0.79,0,21.21,20.42,3.54,4.28,0.56,49.08,10.47,49,3.21,75,0.45,0,0,27.18,68,0.96,84,35,1.29,2.42,29,68,0,60.02,3.15,0.33,0.51,30.61,84,6.59,9.28,1.18,1.07,0.11,0.28,3.49,4.56,0,29,0.56,38,0.28,21,66,13,27,62,11,16.77,13.98,0.93,102,-2.79,15.53,14.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,9,4.9,40,0.03,0.14,0.01,0.06,,0.24
Gilberto Batista,Moreirense,Primeira Liga,2024/2025,370,4.11,5,Right Back,Left Centre Back,Man,Guinea-Bissau,21,28/12/03,185,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.46,0.24,86,0.49,0,0.24,0.24,1.46,1.33,3.9,3.16,8.52,4.87,0.06,3.41,26,1.22,8.28,0.73,2.19,75,0.66,2,0.97,50,0.24,53,1.95,0,6.82,6.25,2.19,1.7,0,31.75,1.22,18,0.73,43,0.24,0,0,28.49,77,2.68,17,69,4.14,3.65,11,56,-20,40.97,0.73,0.13,0.13,22.16,97,5.36,3.17,0.24,0,0.24,0.24,0.97,0.97,0,0,0,0,0.24,25,68,7,8,62,31,20.86,18.45,0.96,104,-2.42,20.03,19.16,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,1.68,16,0.06,0.05,0.02,,,0.13
Giorgi Aburjania,AVS,Primeira Liga,2024/2025,346,3.84,9,Left Defensive Midfielder,Right Defensive Midfielder,Man,Georgia,30,01/01/95,186,0,0,0.09,0.33,0.26,0,100,0,,0.04,0,0.1,2.34,0,0.1,2.34,0,0,0,0,0.19,2.6,-0.19,0.52,0.26,0.26,50,1.56,0,0.78,0.26,1.56,0.64,1.04,0.85,19.78,10.67,0,5.73,46.79,3.64,6.77,1.82,3.38,50,1.26,1.9,0.78,45,1.82,75,0.78,0,17.18,13.15,3.64,3.9,0.26,48.93,8.85,52,2.34,60,0,0,0,33.32,86,1.82,8,54,1.3,3.12,17,78,-7,51.09,5.47,0.36,0.46,27.59,97,3.49,8.33,0.26,0.26,0,0.52,1.3,1.56,0,0,0.26,100,0.52,20,72,9,34,56,9,18.78,14.19,0.96,106,-4.59,18.13,15.03,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,9,5.13,42,0.04,0.04,0.09,-0.01,,0.17
Godfried Ayesu Owusu Frimpong,Moreirense,Primeira Liga,2024/2025,2807,31.19,30,Left Back,Left Wing Back,Man,Netherlands,26,20/04/99,180,0.03,0.03,0.01,0.06,0.22,14,43,0,,0.03,0.1,0.06,0.51,0.1,0.06,0.51,0,0,0,0.13,0.08,0.74,0.05,0.96,0.42,0.55,43,0.61,0,0.74,1.44,1.64,1.26,2.56,2.06,12.21,5.83,0.03,3.17,31.72,2.28,7.95,1.15,2.79,80,0.97,2.23,0.96,53,0.29,45,0.87,0.06,10.1,8.28,2.08,2.02,0.13,38.48,3.37,33,1.25,62,0.19,0,0,29.75,72,1.44,89,30,3.53,3.78,18,65,-7,46.82,2.21,0.21,0.25,24.46,92,3.85,4.94,1.19,1.15,0.03,0,0.61,1.76,0.06,62,0.8,38,0,37,53,10,22,64,14,19.46,17.76,0.86,82,-1.7,16.67,14.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,15,2.36,22,0.12,0.03,0.04,0.02,,0.21
Gonçalo Borges,FC Porto,Primeira Liga,2024/2025,842,9.35,25,Right Wing,Left Wing,Man,Portugal,24,28/03/01,184,0.21,0.21,0.13,0.05,2.46,9,22,4,,0.07,0.32,0.14,1.5,0.32,0.14,1.5,0,0,0,0.53,0.27,3.96,0.26,4.17,1.6,2.57,38,1.92,0,2.35,4.92,0.43,0.56,0,0,17.43,8.45,0,3.1,58.44,3.96,5.56,0.64,1.07,67,0.97,1.53,1.92,40,0.32,27,0.32,0,14.97,21.01,2.57,3.74,0.43,58.73,10.05,67,2.99,80,0.53,0,0.11,25.87,75,0.86,12,44,0.32,1.6,25,77,2,68.74,2.89,0.4,0.64,36.03,80,6.97,12.3,1.28,1.18,0.11,0.64,5.13,6.31,0.11,50,1.18,22,0.75,6,66,28,8,56,37,16.88,16.62,0.87,90,-0.26,14.73,14.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,6.19,37,0.09,0.12,0.01,-0.09,,0.12
Gonçalo Cardoso,Boavista,Primeira Liga,2024/2025,901,10.01,19,Right Back,Right Midfielder,Man,Portugal,22,05/05/03,181,0,0,0.08,0.09,0.9,0,22,1,,0.06,0,0.08,1.1,0,0.07,1,0,0.01,0.1,0,0.16,2,-0.16,1.3,0.7,0.6,54,0.8,0,0.8,2.4,1,0.43,1.6,0.89,20.28,10.79,0.01,4.1,47.6,4.4,8.59,1.4,2.4,50,0.91,1.34,1.1,32,1.4,41,0.7,0,17.79,10.42,2.8,3.3,0.5,50.14,9.09,51,2.9,88,0.1,0,0,26.28,73,1.7,21,52,2.2,2.7,17,67,-6,53.28,2.3,0.16,0.26,24.48,88,4.55,6.1,0.7,0.6,0.1,0.3,1.9,2.5,0.3,29,0.3,38,0.4,18,65,17,10,66,25,19.63,17.07,0.98,100,-2.57,19.21,17.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,15,2.63,20,0.04,0.06,0,0.01,,0.1
Gonçalo Faria Costa,Estoril,Primeira Liga,2024/2025,611,6.79,18,Left Wing Back,Left Back,Man,Portugal,25,17/02/00,179,0.29,0.29,0.02,0.03,0.59,50,50,0,,0.01,0,0.07,0.74,0,0.06,0.59,0,0.01,0.15,0.29,0.09,1.32,0.2,1.47,0.59,0.88,40,0.88,0,1.47,2.8,1.32,1.24,1.91,2.05,22.96,11.33,0.03,6.03,41.59,2.94,8.68,2.06,3.39,67,2.26,3.5,1.91,22,1.03,41,1.03,0,19.28,19.24,4.56,3.09,0.59,44.33,6.92,36,2.06,67,0.15,0,0,31.2,70,0.74,78,29,2.06,2.36,13,57,-14,48.52,2.8,0.18,0.33,29.59,87,5.37,5.45,0.74,0.59,0.15,0,0.74,1.32,0.15,20,0.29,13,0,28,58,14,19,59,22,16.86,13.97,0.93,104,-2.89,15.62,14.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,12,3.67,27,0.06,0.07,0.05,-0.02,,0.15
Gonçalo Inácio,Sporting CP,Primeira Liga,2024/2025,2489,27.66,28,Left Centre Back,Centre Back,Man,Portugal,23,24/08/01,186,0.11,0.11,0.07,0.11,0.61,18,29,0,,0.06,0.07,0.04,0.51,0.07,0.04,0.51,0,0,0,0.18,0.1,1.12,0.08,0.22,0.14,0.07,67,0.47,0,0.4,0.14,1.16,1.65,2.42,3.15,12.22,5.82,0.09,5.17,35.18,2.31,9.62,1.52,2.68,75,2.08,3.73,0.94,72,0.51,60,2.21,0.04,9.8,13.03,3.07,1.55,0.43,39.82,3.62,37,1.12,72,0.22,0,0,72.1,90,5.64,89,67,3.65,7.23,11,77,-13,43.86,8.71,0.72,0.82,59.63,99,3.99,12.29,0.47,0.47,0,0,1.12,1.59,0.11,0,0,,0.07,25,74,1,39,59,2,22.02,20.88,0.95,95,-1.14,20.92,19.76,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,7,7.58,36,0.14,0.06,0.07,-0.02,,0.26
Gregory Ariyibi,Boavista,Primeira Liga,2024/2025,404,4.49,11,Left Wing,Left Midfielder,Man,USA,30,17/01/95,183,0,0,0.03,0.05,0.67,0,33,3,,0.01,0,0.05,0.45,0,0.05,0.45,0,0,0,0,0.08,1.11,-0.08,3.12,0.67,2.45,21,3.12,0,2.45,4.45,0.22,0.06,0.22,0.26,11.58,4.01,0.01,1.78,55.25,2.23,4.23,0.22,0.45,100,0.13,0.19,0.89,,0,0,0,0,10.47,5.46,1.34,2.67,0.67,56.98,6.68,64,2.23,83,0,0,0,10.69,52,0.45,8,33,0.45,1.11,36,56,4,61.06,3.12,0.07,0.16,18.49,66,8.01,3.12,0.67,0.67,0,0,1.34,2,0.22,33,0.22,20,0.22,26,60,14,29,43,29,18.68,15.91,0.95,104,-2.77,17.83,16.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,42,16,3.23,23,-0.02,0.08,-0.03,-0.01,,0.03
