"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Horacio David Salaberry Marrero";"LCB";"all";"all";"38828";"H. Salaberry";"1987-04-03";"99.05";"17.13";"5";"0";"26";"100";"53.85";"0.34";"0.15";"78.57";"134.62";"0.09";"42.31";"0";"0";"0";"0";"0"
"Horacio David Salaberry Marrero";"RCB";"all";"all";"38828";"H. Salaberry";"1987-04-03";"100.49";"16.52";"12";"2";"72";"100";"50";"0.24";"0.1";"88.89";"122.22";"0.06";"44.44";"0";"0";"0";"0";"0"
"Daniel Nicolás González Álvarez";"CF";"all";"all";"38833";"N. González";"1997-06-23";"91.1";"12.38";"12";"0";"69";"100";"81.16";"2.53";"1.94";"46.43";"134.78";"0.93";"37.68";"5.8";"2.9";"46.38";"37.68";"15.94"
"Guzmán Rodríguez Ferrari";"LCB";"all";"all";"38842";"G. Rodríguez";"2000-02-08";"97.57";"21.52";"27";"1";"204";"100";"49.02";"0.31";"0.14";"87";"110.78";"0.08";"42.65";"2.45";"0.98";"0.98";"0.49";"0"
"Jorge Hernán Menosse Acosta";"RCB";"all";"all";"38888";"H. Menosse";"1987-04-28";"99.32";"20.07";"11";"0";"73";"100";"46.58";"0.24";"0.15";"88.24";"112.33";"0.08";"41.1";"1.37";"0";"2.74";"1.37";"0"
"Juan Pablo Plada Ricci";"RM";"all";"all";"38894";"J. Plada";"1998-08-06";"74.67";"13.03";"5";"0";"35";"100";"60";"1.78";"0.87";"76.19";"125.71";"0.7";"45.71";"8.57";"2.86";"22.86";"8.57";"5.71"
"Tiago Galletto López";"RCB";"all";"all";"38984";"T. Galletto";"2002-05-11";"95.7";"18.34";"6";"0";"48";"100";"52.08";"0.37";"0.13";"68";"129.17";"0.06";"35.42";"6.25";"0";"4.17";"0";"0"
"Tiago Galletto López";"RM";"all";"all";"38984";"T. Galletto";"2002-05-11";"100.62";"17.4";"10";"2";"59";"100";"59.32";"1.02";"0.7";"68.57";"125.42";"0.33";"40.68";"5.08";"1.69";"13.56";"10.17";"5.08"
"Facundo Silvera Paz";"LB";"all";"all";"38985";"F. Silvera";"1997-01-20";"91.98";"15.08";"8";"0";"71";"100";"63.38";"2";"1.43";"64.44";"163.38";"0.61";"40.85";"7.04";"0";"29.58";"23.94";"9.86"
"Facundo Silvera Paz";"LWB";"all";"all";"38985";"F. Silvera";"1997-01-20";"90.34";"15.74";"13";"1";"138";"100";"55.07";"2.13";"1.32";"56.58";"165.22";"0.59";"31.16";"5.07";"0";"36.96";"21.01";"8.7"
"Guillermo Gabriel De Los Santos Viana";"LCB";"all";"all";"39067";"G. de los Santos";"1991-02-15";"95.94";"23.04";"21";"0";"142";"100";"38.03";"0.23";"0.09";"88.89";"120.42";"0.07";"33.8";"1.41";"0";"0";"0";"0"
"Juan Ignacio Quintana Silva";"RWB";"all";"all";"39159";"J. Quintana";"2000-01-04";"96.4";"15.12";"7";"1";"64";"100";"70.31";"1.46";"1.1";"66.67";"151.56";"0.58";"46.88";"9.38";"3.12";"20.31";"17.19";"7.81"
"Pablo Nicolás Royón Silvera";"CF";"all";"all";"39330";"N. Royón";"1991-01-28";"83.16";"15.52";"22";"2";"138";"100";"73.91";"2.22";"1.72";"68.63";"166.67";"1.12";"50.72";"10.14";"0.72";"31.16";"24.64";"15.22"
"Tabaré Uruguay Viudez Mora";"CF";"all";"all";"42277";"T. Viudez";"1989-09-08";"80.25";"15.77";"10";"0";"156";"100";"64.74";"2";"1.3";"58.42";"151.92";"0.6";"37.82";"4.49";"0.64";"30.77";"22.44";"8.33"
"Juan Manuel Izquierdo Viana";"RCB";"all";"all";"42679";"J. Izquierdo";"1997-07-04";"99.23";"23.56";"13";"0";"118";"100";"46.61";"0.36";"0.21";"74.55";"128.81";"0.13";"34.75";"2.54";"0.85";"0.85";"0";"0"
"José Ignacio Álvarez Medero";"LB";"all";"all";"43062";"J. Álvarez";"1994-12-27";"92.74";"22.25";"21";"0";"285";"100";"61.05";"2.08";"1.58";"66.67";"158.25";"0.77";"40.7";"5.96";"0.7";"28.77";"20.7";"10.18"
"José Ignacio Álvarez Medero";"LWB";"all";"all";"43062";"J. Álvarez";"1994-12-27";"96.23";"22.41";"5";"0";"65";"100";"61.54";"2.39";"2";"50";"166.15";"0.55";"30.77";"4.62";"0";"30.77";"26.15";"7.69"
"Hugo Diego Arismendi Ciapparetta";"LCB";"all";"all";"43066";"D. Arismendi";"1988-01-25";"92.27";"14.75";"5";"0";"22";"100";"40.91";"0.96";"0.86";"77.78";"122.73";"0.62";"31.82";"0";"0";"13.64";"13.64";"9.09"
"Leandro Gastón Otormín Fumero";"AM";"all";"all";"43073";"L. Otormín";"1996-07-30";"79.66";"15.59";"6";"0";"97";"100";"69.07";"3.09";"2.11";"73.13";"164.95";"1.02";"50.52";"10.31";"1.03";"30.93";"24.74";"12.37"
"Gonzalo Gastón Freitas Silva";"LDM";"all";"all";"43426";"G. Freitas";"1991-10-02";"94.66";"18.43";"5";"0";"31";"100";"38.71";"0.95";"0.55";"75";"129.03";"0.36";"29.03";"3.23";"0";"12.9";"9.68";"6.45"
"Facundo Rodríguez Aguilera";"LWB";"all";"all";"43587";"F. Rodríguez";"1993-08-30";"89.6";"17.34";"8";"0";"88";"100";"62.5";"1.57";"1.12";"72.73";"160.23";"0.74";"45.45";"5.68";"0";"27.27";"19.32";"12.5"
"Gabriel Alejandro Báez Corradi";"LB";"all";"all";"43592";"G. Báez";"1995-07-21";"97.83";"23.34";"28";"1";"395";"100";"61.27";"1.84";"1.19";"72.31";"146.33";"0.66";"44.3";"4.81";"1.01";"25.82";"17.47";"9.62"
"Emanuel Tomás Beltrán Bardas";"RB";"all";"all";"43593";"E. Beltrán";"1998-01-23";"97.02";"22.32";"29";"0";"346";"100";"65.61";"1.26";"0.87";"72.69";"139.31";"0.49";"47.69";"6.07";"1.16";"16.47";"12.14";"6.07"
"Guillermo Pereira Sosa";"CB";"all";"all";"43650";"G. Pereira";"2002-07-03";"97.94";"19.15";"7";"0";"40";"100";"32.5";"0.21";"0.09";"69.23";"117.5";"0.03";"22.5";"0";"0";"0";"0";"0"
"Guillermo Pereira Sosa";"RCB";"all";"all";"43650";"G. Pereira";"2002-07-03";"98.96";"17.41";"9";"2";"48";"100";"50";"0.38";"0.25";"79.17";"133.33";"0.21";"39.58";"6.25";"0";"2.08";"2.08";"2.08"
"Marcos Maximiliano Cantera Mora";"AM";"all";"all";"43712";"M. Cantera";"1993-05-10";"85.88";"17.52";"8";"0";"151";"100";"69.54";"1.63";"1.23";"68.57";"151.66";"0.73";"47.68";"6.62";"0";"29.8";"25.17";"13.25"
"Marcos Maximiliano Cantera Mora";"CF";"all";"all";"43712";"M. Cantera";"1993-05-10";"90.21";"17.12";"13";"0";"207";"100";"68.6";"1.79";"1.25";"80.28";"158.94";"1";"55.07";"7.25";"0.48";"30.43";"20.77";"15.46"
"Diego Gonzalo Vega Martínez";"RW";"all";"all";"43713";"G. Vega";"1992-06-29";"77.01";"14.88";"15";"0";"187";"100";"68.45";"2.42";"1.57";"60.16";"152.94";"0.64";"41.18";"4.81";"1.07";"26.2";"18.18";"7.49"
"Guillermo Fratta Cabrera";"LCB";"all";"all";"43721";"G. Fratta";"1995-09-19";"98.51";"17.57";"12";"0";"60";"100";"48.33";"0.5";"0.25";"75.86";"120";"0.15";"36.67";"1.67";"0";"5";"3.33";"1.67"
"Ramiro Nicolás Cristóbal Calderón";"DM";"all";"all";"43725";"R. Cristóbal";"1996-04-10";"87.81";"17.39";"8";"0";"70";"100";"50";"1.05";"0.6";"82.86";"135.71";"0.34";"41.43";"2.86";"1.43";"12.86";"10";"5.71"
"Ramiro Nicolás Cristóbal Calderón";"RM";"all";"all";"43725";"R. Cristóbal";"1996-04-10";"88.97";"16.09";"7";"0";"58";"100";"65.52";"1.19";"0.7";"68.42";"144.83";"0.32";"44.83";"5.17";"0";"20.69";"12.07";"1.72"
"Richard Martín González Lemos";"RCB";"all";"all";"43734";"M. González";"1994-06-03";"95.32";"15.57";"13";"1";"50";"100";"56";"0.15";"0.09";"82.14";"120";"0.06";"46";"2";"0";"0";"0";"0"
"Alejandro Damián González Hernández";"CB";"all";"all";"43740";"A. González";"1988-03-23";"97.71";"18.1";"6";"0";"15";"100";"40";"0.09";"0.04";"83.33";"126.67";"0.03";"33.33";"0";"0";"0";"0";"0"
"Alejandro Damián González Hernández";"RCB";"all";"all";"43740";"A. González";"1988-03-23";"97.36";"15.25";"12";"1";"43";"100";"48.84";"0.37";"0.18";"80.95";"118.6";"0.09";"39.53";"2.33";"0";"4.65";"2.33";"0"
"Ignacio Nicolás Lemmo Gervasio";"AM";"all";"all";"43916";"I. Lemmo";"1990-01-13";"85.14";"15.37";"16";"3";"223";"100";"71.75";"1.51";"1.03";"83.75";"157.4";"0.73";"60.09";"8.07";"1.35";"21.97";"13.45";"8.52"
"Mathías Rodrigo Pintos Chagas";"LB";"all";"all";"43931";"M. Pintos";"1999-12-26";"85.57";"13.95";"6";"0";"49";"100";"59.18";"1.88";"1.25";"58.62";"134.69";"0.64";"34.69";"0";"0";"24.49";"16.33";"8.16"
"Lucas Guzmán Rodríguez Cardoso";"DM";"all";"all";"44252";"L. Rodríguez";"1993-05-08";"93.65";"17.43";"12";"3";"76";"100";"47.37";"0.83";"0.32";"91.67";"121.05";"0.3";"43.42";"5.26";"0";"10.53";"2.63";"2.63"
"Lucas Guzmán Rodríguez Cardoso";"LDM";"all";"all";"44252";"L. Rodríguez";"1993-05-08";"92.59";"18.59";"5";"1";"47";"100";"57.45";"1";"0.42";"70.37";"134.04";"0.26";"40.43";"0";"0";"17.02";"4.26";"2.13"
"Gastón Matías Bueno Sciutto";"LCB";"all";"all";"44454";"G. Bueno";"1985-02-02";"93.35";"18.53";"5";"1";"43";"100";"48.84";"0.47";"0.2";"85.71";"123.26";"0.13";"41.86";"0";"0";"2.33";"0";"0"
"Kevin Adrián Rolón Benítez";"LB";"all";"all";"44482";"K. Rolón";"2001-03-02";"98.15";"18.9";"18";"0";"208";"100";"61.54";"1.47";"0.96";"67.19";"141.83";"0.48";"41.35";"8.17";"0.48";"25.48";"15.87";"5.77"
"Kevin Adrián Rolón Benítez";"LW";"all";"all";"44482";"K. Rolón";"2001-03-02";"81.94";"14.87";"8";"0";"115";"100";"61.74";"2.47";"1.69";"57.75";"159.13";"0.73";"35.65";"6.96";"1.74";"37.39";"23.48";"12.17"
"Renzo Giampaoli ";"RCB";"all";"all";"45821";"R. Giampaoli";"2000-01-07";"98.07";"23.32";"30";"0";"322";"100";"43.79";"0.32";"0.15";"84.4";"122.36";"0.11";"36.96";"0.31";"0";"2.48";"1.55";"1.24"
"Leonardo Exequiel Sequeira";"CF";"all";"all";"57435";"L. Sequeira";"1995-04-26";"79.63";"19.92";"7";"1";"39";"100";"66.67";"3";"2.17";"61.54";"153.85";"0.98";"41.03";"7.69";"0";"46.15";"35.9";"15.38"
"Rúben Daniel Bentancourt Morales";"CF";"all";"all";"61886";"R. Bentancourt";"1993-03-02";"75.8";"17.52";"15";"0";"111";"100";"66.67";"3.5";"2.79";"70.27";"180.18";"2.09";"46.85";"13.51";"3.6";"39.64";"30.63";"19.82"
"Maximiliano Joaquín Silvera Cabo";"CF";"all";"all";"69424";"M. Silvera";"1997-09-05";"86.18";"19.64";"27";"1";"270";"100";"62.96";"2.94";"1.95";"78.24";"157.04";"1.37";"49.26";"9.63";"1.48";"40.37";"25.93";"17.41"
"Washington Eduardo Darias Lafuente";"LW";"all";"all";"69444";"E. Darias";"1998-02-28";"83.71";"17.24";"6";"0";"43";"100";"58.14";"2.1";"1.05";"72";"148.84";"0.28";"41.86";"0";"0";"30.23";"13.95";"2.33"
"Facundo Tealde Sassano";"LCB";"all";"all";"69445";"F. Tealde";"1989-03-15";"93.12";"19.88";"21";"1";"184";"100";"48.37";"0.58";"0.37";"69.66";"127.72";"0.14";"33.7";"2.17";"0.54";"6.52";"4.35";"0.54"
"Lucas Javier Núñez Núñez";"DM";"all";"all";"69454";"L. Núñez";"2001-06-09";"89.47";"15.88";"9";"1";"23";"100";"56.52";"0.77";"0.47";"92.31";"134.78";"0.45";"52.17";"0";"0";"0";"0";"0"
"Alexander Nicolás González Pérez";"CF";"all";"all";"69456";"A. González";"2002-08-08";"76.41";"15";"6";"1";"32";"100";"65.62";"3.07";"2.28";"66.67";"146.88";"1.08";"43.75";"9.38";"0";"46.88";"37.5";"21.88"
"Gonzalo Daniel Camargo Pintos";"LB";"all";"all";"69459";"G. Camargo";"1991-02-16";"90.3";"15.4";"20";"0";"161";"100";"59.63";"1.1";"0.73";"73.96";"127.33";"0.46";"44.1";"3.11";"0.62";"12.42";"8.07";"3.73"
"Luis Nicolás Olivera Moreira";"CB";"all";"all";"69460";"N. Olivera";"1993-02-17";"90.58";"14.94";"7";"0";"12";"100";"58.33";"0.23";"0.14";"85.71";"108.33";"0.11";"50";"0";"0";"0";"0";"0"
"Agustín Cayetano Arbelo";"LB";"all";"all";"69470";"A. Cayetano";"1999-08-09";"93.07";"21.86";"21";"1";"240";"100";"56.25";"1.42";"0.8";"71.11";"138.33";"0.39";"40";"2.92";"0";"22.92";"12.92";"4.58"
"Cristhian Andrés Tizón Correa";"LW";"all";"all";"69489";"C. Tizón";"1996-01-26";"81.52";"14.76";"10";"0";"103";"100";"70.87";"3.36";"2.17";"67.12";"167.96";"0.85";"47.57";"10.68";"0.97";"40.78";"26.21";"10.68"
"Santiago Ramón Ramírez Debali";"CF";"all";"all";"69495";"S. Ramírez";"1998-03-12";"79.45";"11.29";"10";"1";"90";"100";"77.78";"2.46";"2.11";"71.43";"174.44";"1.37";"55.56";"7.78";"2.22";"32.22";"24.44";"16.67"
"Joaquín Lavega Colzada";"CF";"all";"all";"69499";"J. Lavega";"2005-02-03";"91.86";"15.96";"10";"2";"98";"100";"71.43";"2.44";"1.83";"61.43";"148.98";"0.89";"43.88";"8.16";"1.02";"40.82";"29.59";"14.29"
"Joaquín Lavega Colzada";"LW";"all";"all";"69499";"J. Lavega";"2005-02-03";"91.31";"17.06";"7";"0";"67";"100";"70.15";"2.87";"2.36";"59.57";"171.64";"0.8";"41.79";"1.49";"0";"46.27";"34.33";"17.91"
"José Alberti Loyarte";"LDM";"all";"all";"69508";"J. Alberti";"1997-03-29";"99.71";"19.59";"5";"0";"62";"100";"69.35";"1.23";"0.75";"83.72";"130.65";"0.51";"58.06";"3.23";"0";"12.9";"4.84";"3.23"
"José Alberti Loyarte";"LM";"all";"all";"69508";"J. Alberti";"1997-03-29";"99.4";"17.6";"10";"0";"114";"100";"57.89";"1.32";"0.75";"78.79";"150.88";"0.49";"45.61";"6.14";"0";"18.42";"9.65";"5.26"
"José Alberti Loyarte";"RDM";"all";"all";"69508";"J. Alberti";"1997-03-29";"88.64";"17.36";"5";"0";"47";"100";"51.06";"1.59";"0.61";"83.33";"121.28";"0.25";"42.55";"8.51";"0";"21.28";"6.38";"0"
"José Alberti Loyarte";"RM";"all";"all";"69508";"J. Alberti";"1997-03-29";"89.76";"17.68";"6";"0";"81";"100";"58.02";"0.98";"0.6";"68.09";"143.21";"0.4";"39.51";"4.94";"0";"11.11";"7.41";"4.94"
"Alexander Nicolás Machado Aycaguer";"CF";"all";"all";"69509";"A. Machado";"2002-05-28";"94.58";"16.34";"17";"2";"126";"100";"77.78";"3.15";"2.38";"74.49";"161.11";"1.46";"57.94";"13.49";"0.79";"46.03";"31.75";"20.63"
"Alexander Nicolás Machado Aycaguer";"LW";"all";"all";"69509";"A. Machado";"2002-05-28";"68.29";"12.1";"5";"0";"29";"100";"44.83";"3.22";"1.23";"46.15";"151.72";"0.23";"20.69";"0";"0";"31.03";"13.79";"3.45"
"Leandro Nicolás Lozano Fernández";"RB";"all";"all";"69512";"L. Lozano";"1998-12-19";"96.11";"22.71";"28";"1";"474";"100";"64.14";"1.26";"0.81";"80.26";"143.88";"0.45";"51.48";"4.64";"0.42";"15.61";"10.13";"4.85"
"Marco Leonardo Mancebo Clavero";"LCB";"all";"all";"69513";"M. Mancebo";"2001-05-02";"97.61";"22.72";"5";"0";"43";"100";"46.51";"0.28";"0.11";"85";"116.28";"0.06";"39.53";"2.33";"0";"2.33";"0";"0"
"Hober Gabriel Leyes Viera";"CF";"all";"all";"69692";"G. Leyes";"1990-05-29";"79.14";"17.07";"5";"0";"30";"100";"70";"4";"3.74";"66.67";"196.67";"1.9";"46.67";"6.67";"3.33";"40";"33.33";"16.67"
"Lucas Gabriel Monzón Lemos";"LCB";"all";"all";"69966";"L. Monzón";"2001-09-29";"95.3";"18.76";"13";"3";"85";"100";"50.59";"0.76";"0.53";"81.4";"115.29";"0.44";"41.18";"2.35";"0";"7.06";"4.71";"3.53"
"Lucas Nahuel Morales Burruzo";"RB";"all";"all";"70965";"L. Morales";"1999-11-25";"97.02";"17.82";"26";"0";"280";"100";"65.71";"1.66";"1.19";"55.98";"155";"0.57";"36.79";"4.29";"0.71";"21.43";"15.71";"6.43"
"Lucas Nahuel Morales Burruzo";"RW";"all";"all";"70965";"L. Morales";"1999-11-25";"99.6";"17.86";"7";"0";"70";"100";"65.71";"3.73";"2.75";"54.35";"171.43";"1.23";"35.71";"11.43";"2.86";"42.86";"31.43";"11.43"
"Heber Gastón Colmán Leguisamo";"CF";"all";"all";"70969";"G. Colmán";"1989-04-04";"78.44";"14.22";"17";"6";"119";"100";"75.63";"2.57";"1.91";"70";"163.87";"1.13";"52.94";"7.56";"0";"33.61";"23.53";"13.45"
"Diego Romero Lanz";"LB";"all";"all";"70983";"D. Romero";"2000-03-02";"96.35";"20.01";"15";"1";"173";"100";"67.63";"1.46";"1.05";"70.94";"151.45";"0.54";"47.98";"4.62";"0.58";"20.81";"13.87";"7.51"
"Bruno Enrico Veglio Araújo";"RM";"all";"all";"70989";"B. Veglio";"1998-02-12";"84.69";"15.38";"10";"0";"40";"100";"57.5";"1.68";"0.53";"91.3";"125";"0.36";"52.5";"2.5";"0";"22.5";"10";"5"
"Rodrigo Hernán Petryk Vidal";"RB";"all";"all";"70991";"H. Petryk";"1994-10-21";"97.33";"19.12";"14";"0";"145";"100";"55.17";"0.76";"0.31";"67.5";"135.17";"0.12";"37.24";"2.76";"0";"11.72";"4.14";"0.69"
"Emiliano Martín García Tellechea";"RCB";"all";"all";"70996";"E. García";"1989-11-26";"97.85";"18.33";"23";"0";"118";"100";"43.22";"0.28";"0.13";"80.39";"116.95";"0.07";"34.75";"1.69";"0.85";"0.85";"0.85";"0"
"Bryan Daniel Bentaberry Varela";"RCB";"all";"all";"71010";"B. Bentaberry";"1997-01-21";"98.39";"21.57";"12";"0";"117";"100";"58.97";"0.29";"0.18";"75.36";"117.95";"0.08";"44.44";"2.56";"0";"0.85";"0.85";"0"
"Alan Nicolás García Pereyra";"RB";"all";"all";"71019";"A. García";"1999-09-14";"97.49";"18.52";"7";"1";"58";"100";"63.79";"1.24";"0.8";"72.97";"139.66";"0.58";"46.55";"8.62";"3.45";"22.41";"15.52";"12.07"
"Emiliano Ancheta Da Rosa";"RB";"all";"all";"71033";"E. Ancheta";"1999-06-09";"98.39";"17.26";"20";"1";"250";"100";"64";"1.51";"1.05";"75";"151.6";"0.63";"48";"7.2";"0";"19.6";"13.6";"7.2"
"Emiliano Ancheta Da Rosa";"RWB";"all";"all";"71033";"E. Ancheta";"1999-06-09";"97.83";"20.05";"6";"0";"87";"100";"71.26";"1.83";"1.43";"62.9";"151.72";"0.43";"44.83";"4.6";"0";"22.99";"18.39";"4.6"
"Wiston Daniel Fernández Queirolo";"LM";"all";"all";"71037";"W. Fernández";"1998-01-04";"80.33";"15.72";"9";"0";"104";"100";"60.58";"1.36";"0.9";"71.43";"148.08";"0.46";"43.27";"1.92";"0";"16.35";"8.65";"2.88"
"Elbio Maximiliano Pérez Azambuya";"CF";"all";"all";"71045";"M. Pérez";"1995-05-08";"80.17";"11.04";"6";"0";"28";"100";"82.14";"3.05";"2.74";"82.61";"135.71";"2.6";"67.86";"17.86";"0";"25";"21.43";"21.43"
"Anthony Joel Poiso Follentti";"RCB";"all";"all";"71050";"J. Poiso";"2004-06-26";"92.75";"17.33";"9";"2";"60";"100";"58.33";"0.62";"0.36";"74.29";"133.33";"0.21";"43.33";"0";"0";"5";"1.67";"0"
"Rodrigo Agustín Amado Hernández";"AM";"all";"all";"71054";"A. Amado";"2001-02-06";"76.63";"18.13";"6";"0";"62";"100";"58.06";"1.45";"1.1";"61.11";"156.45";"0.81";"35.48";"8.06";"1.61";"19.35";"16.13";"11.29"
"Rodrigo Agustín Amado Hernández";"LM";"all";"all";"71054";"A. Amado";"2001-02-06";"84.93";"20.5";"11";"0";"137";"100";"60.58";"1.29";"0.89";"72.29";"151.82";"0.5";"43.8";"7.3";"0.73";"13.87";"10.95";"5.84"
"Rodrigo Agustín Amado Hernández";"RM";"all";"all";"71054";"A. Amado";"2001-02-06";"84.34";"19.69";"8";"0";"91";"100";"57.14";"1.28";"0.65";"67.31";"131.87";"0.35";"38.46";"4.4";"0";"18.68";"9.89";"3.3"
"Sebastián Gorga Nogueira";"LCB";"all";"all";"71055";"S. Gorga";"1994-04-06";"97.47";"17.66";"11";"1";"64";"100";"56.25";"0.51";"0.35";"86.11";"125";"0.23";"48.44";"4.69";"0";"3.12";"3.12";"1.56"
"Matías Fracchia";"LB";"all";"all";"71373";"M. Fracchia";"1995-09-21";"91.91";"16.42";"12";"0";"104";"100";"41.35";"0.76";"0.43";"69.77";"133.65";"0.18";"28.85";"0.96";"0";"8.65";"5.77";"1.92"
"Matías Fracchia";"LCB";"all";"all";"71373";"M. Fracchia";"1995-09-21";"96.69";"18.8";"14";"1";"127";"100";"47.24";"0.44";"0.26";"66.67";"126.77";"0.1";"31.5";"4.72";"0";"2.36";"0.79";"0"
"Maicol Gabriel Cabrera Galain";"CF";"all";"all";"71415";"M. Cabrera";"1996-05-11";"73.33";"13.91";"7";"0";"40";"100";"60";"3.12";"2.08";"66.67";"175";"0.79";"40";"2.5";"0";"42.5";"27.5";"12.5"
"Ignacio Rodríguez Elduayen";"RCB";"all";"all";"73175";"I. Rodríguez";"2003-11-10";"95.78";"19.82";"8";"0";"60";"100";"46.67";"0.31";"0.15";"75";"115";"0.1";"35";"0";"0";"0";"0";"0"
"Nicolás David Rossi Marachlian";"CF";"all";"all";"73398";"N. Rossi";"2002-03-21";"74.25";"16.98";"5";"0";"39";"100";"71.79";"2.98";"2.16";"60.71";"148.72";"1.03";"43.59";"15.38";"0";"46.15";"30.77";"10.26"
"Nicolás David Rossi Marachlian";"LW";"all";"all";"73398";"N. Rossi";"2002-03-21";"71.84";"12.3";"6";"0";"45";"100";"82.22";"3.38";"2.83";"48.65";"166.67";"0.74";"40";"4.44";"0";"40";"35.56";"11.11"
"Agustín Ricardo Chopitea Trujillo";"RB";"all";"all";"115131";"A. Chopitea";"1999-02-10";"96.92";"18.46";"7";"0";"104";"100";"58.65";"0.97";"0.52";"68.85";"149.04";"0.2";"40.38";"2.88";"0";"11.54";"5.77";"1.92"
"Agustín Ricardo Chopitea Trujillo";"RWB";"all";"all";"115131";"A. Chopitea";"1999-02-10";"95.64";"18.03";"13";"1";"145";"100";"65.52";"2.1";"1.31";"69.47";"153.1";"0.71";"45.52";"4.14";"0";"28.97";"18.62";"8.97"
"Matías Iván Alfonso Colina";"LM";"all";"all";"115132";"M. Alfonso";"2000-02-29";"85.3";"14.26";"15";"0";"111";"100";"57.66";"1.64";"0.93";"75";"142.34";"0.49";"43.24";"4.5";"0.9";"16.22";"8.11";"4.5"
"Sebastián María Figueredo Vilar del Valle";"RB";"all";"all";"115135";"S. Figueredo";"2001-08-25";"93.96";"17.51";"8";"0";"78";"100";"57.69";"1.48";"0.98";"48.89";"142.31";"0.36";"28.21";"0";"0";"19.23";"11.54";"3.85"
"Lucas Leonel Correa Sebben";"RM";"all";"all";"115146";"L. Correa";"1996-05-07";"99.82";"16.89";"8";"1";"46";"100";"50";"0.71";"0.45";"60.87";"108.7";"0.28";"30.43";"2.17";"0";"6.52";"4.35";"2.17"
"Leonard Richard Costa Martínez";"RCB";"all";"all";"115612";"L. Costa";"1998-08-24";"97.2";"22.82";"21";"0";"249";"100";"53.41";"0.25";"0.12";"85.71";"121.69";"0.08";"45.78";"1.2";"0.4";"0.8";"0.4";"0"
"Jorge Nicolás Ayala Silva";"DM";"all";"all";"115619";"J. Ayala";"1995-08-15";"88.79";"16.68";"5";"1";"32";"100";"37.5";"0.7";"0.16";"83.33";"109.38";"0.1";"31.25";"0";"0";"3.12";"0";"0"
"Jorge Nicolás Ayala Silva";"LCB";"all";"all";"115619";"J. Ayala";"1995-08-15";"100.58";"16.2";"5";"0";"14";"100";"35.71";"0.24";"0.11";"100";"114.29";"0.11";"35.71";"0";"0";"0";"0";"0"
"Jorge Nicolás Ayala Silva";"RCB";"all";"all";"115619";"J. Ayala";"1995-08-15";"100.08";"13.79";"6";"0";"31";"100";"64.52";"0.36";"0.29";"65";"141.94";"0.15";"41.94";"3.23";"0";"0";"0";"0"
"Germán Gabriel Fraquelli";"LB";"all";"all";"117232";"G. Gabriel";"1994-09-04";"92.95";"15.26";"6";"1";"56";"100";"67.86";"1.06";"0.78";"60.53";"146.43";"0.42";"41.07";"1.79";"0";"12.5";"12.5";"5.36"
"Facundo Bernal Cruz";"DM";"all";"all";"118010";"F. Bernal";"2003-08-21";"93.25";"23.46";"14";"0";"143";"100";"56.64";"0.99";"0.57";"71.6";"117.48";"0.28";"40.56";"4.2";"1.4";"11.19";"4.9";"1.4"
"Emiliano Federico Álvarez Silva";"RB";"all";"all";"118012";"E. Álvarez";"2001-02-06";"93.38";"12.52";"15";"2";"91";"100";"69.23";"1.19";"0.79";"53.97";"140.66";"0.27";"37.36";"4.4";"0";"14.29";"9.89";"4.4"
"Joaquín Valiente Cioli";"RM";"all";"all";"118019";"J. Valiente";"2001-04-13";"91.49";"23.74";"6";"0";"80";"100";"61.25";"2.31";"1.28";"81.63";"163.75";"0.82";"50";"3.75";"0";"33.75";"21.25";"12.5"
"Maximiliano Juambeltz Fernández";"CF";"all";"all";"118021";"M. Juambeltz";"2002-06-09";"72.34";"14.04";"14";"4";"82";"100";"74.39";"2.57";"1.84";"77.05";"159.76";"1.02";"57.32";"12.2";"1.22";"39.02";"24.39";"17.07"
"Pablo Matías González Maciel";"RW";"all";"all";"118025";"P. González";"1996-09-13";"81.5";"15.39";"8";"0";"112";"100";"71.43";"1.75";"1.3";"61.25";"166.96";"0.61";"43.75";"9.82";"0";"28.57";"24.11";"9.82"
"Axel Ezequiel Prado Sire";"LCB";"all";"all";"118026";"A. Prado";"2002-11-17";"98.15";"17.9";"11";"3";"49";"100";"46.94";"0.35";"0.21";"78.26";"116.33";"0.08";"36.73";"2.04";"0";"2.04";"2.04";"0"
