Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
André Moreira,Al Raed,Pro League,2024/2025,1341,14.9,13,Goalkeeper,,Man,Portugal,29,01/12/95,194,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.07,0,0,0.07,0,0,0,0,0,0,0,7.99,2.41,0,3.89,0,0,,0,0,0,,0,,0,0.07,0,0,0,0,0,,0,,0,,0.07,0,0,21.54,70,7.11,28,45,3.42,12.55,18,63,-7,10.76,0.81,0.15,0.15,16.64,100,6.32,0.6,0,0,0,0,0,0,0,,0,,0,42,58,0,89,11,0,41.67,45.12,0.77,78,3.45,31.97,35,1.61,1.62,0.01,66,66,0,1.36,4.76,36,13.15,1.58,0.2,0.2,16.75,-1,16,3,1.13,10,0.1,0.07,,,-0.27,-0.1
Arif Al-Haydar,Al Khaleej,Pro League,2024/2025,41,0.45,4,Right Wing Back,Right Back,Man,Saudi Arabia,27,19/06/97,178,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,2.2,2.2,50,0,0,2.2,6.61,0,0,0,0,17.64,8.82,0,0,49.73,4.41,6.61,2.2,2.2,100,1.43,1.43,2.2,100,0,,0,0,13.23,9.59,0,4.41,0,42.01,4.41,33,2.2,50,0,0,0,35.28,67,2.2,0,33,0,6.61,0,,,55.99,6.61,0,0,41.89,79,5.68,11.02,2.2,2.2,0,0,2.2,4.41,0,0,0,0,0,19,81,0,40,60,0,21.81,,0.81,,,17.65,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,10,,,0.27,0.04,-0.05,,,0.26
Awad Al Nashri,Al Ittihad,Pro League,2024/2025,313,3.48,8,Right Defensive Midfielder,Left Defensive Midfielder,Man,Saudi Arabia,23,14/03/02,175,0,0,0,,0,,,0,,0,0,0.02,0.29,0,0.02,0.29,0,0,0,0,0.02,0.29,-0.02,0,0,0,,0.58,0,1.15,0.58,1.15,1.72,0.86,1.29,38.55,24.17,0,7.19,41.24,2.01,6.33,4.03,5.18,61,5.87,7.59,3.45,40,2.59,100,1.15,0.29,31.07,39.8,4.32,4.03,0,42.62,11.8,38,2.88,71,0.58,0,0,52.94,89,4.03,7,93,0.86,4.32,14,74,-15,46.82,3.16,0.53,0.53,46.32,95,3.38,7.19,0,0,0,0,0,0,0,,0,,0,13,73,14,16,80,4,18.93,15.67,1,101,-3.25,18.86,15.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,5,4.06,38,-0.07,0.01,0,,,-0.06
Awad Aman,Al Nassr,Pro League,2024/2025,25,0.28,1,Right Centre Back,,Man,Saudi Arabia,20,15/01/05,170,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.59,0,0,0,0,0,0,0,7.18,3.59,,0,55.15,0,7.18,0,0,,0,0,3.59,,0,,0,0,3.59,6.61,0,0,0,55.15,3.59,100,0,,0,0,0,86.17,100,3.59,91,100,3.59,0,4,100,0,49.97,14.36,1.63,1.63,82.58,100,2.71,28.72,0,0,0,0,7.18,7.18,0,,0,,3.59,4,92,4,0,100,0,18.34,38.96,1,100,20.62,18.34,38.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,4,4,5.74,11,-0.21,0.14,0,,,-0.07
Awdh Faraj,Al Akhdoud,Pro League,2024/2025,2644,29.38,30,Right Back,Right Wing Back,Man,Saudi Arabia,36,14/07/88,165,0,0,0.01,0.05,0.17,0,20,0,,0,0.07,0.03,0.44,0.07,0.03,0.44,0,0,0,0.07,0.04,0.61,0.03,0.82,0.54,0.27,67,1.29,0,1.23,0.71,1.74,1.29,0.68,0.5,12.49,6.71,0.02,3.57,36.26,2.21,7.59,1.46,3.2,58,1.19,2.49,0.61,50,1.06,35,0.24,0,10.42,7.82,2.25,1.8,0.2,40.61,3.64,35,1.29,72,0.17,0,0,28.87,81,1.33,9,54,0.85,2.28,11,77,-4,50.85,3.91,0.18,0.22,26.07,94,4.05,7.39,0.78,0.65,0.14,0.14,0.58,1.23,0.14,22,0.27,29,0.14,29,59,12,25,61,13,17.96,15.4,0.95,101,-2.56,17.09,15.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,14,3.74,28,0.09,0.06,0.03,-0.01,,0.16
Awn Mutlaq Al Slaluli,Al Taawon,Pro League,2024/2025,1206,13.4,13,Centre Back,Left Centre Back,Man,Saudi Arabia,26,01/09/98,194,0,0,0,0.02,0.15,0,50,0,,0,0,0.02,0.15,0,0.02,0.15,0,0,0,0,0.02,0.3,-0.02,0,0,0,,0.15,0,0.07,0.15,1.42,1.48,4.33,3.52,7.31,3.13,0.05,3.81,19.21,0.67,6.27,0.6,2.02,67,0.65,2.13,0.75,50,0.3,67,1.19,0,5.97,5.8,1.79,0.07,0,22.01,0.07,1,0,0,0.3,0.15,0,30.97,83,3.58,13,52,5.82,5.37,13,67,-17,33.72,1.64,0.14,0.15,24.41,99,3.8,1.87,0.07,0.07,0,0,0.22,0.3,0.15,0,0.07,100,0,25,72,3,24,68,8,26.53,30.01,0.87,79,3.48,23.02,23.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,9,1.82,21,0.05,0.04,-0.04,0,,0.05
Ayman Fallatah,Damak Club,Pro League,2024/2025,1484,16.48,25,Right Defensive Midfielder,Right Centre Midfielder,Man,Saudi Arabia,21,01/10/03,190,0.06,0.06,0.05,0.04,1.09,6,22,2,,0.02,0,0.06,0.49,0,0.05,0.42,0,0.02,0.06,0.06,0.11,1.58,-0.05,3.22,1.94,1.27,60,0.79,0,1.58,2.97,1.27,0.85,1.21,0.85,26.27,14.2,0.03,5.28,41.32,3.4,7.16,2.18,3.46,72,1.51,2.36,1.46,39,0.85,52,0.79,0,22.63,14.94,3.82,3.7,0.49,43.69,8.19,36,2.55,69,0.24,0,0,19.96,82,1.4,9,66,1.7,1.64,21,69,-13,48.18,2.31,0.16,0.22,23.36,81,5.18,4.61,0.3,0.24,0.06,0,0.67,0.91,0.24,0,0,0,0,17,73,10,17,70,13,19.29,16.94,0.96,97,-2.35,18.45,16.34,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,10,2.4,18,0,0.01,0.05,-0.05,,0.02
Ayman Yahya,Al Nassr,Pro League,2024/2025,1195,13.27,22,Right Midfielder,Left Back,Man,Saudi Arabia,24,13/05/01,164,0.38,0.38,0.13,0.09,1.43,26,68,2,,0.33,0.23,0.19,1.88,0.23,0.17,1.66,0,0.02,0.23,0.6,0.31,3.32,0.29,1.13,0.38,0.75,33,0.9,0,1.28,2.18,1.28,1.87,0.83,1,30.14,14.47,0.04,7.01,47.21,4.22,8.29,2.79,4.07,80,3.88,5.74,2.41,61,0.68,62,0.98,0,24.94,33.79,5.58,4.9,0.68,48.53,12.13,49,4.14,85,0.15,0,0,40.53,80,1.73,83,55,1.21,2.79,23,71,-9,58.45,4.9,0.62,0.76,39.03,92,4.54,14.32,2.34,2.11,0.23,0.23,2.86,4.97,0.15,39,1.21,50,0.6,18,67,15,17,68,15,16.18,13.32,0.96,101,-2.86,15.51,13.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,10,7.94,41,0.07,0.06,0.04,0.11,,0.29
Aymeric Laporte,Al Nassr,Pro League,2024/2025,1769,19.66,20,Left Centre Back,Centre Back,Man,Spain,31,26/05/94,191,0.2,0.2,0.07,0.07,0.97,21,47,0,,0.17,0,0.01,0.2,0,0.01,0.2,0,0,0,0.2,0.08,1.17,0.13,0.1,0.1,0,100,0.51,0,0.05,0.2,0.71,1.04,2.49,3.48,4.98,2.34,0.05,2.9,28.21,1.73,8.44,0.76,1.48,75,1.1,2.14,0.2,38,0.25,67,1.63,0,4.02,5.7,1.27,0.41,0.15,35.88,0.97,24,0.25,63,0.1,0,0,54.88,92,4.58,71,70,2.9,6.15,8,77,-15,36.48,4.07,0.57,0.6,44,100,5.21,4.12,0.1,0.1,0,0,1.93,2.03,0.05,0,0,0,0,23,74,3,37,63,0,22.3,19.45,0.95,95,-2.85,21.3,18.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,9,5,4.04,23,0.1,0.05,0,0,,0.14
Ayoub Qasmi,Al Raed,Pro League,2024/2025,2528,28.09,27,Left Centre Back,Centre Back,Man,Morocco,31,18/09/93,185,0.04,0.04,0.01,0.07,0.21,17,50,0,,0.03,0,0,0.04,0,0,0.04,0,0,0,0.04,0.02,0.25,0.02,0.18,0.18,0,100,0.53,0,0.11,0.11,0.78,0.54,4.81,3.37,10.57,5.38,0.05,4.38,21.3,0.71,5.84,1.5,2.28,74,1.06,1.6,0.64,54,0.53,62,1.14,0.04,8.44,6.17,2.42,0.96,0.11,26.75,0.82,10,0.25,26,0.14,0,0,32.54,88,3.77,89,65,5.77,4.81,11,75,-13,31.46,1.5,0.29,0.3,26.31,99,5.23,1.64,0.04,0.04,0,0.04,0.57,0.61,0.07,0,0.04,33,0.11,26,71,3,46,52,2,22.78,23.67,0.93,94,0.88,21.22,22.29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,9,2.33,22,0.03,0.05,0.06,-0.01,,0.13
Azm Al Sayil,Al Raed,Pro League,2024/2025,21,0.23,2,Right Wing,,Man,Saudi Arabia,19,25/04/06,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,0,4.31,0,0,0,0,8.61,0,0,0,0,21.53,8.61,0,0,44.52,0,0,0,0,,0,0,8.61,,0,0,0,0,12.92,11.12,0,0,0,44.52,4.31,33,0,,4.31,0,0,8.61,100,0,0,,0,0,50,100,0,56.72,0,0,0,17.22,50,7.67,4.31,0,0,0,0,0,0,0,,0,,0,0,50,50,0,0,100,14.11,15.51,1,100,1.4,14.11,15.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,,-0.01,-0.02,-0.12,,,-0.14
Babucarr Seye,Al Khaleej,Pro League,2024/2025,12,0.13,1,Right Centre Forward,,Man,Gambia,18,14/08/06,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7.57,0,0,0,0,0,22.72,7.57,0,7.57,65.83,0,0,0,0,,0,0,0,,0,100,7.57,0,22.72,32.45,7.57,15.15,0,65.83,15.15,67,15.15,100,0,0,0,7.57,0,0,,,0,0,100,0,0,,0,0,0,7.57,0,7.91,0,0,0,0,0,0,0,0,,0,,0,100,0,0,,,,14.24,14.24,,,0,,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,100,0,,,-0.06,-0.07,,,,-0.13
Bader Munshi,Damak Club,Pro League,2024/2025,101,1.12,2,Left Defensive Midfielder,Right Defensive Midfielder,Man,Saudi Arabia,25,19/06/99,178,0,0,0.04,0.02,1.79,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0.04,1.79,-0.04,1.79,0,1.79,0,0.89,0,0.89,3.57,0.89,1.19,0,0,29.48,18.76,0,5.36,49.42,5.36,10.72,4.47,5.36,71,5.97,7.16,1.79,67,1.79,,0,0,23.23,22.94,4.47,3.57,0,47.8,11.61,50,1.79,50,0,0,0,37.52,81,0.89,6,33,0,2.68,17,71,-10,52.26,1.79,0.03,0.04,33.95,87,2.81,6.25,0.89,0.89,0,0,0,0.89,0.89,0,0,,0,21,71,7,14,71,14,17.74,11.69,0.92,125,-6.05,16.24,14.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,17,0.98,12,-0.04,0.02,0.03,-0.07,,-0.06
Bandar Nasser,Al Khaleej,Pro League,2024/2025,371,4.13,15,Left Back,Left Wing Back,Man,Saudi Arabia,35,13/03/90,168,0,0,0,,0,,,0,,0,0,0.1,0.97,0,0.1,0.97,0,0,0,0,0.1,0.97,-0.1,0.48,0.24,0.24,50,0.97,0,0.48,0.97,2.91,2.85,3.63,2.78,13.81,5.33,0.05,4.12,30.57,2.18,6.54,1.45,4.36,50,1.16,4.01,0.97,33,1.45,67,0.97,0,11.39,9.1,2.42,2.67,0.24,37.92,3.63,32,1.7,64,0.24,0,0,35.62,85,1.7,92,54,4.36,2.42,13,86,1,48.44,3.15,0.14,0.22,27.63,96,4.5,8,0.73,0.73,0,0.48,1.7,2.42,0.24,67,0.73,33,0.73,38,57,5,36,58,6,17.24,17.27,0.95,86,0.03,16.31,14.82,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,18,3.17,34,0.19,0.06,-0.14,,,0.11
Bander Whaeshi,Al Raed,Pro League,2024/2025,1,0.01,1,,,Man,Saudi Arabia,23,15/04/02,,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,,0,,,0,0,,,,,0,,,0,,,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,
Bassem Al Arini,Al-Kholood,Pro League,2024/2025,129,1.43,10,Centre Forward,Left Centre Forward,Man,Saudi Arabia,21,07/01/04,,0.7,0.7,0.37,0.53,0.7,100,100,3,,0.67,0,0.03,1.4,0,0.03,1.4,0,0,0,0.7,0.4,2.09,0.29,0,0,0,,2.09,0,2.09,1.4,0,0,0.7,0.34,33.5,16.75,0,4.19,69.26,2.09,2.79,0,0,0,0,0,2.09,0,0.7,0,0,0,31.4,25.38,4.19,9.07,0,70.66,25.82,82,9.07,100,0,0,0,10.47,94,0.7,20,100,0.7,0.7,24,75,-19,66.69,2.09,0.5,0.52,14.65,76,5.85,6.28,0.7,0.7,0,0,1.4,2.09,0,0,0,0,0,18,59,24,33,56,11,14.72,13.04,0.99,88,-1.67,14.53,11.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,6,3.21,22,-0.02,-0.03,-0.02,0.42,,0.35
Bento Matheus Krepski Neto,Al Nassr,Pro League,2024/2025,3549,39.43,34,Goalkeeper,,Man,Brazil,25,09/06/99,190,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,100,0.05,0,0,0.03,0,0,0,0,0.08,0.08,0,5.66,2.7,0,3.83,0,0,0,0,0,0,0,0.05,,0,0.05,0.08,0.09,0.03,0,0,4.39,0,0,0,,0.05,0,0,22.82,85,4.34,19,52,1.98,6.29,18,74,-10,11.54,0.41,0.23,0.23,17.73,100,4.16,0.25,0,0,0,0,0,0,0.03,,0,,0,40,60,0,80,20,0,29.65,34.11,0.81,80,4.46,23.94,27.38,0.86,0.97,0.11,76,73,3,0.79,3.55,40,8.98,1.46,0.08,0.08,20.77,6,8,3,1.99,11,0.06,0.05,0.01,,0.01,0.13
Bernard Mensah,Al Riyadh,Pro League,2024/2025,2637,29.3,29,Left Centre Midfielder,Left Defensive Midfielder,Man,Ghana,30,16/10/94,181,0.17,0.14,0.12,0.07,1.6,9,28,2,100,0.11,0.14,0.08,0.92,0.14,0.08,0.92,0,0,0,0.27,0.2,2.53,0.07,2.25,1.33,0.92,59,1.3,0,1.4,2.9,0.58,0.44,0.41,0.29,18.02,10.07,0.01,3.52,48.46,3.07,6.04,1.06,1.64,53,0.82,1.26,1.74,38,0.92,33,0.58,0,15.29,12.39,2.76,2.94,0.34,50.08,7.85,51,2.18,74,0.2,0,0,32.22,89,2.35,8,90,0.68,2.35,17,86,-3,55.02,5.56,0.36,0.47,34.44,89,6.65,10.51,0.72,0.72,0,0.07,2.05,2.76,0.2,14,0.17,38,0.27,12,77,11,18,72,10,18.24,16.51,1.01,104,-1.73,18.39,17.23,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,7,3.77,32,0.03,0.07,0.02,0.01,,0.13
Brad Young,Al Orubah,Pro League,2024/2025,1198,13.31,16,Right Wing,Left Wing,Man,England,22,05/01/03,185,0.15,0.15,0.17,0.18,0.9,17,50,2,,0.14,0.08,0.03,0.45,0.08,0.03,0.45,0,0,0,0.23,0.2,1.35,0.03,0.75,0.53,0.23,70,1.13,0,1.88,1.58,0.6,0.36,0.83,0.51,22.69,9.77,0,3.23,51.18,3.16,5.18,0.68,1.28,56,0.52,0.89,1.35,45,0.53,23,0.6,0,20.66,14.42,2.86,3.53,0.53,53.35,11.57,56,3.08,87,0.23,0,0,18.11,82,0.3,10,44,1.2,0.3,26,75,-7,56.5,1.8,0.27,0.34,19.01,83,6.52,5.64,0.53,0.53,0,0.15,2.03,2.55,0.08,14,0.08,20,0.23,10,67,23,12,68,20,15.54,15.21,0.98,86,-0.34,15.22,13.06,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,12,2.55,25,-0.01,0.02,0.01,0.05,,0.07
Cameron Puertas,Al-Qadsiah,Pro League,2024/2025,2853,31.7,32,Left Centre Midfielder,Centre Attacking Midfielder,Man,Spain,26,17/08/98,178,0.09,0.09,0.21,0.09,2.4,4,32,2,,0.16,0.28,0.27,2.49,0.16,0.19,1.51,0.13,0.08,0.98,0.38,0.49,4.89,-0.11,2.18,1.07,1.1,49,2.08,0,2.27,3.03,0.73,0.89,0.16,0.17,35.2,19.52,0.02,7.03,51.71,3.75,6.97,3.03,3.75,72,3.67,4.56,2.78,39,1.17,38,0.41,0,29.4,32.84,5.84,7,0.98,52.09,15.87,54,4.67,67,0.09,0,0,40.66,78,3.12,12,45,0.88,6.28,23,76,-2,57.69,5.17,0.59,0.8,43.53,88,5.39,11.54,2.74,1.23,1.51,0.35,4.13,5.36,0.13,26,1.01,34,0.5,10,75,15,17,72,11,19.88,15.55,0.9,100,-4.33,17.96,15.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,6,8.24,49,0.09,0.11,0.04,-0.07,,0.17
Chris Smalling,Al Feiha,Pro League,2024/2025,3018,33.53,30,Centre Back,Left Centre Back,Man,England,35,21/11/89,194,0.03,0.03,0.03,0.1,0.3,10,40,0,,0.06,0,0,0.09,0,0,0.09,0,0,0,0.03,0.03,0.39,0,0.09,0.06,0.03,67,0.24,0,0.06,0.18,1.52,1.44,4.53,3.81,8.05,3.82,0.08,4.12,24.08,1.01,6.56,1.01,2.53,81,1.08,2.52,0.72,53,0.24,71,1.55,0.03,6.32,6.17,2.09,0.84,0.15,30.06,1.07,17,0.33,39,0.09,0,0.03,33.91,90,2.51,9,62,4.95,3.61,7,71,-19,34.62,1.64,0.18,0.19,26.39,99,4.57,1.85,0.09,0.09,0,0.06,0.95,1.04,0.03,0,0,,0.12,21,74,4,44,55,2,22.61,23.85,0.95,86,1.25,21.4,20.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,6,2.41,23,0.03,0.02,0.02,0.02,,0.09
Christian Bassogog,Al Akhdoud,Pro League,2024/2025,3064,34.04,32,Right Wing,Right Midfielder,Man,Cameroon,29,17/10/95,173,0.18,0.18,0.11,0.09,1.32,13,51,2,,0.12,0.03,0.1,1.23,0,0.1,1.15,0.03,0.01,0.09,0.21,0.22,2.56,-0.01,3.38,2.09,1.29,62,1.41,0.03,1.5,3.5,0.41,0.32,0.21,0.2,15.63,7.93,0,2.7,54.43,3.82,5.7,0.82,1.23,64,0.58,0.9,0.76,38,0.47,31,0.26,0,14.04,10.58,1.91,2.64,0.32,55.1,8.25,59,2.29,87,0.03,0,0,26.11,75,1.94,88,52,0.65,3.29,17,75,1,65.35,3.52,0.33,0.47,30.93,86,6.6,11.22,2,1.73,0.26,0.35,3,4.73,0.12,44,1.29,41,0.44,10,71,19,12,68,20,19.81,17.14,0.93,102,-2.67,18.49,17.47,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,8,5.65,42,0.11,0.16,0.01,0.01,,0.28
Craig Goodwin,Al Wahda FC,Pro League,2024/2025,2153,23.92,28,Left Wing,Left Midfielder,Man,Australia,33,15/12/91,180,0.25,0.25,0.12,0.08,1.5,17,42,2,,0.15,0.29,0.18,1.63,0.21,0.15,1.17,0.08,0.03,0.46,0.54,0.3,3.14,0.24,1.13,0.54,0.59,48,1,0,1.34,1.25,0.33,0.34,0.17,0.14,12.96,6.56,0,2.05,52.5,2.51,4.56,0.92,1.25,63,0.87,1.21,0.84,28,0.54,33,0.33,0,11.24,10.09,1.71,2.38,0.33,53.98,6.4,57,2.09,88,0.04,0,0,24.75,75,1.46,87,42,0.63,3.01,23,71,-3,62.04,2.34,0.32,0.46,24.54,90,5.05,9.15,1.63,1.13,0.5,0.21,2.97,4.1,0.21,33,0.84,33,0.38,12,71,17,14,65,21,19.11,15.86,0.88,89,-3.24,16.91,14.1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,8,4.24,42,0.04,0.07,0.02,-0.02,,0.11
Cristian Guanca,Al Shabab,Pro League,2024/2025,3415,37.94,34,Left Defensive Midfielder,Right Defensive Midfielder,Man,Argentina,32,25/03/93,177,0.32,0.32,0.19,0.09,2.19,14,42,2,,0.23,0.32,0.22,2.08,0.16,0.14,1.32,0.16,0.08,0.76,0.63,0.41,4.27,0.23,1.21,0.47,0.74,39,0.55,0,1.08,1.53,0.84,1.03,0.69,0.79,12.39,6.64,0.01,2.87,50.24,3.98,6.75,0.87,1.71,58,1.02,2.06,0.34,39,0.63,46,0.45,0,11.18,13.55,2.24,3.03,0.34,53.79,6.62,59,2.16,71,0,0,0,53.9,87,3.9,89,61,1.19,5.88,14,82,-5,53.28,6.77,0.61,0.75,48.1,95,3.39,14.52,2.66,1.74,0.92,0.26,3.03,4.77,0.37,20,0.71,41,0.42,15,75,10,18,75,7,18.21,15.87,0.94,100,-2.34,17.08,15.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,9,7.51,49,0.17,0.07,0.04,0.04,,0.32
Cristian Tello,Al Orubah,Pro League,2024/2025,1967,21.86,26,Left Wing,Centre Attacking Midfielder,Man,Spain,33,10/08/91,178,0.23,0.23,0.14,0.07,1.92,12,36,3,,0.14,0.14,0.1,1.28,0.09,0.06,0.96,0.05,0.05,0.32,0.37,0.24,3.2,0.13,2.15,0.87,1.28,40,0.41,0,1.37,2.29,0.82,0.63,0.18,0.12,16.51,8.83,0,2.65,49.87,3.16,6.13,0.69,1.51,32,0.48,1.11,0.46,18,1.46,43,0.14,0,15.42,9.24,2.1,3.39,0.37,50.52,7.91,51,2.42,72,0.14,0,0,29.18,77,2.24,28,60,0.69,3.25,22,81,3,53.07,3.57,0.28,0.38,29.55,88,6.39,8.01,0.87,0.46,0.41,0.18,1.83,2.29,0.05,21,0.37,33,0.37,12,75,13,18,74,8,19.6,17.52,0.97,107,-2.09,18.96,18.8,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,4.38,44,0.06,0.11,0.01,0,,0.19
Cristiano Ronaldo,Al Nassr,Pro League,2024/2025,3011,33.46,30,Centre Forward,Left Centre Forward,Man,Portugal,40,04/02/85,187,0.75,0.51,0.51,0.12,4.15,12,41,5,89,0.55,0.09,0.15,1.17,0.09,0.15,1.08,0,0.01,0.09,0.6,0.66,5.32,-0.06,1.14,0.48,0.66,42,0.96,0.03,1.17,2.06,0.06,0.1,0.3,0.44,6.9,2.75,0.01,1.64,68.92,1.88,2.39,0.18,0.24,50,0.24,0.34,0.33,40,0.18,50,0.69,0,6.4,9.18,1.4,1.26,0.21,72.75,5.59,87,1.17,93,0.06,0,0,22.62,81,0.75,20,64,0.54,0.93,22,76,-5,63.37,3.35,0.52,0.98,22.89,88,5.21,10.31,1.05,0.93,0.12,0.48,7.98,8.91,0.15,3,0.27,31,0.87,16,65,19,21,64,15,15.57,14.45,0.99,98,-1.12,15.38,14.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,8,4.9,26,-0.01,0.06,0.01,0.04,,0.11
Damion Lowe,Al Akhdoud,Pro League,2024/2025,2235,24.83,22,Right Centre Back,Left Centre Back,Man,Jamaica,32,04/05/93,190,0,0,0.04,0.08,0.48,0,33,0,,0.04,0.04,0.02,0.16,0.04,0.02,0.16,0,0,0,0.04,0.06,0.64,-0.02,0.08,0.08,0,100,0.52,0,0.16,0.12,2.13,1.67,4.55,3.81,10.15,4.71,0.08,4.59,23.98,1.53,7.93,1.45,3.58,71,1.3,2.98,1.17,63,0.6,63,1.93,0.04,7.53,5.79,2.34,0.64,0.12,28.65,1.41,19,0.52,81,0.2,0.04,0,31.21,79,4.99,9,59,5.52,7.45,12,59,-20,34.84,3.02,0.2,0.22,24.16,99,4.35,3.14,0.2,0.2,0,0.04,0.97,1.17,0.08,20,0.04,20,0.04,34,63,3,49,50,1,27.65,26.59,0.91,100,-1.06,25.26,26.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,9,2.35,19,0.03,0.05,0.03,-0.01,,0.11
Daniel Podence,Al Shabab,Pro League,2024/2025,1569,17.43,19,Left Wing,Right Wing,Man,Portugal,29,20/10/95,165,0.11,0.11,0.18,0.11,1.66,7,45,2,,0.19,0.4,0.29,2.24,0.4,0.29,2.18,0,0,0.06,0.52,0.47,3.9,0.05,2.98,1.72,1.26,58,1.32,0.06,2.01,2.87,0.46,0.55,0.17,0.2,13.83,7,0,2.47,61.34,3.5,5.28,0.92,1.38,53,1.21,1.76,0.46,26,0.8,20,0.11,0,12.45,15.1,2.07,3.44,0.34,62.28,9.18,74,2.7,78,0.23,0.06,0,33.79,74,1.72,16,53,0.57,2.87,22,75,1,63.6,4.99,0.63,0.87,36.72,88,5.92,14,2.35,2.3,0.06,0.92,4.13,6.43,0.29,17,1.09,32,1.09,21,67,12,23,68,9,17.59,14.7,0.92,95,-2.88,16.13,13.97,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,6.18,36,0.2,0.18,0.02,0.01,,0.42
