"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Konrad Laimer";"K. Laimer";"11749";"1997-05-27";"RB";"Full Back";"90.12";"54.2";"16";"0";"0.68";"1.25";"30.52";"32.0";"8556.26";"142.6";"1399.65";"680.59";"67.88";"321.75";"16.33";"1002.34";"84.21";"95.56";"6.23";"69.4";"14.25";"4.29";"1.73"
"Bernardo Fernandes da Silva Junior";"Bernardo";"11751";"1995-05-14";"LCB";"Central Defender";"98.97";"50.39";"19";"0";"0.65";"1.23";"28.77";"30.5";"8276.82";"137.95";"1268.64";"443.0";"41.42";"135.68";"7.02";"578.67";"48.44";"87.3";"4.64";"64.8";"7.9";"3.01";"1.07"
"Patrik Schick";"P. Schick";"11757";"1996-01-24";"CF";"Center Forward";"84.67";"48.86";"15";"0";"0.79";"1.38";"28.8";"30.4";"8779.1";"146.32";"1323.17";"475.52";"42.0";"132.06";"6.71";"607.59";"48.72";"75.41";"4.01";"59.85";"9.58";"1.8";"0.41"
"Jae-Sung Lee";"Lee Jae-Sung";"11951";"1992-08-10";"AM";"Midfield";"86.07";"47.34";"11";"0";"0.7";"1.33";"27.74";"28.82";"9623.89";"160.4";"2191.83";"920.77";"75.59";"208.79";"13.14";"1129.56";"88.72";"103.7";"5.3";"79.85";"15.33";"3.92";"0.69"
"Jae-Sung Lee";"Lee Jae-Sung";"11951";"1992-08-10";"LF";"Wide Attacker";"90.78";"48.43";"16";"0";"0.63";"1.41";"28.16";"28.92";"9641.58";"160.69";"2119.92";"925.5";"79.37";"235.32";"14.17";"1160.82";"93.54";"106.7";"6.12";"79.53";"14.48";"4.1";"0.93"
"Stanley Nsoki";"S. Nsoki";"12155";"1999-04-09";"LCB";"Central Defender";"92.63";"51.97";"9";"0";"0.63";"1.22";"30.61";"31.66";"8368.57";"139.48";"1323.54";"463.63";"46.44";"178.06";"9.11";"641.69";"55.55";"85.95";"4.75";"66.58";"7.31";"3.34";"1.92"
"Valentin Gendrey";"V. Gendrey";"12206";"2000-06-21";"RB";"Full Back";"94.14";"51.6";"8";"0";"0.75";"1.37";"29.26";"29.96";"8805.23";"146.75";"1577.47";"716.13";"63.23";"240.55";"12.79";"956.69";"76.02";"103.78";"5.52";"75.44";"13.81";"4.22";"1.31"
"Ibrahima Sissoko";"I. Sissoko";"12227";"1997-10-27";"DM";"Midfield";"91.57";"48.6";"11";"0";"0.69";"1.9";"27.09";"28.54";"9555.97";"159.27";"1877.84";"622.8";"47.59";"126.38";"5.28";"749.18";"52.86";"90.46";"3.25";"68.91";"8.75";"1.68";"0.11"
"Ibrahima Sissoko";"I. Sissoko";"12227";"1997-10-27";"LM";"Midfield";"87.4";"46.38";"7";"0";"0.74";"null";"27.79";"28.32";"9727.02";"162.12";"1961.52";"675.46";"50.27";"157.08";"6.65";"832.55";"56.92";"97.21";"2.59";"71.52";"8.69";"0.74";"0.18"
"Ibrahima Sissoko";"I. Sissoko";"12227";"1997-10-27";"RM";"Midfield";"95.5";"49.13";"9";"0";"0.8";"1.38";"28.12";"28.82";"9718.86";"161.98";"1995.25";"677.61";"53.32";"172.05";"8.41";"849.66";"61.74";"93.89";"2.71";"71.91";"10.18";"1.63";"0.41"
"Rasmus Nissen Kristensen";"R. Kristensen";"12376";"1997-07-11";"RB";"Full Back";"95.71";"53.49";"13";"0";"0.73";"1.31";"28.37";"29.36";"8111.63";"135.19";"1387.68";"638.61";"54.27";"175.34";"9.58";"813.95";"63.85";"94.66";"5.18";"71.27";"13.55";"3.71";"0.6"
"Rasmus Nissen Kristensen";"R. Kristensen";"12376";"1997-07-11";"RWB";"Full Back";"95.55";"52.52";"11";"0";"0.67";"1.37";"28.92";"29.8";"8282.86";"138.05";"1549.36";"764.34";"64.8";"262.43";"13.19";"1026.78";"77.99";"100.74";"6.54";"72.07";"17.34";"5.3";"1.45"
"Jonathan Tah";"J. Tah";"12484";"1996-02-11";"CB";"Central Defender";"99.32";"55.99";"25";"0";"0.61";"1.16";"28.73";"30.92";"8274.84";"137.91";"1199.29";"375.94";"32.88";"104.34";"5.74";"480.28";"38.62";"84.36";"3.56";"61.3";"6.86";"2.31";"0.6"
"Jonathan Tah";"J. Tah";"12484";"1996-02-11";"RCB";"Central Defender";"98.45";"56.59";"6";"0";"0.74";"1.34";"29.35";"29.78";"8209.21";"136.82";"1200.94";"355.9";"34.64";"126.88";"6.18";"482.78";"40.82";"82.17";"3.0";"60.97";"7.78";"2.12";"0.53"
"Karol Mets";"K. Mets";"12523";"1993-05-16";"LCB";"Central Defender";"97.02";"57.54";"10";"0";"0.76";"null";"27.64";"28.52";"8469.0";"141.15";"1240.74";"398.35";"33.79";"80.82";"4.59";"479.17";"38.38";"88.01";"2.29";"65.07";"8.24";"1.67";"0.0"
"Dimitrios Giannoulis";"D. Giannoulis";"12534";"1995-10-17";"LWB";"Full Back";"96.11";"53.18";"26";"0";"0.6";"1.13";"31.23";"32.74";"8504.66";"141.74";"1436.27";"710.19";"67.78";"316.72";"16.58";"1026.91";"84.35";"96.94";"8.16";"68.52";"17.05";"5.99";"2.47"
"Donyell Malen";"D. Malen";"12654";"1999-01-19";"RW";"Wide Attacker";"78.32";"47.57";"5";"0";"0.65";"1.75";"29.62";"29.62";"8180.21";"136.34";"1343.44";"584.19";"52.97";"188.17";"8.83";"772.37";"61.8";"85.01";"7.57";"58.52";"13.62";"6.56";"0.5"
"Steven Skrzybski";"S. Skrzybski";"12658";"1992-11-18";"CF";"Center Forward";"79.66";"41.8";"10";"0";"0.67";"1.22";"29.05";"29.88";"9552.49";"159.21";"2008.32";"940.51";"85.83";"332.26";"17.22";"1272.77";"103.05";"99.75";"7.61";"74.2";"15.21";"5.74";"1.87"
"Diogo Filipe Monteiro Pinto Leite";"Diogo Leite";"12663";"1999-01-23";"LCB";"Central Defender";"97.39";"52.74";"26";"0";"0.66";"1.24";"28.1";"29.74";"8967.55";"149.46";"1547.81";"566.52";"48.44";"155.03";"8.62";"721.55";"57.06";"98.58";"3.81";"72.37";"9.28";"2.54";"0.83"
"Loïs Openda";"L. Openda";"12676";"2000-02-16";"CF";"Center Forward";"88.69";"49.77";"24";"0";"0.55";"1.08";"31.8";"33.56";"8150.24";"135.84";"1216.53";"589.73";"67.81";"341.33";"17.53";"931.06";"85.34";"86.2";"8.44";"63.44";"13.46";"6.63";"2.91"
"Ivan Ordets";"I. Ordets";"12736";"1992-07-08";"CB";"Central Defender";"96.99";"50.03";"14";"0";"0.74";"1.42";"27.62";"29.32";"8300.11";"138.34";"1303.74";"455.48";"38.21";"94.4";"5.91";"549.89";"44.12";"86.95";"3.6";"61.94";"7.2";"2.4";"0.51"
"Kevin Akpoguma";"K. Akpoguma";"12754";"1995-04-19";"LCB";"Central Defender";"98.97";"54.28";"12";"0";"0.66";"1.34";"29.41";"30.98";"8248.78";"137.48";"1312.5";"481.01";"44.12";"144.98";"7.65";"625.99";"51.77";"89.16";"4.97";"64.39";"9.95";"3.32";"0.83"
"Kevin Akpoguma";"K. Akpoguma";"12754";"1995-04-19";"RCB";"Central Defender";"94.12";"52.01";"7";"0";"0.74";"1.45";"28.97";"29.28";"8438.12";"140.64";"1446.26";"529.66";"46.31";"143.21";"8.08";"672.87";"54.38";"95.91";"3.79";"67.4";"11.04";"2.64";"0.82"
"Denis Vavro";"D. Vavro";"12880";"1996-04-10";"CB";"Central Defender";"90.93";"50.01";"6";"0";"0.77";"null";"30.18";"30.52";"8104.25";"135.07";"1198.6";"369.14";"36.79";"153.77";"5.6";"522.91";"42.39";"82.99";"4.4";"62.39";"7.8";"2.6";"0.6"
"Denis Vavro";"D. Vavro";"12880";"1996-04-10";"RCB";"Central Defender";"98.62";"53.73";"21";"0";"0.67";"1.25";"29.57";"31.46";"8098.23";"134.97";"1211.54";"419.98";"39.3";"145.01";"7.55";"564.98";"46.85";"83.06";"4.63";"62.53";"7.87";"3.03";"0.85"
"Jonas Older Wind";"J. Wind";"12887";"1999-02-07";"CF";"Center Forward";"87.57";"47.21";"19";"0";"0.72";"1.56";"26.36";"28.2";"8379.15";"139.65";"1478.73";"512.93";"39.86";"91.96";"3.34";"604.89";"43.21";"84.27";"4.75";"66.28";"8.69";"2.14";"0.13"
"Ermedin Demirović";"E. Demirović";"12995";"1998-03-25";"CF";"Center Forward";"83.12";"47.56";"18";"0";"0.63";"1.24";"29.49";"31.1";"8521.89";"142.03";"1433.19";"693.74";"69.74";"283.65";"15.49";"977.4";"85.23";"90.77";"5.54";"66.09";"14.51";"4.56";"1.68"
"Alexis Claude-Maurice";"A. Claude-Maurice";"13170";"1998-06-06";"AM";"Midfield";"85.76";"47.43";"7";"0";"0.67";"1.41";"28.09";"28.86";"9038.67";"150.64";"1805.24";"650.9";"57.1";"141.67";"7.05";"792.57";"64.15";"101.74";"6.14";"76.8";"12.83";"5.06";"0.72"
"Alexis Claude-Maurice";"A. Claude-Maurice";"13170";"1998-06-06";"CF";"Center Forward";"82.5";"48.15";"5";"0";"0.7";"1.4";"27.84";"27.84";"9569.01";"159.48";"1986.18";"673.44";"62.56";"129.85";"7.23";"803.3";"69.79";"101.94";"6.48";"77.01";"12.46";"3.74";"0.75"
"Alexis Claude-Maurice";"A. Claude-Maurice";"13170";"1998-06-06";"LF";"Wide Attacker";"82.97";"47.67";"9";"0";"0.65";"1.32";"27.18";"27.8";"9091.32";"151.52";"1835.8";"666.66";"55.94";"100.69";"6.57";"767.35";"62.51";"106.01";"5.17";"77.76";"12.31";"3.78";"0.84"
"Frank Ogochukwu Onyeka";"F. Onyeka";"13553";"1998-01-01";"LM";"Midfield";"89.63";"49.97";"11";"0";"0.71";"1.33";"27.15";"28.3";"9594.25";"159.9";"2002.6";"723.93";"54.03";"130.77";"6.55";"854.7";"60.58";"100.1";"2.62";"72.48";"9.93";"1.31";"0.33"
"Frank Ogochukwu Onyeka";"F. Onyeka";"13553";"1998-01-01";"RM";"Midfield";"91.04";"50.59";"15";"0";"0.71";"1.32";"27.33";"28.68";"9503.49";"158.39";"1959.55";"676.17";"56.22";"151.96";"8.46";"828.13";"64.68";"101.68";"2.69";"75.67";"10.36";"1.74";"0.4"
"Romano Schmid";"R. Schmid";"13592";"2000-01-27";"LF";"Wide Attacker";"99.36";"57.49";"5";"0";"0.66";"1.44";"29.2";"29.2";"8191.74";"136.53";"1395.45";"557.56";"53.02";"185.16";"9.39";"742.71";"62.41";"91.01";"4.8";"64.29";"11.9";"3.55";"0.21"
"Romano Schmid";"R. Schmid";"13592";"2000-01-27";"LM";"Midfield";"96.37";"52.09";"17";"0";"0.64";"1.23";"28.56";"29.84";"8672.85";"144.55";"1618.88";"663.79";"61.66";"220.83";"11.25";"884.62";"72.91";"94.66";"5.35";"70.47";"12.47";"3.73";"1.08"
"Romano Schmid";"R. Schmid";"13592";"2000-01-27";"LW";"Wide Attacker";"92.02";"49.83";"5";"0";"0.63";"1.35";"29.34";"29.34";"8389.72";"139.83";"1387.69";"630.51";"61.65";"194.11";"12.04";"824.62";"73.7";"98.26";"5.78";"65.75";"13.73";"4.34";"1.45"
"Aleix García Serrano";"Aleix García";"13983";"1997-06-28";"LM";"Midfield";"93.14";"53.07";"9";"0";"0.72";"1.54";"27.93";"28.8";"9520.23";"158.67";"1939.37";"596.92";"46.6";"127.5";"5.15";"724.42";"51.75";"91.07";"2.89";"72.86";"8.29";"1.51";"0.38"
"Mattias Svanberg";"M. Svanberg";"14056";"1999-01-05";"LM";"Midfield";"84.91";"47.65";"5";"0";"0.8";"1.43";"28.14";"28.14";"9330.18";"155.5";"1847.85";"524.61";"44.58";"106.28";"5.29";"630.89";"49.87";"94.45";"2.77";"71.78";"11.33";"1.26";"0.5"
"Ritsu Doan";"R. Doan";"14258";"1998-06-16";"RW";"Wide Attacker";"91.76";"53.3";"32";"0";"0.58";"1.15";"28.95";"31.12";"8324.13";"138.74";"1487.06";"671.05";"60.61";"207.72";"10.55";"878.77";"71.16";"91.99";"6.86";"65.47";"14.95";"5.07";"1.69"
"Jeff Chabot";"J. Chabot";"14269";"1998-02-12";"CB";"Central Defender";"88.63";"48.21";"5";"0";"0.96";"null";"27.66";"27.66";"8039.58";"133.99";"1167.89";"487.37";"38.08";"109.52";"6.22";"596.89";"44.31";"82.39";"2.74";"60.49";"6.22";"1.24";"0.5"
"Jeff Chabot";"J. Chabot";"14269";"1998-02-12";"LCB";"Central Defender";"91.92";"51.82";"21";"0";"0.63";"1.27";"27.43";"29.12";"8022.06";"133.7";"1285.21";"432.12";"34.57";"103.54";"4.96";"535.65";"39.53";"85.62";"2.54";"60.53";"7.44";"1.32";"0.61"
"Myron Boadu";"M. Boadu";"14322";"2001-01-14";"CF";"Center Forward";"82.48";"42.34";"10";"0";"0.73";"1.35";"30.3";"31.4";"7776.78";"129.61";"1179.64";"560.63";"57.68";"244.32";"11.76";"804.94";"69.44";"88.71";"6.66";"65.05";"10.63";"4.82";"2.41"
"Matúš Bero";"M. Bero";"14381";"1995-09-06";"LM";"Midfield";"96.53";"48.76";"9";"0";"0.72";"1.38";"28.42";"29.0";"10055.45";"167.59";"2118.41";"891.52";"74.51";"283.82";"16.41";"1175.35";"90.92";"101.85";"4.37";"71.09";"12.17";"3.55";"0.82"
"Matúš Bero";"M. Bero";"14381";"1995-09-06";"RM";"Midfield";"96.4";"51.02";"17";"0";"0.74";"1.37";"29.42";"29.96";"9919.14";"165.32";"2045.74";"845.99";"75.26";"332.72";"15.77";"1178.72";"91.03";"102.31";"3.04";"72.77";"12.52";"2.01";"0.62"
"Danilho Doekhi";"D. Doekhi";"14385";"1998-06-30";"RCB";"Central Defender";"98.27";"53.83";"33";"0";"0.61";"1.55";"27.53";"30.46";"8295.71";"138.26";"1212.24";"389.17";"32.26";"82.31";"4.22";"471.49";"36.48";"84.78";"2.97";"63.4";"7.23";"1.35";"0.24"
"Lutsharel Geertruida";"L. Geertruida";"14407";"2000-07-18";"RB";"Full Back";"93.03";"55.4";"6";"0";"0.76";"1.55";"27.57";"27.88";"8111.87";"135.2";"1364.19";"499.25";"42.42";"100.72";"6.86";"599.97";"49.28";"95.12";"4.87";"71.66";"10.29";"2.71";"0.9"
"Lutsharel Geertruida";"L. Geertruida";"14407";"2000-07-18";"RCB";"Central Defender";"88.43";"50.17";"5";"0";"0.71";"1.65";"27.36";"27.36";"8136.83";"135.61";"1280.52";"448.45";"35.88";"103.32";"4.78";"551.77";"40.66";"93.75";"4.31";"65.05";"8.37";"2.39";"0.96"
"Sebastiaan Bornauw";"S. Bornauw";"14539";"1999-03-22";"RCB";"Central Defender";"101.71";"51.1";"6";"0";"0.64";"1.4";"29.65";"30.4";"8011.31";"133.52";"1235.74";"446.36";"40.9";"168.88";"8.02";"615.23";"48.92";"82.38";"5.28";"61.44";"8.41";"2.54";"0.59"
"Joakim Maehle";"J. Maehle";"14570";"1997-05-20";"LB";"Full Back";"97.69";"54.32";"18";"0";"0.65";"1.41";"28.52";"29.96";"9103.89";"151.73";"1807.12";"790.53";"65.29";"226.61";"11.9";"1017.14";"77.19";"91.98";"5.46";"67.87";"10.74";"3.87";"0.98"
"Joakim Maehle";"J. Maehle";"14570";"1997-05-20";"LWB";"Full Back";"92.48";"50.24";"6";"0";"0.68";"1.27";"28.73";"29.34";"9232.89";"153.88";"1841.2";"814.71";"67.48";"253.79";"13.93";"1068.49";"81.41";"97.93";"5.57";"69.67";"11.54";"3.98";"1.59"
"Eric Smith";"E. Smith";"14575";"1997-01-08";"CB";"Central Defender";"97.94";"56.86";"19";"0";"0.7";"1.34";"28.73";"30.52";"8589.76";"143.16";"1292.02";"408.29";"36.71";"114.07";"5.61";"522.36";"42.32";"82.41";"3.0";"64.2";"6.5";"1.5";"0.5"
"Eric Smith";"E. Smith";"14575";"1997-01-08";"LM";"Midfield";"97.28";"54.15";"12";"0";"0.77";"1.4";"26.68";"28.16";"9508.93";"158.48";"1786.24";"486.68";"40.53";"92.89";"3.51";"579.56";"44.04";"83.28";"2.31";"68.79";"7.76";"1.02";"0.18"
"Samuel Essende";"S. Essende";"14715";"1998-01-23";"CF";"Center Forward";"76.04";"41.05";"18";"0";"0.62";"1.28";"29.58";"31.08";"8929.55";"148.83";"1537.0";"662.84";"67.89";"246.07";"14.62";"908.91";"82.51";"94.2";"6.5";"68.79";"14.29";"4.3";"1.54"
"Georgios Masouras";"G. Masouras";"15153";"1994-01-01";"CF";"Center Forward";"84.69";"45.2";"9";"0";"0.75";"1.36";"30.06";"30.96";"9293.28";"154.89";"1618.96";"719.0";"75.07";"376.39";"17.99";"1095.38";"93.06";"95.28";"6.49";"66.81";"14.45";"5.01";"1.92"
"Tomáš Čvančara";"T. Čvančara";"16387";"2000-08-13";"RW";"Wide Attacker";"77.44";"42.12";"5";"0";"0.71";"1.49";"29.86";"29.86";"9219.5";"153.66";"1620.38";"678.29";"67.23";"332.45";"13.96";"1010.75";"81.19";"89.45";"4.56";"72.93";"10.83";"3.13";"1.14"
"Anthony Jung";"A. Jung";"16437";"1991-11-03";"LCB";"Central Defender";"97.2";"53.91";"19";"0";"0.65";"1.34";"27.77";"29.22";"8438.76";"140.65";"1447.7";"422.92";"36.96";"84.41";"5.04";"507.32";"42.0";"90.21";"3.92";"65.31";"8.49";"1.99";"0.41"
"Josip  Juranović";"J. Juranović";"16559";"1995-08-16";"LWB";"Full Back";"88.31";"48.48";"5";"0";"0.67";"1.38";"30.16";"30.16";"8442.41";"140.71";"1361.48";"596.82";"53.72";"238.63";"9.65";"835.45";"63.37";"92.58";"4.95";"74.26";"11.63";"3.96";"1.98"
"Danel Sinani";"D. Sinani";"17678";"1997-04-05";"CF";"Center Forward";"85.51";"48.5";"8";"0";"0.69";"null";"27.8";"28.26";"9782.85";"163.05";"1931.92";"736.46";"68.05";"182.18";"9.59";"918.64";"77.64";"97.9";"4.02";"72.53";"10.67";"2.78";"0.62"
"Alphonso Davies";"A. Davies";"17902";"2000-11-02";"LB";"Full Back";"95.08";"57.91";"17";"0";"0.59";"1.07";"31.65";"33.1";"8436.83";"140.61";"1439.6";"659.62";"66.98";"300.34";"15.85";"959.96";"82.83";"94.65";"9.26";"68.32";"14.38";"7.62";"2.68"
"Exequiel Alejandro Palacios";"E. Palacios";"18315";"1998-10-05";"RM";"Midfield";"86.08";"52.81";"5";"0";"0.78";"1.89";"27.68";"27.68";"9330.51";"155.51";"1773.98";"732.59";"58.63";"160.42";"8.86";"893.01";"67.49";"94.75";"4.09";"71.12";"9.54";"2.27";"0.45"
"Oliver Burke";"O. Burke";"18651";"1997-04-07";"CF";"Center Forward";"82.27";"45.87";"9";"0";"0.59";"1.06";"32.51";"33.24";"8825.73";"147.1";"1335.47";"849.13";"100.15";"565.84";"29.94";"1414.97";"130.09";"90.26";"10.17";"64.1";"14.24";"8.72";"4.8"
"Lucas Höler";"L. Höler";"19049";"1994-07-10";"AM";"Midfield";"86.99";"48.32";"10";"0";"0.78";"1.44";"28.13";"29.36";"9604.64";"160.08";"2064.88";"773.15";"64.57";"168.26";"9.69";"941.41";"74.26";"104.68";"3.35";"77.86";"12.42";"1.49";"0.12"
"Lucas Höler";"L. Höler";"19049";"1994-07-10";"CF";"Center Forward";"82.48";"48.21";"11";"0";"0.79";"1.54";"27.54";"28.48";"9269.43";"154.49";"1885.7";"738.3";"63.92";"149.34";"10.41";"887.64";"74.33";"109.97";"5.09";"79.76";"14.48";"3.62";"1.13"
"Lukas Kübler";"L. Kübler";"19051";"1992-08-30";"RB";"Full Back";"82.11";"48.62";"21";"0";"0.68";"1.3";"28.59";"31.24";"8585.19";"143.09";"1389.54";"547.93";"48.24";"150.78";"7.7";"698.71";"55.94";"86.38";"4.29";"66.22";"10.46";"2.23";"0.47"
"Robin Koch";"R. Koch";"19053";"1996-07-17";"CB";"Central Defender";"97.83";"53.37";"14";"0";"0.74";"1.44";"27.36";"29.06";"8274.04";"137.9";"1212.95";"368.88";"34.93";"86.16";"5.38";"455.04";"40.31";"85.92";"3.05";"63.27";"7.31";"1.61";"0.48"
"Robin Koch";"R. Koch";"19053";"1996-07-17";"LCB";"Central Defender";"98.28";"55.91";"9";"0";"0.75";"1.75";"28.23";"29.1";"8322.93";"138.72";"1148.33";"366.56";"34.46";"106.72";"5.49";"473.28";"39.95";"82.52";"3.46";"63.32";"6.92";"2.03";"0.36"
"Robin Koch";"R. Koch";"19053";"1996-07-17";"RCB";"Central Defender";"94.96";"50.96";"6";"0";"0.73";"1.45";"28.73";"28.96";"8426.75";"140.45";"1251.28";"415.98";"38.85";"130.68";"6.67";"546.66";"45.52";"86.53";"4.51";"62.4";"8.44";"2.75";"1.37"
"Keven Schlotterbeck";"K. Schlotterbeck";"19055";"1997-04-28";"LCB";"Central Defender";"94.69";"50.3";"13";"0";"0.76";"1.46";"28.33";"29.96";"7985.62";"133.09";"1017.59";"326.75";"27.99";"92.4";"3.95";"419.15";"31.93";"74.87";"2.57";"58.08";"5.87";"1.47";"0.55"
"Johannes Eggestein";"J. Eggestein";"19075";"1998-05-08";"CF";"Center Forward";"85.6";"50.29";"22";"0";"0.75";"1.47";"26.82";"27.94";"9243.49";"154.06";"1806.43";"701.81";"57.92";"118.34";"7.43";"820.15";"65.35";"98.55";"4.18";"74.85";"10.47";"2.66";"0.49"
"Marco Friedl";"M. Friedl";"19076";"1998-03-16";"CB";"Central Defender";"96.8";"52.49";"21";"0";"0.6";"1.35";"28.92";"30.38";"8062.22";"134.37";"1148.01";"399.89";"37.13";"140.12";"6.86";"540.01";"43.98";"83.18";"4.19";"58.14";"9.74";"2.61";"0.76"
"Elvis Rexhbecaj";"E. Rexhbecaj";"19105";"1997-11-01";"LM";"Midfield";"85.19";"48.2";"6";"0";"null";"null";"27.07";"27.4";"9787.61";"163.13";"1961.51";"644.98";"51.24";"120.74";"5.81";"765.72";"57.05";"82.57";"1.66";"65.35";"8.51";"0.41";"0.0"
"Elvis Rexhbecaj";"E. Rexhbecaj";"19105";"1997-11-01";"RM";"Midfield";"94.09";"51.99";"8";"0";"0.84";"1.88";"26.94";"27.68";"9742.53";"162.38";"1980.76";"656.41";"48.47";"97.96";"6.2";"754.36";"54.68";"83.1";"1.88";"62.18";"8.66";"0.72";"0.14"
"Kevin Stöger";"K. Stöger";"19112";"1993-08-27";"AM";"Midfield";"90.38";"52.11";"11";"0";"0.75";"null";"27.17";"27.82";"9551.71";"159.2";"1924.66";"646.54";"54.11";"122.57";"6.8";"769.11";"60.92";"94.31";"2.62";"73.37";"9.21";"0.73";"0.1"
"Patrick Erras";"P. Erras";"19146";"1995-01-21";"CB";"Central Defender";"95.57";"50.32";"8";"0";"0.85";"1.88";"27.46";"28.24";"8328.06";"138.8";"1224.79";"363.35";"28.17";"81.97";"3.28";"445.32";"31.45";"85.25";"3.28";"65.87";"6.26";"1.34";"0.6"
"Philipp Mwene";"P. Mwene";"19168";"1994-01-29";"LWB";"Full Back";"92.76";"49.14";"29";"0";"0.7";"1.25";"29.2";"30.44";"9043.09";"150.72";"1758.63";"813.47";"68.54";"281.92";"14.19";"1095.39";"82.73";"102.65";"5.85";"72.37";"12.8";"3.75";"1.01"
"Jonathan Burkardt";"J. Burkardt";"19171";"2000-07-11";"CF";"Center Forward";"90.02";"47.12";"24";"0";"0.62";"1.26";"28.77";"30.48";"9081.83";"151.36";"1758.22";"739.64";"70.08";"240.37";"14.22";"980.01";"84.3";"85.41";"5.41";"64.56";"11.35";"3.24";"0.85"
"Ridle Bote Baku";"R. Baku";"19174";"1998-04-08";"RW";"Wide Attacker";"93.16";"50.49";"13";"0";"0.61";"1.2";"30.12";"31.34";"8840.5";"147.34";"1748.72";"905.16";"84.64";"385.72";"18.46";"1290.89";"103.1";"106.67";"10.51";"70.47";"20.47";"8.04";"2.65"
"Ridle Bote Baku";"R. Baku";"19174";"1998-04-08";"RWB";"Full Back";"86.09";"47.47";"12";"0";"0.59";"1.1";"30.38";"31.62";"8817.3";"146.95";"1679.45";"911.14";"85.11";"421.86";"21.7";"1333.0";"106.81";"112.08";"10.43";"78.68";"20.01";"7.79";"2.84"
"Gerrit Holtmann";"G. Holtmann";"19176";"1995-03-25";"LWB";"Full Back";"72.22";"44.09";"6";"0";"0.63";"1.08";"31.7";"32.24";"7910.52";"131.84";"1320.35";"649.97";"63.27";"260.8";"13.83";"910.77";"77.11";"91.17";"8.39";"62.59";"15.65";"6.8";"2.95"
"Maximilian Wittek";"M. Wittek";"19250";"1995-08-21";"LB";"Full Back";"92.22";"46.77";"10";"0";"0.65";"1.43";"30.17";"30.68";"8443.19";"140.72";"1453.86";"664.06";"58.12";"244.53";"11.93";"908.6";"70.05";"96.74";"6.54";"65.94";"13.86";"4.49";"2.05"
"Maximilian Wittek";"M. Wittek";"19250";"1995-08-21";"LWB";"Full Back";"91.35";"46.05";"16";"0";"0.59";"1.18";"29.85";"31.1";"8642.87";"144.05";"1536.51";"713.29";"62.62";"279.13";"14.25";"992.42";"76.87";"97.79";"6.35";"70.84";"12.87";"4.56";"1.87"
"David Raum";"D. Raum";"19255";"1998-04-22";"LB";"Full Back";"90.83";"49.34";"10";"0";"0.7";"1.31";"30.87";"31.8";"8644.5";"144.07";"1582.03";"653.97";"59.58";"287.1";"13.13";"941.07";"72.72";"99.23";"6.93";"69.8";"14.84";"5.35";"2.07"
"David Raum";"D. Raum";"19255";"1998-04-22";"LWB";"Full Back";"91.42";"50.49";"11";"0";"0.63";"1.24";"31.21";"32.3";"8697.69";"144.96";"1630.24";"700.66";"67.62";"339.31";"16.53";"1039.98";"84.15";"103.81";"6.59";"72.05";"17.5";"4.86";"1.94"
"Anthony Losilla";"A. Losilla";"19270";"1986-03-10";"DM";"Midfield";"79.04";"41.86";"9";"0";"0.81";"null";"26.38";"27.16";"10049.49";"167.49";"2309.66";"639.2";"46.18";"110.67";"5.1";"749.87";"51.28";"101.76";"2.39";"75.8";"10.19";"0.96";"0.32"
"Maxim Leitsch";"M. Leitsch";"19278";"1998-05-18";"LCB";"Central Defender";"96.11";"53.35";"5";"0";"0.66";"1.63";"28.54";"28.54";"8490.12";"141.5";"1255.7";"481.77";"44.76";"124.38";"7.2";"606.15";"51.96";"82.09";"3.6";"59.15";"8.1";"2.02";"0.22"
"Julian Ryerson";"J. Ryerson";"19285";"1997-11-17";"RB";"Full Back";"91.05";"51.19";"11";"0";"0.67";"1.53";"29.28";"30.24";"8801.48";"146.69";"1508.13";"647.99";"59.03";"216.32";"11.72";"864.3";"70.76";"90.68";"5.33";"65.64";"12.15";"3.2";"0.64"
"Julian Ryerson";"J. Ryerson";"19285";"1997-11-17";"RWB";"Full Back";"92.84";"54.13";"8";"0";"0.66";"1.48";"29.23";"29.88";"8871.15";"147.85";"1557.13";"732.77";"63.59";"255.06";"12.88";"987.84";"76.48";"90.47";"4.85";"68.72";"11.92";"3.46";"0.69"
"Christopher Trimmel";"C. Trimmel";"19296";"1987-02-24";"RWB";"Full Back";"88.97";"49.06";"16";"0";"0.62";"1.32";"28.9";"30.66";"8245.31";"137.42";"1345.49";"532.86";"47.77";"170.77";"8.79";"703.63";"56.57";"89.89";"5.05";"68.49";"12.08";"2.9";"0.84"
