"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Danilo Cataldi";"DM";"all";"all";"2285";"D. Cataldi";"1994-08-06";"87.41";"20.55";"8";"0";"199";"100";"16.08";"83.92";"83.92";"85.63";"87.44";"74.87";"4.52";"3.02";"66.67";"14.57";"7.04";"48.28"
"Stanislav Lobotka";"DM";"all";"all";"11208";"S. Lobotka";"1994-11-25";"91.14";"25";"22";"0";"713";"100";"9.54";"90.46";"90.46";"90.25";"89.2";"80.5";"3.09";"1.82";"59.09";"7.71";"4.07";"52.73"
"Ondrej Duda";"DM";"all";"all";"8236";"O. Duda";"1994-12-05";"94.07";"15.9";"5";"0";"133";"100";"16.54";"83.46";"83.46";"86.41";"77.44";"66.92";"1.5";"1.5";"100";"8.27";"3.76";"45.45"
"Karol Linetty";"DM";"all";"all";"5733";"K. Linetty";"1995-02-02";"82.7";"17.61";"14";"0";"275";"100";"15.27";"84.73";"84.73";"88.18";"80";"70.55";"6.18";"4";"64.71";"10.55";"6.55";"62.07"
"Alberto Grassi";"DM";"all";"all";"375";"A. Grassi";"1995-03-07";"81.93";"17.4";"6";"0";"125";"100";"22.4";"77.6";"77.6";"79.21";"80.8";"64";"5.6";"4";"71.43";"16.8";"9.6";"57.14"
"Paweł Dawidowicz";"DM";"all";"all";"8542";"P. Dawidowicz";"1995-05-20";"87.88";"14.78";"5";"0";"60";"100";"23.33";"76.67";"76.67";"81.25";"80";"65";"3.33";"1.67";"50";"13.33";"8.33";"62.5"
"Jesper Karlström";"DM";"all";"all";"16489";"J. Karlström";"1995-06-21";"92.11";"22.98";"20";"0";"464";"100";"21.98";"78.02";"78.02";"79.65";"86.85";"69.18";"3.23";"1.72";"53.33";"17.24";"8.41";"48.75"
"Ylber Ramadani";"DM";"all";"all";"17483";"Y. Ramadani";"1996-04-12";"89.1";"15.55";"5";"0";"78";"100";"16.67";"83.33";"83.33";"85.94";"82.05";"70.51";"2.56";"1.28";"50";"15.38";"10.26";"66.67"
"Antoine Makoumbou";"DM";"all";"all";"66254";"A. Makoumbou";"1998-07-18";"80.71";"17.07";"9";"0";"243";"100";"11.11";"88.89";"88.89";"89.77";"88.48";"79.42";"2.88";"2.47";"85.71";"10.7";"6.17";"57.69"
"Hans Nicolussi Caviglia";"DM";"all";"all";"22190";"H. Nicolussi Caviglia";"2000-06-18";"96.68";"19.87";"20";"0";"607";"100";"22.57";"77.43";"77.43";"81.03";"79.9";"64.74";"2.97";"1.98";"66.67";"14.66";"8.07";"55.06"
"Billy Gilmour";"DM";"all";"all";"23138";"B. Gilmour";"2001-06-11";"82.12";"20.81";"7";"0";"227";"100";"11.01";"88.99";"88.99";"90.34";"91.19";"82.38";"4.41";"2.2";"50";"6.61";"3.52";"53.33"
"Samuele Ricci";"DM";"all";"all";"27570";"S. Ricci";"2001-08-21";"89.72";"24.71";"7";"0";"208";"100";"13.46";"86.54";"86.54";"88.89";"82.21";"73.08";"5.29";"2.88";"54.55";"7.21";"3.85";"53.33"
"Kristjan Asllani";"DM";"all";"all";"34578";"K. Asllani";"2002-03-09";"80.31";"27.48";"8";"0";"253";"100";"9.09";"90.91";"90.91";"92.64";"91.3";"84.58";"3.95";"3.56";"90";"7.11";"5.53";"77.78"
"Mandela Keita";"DM";"all";"all";"42491";"M. Keita";"2002-05-10";"98.18";"18.09";"8";"0";"169";"100";"16.57";"83.43";"83.43";"87.39";"70.41";"61.54";"2.37";"1.78";"75";"8.28";"5.33";"64.29"
"Alessandro  Bianco";"DM";"all";"all";"37969";"A. Bianco";"2002-10-01";"87.39";"21.6";"8";"0";"223";"100";"19.73";"80.27";"80.27";"83.52";"81.61";"68.16";"2.24";"0.9";"40";"13.45";"6.28";"46.67"
"Máximo Perrone";"DM";"all";"all";"126683";"M. Perrone";"2003-01-07";"89.6";"22.18";"6";"0";"175";"100";"12.57";"87.43";"87.43";"91.5";"87.43";"80";"4.57";"2.29";"50";"13.14";"8";"60.87"
"Alberto Moreno Pérez  ";"LB";"all";"all";"380";"Alberto Moreno";"1992-07-05";"87.2";"22.78";"17";"0";"457";"100";"18.16";"81.84";"81.84";"82.92";"88.4";"73.3";"6.78";"3.5";"51.61";"22.98";"14";"60.95"
"Cristiano Biraghi";"LB";"all";"all";"2067";"C. Biraghi";"1992-09-01";"95.69";"21.71";"12";"0";"283";"100";"28.62";"71.38";"71.38";"73.83";"90.46";"66.78";"7.42";"3.53";"47.62";"28.62";"12.37";"43.21"
"Adam Marušić";"LB";"all";"all";"196";"A. Marušić";"1992-10-17";"95.13";"26.7";"6";"0";"159";"100";"16.35";"83.65";"83.65";"87.02";"82.39";"71.7";"6.92";"4.4";"63.64";"16.35";"11.32";"69.23"
"Leonardo Spinazzola";"LB";"all";"all";"12768";"L. Spinazzola";"1993-03-25";"90.68";"25.55";"8";"0";"278";"100";"22.66";"77.34";"77.34";"77.93";"79.86";"62.23";"13.31";"7.55";"56.76";"22.66";"11.15";"49.21"
"Charalampos Lykogiannis";"LB";"all";"all";"11654";"C. Lykogiannis";"1993-10-22";"85.34";"23.94";"9";"0";"225";"100";"24";"76";"76";"77.44";"86.67";"67.11";"3.56";"1.78";"50";"22.22";"8.44";"38"
"Hassane Kamara";"LB";"all";"all";"12821";"H. Kamara";"1994-03-05";"91.45";"22.17";"6";"0";"145";"100";"27.59";"72.41";"72.41";"72.88";"81.38";"59.31";"5.52";"0.69";"12.5";"23.45";"6.9";"29.41"
"Robin Gosens";"LB";"all";"all";"9155";"R. Gosens";"1994-07-05";"90.31";"20.81";"16";"0";"329";"100";"27.66";"72.34";"72.34";"73.45";"88.15";"64.74";"10.94";"4.56";"41.67";"29.18";"12.46";"42.71"
"Tommaso Augello";"LB";"all";"all";"19867";"T. Augello";"1994-08-30";"90.71";"19.4";"9";"0";"233";"100";"21.89";"78.11";"78.11";"79.31";"87.12";"69.1";"8.15";"5.15";"63.16";"24.89";"12.88";"51.72"
"José Ángel Esmoris Tasende";"LB";"all";"all";"12683";"Angeliño";"1997-01-04";"96.26";"25.22";"6";"0";"146";"100";"25.34";"74.66";"74.66";"78.03";"90.41";"70.55";"8.9";"4.79";"53.85";"28.08";"16.44";"58.54"
"Aarón Martín Caricol";"LB";"all";"all";"19163";"Aarón Martín";"1997-04-22";"95.64";"21.29";"20";"0";"501";"100";"20.16";"79.84";"79.84";"79.86";"86.23";"68.86";"5.99";"2.79";"46.67";"22.16";"10.98";"49.55"
"Theo Hernández";"LB";"all";"all";"11606";"T. Hernández";"1997-10-06";"95.62";"24.9";"24";"0";"643";"100";"18.97";"81.03";"81.03";"84.02";"82.74";"69.52";"8.24";"4.98";"60.38";"12.13";"6.07";"50"
"Mathías Olivera Miramontes";"LB";"all";"all";"24307";"M. Olivera";"1997-10-31";"92.03";"24.64";"19";"0";"522";"100";"17.24";"82.76";"82.76";"84.6";"85.82";"72.61";"4.6";"2.3";"50";"18.01";"9.2";"51.06"
"Giuseppe Pezzella";"LB";"all";"all";"3972";"G. Pezzella";"1997-11-29";"97.07";"17.89";"5";"0";"122";"100";"42.62";"57.38";"57.38";"54.65";"70.49";"38.52";"18.03";"2.46";"13.64";"30.33";"4.1";"13.51"
"Emanuele Valeri";"LB";"all";"all";"33403";"E. Valeri";"1998-12-07";"96.22";"20.72";"24";"0";"477";"100";"35.01";"64.99";"64.99";"66.67";"76.73";"51.15";"11.11";"4.4";"39.62";"27.67";"11.95";"43.18"
"Luca Pellegrini";"LB";"all";"all";"12762";"L. Pellegrini";"1999-03-07";"87.14";"24.04";"11";"0";"302";"100";"28.48";"71.52";"71.52";"73.98";"81.46";"60.26";"12.25";"4.97";"40.54";"26.16";"12.58";"48.1"
"Domagoj Bradarić";"LB";"all";"all";"16568";"D. Bradarić";"1999-12-10";"90.2";"17.94";"5";"0";"111";"100";"27.03";"72.97";"72.97";"76.34";"83.78";"63.96";"6.31";"6.31";"100";"22.52";"9.91";"44"
"Antonino Gallo";"LB";"all";"all";"19684";"A. Gallo";"2000-01-05";"93.77";"19.24";"28";"0";"604";"100";"36.59";"63.41";"63.41";"63.91";"82.12";"52.48";"7.45";"2.81";"37.78";"31.79";"11.59";"36.46"
"Juan Miranda González";"LB";"all";"all";"13431";"Juan Miranda";"2000-01-19";"93.23";"24.98";"24";"0";"752";"100";"23.8";"76.2";"76.2";"78";"91.89";"71.68";"7.58";"4.52";"59.65";"28.06";"13.56";"48.34"
"Nuno Albertino Varela Tavares";"LB";"all";"all";"23838";"Nuno Tavares";"2000-01-26";"81.9";"21.25";"19";"0";"535";"100";"25.23";"74.77";"74.77";"80.06";"62.8";"50.28";"10.65";"5.98";"56.14";"16.82";"8.97";"53.33"
"Andrea Cambiaso";"LB";"all";"all";"33391";"A. Cambiaso";"2000-02-20";"90.03";"28.83";"14";"0";"636";"100";"12.89";"87.11";"87.11";"90.65";"84.12";"76.26";"4.25";"2.99";"70.37";"6.29";"3.77";"60"
"Adam Obert";"LB";"all";"all";"70483";"A. Obert";"2002-08-23";"86.73";"15.74";"7";"0";"151";"100";"34.44";"65.56";"65.56";"68.42";"75.5";"51.66";"5.3";"3.97";"75";"27.81";"11.26";"40.48"
"Álex Valle Gómez";"LB";"all";"all";"154098";"Álex Valle";"2004-04-25";"90.87";"23.54";"11";"0";"346";"100";"23.7";"76.3";"76.3";"79.49";"78.9";"62.72";"4.34";"2.31";"53.33";"19.36";"10.12";"52.24"
"Patrick Chinazaekpere Dorgu";"LB";"all";"all";"641169";"P. Dorgu";"2004-10-26";"97.65";"20.3";"6";"0";"194";"100";"31.44";"68.56";"68.56";"68.7";"67.53";"46.39";"8.25";"3.61";"43.75";"14.43";"4.12";"28.57"
"Danilo D'Ambrosio";"LCB";"all";"all";"2286";"D. D'Ambrosio";"1988-09-09";"94.57";"21.9";"5";"0";"139";"100";"11.51";"88.49";"88.49";"90.08";"87.05";"78.42";"2.16";"2.16";"100";"15.11";"8.63";"57.14"
"Juan Guilherme Nunes Jesus";"LCB";"all";"all";"11756";"Juan Jesus";"1991-06-10";"93.52";"25.68";"12";"0";"274";"100";"16.42";"83.58";"83.58";"84.35";"95.62";"80.66";"1.09";"1.09";"100";"23.72";"14.96";"63.08"
"Sead Kolašinac";"LCB";"all";"all";"9618";"S. Kolašinac";"1993-06-20";"94.09";"25.38";"19";"0";"565";"100";"15.93";"84.07";"84.07";"85.22";"87.43";"74.51";"4.96";"3.36";"67.86";"13.1";"7.96";"60.81"
"Lautaro Daniel Giannetti";"LCB";"all";"all";"26304";"L. Giannetti";"1993-11-13";"94.17";"15.77";"6";"0";"67";"100";"29.85";"70.15";"70.15";"79.63";"80.6";"64.18";"1.49";"1.49";"100";"16.42";"8.96";"54.55"
"Adam Masina";"LCB";"all";"all";"197";"A. Masina";"1994-01-02";"92.62";"22.05";"21";"0";"425";"100";"22.12";"77.88";"77.88";"80.05";"86.12";"68.94";"2.12";"0.71";"33.33";"17.41";"9.18";"52.7"
"Alessio Romagnoli";"LCB";"all";"all";"480";"A. Romagnoli";"1995-01-12";"97.02";"25.8";"29";"0";"430";"100";"19.07";"80.93";"80.93";"83.7";"94.19";"78.84";"0.93";"0.47";"50";"19.53";"10";"51.19"
"Marc-Oliver Kempf";"LCB";"all";"all";"6681";"M. Kempf";"1995-01-28";"94.98";"24.62";"26";"0";"704";"100";"15.91";"84.09";"84.09";"86.27";"91.05";"78.55";"1.85";"1.7";"92.31";"17.9";"10.65";"59.52"
"Sebastiano Luperto";"LCB";"all";"all";"13446";"S. Luperto";"1996-09-06";"97.52";"20.1";"35";"0";"657";"100";"21.77";"78.23";"78.23";"81.43";"89.35";"72.75";"1.07";"0.3";"28.57";"22.22";"12.63";"56.85"
"Federico Baschirotto";"LCB";"all";"all";"63155";"F. Baschirotto";"1996-09-20";"97.68";"18.79";"22";"0";"308";"100";"24.03";"75.97";"75.97";"79.64";"89.29";"71.1";"1.3";"0.97";"75";"18.18";"9.74";"53.57"
"José Ángel Esmoris Tasende";"LCB";"all";"all";"12683";"Angeliño";"1997-01-04";"92.77";"25.08";"7";"0";"221";"100";"26.7";"73.3";"73.3";"76";"90.5";"68.78";"8.6";"3.62";"42.11";"23.53";"11.31";"48.08"
"Gleysson Bremer Silva Nascimento";"LCB";"all";"all";"14104";"Bremer";"1997-03-18";"96.93";"31.77";"6";"0";"183";"100";"13.66";"86.34";"86.34";"88.24";"92.9";"81.97";"0";"0";"";"8.74";"6.01";"68.75"
"Fali Candé";"LCB";"all";"all";"30242";"Fali Candé";"1998-01-24";"97.69";"20.51";"16";"0";"395";"100";"25.57";"74.43";"74.43";"75.22";"84.81";"63.8";"0.51";"0";"0";"22.53";"10.13";"44.94"
"Marin Šverko";"LCB";"all";"all";"37286";"M. Šverko";"1998-02-04";"91.15";"18.1";"11";"0";"244";"100";"22.13";"77.87";"77.87";"78.26";"84.84";"66.39";"2.05";"1.23";"60";"18.03";"10.25";"56.82"
"Nicolò Casale";"LCB";"all";"all";"27654";"N. Casale";"1998-02-14";"93.84";"24.3";"5";"0";"101";"100";"18.81";"81.19";"81.19";"81.52";"91.09";"74.26";"1.98";"0.99";"50";"19.8";"10.89";"55"
"Jhon Janer Lucumí Bonilla";"LCB";"all";"all";"14571";"J. Lucumí";"1998-06-26";"95.53";"25.11";"27";"0";"742";"100";"10.51";"89.49";"89.49";"90.87";"90.03";"81.81";"0.67";"0.67";"100";"9.84";"5.93";"60.27"
"Lloyd Kelly";"LCB";"all";"all";"18910";"L. Kelly";"1998-10-06";"95.84";"27.03";"10";"0";"254";"100";"19.29";"80.71";"80.71";"84.4";"85.83";"72.44";"3.54";"1.97";"55.56";"12.6";"7.09";"56.25"
"Johan Felipe Vásquez Ibarra";"LCB";"all";"all";"36150";"J. Vásquez";"1998-10-22";"97.35";"21.25";"28";"0";"708";"100";"23.16";"76.84";"76.84";"80.03";"87.71";"70.2";"1.98";"0.42";"21.43";"17.37";"8.47";"48.78"
"Carlos Augusto Zopolato Neves";"LCB";"all";"all";"28255";"Carlos Augusto";"1999-01-07";"96.61";"31.68";"8";"0";"275";"100";"12";"88";"88";"90.08";"88";"79.27";"4.36";"3.27";"75";"11.64";"6.55";"56.25"
"Lautaro Rodrigo Valenti";"LCB";"all";"all";"28639";"L. Valenti";"1999-01-14";"96.09";"20.11";"16";"0";"288";"100";"27.43";"72.57";"72.57";"74.22";"88.89";"65.97";"1.39";"0.35";"25";"22.92";"11.81";"51.52"
"Saúl Basilio Coco-Bassey Oubiña";"LCB";"all";"all";"34181";"Saúl Coco";"1999-02-09";"96.21";"22.43";"17";"0";"360";"100";"18.89";"81.11";"81.11";"84.1";"90.83";"76.39";"0";"0";"";"10.28";"4.44";"43.24"
"Alessandro Bastoni";"LCB";"all";"all";"19047";"A. Bastoni";"1999-04-13";"81.53";"23.07";"26";"0";"765";"100";"13.59";"86.41";"86.41";"87.27";"91.37";"79.74";"4.31";"2.35";"54.55";"17.39";"10.72";"61.65"
"Luca Ranieri";"LCB";"all";"all";"19893";"L. Ranieri";"1999-04-23";"94.93";"22.14";"29";"0";"538";"100";"23.42";"76.58";"76.58";"79.24";"87.73";"69.52";"1.3";"0.56";"42.86";"22.12";"12.45";"56.3"
"Alessandro Buongiorno";"LCB";"all";"all";"19942";"A. Buongiorno";"1999-06-06";"96.62";"23.95";"21";"0";"473";"100";"16.49";"83.51";"83.51";"87.8";"88.37";"77.59";"1.27";"1.06";"83.33";"14.38";"9.09";"63.24"
"Obite Evan Ndicka";"LCB";"all";"all";"12773";"E. Ndicka";"1999-08-20";"96.65";"24.9";"27";"0";"639";"100";"18.31";"81.69";"81.69";"83.84";"92.02";"77.15";"0.63";"0.16";"25";"15.96";"8.29";"51.96"
"Oumar Solet Bomawoko";"LCB";"all";"all";"11663";"O. Solet";"2000-02-07";"94.1";"22.79";"18";"0";"660";"100";"14.85";"85.15";"85.15";"86.76";"82.42";"71.52";"4.55";"2.88";"63.33";"11.97";"6.36";"53.16"
"Gaby Jean";"LCB";"all";"all";"176514";"G. Jean";"2000-02-19";"95.55";"21.59";"15";"0";"339";"100";"23.89";"76.11";"76.11";"79.26";"88.2";"69.91";"1.77";"0.29";"16.67";"22.42";"11.8";"52.63"
"Jay Idzes";"LCB";"all";"all";"62185";"J. Idzes";"2000-06-02";"97.53";"20";"7";"0";"166";"100";"24.1";"75.9";"75.9";"77.27";"92.77";"71.69";"1.2";"0.6";"50";"22.29";"7.83";"35.14"
"Pierre Kalulu Kyatengwa";"LCB";"all";"all";"24786";"P. Kalulu";"2000-06-05";"97.28";"29.73";"13";"0";"467";"100";"11.99";"88.01";"88.01";"91.11";"89.08";"81.16";"1.28";"1.07";"83.33";"9.42";"5.78";"61.36"
"Liberato Cacace";"LCB";"all";"all";"32266";"L. Cacace";"2000-09-27";"95.27";"18.3";"5";"0";"107";"100";"28.04";"71.96";"71.96";"73.63";"85.05";"62.62";"3.74";"1.87";"50";"25.23";"9.35";"37.04"
"Andrea Carboni";"LCB";"all";"all";"24671";"A. Carboni";"2001-02-04";"89.78";"19.94";"22";"0";"415";"100";"21.93";"78.07";"78.07";"79.26";"90.6";"71.81";"2.89";"1.2";"41.67";"20.24";"9.88";"48.81"
"Nicolás Nahuel Valentini";"LCB";"all";"all";"45913";"N. Valentini";"2001-04-06";"90.53";"15.58";"12";"0";"194";"100";"38.66";"61.34";"61.34";"62.42";"85.05";"53.09";"1.55";"0";"0";"38.14";"20.1";"52.7"
"Strahinja Pavlović";"LCB";"all";"all";"24030";"S. Pavlović";"2001-05-24";"95.21";"25.41";"21";"0";"491";"100";"21.59";"78.41";"78.41";"80.24";"85.54";"68.64";"2.44";"1.43";"58.33";"18.94";"10.59";"55.91"
"Malick Thiaw";"LCB";"all";"all";"24996";"M. Thiaw";"2001-08-08";"95.85";"25.34";"13";"0";"277";"100";"13";"87";"87";"90.57";"88.09";"79.78";"1.08";"0.72";"66.67";"6.5";"2.53";"38.89"
"Mattia Viti";"LCB";"all";"all";"30107";"M. Viti";"2002-01-24";"95.77";"17.96";"28";"0";"507";"100";"27.81";"72.19";"72.19";"72.22";"78.11";"56.41";"1.18";"0.59";"50";"24.46";"12.82";"52.42"
"Botond Balogh";"LCB";"all";"all";"26657";"B. Balogh";"2002-06-06";"92.05";"20.25";"13";"0";"183";"100";"22.4";"77.6";"77.6";"81.33";"90.71";"73.77";"2.19";"1.64";"75";"18.58";"9.29";"50"
"Daniele Ghilardi";"LCB";"all";"all";"698110";"D. Ghilardi";"2003-01-06";"95.64";"19.07";"10";"0";"184";"100";"26.63";"73.37";"73.37";"76.43";"85.33";"65.22";"1.63";"1.63";"100";"20.11";"11.96";"59.46"
"Souleymane Isaak Touré";"LCB";"all";"all";"33197";"I. Touré";"2003-03-28";"95.17";"25.26";"7";"0";"158";"100";"10.13";"89.87";"89.87";"92.7";"86.71";"80.38";"1.27";"0.63";"50";"11.39";"7.59";"66.67"
"Diego Coppola";"LCB";"all";"all";"85815";"D. Coppola";"2003-12-28";"97.37";"16.75";"5";"0";"68";"100";"36.76";"63.24";"63.24";"67.86";"82.35";"55.88";"1.47";"1.47";"100";"39.71";"22.06";"55.56"
"Alan Agustín Matturro Romero";"LCB";"all";"all";"118053";"A. Matturro";"2004-10-11";"97.78";"19.65";"7";"0";"144";"100";"25.69";"74.31";"74.31";"78.69";"84.72";"66.67";"2.78";"2.08";"75";"22.92";"11.11";"48.48"
"Remo Freuler";"LDM";"all";"all";"8919";"R. Freuler";"1992-04-15";"90.67";"25.02";"12";"0";"313";"100";"16.61";"83.39";"83.39";"85.56";"90.73";"77.64";"4.47";"2.88";"64.29";"13.42";"7.35";"54.76"
"Manuel Locatelli";"LDM";"all";"all";"14174";"M. Locatelli";"1998-01-08";"86.93";"26.3";"7";"0";"272";"100";"13.6";"86.4";"86.4";"87.14";"88.6";"77.21";"3.31";"1.84";"55.56";"10.66";"5.88";"55.17"
"Tijani Reijnders";"LDM";"all";"all";"14324";"T. Reijnders";"1998-07-29";"93.16";"24.77";"12";"0";"362";"100";"11.33";"88.67";"88.67";"92.01";"79.56";"73.2";"5.52";"3.59";"65";"9.39";"6.08";"64.71"
"Balthazar Pierret";"LDM";"all";"all";"24683";"B. Pierret";"2000-05-15";"78.73";"14.31";"6";"0";"108";"100";"13.89";"86.11";"86.11";"86.6";"89.81";"77.78";"3.7";"0.93";"25";"16.67";"10.19";"61.11"
"Yacine Adli";"LDM";"all";"all";"13443";"Y. Adli";"2000-07-29";"80.01";"18.55";"8";"0";"246";"100";"14.23";"85.77";"85.77";"87.76";"79.67";"69.92";"2.85";"1.22";"42.86";"11.38";"6.5";"57.14"
"Khéphren Thuram-Ulien";"LDM";"all";"all";"20191";"K. Thuram";"2001-03-26";"80.71";"24.11";"11";"0";"341";"100";"13.78";"86.22";"86.22";"88.64";"77.42";"68.62";"9.09";"5.87";"64.52";"13.49";"7.92";"58.7"
"Morten Frendrup";"LDM";"all";"all";"16452";"M. Frendrup";"2001-04-07";"97.34";"21.47";"10";"0";"245";"100";"19.18";"80.82";"80.82";"82.67";"82.45";"68.16";"4.49";"2.04";"45.45";"13.47";"5.71";"42.42"
"Simon Sohm";"LDM";"all";"all";"16284";"S. Sohm";"2001-04-11";"93.37";"18.69";"10";"0";"207";"100";"17.39";"82.61";"82.61";"82.21";"78.74";"64.73";"7.25";"4.83";"66.67";"15.46";"6.76";"43.75"
"Lucas da Cunha";"LDM";"all";"all";"23101";"L. da Cunha";"2001-06-09";"87.47";"22.12";"6";"0";"191";"100";"15.18";"84.82";"84.82";"86.78";"91.1";"79.06";"6.28";"3.14";"50";"11.52";"4.71";"40.91"
"Nicolò Rovella";"LDM";"all";"all";"24518";"N. Rovella";"2001-12-04";"91.02";"23.88";"19";"0";"564";"100";"11.35";"88.65";"88.65";"89.49";"87.77";"78.55";"3.19";"1.77";"55.56";"9.93";"5.5";"55.36"
"Máximo Perrone";"LDM";"all";"all";"126683";"M. Perrone";"2003-01-07";"89.96";"24.66";"8";"0";"301";"100";"12.29";"87.71";"87.71";"90.19";"88.04";"79.4";"6.31";"4.98";"78.95";"8.64";"4.32";"50"
"Cesare Casadei";"LDM";"all";"all";"31197";"C. Casadei";"2003-01-10";"77.11";"19.6";"6";"0";"131";"100";"22.14";"77.86";"77.86";"78.57";"74.81";"58.78";"3.05";"0.76";"25";"12.21";"3.82";"31.25"
"Gianluca Caprari";"LF";"all";"all";"3889";"G. Caprari";"1993-07-30";"81.62";"19.64";"5";"0";"134";"100";"24.63";"75.37";"75.37";"81.72";"69.4";"56.72";"10.45";"5.97";"57.14";"8.96";"4.48";"50"
"José Antonio Morente Oliva";"LF";"all";"all";"25614";"Tete Morente";"1996-12-04";"88.02";"20.42";"6";"0";"154";"100";"22.73";"77.27";"77.27";"81.98";"72.08";"59.09";"13.64";"9.74";"71.43";"17.53";"11.04";"62.96"
"David Neres Campos";"LF";"all";"all";"11561";"David Neres";"1997-03-03";"82.48";"23.23";"8";"0";"222";"100";"22.97";"77.03";"77.03";"82.43";"66.67";"54.95";"15.32";"8.56";"55.88";"15.32";"7.66";"50"
"Ademola Lookman";"LF";"all";"all";"11457";"A. Lookman";"1997-10-20";"84.31";"21.66";"6";"0";"183";"100";"33.88";"66.12";"66.12";"71.3";"59.02";"42.08";"18.58";"9.84";"52.94";"18.03";"6.56";"36.36"
"Rafael Alexandre Conceição Leão";"LF";"all";"all";"12840";"Rafael Leão";"1999-06-10";"81.62";"21.65";"7";"0";"169";"100";"30.18";"69.82";"69.82";"71.84";"60.95";"43.79";"20.71";"11.24";"54.29";"18.34";"7.69";"41.94"
"Liberato Cacace";"LF";"all";"all";"32266";"L. Cacace";"2000-09-27";"86.55";"16.1";"5";"0";"89";"100";"34.83";"65.17";"65.17";"69.49";"66.29";"46.07";"13.48";"8.99";"66.67";"23.6";"15.73";"66.67"
"Khvicha Kvaratskhelia";"LF";"all";"all";"23543";"K. Kvaratskhelia";"2001-02-12";"78.01";"21.98";"9";"0";"280";"100";"22.86";"77.14";"77.14";"80.12";"57.5";"46.07";"12.5";"8.93";"71.43";"15";"9.64";"64.29"
"Gianluca Busio";"LF";"all";"all";"34514";"G. Busio";"2002-05-28";"90.19";"19.35";"6";"0";"168";"100";"29.76";"70.24";"70.24";"72.73";"65.48";"47.62";"13.69";"8.93";"65.22";"16.67";"8.33";"50"
"Henrikh Mkhitaryan";"LM";"all";"all";"4287";"H. Mkhitaryan";"1989-01-21";"84.72";"24.77";"26";"0";"769";"100";"17.56";"82.44";"82.44";"85.78";"85.05";"72.95";"11.96";"7.41";"61.96";"11.83";"6.24";"52.75"
"Marten de Roon";"LM";"all";"all";"7017";"M. de Roon";"1991-03-29";"94.86";"26.96";"8";"0";"266";"100";"16.92";"83.08";"83.08";"85.14";"93.61";"79.7";"3.38";"2.63";"77.78";"13.16";"6.02";"45.71"
"Jean-Daniel Akpa Akpro";"LM";"all";"all";"4851";"J. Akpa Akpro";"1992-10-11";"82.82";"21.83";"7";"0";"168";"100";"25.6";"74.4";"74.4";"77.48";"66.07";"51.19";"6.55";"2.38";"36.36";"11.9";"5.95";"50"
"Piotr Zieliński";"LM";"all";"all";"8723";"P. Zieliński";"1994-05-20";"80.34";"24.68";"5";"0";"123";"100";"12.2";"87.8";"87.8";"90.57";"86.18";"78.05";"6.5";"4.07";"62.5";"8.13";"4.07";"50"
"Ondrej Duda";"LM";"all";"all";"8236";"O. Duda";"1994-12-05";"92.65";"17.61";"10";"0";"293";"100";"18.77";"81.23";"81.23";"83.97";"80.89";"67.92";"4.78";"3.41";"71.43";"17.41";"11.6";"66.67"
"Mario Pašalić";"LM";"all";"all";"6901";"M. Pašalić";"1995-02-09";"86.02";"24.81";"6";"0";"217";"100";"14.75";"85.25";"85.25";"86.6";"89.4";"77.42";"8.29";"5.99";"72.22";"10.6";"6.45";"60.87"
"Bryan Cristante";"LM";"all";"all";"1537";"B. Cristante";"1995-03-03";"85.76";"20.65";"6";"0";"160";"100";"16.25";"83.75";"83.75";"85.71";"87.5";"75";"4.38";"1.88";"42.86";"16.25";"8.75";"53.85"
"Alberto Grassi";"LM";"all";"all";"375";"A. Grassi";"1995-03-07";"84.7";"16.69";"9";"0";"155";"100";"25.16";"74.84";"74.84";"77.68";"72.26";"56.13";"7.1";"5.16";"72.73";"23.87";"13.55";"56.76"
"Jesper Karlström";"LM";"all";"all";"16489";"J. Karlström";"1995-06-21";"96.46";"21.6";"12";"0";"322";"100";"22.36";"77.64";"77.64";"80.61";"81.68";"65.84";"4.35";"3.11";"71.43";"14.91";"7.45";"50"
"Alessandro Deiola";"LM";"all";"all";"19037";"A. Deiola";"1995-08-01";"85.57";"17.98";"8";"0";"124";"100";"25";"75";"75";"77.27";"88.71";"68.55";"8.87";"4.84";"54.55";"16.94";"7.26";"42.86"
"Liam Henderson";"LM";"all";"all";"6219";"L. Henderson";"1996-04-25";"80.68";"13.56";"10";"0";"136";"100";"25";"75";"75";"75.45";"80.88";"61.03";"9.56";"4.41";"46.15";"24.26";"9.56";"39.39"
