"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Fabricio Bruno Soares de Faria";"RCB";"all";"all";"31600";"Fabricio Bruno";"1996-02-12";"100.39";"25.61";"23";"0";"156";"100";"3.21";"0.21";"0";"49.36";"48.08";"1.92";"0.1";"0.1";"1.28";"1.28"
"Fabricio Bustos";"RB";"all";"all";"13083";"F. Bustos";"1996-04-28";"96.42";"24.14";"9";"0";"289";"100";"10.38";"0.85";"0.69";"42.21";"36.33";"2.77";"0.38";"0.32";"4.84";"3.81"
"Facundo Bernal Cruz";"RDM";"all";"all";"118010";"F. Bernal";"2003-08-21";"75.66";"21.36";"5";"0";"70";"100";"5.71";"0.51";"0";"35.71";"31.43";"4.29";"0.13";"0.11";"0";"0"
"Fausto Mariano Vera";"RM";"all";"all";"28518";"Fausto Vera";"2000-03-26";"100.11";"23.19";"13";"0";"335";"100";"16.12";"0.99";"0";"26.87";"22.69";"1.49";"0.25";"0.15";"3.58";"2.09"
"Federico Matías Javier Zaracho";"LM";"all";"all";"26563";"Matías Zaracho";"1998-03-10";"79.84";"21.15";"5";"1";"148";"100";"38.51";"2.31";"0";"32.43";"20.27";"0.68";"0.53";"0.21";"8.11";"2.7"
"Felipe  Anderson Pereira Gomes";"LW";"all";"all";"3353";"Felipe Anderson";"1993-04-15";"84.2";"19.36";"13";"0";"293";"100";"38.23";"2.36";"0.68";"33.11";"26.96";"4.78";"0.64";"0.47";"9.56";"6.14"
"Felipe Jonatan Rocha Andrade";"LB";"all";"all";"24821";"Felipe Jonatan";"1998-02-15";"94.25";"20.12";"17";"0";"236";"100";"22.46";"1.34";"0.42";"32.63";"27.97";"3.39";"0.38";"0.28";"4.66";"2.97"
"Fellipe Mateus De Sena Araujo";"AM";"all";"all";"172942";"Fellipe Mateus";"1991-02-12";"87.05";"16.41";"5";"0";"150";"100";"32";"2.48";"0";"32";"22.67";"2.67";"0.71";"0.33";"8.67";"4"
"Fellipe Mateus De Sena Araujo";"LW";"all";"all";"172942";"Fellipe Mateus";"1991-02-12";"79.18";"15.64";"6";"2";"154";"100";"29.22";"1.79";"1.3";"33.77";"26.62";"3.9";"0.51";"0.4";"8.44";"6.49"
"Fernando Augusto Pereira Bueno Júnior";"LB";"all";"all";"175858";"Fernando";"1999-09-14";"87.79";"21.67";"6";"0";"93";"100";"3.23";"0.57";"0";"37.63";"33.33";"0";"0.16";"0.12";"0";"0"
"Fernando Francisco Reges";"LCB";"all";"all";"3417";"Fernando";"1987-07-25";"100.83";"25.24";"6";"0";"53";"100";"13.21";"0.95";"0";"35.85";"35.85";"0";"0.08";"0.08";"0";"0"
"Fernando Francisco Reges";"RDM";"all";"all";"3417";"Fernando";"1987-07-25";"90.97";"19.78";"6";"0";"40";"100";"0";"0.36";"0";"30";"30";"0";"0.07";"0.07";"0";"0"
"Fernando Luiz Rosa";"LDM";"all";"all";"3387";"Fernandinho";"1985-05-04";"95.86";"23.24";"7";"0";"133";"100";"12.78";"0.81";"0";"39.1";"38.35";"2.26";"0.26";"0.25";"3.76";"3.76"
"Fernando Marçal de Oliveira";"LB";"all";"all";"11227";"Marçal";"1989-02-19";"91.66";"20.61";"8";"0";"105";"100";"11.43";"1.12";"0";"27.62";"25.71";"1.9";"0.17";"0.15";"0";"0"
"Fernando Pereira do Nascimento";"RDM";"all";"all";"28253";"Fernando Sobral";"1994-12-17";"87.69";"17.68";"6";"0";"111";"100";"7.21";"0.81";"0";"36.94";"29.73";"2.7";"0.25";"0.23";"2.7";"2.7"
"Fernando Pereira do Nascimento";"RM";"all";"all";"28253";"Fernando Sobral";"1994-12-17";"84.17";"17.04";"12";"0";"266";"100";"12.41";"0.89";"0";"38.35";"33.46";"3.38";"0.31";"0.22";"3.76";"2.63"
"Francisco das Chagas Soares dos Santos";"CF";"all";"all";"13476";"Tiquinho Soares";"1991-01-17";"81.74";"18.81";"13";"0";"245";"100";"56.73";"4.24";"0.82";"32.24";"18.78";"4.08";"1.4";"0.48";"17.96";"9.39"
"Franco Sebastián Cristaldo";"AM";"all";"all";"26318";"Franco Cristaldo";"1996-08-15";"79.54";"20.16";"8";"0";"209";"100";"34.45";"2.22";"0.96";"36.36";"28.23";"4.78";"0.61";"0.44";"6.7";"4.78"
"Franco Sebastián Cristaldo";"CF";"all";"all";"26318";"Franco Cristaldo";"1996-08-15";"87.56";"18.66";"10";"0";"325";"100";"36.92";"2.75";"0.62";"33.85";"24.92";"4.62";"0.85";"0.44";"8.92";"4.62"
"Fágner Conserva Lemos";"RB";"all";"all";"12004";"Fágner";"1989-06-11";"99.74";"23.12";"6";"0";"125";"100";"5.6";"0.65";"0.8";"33.6";"28.8";"4.8";"0.19";"0.16";"1.6";"0.8"
"Félix Eduardo Torres Caicedo";"RCB";"all";"all";"32420";"F. Torres";"1997-01-11";"103.71";"21.95";"13";"0";"96";"100";"4.17";"0.24";"0";"42.71";"40.62";"0";"0.02";"0.02";"0";"0"
"Gabriel  de Souza Inocêncio";"LB";"all";"all";"633602";"Gabriel Inocêncio";"1994-08-20";"100.88";"22.77";"6";"0";"130";"100";"3.85";"0.61";"0";"46.15";"43.08";"2.31";"0.28";"0.26";"0.77";"0.77"
"Gabriel Baralhas dos Santos";"LDM";"all";"all";"32824";"Baralhas";"1998-10-10";"93.31";"20.68";"8";"0";"137";"100";"23.36";"1.71";"0.73";"30.66";"24.82";"2.19";"0.32";"0.17";"3.65";"1.46"
"Gabriel Baralhas dos Santos";"LM";"all";"all";"32824";"Baralhas";"1998-10-10";"92.46";"19.11";"15";"0";"218";"100";"35.78";"2.65";"0";"33.03";"27.06";"3.21";"0.71";"0.41";"9.63";"5.96"
"Gabriel Carvalho Teixeira";"RW";"all";"all";"818331";"Gabriel Carvalho";"2007-08-17";"77.02";"19.56";"9";"0";"286";"100";"25.52";"1.88";"0.35";"46.15";"36.71";"3.5";"0.58";"0.38";"7.69";"4.9"
"Gabriel Girotto Franco";"LM";"all";"all";"24839";"Gabriel";"1992-07-10";"90.71";"21.55";"6";"0";"89";"100";"8.99";"0.53";"0";"26.97";"25.84";"1.12";"0.08";"0.06";"0";"0"
"Gabriel Iván Mercado";"LCB";"all";"all";"11622";"Gabriel Mercado";"1987-03-18";"102.52";"24.49";"9";"0";"38";"100";"5.26";"0.25";"0";"23.68";"23.68";"2.63";"0.16";"0.16";"2.63";"2.63"
"Gabriel Lheman Xavier";"RCB";"all";"all";"175735";"Gabriel Xavier";"2001-05-06";"100.92";"27.14";"33";"0";"312";"100";"1.92";"0.16";"0";"33.33";"32.05";"0.64";"0.03";"0.03";"0.32";"0.32"
"Gabriel Pereira Taliari";"CF";"all";"all";"177390";"Gabriel Taliari";"1997-04-13";"74.81";"14.74";"8";"0";"193";"100";"52.33";"3.43";"1.04";"35.75";"17.62";"5.7";"0.94";"0.38";"15.54";"6.74"
"Gabriel Veron Fonseca de Souza";"RF";"all";"all";"28338";"Gabriel Veron";"2002-09-03";"78.9";"21.41";"7";"0";"182";"100";"52.75";"3.8";"1.1";"28.57";"17.58";"2.75";"0.79";"0.4";"10.99";"6.04"
"Germán Ezequiel Cano";"CF";"all";"all";"32887";"G. Cano";"1988-02-02";"81.22";"20.82";"18";"1";"279";"100";"62.01";"4.51";"1.43";"27.6";"16.49";"4.66";"1.08";"0.63";"16.13";"8.6"
"Gerson Santos da Silva";"AM";"all";"all";"11758";"Gerson";"1997-05-20";"102.68";"29.56";"5";"0";"146";"100";"30.14";"1.83";"0.68";"32.19";"26.03";"3.42";"0.48";"0.31";"8.22";"4.79"
"Gerson Santos da Silva";"RW";"all";"all";"11758";"Gerson";"1997-05-20";"95.34";"24.93";"14";"0";"339";"100";"36.87";"2.63";"0.59";"40.41";"30.38";"5.9";"0.9";"0.59";"12.98";"7.96"
"Gilberto Moraes Junior";"RB";"all";"all";"31534";"Gilberto";"1993-03-07";"88.76";"24.69";"15";"0";"317";"100";"8.52";"0.8";"0";"47.63";"43.53";"3.47";"0.31";"0.27";"2.84";"2.21"
"Gilberto Oliveira Souza Júnior";"CF";"all";"all";"28232";"Gilberto";"1989-06-05";"74.17";"16.12";"5";"2";"70";"100";"52.86";"2.98";"1.43";"32.86";"18.57";"4.29";"0.93";"0.28";"18.57";"7.14"
"Giorgian Daniel De Arrascaeta Benedetti";"AM";"all";"all";"11912";"Giorgian de Arrascaeta";"1994-06-01";"92.97";"23.99";"10";"0";"309";"100";"41.75";"2.76";"1.29";"37.86";"27.83";"3.88";"0.92";"0.49";"13.92";"7.44"
"Givanildo Vieira de Souza";"CF";"all";"all";"43781";"Hulk";"1986-07-25";"97.12";"26.29";"16";"0";"344";"100";"51.16";"3.12";"0.58";"39.53";"27.03";"4.07";"1.15";"0.64";"20.35";"12.5"
"Glaybson Yago Souza Lisboa";"RW";"all";"all";"25184";"Yago Pikachu";"1992-06-05";"85.14";"16.76";"15";"1";"361";"100";"35.18";"2.64";"0";"35.18";"24.93";"2.77";"0.62";"0.37";"9.42";"5.82"
"Gonzalo Gastón Freitas Silva";"DM";"all";"all";"43426";"G. Freitas";"1991-10-02";"95.34";"17.49";"5";"0";"34";"100";"5.88";"0.4";"0";"26.47";"26.47";"0";"0.04";"0.04";"0";"0"
"Gonzalo Mathías Mastriani Borges";"CF";"all";"all";"44430";"G. Mastriani";"1993-04-28";"81.38";"20.21";"9";"0";"188";"100";"69.68";"4.56";"0.53";"25";"13.3";"3.72";"0.96";"0.34";"15.43";"6.91"
"Gregore de Magalhães da Silva";"LDM";"all";"all";"28242";"Gregore";"1994-03-02";"92.67";"21.96";"6";"0";"85";"100";"4.71";"0.51";"0";"29.41";"27.06";"2.35";"0.14";"0.12";"1.18";"1.18"
"Gregore de Magalhães da Silva";"RDM";"all";"all";"28242";"Gregore";"1994-03-02";"101.17";"24.06";"7";"0";"106";"100";"1.89";"0.33";"0";"37.74";"34.91";"0.94";"0.15";"0.12";"0.94";"0.94"
"Gregore de Magalhães da Silva";"RM";"all";"all";"28242";"Gregore";"1994-03-02";"91.4";"19.65";"7";"0";"108";"100";"2.78";"0.25";"0";"37.04";"36.11";"0";"0.07";"0.04";"0.93";"0"
"Guilherme Antonio Arana Lopes";"LB";"all";"all";"11679";"Guilherme Arana";"1997-04-14";"101.65";"30.11";"6";"0";"142";"100";"22.54";"1.29";"0.7";"47.89";"41.55";"4.23";"0.54";"0.38";"7.04";"4.23"
"Guilherme Antonio Arana Lopes";"LWB";"all";"all";"11679";"Guilherme Arana";"1997-04-14";"101.41";"27.57";"6";"0";"142";"100";"14.79";"1.12";"0";"51.41";"45.07";"5.63";"0.56";"0.39";"9.15";"5.63"
"Guilherme Kennedy Romão";"LB";"all";"all";"175764";"Guilherme Romão";"1997-10-07";"98.32";"20.24";"26";"0";"527";"100";"20.11";"1.38";"0";"39.28";"34.91";"3.04";"0.44";"0.33";"5.88";"4.55"
"Guilherme Lopes de Almeida";"LB";"all";"all";"35858";"Guilherme";"2002-02-14";"78.49";"15.93";"6";"0";"79";"100";"5.06";"0.81";"1.27";"40.51";"34.18";"2.53";"0.36";"0.29";"2.53";"1.27"
"Guilherme de Jesus da Silva";"RB";"all";"all";"31490";"Tinga";"1993-09-01";"100.67";"20.7";"22";"0";"331";"100";"8.16";"0.8";"0.3";"39.88";"35.05";"3.93";"0.27";"0.2";"2.42";"1.51"
"Guillermo Varela Olivera";"RB";"all";"all";"4142";"G. Varela";"1993-03-24";"89.49";"23.77";"12";"0";"306";"100";"8.82";"0.88";"0";"27.45";"24.18";"1.96";"0.24";"0.2";"2.61";"2.29"
"Gustavo Bonatto Barreto";"DM";"all";"all";"24845";"Barreto";"1995-12-10";"86.27";"18.12";"7";"0";"120";"100";"20.83";"1.67";"0";"24.17";"21.67";"4.17";"0.24";"0.18";"3.33";"2.5"
"Gustavo Bonatto Barreto";"RM";"all";"all";"24845";"Barreto";"1995-12-10";"94.21";"18.49";"9";"1";"164";"100";"25";"1.86";"0.61";"20.73";"15.85";"1.83";"0.21";"0.12";"3.66";"1.83"
"Gustavo Henric da Silva";"RW";"all";"all";"32891";"Gustavo Silva";"1997-09-07";"80.19";"13.91";"7";"0";"142";"100";"32.39";"2.81";"0";"40.14";"29.58";"4.23";"0.8";"0.53";"9.86";"5.63"
"Gustavo Henrique  Vernes";"LCB";"all";"all";"31542";"Gustavo Henrique";"1993-03-24";"98.77";"22.55";"8";"0";"44";"100";"2.27";"0.11";"0";"27.27";"27.27";"0";"0";"0";"0";"0"
"Gustavo Henrique  Vernes";"RCB";"all";"all";"31542";"Gustavo Henrique";"1993-03-24";"101.8";"23.12";"5";"0";"23";"100";"0";"0.08";"0";"60.87";"60.87";"0";"0.02";"0.02";"0";"0"
"Gustavo Henrique Furtado Scarpa";"LWB";"all";"all";"24860";"Gustavo Scarpa";"1994-01-05";"94.1";"24.12";"6";"0";"99";"100";"14.14";"1.09";"1.01";"51.52";"45.45";"4.04";"0.51";"0.41";"8.08";"5.05"
"Gustavo Henrique Furtado Scarpa";"RWB";"all";"all";"24860";"Gustavo Scarpa";"1994-01-05";"94.76";"24.88";"12";"0";"241";"100";"17.84";"1.4";"0.41";"42.32";"34.44";"4.56";"0.58";"0.36";"5.39";"2.9"
"Gustavo Martins de Souza Santos";"LCB";"all";"all";"188243";"Gustavo Martins";"2002-08-11";"100.12";"25.91";"5";"0";"21";"100";"0";"0.11";"0";"61.9";"52.38";"9.52";"0.1";"0.03";"0";"0"
"Gustavo Martins de Souza Santos";"RCB";"all";"all";"188243";"Gustavo Martins";"2002-08-11";"97.93";"21.06";"7";"0";"42";"100";"9.52";"0.53";"0";"38.1";"35.71";"0";"0.13";"0.1";"2.38";"2.38"
"Gustavo Nunes Fernandes Gomes";"LW";"all";"all";"714617";"Gustavo Nunes";"2005-11-20";"89.54";"19.85";"10";"0";"210";"100";"28.1";"1.99";"0.48";"42.86";"34.76";"2.38";"0.69";"0.47";"9.52";"7.14"
"Gustavo Raúl Gómez Portillo";"LCB";"all";"all";"18233";"G. Gómez";"1993-05-06";"101.08";"24.39";"8";"0";"58";"100";"10.34";"0.69";"0";"44.83";"43.1";"0";"0.07";"0.04";"0";"0"
"Gustavo Raúl Gómez Portillo";"RCB";"all";"all";"18233";"G. Gómez";"1993-05-06";"103.56";"23.53";"14";"0";"70";"100";"10";"0.62";"0";"22.86";"21.43";"1.43";"0.06";"0.01";"1.43";"0"
"Helio Júnio Nunes de Castro";"RW";"all";"all";"28353";"Helinho";"2000-04-25";"89.84";"19.08";"5";"0";"118";"100";"30.51";"1.92";"0.85";"44.07";"31.36";"6.78";"0.86";"0.4";"13.56";"8.47"
"Henry David Mosquera Sánchez";"LW";"all";"all";"115052";"H. Mosquera";"2001-11-15";"87.21";"16.19";"6";"0";"109";"100";"29.36";"2.19";"0";"43.12";"33.94";"3.67";"0.7";"0.42";"7.34";"4.59"
"Higor Matheus Meritão";"LM";"all";"all";"25287";"Higor Meritão";"1994-06-23";"82.99";"15.06";"5";"0";"78";"100";"12.82";"1.1";"0";"34.62";"25.64";"2.56";"0.3";"0.11";"3.85";"0"
"Hueglo dos Santos Neris";"RCB";"all";"all";"29188";"Neris";"1992-06-17";"94.27";"19.3";"14";"0";"88";"100";"1.14";"0.08";"0";"36.36";"36.36";"0";"0.02";"0.02";"0";"0"
"Hugo Ferreira de Farias";"LB";"all";"all";"145076";"Hugo";"1997-08-29";"92.39";"19.31";"16";"0";"250";"100";"22.8";"1.34";"0.4";"30";"23.6";"2.4";"0.33";"0.19";"5.6";"2.8"
"Hugo Ferreira de Farias";"LWB";"all";"all";"145076";"Hugo";"1997-08-29";"92.94";"18.86";"5";"0";"89";"100";"22.47";"1.53";"0";"40.45";"32.58";"1.12";"0.69";"0.42";"8.99";"5.62"
"Hugo Moura Arruda da Silva";"RDM";"all";"all";"28265";"Hugo Moura";"1998-01-03";"85.4";"18.94";"17";"0";"196";"100";"7.65";"0.71";"0";"27.55";"24.49";"2.55";"0.11";"0.1";"1.53";"1.53"
"Hércules Pereira do Nascimento";"RDM";"all";"all";"142913";"Hércules";"2000-10-20";"86.22";"18.47";"9";"0";"144";"100";"26.39";"1.53";"0";"34.03";"27.08";"0";"0.46";"0.26";"8.33";"4.17"
"Hércules Pereira do Nascimento";"RM";"all";"all";"142913";"Hércules";"2000-10-20";"92.08";"16.5";"8";"0";"149";"100";"26.85";"2.32";"0";"33.56";"26.85";"5.37";"0.58";"0.35";"6.71";"4.03"
"Igor Jesus Maciel Da Cruz";"CF";"all";"all";"32997";"Igor Jesus";"2001-02-25";"89.95";"22.62";"15";"0";"376";"100";"65.96";"4.19";"0.8";"36.44";"21.81";"4.79";"1.31";"0.64";"21.28";"9.57"
"Igor Silveira Gomes";"RM";"all";"all";"28350";"Igor Gomes";"1999-03-17";"96.28";"23.26";"5";"0";"104";"100";"14.42";"1.08";"0";"22.12";"20.19";"0.96";"0.18";"0.15";"2.88";"1.92"
"Igor Vinícius de Souza";"RB";"all";"all";"28348";"Igor Vinícius";"1997-04-01";"95.19";"26.07";"23";"0";"590";"100";"7.8";"0.78";"0.17";"39.66";"33.56";"1.86";"0.24";"0.17";"2.03";"1.36"
"Igor Vinícius de Souza";"RWB";"all";"all";"28348";"Igor Vinícius";"1997-04-01";"87.55";"25.15";"5";"0";"118";"100";"14.41";"1.1";"0";"38.98";"32.2";"2.54";"0.45";"0.24";"5.93";"2.54"
"Isidro Miguel Pitta Saldivar";"CF";"all";"all";"38402";"I. Pitta";"1999-08-14";"96.17";"19.39";"27";"0";"594";"100";"58.75";"3.89";"0";"40.91";"21.38";"4.04";"1.36";"0.43";"20.03";"6.73"
"Itaro Patric Cardoso Calmon";"LB";"all";"all";"632575";"Patric";"1994-07-05";"81.29";"17.87";"5";"0";"92";"100";"14.13";"1.07";"0";"34.78";"27.17";"3.26";"0.4";"0.27";"4.35";"2.17"
"Jan Carlos Hurtado Anchico";"CF";"all";"all";"28629";"J. Hurtado";"2000-03-05";"79.79";"16.44";"6";"0";"115";"100";"68.7";"4.05";"0";"24.35";"13.91";"4.35";"0.82";"0.39";"15.65";"6.09"
"Janderson de Carvalho Costa";"CF";"all";"all";"632573";"Janderson";"1999-05-06";"76.54";"13.44";"8";"0";"156";"100";"63.46";"4.6";"1.28";"32.05";"20.51";"7.05";"1.46";"0.75";"18.59";"9.62"
"Jean Lucas de Souza Oliveira";"LM";"all";"all";"23112";"Jean Lucas";"1998-06-22";"89.79";"24.93";"20";"0";"624";"100";"28.37";"1.96";"0.48";"27.88";"20.35";"3.85";"0.49";"0.36";"8.17";"5.77"
"Jean Lucas de Souza Oliveira";"LW";"all";"all";"23112";"Jean Lucas";"1998-06-22";"91.23";"25.14";"10";"0";"287";"100";"33.8";"2.46";"0.7";"35.19";"27.53";"7.32";"0.78";"0.51";"12.54";"8.71"
"Jefferson David Savarino Quintero";"AM";"all";"all";"18303";"Jefferson Savarino";"1996-11-11";"85.5";"21.26";"10";"0";"360";"100";"39.72";"2.53";"0.56";"33.89";"23.61";"5.56";"0.62";"0.3";"9.17";"3.89"
"Jefferson David Savarino Quintero";"LW";"all";"all";"18303";"Jefferson Savarino";"1996-11-11";"97.27";"21.75";"7";"0";"217";"100";"47.93";"3.63";"0.46";"33.64";"26.27";"4.61";"0.74";"0.46";"11.06";"7.37"
"Jemerson de Jesus Nascimento";"LCB";"all";"all";"4901";"Jemerson";"1992-08-24";"97.14";"19.14";"13";"0";"84";"100";"3.57";"0.27";"0";"36.9";"32.14";"1.19";"0.16";"0.08";"2.38";"1.19"
"Jhon Adolfo Arias Andrade";"LW";"all";"all";"35678";"J. Arias";"1997-09-21";"102.81";"24.33";"7";"0";"198";"100";"28.79";"2.07";"0.51";"36.36";"28.79";"5.05";"0.59";"0.45";"8.59";"6.57"
"Jhon Adolfo Arias Andrade";"RW";"all";"all";"35678";"J. Arias";"1997-09-21";"101.84";"25.7";"18";"0";"490";"100";"32.24";"2.02";"0.61";"41.63";"31.84";"5.1";"0.7";"0.48";"9.59";"6.53"
"Jhonatan dos Santos Rosa";"LW";"all";"all";"142916";"Jhon Jhon";"2002-09-09";"83.47";"19.24";"5";"0";"118";"100";"40.68";"2.42";"0";"34.75";"24.58";"1.69";"0.85";"0.29";"13.56";"5.93"
"Joaquín Piquerez Moreira";"LB";"all";"all";"25982";"J. Piquerez";"1998-08-24";"96.25";"22.12";"12";"0";"234";"100";"14.96";"1.18";"0.43";"36.75";"32.48";"3.85";"0.5";"0.41";"6.41";"5.13"
"Jonathan Calleri";"CF";"all";"all";"13886";"J. Calleri";"1993-09-23";"93.2";"26.01";"23";"0";"570";"100";"63.51";"4.63";"0.18";"34.74";"18.07";"2.28";"1.47";"0.53";"20.88";"8.6"
"Jonathan Francisco Lemos";"RB";"all";"all";"32947";"Jonathan";"1992-08-25";"79.93";"15.74";"5";"0";"90";"100";"4.44";"0.49";"0";"42.22";"33.33";"6.67";"0.21";"0.14";"0";"0"
"Jonathan Renato Barbosa";"RW";"all";"all";"12362";"Jonathan Cafú";"1991-07-10";"80.07";"16.86";"10";"0";"247";"100";"30.36";"2.22";"0";"39.68";"24.7";"4.86";"0.69";"0.39";"11.74";"5.26"
"José Andrés Hurtado Cheme";"RB";"all";"all";"38209";"J. Hurtado";"2001-12-23";"95.36";"19.72";"11";"1";"241";"100";"2.9";"0.6";"0";"34.85";"31.54";"1.66";"0.17";"0.14";"0.41";"0"
"José Antonio Dos Santos Júnior";"CF";"all";"all";"31888";"Júnior Santos";"1994-10-11";"95.32";"21.38";"12";"0";"275";"100";"43.64";"2.89";"0.73";"39.64";"28.73";"6.18";"0.88";"0.6";"14.91";"9.82"
"José Ivaldo Almeida Silva";"RCB";"all";"all";"32811";"Zé Ivaldo";"1997-02-21";"99.36";"23.32";"20";"0";"99";"100";"2.02";"0.1";"0";"48.48";"47.47";"1.01";"0.03";"0.03";"0";"0"
"José Luis Rodríguez Bebanz";"RB";"all";"all";"25971";"J. Rodríguez";"1997-03-14";"96.06";"25.77";"5";"0";"93";"100";"12.9";"1.36";"1.08";"35.48";"31.18";"1.08";"0.22";"0.2";"0";"0"
"José Manuel Alberto López";"CF";"all";"all";"36760";"Flaco López";"2000-12-06";"86.34";"20.41";"23";"0";"514";"100";"69.26";"5.18";"0.78";"28.4";"14.4";"2.53";"1.4";"0.52";"17.9";"7.39"
"José Marcos Alves Luis";"LCB";"all";"all";"31683";"Zé Marcos";"1998-02-01";"103.28";"21.01";"19";"1";"131";"100";"2.29";"0.15";"0";"38.17";"36.64";"0";"0.05";"0.01";"0.76";"0"
"José Rafael Vivian";"LDM";"all";"all";"24859";"Zé Rafael";"1993-06-16";"90.45";"20.1";"8";"0";"152";"100";"21.05";"1.46";"0";"30.26";"23.03";"1.97";"0.41";"0.23";"5.26";"3.29"
"José Sabino Chagas Monteiro";"LCB";"all";"all";"32868";"Sabino";"1996-10-25";"100.56";"27.75";"7";"0";"55";"100";"1.82";"0.18";"0";"38.18";"38.18";"0";"0.01";"0.01";"0";"0"
"João Lucas de Almeida Carvalho";"RB";"all";"all";"28267";"João Lucas";"1998-03-09";"100.75";"20.38";"27";"0";"530";"100";"3.58";"0.53";"0.19";"44.72";"40.38";"2.83";"0.25";"0.21";"1.51";"0.75"
"João Marcelo Messias Ferreira";"LCB";"all";"all";"90567";"João Marcelo";"2000-06-13";"101.6";"23.88";"19";"0";"141";"100";"7.8";"0.57";"0";"38.3";"36.17";"1.42";"0.11";"0.09";"1.42";"1.42"
"João Marcelo Messias Ferreira";"RCB";"all";"all";"90567";"João Marcelo";"2000-06-13";"101.22";"25.14";"9";"0";"71";"100";"4.23";"0.59";"1.41";"39.44";"36.62";"4.23";"0.28";"0.26";"2.82";"2.82"
"João Pedro Geraldino dos Santos Galvão";"CF";"all";"all";"5078";"João Pedro";"1992-03-09";"79.34";"20.19";"5";"0";"103";"100";"66.99";"5.49";"0";"34.95";"13.59";"2.91";"2.36";"0.81";"26.21";"7.77"
"João Pedro Maturano dos Santos";"RB";"all";"all";"13475";"João Pedro";"1996-11-15";"97.82";"20.96";"29";"0";"507";"100";"12.23";"0.94";"0.99";"40.43";"33.14";"3.16";"0.36";"0.22";"5.13";"2.37"
"João Pedro Vilardi Pinto";"LM";"all";"all";"31767";"Pepê";"1998-01-06";"87.92";"18.35";"6";"0";"118";"100";"16.1";"1.07";"0.85";"32.2";"26.27";"0.85";"0.31";"0.28";"2.54";"2.54"
"João Victor da Silva Marcelino";"LCB";"all";"all";"31798";"João Victor";"1998-07-17";"99.18";"22.01";"5";"0";"31";"100";"0";"0.19";"0";"64.52";"64.52";"0";"0.15";"0.15";"0";"0"
"João Victor da Silva Marcelino";"RCB";"all";"all";"31798";"João Victor";"1998-07-17";"101.76";"23.96";"10";"0";"99";"100";"3.03";"0.36";"1.01";"40.4";"35.35";"1.01";"0.17";"0.13";"1.01";"1.01"
"Juan Martín Lucero";"CF";"all";"all";"23228";"J. Lucero";"1991-10-10";"90.64";"18.61";"24";"0";"659";"100";"62.67";"4.79";"0.46";"30.96";"15.17";"3.64";"1.3";"0.46";"16.54";"6.68"
"Julimar Silva Oliveira Junior";"LW";"all";"all";"40209";"Julimar";"2001-01-25";"86.54";"21.58";"11";"0";"263";"100";"47.53";"3.21";"0.76";"34.98";"23.95";"6.46";"0.97";"0.53";"14.45";"6.84"
"Jádson Alves dos Santos";"RDM";"all";"all";"31594";"Jádson";"1993-08-30";"98.03";"20.4";"19";"0";"636";"100";"15.72";"1.02";"0.31";"30.97";"24.21";"3.77";"0.29";"0.21";"4.56";"3.14"
"Jádson Alves dos Santos";"RM";"all";"all";"31594";"Jádson";"1993-08-30";"95.03";"19.83";"13";"0";"460";"100";"10.43";"0.82";"0";"30.43";"23.7";"1.52";"0.23";"0.13";"2.83";"1.52"
"Júnior Osmar Ignacio Alonso Mujica";"LCB";"all";"all";"11447";"Júnior Alonso";"1993-02-09";"96.17";"25.68";"11";"0";"135";"100";"2.96";"0.39";"0.74";"35.56";"32.59";"0.74";"0.12";"0.06";"1.48";"0.74"
"Kaiki Bruno da Silva";"LB";"all";"all";"177460";"Kaiki";"2003-03-08";"92.29";"21.33";"11";"0";"236";"100";"16.53";"1.27";"0.42";"39.41";"28.81";"1.69";"0.39";"0.25";"5.51";"3.39"
"Kaiky Marques Naves";"RCB";"all";"all";"82407";"Naves";"2002-05-08";"99.7";"22.32";"5";"0";"22";"100";"4.55";"0.15";"0";"50";"50";"0";"0.02";"0.02";"0";"0"
"Kaio Jorge Pinto Ramos";"CF";"all";"all";"24830";"Kaio Jorge";"2002-01-24";"98.45";"23.02";"9";"0";"248";"100";"67.74";"5.01";"1.21";"32.66";"20.56";"6.85";"1.42";"0.92";"22.58";"14.52"
"Kaique Rocha Lima";"RCB";"all";"all";"24690";"Kaique Rocha";"2001-02-28";"100.85";"23.38";"27";"0";"138";"100";"13.04";"0.76";"0";"29.71";"26.81";"3.62";"0.15";"0.08";"3.62";"1.45"
"Kauã Elias Nogueira";"CF";"all";"all";"670393";"Kauã Elias";"2006-03-28";"79.51";"20.8";"14";"1";"456";"100";"57.46";"3.45";"0.22";"29.17";"16.67";"2.41";"1.02";"0.43";"17.54";"8.33"
