"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Nicolas Cozza";"LB";"all";"all";"11624";"N. Cozza";"1999-01-08";"97.79";"21.23";"14";"0";"342";"100";"28.65";"1.71";"0.29";"27.19";"18.71";"1.17";"0.4";"0.22";"6.43";"3.22"
"Nhoa Sangui";"LB";"all";"all";"662535";"N. Sangui";"2006-02-27";"91";"22.8";"5";"0";"146";"100";"11.64";"0.93";"1.37";"36.3";"32.19";"2.05";"0.27";"0.22";"2.74";"2.05"
"Nicolás Tagliafico";"LB";"all";"all";"11828";"N. Tagliafico";"1992-08-31";"96.9";"27.88";"19";"0";"422";"100";"19.67";"1.47";"0.47";"33.41";"29.38";"1.42";"0.37";"0.3";"4.98";"4.03"
"Nuno Alexandre Tavares Mendes";"LB";"all";"all";"30264";"Nuno Mendes";"2002-06-19";"89.53";"34.39";"16";"0";"328";"100";"31.1";"2.21";"0.61";"40.85";"35.98";"3.96";"0.59";"0.45";"8.23";"5.79"
"Sergio Akieme Rodríguez";"LB";"all";"all";"13882";"Sergio Akieme";"1997-12-16";"94.8";"21.43";"20";"0";"362";"100";"28.18";"1.73";"0";"31.22";"25.14";"1.1";"0.34";"0.23";"4.42";"2.76"
"Ulisses Alexandre Garcia Lopes";"LB";"all";"all";"10579";"U. Garcia";"1996-01-11";"82.47";"24.1";"5";"0";"125";"100";"17.6";"1.56";"0";"27.2";"20.8";"0.8";"0.42";"0.22";"4";"1.6"
"Yanis Zouaoui";"LB";"all";"all";"820816";"Y. Zouaoui";"1998-04-28";"92.3";"19.93";"7";"0";"105";"100";"7.62";"0.82";"0";"40";"36.19";"2.86";"0.25";"0.16";"1.9";"0.95"
"Abdukodir Khusanov";"LCB";"all";"all";"698218";"A. Khusanov";"2004-02-29";"92.57";"23.38";"5";"0";"24";"100";"0";"0.22";"0";"25";"25";"0";"0.04";"0.04";"0";"0"
"Abdoulaye Niakhate N'Diaye";"LCB";"all";"all";"176523";"A. N'Diaye";"2002-04-10";"99.9";"23.68";"17";"0";"109";"100";"2.75";"0.16";"0";"33.03";"33.03";"0";"0.02";"0.02";"0";"0"
"Abakar Sylla Loubadhe";"LCB";"all";"all";"153383";"A. Sylla";"2002-12-25";"95.84";"22.86";"8";"0";"108";"100";"0";"0.1";"0";"43.52";"40.74";"0";"0.02";"0.02";"0";"0"
"Alexsandro Victor Souza Ribeiro";"LCB";"all";"all";"179994";"Alexsandro";"1999-08-09";"99.84";"29.7";"30";"0";"262";"100";"4.2";"0.49";"0";"41.98";"40.46";"0.38";"0.15";"0.11";"1.15";"0.76"
"Clément Akpa";"LCB";"all";"all";"726249";"C. Akpa";"2001-11-24";"92.52";"19.89";"25";"0";"139";"100";"2.88";"0.28";"0";"32.37";"30.94";"1.44";"0.08";"0.06";"1.44";"0.72"
"Cédric Kipré";"LCB";"all";"all";"18825";"C. Kipré";"1996-12-09";"98.14";"22.17";"11";"0";"59";"100";"3.39";"0.31";"0";"30.51";"30.51";"0";"0.04";"0.04";"0";"0"
"Christian Mawissa Elebi";"LCB";"all";"all";"166756";"C. Mawissa";"2005-04-18";"94.37";"24.68";"13";"0";"106";"100";"0.94";"0.2";"0";"41.51";"39.62";"0";"0.03";"0.03";"0";"0"
"Christopher Wooh";"LCB";"all";"all";"35632";"C. Wooh";"2001-09-18";"99.24";"23.81";"6";"0";"56";"100";"8.93";"0.54";"0";"41.07";"37.5";"1.79";"0.11";"0.09";"0";"0"
"Derek Cornelius";"LCB";"all";"all";"24252";"D. Cornelius";"1997-11-25";"92.57";"29.04";"11";"0";"125";"100";"12";"0.98";"0";"32.8";"30.4";"0";"0.26";"0.12";"3.2";"1.6"
"Dante Bonfim da Costa Santos";"LCB";"all";"all";"2330";"Dante";"1983-10-18";"96.13";"23.22";"18";"0";"221";"100";"2.26";"0.25";"0.45";"37.56";"36.65";"1.36";"0.09";"0.08";"0.9";"0.45"
"Emmanuel Agbadou";"LCB";"all";"all";"32773";"E. Agbadou";"1997-06-17";"100.01";"22.75";"12";"0";"93";"100";"2.15";"0.25";"0";"45.16";"38.71";"1.08";"0.18";"0.11";"2.15";"1.08"
"Facundo Axel Medina";"LCB";"all";"all";"26538";"F. Medina";"1999-05-28";"96.76";"24.72";"24";"0";"544";"100";"13.97";"0.91";"0.55";"40.07";"37.32";"3.86";"0.33";"0.27";"4.6";"3.86"
"Geoffrey Kondogbia";"LCB";"all";"all";"3816";"G. Kondogbia";"1993-02-15";"98.29";"31";"13";"0";"193";"100";"0";"0.22";"0";"39.9";"38.86";"0.52";"0.09";"0.08";"0";"0"
"Gautier Lloris";"LCB";"all";"all";"3786";"G. Lloris";"1995-07-18";"98.76";"21.04";"31";"0";"242";"100";"2.89";"0.44";"0";"39.26";"38.02";"0";"0.05";"0.04";"0";"0"
"Gabriel Osho";"LCB";"all";"all";"25418";"G. Osho";"1998-08-14";"94.37";"20.76";"9";"0";"45";"100";"2.22";"0.29";"0";"31.11";"31.11";"0";"0.05";"0.05";"0";"0"
"Ismaël Doukouré";"LCB";"all";"all";"32427";"I. Doukouré";"2003-07-24";"97.87";"26.08";"15";"0";"130";"100";"0.77";"0.2";"0";"30.77";"28.46";"0";"0.03";"0.03";"0";"0"
"Julien Le Cardinal";"LCB";"all";"all";"39889";"J. Le Cardinal";"1997-08-03";"98.61";"21.22";"10";"0";"68";"100";"5.88";"0.38";"0";"38.24";"36.76";"0";"0.09";"0.05";"1.47";"0"
"Jordan Lefort";"LCB";"all";"all";"12205";"J. Lefort";"1993-08-09";"99.42";"21.52";"31";"0";"248";"100";"5.24";"0.54";"0.81";"40.32";"38.71";"2.42";"0.22";"0.21";"1.61";"1.61"
"Lilian Brassier";"LCB";"all";"all";"23150";"L. Brassier";"1999-11-02";"93.75";"26.61";"20";"0";"300";"100";"2.33";"0.32";"0";"39.67";"38.67";"1";"0.09";"0.08";"0.67";"0.67"
"Lucas Mincarelli Davin";"LCB";"all";"all";"734421";"L. Mincarelli";"2004-01-05";"95.02";"21.61";"5";"0";"86";"100";"3.49";"0.49";"0";"36.05";"33.72";"1.16";"0.08";"0.07";"0";"0"
"Lucas Lopes Beraldo";"LCB";"all";"all";"46620";"Lucas Beraldo";"2003-11-24";"95.72";"37.14";"5";"0";"39";"100";"2.56";"0.16";"0";"28.21";"28.21";"0";"0.01";"0.01";"0";"0"
"Melvin Bard";"LCB";"all";"all";"24507";"M. Bard";"2000-11-06";"99.22";"23.26";"8";"0";"120";"100";"16.67";"1.05";"0";"50";"46.67";"2.5";"0.3";"0.27";"4.17";"3.33"
"Mikayil Ngor Faye";"LCB";"all";"all";"751462";"M. Faye";"2004-07-14";"87.12";"24.31";"7";"0";"40";"100";"0";"0.32";"0";"37.5";"35";"2.5";"0.09";"0.09";"0";"0"
"Mark McKenzie";"LCB";"all";"all";"36067";"M. McKenzie";"1999-02-25";"98.17";"22.5";"23";"0";"195";"100";"5.64";"0.69";"0";"24.62";"24.1";"0";"0.05";"0.03";"0.51";"0"
"Mickaël Nadé";"LCB";"all";"all";"22251";"M. Nadé";"1999-03-04";"97.88";"23.85";"25";"0";"113";"100";"11.5";"0.95";"0.88";"38.94";"38.05";"2.65";"0.1";"0.1";"1.77";"1.77"
"Moussa Niakhaté";"LCB";"all";"all";"11212";"M. Niakhaté";"1996-03-08";"100.26";"27.94";"29";"0";"214";"100";"1.87";"0.22";"0";"39.25";"38.32";"0.47";"0.04";"0.03";"0.47";"0"
"Modibo Sagnan";"LCB";"all";"all";"13406";"M. Sagnan";"1999-04-14";"97.28";"21.71";"21";"0";"156";"100";"11.54";"0.8";"0.64";"24.36";"21.79";"1.28";"0.17";"0.08";"2.56";"1.28"
"Mohamed Karim Salisu Abdul";"LCB";"all";"all";"13950";"M. Salisu";"1999-04-17";"101.06";"25.31";"11";"0";"81";"100";"2.47";"0.17";"0";"39.51";"39.51";"0";"0.02";"0.02";"0";"0"
"Mamadou Sarr";"LCB";"all";"all";"166763";"M. Sarr";"2005-08-29";"92.12";"25.89";"8";"0";"68";"100";"0";"0.16";"0";"23.53";"23.53";"0";"0.05";"0.05";"0";"0"
"Nicolas Pallois";"LCB";"all";"all";"8030";"N. Pallois";"1987-09-19";"93.78";"19.19";"16";"0";"99";"100";"3.03";"0.29";"0";"27.27";"27.27";"0";"0.09";"0.09";"1.01";"1.01"
"Nathan Zézé";"LCB";"all";"all";"494737";"N. Zézé";"2005-06-18";"97.32";"21.76";"12";"0";"81";"100";"6.17";"0.43";"0";"41.98";"38.27";"0";"0.05";"0.01";"1.23";"0"
"Thilo Kehrer";"LCB";"all";"all";"11286";"T. Kehrer";"1996-09-21";"98.81";"26.76";"10";"0";"59";"100";"3.39";"0.26";"0";"42.37";"42.37";"0";"0.04";"0.04";"0";"0"
"Willian Joel Pacho Tenorio";"LCB";"all";"all";"38211";"W. Pacho";"2001-10-16";"94.04";"36.13";"20";"0";"175";"100";"4";"0.21";"0";"40.57";"40";"0.57";"0.06";"0.04";"1.14";"0.57"
"Yunis Abdelhamid";"LCB";"all";"all";"11324";"Y. Abdelhamid";"1987-09-28";"100.01";"19.87";"7";"0";"41";"100";"4.88";"0.22";"0";"31.71";"31.71";"0";"0.01";"0.01";"0";"0"
"Ümit Akdağ";"LCB";"all";"all";"161739";"Ü. Akdağ";"2003-10-06";"80.3";"16.8";"5";"0";"34";"100";"5.88";"0.49";"0";"26.47";"26.47";"0";"0.24";"0.24";"2.94";"2.94"
"André Filipe Tavares Gomes";"LDM";"all";"all";"729";"André Gomes";"1993-07-30";"86.88";"26.06";"9";"0";"246";"100";"19.51";"1.21";"0";"32.52";"28.86";"2.85";"0.39";"0.3";"6.5";"4.88"
"Benjamin André";"LDM";"all";"all";"1267";"B. André";"1990-08-03";"100.32";"30.24";"5";"0";"151";"100";"8.61";"0.84";"0";"37.09";"32.45";"0.66";"0.2";"0.18";"2.65";"2.65"
"Corentin Tolisso";"LDM";"all";"all";"1999";"C. Tolisso";"1994-08-03";"92.06";"29.08";"7";"0";"223";"100";"22.87";"1.7";"0";"30.94";"26.91";"0.45";"0.41";"0.29";"6.28";"3.59"
"Denis Lemi Zakaria Lako Lado";"LDM";"all";"all";"2626";"D. Zakaria";"1996-11-20";"92.59";"24.84";"9";"0";"123";"100";"24.39";"1.69";"1.63";"34.15";"30.08";"7.32";"0.57";"0.46";"6.5";"4.88"
"Douglas Augusto Soares Gomes";"LDM";"all";"all";"23108";"Douglas Augusto";"1997-01-13";"94.18";"22.41";"8";"0";"249";"100";"28.11";"2.22";"0";"30.92";"25.3";"2.81";"0.42";"0.21";"7.23";"2.81"
"Haris Belkebla";"LDM";"all";"all";"13162";"H. Belkebla";"1994-01-28";"98.8";"22.06";"12";"0";"306";"100";"6.86";"0.76";"0";"27.45";"25.82";"0.65";"0.15";"0.12";"0.98";"0.33"
"Hugo Magnetti";"LDM";"all";"all";"18404";"H. Magnetti";"1998-05-30";"90.52";"20.5";"7";"0";"152";"100";"11.84";"1.01";"0";"36.18";"30.92";"0.66";"0.25";"0.16";"2.63";"1.32"
"Joris Chotard";"LDM";"all";"all";"23121";"J. Chotard";"2001-09-24";"87.82";"20.44";"5";"0";"75";"100";"8";"0.74";"0";"46.67";"44";"5.33";"0.39";"0.32";"5.33";"4"
"Junior Mwanga";"LDM";"all";"all";"156500";"J. Mwanga";"2003-05-11";"100.48";"20.75";"5";"0";"118";"100";"33.9";"2.71";"0";"17.8";"11.02";"1.69";"0.62";"0.35";"5.93";"1.69"
"Pierre-Emile Højbjerg";"LDM";"all";"all";"8693";"P. Højbjerg";"1995-08-05";"98.86";"33.52";"9";"0";"264";"100";"13.64";"1.29";"0";"37.12";"34.09";"3.41";"0.26";"0.18";"2.65";"1.52"
"Tanner Tessmann";"LDM";"all";"all";"34511";"T. Tessmann";"2001-09-24";"92.88";"29.11";"5";"0";"122";"100";"12.3";"0.77";"0";"30.33";"27.05";"1.64";"0.21";"0.14";"4.1";"2.46"
"Valentin Atangana Edoa";"LDM";"all";"all";"166759";"V. Atangana";"2005-08-25";"86.58";"21.08";"6";"0";"105";"100";"28.57";"1.61";"0";"27.62";"22.86";"0.95";"0.22";"0.14";"3.81";"1.9"
"Adrien Rabiot";"LF";"all";"all";"277";"A. Rabiot";"1995-04-03";"98.42";"34.88";"6";"0";"312";"100";"26.92";"2.16";"0.32";"30.13";"23.08";"2.56";"0.54";"0.35";"7.37";"3.53"
"Bradley Barcola";"LF";"all";"all";"68485";"B. Barcola";"2002-09-02";"79.23";"30.81";"18";"0";"542";"100";"40.41";"2.78";"1.66";"45.39";"33.58";"8.12";"1.02";"0.65";"13.1";"7.56"
"Hamed Junior Traoré";"LF";"all";"all";"14123";"H. Traoré";"2000-02-16";"88.84";"20.64";"7";"0";"241";"100";"37.34";"2.34";"0";"30.71";"22.41";"4.15";"0.5";"0.37";"8.3";"5.81"
"Khvicha Kvaratskhelia";"LF";"all";"all";"23543";"K. Kvaratskhelia";"2001-02-12";"77.43";"30.46";"6";"0";"221";"100";"44.8";"3.06";"0.9";"39.37";"31.22";"3.62";"0.92";"0.7";"14.48";"9.5"
"Keito Nakamura";"LF";"all";"all";"29153";"K. Nakamura";"2000-07-28";"87.15";"19.57";"6";"0";"228";"100";"38.6";"2.53";"0.88";"37.28";"27.63";"4.82";"1.01";"0.57";"13.6";"7.02"
"Moses Daddy Simon";"LF";"all";"all";"7778";"M. Simon";"1995-07-12";"95.44";"19.11";"8";"0";"149";"100";"31.54";"2.38";"2.01";"40.27";"30.87";"4.7";"0.77";"0.53";"10.07";"6.71"
"Sebastian Nanasi";"LF";"all";"all";"29441";"S. Nanasi";"2002-05-16";"83.03";"23.02";"5";"0";"180";"100";"46.67";"3.64";"1.67";"31.67";"23.33";"3.89";"0.76";"0.33";"9.44";"5"
"Yann-Alexandre Gboho Gnantin";"LF";"all";"all";"12482";"Y. Gboho";"2001-01-14";"85.9";"19.36";"11";"0";"380";"100";"32.63";"2.36";"0";"29.47";"18.42";"2.63";"0.53";"0.31";"9.21";"5.26"
"Zuriko Davitashvili";"LF";"all";"all";"24371";"Z. Davitashvili";"2001-02-15";"93.07";"22.79";"14";"0";"532";"100";"36.09";"2.69";"0.56";"36.47";"25.38";"3.57";"0.81";"0.46";"10.9";"6.2"
"Andy Alune Diouf";"LM";"all";"all";"31209";"A. Diouf";"2003-05-17";"88.04";"20.96";"13";"0";"350";"100";"25.71";"1.59";"0";"32.29";"24.57";"3.43";"0.44";"0.23";"6.86";"3.43"
"Assane Dioussé El Hadji";"LM";"all";"all";"1113";"A. Dioussé";"1997-09-20";"84.08";"17.87";"6";"0";"89";"100";"11.24";"0.94";"0";"32.58";"29.21";"0";"0.19";"0.15";"2.25";"1.12"
"Azor Matusiwa";"LM";"all";"all";"24912";"A. Matusiwa";"1998-04-28";"96.43";"24.35";"9";"0";"174";"100";"7.47";"0.67";"0";"28.74";"24.14";"0.57";"0.18";"0.12";"1.72";"1.15"
"Abdoulaye Touré";"LM";"all";"all";"128";"A. Touré";"1994-03-03";"95.93";"23.43";"8";"0";"194";"100";"4.12";"0.54";"0";"33.51";"28.87";"1.03";"0.16";"0.13";"1.55";"0.52"
"Amadou Koné";"LM";"all";"all";"786871";"Amadou Koné";"2005-05-14";"76.26";"18.04";"7";"0";"103";"100";"2.91";"0.32";"0";"24.27";"24.27";"0";"0.04";"0.04";"0";"0"
"Andrey Nascimento dos Santos";"LM";"all";"all";"171806";"Andrey Santos";"2004-05-03";"98.11";"26.24";"14";"0";"210";"100";"12.38";"0.98";"0";"32.86";"28.57";"3.33";"0.35";"0.18";"3.81";"2.38"
"Benjamin André";"LM";"all";"all";"1267";"B. André";"1990-08-03";"98.3";"26.96";"5";"0";"140";"100";"7.86";"0.68";"0";"32.14";"29.29";"0.71";"0.14";"0.12";"0.71";"0.71"
"Baptiste Santamaria";"LM";"all";"all";"11149";"B. Santamaria";"1995-03-09";"86.43";"20.94";"11";"0";"223";"100";"10.76";"0.85";"0";"29.6";"26.01";"1.35";"0.19";"0.11";"1.79";"0.9"
"Cristhian Sleiker Cásseres Yepes";"LM";"all";"all";"24742";"C. Cásseres";"2000-01-20";"94.71";"21.42";"9";"0";"211";"100";"17.06";"1.29";"0";"31.28";"27.96";"0.95";"0.18";"0.15";"2.84";"2.37"
"Corentin Tolisso";"LM";"all";"all";"1999";"C. Tolisso";"1994-08-03";"93.95";"25.38";"10";"0";"390";"100";"35.38";"2.69";"0.51";"34.1";"28.21";"3.59";"0.61";"0.34";"8.97";"5.64"
"Djaoui Cissé";"LM";"all";"all";"811002";"D. Cissé";"2004-01-31";"82.95";"21.13";"5";"0";"101";"100";"8.91";"0.6";"0";"29.7";"27.72";"3.96";"0.21";"0.18";"3.96";"2.97"
"Denis Lemi Zakaria Lako Lado";"LM";"all";"all";"2626";"D. Zakaria";"1996-11-20";"95.52";"23.82";"5";"0";"83";"100";"20.48";"1.61";"0";"19.28";"15.66";"1.2";"0.2";"0.18";"3.61";"3.61"
"Douglas Augusto Soares Gomes";"LM";"all";"all";"23108";"Douglas Augusto";"1997-01-13";"95.18";"18.64";"12";"0";"329";"100";"24.01";"1.5";"0.3";"33.74";"28.88";"3.34";"0.38";"0.23";"6.99";"4.26"
"Florian Tardieu";"LM";"all";"all";"14676";"F. Tardieu";"1992-04-22";"87.7";"20.88";"8";"0";"165";"100";"15.15";"1";"0";"42.42";"39.39";"4.24";"0.35";"0.32";"5.45";"4.85"
"Fabián Ruiz Peña";"LM";"all";"all";"12924";"Fabián Ruiz";"1996-04-03";"87.87";"33.18";"13";"0";"564";"100";"24.82";"1.66";"0.71";"31.91";"27.3";"2.66";"0.48";"0.31";"6.38";"3.9"
"Haris Belkebla";"LM";"all";"all";"13162";"H. Belkebla";"1994-01-28";"98.71";"21.44";"5";"0";"158";"100";"8.23";"0.67";"0";"24.68";"22.15";"1.27";"0.18";"0.17";"3.16";"3.16"
"Hugo Magnetti";"LM";"all";"all";"18404";"H. Magnetti";"1998-05-30";"86.52";"21.05";"14";"0";"367";"100";"8.45";"0.81";"0";"26.98";"22.34";"1.09";"0.17";"0.13";"1.09";"0.82"
"Han-Noah Massengo";"LM";"all";"all";"13410";"H. Massengo";"2001-07-07";"88.12";"19.03";"6";"0";"118";"100";"16.95";"1.06";"0";"22.03";"16.95";"0.85";"0.19";"0.14";"3.39";"2.54"
"Joris Chotard";"LM";"all";"all";"23121";"J. Chotard";"2001-09-24";"84.64";"18.07";"6";"0";"92";"100";"11.96";"0.9";"0";"27.17";"26.09";"3.26";"0.1";"0.09";"0";"0"
"Kévin Danois";"LM";"all";"all";"70207";"K. Danois";"2004-06-28";"92.29";"18.37";"12";"0";"383";"100";"20.1";"1.48";"0.78";"30.55";"24.54";"3.92";"0.41";"0.27";"6.53";"3.39"
"Louis Leroux";"LM";"all";"all";"864700";"L. Leroux";"2006-01-23";"91.62";"18.8";"6";"0";"174";"100";"17.24";"1.29";"0";"21.84";"17.82";"2.3";"0.21";"0.18";"2.87";"1.72"
"Louis Mouton";"LM";"all";"all";"102821";"L. Mouton";"2002-06-03";"74.16";"17.42";"7";"0";"155";"100";"16.77";"1.19";"0.65";"36.13";"27.74";"3.23";"0.42";"0.36";"3.87";"3.23"
"Mathis Amougou";"LM";"all";"all";"662537";"M. Amougou";"2006-01-18";"86.36";"17.5";"5";"0";"130";"100";"15.38";"1.15";"0";"21.54";"19.23";"1.54";"0.13";"0.12";"1.54";"1.54"
"Neil El Aynaoui";"LM";"all";"all";"60904";"N. El Aynaoui";"2001-07-02";"96.11";"24.15";"10";"0";"275";"100";"18.55";"1.54";"1.45";"22.55";"20.36";"4";"0.39";"0.26";"4.36";"3.27"
"Oussama Targhalline";"LM";"all";"all";"37917";"O. Targhalline";"2002-05-20";"80.32";"17.64";"5";"0";"161";"100";"18.01";"1.59";"0";"33.54";"27.33";"2.48";"0.45";"0.21";"5.59";"3.11"
"Pierre-Emile Højbjerg";"LM";"all";"all";"8693";"P. Højbjerg";"1995-08-05";"97.91";"34.18";"10";"0";"323";"100";"19.81";"1.75";"0.31";"41.18";"38.39";"4.33";"0.65";"0.55";"4.64";"3.1"
"Pablo Rosario";"LM";"all";"all";"12649";"P. Rosario";"1997-01-07";"89.14";"25.48";"6";"0";"79";"100";"31.65";"1.79";"0";"27.85";"22.78";"0";"0.44";"0.18";"6.33";"2.53"
"Rassoul Ndiaye";"LM";"all";"all";"24224";"R. Ndiaye";"2001-12-11";"81.71";"14.41";"5";"0";"123";"100";"18.7";"1.18";"0.81";"30.08";"21.95";"3.25";"0.28";"0.2";"4.07";"2.44"
"Rabby Nzingoula";"LM";"all";"all";"809850";"R. Nzingoula";"2005-11-25";"72.05";"15.01";"5";"0";"100";"100";"19";"1.64";"0";"31";"24";"2";"0.58";"0.41";"8";"4"
"Seko Mohamed Fofana";"LM";"all";"all";"9703";"S. Fofana";"1995-05-07";"77.09";"21.82";"6";"0";"196";"100";"32.14";"2.07";"0";"34.18";"31.63";"3.57";"0.55";"0.48";"7.65";"6.12"
"Tanguy Ndombèlé Alvaro";"LM";"all";"all";"11161";"T. Ndombèlé";"1996-12-28";"85.35";"22.74";"8";"0";"178";"100";"38.2";"2.91";"1.12";"37.08";"30.9";"3.93";"0.82";"0.54";"11.24";"7.3"
"Valentín Barco";"LM";"all";"all";"58854";"V. Barco";"2004-07-23";"98.1";"28.1";"6";"0";"193";"100";"11.4";"0.98";"0.52";"39.9";"34.2";"1.04";"0.43";"0.24";"4.66";"2.07"
"Valentin Rongier";"LM";"all";"all";"10619";"V. Rongier";"1994-12-07";"84.75";"29.21";"6";"0";"172";"100";"12.21";"1.22";"0";"31.98";"28.49";"1.16";"0.3";"0.12";"2.33";"0.58"
"Vincent Sierro";"LM";"all";"all";"10724";"V. Sierro";"1995-10-08";"93.37";"20.36";"22";"0";"456";"100";"17.11";"1.09";"0";"31.36";"26.97";"2.63";"0.29";"0.21";"4.39";"2.41"
"Yassine Kechta";"LM";"all";"all";"47339";"Y. Kechta";"2002-02-25";"83.68";"17.43";"6";"0";"176";"100";"17.05";"1.58";"0";"26.14";"19.89";"0.57";"0.25";"0.13";"3.41";"1.14"
"Aleksandr Golovin";"LW";"all";"all";"11528";"A. Golovin";"1996-05-30";"94.64";"23.24";"8";"0";"327";"100";"31.19";"2.17";"1.22";"29.66";"23.24";"3.67";"0.61";"0.46";"8.26";"4.89"
"Antoine Joujou";"LW";"all";"all";"510598";"A. Joujou";"2003-03-12";"78.34";"16.22";"6";"0";"152";"100";"33.55";"2.1";"0";"33.55";"21.05";"1.97";"0.66";"0.29";"13.16";"5.26"
"Abdallah Dipo Sima";"LW";"all";"all";"34074";"A. Sima";"2001-06-17";"77.41";"15.98";"7";"0";"206";"100";"41.26";"2.87";"0";"33.98";"22.33";"4.85";"0.72";"0.48";"12.62";"8.25"
"Eliesse Ben Seghir";"LW";"all";"all";"179506";"E. Ben Seghir";"2005-02-16";"83.92";"23.2";"8";"0";"321";"100";"26.17";"1.89";"0.31";"39.56";"32.71";"5.92";"0.61";"0.45";"8.72";"5.61"
"Farid El Melali";"LW";"all";"all";"12046";"F. El Melali";"1997-07-13";"79.07";"16.85";"17";"0";"426";"100";"29.34";"2.03";"0";"43.66";"30.28";"3.99";"0.76";"0.46";"9.86";"6.1"
"Hákon Arnar Haraldsson";"LW";"all";"all";"43319";"H. Haraldsson";"2003-04-10";"88.25";"25.46";"5";"0";"189";"100";"42.86";"2.84";"0.53";"29.1";"20.11";"4.76";"0.73";"0.46";"8.99";"5.29"
"Hamed Junior Traoré";"LW";"all";"all";"14123";"H. Traoré";"2000-02-16";"88.28";"17.9";"12";"0";"335";"100";"41.19";"2.77";"0.9";"43.58";"28.06";"5.07";"1.06";"0.55";"14.03";"8.06"
"Issa Soumaré";"LW";"all";"all";"24490";"I. Soumaré";"2000-10-10";"85.74";"17.84";"10";"0";"219";"100";"37.44";"2.51";"0";"39.27";"29.22";"3.2";"0.69";"0.44";"10.5";"5.94"
"Jim Allevinah";"LW";"all";"all";"23049";"J. Allevinah";"1995-02-27";"73.55";"17.24";"6";"0";"196";"100";"38.27";"2.61";"1.02";"36.73";"22.96";"3.57";"1.22";"0.51";"12.24";"6.12"
"Jeremie Boga";"LW";"all";"all";"4920";"J. Boga";"1997-01-03";"84.13";"18.41";"5";"0";"136";"100";"37.5";"3.14";"0.74";"32.35";"20.59";"2.21";"1.04";"0.55";"11.76";"7.35"
"Keito Nakamura";"LW";"all";"all";"29153";"K. Nakamura";"2000-07-28";"91.49";"20.91";"21";"0";"851";"100";"35.84";"2.64";"0.71";"31.14";"21.62";"4.11";"0.74";"0.46";"9.64";"5.52"
"Lassine Sinayoko";"LW";"all";"all";"24771";"L. Sinayoko";"1999-12-08";"98.78";"22.34";"5";"0";"175";"100";"37.14";"2.43";"0";"34.29";"28";"4";"0.77";"0.52";"11.43";"7.43"
"Luis Henrique Tomaz de Lima";"LW";"all";"all";"28250";"Luis Henrique";"2001-12-14";"85.64";"24.51";"10";"0";"380";"100";"22.89";"1.84";"1.32";"29.47";"20.79";"3.16";"0.44";"0.22";"4.47";"2.11"
"Mathieu Cafaro";"LW";"all";"all";"12258";"M. Cafaro";"1997-03-25";"83.12";"18.52";"5";"0";"135";"100";"31.85";"2.08";"0";"32.59";"21.48";"5.93";"0.49";"0.29";"9.63";"5.19"
"Matias Fernandez-Pardo";"LW";"all";"all";"566113";"M. Fernandez-Pardo";"2005-02-03";"82.57";"25.14";"8";"0";"205";"100";"30.24";"2.38";"0.98";"38.05";"27.8";"4.88";"0.6";"0.43";"10.73";"7.32"
"Malick Martin Fofana";"LW";"all";"all";"160385";"M. Fofana";"2005-03-31";"85.85";"25.34";"10";"0";"302";"100";"34.44";"2.67";"1.66";"43.38";"30.46";"3.97";"0.75";"0.39";"9.93";"4.97"
"Moses Daddy Simon";"LW";"all";"all";"7778";"M. Simon";"1995-07-12";"87.91";"19.07";"15";"0";"314";"100";"34.71";"2.84";"0";"47.77";"32.48";"4.78";"0.87";"0.46";"10.83";"5.73"
"Osame Sahraoui";"LW";"all";"all";"54518";"O. Sahraoui";"2001-06-11";"78.35";"24.52";"8";"0";"287";"100";"36.59";"2.38";"0.35";"34.49";"25.09";"3.14";"0.82";"0.48";"11.15";"5.23"
"Sebastian Nanasi";"LW";"all";"all";"29441";"S. Nanasi";"2002-05-16";"85.49";"22.22";"9";"0";"302";"100";"41.06";"3.13";"1.32";"29.14";"19.54";"3.97";"0.75";"0.43";"9.6";"4.97"
"Tanguy Coulibaly";"LW";"all";"all";"27080";"T. Coulibaly";"2001-02-18";"80.22";"17.41";"5";"0";"144";"100";"34.03";"2.83";"0";"34.72";"21.53";"5.56";"0.66";"0.36";"11.81";"6.94"
"Takumi Minamino";"LW";"all";"all";"11773";"T. Minamino";"1995-01-16";"84.06";"21.72";"11";"0";"434";"100";"49.31";"3.22";"0.92";"31.57";"21.66";"3.69";"0.91";"0.61";"14.06";"8.99"
"Yann-Alexandre Gboho Gnantin";"LW";"all";"all";"12482";"Y. Gboho";"2001-01-14";"86.89";"18.63";"5";"0";"143";"100";"35.66";"2.62";"0.7";"38.46";"25.17";"4.9";"0.87";"0.54";"14.69";"7.69"
