"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Júnior Osmar Ignacio Alonso Mujica";"LCB";"all";"all";"11447";"Júnior Alonso";"1993-02-09";"96.17";"25.68";"11";"0";"128";"100";"48.44";"0.75";"0.4";"79.03";"126.56";"0.21";"38.28";"1.56";"0";"10.94";"5.47";"1.56"
"Lucas Silva Borges";"LM";"all";"all";"31897";"Lucas Silva";"1993-02-16";"82.74";"17.89";"7";"0";"71";"100";"66.2";"1.6";"1.14";"82.98";"142.25";"0.8";"54.93";"5.63";"1.41";"19.72";"11.27";"7.04"
"Lucas Silva Borges";"RM";"all";"all";"31897";"Lucas Silva";"1993-02-16";"80.95";"18.34";"9";"0";"95";"100";"57.89";"1.05";"0.6";"89.09";"136.84";"0.47";"51.58";"5.26";"0";"14.74";"10.53";"7.37"
"Gilberto Moraes Junior";"RB";"all";"all";"31534";"Gilberto";"1993-03-07";"88.76";"24.69";"15";"0";"279";"100";"58.78";"1.25";"0.84";"78.66";"141.58";"0.41";"46.24";"3.58";"0.36";"15.77";"10.75";"6.09"
"Antônio Carlos Cunha Capocasali Junior";"RCB";"all";"all";"31607";"Antônio Carlos";"1993-03-07";"102.31";"27.37";"9";"0";"125";"100";"45.6";"0.18";"0.09";"96.49";"122.4";"0.09";"44";"2.4";"0";"0.8";"0.8";"0.8"
"Wilker José Ángel Romero";"LCB";"all";"all";"15829";"W. Ángel";"1993-03-18";"98.64";"18.34";"11";"0";"52";"100";"57.69";"0.29";"0.14";"83.33";"117.31";"0.08";"48.08";"3.85";"0";"0";"0";"0"
"Guillermo Varela Olivera";"RB";"all";"all";"4142";"G. Varela";"1993-03-24";"89.49";"23.77";"12";"0";"127";"100";"51.97";"1.16";"0.68";"87.88";"126.77";"0.39";"45.67";"4.72";"0";"13.39";"6.3";"3.15"
"Gustavo Henrique  Vernes";"LCB";"all";"all";"31542";"Gustavo Henrique";"1993-03-24";"98.77";"22.55";"8";"0";"78";"100";"35.9";"0.21";"0.07";"92.86";"110.26";"0.05";"33.33";"1.28";"0";"0";"0";"0"
"Gustavo Henrique  Vernes";"RCB";"all";"all";"31542";"Gustavo Henrique";"1993-03-24";"101.8";"23.12";"5";"0";"50";"100";"34";"0.15";"0.06";"82.35";"122";"0.03";"28";"0";"0";"0";"0";"0"
"Felipe  Anderson Pereira Gomes";"LW";"all";"all";"3353";"Felipe Anderson";"1993-04-15";"84.2";"19.36";"13";"0";"207";"100";"63.29";"2.56";"1.55";"68.7";"151.21";"0.78";"43.48";"6.28";"0.97";"39.13";"21.26";"11.11"
"Gonzalo Mathías Mastriani Borges";"CF";"all";"all";"44430";"G. Mastriani";"1993-04-28";"81.38";"20.21";"9";"0";"58";"100";"74.14";"3.57";"2.32";"74.42";"160.34";"1.34";"55.17";"12.07";"0";"39.66";"27.59";"15.52"
"Gustavo Raúl Gómez Portillo";"LCB";"all";"all";"18233";"G. Gómez";"1993-05-06";"101.08";"24.39";"8";"0";"63";"100";"57.14";"0.37";"0.18";"86.11";"117.46";"0.11";"49.21";"0";"0";"1.59";"0";"0"
"Gustavo Raúl Gómez Portillo";"RCB";"all";"all";"18233";"G. Gómez";"1993-05-06";"103.56";"23.53";"14";"0";"109";"100";"54.13";"0.25";"0.14";"91.53";"119.27";"0.1";"49.54";"2.75";"0";"1.83";"0.92";"0"
"Willian Osmar de Oliveira Silva";"LM";"all";"all";"25276";"Willian Oliveira";"1993-05-16";"101.31";"19.49";"9";"0";"58";"100";"51.72";"1.44";"0.53";"90";"131.03";"0.36";"46.55";"8.62";"1.72";"22.41";"5.17";"1.72"
"Willian Osmar de Oliveira Silva";"RM";"all";"all";"25276";"Willian Oliveira";"1993-05-16";"94.98";"19.1";"14";"0";"99";"100";"67.68";"1.29";"0.92";"80.6";"145.45";"0.76";"54.55";"10.1";"1.01";"22.22";"16.16";"14.14"
"Luciano da Rocha Neves";"AM";"all";"all";"28303";"Luciano";"1993-05-18";"87.4";"24.53";"23";"0";"246";"100";"64.23";"2.25";"1.51";"80.38";"143.09";"1.03";"51.63";"7.32";"1.22";"27.24";"18.7";"13.41"
"Ramiro Moschen Benetti";"LM";"all";"all";"28254";"Ramiro";"1993-05-22";"85.4";"20.39";"5";"0";"39";"100";"58.97";"1.06";"0.55";"95.65";"115.38";"0.54";"56.41";"2.56";"0";"20.51";"10.26";"10.26"
"Ramiro Moschen Benetti";"RM";"all";"all";"28254";"Ramiro";"1993-05-22";"87.04";"20.97";"8";"0";"74";"100";"70.27";"1.28";"0.71";"80.77";"127.03";"0.34";"56.76";"4.05";"1.35";"14.86";"8.11";"2.7"
"Renzo Saravia";"RB";"all";"all";"13079";"Renzo Saravia";"1993-06-16";"102.44";"28.31";"9";"0";"156";"100";"58.97";"0.75";"0.47";"79.35";"130.13";"0.2";"46.79";"0";"0";"8.97";"6.41";"1.28"
"Renzo Saravia";"RCB";"all";"all";"13079";"Renzo Saravia";"1993-06-16";"94.92";"25.68";"11";"1";"162";"100";"52.47";"0.67";"0.23";"84.71";"122.22";"0.16";"44.44";"2.47";"0";"9.26";"1.85";"1.23"
"José Rafael Vivian";"LDM";"all";"all";"24859";"Zé Rafael";"1993-06-16";"90.45";"20.1";"8";"0";"79";"100";"58.23";"1.58";"1.01";"82.61";"140.51";"0.56";"48.1";"10.13";"2.53";"18.99";"11.39";"6.33"
"Victor Luís  Chuab Zamblauskas";"LB";"all";"all";"24854";"Victor Luís";"1993-06-23";"82.72";"18.88";"5";"0";"65";"100";"70.77";"1.5";"0.88";"73.91";"161.54";"0.28";"52.31";"0";"0";"16.92";"10.77";"1.54"
"Alisson Euler de Freitas Castro";"RDM";"all";"all";"28304";"Alisson";"1993-06-25";"91.29";"24.73";"10";"0";"119";"100";"59.66";"0.8";"0.46";"85.92";"120.17";"0.27";"51.26";"2.52";"0.84";"13.45";"8.4";"5.04"
"Jádson Alves dos Santos";"RDM";"all";"all";"31594";"Jádson";"1993-08-30";"98.03";"20.4";"19";"0";"244";"100";"66.39";"1.34";"0.94";"79.01";"139.34";"0.66";"52.46";"10.25";"1.64";"16.8";"12.7";"6.97"
"Jádson Alves dos Santos";"RM";"all";"all";"31594";"Jádson";"1993-08-30";"95.03";"19.83";"13";"0";"153";"100";"62.75";"0.87";"0.57";"78.13";"128.76";"0.29";"49.02";"3.27";"0.65";"11.11";"7.19";"1.31"
"Guilherme de Jesus da Silva";"RB";"all";"all";"31490";"Tinga";"1993-09-01";"100.67";"20.7";"22";"0";"315";"100";"62.22";"1.15";"0.73";"67.35";"148.57";"0.41";"41.9";"5.08";"0";"15.87";"10.48";"5.4"
"Luiz Felipe Do Nascimento dos Santos";"LCB";"all";"all";"24823";"Luiz Felipe";"1993-09-09";"97.7";"18.09";"8";"0";"46";"100";"43.48";"0.26";"0.12";"85";"117.39";"0.08";"36.96";"0";"0";"0";"0";"0"
"Jonathan Calleri";"CF";"all";"all";"13886";"J. Calleri";"1993-09-23";"93.2";"26.01";"23";"0";"177";"100";"72.88";"3.42";"2.57";"68.22";"159.89";"1.03";"49.72";"5.08";"1.13";"40.68";"28.81";"14.69"
"Cleidson Andrade de Souza Silva";"RCB";"all";"all";"174160";"Camutanga";"1993-09-27";"101.73";"20.79";"5";"0";"18";"100";"50";"0.09";"0.07";"100";"127.78";"0.07";"50";"0";"0";"0";"0";"0"
"Rodrigo Ely";"RCB";"all";"all";"9190";"Rodrigo Ely";"1993-11-03";"101.25";"21.12";"15";"0";"98";"100";"48.98";"0.34";"0.24";"83.33";"112.24";"0.08";"40.82";"1.02";"0";"4.08";"4.08";"0"
"Gustavo Henrique Furtado Scarpa";"LWB";"all";"all";"24860";"Gustavo Scarpa";"1994-01-05";"94.1";"24.12";"6";"0";"141";"100";"60.28";"1.75";"1.21";"58.82";"174.47";"0.44";"35.46";"3.55";"0.71";"25.53";"18.44";"4.96"
"Gustavo Henrique Furtado Scarpa";"RWB";"all";"all";"24860";"Gustavo Scarpa";"1994-01-05";"94.76";"24.88";"12";"0";"244";"100";"55.74";"1.57";"1.01";"77.21";"150";"0.53";"43.03";"4.92";"0.41";"25";"16.8";"9.43"
"Erick Antonio Pulgar Farfán";"RDM";"all";"all";"3144";"E. Pulgar";"1994-01-15";"95.22";"24.36";"10";"0";"82";"100";"43.9";"1.25";"0.56";"77.78";"123.17";"0.41";"34.15";"3.66";"2.44";"17.07";"8.54";"7.32"
"Erick Antonio Pulgar Farfán";"RM";"all";"all";"3144";"E. Pulgar";"1994-01-15";"100.25";"31.19";"5";"0";"48";"100";"56.25";"1.22";"0.82";"100";"122.92";"0.82";"56.25";"6.25";"4.17";"14.58";"8.33";"8.33"
"Tobias Pereira Figueiredo";"LCB";"all";"all";"10411";"Tobias Figueiredo";"1994-02-02";"99.96";"19.7";"17";"0";"99";"100";"45.45";"0.27";"0.08";"100";"116.16";"0.08";"45.45";"1.01";"0";"0";"0";"0"
"Memphis Depay";"CF";"all";"all";"7387";"M. Depay";"1994-02-13";"94.5";"22.88";"7";"0";"80";"100";"63.75";"3.56";"2.8";"66.67";"160";"1.65";"42.5";"6.25";"2.5";"51.25";"36.25";"21.25"
"Ricardo Ryller Ribeiro Lino Silva";"DM";"all";"all";"16005";"Ricardo Ryller";"1994-02-27";"74.82";"14.06";"6";"0";"22";"100";"59.09";"0.98";"0.54";"69.23";"122.73";"0.43";"40.91";"0";"0";"13.64";"9.09";"9.09"
"Gregore de Magalhães da Silva";"LDM";"all";"all";"28242";"Gregore";"1994-03-02";"92.67";"21.96";"6";"0";"64";"100";"57.81";"1.25";"0.92";"86.49";"120.31";"0.33";"50";"9.38";"0";"10.94";"7.81";"3.12"
"Gregore de Magalhães da Silva";"RDM";"all";"all";"28242";"Gregore";"1994-03-02";"101.17";"24.06";"7";"0";"80";"100";"53.75";"0.95";"0.58";"86.05";"131.25";"0.19";"46.25";"1.25";"0";"10";"5";"1.25"
"Gregore de Magalhães da Silva";"RM";"all";"all";"28242";"Gregore";"1994-03-02";"91.4";"19.65";"7";"0";"74";"100";"51.35";"0.82";"0.51";"89.47";"124.32";"0.26";"45.95";"4.05";"0";"10.81";"5.41";"2.7"
"Alan Pereira Empereur";"LCB";"all";"all";"19706";"Alan Empereur";"1994-03-10";"99.83";"20.96";"25";"0";"310";"100";"50.65";"0.61";"0.33";"83.44";"125.16";"0.2";"42.26";"1.29";"0";"8.06";"3.87";"1.61"
"Lucas Daniel Romero";"DM";"all";"all";"25442";"L. Romero";"1994-04-18";"85.13";"20.72";"19";"0";"188";"100";"55.85";"0.99";"0.54";"81.9";"128.72";"0.32";"45.74";"4.26";"0";"12.23";"6.91";"4.26"
"Lucas Daniel Romero";"RM";"all";"all";"25442";"L. Romero";"1994-04-18";"87.55";"18.75";"7";"0";"66";"100";"54.55";"1.02";"0.59";"91.67";"130.3";"0.41";"50";"4.55";"0";"15.15";"9.09";"7.58"
"Otávio Henrique Passos Santos";"LM";"all";"all";"8279";"Otávio";"1994-05-04";"92.32";"24.06";"9";"0";"73";"100";"56.16";"0.71";"0.4";"82.93";"141.1";"0.27";"46.58";"1.37";"0";"6.85";"5.48";"2.74"
"Otávio Henrique Passos Santos";"RM";"all";"all";"8279";"Otávio";"1994-05-04";"97.19";"24.46";"7";"0";"61";"100";"47.54";"0.91";"0.46";"93.1";"109.84";"0.36";"44.26";"1.64";"0";"13.11";"4.92";"3.28"
"Giorgian Daniel De Arrascaeta Benedetti";"AM";"all";"all";"11912";"Giorgian de Arrascaeta";"1994-06-01";"92.97";"23.99";"10";"0";"183";"100";"65.03";"2.96";"2.23";"72.27";"144.81";"1.17";"46.99";"10.38";"2.19";"40.98";"30.05";"18.03"
"Leandro Emmanuel Martínez";"LM";"all";"all";"38290";"E. Martínez";"1994-06-04";"81.41";"14.56";"5";"0";"44";"100";"72.73";"1.82";"1.21";"84.38";"147.73";"0.87";"61.36";"13.64";"2.27";"29.55";"22.73";"15.91"
"Higor Matheus Meritão";"LM";"all";"all";"25287";"Higor Meritão";"1994-06-23";"82.99";"15.06";"5";"0";"34";"100";"58.82";"1.17";"0.69";"95";"114.71";"0.6";"55.88";"5.88";"0";"14.71";"8.82";"5.88"
"Itaro Patric Cardoso Calmon";"LB";"all";"all";"632575";"Patric";"1994-07-05";"81.29";"17.87";"5";"0";"50";"100";"66";"1.82";"1.06";"72.73";"136";"0.46";"48";"4";"0";"26";"14";"4"
"Lucas Hernán Villalba";"LCB";"all";"all";"28503";"L. Villalba";"1994-08-19";"97.85";"23.65";"14";"0";"163";"100";"51.53";"0.5";"0.26";"84.52";"123.31";"0.15";"43.56";"0.61";"0";"7.36";"3.68";"1.84"
"Gabriel  de Souza Inocêncio";"LB";"all";"all";"633602";"Gabriel Inocêncio";"1994-08-20";"100.88";"22.77";"6";"0";"85";"100";"58.82";"0.93";"0.49";"86";"148.24";"0.3";"50.59";"1.18";"0";"11.76";"8.24";"3.53"
"Wanderson Maciel Sousa Campos";"LW";"all";"all";"10805";"Wanderson";"1994-10-07";"87.58";"20.55";"8";"0";"68";"100";"67.65";"3.07";"2.12";"71.74";"139.71";"1.02";"48.53";"13.24";"0";"42.65";"27.94";"11.76"
"José Antonio Dos Santos Júnior";"CF";"all";"all";"31888";"Júnior Santos";"1994-10-11";"95.32";"21.38";"12";"0";"86";"100";"70.93";"4.22";"3.38";"60.66";"162.79";"1.44";"43.02";"3.49";"0";"51.16";"36.05";"17.44"
"Fernando Pereira do Nascimento";"RDM";"all";"all";"28253";"Fernando Sobral";"1994-12-17";"87.69";"17.68";"6";"0";"64";"100";"60.94";"1.05";"0.76";"69.23";"148.44";"0.32";"42.19";"4.69";"0";"10.94";"7.81";"3.12"
"Fernando Pereira do Nascimento";"RM";"all";"all";"28253";"Fernando Sobral";"1994-12-17";"84.17";"17.04";"12";"0";"127";"100";"58.27";"1.45";"0.93";"67.57";"145.67";"0.46";"39.37";"4.72";"0";"15.75";"9.45";"4.72"
"Marcelo Hermes";"LB";"all";"all";"31643";"Marcelo Hermes";"1995-02-01";"99.75";"19.39";"18";"0";"213";"100";"63.38";"1.17";"0.78";"64.44";"149.77";"0.42";"40.85";"2.82";"0";"16.9";"10.33";"5.63"
"Marcelo Hermes";"LW";"all";"all";"31643";"Marcelo Hermes";"1995-02-01";"101.05";"18.52";"8";"0";"78";"100";"58.97";"1.76";"1.03";"73.91";"161.54";"0.61";"43.59";"3.85";"0";"24.36";"12.82";"7.69"
"Ademir da Silva Santos Junior";"RF";"all";"all";"53208";"Ademir";"1995-02-16";"69.32";"19.82";"6";"0";"75";"100";"62.67";"2.55";"1.62";"78.72";"168";"1.04";"49.33";"5.33";"0";"38.67";"25.33";"17.33"
"Bruno Nunes de Barros";"RB";"all";"all";"24848";"Bruno Tubarão";"1995-03-05";"99.96";"21.61";"13";"0";"179";"100";"53.07";"0.83";"0.49";"85.26";"131.28";"0.34";"45.25";"5.03";"0.56";"9.5";"5.03";"2.79"
"Alexander Nahuel Barboza Ullúa";"LCB";"all";"all";"26468";"Alexander Barboza";"1995-03-16";"100.33";"23.34";"21";"0";"191";"100";"40.84";"0.49";"0.24";"74.36";"117.8";"0.1";"30.37";"2.09";"0.52";"3.14";"2.62";"0"
"Clayson Henrique da Silva Vieira";"LF";"all";"all";"31720";"Clayson";"1995-03-19";"82.48";"17.72";"6";"0";"70";"100";"75.71";"1.9";"1.4";"67.92";"154.29";"0.69";"51.43";"7.14";"0";"32.86";"24.29";"11.43"
"Clayson Henrique da Silva Vieira";"LW";"all";"all";"31720";"Clayson";"1995-03-19";"76.79";"15.9";"16";"0";"142";"100";"54.23";"2.03";"1.2";"68.83";"142.96";"0.75";"37.32";"4.23";"0.7";"35.92";"22.54";"14.08"
"Marlon Rodrigues Freitas";"LDM";"all";"all";"25272";"Marlon Freitas";"1995-03-27";"96.43";"24.08";"8";"1";"124";"100";"58.87";"1.38";"0.64";"82.19";"136.29";"0.45";"48.39";"2.42";"0.81";"16.13";"7.26";"4.84"
"Marlon Rodrigues Freitas";"LM";"all";"all";"25272";"Marlon Freitas";"1995-03-27";"90.26";"22.27";"6";"1";"119";"100";"57.98";"1.18";"0.68";"86.96";"137.82";"0.45";"50.42";"6.72";"0.84";"19.33";"10.92";"5.88"
"Marlon Rodrigues Freitas";"RDM";"all";"all";"25272";"Marlon Freitas";"1995-03-27";"94.92";"21.75";"5";"0";"79";"100";"55.7";"1.47";"0.59";"72.73";"135.44";"0.41";"40.51";"1.27";"0";"12.66";"6.33";"3.8"
"William de Asevedo Furtado";"RB";"all";"all";"19096";"William";"1995-04-03";"100.95";"23.17";"30";"0";"574";"100";"65.33";"1.37";"1";"71.47";"145.99";"0.48";"46.69";"4.53";"0.52";"20.38";"14.81";"5.92"
"Allano Brendon de Souza Lima";"RW";"all";"all";"37374";"Allano";"1995-04-24";"92.58";"18.4";"7";"1";"111";"100";"66.67";"2.59";"1.84";"78.38";"152.25";"0.98";"52.25";"10.81";"1.8";"32.43";"23.42";"14.41"
"Leonardo Ezequiel Godoy";"RB";"all";"all";"26556";"L. Godoy";"1995-04-28";"85.29";"17.42";"17";"0";"173";"100";"59.54";"1.3";"0.94";"77.67";"141.04";"0.42";"46.24";"2.89";"0";"17.34";"10.98";"5.2"
"Lucas Evangelista Santana de Oliveira";"LDM";"all";"all";"6356";"Lucas Evangelista";"1995-05-06";"93.72";"18.84";"9";"0";"89";"100";"52.81";"1.72";"0.84";"87.23";"140.45";"0.74";"46.07";"8.99";"2.25";"25.84";"11.24";"8.99"
"Lucas Evangelista Santana de Oliveira";"RM";"all";"all";"6356";"Lucas Evangelista";"1995-05-06";"101.52";"18.97";"6";"0";"63";"100";"58.73";"1.43";"0.8";"86.49";"128.57";"0.68";"50.79";"7.94";"0";"20.63";"11.11";"9.52"
"Ronielson Da Silva Barbosa";"CF";"all";"all";"25203";"Rony";"1995-05-11";"88.28";"22.06";"11";"0";"66";"100";"60.61";"3.86";"2.53";"62.5";"177.27";"1.52";"37.88";"18.18";"0";"53.03";"37.88";"22.73"
"Thaciano Mickael da Silva";"CF";"all";"all";"28306";"Thaciano";"1995-05-12";"81.58";"23.02";"13";"1";"105";"100";"67.62";"2.25";"1.7";"81.69";"157.14";"1.13";"55.24";"12.38";"0";"34.29";"24.76";"17.14"
"Thaciano Mickael da Silva";"LF";"all";"all";"28306";"Thaciano";"1995-05-12";"85.14";"24.69";"6";"0";"43";"100";"58.14";"1.86";"0.89";"88";"153.49";"0.86";"51.16";"13.95";"0";"30.23";"16.28";"16.28"
"Raphael Cavalcante Veiga";"AM";"all";"all";"28337";"Raphael Veiga";"1995-06-19";"89.22";"20.36";"21";"0";"293";"100";"62.8";"2.03";"1.31";"80.98";"149.15";"0.94";"50.85";"10.92";"0.68";"32.76";"20.48";"15.7"
"Cauly Oliveira Souza";"AM";"all";"all";"19222";"Cauly";"1995-09-15";"84.15";"22.54";"12";"0";"170";"100";"72.35";"2.04";"1.53";"78.05";"146.47";"1.02";"56.47";"15.29";"0.59";"34.12";"23.53";"17.06"
"Cauly Oliveira Souza";"CF";"all";"all";"19222";"Cauly";"1995-09-15";"89.16";"23.7";"9";"1";"133";"100";"66.17";"2.19";"1.29";"73.86";"157.89";"0.77";"48.87";"9.02";"0";"37.59";"20.3";"11.28"
"Rafael Santos Borré Amaury";"CF";"all";"all";"28631";"Rafael Borré";"1995-09-15";"90.71";"21.92";"21";"0";"190";"100";"71.58";"3.26";"2.33";"72.79";"172.63";"1.13";"52.11";"9.47";"1.05";"40.53";"28.95";"16.32"
"Pedro Henrique Ribeiro Gonçalves";"RCB";"all";"all";"24832";"Pedro Henrique";"1995-10-02";"98.03";"19.37";"16";"0";"129";"100";"49.61";"0.25";"0.15";"84.38";"120.16";"0.1";"41.86";"1.55";"0";"1.55";"1.55";"0.78"
"Tomás Cardona";"LCB";"all";"all";"26510";"T. Cardona";"1995-10-10";"100.07";"21.26";"16";"0";"111";"100";"37.84";"0.37";"0.12";"88.1";"116.22";"0.07";"33.33";"0";"0";"2.7";"0.9";"0"
"Caíque de Jesus Gonçalves";"LDM";"all";"all";"181623";"Caíque";"1995-10-10";"96.45";"21.81";"8";"0";"79";"100";"46.84";"0.69";"0.3";"89.19";"122.78";"0.23";"41.77";"1.27";"0";"7.59";"3.8";"2.53"
"Caíque de Jesus Gonçalves";"LM";"all";"all";"181623";"Caíque";"1995-10-10";"91.35";"19.28";"7";"0";"57";"100";"54.39";"0.65";"0.29";"93.55";"121.05";"0.28";"50.88";"1.75";"0";"7.02";"1.75";"1.75"
"David Correa da Fonseca";"LW";"all";"all";"31599";"David";"1995-10-17";"93.47";"19.37";"12";"0";"121";"100";"61.98";"1.76";"1.09";"68";"155.37";"0.59";"42.15";"5.79";"1.65";"27.27";"15.7";"7.44"
"Gustavo Bonatto Barreto";"DM";"all";"all";"24845";"Barreto";"1995-12-10";"86.27";"18.12";"7";"0";"46";"100";"54.35";"2.32";"0.94";"72";"128.26";"0.27";"39.13";"4.35";"0";"17.39";"8.7";"2.17"
"Gustavo Bonatto Barreto";"RM";"all";"all";"24845";"Barreto";"1995-12-10";"94.21";"18.49";"9";"1";"56";"100";"55.36";"1.15";"0.79";"83.87";"133.93";"0.43";"46.43";"5.36";"1.79";"14.29";"10.71";"7.14"
"Leonardo Rech Ortiz";"RCB";"all";"all";"24843";"Léo Ortiz";"1996-01-03";"100.93";"27.31";"8";"0";"84";"100";"50";"0.37";"0.22";"88.1";"123.81";"0.2";"44.05";"2.38";"1.19";"3.57";"2.38";"2.38"
"Cristian David Pavón";"RW";"all";"all";"11834";"Cristian Pavón";"1996-01-21";"73.28";"16.39";"10";"0";"136";"100";"69.12";"2.32";"1.82";"69.15";"155.15";"0.92";"47.79";"8.09";"1.47";"26.47";"19.85";"8.82"
"Breno Henrique Vasconcelos Lopes";"LW";"all";"all";"34430";"Breno Lopes";"1996-01-24";"80.49";"17.32";"17";"0";"195";"100";"54.36";"2.28";"1.45";"73.58";"167.69";"0.76";"40";"4.62";"1.03";"32.31";"17.44";"9.74"
"Leonardo Pereira";"LCB";"all";"all";"25200";"Léo Pereira";"1996-01-31";"98.83";"24.25";"16";"0";"174";"100";"52.3";"0.78";"0.37";"73.63";"120.11";"0.17";"38.51";"1.72";"0";"7.47";"3.45";"1.15"
"Tomás Pochettino";"AM";"all";"all";"26544";"T. Pochettino";"1996-02-01";"80.58";"16.27";"10";"0";"108";"100";"78.7";"3.26";"2.72";"60";"166.67";"0.91";"47.22";"10.19";"1.85";"45.37";"37.04";"14.81"
"Fabricio Bruno Soares de Faria";"RCB";"all";"all";"31600";"Fabricio Bruno";"1996-02-12";"100.39";"25.61";"23";"0";"232";"100";"47.84";"0.3";"0.11";"94.59";"122.84";"0.1";"45.26";"0.86";"0";"1.29";"0";"0"
"Renato Kayzer de Souza";"CF";"all";"all";"31714";"Renato Kayzer";"1996-02-17";"81.99";"17.29";"10";"1";"44";"100";"72.73";"2.45";"1.94";"65.62";"150";"1.35";"47.73";"18.18";"2.27";"38.64";"29.55";"18.18"
"Lucas da Silva Izidoro";"DM";"all";"all";"31840";"Lucas Mineiro";"1996-02-24";"93.53";"19.6";"11";"0";"59";"100";"52.54";"0.96";"0.37";"96.77";"127.12";"0.35";"50.85";"0";"0";"13.56";"1.69";"1.69"
"Lucas da Silva Izidoro";"RDM";"all";"all";"31840";"Lucas Mineiro";"1996-02-24";"85.2";"18.09";"6";"0";"34";"100";"50";"0.94";"0.41";"47.06";"111.76";"0.15";"23.53";"0";"0";"8.82";"2.94";"0"
"Leonardo Pinheiro da Conceição";"LCB";"all";"all";"31576";"Léo";"1996-03-06";"101.1";"22.69";"28";"0";"226";"100";"49.56";"0.36";"0.17";"93.75";"119.03";"0.14";"46.46";"0.44";"0";"3.1";"1.33";"0.88"
"Lucas Kal Schenfeld Prigioli";"DM";"all";"all";"33659";"Lucas Kal";"1996-03-16";"97.12";"21.37";"8";"0";"47";"100";"48.94";"0.65";"0.26";"82.61";"119.15";"0.21";"40.43";"2.13";"0";"8.51";"2.13";"2.13"
"Éverton Sousa Soares";"LW";"all";"all";"18311";"Éverton";"1996-03-22";"87.71";"24.55";"5";"0";"45";"100";"55.56";"3.28";"2.06";"64";"166.67";"0.95";"35.56";"2.22";"0";"48.89";"22.22";"11.11"
"Douglas Moreira Fagundes";"DM";"all";"all";"31704";"Dodi";"1996-04-17";"94.5";"21.26";"5";"0";"19";"100";"63.16";"0.57";"0.25";"66.67";"115.79";"0.08";"42.11";"0";"0";"10.53";"0";"0"
"Douglas Moreira Fagundes";"LDM";"all";"all";"31704";"Dodi";"1996-04-17";"91.46";"19.03";"8";"0";"22";"100";"54.55";"0.9";"0.45";"100";"140.91";"0.45";"54.55";"0";"0";"18.18";"9.09";"9.09"
"Douglas Moreira Fagundes";"LM";"all";"all";"31704";"Dodi";"1996-04-17";"92";"18.54";"8";"0";"45";"100";"66.67";"1.39";"0.98";"96.67";"140";"0.95";"64.44";"8.89";"2.22";"15.56";"13.33";"13.33"
"Fabricio Bustos";"RB";"all";"all";"13083";"F. Bustos";"1996-04-28";"96.42";"24.14";"9";"0";"204";"100";"55.88";"1.13";"0.66";"85.09";"150";"0.41";"47.55";"4.9";"0";"16.18";"8.33";"5.39"
"Benjamín Kuščević Jaramillo";"CB";"all";"all";"34429";"B. Kuščević";"1996-05-02";"101.52";"16.47";"5";"0";"16";"100";"50";"0.09";"0.03";"100";"112.5";"0.03";"50";"0";"0";"0";"0";"0"
"Benjamín Kuščević Jaramillo";"RCB";"all";"all";"34429";"B. Kuščević";"1996-05-02";"99.12";"21.82";"16";"0";"91";"100";"50.55";"0.33";"0.16";"89.13";"110.99";"0.08";"45.05";"1.1";"0";"3.3";"1.1";"0"
"Matheus Fellipe Costa Pereira";"AM";"all";"all";"7148";"Matheus Pereira";"1996-05-05";"100.5";"25.5";"6";"0";"134";"100";"64.18";"2.4";"1.69";"69.77";"142.54";"1.03";"44.78";"9.7";"2.24";"42.54";"28.36";"17.16"
"Matheus Fellipe Costa Pereira";"CF";"all";"all";"7148";"Matheus Pereira";"1996-05-05";"96.5";"22.1";"20";"0";"370";"100";"67.57";"2.43";"1.8";"75.6";"151.62";"1.19";"51.08";"8.92";"1.35";"35.14";"25.68";"16.49"
"Luiz de Araújo Guimarães Neto";"RW";"all";"all";"11451";"Luiz Araújo";"1996-06-02";"87.3";"20.83";"13";"0";"157";"100";"60.51";"2.09";"1.45";"70.53";"140.13";"0.79";"42.68";"6.37";"0.64";"28.03";"21.02";"12.74"
"Matheus Rossetto";"LDM";"all";"all";"25169";"Matheus Rossetto";"1996-06-03";"86.91";"19.95";"9";"0";"106";"100";"58.49";"0.87";"0.47";"90.32";"120.75";"0.38";"52.83";"2.83";"0";"14.15";"6.6";"4.72"
