Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Denilho Cleonise,RKC Waalwijk,Eredivisie,2024/2025,1220,13.56,25,Right Wing,Right Wing Back,Man,Netherlands,23,07/12/01,179,0.07,0.07,0.04,0.04,1.18,6,25,3,,0.06,0.22,0.24,1.48,0.15,0.17,1.25,0.07,0.07,0.22,0.3,0.28,2.66,0.02,1.99,0.89,1.11,44,0.96,0,2.07,2.73,0.59,0.39,0.3,0.18,12.24,4.87,0,2.21,50.1,2.36,4.28,0.37,0.96,45,0.25,0.64,0.52,14,0.44,13,0.15,0.07,11.43,7.95,1.84,1.92,0.3,53.14,6.34,55,1.84,96,0.07,0,0,17.85,70,0.52,88,35,0.81,0.96,31,69,-1,67.78,2.8,0.49,0.63,22.42,80,8.5,7.74,0.96,0.81,0.15,0.89,2.36,3.17,0,69,1.25,46,1.18,13,66,21,9,61,30,16.39,15.62,0.91,90,-0.77,14.9,14.01,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,11,5.16,37,0.15,0.13,-0.01,-0.01,,0.26
Dennis Kaygin,Willem II,Eredivisie,2024/2025,274,3.05,9,Right Defensive Midfielder,Left Defensive Midfielder,Man,Turkey,21,01/04/04,186,0,0,0,,0,,,0,,0,0.33,0.08,1.31,0.33,0.08,1.31,0,0,0,0.33,0.08,1.31,0.25,2.3,1.31,0.98,57,0.98,0,1.31,2.62,0.33,0.14,1.64,0.74,26.9,11.48,0,7.22,42.57,2.62,10.82,2.3,2.62,78,2.01,2.15,0.98,33,0.66,70,2.3,0,23.62,18.38,5.58,3.94,0.33,45.73,10.17,43,2.62,67,0,0,0,30.18,75,1.31,15,40,2.95,1.97,34,76,0,49.68,2.95,0.27,0.28,25.26,87,5.12,6.56,0.66,0.66,0,0.33,1.64,2.3,0,50,0.33,50,0.33,19,74,7,10,90,0,18.16,16.66,0.94,100,-1.5,17.15,16.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,7,3.25,26,0.05,0.03,0.04,,,0.12
Denso Kasius,AZ Alkmaar,Eredivisie,2024/2025,1548,17.2,32,Right Back,Left Back,Man,Netherlands,22,05/10/02,183,0.17,0.17,0.1,0.06,1.63,11,29,1,,0.1,0.17,0.25,1.51,0.17,0.24,1.22,0,0.02,0.29,0.35,0.35,3.14,0,2.04,1.1,0.93,54,0.64,0,1.16,1.8,1.74,1.65,2.09,2.18,13.84,5.58,0.03,3.08,39.14,3.02,8.31,1.98,3.72,68,2.26,3.91,0.7,48,0.93,42,0.29,0.06,11.28,11.81,1.92,2.21,0.23,45.29,4.94,44,1.63,74,0.12,0,0,42.51,76,4.24,9,54,3.49,6.45,16,75,-1,54.43,4.65,0.56,0.7,39.89,93,6.42,11.92,1.69,1.22,0.47,0.35,2.67,3.9,0.06,48,1.22,31,0.41,16,69,15,10,67,23,21.98,21.79,0.93,94,-0.2,20.43,20.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,5.91,37,0.19,0.11,0.04,-0.02,,0.32
Denzel Hall,SC Heerenveen,Eredivisie,2024/2025,650,7.22,18,Right Back,Right Wing Back,Man,Netherlands,24,21/05/01,180,0,0,0.01,0.05,0.28,0,0,0,,0,0,0.05,0.83,0,0.05,0.83,0,0,0,0,0.06,1.11,-0.06,0.28,0.14,0.14,50,0.42,0,0.28,0.69,1.52,1.79,2.91,3.27,14.96,7.06,0.02,4.02,34.45,4.71,12.88,2.08,3.6,75,2.77,4.56,1.11,56,0.69,52,1.52,0.14,11.77,14.42,2.22,2.49,0,38.14,4.02,34,1.38,56,0.28,0,0,51.8,80,3.46,6,63,3.6,4.85,10,75,-5,46.85,6.65,0.32,0.34,41.13,98,3.79,11.49,0.55,0.55,0,0.14,0.69,1.25,0,50,0.28,50,0,33,61,5,41,54,5,19.94,19.08,0.98,111,-0.86,19.57,21.26,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,10,4.2,30,0.12,0.04,0.03,-0.01,,0.18
Devyne Rensch,Ajax,Eredivisie,2024/2025,1188,13.2,14,Right Back,Right Centre Back,Man,Netherlands,22,17/01/03,179,0.08,0.08,0.09,0.08,1.14,7,33,1,,0.08,0,0.11,0.76,0,0.11,0.76,0,0,0,0.08,0.2,1.89,-0.12,0.45,0.23,0.23,50,1.59,0,0.61,0.83,2.05,2.79,1.14,1.43,12.05,5.83,0.04,3.03,38.76,3.49,8.33,2.27,4.32,77,3.15,5.95,0.61,63,0.68,56,0.76,0,9.17,12.91,1.89,2.12,0,39.78,3.18,35,1.36,64,0.15,0,0,50.84,89,2.12,19,78,1.67,2.2,14,79,-10,50.54,4.39,0.71,0.76,43.04,97,3.83,12.12,1.06,0.91,0.15,0.3,3.11,4.02,0,7,0.38,31,0.53,16,73,11,22,69,9,18.15,18.43,0.99,99,0.29,18,18.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,10,6.99,37,0.1,0.06,0.05,-0.01,,0.21
Diant Ramaj,Ajax,Eredivisie,2024/2025,100,1.11,1,Goalkeeper,,Man,Germany,23,18/09/01,189,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,100,0,0,0,0,0,0,0,0,0,0,0,1.8,3.26,0,5.4,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,40.47,76,7.19,22,50,3.6,10.79,22,55,-22,13.82,1.8,0.06,0.06,27.88,100,4.48,1.8,0,0,0,0,0,0,0,,0,,0,25,75,0,100,0,0,31.84,32.45,0.85,68,0.62,27.18,21.95,0,0.25,0.25,100,86,14,0.36,1.8,67,2.7,2.45,0,0,21.6,-6,22,8,2.52,14,0.09,0.05,,,0.22,0.35
Diego van Oorschot,Heracles Almelo,Eredivisie,2024/2025,36,0.4,3,Centre Attacking Midfielder,Right Centre Forward,Man,Netherlands,19,01/10/05,178,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15.05,0,0,0,0,32.61,15.05,,5.02,56.85,2.51,2.51,2.51,2.51,50,2.83,2.83,2.51,100,2.51,0,0,0,27.59,31.75,5.02,12.54,0,58.19,15.05,55,7.52,60,0,0,0,22.57,56,0,25,,0,0,11,100,44,58.41,2.51,0.04,0.04,17.56,71,4.61,7.52,0,0,0,0,0,0,0,,0,0,0,44,56,0,0,100,0,11.32,12.13,1.03,100,0.81,11.7,12.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,44,11,2.76,32,-0.05,-0.13,0.02,,,-0.16
Dies Janse,Ajax,Eredivisie,2024/2025,366,4.07,5,Left Centre Back,Left Back,Man,Netherlands,19,16/01/06,196,0,0,0.01,0.02,0.25,0,0,0,,0,0,0.04,0.49,0,0.04,0.49,0,0,0,0,0.05,0.74,-0.05,0.49,0.49,0,100,2.21,0,0.49,0.49,1.23,1.13,0.98,1.22,9.83,4.18,0,3.44,38.58,5.41,10.82,1.23,2.46,100,1.39,2.52,0.74,100,0,47,2.21,0,7.87,9.59,2.95,1.23,0.25,44.72,3.69,47,0.98,80,0,0,0,79.9,90,3.93,85,55,0.98,7.13,8,85,-5,44.03,9.59,0.67,0.72,69.33,99,6.56,11.55,1.97,1.72,0.25,0.25,0.74,2.46,0.25,0,0.25,50,0.25,18,78,4,28,66,6,20.59,16.37,0.95,104,-4.22,19.58,17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,6,5.36,35,0.23,0.15,0.06,0,,0.44
Dimitris Rallis,SC Heerenveen,Eredivisie,2024/2025,985,10.94,24,Centre Forward,Right Centre Forward,Man,Greece,20,25/03/05,,0.18,0.18,0.18,0.09,1.92,10,19,5,,0.12,0.09,0.06,0.73,0.09,0.06,0.73,0,0,0,0.27,0.24,2.65,0.04,1.74,0.91,0.82,53,1.28,0,2.19,4.02,0.27,0.35,0.73,0.85,28.79,14.17,0,4.3,63.84,2.56,4.57,0.64,0.91,58,0.6,0.95,2.01,17,0.46,25,1.19,0,26.23,30.73,3.84,4.75,0.55,65.61,19.74,75,3.93,83,0.09,0,0,16.45,67,0.82,10,64,0.73,1.28,25,70,3,60.7,1.46,0.29,0.47,19.74,72,4.61,5.12,0.82,0.82,0,0.27,4.2,5.03,0,11,0.18,50,0.82,14,70,16,16,68,16,16.77,12.83,0.96,94,-3.94,16.17,12.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,7,3.46,22,-0.02,0,-0.01,0.01,,-0.01
Dion Versluis,NAC Breda,Eredivisie,2024/2025,22,0.24,1,Left Centre Forward,,Man,Netherlands,22,16/02/03,192,0,0,0.47,0.11,4.19,0,0,0,,0,0,0.07,4.19,0,0.07,4.19,0,0,0,0,0.54,8.37,-0.54,8.37,4.19,4.19,50,8.37,0,0,12.56,0,0,0,0,8.37,0,0,0,83.39,4.19,4.19,0,0,,0,0,0,,0,33,4.19,0,8.37,7.95,0,0,0,83.39,8.37,100,0,,0,0,0,29.3,43,0,50,0,4.19,0,14,0,-43,56.48,0,0.62,0.62,46.05,73,4.83,0,0,0,0,0,12.56,12.56,0,,0,,0,0,100,0,,,,16.93,44.45,0.96,,27.52,16.17,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,0,4.19,12,-0.24,-0.01,,-0.61,,-0.86
Dirk Proper,NEC,Eredivisie,2024/2025,2352,26.14,26,Right Defensive Midfielder,Left Defensive Midfielder,Man,Netherlands,23,23/02/02,181,0,0,0.05,0.07,0.65,0,24,1,,0.01,0.04,0.05,0.46,0.04,0.05,0.42,0,0,0.04,0.04,0.1,1.11,-0.06,0.27,0.04,0.23,14,1.03,0,0.61,0.8,0.99,0.87,2.07,1.61,19.24,9.6,0.03,3.94,37.94,4.48,9.03,1.99,2.98,66,1.9,2.77,1.53,37,1.03,39,1.26,0.04,15.76,13.95,3.06,3.52,0.5,42.03,5.85,37,2.18,62,0.11,0,0,41.86,86,2.72,19,66,2.79,3.41,16,78,-8,49.74,4.36,0.45,0.47,31.45,96,4.16,8.65,0.34,0.34,0,0.08,1.26,1.61,0.04,0,0,0,0.15,20,68,13,26,67,7,19.15,17.86,0.97,98,-1.29,18.58,17.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,8,4.14,29,-0.01,0.04,0.05,-0.04,,0.05
Djevencio van der Kust,Sparta Rotterdam,Eredivisie,2024/2025,1013,11.25,13,Left Back,Centre Attacking Midfielder,Man,Suriname,24,29/04/01,178,0,0,0.01,0.06,0.18,0,50,0,,0,0,0.03,0.36,0,0.03,0.36,0,0,0,0,0.04,0.53,-0.04,0.27,0,0.27,0,0.36,0,0.27,0.98,1.78,2.25,2.22,2.4,14.75,6.67,0.05,4.09,30.96,2.67,8.53,1.33,3.11,60,1.68,3.93,0.98,44,0.89,50,0.71,0,12.44,14.01,2.76,2.13,0.27,36.15,3.47,28,1.24,58,0.27,0,0.09,38.66,78,2.04,91,59,2.58,3.11,11,58,-20,49.12,2.22,0.3,0.32,31.91,96,4.59,8.09,0.36,0.36,0,0.27,1.42,1.78,0,50,0.27,14,0.18,20,62,18,15,59,25,18.98,19.89,0.95,106,0.91,18.1,21.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,8,3.62,27,0.02,0.03,0.02,0,,0.07
Djomar Giersthove,Feyenoord,Eredivisie,2024/2025,12,0.14,1,Right Centre Back,,Man,Netherlands,20,04/03/05,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7.29,6.32,14.57,7.29,0,14.57,21.6,0,0,0,0,,0,0,0,,0,100,7.29,0,14.57,12.64,7.29,0,0,9.69,0,0,0,,0,0,0,65.59,89,0,25,,7.29,0,11,0,-89,37.07,0,2.32,2.32,51.01,100,5.35,0,0,0,0,0,7.29,7.29,0,,0,,0,22,78,0,,,,20.3,3.63,1.1,,-16.67,22.39,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,0,14.57,65,-0.01,0,-0.04,,,-0.05
Dominik Janosek,NAC Breda,Eredivisie,2024/2025,1305,14.5,28,Centre Attacking Midfielder,Right Centre Midfielder,Man,Czech Republic,26,12/06/98,183,0.14,0.07,0.09,0.04,2.41,3,26,2,100,0.13,0.28,0.12,1.66,0.14,0.05,0.69,0.14,0.07,0.97,0.34,0.2,4.07,0.14,1.1,0.69,0.41,63,1.31,0,1.24,1.17,0.48,0.33,0.69,0.45,15.93,8.14,0,2.62,48.42,4.62,10.28,0.62,1.1,53,0.42,0.75,0.55,36,0.55,22,0.34,0,14.76,10.29,1.86,2.14,0.28,50.05,7.45,50,1.72,81,0,0,0,46.83,78,5.24,18,54,1.1,9.24,14,77,-1,53.49,6.55,0.39,0.48,40.62,95,4.28,12.55,1.93,0.69,1.24,0.28,1.52,2.21,0.14,21,0.62,30,0.21,18,69,13,24,65,11,22.28,17.26,0.92,102,-5.02,20.56,17.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,7,7.7,58,0.16,0.07,0.02,-0.03,,0.21
Don-Angelo Christoffel Annum-Assamoah Konadu,Ajax,Eredivisie,2024/2025,73,0.81,3,Centre Forward,,Man,Netherlands,19,02/05/06,,0,0,0.05,0.04,1.24,0,0,2,,0,1.24,0.44,1.24,1.24,0.44,1.24,0,0,0,1.24,0.49,2.47,0.75,3.71,2.47,1.24,67,6.18,1.24,1.24,8.65,0,0,0,0,32.11,13.59,0,12.35,60.08,6.18,8.65,2.47,2.47,67,3.9,3.9,2.47,50,1.24,0,0,0,27.17,39.96,8.65,2.47,0,62.18,16.06,59,2.47,100,0,0,0,27.17,64,0,23,,0,0,73,63,-1,60.89,3.71,0.48,0.54,37.05,70,3.12,8.65,0,0,0,1.24,8.65,8.65,0,,0,,1.24,9,68,23,14,71,14,8.54,8.01,1.19,111,-0.53,10.12,8.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,64,36,2.35,12,-0.14,0.5,0.24,-0.06,,0.54
Dylan Mbayo,PEC Zwolle,Eredivisie,2024/2025,2226,24.74,34,Right Wing,Left Wing,Man,Belgium,23,10/10/01,175,0.16,0.16,0.13,0.11,1.13,14,46,2,,0.19,0.28,0.11,1.01,0.28,0.11,1.01,0,0,0,0.44,0.24,2.14,0.21,3.72,1.7,2.02,46,1.98,0,2.43,4.33,0.4,0.45,0.57,0.54,19.12,8.85,0,3.36,53.28,2.34,3.96,1.17,1.58,71,1.14,1.59,1.05,42,0.49,40,0.32,0,16.9,16.61,2.71,3.15,0.36,54.74,9.54,56,2.59,82,0.08,0,0,23.49,79,0.4,85,77,0.61,0.49,28,71,-8,63.88,3.92,0.38,0.49,30.69,79,8.2,10.23,1.09,1.05,0.04,0.85,3.76,4.81,0.12,22,0.53,30,1.01,12,67,21,16,58,26,14.03,11.96,1.01,105,-2.07,14.24,12.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,3.87,31,0.03,0.16,0.01,0.03,,0.23
Dylan Vente,PEC Zwolle,Eredivisie,2024/2025,2712,30.13,30,Centre Forward,Right Centre Forward,Man,Netherlands,26,08/05/99,184,0.43,0.33,0.2,0.14,1.49,22,40,3,100,0.29,0,0.07,0.66,0,0.07,0.66,0,0,0,0.33,0.27,2.16,0.06,0.56,0.27,0.3,47,1.19,0,0.76,2.09,0.33,0.38,1.16,1.12,22.63,12.08,0.02,4.18,65.79,1.86,3.25,0.56,0.9,77,0.57,0.95,0.93,29,0.17,40,2.75,0,21.14,21.34,3.62,3.58,0.2,69.51,17.89,85,3.02,84,0.1,0,0,18.55,69,0.56,14,71,1.29,0.66,35,54,-15,60.33,1.29,0.3,0.45,14.83,85,4.53,5.74,0.3,0.3,0,0.56,4.84,5.14,0.03,11,0.1,21,0.73,15,64,22,10,66,24,14.58,12.99,1.02,106,-1.59,14.82,13.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,2.56,20,-0.09,0.03,0.01,0.1,,0.05
Dávid Hancko,Feyenoord,Eredivisie,2024/2025,3150,35,32,Left Centre Back,Left Back,Man,Slovakia,27,12/12/97,188,0.09,0.09,0.15,0.1,1.46,6,31,0,,0.14,0.03,0.12,0.54,0.03,0.12,0.51,0,0,0.03,0.11,0.27,2,-0.15,0.51,0.34,0.17,67,0.77,0,0.46,0.51,1.03,1.3,2.8,3.38,7.23,3.34,0.06,3.09,30.54,3.69,11.31,1.06,2.09,86,1.37,2.67,0.46,81,0.17,60,1.57,0.06,5.74,7.32,1.74,1.06,0.11,36,1.77,31,0.6,57,0.14,0,0,68.88,90,4.63,89,59,3.97,6.63,10,81,-9,40.57,7.74,0.72,0.81,58.05,99,5.22,10.66,0.6,0.6,0,0.37,3.6,4.2,0.03,10,0.26,38,0.43,21,76,4,32,66,2,22,22.06,0.94,90,0.05,20.7,19.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,7,6.45,35,0.15,0.1,0.05,-0.01,,0.29
E.Gürbüz,SC Heerenveen,Eredivisie,2024/2025,453,5.04,12,Right Wing,Left Wing,Man,Netherlands,18,05/03/07,,0.4,0.4,0.21,0.1,2.18,18,27,4,,0.4,0,0.06,0.79,0,0.06,0.79,0,0,0,0.4,0.27,2.98,0.13,5.76,3.77,1.99,66,1.59,0.2,2.58,4.37,0.2,0.23,0.6,0.64,23.23,12.51,0.02,3.97,49.85,6.16,10.52,0.99,1.19,63,0.99,1.22,1.39,40,0.6,40,0.4,0,20.85,21.43,3.77,3.38,0.4,52.01,11.32,54,2.58,76,0,0,0,27.6,61,0.99,83,36,0.79,2.58,20,54,-7,62.36,4.96,0.64,0.76,35.15,81,7.34,7.94,2.18,2.18,0,0.79,3.77,5.96,0,36,1.19,29,0.79,16,69,15,15,68,18,17.51,14.57,0.93,99,-2.94,16.29,14.43,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,11,4.11,24,0.02,0.37,0.07,0.12,,0.59
Edouard Michut,Fortuna Sittard,Eredivisie,2024/2025,1110,12.33,18,Right Defensive Midfielder,Right Centre Midfielder,Man,France,22,03/03/03,177,0.08,0.08,0.13,0.12,1.05,8,38,1,,0.06,0,0.01,0.24,0,0.01,0.24,0,0,0,0.08,0.14,1.3,-0.06,0.97,0.32,0.65,33,2.59,0.08,1.87,1.54,1.3,1,0.73,0.48,29.92,16.62,0.03,5.92,42.96,3.08,6.49,2.76,4.05,74,2.18,3.17,2.68,54,0.97,56,1.46,0,24.49,18.66,4.62,4.62,0.57,44.57,9.41,38,3.08,67,0.32,0.08,0,27.73,86,1.14,10,48,0.89,2.19,17,79,-7,51.78,2.27,0.35,0.41,28.87,89,5.12,6.57,0.49,0.32,0.16,0,1.54,1.87,0,50,0.32,50,0.24,10,72,18,12,72,16,18.5,15.86,0.95,104,-2.64,17.59,16.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,6,2.64,24,-0.02,0.12,0.02,-0.05,,0.07
Eleutherios Lyratzis,NEC,Eredivisie,2024/2025,765,8.5,16,Right Back,Right Wing Back,Man,Greece,25,21/02/00,175,0,0,0.08,0.1,0.82,0,43,1,,0.06,0.24,0.13,1.41,0.24,0.13,1.41,0,0,0,0.24,0.21,2.24,0.02,0.71,0.47,0.24,67,0.35,0,0.94,0.47,0.82,0.65,2.35,2.21,13.65,5.89,0.04,2.59,30.86,3.65,6.94,0.71,1.53,67,0.83,1.48,1.53,50,0.35,67,1.18,0,11.42,10.59,1.77,1.53,0.12,33.49,2.82,25,0.82,54,0,0,0,32.02,70,3.41,13,49,3.18,6.12,12,51,-19,54.1,3.3,0.34,0.45,26.6,95,5.78,8.36,1.77,1.77,0,0.24,2,3.77,0.12,87,1.77,42,0.24,29,58,12,24,63,13,22.17,20.15,0.89,110,-2.02,19.8,22.2,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,12,4.91,28,0.23,0.05,0.05,-0.05,,0.29
Eliano Reijnders,PEC Zwolle,Eredivisie,2024/2025,1332,14.8,21,Right Back,Right Wing Back,Man,Netherlands,24,22/10/00,168,0.07,0.07,0.03,0.04,0.88,8,38,1,,0.07,0,0.04,0.41,0,0.04,0.41,0,0,0,0.07,0.07,1.28,-0.01,0.95,0.68,0.27,71,0.54,0,0.81,1.01,2.03,2.17,2.09,2,16.28,8.51,0.02,3.72,34.47,2.36,7.5,1.69,3.72,57,1.77,3.93,0.54,37,1.28,71,1.15,0,14.05,15.23,2.77,3.11,0.47,38.02,4.39,31,1.49,48,0.07,0,0,38.58,82,2.03,18,54,2.77,3.11,13,68,-14,49.69,3.85,0.34,0.37,33.04,95,4.58,9.8,0.47,0.47,0,0.2,2.09,2.57,0,29,0.14,11,0.41,25,61,14,26,53,21,18.5,18.46,0.94,90,-0.04,17.36,16.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,14,3.73,27,0.07,0.06,0,0,,0.12
Elijah Dijkstra,AZ Alkmaar,Eredivisie,2024/2025,102,1.13,2,Right Back,,Man,Netherlands,18,04/08/06,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.89,0,2.66,0,0.89,0.89,3.55,4.86,0,0,16.85,2.66,0,5.32,29.43,1.77,10.64,2.66,6.21,100,2.16,7.02,0,100,0,0,0,0,14.19,16.15,3.55,3.55,0,29.67,1.77,13,0.89,25,0,0,0,46.11,82,0,17,0,0.89,0,15,67,-15,53.81,4.43,0.32,0.32,41.67,96,6.07,12.41,0.89,0.89,0,0,1.77,2.66,0,0,0,,0,13,62,25,7,43,50,17.15,21.64,0.94,54,4.49,16.13,11.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,3,4.97,26,0.12,0.18,0.05,,,0.34
Elías Már Ómarsson,NAC Breda,Eredivisie,2024/2025,2446,27.17,32,Right Centre Forward,Centre Forward,Man,Iceland,30,17/01/95,180,0.29,0.29,0.31,0.14,2.13,14,34,5,,0.36,0.04,0.06,0.55,0.04,0.06,0.55,0,0,0,0.33,0.36,2.69,-0.03,0.99,0.4,0.59,41,0.74,0.04,1.32,2.36,0.33,0.22,0.66,0.35,19.06,7.91,0.01,2.69,60.08,2.32,3.39,0.52,0.85,52,0.34,0.57,0.74,41,0.48,36,1.36,0,17.81,13.4,2.32,3.16,0.11,63.01,12.36,69,2.72,86,0,0,0,13.1,67,0.81,21,59,0.88,1.14,29,65,-3,57.2,1.1,0.28,0.5,13.32,77,4.43,3.46,0.22,0.22,0,0.37,4.67,4.89,0.07,0,0,0,0.55,14,68,18,10,78,13,16.57,13.15,0.98,99,-3.42,16.16,13.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,10,2.24,18,-0.03,-0.02,0,0.03,,-0.03
Emanuel Poku,Almere City,Eredivisie,2024/2025,164,1.82,4,Left Midfielder,Left Wing,Man,Netherlands,19,18/07/05,,0,0,0.27,0.25,1.1,0,50,5,,0.32,0,0,0.55,0,0,0.55,0,0,0,0,0.28,1.65,-0.28,2.75,1.65,1.1,60,0,0,1.65,6.05,0.55,0.2,0.55,0.31,23.64,9.89,0,4.4,47.12,2.2,6.05,0.55,1.1,17,0.31,0.51,1.65,0,2.75,38,1.65,0,21.44,13.48,2.75,2.2,0,48.25,10.99,51,1.65,75,0.55,0,0,8.25,40,0,20,0,1.1,0.55,27,25,-15,61.21,1.1,0.29,0.29,13.74,52,6.7,1.65,0,0,0,0,2.75,2.75,0,,0,,0,20,80,0,0,100,0,21.85,29.55,0.63,24,7.7,13.77,7.21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,0,1.1,14,-0.04,0.09,0.02,0.23,,0.31
Emilio Kehrer,Willem II,Eredivisie,2024/2025,1080,12,23,Right Wing,Right Midfielder,Man,Germany,23,19/03/02,177,0.08,0.08,0.12,0.07,1.75,5,43,4,,0.08,0.25,0.13,1.75,0.08,0.07,0.83,0.17,0.06,0.92,0.33,0.25,3.5,0.09,2.67,0.92,1.75,34,0.92,0,1.5,3.75,0.42,0.38,1.42,0.95,25.59,11.5,0.02,3.75,46.45,3.58,5.5,1.58,2,68,1.25,1.63,0.75,18,0.75,29,0.75,0,23.34,18.17,3.08,5.08,0.17,49.52,11.08,48,4.42,87,0.08,0,0,19.92,73,1.33,10,57,1.58,2.17,26,66,-7,62.41,2,0.2,0.35,21.17,78,6.26,6.67,1.42,0.42,1,0.25,3.42,3.83,0,12,0.33,24,0.42,11,68,21,10,63,28,17.04,12.62,0.94,99,-4.42,16.1,12.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,12,4.05,38,0.06,0.05,0.03,-0.06,,0.08
Enes Mahmutovic,NAC Breda,Eredivisie,2024/2025,763,8.48,10,Right Centre Back,Centre Back,Man,Luxembourg,28,21/05/97,190,0,0,0.03,0.09,0.35,0,0,0,,0,0,0.02,0.35,0,0.02,0.35,0,0,0,0,0.05,0.71,-0.05,0.12,0.12,0,100,1.06,0,0.35,0.47,1.41,1.26,4.36,3.63,14.15,7.78,0.08,5.31,28.85,2.36,11.91,2.24,3.65,90,2.08,3.34,1.41,50,0.24,53,2.24,0,10.49,8.51,3.42,0.83,0.24,35.56,3.54,34,0.35,43,0,0,0.12,36.43,80,2.71,14,45,5.54,4.83,14,64,-16,37.23,1.65,0.35,0.35,25.35,98,5.3,2,0.12,0.12,0,0.12,1.3,1.41,0,0,0,0,0.24,27,68,5,6,94,0,24.16,26.33,0.92,82,2.17,22.17,21.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,9,2.66,23,-0.01,0.03,0.1,-0.02,,0.11
