"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Sergiy Kryvtsov";"S. Kryvtsov";"12548";"1991-03-15";"LCB";"Central Defender";"92.41";"52.89";"7";"0";"0.67";"1.48";"28.97";"29.54";"7848.76";"130.81";"1113.08";"403.06";"35.17";"120.9";"5.67";"523.96";"40.84";"83.79";"4.54";"62.88";"7.94";"2.59";"0.49"
"Cedric Teuchert";"C. Teuchert";"12659";"1997-01-14";"AM";"Midfield";"85.04";"50.11";"5";"0";"0.74";"1.48";"27.88";"27.88";"8432.41";"140.54";"1381.61";"559.45";"52.69";"169.32";"8.38";"728.77";"61.07";"82.38";"3.59";"62.27";"5.99";"2.16";"0.72"
"Georgios Giakoumakis";"G. Giakoumakis";"12706";"1994-12-09";"CF";"Center Forward";"88.94";"50.39";"8";"0";"0.65";"1.3";"29.62";"30.14";"7544.83";"125.75";"1162.35";"645.02";"65.34";"240.06";"14.29";"885.08";"79.62";"86.62";"6.99";"63.1";"12.2";"5.21";"1.34"
"Amine Bassi";"A. Bassi";"13097";"1997-11-27";"AM";"Midfield";"92.75";"49.85";"21";"0";"0.7";"1.31";"27.56";"29.06";"8953.92";"149.23";"1690.41";"665.49";"56.51";"157.27";"8.31";"822.77";"64.82";"96.63";"4.24";"69.64";"10.14";"2.81";"0.69"
"Amine Bassi";"A. Bassi";"13097";"1997-11-27";"CF";"Center Forward";"94.09";"53.68";"9";"0";"0.74";"1.61";"27.2";"27.9";"8989.5";"149.83";"1674.12";"655.41";"52.54";"140.22";"6.96";"795.64";"59.49";"102.72";"5.22";"69.3";"10.81";"3.48";"0.99"
"Jamal Thiaré";"J. Thiaré";"13139";"1993-03-31";"CF";"Center Forward";"79.55";"46.2";"15";"0";"0.61";"1.12";"30.85";"32.3";"8195.0";"136.58";"1370.16";"676.55";"73.68";"349.19";"19.65";"1025.74";"93.34";"82.08";"5.97";"62.25";"12.21";"4.42";"1.65"
"Sebastián Driussi";"S. Driussi";"13214";"1996-02-09";"AM";"Midfield";"95.85";"52.55";"16";"0";"0.69";"1.31";"28.26";"29.64";"8505.92";"141.77";"1448.21";"564.08";"53.88";"197.3";"9.49";"761.39";"63.37";"90.98";"5.21";"70.14";"9.78";"2.85";"1.07"
"Sebastián Driussi";"S. Driussi";"13214";"1996-02-09";"CF";"Center Forward";"96.86";"51.39";"5";"0";"0.7";"1.6";"28.32";"28.32";"8341.86";"139.03";"1357.15";"602.69";"54.41";"229.54";"10.04";"832.22";"64.45";"92.0";"4.67";"68.88";"10.27";"2.8";"0.23"
"Pavel Bucha";"P. Bucha";"13255";"1998-03-11";"LDM";"Midfield";"94.6";"49.61";"5";"0";"0.83";"null";"27.42";"27.42";"9881.49";"164.69";"2285.26";"845.69";"65.8";"176.11";"8.95";"1021.8";"74.75";"119.02";"3.63";"86.12";"14.27";"2.66";"0.0"
"Pavel Bucha";"P. Bucha";"13255";"1998-03-11";"LM";"Midfield";"99.48";"52.92";"23";"0";"0.65";"1.53";"27.23";"28.7";"9408.26";"156.8";"2019.16";"664.44";"56.2";"142.91";"7.39";"807.35";"63.59";"105.0";"3.25";"78.87";"12.62";"1.92";"0.39"
"Pavel Bucha";"P. Bucha";"13255";"1998-03-11";"RM";"Midfield";"99.09";"51.08";"7";"0";"0.71";"1.56";"27.63";"28.08";"9324.96";"155.42";"2026.46";"640.53";"58.06";"137.44";"5.71";"777.96";"63.77";"103.2";"3.69";"76.69";"12.59";"2.18";"0.5"
"Kévin Cabral";"K. Cabral";"13405";"1999-07-10";"LW";"Wide Attacker";"70.87";"40.55";"7";"0";"0.69";"1.26";"31.13";"32.0";"9036.14";"150.6";"1660.71";"788.19";"81.8";"393.14";"17.75";"1181.33";"99.55";"100.4";"6.76";"68.69";"13.95";"4.65";"1.69"
"Kévin Cabral";"K. Cabral";"13405";"1999-07-10";"RW";"Wide Attacker";"74.4";"39.7";"11";"0";"0.71";"1.26";"31.13";"32.08";"8659.18";"144.32";"1525.27";"736.19";"80.52";"421.13";"20.2";"1157.31";"100.71";"95.63";"6.73";"64.17";"14.29";"4.81";"1.79"
"Ricard Puig Martí";"Riqui Puig";"13432";"1999-08-13";"AM";"Midfield";"100.51";"60.18";"9";"0";"0.7";"1.34";"28.5";"29.26";"8829.69";"147.16";"1699.14";"666.85";"58.49";"201.5";"9.08";"868.35";"67.57";"95.71";"5.32";"69.34";"9.86";"3.77";"0.78"
"Ricard Puig Martí";"Riqui Puig";"13432";"1999-08-13";"LM";"Midfield";"99.48";"58.66";"14";"0";"0.66";"1.25";"28.81";"30.24";"8876.86";"147.95";"1826.12";"650.45";"56.04";"219.54";"8.91";"869.99";"64.95";"97.32";"3.95";"67.51";"9.64";"2.78";"0.73"
"Evander da Silva Ferreira";"Evander";"13540";"1998-06-09";"AM";"Midfield";"101.21";"57.12";"20";"0";"0.76";"1.84";"26.27";"27.78";"8311.54";"138.53";"1621.49";"571.13";"44.06";"78.2";"3.36";"649.33";"47.42";"92.64";"2.68";"71.48";"7.14";"1.21";"0.05"
"João Klauss de Mello";"João Klauss";"13633";"1997-03-01";"CF";"Center Forward";"87.67";"44.46";"23";"0";"0.59";"1.19";"30.49";"31.82";"7829.85";"130.5";"1207.0";"558.14";"62.84";"287.29";"13.44";"845.43";"76.28";"88.19";"7.39";"63.43";"12.85";"5.63";"2.41"
"Raoul Petretta";"R. Petretta";"13742";"1997-03-24";"LCB";"Central Defender";"94.89";"54.37";"10";"0";"0.67";"1.48";"28.07";"29.46";"8087.86";"134.8";"1291.74";"483.55";"40.17";"121.05";"6.18";"604.6";"46.35";"90.82";"4.3";"68.31";"8.28";"2.87";"0.88"
"Raoul Petretta";"R. Petretta";"13742";"1997-03-24";"LWB";"Full Back";"85.56";"53.61";"6";"0";"0.72";"1.61";"28.75";"29.08";"8461.87";"141.03";"1638.65";"614.24";"50.36";"151.09";"8.02";"765.33";"58.38";"102.03";"5.41";"75.92";"13.24";"2.8";"0.56"
"Juan Camilo Hernández Suárez";"C. Hernández";"14002";"1999-04-20";"CF";"Center Forward";"94.96";"54.58";"22";"0";"0.63";"1.27";"30.12";"32.4";"7670.24";"127.84";"1137.36";"554.79";"54.96";"228.8";"11.44";"783.59";"66.41";"79.35";"6.45";"58.76";"10.29";"4.5";"1.5"
"Carlos Akapo Martínez";"Carlos Akapo";"14006";"1993-03-12";"RB";"Full Back";"95.45";"52.8";"15";"0";"0.63";"1.3";"29.87";"31.98";"8135.85";"135.6";"1397.87";"646.7";"64.09";"266.42";"13.86";"913.12";"77.95";"107.42";"6.29";"76.13";"14.54";"4.32";"1.59"
"Gabriele Corbo";"G. Corbo";"14053";"2000-01-11";"CB";"Central Defender";"98.87";"58.49";"8";"0";"0.92";"null";"28.55";"29.26";"7449.28";"124.15";"792.22";"263.39";"25.65";"86.56";"4.23";"349.95";"29.88";"75.91";"2.44";"53.86";"4.87";"1.15";"0.38"
"Gabriele Corbo";"G. Corbo";"14053";"2000-01-11";"RCB";"Central Defender";"102.25";"55.82";"7";"0";"0.89";"null";"28.14";"28.86";"7820.83";"130.35";"1023.0";"372.38";"35.01";"82.0";"4.3";"454.38";"39.31";"84.0";"3.07";"60.66";"6.76";"1.38";"0.31"
"Emiliano Ariel Rigoni";"E. Rigoni";"14075";"1993-02-04";"LW";"Wide Attacker";"95.8";"52.51";"6";"0";"0.71";"1.33";"29.15";"29.5";"8842.89";"147.38";"1710.11";"764.41";"70.65";"282.8";"15.04";"1047.21";"85.7";"93.69";"6.47";"72.94";"11.62";"4.38";"1.33"
"Strahinja Tanasijević";"S. Tanasijević";"14110";"1997-06-12";"LCB";"Central Defender";"95.84";"49.61";"6";"0";"0.71";"1.67";"28.12";"28.3";"8011.71";"133.53";"1210.62";"377.74";"37.49";"99.98";"5.85";"477.72";"43.34";"85.87";"4.43";"64.5";"6.85";"2.42";"0.2"
"Joseph Paintsil";"J. Paintsil";"14564";"1998-02-01";"CF";"Center Forward";"94.21";"59.37";"5";"0";"0.59";"1.13";"31.64";"31.64";"7669.35";"127.82";"1114.16";"623.99";"66.1";"366.06";"15.56";"990.05";"81.66";"82.07";"9.3";"63.87";"11.52";"6.87";"3.03"
"Joseph Paintsil";"J. Paintsil";"14564";"1998-02-01";"LF";"Wide Attacker";"92.95";"55.07";"5";"0";"0.61";"1.14";"34.04";"34.04";"6990.82";"116.51";"862.2";"505.73";"60.57";"397.87";"18.3";"903.6";"78.88";"77.13";"9.15";"59.48";"11.33";"8.06";"3.49"
"Joseph Paintsil";"J. Paintsil";"14564";"1998-02-01";"LW";"Wide Attacker";"87.51";"50.46";"10";"0";"0.56";"1.04";"32.63";"33.7";"7658.15";"127.64";"1113.08";"618.07";"65.99";"398.22";"16.88";"1016.29";"82.88";"92.51";"8.92";"65.4";"12.01";"7.25";"3.57"
"Joseph Paintsil";"J. Paintsil";"14564";"1998-02-01";"RW";"Wide Attacker";"90.8";"52.9";"8";"0";"0.58";"1.13";"33.51";"34.38";"7709.53";"128.49";"1157.99";"615.29";"70.74";"450.97";"19.56";"1066.26";"90.31";"91.44";"11.48";"66.35";"14.18";"8.79";"4.54"
"Brendan Hines-Ike";"B. Hines-Ike";"14691";"1994-11-30";"LCB";"Central Defender";"99.25";"53.45";"12";"0";"0.71";"1.4";"29.74";"31.28";"7879.18";"131.32";"1118.15";"397.82";"37.7";"140.77";"6.17";"538.59";"43.87";"88.02";"4.4";"67.25";"5.99";"2.53";"0.75"
"Brendan Hines-Ike";"B. Hines-Ike";"14691";"1994-11-30";"RCB";"Central Defender";"98.42";"53.71";"12";"0";"0.6";"1.28";"29.94";"31.0";"7849.94";"130.83";"1106.45";"401.02";"37.24";"156.67";"7.26";"557.69";"44.5";"86.57";"4.0";"63.58";"5.77";"2.23";"0.47"
"Tobias Salquist Nielsen";"T. Salquist";"14729";"1995-05-18";"RCB";"Central Defender";"95.11";"53.49";"5";"0";"0.85";"1.56";"28.26";"28.26";"7721.11";"128.69";"1025.85";"333.8";"32.98";"76.94";"4.49";"410.74";"37.46";"85.24";"2.69";"65.05";"5.83";"1.57";"0.9"
"Alexandros Katranis";"A. Katranis";"14752";"1998-05-04";"LB";"Full Back";"88.46";"48.86";"25";"0";"0.61";"1.22";"28.58";"30.88";"8231.46";"137.19";"1392.73";"615.51";"55.46";"185.77";"10.17";"801.28";"65.62";"88.12";"5.26";"64.35";"12.53";"3.19";"1.03"
"Yevgen Cheberko";"Y. Cheberko";"15605";"1998-01-23";"CB";"Central Defender";"100.46";"58.97";"7";"0";"0.86";"1.64";"30.76";"31.42";"8213.56";"136.89";"1171.56";"429.81";"43.75";"208.0";"8.29";"637.82";"52.04";"79.8";"3.92";"61.19";"5.38";"1.89";"0.58"
"Yevgen Cheberko";"Y. Cheberko";"15605";"1998-01-23";"LCB";"Central Defender";"99.64";"56.95";"8";"0";"0.65";"1.19";"29.51";"30.3";"8175.95";"136.27";"1238.94";"417.72";"40.82";"170.14";"7.77";"587.86";"48.59";"82.83";"4.35";"61.5";"6.32";"3.16";"1.71"
"Vítor Costa De Brito";"Vítor Costa";"16091";"1994-07-01";"LB";"Full Back";"93.46";"52.83";"19";"0";"0.6";"1.28";"29.41";"30.74";"8383.92";"139.73";"1419.15";"677.35";"60.91";"213.41";"10.52";"890.76";"71.44";"95.95";"5.8";"71.67";"10.94";"3.83";"1.02"
"Cristian Daniel Arango Duque";"C. Arango";"16253";"1995-03-09";"AM";"Midfield";"97.28";"54.18";"5";"0";"0.71";"1.51";"28.42";"28.42";"7706.5";"128.44";"1135.04";"519.35";"49.83";"170.09";"8.42";"689.44";"58.25";"81.5";"5.32";"61.35";"9.08";"3.32";"1.55"
"Cristian Daniel Arango Duque";"C. Arango";"16253";"1995-03-09";"CF";"Center Forward";"96.08";"52.44";"19";"0";"0.6";"1.21";"29.08";"30.44";"7341.93";"122.37";"1016.1";"510.1";"51.73";"190.35";"10.24";"700.44";"61.96";"76.35";"5.3";"54.8";"10.84";"3.55";"1.2"
"Andreas Maxsø";"A. Maxsø";"16268";"1994-03-18";"LCB";"Central Defender";"101.02";"55.53";"34";"0";"0.65";"1.63";"27.86";"30.0";"8030.01";"133.83";"1204.74";"442.7";"36.61";"129.57";"5.78";"572.27";"42.4";"86.7";"3.69";"67.47";"6.2";"1.78";"0.57"
"Maren Haile-Selassie";"M. Haile-Selassie";"16278";"1999-03-13";"CF";"Center Forward";"90.83";"51.19";"8";"0";"0.69";"1.42";"28.75";"29.4";"8464.12";"141.07";"1379.72";"583.27";"58.17";"188.27";"10.26";"771.54";"68.42";"94.65";"4.69";"68.13";"11.14";"2.93";"1.17"
"Maren Haile-Selassie";"M. Haile-Selassie";"16278";"1999-03-13";"RW";"Wide Attacker";"93.89";"51.85";"9";"0";"0.67";"1.31";"29.89";"30.82";"8412.9";"140.22";"1506.19";"676.59";"69.69";"305.38";"14.79";"981.97";"84.48";"96.05";"6.43";"70.21";"13.89";"4.63";"1.54"
"Bjørn Inge Utvik";"B. Utvik";"16365";"1996-02-28";"LCB";"Central Defender";"96.93";"53.77";"11";"0";"0.66";"1.76";"27.8";"29.2";"8039.29";"133.99";"1067.83";"319.93";"27.29";"68.57";"2.74";"388.5";"30.03";"84.6";"3.25";"60.15";"5.78";"1.22";"0.2"
"Bjørn Inge Utvik";"B. Utvik";"16365";"1996-02-28";"RCB";"Central Defender";"101.31";"56.96";"6";"0";"0.75";"null";"27.47";"27.72";"8019.76";"133.66";"1136.68";"358.17";"30.37";"83.05";"4.21";"441.22";"34.59";"83.93";"3.86";"65.14";"5.27";"2.28";"0.0"
"Stian Rode Gregersen";"S. Gregersen";"16391";"1995-05-17";"RCB";"Central Defender";"95.37";"55.75";"20";"0";"0.63";"1.24";"30.07";"31.92";"7405.92";"123.43";"941.1";"335.76";"34.97";"139.74";"7.16";"475.5";"42.13";"77.91";"4.09";"59.62";"7.86";"2.96";"1.29"
"Mikael Uhre";"M. Uhre";"16441";"1994-09-30";"CF";"Center Forward";"83.93";"44.52";"21";"0";"0.65";"1.31";"30.62";"32.04";"8278.97";"137.98";"1265.65";"608.86";"63.91";"276.51";"15.47";"885.37";"79.38";"82.27";"5.39";"60.32";"11.55";"2.63";"0.51"
"Robin Jansson";"R. Jansson";"16542";"1991-11-15";"LCB";"Central Defender";"100.46";"54.91";"35";"0";"0.62";"1.13";"29.11";"31.84";"7272.64";"121.21";"852.04";"315.55";"31.56";"122.94";"5.49";"438.49";"37.06";"74.39";"3.0";"54.1";"5.9";"1.72";"0.34"
"Dario Župarić";"D. Župarić";"16583";"1992-05-03";"LCB";"Central Defender";"97.95";"55.12";"16";"0";"0.68";"1.3";"28.51";"30.48";"7786.48";"129.77";"1000.17";"348.31";"34.08";"98.98";"4.9";"447.3";"38.98";"82.18";"3.95";"60.41";"6.94";"1.9";"0.68"
"Dario Župarić";"D. Župarić";"16583";"1992-05-03";"RCB";"Central Defender";"93.63";"52.4";"8";"0";"0.77";"null";"29.35";"30.08";"7655.15";"127.59";"995.75";"357.54";"34.64";"116.36";"6.15";"473.9";"40.79";"81.44";"3.01";"57.11";"5.87";"1.15";"0.43"
"Žan Kolmanič";"Ž. Kolmanič";"16929";"2000-03-03";"LB";"Full Back";"80.06";"41.73";"5";"0";"0.84";"null";"28.46";"28.46";"8258.43";"137.64";"1373.87";"585.72";"51.76";"181.44";"8.63";"767.16";"60.38";"96.61";"4.6";"69.3";"10.35";"2.3";"1.15"
"Alexandru Irinel Măţan";"A. Măţan";"17393";"1999-08-29";"LM";"Midfield";"91.17";"51.36";"5";"0";"0.63";"1.28";"27.88";"27.88";"9587.62";"159.79";"2148.6";"733.88";"62.38";"188.55";"10.75";"922.43";"73.13";"109.58";"5.14";"82.01";"13.79";"3.74";"1.87"
"Derrick  Williams";"D. Williams";"17452";"1993-01-17";"CB";"Central Defender";"93.52";"53.7";"12";"0";"0.68";"1.67";"28.67";"30.0";"7263.87";"121.06";"909.92";"325.4";"30.45";"102.69";"4.93";"428.1";"35.38";"72.44";"3.35";"55.49";"5.49";"2.42";"0.19"
"Derrick  Williams";"D. Williams";"17452";"1993-01-17";"LCB";"Central Defender";"97.25";"57.04";"18";"0";"0.67";"1.52";"27.76";"29.7";"7468.68";"124.48";"1014.37";"313.15";"27.58";"68.66";"2.86";"381.81";"30.44";"80.58";"3.68";"62.41";"6.72";"1.81";"0.29"
"Giacomo Vrioni";"G. Vrioni";"17480";"1998-10-15";"CF";"Center Forward";"90.75";"51.7";"25";"0";"0.59";"1.08";"30.1";"31.56";"7632.94";"127.22";"1084.5";"492.4";"52.59";"222.85";"11.14";"715.25";"63.73";"81.6";"6.82";"62.11";"12.58";"4.73";"1.62"
"Robin Lod";"R. Lod";"17493";"1993-04-17";"AM";"Midfield";"85.46";"45.33";"8";"0";"0.69";"1.33";"28.61";"29.64";"9074.05";"151.23";"1657.45";"632.57";"58.57";"216.1";"9.1";"848.66";"67.67";"94.31";"4.47";"73.8";"11.42";"3.47";"1.16"
"Robin Lod";"R. Lod";"17493";"1993-04-17";"RM";"Midfield";"91.57";"49.73";"6";"0";"0.79";"1.46";"27.83";"28.1";"9122.56";"152.04";"1672.81";"562.83";"49.87";"137.94";"7.04";"700.78";"56.91";"99.74";"2.41";"75.21";"10.46";"1.41";"0.8"
"Robin Lod";"R. Lod";"17493";"1993-04-17";"RW";"Wide Attacker";"88.31";"46.54";"6";"0";"0.73";"null";"28.38";"28.82";"8877.95";"147.97";"1559.13";"574.14";"53.07";"182.0";"8.38";"756.14";"61.45";"98.63";"3.87";"69.83";"11.39";"2.58";"0.64"
"Robert Taylor";"R. Taylor";"17494";"1994-10-21";"LF";"Wide Attacker";"74.23";"43.54";"14";"0";"0.61";"1.3";"29.49";"30.88";"7938.64";"132.31";"1338.0";"652.51";"61.32";"247.85";"12.99";"900.37";"74.32";"86.52";"6.1";"63.78";"11.22";"3.45";"1.57"
"Sam Adekugbe";"S. Adekugbe";"17896";"1995-01-16";"LWB";"Full Back";"88.91";"50.28";"6";"0";"0.65";"1.35";"29.73";"30.0";"8781.02";"146.35";"1818.3";"893.04";"78.36";"318.43";"16.71";"1211.47";"95.07";"107.4";"7.16";"72.0";"16.11";"5.97";"1.79"
"Mark-Anthony Kaye";"M. Kaye";"17903";"1994-12-02";"LDM";"Midfield";"93.36";"52.92";"13";"0";"0.62";"1.65";"26.18";"26.82";"9048.45";"150.81";"2044.26";"677.52";"50.15";"103.36";"3.66";"780.88";"53.81";"105.88";"3.49";"75.53";"13.87";"1.57";"0.0"
"Jonathan Osorio";"J. Osorio";"17907";"1992-06-12";"AM";"Midfield";"102.7";"54.79";"5";"0";"0.84";"null";"26.52";"26.52";"9726.97";"162.12";"2285.81";"867.8";"66.37";"130.98";"6.35";"998.78";"72.72";"102.07";"4.6";"75.35";"12.48";"1.97";"0.0"
"Jonathan Osorio";"J. Osorio";"17907";"1992-06-12";"RF";"Wide Attacker";"94.64";"55.2";"5";"0";"0.82";"1.87";"26.58";"26.58";"9377.17";"156.29";"1933.48";"688.48";"59.13";"113.26";"6.74";"801.74";"65.87";"109.35";"4.78";"78.91";"11.3";"2.61";"0.43"
"Bobby Shou Wood";"B. Wood";"17963";"1992-11-15";"CF";"Center Forward";"76.58";"41.72";"5";"0";"0.72";"1.74";"28.92";"28.92";"7457.99";"124.3";"1069.9";"547.61";"58.96";"204.78";"10.35";"752.38";"69.31";"84.27";"5.46";"63.56";"10.07";"4.03";"1.44"
"Mark Delgado";"M. Delgado";"17964";"1995-05-16";"RDM";"Midfield";"90.99";"54.59";"12";"0";"0.69";"1.46";"28.06";"28.8";"9970.21";"166.17";"2159.62";"737.55";"62.01";"202.98";"9.89";"940.53";"71.9";"111.48";"3.66";"85.19";"10.17";"2.2";"0.64"
"Mark Delgado";"M. Delgado";"17964";"1995-05-16";"RM";"Midfield";"90.26";"53.36";"17";"0";"0.68";"1.34";"28.34";"29.36";"9889.37";"164.82";"2102.56";"886.16";"75.4";"274.42";"14.35";"1160.58";"89.75";"116.14";"4.17";"87.24";"12.77";"3.11";"1.32"
"Gyasi Zardes";"G. Zardes";"17965";"1991-09-02";"CF";"Center Forward";"83.85";"46.05";"10";"0";"0.75";"null";"27.3";"28.16";"9217.61";"153.63";"1997.41";"716.4";"57.72";"116.49";"7.56";"832.89";"65.28";"105.02";"5.47";"76.75";"12.25";"2.74";"0.39"
"Fafà Picault";"F. Picault";"17968";"1991-02-23";"AM";"Midfield";"90.28";"50.53";"5";"0";"0.59";"1.18";"30.92";"30.92";"8306.98";"138.45";"1368.23";"641.72";"67.92";"307.32";"14.96";"949.04";"82.89";"92.15";"6.41";"68.16";"14.01";"4.75";"1.9"
"Fafà Picault";"F. Picault";"17968";"1991-02-23";"LF";"Wide Attacker";"85.88";"47.79";"8";"0";"0.64";"1.28";"30.38";"30.98";"8326.45";"138.77";"1456.48";"639.34";"69.68";"279.49";"15.22";"918.83";"84.9";"98.55";"8.16";"65.44";"14.44";"5.81";"2.82"
"Wil Trapp";"W. Trapp";"17972";"1993-01-15";"DM";"Midfield";"91.6";"50.29";"7";"0";"0.75";"null";"27.17";"27.58";"9591.31";"159.86";"2111.8";"609.46";"51.13";"129.36";"5.45";"738.82";"56.58";"103.62";"2.73";"76.69";"10.06";"1.53";"0.0"
"Wil Trapp";"W. Trapp";"17972";"1993-01-15";"LDM";"Midfield";"90.62";"48.3";"6";"0";"0.93";"null";"27.8";"27.98";"9789.29";"163.15";"2260.95";"680.91";"55.28";"172.25";"5.8";"853.16";"61.07";"105.58";"3.93";"77.64";"10.77";"1.24";"0.0"
"Wil Trapp";"W. Trapp";"17972";"1993-01-15";"LM";"Midfield";"93.72";"51.37";"6";"0";"0.81";"null";"26.63";"26.92";"9655.29";"160.92";"2169.7";"652.76";"53.34";"91.89";"3.7";"744.65";"57.04";"104.74";"2.92";"78.26";"10.32";"1.36";"0.19"
"Wil Trapp";"W. Trapp";"17972";"1993-01-15";"RM";"Midfield";"101.9";"55.35";"9";"0";"0.72";"1.65";"27.02";"28.04";"9477.75";"157.96";"2033.12";"595.12";"46.85";"112.5";"4.94";"707.62";"51.79";"110.57";"3.73";"81.42";"8.79";"2.17";"0.12"
"Aaron Long";"A. Long";"17973";"1992-10-12";"LCB";"Central Defender";"96.09";"54.82";"23";"0";"0.71";"1.43";"28.87";"32.08";"7344.94";"122.42";"826.35";"248.87";"25.27";"68.81";"3.52";"317.67";"28.79";"77.18";"2.9";"58.29";"6.04";"1.09";"0.19"
"Aaron Long";"A. Long";"17973";"1992-10-12";"RCB";"Central Defender";"96.37";"55.58";"6";"0";"0.76";"1.9";"27.45";"28.02";"7476.18";"124.6";"888.26";"277.97";"25.55";"55.42";"2.16";"333.39";"27.71";"75.75";"2.16";"57.39";"6.3";"0.9";"0.36"
"Kellyn  Acosta";"K. Acosta";"17974";"1995-07-24";"LM";"Midfield";"83.29";"45.04";"6";"0";"0.8";"1.6";"25.73";"26.14";"9178.51";"152.98";"2058.44";"698.95";"53.07";"101.47";"5.33";"800.42";"58.39";"105.91";"4.44";"81.71";"8.22";"2.0";"0.0"
"Kellyn  Acosta";"K. Acosta";"17974";"1995-07-24";"RDM";"Midfield";"87.96";"47.77";"6";"0";"0.83";"null";"27.05";"27.32";"9372.1";"156.2";"2196.59";"583.85";"50.87";"115.97";"5.86";"699.82";"56.73";"105.3";"2.3";"80.8";"7.95";"1.47";"0.0"
"Kellyn  Acosta";"K. Acosta";"17974";"1995-07-24";"RM";"Midfield";"86.55";"47.13";"8";"0";"0.79";"null";"26.32";"27.08";"8973.11";"149.55";"2010.7";"593.9";"47.9";"91.34";"3.66";"685.24";"51.56";"101.85";"2.23";"78.77";"11.14";"0.95";"0.0"
"Damion Lowe";"D. Lowe";"18059";"1993-05-02";"LCB";"Central Defender";"98.24";"49.59";"11";"0";"0.66";"1.19";"30.82";"32.48";"7670.07";"127.83";"1090.38";"403.53";"44.32";"203.14";"9.13";"606.67";"53.45";"84.14";"5.06";"64.67";"8.36";"2.86";"0.88"
"Xavier Ricardo Arreaga Bermello";"X. Arreaga";"18269";"1994-09-28";"RCB";"Central Defender";"97.96";"55.64";"21";"0";"0.81";"1.61";"26.96";"28.8";"7360.99";"122.68";"999.25";"293.06";"25.42";"57.31";"1.85";"350.37";"27.27";"80.78";"3.7";"60.03";"7.04";"1.08";"0.15"
"Derrick Etienne Jr.";"D. Etienne";"18322";"1996-11-25";"CF";"Center Forward";"85.48";"51.18";"5";"0";"0.65";"1.43";"29.36";"29.36";"8717.1";"145.28";"1528.82";"648.11";"64.72";"213.61";"12.19";"861.72";"76.91";"85.59";"5.39";"63.78";"11.26";"3.99";"1.17"
"Derrick Etienne Jr.";"D. Etienne";"18322";"1996-11-25";"LWB";"Full Back";"99.45";"58.59";"5";"0";"0.69";"1.37";"29.96";"29.96";"8464.59";"141.08";"1529.22";"609.56";"64.93";"311.13";"16.59";"920.69";"81.52";"90.94";"6.14";"66.98";"12.29";"4.92";"1.43"
"Nathan Byrne";"N. Byrne";"18818";"1992-06-05";"RB";"Full Back";"101.48";"57.44";"33";"0";"0.59";"1.12";"30.41";"32.44";"7761.15";"129.35";"1180.04";"541.02";"57.8";"247.69";"12.63";"788.71";"70.43";"95.97";"5.6";"70.71";"12.91";"4.02";"1.61"
"Erik Thommy";"E. Thommy";"19060";"1994-08-20";"AM";"Midfield";"91.81";"48.84";"5";"0";"0.77";"1.61";"29.46";"29.46";"9081.82";"151.36";"1627.27";"744.72";"72.97";"258.97";"13.51";"1003.69";"86.49";"94.59";"5.16";"71.01";"9.34";"3.19";"0.74"
"Erik Thommy";"E. Thommy";"19060";"1994-08-20";"LM";"Midfield";"96.47";"54.13";"8";"0";"0.71";"1.6";"29.41";"30.12";"9048.98";"150.82";"1591.67";"614.66";"57.5";"197.45";"9.01";"812.12";"66.51";"92.01";"4.3";"68.31";"7.76";"3.05";"0.42"
"Erik Thommy";"E. Thommy";"19060";"1994-08-20";"RW";"Wide Attacker";"97.97";"55.99";"5";"0";"0.7";"1.48";"30.04";"30.04";"9108.44";"151.81";"1759.28";"687.94";"69.01";"258.89";"13.93";"946.83";"82.94";"101.58";"6.22";"70.08";"10.72";"3.86";"0.64"
"Eduard Löwen";"E. Löwen";"19137";"1997-01-28";"LDM";"Midfield";"104.02";"53.41";"8";"0";"0.7";"null";"27.88";"28.72";"8971.0";"149.52";"1604.59";"537.58";"46.2";"125.27";"4.49";"662.84";"50.7";"85.1";"2.53";"66.28";"8.57";"1.54";"0.42"
"Eduard Löwen";"E. Löwen";"19137";"1997-01-28";"LM";"Midfield";"91.61";"47.05";"8";"0";"0.91";"null";"27.43";"28.14";"8971.15";"149.52";"1728.43";"545.28";"46.7";"127.83";"5.42";"673.11";"52.12";"94.2";"2.55";"69.97";"8.61";"0.48";"0.0"
"Tim Leibold";"T. Leibold";"19143";"1993-11-30";"LB";"Full Back";"93.05";"52.82";"23";"0";"0.59";"1.38";"29.34";"30.86";"8022.75";"133.71";"1318.64";"575.35";"55.52";"189.32";"9.48";"764.67";"65.0";"94.93";"5.14";"67.22";"13.34";"3.56";"0.99"
