"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Jean Eudès Aholou";"J. Aholou";"11246";"1994-03-20";"RM";"Midfield";"76.75";"46.85";"5";"0";"0.7";"1.4";"27.72";"27.72";"8769.24";"146.15";"1602.28";"549.12";"47.89";"118.84";"5.12";"667.96";"53.02";"112.44";"2.82";"83.75";"9.22";"1.54";"0.0"
"Amine Gouiri";"A. Gouiri";"11282";"2000-02-16";"CF";"Center Forward";"88.63";"51.74";"15";"0";"0.64";"1.28";"29.03";"30.02";"8222.88";"137.05";"1375.11";"649.25";"61.15";"213.14";"11.52";"862.39";"72.67";"92.0";"5.64";"67.49";"11.13";"3.94";"1.39"
"Thilo Kehrer";"T. Kehrer";"11286";"1996-09-21";"LCB";"Central Defender";"98.81";"53.02";"10";"0";"0.69";"1.38";"28.71";"29.58";"8158.22";"135.97";"1281.28";"459.31";"44.02";"157.74";"7.13";"617.05";"51.15";"87.58";"4.19";"61.44";"8.83";"2.83";"1.24"
"Thilo Kehrer";"T. Kehrer";"11286";"1996-09-21";"RCB";"Central Defender";"100.33";"53.17";"13";"0";"0.67";"1.17";"28.89";"30.12";"8020.83";"133.68";"1188.02";"438.54";"39.93";"131.25";"7.12";"569.79";"47.05";"91.15";"4.17";"65.89";"7.9";"2.34";"0.95"
"Duje Ćaleta-Car";"D. Ćaleta-Car";"11296";"1996-09-17";"RCB";"Central Defender";"97.11";"52.45";"12";"0";"0.65";"1.26";"30.02";"31.46";"7851.11";"130.85";"1135.4";"407.45";"41.56";"177.89";"8.87";"585.33";"50.43";"84.94";"4.58";"59.11";"8.2";"2.96";"1.24"
"Yunis Abdelhamid";"Y. Abdelhamid";"11324";"1987-09-28";"LCB";"Central Defender";"100.01";"54.67";"7";"0";"0.78";"1.85";"27.67";"28.14";"7760.47";"129.34";"1110.43";"377.2";"35.59";"107.23";"4.7";"484.43";"40.29";"91.09";"3.61";"67.41";"7.84";"1.72";"0.16"
"Angelo Fulgini";"A. Fulgini";"11356";"1996-08-20";"AM";"Midfield";"75.59";"41.77";"6";"0";"0.74";"1.82";"27.97";"28.16";"9779.23";"162.99";"2142.57";"924.3";"77.56";"213.06";"11.25";"1137.36";"88.82";"108.21";"3.59";"78.76";"10.77";"2.39";"0.24"
"Ruben Aguilar";"R. Aguilar";"11433";"1993-04-26";"RWB";"Full Back";"90.43";"50.55";"10";"0";"0.73";"1.55";"28.18";"28.74";"9210.14";"153.5";"1858.57";"1054.21";"88.42";"325.92";"18.28";"1380.13";"106.7";"129.14";"10.09";"82.96";"21.25";"8.19";"2.49"
"Kelvin Amian Adou";"K. Amian";"11444";"1998-02-08";"RB";"Full Back";"93.5";"53.98";"12";"0";"0.72";"1.34";"29.15";"30.2";"8408.43";"140.14";"1448.41";"680.02";"63.54";"265.92";"12.87";"945.94";"76.41";"100.4";"6.21";"73.17";"12.32";"4.45";"1.67"
"Kelvin Amian Adou";"K. Amian";"11444";"1998-02-08";"RWB";"Full Back";"94.97";"53.31";"6";"0";"0.67";"1.23";"29.3";"29.58";"8678.01";"144.63";"1569.36";"839.27";"76.35";"346.85";"17.82";"1186.12";"94.17";"107.86";"5.82";"80.1";"12.38";"4.69";"1.5"
"Fodé  Ballo-Touré";"F. Ballo-Touré";"11450";"1997-01-03";"LB";"Full Back";"81.19";"45.78";"6";"0";"0.63";"1.26";"29.17";"29.64";"7715.03";"128.58";"1089.04";"549.76";"50.24";"232.18";"10.48";"781.94";"60.72";"94.36";"5.9";"69.02";"12.01";"4.15";"1.97"
"Achraf Hakimi Mouh";"A. Hakimi";"11495";"1998-11-04";"RB";"Full Back";"94.97";"59.57";"23";"0";"0.62";"1.19";"31.0";"32.62";"8072.54";"134.54";"1380.79";"646.73";"66.39";"340.25";"16.2";"986.98";"82.6";"94.51";"7.58";"72.88";"13.71";"5.61";"2.72"
"Aleksandr Golovin";"A. Golovin";"11528";"1996-05-30";"LW";"Wide Attacker";"94.64";"50.12";"8";"0";"0.65";"1.47";"29.38";"29.74";"9951.74";"165.86";"2125.97";"973.96";"95.76";"406.55";"20.65";"1380.51";"116.41";"121.95";"8.38";"77.51";"19.6";"5.99";"1.65"
"Ainsley Maitland-Niles";"A. Maitland-Niles";"11534";"1997-08-29";"RB";"Full Back";"97.65";"54.66";"15";"0";"0.68";"1.25";"30.17";"31.5";"8414.78";"140.25";"1424.21";"645.99";"61.03";"275.36";"13.46";"921.35";"74.49";"87.52";"5.71";"61.98";"13.17";"3.95";"2.05"
"Nicolas Cozza";"N. Cozza";"11624";"1999-01-08";"LB";"Full Back";"97.66";"55.85";"13";"0";"0.65";"1.27";"28.07";"29.04";"8866.41";"147.77";"1583.27";"714.12";"63.22";"205.53";"10.58";"919.65";"73.8";"108.76";"5.54";"74.96";"11.9";"3.39";"1.24"
"Nicolas Cozza";"N. Cozza";"11624";"1999-01-08";"LWB";"Full Back";"100.19";"57.96";"8";"0";"0.68";"1.43";"28.26";"28.72";"8923.07";"148.72";"1637.4";"771.4";"67.81";"213.65";"10.61";"985.05";"78.42";"112.58";"5.69";"79.46";"15.27";"4.14";"0.52"
"Gaëtan  Laborde";"G. Laborde";"11631";"1994-05-03";"CF";"Center Forward";"85.67";"50.16";"18";"0";"0.66";"1.32";"28.43";"29.26";"9054.26";"150.9";"1478.71";"758.83";"70.51";"241.38";"14.62";"1000.2";"85.13";"89.39";"4.32";"64.73";"11.1";"2.92";"0.66"
"Michael Amir Murillo Bermúdez";"A. Murillo";"11699";"1996-02-11";"RB";"Full Back";"98.86";"56.86";"11";"0";"0.65";"1.29";"30.16";"31.32";"7988.44";"133.14";"1210.23";"513.41";"53.53";"224.28";"11.51";"737.69";"65.04";"102.55";"5.95";"75.69";"14.58";"3.65";"1.73"
"Michael Amir Murillo Bermúdez";"A. Murillo";"11699";"1996-02-11";"RCB";"Central Defender";"98.67";"59.07";"13";"0";"0.66";"1.24";"29.57";"31.2";"8118.42";"135.31";"1219.79";"536.02";"55.32";"260.04";"12.27";"796.06";"67.59";"101.19";"4.61";"75.48";"11.1";"3.13";"1.09"
"Takumi Minamino";"T. Minamino";"11773";"1995-01-16";"AM";"Midfield";"88.52";"46.87";"11";"0";"0.63";"1.28";"28.45";"29.2";"9389.26";"156.49";"1946.63";"879.64";"84.13";"281.73";"16.18";"1161.37";"100.31";"116.14";"8.15";"83.2";"17.92";"5.7";"1.86"
"Takumi Minamino";"T. Minamino";"11773";"1995-01-16";"LW";"Wide Attacker";"84.06";"46.45";"11";"0";"0.63";"1.39";"28.2";"29.22";"9062.82";"151.05";"1882.54";"886.85";"78.2";"234.01";"13.97";"1120.86";"92.17";"119.3";"8.69";"87.36";"19.61";"6.22";"1.06"
"Nicolás Tagliafico";"N. Tagliafico";"11828";"1992-08-31";"LB";"Full Back";"97.06";"55.17";"20";"0";"0.72";"1.45";"28.41";"29.98";"8262.54";"137.71";"1465.24";"687.79";"56.66";"181.72";"9.24";"869.51";"65.9";"96.84";"5.44";"70.2";"13.43";"3.15";"0.87"
"Zinedine Ferhat";"Z. Ferhat";"12034";"1993-03-01";"RW";"Wide Attacker";"84.92";"49.91";"6";"0";"0.82";"1.48";"26.5";"26.88";"9005.91";"150.1";"1668.07";"580.6";"49.08";"108.79";"4.81";"689.39";"53.89";"90.36";"2.0";"64.11";"9.22";"1.6";"0.4"
"Farid El Melali";"F. El Melali";"12046";"1997-07-13";"LW";"Wide Attacker";"79.07";"45.16";"17";"0";"0.65";"1.25";"29.95";"31.7";"8641.92";"144.03";"1457.55";"624.16";"61.98";"257.68";"11.41";"881.85";"73.39";"94.26";"4.53";"70.11";"10.08";"3.13";"1.09"
"Kevin Danso";"K. Danso";"12052";"1998-09-19";"CB";"Central Defender";"98.97";"53.96";"8";"0";"0.66";"1.18";"29.59";"30.5";"7804.7";"130.08";"1166.32";"462.11";"48.64";"198.19";"10.84";"660.29";"59.48";"94.51";"5.7";"69.35";"8.89";"3.47";"1.53"
"Jordan Lefort";"J. Lefort";"12205";"1993-08-09";"LCB";"Central Defender";"99.42";"56.75";"31";"0";"0.66";"1.31";"27.47";"29.64";"7809.31";"130.16";"1068.49";"309.43";"28.89";"71.79";"3.82";"381.22";"32.71";"81.48";"2.8";"60.13";"6.21";"1.47";"0.44"
"Ludovic Ajorque";"L. Ajorque";"12230";"1994-02-25";"CF";"Center Forward";"91.62";"51.2";"26";"0";"0.78";"1.39";"27.92";"29.6";"8187.44";"136.46";"1324.56";"613.78";"58.96";"165.2";"9.69";"778.98";"68.65";"85.46";"4.69";"62.79";"13.16";"2.97";"0.63"
"Jonathan Gradit";"J. Gradit";"12235";"1992-11-24";"RCB";"Central Defender";"96.61";"53.17";"24";"0";"0.69";"1.28";"28.66";"30.56";"7366.08";"122.77";"880.71";"314.9";"29.11";"92.4";"3.86";"407.3";"32.96";"74.53";"2.82";"56.0";"6.35";"1.55";"0.28"
"Mathieu Cafaro";"M. Cafaro";"12258";"1997-03-25";"LW";"Wide Attacker";"83.12";"45.54";"5";"0";"0.71";"1.37";"28.56";"28.56";"8660.76";"144.35";"1477.63";"670.04";"67.45";"228.97";"10.8";"899.01";"78.26";"111.45";"5.27";"71.4";"11.86";"4.22";"0.79"
"Arnaud Nordin";"A. Nordin";"12284";"1998-06-17";"RW";"Wide Attacker";"89.77";"48.09";"7";"0";"0.66";"1.25";"29.56";"30.1";"8226.51";"137.11";"1504.38";"634.55";"63.28";"214.96";"10.16";"849.51";"73.44";"104.27";"8.2";"67.02";"15.33";"6.06";"1.96"
"Mahdi Camara";"M. Camara";"12285";"1998-06-30";"RDM";"Midfield";"85.86";"48.93";"5";"0";"0.74";"1.8";"28.2";"28.2";"9602.13";"160.04";"1985.18";"703.67";"60.34";"140.29";"7.85";"843.96";"68.18";"109.63";"2.45";"78.48";"10.06";"0.98";"0.0"
"Mahdi Camara";"M. Camara";"12285";"1998-06-30";"RM";"Midfield";"94.9";"52.58";"18";"0";"0.63";"1.35";"28.54";"29.62";"9681.01";"161.35";"2123.99";"842.03";"73.53";"217.37";"12.04";"1059.4";"85.58";"108.27";"3.68";"76.58";"11.54";"2.73";"0.7"
"Téji Savanier";"T. Savanier";"12293";"1991-12-22";"AM";"Midfield";"97.89";"51.6";"14";"0";"0.75";"1.62";"26.88";"28.36";"8547.4";"142.46";"1341.34";"429.84";"39.04";"80.57";"4.32";"510.41";"43.36";"81.73";"3.07";"58.72";"5.57";"1.74";"0.25"
"Chuba Akpom";"C. Akpom";"12341";"1995-10-09";"CF";"Center Forward";"77.02";"46.11";"5";"0";"0.64";"1.17";"29.34";"29.34";"8182.69";"136.38";"1300.2";"539.23";"54.13";"170.2";"9.63";"709.43";"63.76";"80.94";"5.2";"56.73";"8.85";"3.38";"1.04"
"Jonathan Christian David";"J. David";"12445";"2000-01-14";"CF";"Center Forward";"94.61";"54.39";"27";"0";"0.64";"1.33";"29.1";"31.5";"8840.69";"147.34";"1488.57";"740.34";"68.73";"219.58";"12.54";"959.92";"81.27";"96.06";"5.84";"65.62";"13.89";"4.29";"1.18"
"Romain Del Castillo";"R. Del Castillo";"12465";"1996-03-29";"RW";"Wide Attacker";"82.02";"46.18";"7";"0";"0.74";"1.49";"28.9";"29.28";"8032.25";"133.87";"1440.48";"664.65";"60.88";"218.27";"11.32";"882.92";"72.2";"95.4";"5.94";"62.18";"13.18";"4.64";"1.11"
"Yann-Alexandre Gboho Gnantin";"Y. Gboho";"12482";"2001-01-14";"AM";"Midfield";"93.39";"50.97";"8";"0";"0.63";"1.25";"28.64";"29.08";"9327.1";"155.45";"1867.54";"849.75";"79.31";"237.19";"15.3";"1086.95";"94.61";"107.12";"6.77";"71.22";"16.77";"5.44";"2.06"
"Yann-Alexandre Gboho Gnantin";"Y. Gboho";"12482";"2001-01-14";"LF";"Wide Attacker";"85.9";"48.99";"11";"0";"0.67";"1.29";"27.74";"28.42";"9347.49";"155.79";"1899.98";"844.28";"77.16";"224.01";"14.36";"1068.29";"91.52";"105.44";"7.46";"68.58";"14.81";"5.23";"1.78"
"Yann-Alexandre Gboho Gnantin";"Y. Gboho";"12482";"2001-01-14";"LW";"Wide Attacker";"86.89";"48.71";"5";"0";"0.65";"1.39";"28.16";"28.16";"9029.81";"150.5";"1786.45";"741.09";"72.19";"224.69";"12.32";"965.78";"84.51";"107.17";"5.91";"68.49";"16.75";"4.43";"0.74"
"Goduine Koyalipou";"G. Koyalipou";"12612";"2000-02-15";"CF";"Center Forward";"78.35";"43.5";"10";"0";"0.62";"1.44";"28.84";"29.82";"9175.88";"152.93";"1820.28";"830.41";"75.04";"227.47";"12.97";"1057.87";"88.01";"102.08";"6.9";"74.21";"16.55";"4.83";"0.97"
"Pablo Rosario";"P. Rosario";"12649";"1997-01-07";"DM";"Midfield";"95.1";"50.79";"5";"0";"0.68";"null";"28.92";"28.92";"9007.91";"150.13";"1495.1";"459.07";"41.35";"137.51";"6.62";"596.57";"47.96";"91.2";"1.18";"69.94";"8.51";"0.71";"0.0"
"Pablo Rosario";"P. Rosario";"12649";"1997-01-07";"LM";"Midfield";"89.14";"54.94";"6";"0";"0.66";"1.49";"28.47";"28.88";"8716.62";"145.28";"1421.8";"427.16";"36.95";"89.91";"4.55";"517.07";"41.5";"82.26";"1.09";"65.88";"6.92";"1.09";"0.36"
"Pablo Rosario";"P. Rosario";"12649";"1997-01-07";"RM";"Midfield";"85.59";"49.05";"6";"0";"0.69";"1.45";"28.43";"28.98";"8724.97";"145.42";"1509.89";"438.74";"40.98";"106.83";"4.08";"545.57";"45.06";"100.1";"2.65";"76.25";"6.93";"1.83";"0.2"
"Jordan Teze";"J. Teze";"12686";"1999-09-30";"RB";"Full Back";"71.42";"36.35";"5";"0";"0.69";"1.49";"29.14";"29.14";"8561.97";"142.7";"1649.15";"668.44";"61.07";"238.33";"12.21";"906.77";"73.28";"104.64";"5.61";"69.65";"14.85";"3.3";"0.66"
"Fabián Ruiz Peña";"Fabián Ruiz";"12924";"1996-04-03";"DM";"Midfield";"92.21";"57.49";"6";"0";"0.78";"1.94";"26.87";"27.16";"9434.0";"157.23";"1948.9";"537.84";"40.7";"80.71";"4.0";"618.55";"44.7";"95.32";"1.57";"74.45";"7.48";"1.04";"0.0"
"Fabián Ruiz Peña";"Fabián Ruiz";"12924";"1996-04-03";"LM";"Midfield";"86.69";"53.84";"14";"0";"0.7";"1.44";"26.67";"27.66";"9347.15";"155.79";"2032.6";"668.75";"53.49";"103.88";"6.21";"772.63";"59.7";"97.75";"2.79";"79.21";"9.15";"1.83";"0.32"
"Loïc Nego";"L. Nego";"12932";"1991-01-15";"RB";"Full Back";"99.35";"54.19";"16";"0";"0.67";"1.42";"28.45";"29.62";"8298.43";"138.31";"1413.94";"543.33";"46.99";"146.44";"7.54";"689.77";"54.53";"89.28";"4.5";"66.51";"11.07";"3.46";"0.62"
"Loïc Nego";"L. Nego";"12932";"1991-01-15";"RWB";"Full Back";"92.44";"51.35";"10";"0";"0.7";"1.55";"27.58";"28.46";"8617.59";"143.63";"1522.63";"596.11";"50.94";"125.37";"7.13";"721.47";"58.07";"93.35";"3.27";"69.87";"10.87";"2.57";"0.82"
"Ibrahima Niane";"I. Niane";"13009";"1999-03-11";"CF";"Center Forward";"86.28";"50.22";"8";"0";"0.64";"1.25";"30.15";"30.52";"8042.8";"134.05";"1156.14";"578.0";"63.77";"266.15";"14.94";"844.14";"78.71";"90.21";"8.07";"70.35";"11.65";"6.42";"2.54"
"Edimilson Fernandes Ribeiro";"E. Fernandes";"13030";"1996-04-15";"DM";"Midfield";"89.6";"49.45";"5";"0";"0.89";"null";"26.5";"26.5";"9392.61";"156.54";"1912.59";"438.72";"41.25";"83.72";"3.64";"522.43";"44.89";"90.99";"1.7";"70.61";"5.82";"0.73";"0.24"
"Florian Sotoca";"F. Sotoca";"13108";"1990-10-25";"CF";"Center Forward";"89.59";"46.08";"7";"0";"0.71";"1.45";"28.34";"28.82";"9270.56";"154.51";"1891.99";"757.84";"68.08";"186.02";"10.79";"943.85";"78.87";"107.52";"5.39";"78.5";"10.23";"3.72";"0.56"
"Florian Sotoca";"F. Sotoca";"13108";"1990-10-25";"RW";"Wide Attacker";"89.55";"52.87";"6";"0";"0.81";"1.5";"27.3";"27.96";"9063.18";"151.05";"1759.52";"607.19";"56.56";"143.76";"7.76";"750.95";"64.31";"108.76";"3.78";"77.74";"12.48";"2.65";"1.13"
"Haris Belkebla";"H. Belkebla";"13162";"1994-01-28";"LDM";"Midfield";"98.8";"55.83";"12";"0";"0.74";"1.99";"26.09";"27.02";"10137.14";"168.95";"2509.57";"663.75";"51.14";"80.61";"4.66";"744.36";"55.8";"120.28";"2.42";"86.97";"8.96";"1.34";"0.09"
"Haris Belkebla";"H. Belkebla";"13162";"1994-01-28";"LM";"Midfield";"98.71";"58.0";"5";"0";"0.83";"null";"25.6";"25.6";"9944.48";"165.74";"2536.34";"586.76";"46.97";"58.76";"2.9";"645.52";"49.86";"124.55";"3.1";"86.9";"8.9";"0.83";"0.21"
"Brendan Chardonnet";"B. Chardonnet";"13164";"1994-12-22";"RCB";"Central Defender";"99.66";"54.66";"25";"0";"0.7";"1.49";"28.18";"29.7";"7563.79";"126.06";"983.18";"359.66";"33.68";"95.72";"5.36";"455.38";"39.04";"78.77";"3.07";"57.57";"7.42";"1.36";"0.31"
"Christopher Operi";"C. Operi";"13327";"1997-04-29";"LWB";"Full Back";"99.67";"54.33";"11";"0";"0.67";"1.3";"28.29";"29.36";"8548.28";"142.47";"1614.22";"722.33";"63.05";"213.44";"11.44";"935.77";"74.49";"114.85";"7.23";"79.21";"13.25";"5.12";"1.51"
"Carlens Arcus";"C. Arcus";"13339";"1996-06-28";"RB";"Full Back";"89.76";"52.57";"21";"0";"0.64";"1.26";"28.99";"30.24";"8581.64";"143.03";"1445.23";"660.41";"62.18";"204.41";"11.3";"864.82";"73.48";"104.03";"6.58";"73.64";"15.49";"5.0";"1.79"
"Modibo Sagnan";"M. Sagnan";"13406";"1999-04-14";"LCB";"Central Defender";"97.28";"52.71";"21";"0";"0.66";"1.21";"29.31";"31.32";"7769.42";"129.49";"1055.47";"436.94";"42.33";"165.16";"7.91";"602.1";"50.25";"86.67";"4.39";"62.5";"8.62";"2.71";"0.65"
"Han-Noah Massengo";"H. Massengo";"13410";"2001-07-07";"LM";"Midfield";"88.11";"50.18";"6";"0";"0.75";"1.57";"27.47";"27.62";"9283.68";"154.73";"1712.62";"650.25";"56.2";"126.74";"7.57";"776.99";"63.77";"106.81";"3.19";"81.11";"9.96";"1.99";"0.0"
"Han-Noah Massengo";"H. Massengo";"13410";"2001-07-07";"RM";"Midfield";"94.6";"56.5";"5";"0";"0.62";"1.56";"28.1";"28.1";"9136.04";"152.27";"1571.77";"661.84";"56.07";"182.03";"9.77";"843.87";"65.84";"98.34";"2.55";"75.62";"9.13";"1.91";"0.0"
"Adilson Angel Abreu de Almeida Gomes";"A. Gomes";"13523";"2000-08-31";"AM";"Midfield";"85.55";"47.72";"5";"0";"0.7";"null";"26.94";"26.94";"9138.93";"152.32";"2185.09";"651.76";"53.56";"98.07";"4.78";"749.82";"58.34";"114.66";"4.27";"79.21";"8.05";"2.77";"0.5"
"Rasmus Nicolaisen";"R. Nicolaisen";"13544";"1997-03-16";"CB";"Central Defender";"98.33";"55.03";"6";"0";"0.81";"1.43";"28.58";"28.78";"7934.5";"132.24";"1126.28";"338.36";"31.07";"80.68";"4.72";"419.04";"35.8";"92.68";"2.91";"67.78";"6.72";"1.45";"0.36"
"Mousa Mohammad Suleiman Al Tamari";"Mousa Al Tamari";"13818";"1997-06-10";"CF";"Center Forward";"85.42";"45.82";"6";"0";"0.71";"1.2";"30.78";"31.32";"8231.81";"137.2";"1263.8";"683.07";"71.58";"362.27";"18.99";"1045.34";"90.57";"85.77";"7.64";"61.54";"13.97";"6.33";"3.49"
"Mousa Mohammad Suleiman Al Tamari";"Mousa Al Tamari";"13818";"1997-06-10";"RW";"Wide Attacker";"91.88";"46.61";"6";"0";"0.63";"1.1";"31.95";"32.18";"7876.23";"131.27";"1251.63";"739.09";"82.17";"463.84";"19.95";"1202.93";"102.12";"89.03";"7.94";"57.71";"14.37";"6.22";"3.0"
"Sergio Akieme Rodríguez";"Sergio Akieme";"13882";"1997-12-16";"LB";"Full Back";"94.8";"54.48";"20";"0";"0.63";"1.25";"29.02";"30.14";"8217.21";"136.95";"1355.22";"596.93";"54.79";"198.08";"10.13";"795.01";"64.92";"98.46";"5.18";"68.12";"10.57";"3.63";"0.99"
"Sergio Akieme Rodríguez";"Sergio Akieme";"13882";"1997-12-16";"LWB";"Full Back";"100.04";"57.7";"7";"0";"0.7";"1.31";"29.11";"29.54";"8021.94";"133.7";"1224.66";"548.9";"51.1";"212.13";"9.66";"761.03";"60.76";"95.07";"5.94";"72.79";"11.59";"3.57";"1.34"
"Mohamed Karim Salisu Abdul";"M. Salisu";"13950";"1999-04-17";"LCB";"Central Defender";"101.07";"52.18";"11";"0";"0.65";"1.45";"28.22";"28.9";"7960.71";"132.68";"1214.5";"511.7";"44.74";"127.64";"7.84";"639.34";"52.58";"93.98";"4.81";"68.26";"10.87";"3.76";"1.05"
"Hamed Junior Traoré";"H. Traoré";"14123";"2000-02-16";"LF";"Wide Attacker";"88.84";"49.05";"7";"0";"0.71";"1.36";"28.64";"29.2";"8238.98";"137.32";"1329.09";"548.59";"58.02";"190.15";"10.84";"738.73";"68.86";"91.58";"6.99";"62.22";"11.71";"5.42";"2.27"
"Hamed Junior Traoré";"H. Traoré";"14123";"2000-02-16";"LW";"Wide Attacker";"88.28";"51.02";"12";"0";"0.59";"1.14";"29.87";"31.44";"8142.93";"135.72";"1229.99";"513.36";"52.83";"210.72";"10.29";"724.08";"63.12";"88.4";"4.31";"60.27";"10.78";"3.43";"0.88"
"Ismael Bennacer";"I. Bennacer";"14125";"1997-12-01";"RM";"Midfield";"71.94";"44.7";"6";"0";"0.75";"null";"26.87";"27.02";"8892.06";"148.2";"1576.41";"482.07";"40.49";"87.47";"4.03";"569.54";"44.52";"110.06";"4.03";"76.95";"10.29";"2.01";"0.0"
"Edon Zhegrova";"E. Zhegrova";"14561";"1999-03-31";"RW";"Wide Attacker";"91.65";"51.58";"11";"0";"0.7";"1.42";"28.85";"29.42";"8553.78";"142.56";"1568.11";"641.41";"61.65";"191.6";"9.31";"833.01";"70.95";"92.84";"5.71";"62.6";"9.41";"4.02";"1.06"
"Dylan Batubinsika";"D. Batubinsika";"14623";"1996-02-15";"RCB";"Central Defender";"98.03";"56.27";"21";"0";"0.63";"1.4";"29.31";"30.9";"7883.65";"131.39";"1238.93";"424.57";"41.59";"142.69";"7.46";"567.26";"49.05";"102.58";"3.76";"74.14";"6.86";"2.44";"0.66"
"Aurélio Gabriel Ulineia Buta";"Aurélio Buta";"14628";"1997-02-10";"RB";"Full Back";"93.39";"53.6";"16";"0";"0.58";"1.12";"30.0";"30.92";"8223.4";"137.06";"1360.99";"603.81";"58.42";"227.18";"11.4";"831.0";"69.83";"103.34";"7.0";"72.56";"14.13";"4.9";"1.61"
"Aurélio Gabriel Ulineia Buta";"Aurélio Buta";"14628";"1997-02-10";"RWB";"Full Back";"81.51";"47.73";"6";"0";"0.65";"1.17";"29.45";"29.76";"8076.54";"134.61";"1318.16";"595.39";"53.84";"237.57";"11.94";"832.96";"65.78";"98.04";"6.49";"72.91";"15.29";"4.82";"2.09"
"Irvin Cardona";"I. Cardona";"14640";"1997-08-08";"RF";"Wide Attacker";"82.65";"48.07";"7";"0";"0.69";"1.32";"31.24";"31.88";"9069.01";"151.15";"1683.38";"724.53";"77.04";"363.07";"18.9";"1087.6";"95.94";"97.19";"6.24";"67.94";"14.09";"4.28";"1.78"
"Florian Tardieu";"F. Tardieu";"14676";"1992-04-22";"LM";"Midfield";"87.7";"50.79";"8";"0";"0.85";"1.68";"28.46";"29.22";"9747.08";"162.45";"2236.08";"940.83";"70.15";"255.77";"10.48";"1196.6";"80.63";"112.68";"3.1";"80.93";"12.4";"1.92";"0.59"
"Falaye Sacko";"F. Sacko";"16049";"1995-05-01";"RB";"Full Back";"93.11";"50.49";"7";"0";"0.59";"1.31";"29.37";"29.92";"7779.57";"129.66";"1215.17";"586.19";"58.57";"194.04";"11.2";"780.23";"69.77";"99.48";"8.32";"68.92";"15.28";"5.77";"2.04"
"Mama Samba Baldé";"Mama Baldé";"16108";"1995-11-06";"CF";"Center Forward";"77.89";"42.86";"5";"0";"0.68";"1.18";"32.44";"32.44";"8655.74";"144.26";"1402.82";"665.29";"76.16";"372.12";"18.2";"1037.41";"94.36";"90.44";"6.44";"66.36";"13.72";"5.6";"2.24"
"Bećir Omeragić";"B. Omeragić";"16269";"2002-01-20";"CB";"Central Defender";"91.89";"54.45";"7";"0";"0.75";"null";"28.7";"29.28";"7680.76";"128.01";"951.75";"341.91";"31.48";"115.39";"6.3";"457.3";"37.78";"83.27";"2.2";"56.51";"6.77";"1.26";"0.31"
"Bećir Omeragić";"B. Omeragić";"16269";"2002-01-20";"RCB";"Central Defender";"97.7";"52.09";"7";"0";"0.78";"1.63";"27.73";"28.4";"7979.34";"132.99";"1199.29";"424.56";"39.82";"141.85";"7.24";"566.4";"47.06";"91.49";"3.62";"63.19";"7.73";"1.81";"0.66"
"Deiver Andrés Machado Mena";"D. Machado";"18227";"1993-09-02";"LWB";"Full Back";"96.78";"54.93";"15";"0";"0.58";"1.13";"30.51";"31.94";"8708.25";"145.14";"1576.84";"778.59";"73.77";"343.56";"16.97";"1122.16";"90.73";"98.38";"8.59";"71.8";"16.02";"6.85";"2.55"
"Elisha Owusu";"E. Owusu";"18360";"1997-11-07";"RM";"Midfield";"93.79";"53.63";"20";"0";"0.63";"1.48";"27.42";"28.88";"8962.6";"149.38";"1682.0";"545.08";"49.56";"125.25";"6.88";"670.33";"56.44";"101.42";"2.91";"74.46";"10.24";"1.85";"0.17"
"Himad Abdelli";"H. Abdelli";"18375";"1999-11-17";"AM";"Midfield";"96.85";"54.43";"18";"0";"0.6";"1.62";"28.16";"29.54";"8182.9";"136.38";"1305.95";"551.34";"50.03";"171.96";"8.21";"723.31";"58.24";"92.35";"3.37";"70.3";"9.31";"2.45";"0.43"
"Himad Abdelli";"H. Abdelli";"18375";"1999-11-17";"CF";"Center Forward";"99.04";"57.13";"8";"0";"0.64";"1.45";"28.64";"29.08";"8263.56";"137.73";"1322.96";"607.53";"58.94";"222.77";"13.26";"830.29";"72.2";"91.37";"5.12";"70.1";"9.19";"3.81";"1.18"
"Hugo Magnetti";"H. Magnetti";"18404";"1998-05-30";"LDM";"Midfield";"90.51";"51.31";"7";"0";"0.98";"null";"25.66";"26.3";"9465.7";"157.76";"1832.91";"513.64";"37.92";"52.28";"1.84";"565.92";"39.76";"86.19";"1.17";"66.82";"7.68";"0.0";"0.0"
"Hugo Magnetti";"H. Magnetti";"18404";"1998-05-30";"LM";"Midfield";"86.53";"49.31";"14";"0";"0.72";"null";"25.61";"26.46";"9595.19";"159.92";"1987.59";"590.11";"47.28";"69.44";"3.13";"659.55";"50.41";"89.6";"1.39";"66.66";"8.86";"0.87";"0.0"
