Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Guglielmo Vicario,Tottenham Hotspur,Premier League,2025/2026,1599,17.76,16,Goalkeeper,,Man,Italy,29,06/10/96,194,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.11,0,0,0,0,0,0,0,0.23,0.06,0,6.31,2.52,0,3.32,0,0,0,0,0,0,0,0.11,,0,0.11,0.23,0.22,0.11,0.06,0.06,2.78,0,0,0,0,0,0,0,29.05,75,5.97,30,41,3.43,11.09,23,77,2,12.73,0.79,0.12,0.12,23.82,100,4.48,0.45,0.11,0,0.11,0,0,0,0,0,0,,0,37,63,0,100,0,0,34.03,33.08,0.75,80,-0.94,25.61,26.51,1.13,1.06,-0.07,70,72,-2,1.09,3.72,35,10.7,1.8,0.06,0.06,20.83,4,18,5,1.19,11,0.1,0.06,0,,-0.11,0.06
Guido Rodríguez,West Ham United,Premier League,2025/2026,167,1.86,4,Left Defensive Midfielder,Centre Defensive Midfielder,Man,Argentina,32,11/04/94,185,0,0,0.02,0.04,0.54,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.54,-0.02,0.54,0.54,0,100,2.15,0,0,0.54,0,0,0.54,0.38,24.78,15.62,0,9.16,37.06,5.93,10.23,0,0,0,0,0,1.62,0,2.15,50,0.54,0,23.16,19.48,7.54,3.77,0.54,38.3,8.08,35,2.15,57,0.54,0,0,37.17,88,0.54,11,25,0.54,2.15,23,69,-20,52.62,2.69,0.21,0.21,32.86,98,4.12,8.62,0.54,0.54,0,0,0,0.54,0,0,0,0,0,16,72,12,38,50,13,16.74,12.97,0.91,111,-3.77,15.23,14.46,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,10,2.21,19,0,0.11,0.04,-0.01,,0.14
Hamed Traorè,AFC Bournemouth,Premier League,2025/2026,22,0.25,1,Left Midfielder,,Man,Côte d'Ivoire,26,15/02/00,184,0,0,0,,0,,,0,,0,4.03,0.5,4.03,4.03,0.5,4.03,0,0,0,4.03,0.5,4.03,3.53,4.03,0,4.03,0,0,0,0,8.05,0,0,4.03,2.06,28.19,16.11,0,4.03,32.7,4.03,12.08,4.03,4.03,100,2.06,2.06,4.03,100,0,50,4.03,0,20.13,10.31,4.03,0,0,39.77,12.08,60,0,,0,0,0,12.08,50,0,0,,4.03,0,50,50,0,19.47,0,0.5,0.5,12.08,33,6.73,0,0,0,0,0,0,0,0,,0,,0,25,75,0,,,,14.61,7.95,0.76,156,-6.66,11.16,12.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,50,0,4.03,56,-0.11,0.16,-0.01,,,0.05
Hannibal Mejbri,Burnley,Premier League,2025/2026,473,5.25,13,Centre Attacking Midfielder,Left Centre Midfielder,Man,Tunisia,23,20/01/03,184,0,0,0.04,0.03,1.14,0,17,1,,0,0.19,0.16,1.14,0.19,0.15,0.95,0,0.01,0.19,0.19,0.2,2.29,-0.01,2.29,1.14,1.14,50,3.62,0,1.9,2.67,0.57,0.39,0.38,0.11,36.76,18.86,0.01,8,57.37,5.33,8.19,1.33,1.9,78,0.65,1.04,2.48,50,0.38,11,0.38,0.19,32.95,20.69,7.24,9.52,2.48,58.16,22.47,68,7.62,80,0.57,0,0,26.66,75,1.52,7,40,0.95,3.24,25,66,-9,62.8,4.38,0.48,0.51,29.9,87,4.94,10.86,1.33,1.14,0.19,0.19,1.71,2.86,0.19,57,0.76,36,0.57,22,62,16,19,65,16,18.88,16.26,0.9,91,-2.62,16.97,14.79,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,4.48,44,0.15,0.09,-0.14,-0.07,,0.03
Harrison Armstrong,Everton,Premier League,2025/2026,4,0.04,1,,,Man,England,19,18/01/07,185,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,,0,,,0,0,,,,,0,,,0,,,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,
Harrison Reed,Fulham,Premier League,2025/2026,8,0.09,1,,,Man,England,31,26/01/95,181,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22.27,11.13,,11.13,43.13,22.27,22.27,0,0,0,0,0,0,0,11.13,,0,0,22.27,29.3,11.13,0,0,43.13,11.13,50,0,,0,0,0,22.27,50,0,100,,0,0,0,,,63.87,11.13,0,0,11.13,100,5.77,11.13,0,0,0,0,0,0,0,,0,,0,0,100,0,0,100,0,5.63,,1.39,,,7.85,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,50,0,,,-0.24,0.14,,,,-0.1
Harry Maguire,Manchester United,Premier League,2025/2026,393,4.37,8,Centre Back,,Man,England,33,04/03/93,194,0.23,0.23,0.08,0.08,0.92,25,25,0,,0.14,0,0,0,0,0,0,0,0,0,0.23,0.08,0.92,0.15,0,0,0,,0.23,0,0.46,0,0.46,0.28,2.75,1.96,6.18,4.35,0.05,4.12,24.08,1.6,11.9,0.92,1.37,80,0.74,1.02,1.37,100,0.23,74,4.58,0.23,3.89,3.66,2.52,0.92,0.69,27.73,0.46,12,0,0,0,0,0,38,82,3.21,17,64,3.43,4.35,24,71,-11,37.92,0.92,0.68,0.74,24.5,97,5.82,1.6,0,0,0,0,2.98,2.98,0,,0,0,0,24,74,2,14,86,0,23.1,21.68,0.97,94,-1.43,22.31,20.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,2.93,21,-0.04,0.01,0.07,0.01,,0.06
Harry Wilson,Fulham,Premier League,2025/2026,1148,12.75,15,Right Wing,Centre Attacking Midfielder,Man,Wales,29,21/03/97,173,0.39,0.39,0.16,0.07,2.27,17,34,4,,0.35,0.24,0.13,1.25,0.16,0.07,0.94,0.08,0.05,0.31,0.63,0.29,3.53,0.34,0.78,0.55,0.24,70,1.65,0,0.47,1.8,0.55,0.58,1.1,1.26,10.27,5.72,0.01,2.35,42.01,1.96,4.78,0.86,1.41,61,0.74,1.32,0.55,42,0.55,9,0.08,0,8.86,8.94,1.57,1.25,0.24,47.45,4.31,49,0.86,69,0.16,0,0,25.17,72,1.88,91,42,1.41,4.16,22,72,0,62.23,2.43,0.25,0.39,24.23,93,4.82,9.57,1.49,0.71,0.78,0.63,5.02,5.72,0.08,26,0.63,40,0.71,14,66,19,15,58,27,19.81,14.72,0.9,104,-5.09,17.9,15.34,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,4.57,38,0.11,0.04,-0.01,0.04,,0.18
Harvey Barnes,Newcastle United,Premier League,2025/2026,800,8.89,15,Left Wing,Left Midfielder,Man,England,28,08/12/97,182,0.34,0.34,0.28,0.12,2.25,15,40,4,,0.3,0,0.12,1.24,0,0.12,1.24,0,0,0,0.34,0.39,3.49,-0.06,2.25,0.79,1.46,35,1.12,0,1.69,3.37,0.11,0.12,0.67,0.63,16.76,7.31,0.01,3.71,56.37,4.05,5.62,0.45,0.56,50,0.46,0.57,0.56,33,0.45,29,0.22,0,15.75,15.54,3.37,3.37,0.9,59.55,10.01,64,2.92,87,0,0,0,23.85,73,0.45,10,29,0.9,1.35,28,70,-3,66.84,2.59,0.56,0.79,25.53,82,7.35,10.46,1.01,1.01,0,1.12,5.62,6.64,0.11,44,1.01,39,1.12,20,69,11,27,62,11,16.24,14.88,0.96,101,-1.36,15.55,15.06,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,11,6.06,38,0.07,0.1,-0.01,-0.02,,0.14
Harvey Elliott,Liverpool,Premier League,2025/2026,8,0.09,1,Right Wing,Right Centre Midfielder,Man,England,23,03/04/03,170,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07,0,11.07,0,0,0,0,11.07,0,0,0,0,0,0,,0,,0,11.07,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,88.52,50,0,100,0,0,11.07,50,50,0,67.25,11.07,4.33,4.33,88.52,88,1.7,33.2,0,0,0,0,0,0,0,,0,,0,50,25,25,33,33,33,17.96,15.44,0.86,113,-2.52,15.49,17.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,13,11.07,100,-0.23,0.01,,,,-0.22
Harvey Elliott,Aston Villa,Premier League,2025/2026,117,1.3,3,Centre Attacking Midfielder,,Man,England,23,03/04/03,170,0,0,0.09,0.04,2.31,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0.09,2.31,-0.09,0,0,0,,1.54,0,0,1.54,0,0,0.77,0.79,15.4,7.7,0.05,5.39,52.62,5.39,6.93,0,0,,0,0,0,,0,0,0,0,15.4,20.41,5.39,0.77,0,54.66,9.24,60,0.77,100,0,0,0,46.96,84,0,90,0,1.54,2.31,17,82,-3,65.65,7.7,0.17,0.22,40.8,96,4.67,26.18,0.77,0.77,0,0,6.16,6.93,0,0,0,,0.77,13,66,22,12,65,24,16.99,18.13,0.88,97,1.14,14.94,17.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,6,4.54,38,0,0.02,0.01,-0.14,,-0.1
Hjalmar Ekdal,Burnley,Premier League,2025/2026,887,9.85,10,Right Centre Back,Centre Back,Man,Sweden,27,20/10/98,188,0,0,0.05,0.09,0.61,0,17,0,,0.02,0,0.01,0.1,0,0.01,0.1,0,0,0,0,0.06,0.71,-0.06,0.1,0.1,0,100,0,0,0.1,0.1,1.01,0.77,4.77,2.52,11.06,5.68,0.03,5.38,25.16,2.13,8.02,1.32,2.33,81,0.98,1.76,0.2,63,0.3,66,2.54,0.1,9.54,6.09,4.36,1.42,0.91,30.77,2.33,24,0.51,36,0,0,0,34.4,84,1.62,21,48,5.18,2.94,15,67,-17,37.83,1.52,0.28,0.29,24.56,100,5.64,2.13,0.1,0.1,0,0.41,2.33,2.44,0,0,0.1,100,0.41,25,71,4,33,57,10,21.67,19.08,0.94,97,-2.59,20.38,18.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,11,2.52,24,-0.01,0.02,0.02,-0.08,,-0.04
Hugo Bueno,Wolverhampton Wanderers,Premier League,2025/2026,936,10.39,14,Left Wing Back,Left Back,Man,Spain,23,17/09/02,180,0,0,0.02,0.07,0.29,0,33,0,,0.01,0,0.1,1.25,0,0.1,1.25,0,0,0,0,0.12,1.54,-0.12,2.69,1.15,1.54,43,0.38,0,1.15,2.89,1.64,1.42,1.06,0.8,20.2,8.66,0.01,5.29,39.72,2.79,6.45,2.6,4.23,66,2.15,3.57,0.87,33,1.35,50,0.77,0,16.74,14.4,4.43,4.14,1.35,42.71,6.25,37,2.89,70,0.1,0,0,32.13,77,1.73,90,41,1.35,3.94,18,76,-1,54.71,3.08,0.21,0.27,32.52,88,5.67,9.43,1.92,1.64,0.29,0.29,1.83,3.46,0,80,1.92,47,0.58,18,55,27,15,59,26,18.98,15.33,0.94,107,-3.64,17.82,16.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,11,4.13,38,0.08,0.08,0.06,0,,0.21
Hugo Ekitike,Liverpool,Premier League,2025/2026,956,10.62,15,Centre Forward,Left Centre Forward,Man,France,23,19/06/02,189,0.66,0.66,0.36,0.13,2.83,23,30,5,,0.37,0.09,0.06,0.85,0.09,0.06,0.85,0,0,0,0.75,0.42,3.67,0.34,2.45,1.41,1.04,58,0.57,0,1.41,3.77,0.19,0.25,1.51,2.09,26.09,11.77,0.02,6.4,62.22,3.3,4.33,0.57,0.75,75,0.66,0.91,2.17,0,0.19,33,1.6,0,23.45,30.31,6.03,5.18,1.41,66.35,18.46,79,4.52,87,0,0,0,19.31,76,0.38,15,80,1.88,0.09,37,72,-5,65.57,2.45,0.61,0.74,22.6,80,5.91,8.85,0.28,0.28,0,0.66,7.16,7.44,0,0,0.09,25,1.41,13,64,24,12,63,26,12.63,13.69,1.03,105,1.06,13.07,14.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,12,3.42,20,-0.1,0.06,-0.02,0.07,,0.01
Hwang Hee-Chan,Wolverhampton Wanderers,Premier League,2025/2026,552,6.13,11,Left Wing,Right Centre Forward,Man,South Korea,30,25/01/96,177,0.16,0.16,0.13,0.12,1.14,14,43,2,,0.16,0,0.02,0.49,0,0.02,0.49,0,0,0,0.16,0.15,1.63,0.01,1.63,0.65,0.98,40,1.14,0,1.14,2.45,0.65,0.54,1.47,0.9,17.62,7.67,0,3.91,51.1,1.96,3.26,0.65,1.3,50,0.42,0.97,2.12,40,0.65,38,0.49,0.16,14.84,11.01,3.26,2.45,0.49,54.02,8.48,57,2.12,87,0.16,0,0,21.37,75,0.65,11,57,1.63,0.98,23,64,-11,59.23,2.12,0.29,0.38,21.86,84,6.26,7.01,0.98,0.98,0,0.16,1.96,2.94,0,17,0.16,25,0,25,51,24,30,47,23,16.66,15.04,0.95,95,-1.62,15.79,14.36,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,10,2.81,37,0.04,0.05,-0.02,0.05,,0.11
Ian Maatsen,Aston Villa,Premier League,2025/2026,508,5.65,11,Left Back,Left Wing Back,Man,Netherlands,24,09/03/02,167,0,0,0.06,0.05,1.06,0,17,1,,0.01,0,0.16,1.42,0,0.15,1.06,0,0.02,0.35,0,0.22,2.48,-0.22,2.13,1.06,1.06,50,0.71,0,2.3,2.48,1.24,1.18,1.95,2,20.37,6.73,0,8.15,34.1,3.72,10.1,3.01,4.25,71,3.18,4.36,1.06,58,1.24,62,1.42,0,16.29,18.27,6.38,3.72,1.59,38,4.96,30,2.13,57,0.18,0,0,47.29,80,2.83,82,64,2.3,4.07,14,72,-8,55.54,4.78,0.37,0.38,45.17,89,5.22,16.12,1.42,1.06,0.35,0.18,3.72,4.78,0,13,0.53,27,0.89,22,62,16,19,62,20,18.55,16.6,0.98,104,-1.95,18.17,17.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,4.41,32,0.06,0.06,0.09,-0.03,,0.19
Ibrahim Sangaré,Nottingham Forest,Premier League,2025/2026,938,10.43,13,Right Defensive Midfielder,Left Defensive Midfielder,Man,Côte d'Ivoire,28,01/12/97,191,0.19,0.19,0.06,0.07,0.86,22,33,1,,0.15,0.19,0.1,0.48,0.19,0.1,0.48,0,0,0,0.38,0.16,1.34,0.22,0.58,0.29,0.29,50,0.96,0,0.96,1.44,1.15,1.23,1.92,2.12,25.99,12.76,0.08,8.34,39.99,5.85,11.03,2.4,3.55,74,2.26,3.5,1.73,40,0.86,62,1.25,0.1,21.87,20.63,5.95,5.66,2.49,43.38,8.34,38,3.16,56,0.19,0,0,43.54,88,2.01,5,66,2.11,2.88,16,81,-6,49.4,5.27,0.4,0.4,35.29,94,3.95,9.4,0.29,0.29,0,0.1,0.86,1.15,0.1,0,0,0,0.1,19,72,9,27,66,7,18.64,15.04,0.98,108,-3.6,18.22,16.18,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,3.54,26,0.01,0.06,-0.09,0.06,,0.04
Ibrahima Konaté,Liverpool,Premier League,2025/2026,1486,16.52,16,Right Centre Back,,Man,France,27,24/05/99,194,0,0,0.05,0.11,0.48,0,25,0,,0.02,0,0.03,0.36,0,0.03,0.36,0,0,0,0,0.08,0.85,-0.08,0.3,0.18,0.12,60,1.03,0,0.18,0.36,0.85,1.29,4.24,5.93,10.78,3.63,0.06,5.03,26.12,2.06,11.81,1.7,2.54,82,2.41,3.7,1.39,72,0.36,69,3.39,0.06,7.69,10.88,3.51,1.57,0.79,33,2,26,0.73,46,0.18,0,0,57.88,88,3.03,10,66,4.96,3.88,14,71,-17,40.66,5.87,0.4,0.42,46.08,99,4.98,6.9,0.18,0.18,0,0.06,1.15,1.33,0.12,0,0,0,0.06,23,74,3,30,70,0,20.81,19.49,0.98,103,-1.31,20.35,20.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,6,4.04,26,0.01,0.05,0.02,-0.04,,0.04
Idrissa Gueye,Everton,Premier League,2025/2026,1148,12.76,13,Left Defensive Midfielder,Right Defensive Midfielder,Man,Senegal,36,25/09/89,174,0.16,0.16,0.07,0.07,1.02,15,23,1,,0.2,0,0.02,0.39,0,0.02,0.39,0,0,0,0.16,0.1,1.41,0.06,0.47,0.08,0.39,17,1.25,0,0.39,1.02,1.49,1.22,0.78,0.56,26.1,13.64,0.02,7.37,41.3,6.11,10.43,2.35,3.84,77,1.67,2.89,1.1,50,0.71,80,0.63,0.08,22.73,18.51,6.66,4.15,1.41,42.23,8.86,39,2.27,55,0,0,0.08,40.45,87,1.57,13,61,1.02,2.35,18,87,0,51.95,3.68,0.53,0.6,31.83,96,4.06,10.66,0.86,0.86,0,0.08,1.72,2.59,0.08,18,0.31,57,0.39,20,69,10,21,72,7,18.34,15.65,0.98,101,-2.7,18.03,15.79,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,9,4.33,34,0.04,0.1,0.05,0.07,,0.26
Igor,West Ham United,Premier League,2025/2026,133,1.48,4,Centre Back,Left Centre Back,Man,Brazil,28,06/02/98,185,0,0,0,,0,,,0,,0,0,0.02,0.68,0,0.02,0.68,0,0,0,0,0.02,0.68,-0.02,0.68,0,0.68,0,0,0,0,0.68,0,0,6.76,0.98,6.76,6.76,0.06,3.38,24.82,1.35,8.79,0,0,0,0,0,0.68,0,0.68,,0,0,6.09,2.01,2.71,2.03,0,37.97,1.35,22,0.68,33,0,0,0,16.91,65,2.03,100,60,6.76,3.38,19,60,-5,39.52,0.68,0.9,0.9,10.15,93,5.09,0,0,0,0,0,0,0,0,,0,,0,46,54,0,,,,23.55,15.07,0.86,90,-8.48,20.18,13.56,0,0,0,0,0,,0,0,,0,0,0,0,0,0,42,15,2.71,34,0,0.02,0.02,,,0.04
Igor Jesus,Nottingham Forest,Premier League,2025/2026,835,9.28,15,Centre Forward,Centre Attacking Midfielder,Man,Brazil,25,24/02/01,180,0.11,0.11,0.28,0.09,3.12,3,24,5,,0.18,0,0.05,0.43,0,0.05,0.43,0,0,0,0.11,0.33,3.56,-0.22,1.4,0.43,0.97,31,1.51,0,1.19,3.77,0.11,0.11,1.4,1.39,25.43,11.21,0.02,5.71,60.79,2.69,3.99,1.51,1.62,82,1.35,1.45,1.51,57,0.32,46,4.2,0,22.41,20.82,5.17,3.88,1.29,64.03,16.92,75,2.8,72,0,0,0,17.99,70,0.54,13,83,1.62,0.43,39,66,-4,62.26,1.4,0.41,0.55,16.27,77,4.18,6.14,0.43,0.43,0,0.11,7.87,8.3,0,0,0.22,67,0.43,18,63,19,11,70,19,15.03,13.51,1.03,100,-1.52,15.5,13.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,2.7,17,-0.03,0.01,0.06,-0.15,,-0.12
Igor Thiago,Brentford,Premier League,2025/2026,1454,16.15,16,Centre Forward,Right Centre Forward,Man,Brazil,24,25/06/01,188,0.68,0.37,0.27,0.15,1.8,21,48,4,83,0.25,0,0.06,0.43,0,0.06,0.43,0,0,0,0.37,0.33,2.23,0.04,1.24,0.56,0.68,45,0.93,0,1.18,3.22,0.19,0.07,1.67,1.52,29.28,13.99,0.01,6.44,60.62,2.91,4.52,1.3,1.49,88,1.11,1.18,1.98,57,0.19,43,3.16,0,26.19,19.32,5.88,4.89,1.8,64.71,19.87,76,4.09,84,0.19,0,0,14.12,73,0.56,20,69,1.92,0.56,36,67,-6,58.26,1.42,0.32,0.47,12.38,73,5.31,4.33,0.43,0.43,0,0.12,4.52,4.95,0,14,0.19,75,0.43,14,64,22,9,67,24,15.59,15.56,0.97,96,-0.04,15.07,14.97,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,13,3.26,24,-0.02,-0.02,0.01,0.04,,0.02
Ilia Gruev,Leeds United,Premier League,2025/2026,448,4.98,8,Left Centre Midfielder,Centre Defensive Midfielder,Man,Bulgaria,26,05/05/00,185,0,0,0,,0,,,0,,0,0,0.04,0.4,0,0,0,0,0.04,0.4,0,0.04,0.4,-0.04,0,0,0,,0.8,0,0.2,0.6,0.4,0.15,0.2,0.13,27.53,15.67,0.04,6.63,44.43,3.01,8.64,1.61,2.01,57,1.04,1.2,1.61,50,1.21,42,1,0,24.51,13.35,5.63,4.62,1.41,45.43,9.85,40,3.62,78,0.2,0,0,33.56,90,1.81,89,75,0.4,2.21,18,88,-2,45.01,1.81,0.28,0.28,21.9,98,3.39,3.42,0.4,0,0.4,0,0.2,0.2,0,100,0.4,100,0,15,73,13,59,41,0,17.13,13.75,0.99,105,-3.38,17.01,14.47,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,8,3.23,30,0.1,0.02,-0.02,,,0.1
Iliman Ndiaye,Everton,Premier League,2025/2026,1450,16.11,16,Right Wing,Left Wing,Man,Senegal,26,05/03/00,180,0.25,0.19,0.14,0.12,1.18,16,58,2,100,0.22,0.12,0.17,0.99,0.12,0.17,0.99,0,0,0,0.31,0.31,2.17,0,3.41,1.99,1.43,58,1.61,0,2.61,4.1,0.74,0.57,0.62,0.41,21.6,10.99,0.01,6.39,49.53,4.35,7.82,1.92,2.67,67,1.58,2.15,1.06,42,0.93,31,0.5,0.06,18.68,14.63,5.28,4.53,2.05,51.62,10.61,57,3.72,82,0.12,0,0,27.87,80,0.56,22,56,0.87,0.74,22,72,-7,60.15,2.36,0.46,0.59,32.77,82,7.26,10.55,0.74,0.74,0,0.37,3.85,4.59,0.06,25,0.62,31,0.93,11,64,25,8,66,26,15.38,13.37,0.98,97,-2.01,15.1,12.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,11,3.98,32,0.04,0.12,0.02,0.06,,0.24
Ismaïla Sarr,Crystal Palace,Premier League,2025/2026,1097,12.19,12,Right Attacking Midfielder,Right Wing Back,Man,Senegal,28,24/02/98,185,0.25,0.25,0.27,0.18,1.48,17,28,3,,0.2,0.08,0.1,0.98,0.08,0.1,0.98,0,0,0,0.33,0.37,2.46,-0.04,1.23,0.33,0.9,27,1.72,0,1.89,2.38,0.25,0.14,1.15,0.72,20.59,9.68,0.01,4.76,48.41,2.71,4.84,0.57,0.82,50,0.38,0.52,0.57,14,0.57,34,1.07,0,19.45,11.98,4.02,4.59,1.31,50.7,9.35,48,3.2,70,0.08,0,0,18.54,70,0.57,15,47,1.56,0.82,25,62,-8,56.53,2.79,0.35,0.63,20.43,80,7.19,5.17,0.82,0.82,0,0.41,3.86,4.68,0,20,0.25,30,0.49,21,67,12,24,68,8,16.19,15.3,0.99,103,-0.89,16.09,15.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,12,3.35,24,-0.05,0.09,0.01,-0.02,,0.04
Issa Diop,Fulham,Premier League,2025/2026,253,2.81,3,Right Centre Back,,Man,France,29,08/01/97,194,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.36,1.07,0.75,4.62,3.87,10.66,3.91,0,5.33,27.63,0.71,6.4,1.07,2.13,60,0.94,1.7,1.42,0,0.71,43,1.07,0.36,8.17,7.13,3.91,1.42,1.07,30.97,1.78,22,0.71,50,0.36,0,0,39.45,83,3.2,14,56,5.69,4.62,22,68,-15,33.29,2.49,0.55,0.55,33.05,98,5.34,3.55,0,0,0,0,0.71,0.71,0,,0,,0.36,33,63,4,30,60,10,21.11,17.81,0.96,107,-3.31,20.3,18.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,14,1.95,20,0.04,0.06,-0.05,,,0.05
Jack Grealish,Everton,Premier League,2025/2026,1361,15.12,15,Left Wing,Left Midfielder,Man,England,30,09/09/95,175,0.13,0.13,0.09,0.07,1.26,11,42,1,,0.1,0.26,0.22,1.92,0.26,0.22,1.92,0,0,0,0.4,0.31,3.17,0.09,2.71,1.39,1.32,51,3.17,0,2.05,2.65,0.66,0.57,0.46,0.33,16.01,7.54,0.03,4.56,49.68,4.7,7.87,1.12,1.79,77,0.86,1.43,0.6,55,0.33,18,0.26,0.07,14.29,10.88,3.57,3.24,1.06,51.53,7.61,53,2.58,80,0.2,0,0,32.41,81,1.79,6,71,0.86,2.12,27,75,-5,64.22,4.83,0.53,0.71,37.37,89,6.91,15.35,1.39,1.32,0.07,1.32,5.29,6.61,0,19,1.06,52,1.92,17,62,22,19,63,19,16.73,15.17,1.02,108,-1.56,17.11,16.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,10,5.73,44,0.13,0.23,0.05,-0.07,,0.34
Jack Harrison,Leeds United,Premier League,2025/2026,324,3.6,11,Left Wing,Left Wing Back,Man,England,29,19/11/96,175,0,0,0.09,0.06,1.67,0,33,2,,0.11,0,0.09,0.56,0,0.09,0.56,0,0,0,0,0.18,2.22,-0.18,1.94,0.83,1.11,43,1.11,0,0.28,3.33,1.39,1.49,1.11,0.99,20.84,8.06,0,3.06,45.58,3.61,6.11,0.83,2.22,33,0.55,2.04,0.56,33,1.67,25,0.28,0,19.45,18.31,2.5,3.89,1.11,47.17,7.78,40,2.22,57,0,0,0,34.45,74,2.22,68,42,1.94,4.45,24,72,-2,55.89,4.45,0.36,0.41,35.56,91,5.39,11.39,1.39,0.83,0.56,0,1.67,2.5,0.56,0,0,0,0.28,19,65,16,15,68,17,19.12,16.62,0.91,83,-2.5,17.34,13.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,13,3.58,29,0.05,0.09,-0.18,-0.07,,-0.11
