"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Harry Winks";"RDM";"all";"all";"11384";"H. Winks";"1996-02-02";"97.36";"24.81";"6";"0";"71";"100";"53.52";"0.93";"0.44";"81.58";"136.62";"0.28";"43.66";"5.63";"1.41";"16.9";"5.63";"2.82"
"Harry Winks";"RM";"all";"all";"11384";"H. Winks";"1996-02-02";"85.88";"17.41";"7";"0";"71";"100";"64.79";"0.75";"0.45";"76.09";"119.72";"0.31";"49.3";"2.82";"0";"7.04";"2.82";"1.41"
"Jan Bednarek";"CB";"all";"all";"4703";"J. Bednarek";"1996-04-12";"99.25";"23.8";"22";"0";"223";"100";"56.5";"0.24";"0.08";"96.83";"124.66";"0.07";"54.71";"0.45";"0";"1.79";"0";"0"
"Jan Bednarek";"LCB";"all";"all";"4703";"J. Bednarek";"1996-04-12";"99.87";"22.81";"5";"0";"69";"100";"53.62";"0.21";"0.11";"97.3";"114.49";"0.1";"52.17";"0";"0";"0";"0";"0"
"Alex Iwobi";"LW";"all";"all";"494";"A. Iwobi";"1996-05-03";"91.73";"22.89";"20";"0";"369";"100";"69.92";"2.44";"1.82";"75.19";"168.56";"1.08";"52.57";"11.11";"1.08";"44.17";"31.98";"20.87"
"Alex Iwobi";"RW";"all";"all";"494";"A. Iwobi";"1996-05-03";"91.22";"24.63";"6";"0";"120";"100";"63.33";"2.31";"1.8";"60.53";"168.33";"0.6";"38.33";"5.83";"1.67";"36.67";"30.83";"10.83"
"Kostas Tsimikas";"LB";"all";"all";"12895";"K. Tsimikas";"1996-05-12";"89.23";"25.58";"7";"0";"102";"100";"57.84";"1.32";"0.82";"86.44";"135.29";"0.66";"50";"4.9";"0";"18.63";"9.8";"6.86"
"Daniel Muñoz Mejia";"RWB";"all";"all";"32267";"D. Muñoz";"1996-05-26";"97.8";"19";"35";"0";"469";"100";"63.54";"2.15";"1.56";"66.78";"160.13";"0.72";"42.43";"7.04";"1.07";"27.93";"20.26";"9.59"
"Joachim Christian Andersen";"CB";"all";"all";"5038";"J. Andersen";"1996-05-31";"99.42";"25.45";"6";"0";"67";"100";"37.31";"0.47";"0.1";"96";"119.4";"0.08";"35.82";"0";"0";"4.48";"0";"0"
"Joachim Christian Andersen";"RCB";"all";"all";"5038";"J. Andersen";"1996-05-31";"98.45";"25.79";"22";"0";"349";"100";"46.7";"0.36";"0.16";"85.89";"124.93";"0.1";"40.11";"1.43";"0";"3.15";"1.43";"0.29"
"Ryan Manning";"LWB";"all";"all";"18725";"R. Manning";"1996-06-14";"87.25";"20.53";"13";"0";"169";"100";"57.99";"1.1";"0.71";"73.47";"149.7";"0.43";"42.6";"3.55";"0";"15.38";"10.65";"5.92"
"Mikel Merino Zazón";"CF";"all";"all";"13908";"Mikel Merino";"1996-06-22";"99.36";"29.85";"6";"0";"54";"100";"55.56";"2.43";"1.46";"80";"175.93";"1.05";"44.44";"11.11";"1.85";"38.89";"24.07";"16.67"
"Mikel Merino Zazón";"LM";"all";"all";"13908";"Mikel Merino";"1996-06-22";"86.53";"24.88";"10";"0";"104";"100";"56.73";"1.95";"1.3";"83.05";"150";"1.02";"47.12";"5.77";"3.85";"27.88";"16.35";"11.54"
"Marshall Nyasha Munetsi";"RF";"all";"all";"23173";"M. Munetsi";"1996-06-22";"92.81";"20.31";"7";"0";"40";"100";"67.5";"2.32";"1.78";"74.07";"137.5";"1.33";"50";"12.5";"0";"30";"20";"12.5"
"Joseph Oluwaseyi Temitope Ayodele-Aribo";"LM";"all";"all";"24010";"J. Aribo";"1996-07-21";"82.99";"21.84";"13";"0";"133";"100";"56.39";"1.15";"0.72";"88";"128.57";"0.52";"49.62";"5.26";"0";"15.04";"9.77";"6.77"
"Joseph Oluwaseyi Temitope Ayodele-Aribo";"RM";"all";"all";"24010";"J. Aribo";"1996-07-21";"96.54";"21.03";"5";"0";"47";"100";"48.94";"1.07";"0.47";"82.61";"129.79";"0.27";"40.43";"4.26";"0";"14.89";"6.38";"2.13"
"Daichi Kamada";"LM";"all";"all";"14607";"D. Kamada";"1996-08-05";"93.84";"18.43";"9";"0";"68";"100";"75";"1.62";"1.08";"78.43";"136.76";"0.75";"58.82";"4.41";"0";"17.65";"11.76";"7.35"
"Saša Lukić";"LDM";"all";"all";"13068";"S. Lukić";"1996-08-13";"87.6";"20.19";"10";"0";"89";"100";"62.92";"1.28";"0.8";"83.93";"140.45";"0.58";"52.81";"4.49";"1.12";"21.35";"10.11";"6.74"
"Saša Lukić";"RDM";"all";"all";"13068";"S. Lukić";"1996-08-13";"91.63";"24.8";"8";"0";"90";"100";"56.67";"2.17";"1.24";"82.35";"134.44";"0.89";"46.67";"12.22";"2.22";"20";"12.22";"7.78"
"Joelinton Cassio Apolinário de Lira";"LM";"all";"all";"12759";"Joelinton";"1996-08-14";"93.02";"20.8";"23";"0";"278";"100";"67.27";"1.81";"1.11";"81.28";"151.08";"0.76";"54.68";"9.71";"2.52";"25.18";"14.75";"9.71"
"Yves Bissouma";"DM";"all";"all";"11761";"Y. Bissouma";"1996-08-30";"89.24";"20.8";"8";"0";"48";"100";"45.83";"1.07";"0.52";"68.18";"152.08";"0.39";"31.25";"2.08";"0";"10.42";"4.17";"2.08"
"Yoane Wissa";"CF";"all";"all";"13368";"Y. Wissa";"1996-09-03";"94.44";"21.15";"33";"0";"274";"100";"73.72";"3.06";"2.35";"77.23";"170.8";"1.56";"56.93";"9.49";"2.19";"43.43";"32.12";"22.63"
"Temitayo Olufisayo Olaoluwa Aina";"RB";"all";"all";"11781";"O. Aina";"1996-10-08";"96.77";"17.43";"27";"0";"267";"100";"64.79";"0.88";"0.64";"78.61";"143.45";"0.34";"50.94";"5.24";"0.37";"10.86";"7.87";"3.75"
"Jack Harrison";"RW";"all";"all";"18846";"J. Harrison";"1996-11-20";"80.08";"14.57";"16";"0";"163";"100";"68.1";"2.31";"1.77";"62.16";"151.53";"0.69";"42.33";"5.52";"0";"31.9";"24.54";"9.82"
"James Maddison";"LM";"all";"all";"12115";"J. Maddison";"1996-11-23";"82.8";"22.57";"15";"0";"244";"100";"52.46";"1.98";"1.07";"75";"138.93";"0.72";"39.34";"7.38";"0.41";"33.61";"18.03";"12.7"
"Diogo José Teixeira da Silva";"CF";"all";"all";"2766";"Diogo Jota";"1996-12-04";"76.67";"21.7";"11";"0";"74";"100";"77.03";"4.83";"3.82";"66.67";"175.68";"1.67";"51.35";"10.81";"5.41";"55.41";"44.59";"21.62"
"Onyinye Wilfred Ndidi";"RDM";"all";"all";"11548";"W. Ndidi";"1996-12-16";"94.33";"20.69";"11";"0";"72";"100";"59.72";"1.83";"1.2";"79.07";"138.89";"0.64";"47.22";"5.56";"1.39";"30.56";"19.44";"12.5"
"Onyinye Wilfred Ndidi";"RM";"all";"all";"11548";"W. Ndidi";"1996-12-16";"93.35";"19.68";"7";"0";"64";"100";"64.06";"2";"1.32";"70.73";"137.5";"0.43";"45.31";"7.81";"0";"25";"15.62";"4.69"
"Jarrod Bowen";"CF";"all";"all";"18866";"J. Bowen";"1996-12-20";"94.8";"22.54";"16";"0";"156";"100";"67.95";"3.98";"3.03";"68.87";"169.23";"1.4";"46.79";"8.33";"1.28";"43.59";"29.49";"13.46"
"Jarrod Bowen";"RW";"all";"all";"18866";"J. Bowen";"1996-12-20";"97.12";"21.17";"16";"0";"191";"100";"65.97";"3.2";"2.44";"65.08";"166.49";"1.22";"42.93";"10.99";"2.62";"38.22";"27.75";"14.14"
"Carlos Soler Barragán";"AM";"all";"all";"11439";"Carlos Soler";"1997-01-02";"75.77";"17.28";"5";"0";"46";"100";"54.35";"1.34";"0.74";"88";"136.96";"0.6";"47.83";"4.35";"2.17";"19.57";"13.04";"10.87"
"Issa Diop";"RCB";"all";"all";"4504";"I. Diop";"1997-01-09";"98.48";"23.5";"14";"0";"199";"100";"49.75";"0.27";"0.13";"81.82";"127.64";"0.09";"40.7";"0.5";"0";"1.51";"0.5";"0.5"
"Luis Fernando Díaz Marulanda";"CF";"all";"all";"24012";"L. Díaz";"1997-01-13";"85.74";"23.62";"14";"0";"134";"100";"60.45";"2.89";"1.49";"79.01";"165.67";"1.1";"47.76";"13.43";"2.24";"46.27";"23.88";"19.4"
"Luis Fernando Díaz Marulanda";"LW";"all";"all";"24012";"L. Díaz";"1997-01-13";"81.16";"22.65";"13";"0";"172";"100";"69.19";"3.19";"2.38";"78.99";"192.44";"1.54";"54.65";"13.37";"1.16";"43.6";"30.81";"20.93"
"Pau Francisco Torres";"LCB";"all";"all";"23203";"Pau Torres";"1997-01-16";"101.14";"22.95";"22";"0";"354";"100";"48.31";"0.84";"0.38";"83.63";"135.31";"0.26";"40.4";"1.69";"0.56";"9.32";"3.67";"1.98"
"Lewis Cook";"LDM";"all";"all";"12477";"L. Cook";"1997-02-03";"99.92";"22.81";"13";"0";"135";"100";"55.56";"1.03";"0.49";"85.33";"128.15";"0.39";"47.41";"8.89";"0";"12.59";"5.93";"5.19"
"Lewis Cook";"RB";"all";"all";"12477";"L. Cook";"1997-02-03";"100";"22.84";"7";"0";"79";"100";"65.82";"0.79";"0.49";"80.77";"150.63";"0.34";"53.16";"7.59";"0";"8.86";"5.06";"2.53"
"Lewis Cook";"RDM";"all";"all";"12477";"L. Cook";"1997-02-03";"97.75";"20.25";"12";"0";"96";"100";"62.5";"1.01";"0.6";"78.33";"136.46";"0.43";"48.96";"8.33";"1.04";"16.67";"8.33";"5.21"
"Adam Armstrong";"CF";"all";"all";"168";"A. Armstrong";"1997-02-10";"79.68";"21.41";"8";"0";"61";"100";"68.85";"1.51";"1.07";"80.95";"160.66";"0.77";"55.74";"4.92";"0";"19.67";"14.75";"9.84"
"Conor Chaplin";"AM";"all";"all";"24579";"C. Chaplin";"1997-02-16";"78.31";"14.9";"8";"0";"76";"100";"71.05";"1.77";"1.32";"68.52";"146.05";"0.63";"48.68";"6.58";"1.32";"28.95";"23.68";"10.53"
"Dominic Calvert-Lewin";"CF";"all";"all";"11753";"D. Calvert-Lewin";"1997-03-16";"85.94";"16.15";"19";"0";"105";"100";"74.29";"2.9";"2.11";"65.38";"149.52";"0.95";"48.57";"6.67";"0";"41.9";"29.52";"15.24"
"Harry Wilson";"RW";"all";"all";"11638";"H. Wilson";"1997-03-22";"81.62";"21.56";"10";"0";"106";"100";"63.21";"2.28";"1.65";"74.63";"158.49";"1.02";"47.17";"9.43";"0.94";"33.96";"23.58";"12.26"
"Gabriel Fernando de Jesus";"CF";"all";"all";"11500";"Gabriel Jesus";"1997-04-03";"87.17";"26.69";"6";"0";"59";"100";"57.63";"3.75";"2.6";"79.41";"177.97";"1.23";"45.76";"11.86";"0";"49.15";"32.2";"22.03"
"Kyle Leonardus Walker-Peters";"LWB";"all";"all";"12145";"K. Walker-Peters";"1997-04-13";"93.11";"23.77";"10";"0";"189";"100";"59.79";"1.09";"0.52";"86.73";"139.68";"0.41";"51.85";"4.76";"0";"14.81";"6.88";"4.23"
"Kyle Leonardus Walker-Peters";"RWB";"all";"all";"12145";"K. Walker-Peters";"1997-04-13";"100.25";"23.13";"13";"0";"266";"100";"57.52";"1.16";"0.63";"83.66";"148.12";"0.34";"48.12";"4.14";"0.75";"14.29";"8.27";"4.89"
"Youri Tielemans";"LDM";"all";"all";"11041";"Y. Tielemans";"1997-05-07";"97.63";"24.09";"17";"0";"263";"100";"58.94";"1.83";"1.08";"74.19";"141.06";"0.67";"43.73";"9.51";"2.28";"28.52";"17.49";"9.89"
"Youri Tielemans";"LM";"all";"all";"11041";"Y. Tielemans";"1997-05-07";"95.39";"20.43";"8";"0";"100";"100";"63";"1.83";"1.27";"76.19";"146";"0.71";"48";"5";"0";"33";"22";"12"
"Marcos Senesi";"LCB";"all";"all";"24011";"M. Senesi";"1997-05-10";"90.17";"19.03";"12";"0";"154";"100";"51.3";"0.67";"0.4";"73.42";"129.22";"0.24";"37.66";"3.25";"0";"9.09";"7.14";"3.25"
"Rúben  Santos Gato Alves Dias";"LCB";"all";"all";"11775";"Rúben Dias";"1997-05-14";"98.33";"31.79";"8";"0";"104";"100";"48.08";"0.59";"0.35";"92";"113.46";"0.21";"44.23";"0";"0";"7.69";"3.85";"2.88"
"Rúben  Santos Gato Alves Dias";"RCB";"all";"all";"11775";"Rúben Dias";"1997-05-14";"98.97";"32.73";"15";"0";"261";"100";"48.66";"0.61";"0.24";"93.7";"123.37";"0.21";"45.59";"1.53";"0";"8.43";"2.3";"1.92"
"Kaoru Mitoma";"LW";"all";"all";"67969";"K. Mitoma";"1997-05-20";"92.87";"23.02";"24";"0";"338";"100";"63.31";"2.67";"1.88";"72.9";"159.17";"1.04";"46.15";"11.54";"1.18";"42.31";"26.92";"15.68"
"Joe Gomez";"RCB";"all";"all";"11475";"J. Gomez";"1997-05-23";"94.63";"26.4";"5";"0";"70";"100";"45.71";"0.66";"0.34";"81.25";"120";"0.18";"37.14";"1.43";"0";"7.14";"2.86";"1.43"
"Max Kilman";"CB";"all";"all";"20262";"M. Kilman";"1997-05-23";"100.74";"23.98";"10";"0";"124";"100";"47.58";"0.26";"0.13";"96.61";"128.23";"0.12";"45.97";"0.81";"0";"0.81";"0.81";"0.81"
"Max Kilman";"LCB";"all";"all";"20262";"M. Kilman";"1997-05-23";"99.23";"22.49";"27";"0";"290";"100";"52.41";"0.36";"0.17";"87.5";"122.41";"0.12";"45.86";"1.38";"0.34";"3.45";"1.03";"0.69"
"Emmanuel Agbadou";"CB";"all";"all";"32773";"E. Agbadou";"1997-06-17";"96.23";"23.18";"13";"0";"140";"100";"51.43";"0.5";"0.23";"79.17";"122.14";"0.15";"40.71";"1.43";"0.71";"5";"3.57";"2.86"
"Rodrigo Bentancur Colmán";"DM";"all";"all";"11287";"R. Bentancur";"1997-06-25";"83.88";"23.07";"14";"0";"111";"100";"47.75";"1.41";"0.79";"83.02";"136.94";"0.64";"39.64";"5.41";"0.9";"21.62";"10.81";"7.21"
"Jean-Philippe Mateta";"CF";"all";"all";"19164";"J. Mateta";"1997-06-28";"88.44";"17.47";"28";"0";"193";"100";"81.35";"3.04";"2.66";"68.15";"178.76";"1.5";"55.44";"11.4";"1.55";"41.97";"36.27";"21.24"
"David Brooks";"RW";"all";"all";"12478";"D. Brooks";"1997-07-08";"75.31";"17.55";"8";"0";"69";"100";"68.12";"1.89";"1.32";"78.72";"176.81";"0.61";"53.62";"8.7";"0";"26.09";"18.84";"7.25"
"Matty Cash";"RB";"all";"all";"18568";"M. Cash";"1997-08-07";"92.6";"20.42";"22";"0";"204";"100";"60.78";"1.3";"0.72";"82.26";"143.14";"0.35";"50";"1.96";"0";"16.18";"8.82";"2.94"
"Antonee Robinson";"LB";"all";"all";"17969";"A. Robinson";"1997-08-08";"99.41";"24.87";"29";"0";"653";"100";"66.16";"1.8";"1.37";"71.99";"153.29";"0.71";"47.63";"5.21";"1.38";"25.42";"18.84";"8.58"
"Leon Bailey Butler";"RW";"all";"all";"6149";"L. Bailey";"1997-08-09";"78.36";"19.1";"11";"0";"104";"100";"70.19";"2.9";"2.07";"60.27";"165.38";"0.9";"42.31";"5.77";"0";"39.42";"29.81";"12.5"
"Lucas Tolentino Coelho de Lima";"LM";"all";"all";"22224";"Lucas Paquetà";"1997-08-27";"82.85";"18.8";"9";"0";"112";"100";"67.86";"1.78";"1.31";"64.47";"144.64";"0.63";"43.75";"11.61";"0";"35.71";"26.79";"12.5"
"Dominic Solanke";"CF";"all";"all";"2816";"D. Solanke";"1997-09-14";"95.48";"24.28";"25";"0";"146";"100";"77.4";"3.27";"2.56";"67.26";"170.55";"1.23";"52.05";"11.64";"3.42";"48.63";"38.36";"19.86"
"Oluwatosin Adarabioyo";"RCB";"all";"all";"11589";"T. Adarabioyo";"1997-09-24";"96.5";"26.74";"13";"0";"141";"100";"45.39";"0.37";"0.19";"92.19";"119.86";"0.13";"41.84";"2.84";"0.71";"5.67";"3.55";"1.42"
"Ben White";"RB";"all";"all";"24540";"B. White";"1997-10-08";"94.14";"23.79";"12";"0";"130";"100";"50";"0.82";"0.28";"83.08";"126.92";"0.15";"41.54";"2.31";"0";"7.69";"2.31";"0.77"
"Nikola Milenković";"RCB";"all";"all";"11816";"N. Milenković";"1997-10-12";"100.27";"17.96";"33";"0";"162";"100";"40.12";"0.25";"0.09";"92.31";"117.28";"0.06";"37.04";"0.62";"0";"1.23";"0.62";"0"
"Ezri Konsa Ngoyo";"RB";"all";"all";"18952";"E. Konsa";"1997-10-23";"102.6";"23.96";"6";"0";"89";"100";"53.93";"0.77";"0.38";"85.42";"141.57";"0.18";"46.07";"2.25";"0";"7.87";"3.37";"0"
"Ezri Konsa Ngoyo";"RCB";"all";"all";"18952";"E. Konsa";"1997-10-23";"100.73";"22.44";"25";"0";"242";"100";"54.96";"0.37";"0.25";"84.21";"128.51";"0.17";"46.28";"2.07";"0";"3.31";"2.48";"0.83"
"Edson Omar Álvarez Velázquez";"RDM";"all";"all";"11906";"E. Álvarez";"1997-10-24";"97.44";"22.17";"6";"0";"66";"100";"51.52";"0.98";"0.5";"76.47";"124.24";"0.28";"39.39";"0";"0";"19.7";"10.61";"4.55"
"Sean Longstaff";"RM";"all";"all";"12459";"S. Longstaff";"1997-10-30";"83.48";"16.3";"7";"0";"56";"100";"66.07";"1.34";"0.9";"83.78";"128.57";"0.39";"55.36";"5.36";"0";"10.71";"3.57";"1.79"
"Marcus Rashford";"LW";"all";"all";"6847";"M. Rashford";"1997-10-31";"76.55";"19.41";"9";"0";"105";"100";"64.76";"2.48";"1.88";"55.88";"158.1";"1.04";"36.19";"8.57";"0";"35.24";"23.81";"8.57"
"Christopher Nkunku";"LW";"all";"all";"1896";"C. Nkunku";"1997-11-14";"80.95";"21.95";"5";"0";"52";"100";"57.69";"2.17";"1.43";"96.67";"173.08";"1.3";"55.77";"13.46";"1.92";"38.46";"21.15";"19.23"
"Axel Tuanzebe";"RB";"all";"all";"12111";"A. Tuanzebe";"1997-11-14";"94.42";"17.92";"17";"0";"201";"100";"61.69";"0.4";"0.19";"91.94";"137.31";"0.15";"56.72";"0.5";"0";"4.48";"1.99";"1.49"
"Noussair Mazraoui";"RB";"all";"all";"12380";"N. Mazraoui";"1997-11-14";"92.7";"24.54";"6";"0";"91";"100";"60.44";"0.7";"0.5";"78.18";"132.97";"0.2";"47.25";"3.3";"1.1";"4.4";"3.3";"1.1"
"Noussair Mazraoui";"RCB";"all";"all";"12380";"N. Mazraoui";"1997-11-14";"92.35";"24.21";"8";"0";"130";"100";"58.46";"0.36";"0.16";"88.16";"133.08";"0.14";"51.54";"0.77";"0";"5.38";"1.54";"1.54"
"Noussair Mazraoui";"RWB";"all";"all";"12380";"N. Mazraoui";"1997-11-14";"91.9";"21.82";"10";"0";"152";"100";"60.53";"1";"0.73";"77.17";"146.71";"0.39";"46.71";"5.92";"0";"11.84";"8.55";"5.26"
"Bruno Guimarães Rodriguez Moura";"DM";"all";"all";"24870";"Bruno Guimarães";"1997-11-16";"95.41";"21.7";"16";"0";"223";"100";"55.16";"1.9";"1.07";"73.98";"143.5";"0.74";"40.81";"5.83";"0.45";"28.25";"16.14";"12.11"
"Bruno Guimarães Rodriguez Moura";"RM";"all";"all";"24870";"Bruno Guimarães";"1997-11-16";"93.77";"22.19";"20";"0";"347";"100";"65.42";"1.9";"1.25";"76.21";"142.07";"0.83";"49.86";"8.36";"1.73";"32.85";"20.46";"13.54"
"Ryan Yates";"RDM";"all";"all";"18570";"R. Yates";"1997-11-21";"94.36";"17.42";"11";"0";"69";"100";"57.97";"1.01";"0.47";"87.5";"117.39";"0.28";"50.72";"4.35";"0";"15.94";"4.35";"0"
"Aaron Wan-Bissaka";"RB";"all";"all";"12307";"A. Wan-Bissaka";"1997-11-26";"98.48";"20.92";"15";"0";"207";"100";"65.7";"1.14";"0.94";"81.62";"139.61";"0.48";"53.62";"5.8";"0";"15.46";"12.08";"5.31"
"Aaron Wan-Bissaka";"RWB";"all";"all";"12307";"A. Wan-Bissaka";"1997-11-26";"98.85";"23.77";"14";"0";"287";"100";"67.94";"1.49";"1.06";"75.38";"154.7";"0.54";"51.22";"7.67";"1.74";"16.72";"12.2";"5.92"
"Harvey Barnes";"LF";"all";"all";"18650";"H. Barnes";"1997-12-09";"83.46";"19.55";"11";"0";"146";"100";"69.18";"2.45";"1.95";"72.28";"166.44";"1.02";"50";"10.27";"1.37";"30.14";"23.97";"12.33"
"Konstantinos Mavropanos";"RCB";"all";"all";"12182";"K. Mavropanos";"1997-12-11";"98.22";"22.51";"15";"0";"196";"100";"47.96";"0.2";"0.11";"91.49";"127.55";"0.09";"43.88";"2.04";"0";"0";"0";"0"
"James Bree";"RCB";"all";"all";"18961";"J. Bree";"1997-12-11";"95.6";"21.48";"6";"0";"81";"100";"66.67";"0.5";"0.24";"85.19";"134.57";"0.12";"56.79";"3.7";"0";"6.17";"2.47";"0"
"Gabriel dos Santos Magalhães";"LCB";"all";"all";"12841";"Gabriel Magalhaes";"1997-12-19";"99.83";"26.49";"25";"0";"347";"100";"42.94";"0.59";"0.24";"86.58";"126.8";"0.13";"37.18";"1.44";"0";"4.03";"0.86";"0.58"
"Lisandro Martínez";"LCB";"all";"all";"23109";"L. Martínez";"1998-01-18";"96.35";"25.75";"19";"0";"294";"100";"42.18";"0.64";"0.29";"85.48";"126.87";"0.22";"36.05";"3.06";"0.34";"8.84";"4.42";"3.4"
"Pervis Josué Estupiñán Tenorio";"LB";"all";"all";"23780";"P. Estupiñán";"1998-01-21";"99.14";"24.41";"24";"0";"330";"100";"53.94";"1.49";"0.87";"78.09";"143.03";"0.53";"42.12";"3.94";"0.3";"19.39";"11.21";"6.67"
"Norberto Bercique Gomes Betuncal";"CF";"all";"all";"29252";"Beto";"1998-01-31";"88.4";"17.16";"15";"0";"95";"100";"71.58";"3.61";"2.9";"58.82";"173.68";"1.19";"42.11";"10.53";"1.05";"43.16";"32.63";"20"
"Igor Julio dos Santos de Paulo";"LCB";"all";"all";"23754";"Igor Julio";"1998-02-07";"96.94";"22.96";"9";"0";"108";"100";"41.67";"0.49";"0.2";"71.11";"126.85";"0.09";"29.63";"2.78";"0.93";"6.48";"1.85";"0"
"Sander Gard Bolin Berge";"LDM";"all";"all";"12029";"S. Berge";"1998-02-14";"96.75";"26.57";"12";"0";"117";"100";"54.7";"1";"0.39";"93.75";"125.64";"0.34";"51.28";"2.56";"0";"12.82";"4.27";"3.42"
"Sander Gard Bolin Berge";"RDM";"all";"all";"12029";"S. Berge";"1998-02-14";"88.25";"18.99";"7";"0";"54";"100";"64.81";"1.15";"0.71";"85.71";"157.41";"0.53";"55.56";"9.26";"1.85";"18.52";"11.11";"7.41"
"James Justin";"RB";"all";"all";"23126";"J. Justin";"1998-02-23";"95.91";"20.11";"26";"0";"250";"100";"58.8";"1.01";"0.69";"79.59";"141.6";"0.39";"46.8";"4.4";"0.8";"11.6";"6.8";"2.8"
"James Justin";"RWB";"all";"all";"23126";"J. Justin";"1998-02-23";"89.36";"19.46";"5";"0";"53";"100";"58.49";"1.84";"1.5";"58.06";"156.6";"0.49";"33.96";"0";"0";"26.42";"24.53";"9.43"
"Ismaïla Sarr";"AM";"all";"all";"11274";"I. Sarr";"1998-02-25";"93.61";"17.23";"7";"0";"71";"100";"85.92";"3.74";"3.48";"72.13";"177.46";"2.04";"61.97";"16.9";"4.23";"47.89";"42.25";"26.76"
"Ismaïla Sarr";"RF";"all";"all";"11274";"I. Sarr";"1998-02-25";"86.84";"16.77";"11";"0";"108";"100";"73.15";"2.79";"2.21";"58.23";"162.96";"1.05";"42.59";"12.96";"2.78";"43.52";"35.19";"17.59"
"Ismaïla Sarr";"RW";"all";"all";"11274";"I. Sarr";"1998-02-25";"93.04";"16.53";"10";"0";"118";"100";"81.36";"3.86";"3.34";"65.62";"181.36";"1.63";"53.39";"13.56";"2.54";"49.15";"43.22";"22.88"
"Axel Disasi";"RCB";"all";"all";"12257";"A. Disasi";"1998-03-11";"99.25";"26.16";"5";"0";"65";"100";"49.23";"0.55";"0.31";"84.38";"126.15";"0.14";"41.54";"4.62";"0";"7.69";"4.62";"0"
"Orel Johnson Mangala";"LDM";"all";"all";"19372";"O. Mangala";"1998-03-18";"90.12";"17.09";"5";"0";"23";"100";"60.87";"1.02";"0.54";"78.57";"130.43";"0.47";"47.83";"0";"0";"13.04";"8.7";"8.7"
"Orel Johnson Mangala";"RM";"all";"all";"19372";"O. Mangala";"1998-03-18";"96.36";"18.18";"5";"0";"41";"100";"65.85";"1.42";"0.9";"81.48";"136.59";"0.7";"53.66";"4.88";"0";"24.39";"17.07";"12.2"
"Wout Faes";"LCB";"all";"all";"14657";"W. Faes";"1998-04-03";"101.23";"20.12";"5";"0";"38";"100";"47.37";"0.31";"0.11";"94.44";"136.84";"0.1";"44.74";"2.63";"0";"0";"0";"0"
"Wout Faes";"RCB";"all";"all";"14657";"W. Faes";"1998-04-03";"99.75";"21.72";"25";"0";"237";"100";"45.15";"0.32";"0.13";"86.92";"122.36";"0.09";"39.24";"0.42";"0";"2.95";"0.84";"0.42"
"Nathan Broadhead";"LW";"all";"all";"40687";"N. Broadhead";"1998-04-05";"80.84";"15.26";"5";"0";"33";"100";"72.73";"1.61";"1.19";"79.17";"187.88";"1.08";"57.58";"9.09";"0";"27.27";"21.21";"21.21"
"Kristoffer Vassbakk Ajer";"LB";"all";"all";"12012";"K. Ajer";"1998-04-17";"98.99";"22.44";"5";"0";"63";"100";"55.56";"1.18";"0.46";"71.43";"147.62";"0.22";"39.68";"1.59";"0";"15.87";"6.35";"0"
"Kristoffer Vassbakk Ajer";"RB";"all";"all";"12012";"K. Ajer";"1998-04-17";"82.33";"19.49";"9";"0";"77";"100";"58.44";"0.96";"0.53";"88.89";"135.06";"0.28";"51.95";"2.6";"0";"6.49";"3.9";"2.6"
"Cristian Gabriel Romero";"RCB";"all";"all";"14155";"C. Romero";"1998-04-27";"93.65";"26.09";"15";"0";"275";"100";"48.36";"0.43";"0.18";"87.22";"132.36";"0.12";"42.18";"2.18";"0.36";"4.73";"1.45";"0.73"
"Vitaly Janelt";"DM";"all";"all";"19274";"V. Janelt";"1998-05-10";"84.58";"20.6";"5";"0";"35";"100";"34.29";"1.39";"0.41";"66.67";"111.43";"0.19";"22.86";"2.86";"0";"22.86";"5.71";"0"
"Vitaly Janelt";"LDM";"all";"all";"19274";"V. Janelt";"1998-05-10";"84.44";"19.13";"13";"0";"81";"100";"53.09";"1.75";"1.13";"65.12";"128.4";"0.74";"34.57";"4.94";"1.23";"27.16";"14.81";"6.17"
"Vitaly Janelt";"LM";"all";"all";"19274";"V. Janelt";"1998-05-10";"83.83";"18.64";"7";"0";"53";"100";"45.28";"1.86";"0.75";"54.17";"135.85";"0.22";"24.53";"1.89";"0";"20.75";"7.55";"1.89"
