"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Jean Carlos Humanante Vargas";"RM";"all";"all";"44269";"J. Humanante";"1996-05-13";"94.63";"15.17";"5";"0";"28";"100";"17.86";"1.34";"0";"17.86";"14.29";"0";"0.38";"0.01";"3.57";"0"
"Jefferson José Nazareno Jama";"RCB";"all";"all";"601571";"J. Nazareno";"1999-03-25";"100.68";"15.75";"8";"0";"17";"100";"5.88";"0.21";"0";"47.06";"41.18";"0";"0.02";"0.02";"0";"0"
"Jeison Medina Escobar";"CF";"all";"all";"37056";"J. Medina";"1995-02-27";"85.23";"19.23";"28";"1";"685";"100";"54.89";"4.26";"1.17";"36.5";"22.04";"5.84";"1.54";"0.8";"19.71";"9.64"
"Jerry Luis Parrales Arizaga";"LCB";"all";"all";"545418";"J. Parrales";"1997-02-08";"101";"17.39";"10";"0";"35";"100";"20";"1.07";"0";"28.57";"22.86";"0";"0.12";"0.01";"2.86";"0"
"Jesús Emiliano Trindade Flores";"RDM";"all";"all";"34295";"J. Trindade";"1993-07-10";"93.97";"19.22";"10";"0";"162";"100";"9.26";"0.68";"0";"43.21";"39.51";"1.23";"0.27";"0.2";"3.09";"2.47"
"Jesús Luis Castillo Saa";"LB";"all";"all";"39074";"J. Castillo";"1999-04-26";"91.55";"20.84";"5";"0";"110";"100";"15.45";"1.33";"0";"37.27";"31.82";"2.73";"0.45";"0.36";"4.55";"2.73"
"Jhojan Esmaides  Julio Palacios";"LF";"all";"all";"34399";"J. Julio";"1998-02-11";"85.27";"18.57";"5";"0";"127";"100";"41.73";"2.74";"1.57";"37.01";"30.71";"3.15";"0.74";"0.61";"11.81";"9.45"
"Jhon Jairo Cifuente Vergara";"CF";"all";"all";"18278";"J. Cifuente";"1992-07-23";"78.85";"22.02";"11";"0";"216";"100";"82.41";"5.66";"1.39";"36.57";"19.44";"9.26";"1.97";"0.98";"29.63";"15.28"
"Jimmy Denilson Bolaños Cervantes";"RB";"all";"all";"69551";"J. Bolaños";"2000-08-18";"92.49";"15.27";"18";"0";"231";"100";"6.06";"0.73";"0";"37.23";"30.74";"3.03";"0.23";"0.19";"2.16";"2.16"
"Joaquín Azzem Vergés Collazo";"AM";"all";"all";"121196";"Joaquín Vergés";"1992-06-01";"79.94";"12.67";"5";"1";"83";"100";"61.45";"3.16";"0";"40.96";"21.69";"7.23";"1.24";"0.5";"24.1";"10.84"
"Joaquín Azzem Vergés Collazo";"CF";"all";"all";"121196";"Joaquín Vergés";"1992-06-01";"88.84";"15.61";"5";"1";"131";"100";"51.15";"2.82";"2.29";"48.09";"36.64";"10.69";"1.26";"0.86";"22.14";"13.74"
"Joaquín Pombo Steinberger";"LCB";"all";"all";"36824";"J. Pombo";"2001-03-18";"93.58";"23.76";"5";"0";"14";"100";"0";"0.03";"0";"35.71";"35.71";"0";"0.03";"0.03";"0";"0"
"Joffre Andrés Escobar Moyano";"CF";"all";"all";"38988";"J. Escobar";"1996-10-24";"83.04";"13";"6";"0";"102";"100";"58.82";"4.84";"0";"44.12";"25.49";"11.76";"2.05";"0.77";"25.49";"12.75"
"John Jairo Jiménez Vega";"RCB";"all";"all";"44271";"J. Jiménez";"1995-04-03";"94.81";"16.88";"6";"0";"14";"100";"0";"0.13";"0";"28.57";"21.43";"0";"0.01";"0.01";"0";"0"
"John Jairo Ontaneda Campos";"RCB";"all";"all";"121188";"J. Ontaneda";"1996-06-02";"96.95";"20.07";"21";"0";"77";"100";"2.6";"0.33";"0";"44.16";"41.56";"2.6";"0.13";"0.12";"1.3";"1.3"
"Jonathan Daniel Benítez Benítez";"LB";"all";"all";"72344";"J. Benítez";"2001-01-28";"99.8";"20.29";"8";"0";"55";"100";"18.18";"1.05";"0";"36.36";"29.09";"3.64";"0.45";"0.27";"7.27";"3.64"
"Jonathan Daniel Benítez Benítez";"LCB";"all";"all";"72344";"J. Benítez";"2001-01-28";"96.76";"18.9";"7";"0";"36";"100";"5.56";"0.46";"0";"25";"19.44";"0";"0.26";"0.08";"5.56";"0"
"Jonathan Darwin Borja Colorado";"LW";"all";"all";"24908";"J. Borja";"1994-04-05";"83.68";"15.39";"8";"0";"148";"100";"33.78";"2.23";"1.35";"41.22";"32.43";"4.73";"0.67";"0.46";"9.46";"4.73"
"Jonathan David Dos Santos Duré";"CF";"all";"all";"38686";"J. Dos Santos";"1992-04-18";"90.95";"14.86";"10";"0";"243";"100";"76.95";"5.47";"1.65";"32.92";"15.23";"7";"1.85";"0.98";"25.51";"12.35"
"Jonnathan Gabriel Mina Jara";"LB";"all";"all";"43934";"J. Mina";"1995-03-28";"94.54";"19.72";"17";"0";"324";"100";"21.3";"1.3";"0.93";"40.74";"35.8";"2.78";"0.53";"0.45";"10.49";"9.26"
"Jonny Alexander Uchuari Pintado";"LW";"all";"all";"38699";"Jonny Uchuari";"1994-01-19";"91.11";"17.7";"6";"0";"144";"100";"37.5";"3.11";"0";"41.67";"25.69";"4.17";"1.08";"0.46";"13.89";"6.25"
"Jorge Antonio  Ordoñez Galarce";"RW";"all";"all";"44273";"J. Ordoñez";"1995-06-27";"75.42";"12.15";"9";"0";"164";"100";"34.15";"2.81";"0";"40.85";"29.88";"5.49";"1";"0.52";"14.02";"9.76"
"Jorge Ariel Almagro Albán";"RW";"all";"all";"172876";"J. Almagro";"2001-02-14";"80.64";"16.26";"10";"1";"217";"100";"39.63";"2.27";"0.92";"39.17";"29.49";"5.07";"0.75";"0.55";"14.75";"10.6"
"Jorge Vidal Valdez Chamorro";"RW";"all";"all";"43888";"J. Valdez Chamorro";"1994-05-26";"85.46";"14.16";"10";"0";"182";"100";"41.21";"2.36";"0";"29.12";"18.68";"3.85";"0.64";"0.43";"9.34";"4.95"
"Jose Ignacio Flor Blanco";"RCB";"all";"all";"71087";"J. Flor";"1998-04-05";"98.99";"15.03";"10";"1";"30";"100";"0";"0.13";"0";"20";"16.67";"3.33";"0.01";"0.01";"0";"0"
"Jostin Aldahir Alman Herrera";"CF";"all";"all";"69562";"J. Alman";"1995-05-11";"81.99";"11.77";"12";"0";"306";"100";"49.67";"3.39";"0.33";"36.27";"22.22";"4.25";"1.03";"0.48";"16.01";"7.19"
"Josué William Cuero Mercado";"RB";"all";"all";"71109";"J. Cuero";"2001-05-21";"100.16";"14.99";"14";"0";"173";"100";"5.78";"0.75";"0";"33.53";"28.32";"3.47";"0.25";"0.19";"0.58";"0"
"José Alfredo Quinteros Ordóñez";"RB";"all";"all";"38240";"J. Quintero";"1990-06-20";"98.36";"20.18";"11";"1";"165";"100";"12.73";"1.18";"0.61";"49.7";"43.64";"6.67";"0.67";"0.56";"6.67";"5.45"
"José Enrique Angulo Caicedo";"CF";"all";"all";"38427";"J. Angulo";"1995-02-03";"93.07";"15.35";"11";"0";"176";"100";"65.34";"4.07";"0";"42.05";"25";"2.84";"1.62";"0.73";"22.73";"12.5"
"José Fajardo Nelson";"CF";"all";"all";"67094";"José Fajardo";"1993-08-18";"95.59";"20.61";"10";"1";"237";"100";"81.43";"6.09";"1.27";"45.15";"21.94";"7.17";"2.88";"1.01";"35.02";"14.35"
"José Luis Cazares Quiñonez";"LM";"all";"all";"39409";"J. Cazares";"1991-05-14";"89.15";"19.11";"10";"1";"194";"100";"12.89";"1.11";"0";"34.54";"33.51";"4.12";"0.33";"0.3";"4.12";"3.61"
"José Luis Cazares Quiñonez";"RM";"all";"all";"39409";"J. Cazares";"1991-05-14";"95.81";"15.82";"6";"0";"112";"100";"15.18";"1.14";"0";"37.5";"33.93";"3.57";"0.29";"0.24";"2.68";"0.89"
"José Luis Marrufo Jiménez";"LB";"all";"all";"38327";"J. Marrufo";"1996-05-12";"98.11";"15.97";"5";"0";"31";"100";"16.13";"2.07";"0";"19.35";"19.35";"0";"0.68";"0.68";"6.45";"6.45"
"José Luis Marrufo Jiménez";"LCB";"all";"all";"38327";"J. Marrufo";"1996-05-12";"99.84";"17.04";"21";"0";"40";"100";"10";"0.5";"0";"27.5";"25";"0";"0.12";"0.01";"2.5";"0"
"José Manuel Hernández Porozo";"LB";"all";"all";"39202";"M. Hernández";"1996-12-18";"101.11";"18.44";"16";"1";"196";"100";"8.16";"0.94";"0";"38.78";"32.65";"1.02";"0.33";"0.23";"2.55";"1.02"
"João Joshimar Rojas López";"LW";"all";"all";"34488";"J. Rojas";"1997-08-16";"89.47";"21.18";"7";"0";"217";"100";"32.26";"2.4";"0.46";"39.63";"29.95";"4.61";"0.8";"0.39";"10.14";"5.53"
"Juan Carlos Paredes Reasco";"RDM";"all";"all";"5506";"J. Paredes";"1987-07-08";"92.78";"16.92";"8";"2";"72";"100";"9.72";"0.67";"0";"30.56";"27.78";"1.39";"0.18";"0.17";"2.78";"2.78"
"Juan Carlos Paredes Reasco";"RM";"all";"all";"5506";"J. Paredes";"1987-07-08";"96.17";"21.23";"9";"0";"149";"100";"13.42";"0.92";"0";"34.9";"30.87";"2.01";"0.23";"0.15";"2.01";"0.67"
"Juan Cruz González";"RB";"all";"all";"57434";"J. González";"1996-12-02";"93.15";"18.83";"21";"0";"219";"100";"7.31";"0.75";"0.91";"34.25";"31.51";"7.31";"0.23";"0.21";"2.74";"2.28"
"Juan Cruz Randazzo";"LCB";"all";"all";"550980";"J. Randazzo";"1994-10-11";"98.52";"13.27";"14";"2";"25";"100";"28";"2.04";"0";"12";"12";"0";"0";"0";"0";"0"
"Juan Ignacio Alvacete";"LCB";"all";"all";"726614";"J. Alvacete";"1991-01-12";"97.87";"17.12";"14";"0";"54";"100";"3.7";"0.51";"0";"31.48";"27.78";"0";"0.06";"0.01";"0";"0"
"Juan Manuel Elordi";"LB";"all";"all";"812790";"J. Elordi";"1994-08-21";"101.83";"15.42";"11";"0";"245";"100";"37.96";"1.94";"0";"31.43";"22.45";"4.08";"0.55";"0.38";"11.43";"7.76"
"Juan Pablo Ruiz Gómez";"LW";"all";"all";"572222";"J. Ruiz";"1994-01-10";"82.34";"16.82";"13";"0";"330";"100";"35.76";"2.28";"0";"40.3";"29.09";"3.33";"0.77";"0.43";"12.12";"6.97"
"Julio Joao Ortiz Landázuri";"DM";"all";"all";"38220";"J. Ortiz";"1996-05-01";"100.28";"23.68";"11";"0";"139";"100";"9.35";"0.67";"0";"33.81";"28.78";"0.72";"0.13";"0.09";"1.44";"0.72"
"Julio Joao Ortiz Landázuri";"LDM";"all";"all";"38220";"J. Ortiz";"1996-05-01";"101.43";"25.09";"5";"0";"63";"100";"4.76";"0.48";"0";"44.44";"42.86";"0";"0.18";"0.18";"1.59";"1.59"
"Julio Joao Ortiz Landázuri";"RDM";"all";"all";"38220";"J. Ortiz";"1996-05-01";"99.35";"23.82";"8";"0";"95";"100";"10.53";"0.75";"1.05";"54.74";"51.58";"1.05";"0.32";"0.29";"4.21";"3.16"
"Júnior Nazareno Sornoza Moreira";"AM";"all";"all";"24906";"J. Sornoza";"1994-01-28";"73.93";"17.55";"5";"0";"59";"100";"33.9";"2.17";"0";"38.98";"32.2";"6.78";"0.67";"0.59";"8.47";"6.78"
"Júnior Nazareno Sornoza Moreira";"LM";"all";"all";"24906";"J. Sornoza";"1994-01-28";"73.48";"16.7";"5";"0";"43";"100";"37.21";"2.47";"2.33";"25.58";"20.93";"11.63";"0.51";"0.4";"9.3";"6.98"
"Keny Alexander Arroyo Alvarado";"RW";"all";"all";"799973";"Keny Arroyo";"2006-02-14";"90.41";"21.21";"12";"1";"295";"100";"29.49";"2.01";"1.36";"43.39";"32.88";"8.14";"0.86";"0.55";"11.86";"7.46"
"Kevin Andrés Minda Ruales";"RDM";"all";"all";"39069";"K. Minda";"1998-11-21";"96.42";"23.74";"11";"1";"97";"100";"15.46";"0.87";"0";"28.87";"25.77";"0";"0.15";"0.1";"2.06";"1.03"
"Kevin Andrés Minda Ruales";"RM";"all";"all";"39069";"K. Minda";"1998-11-21";"100.85";"24.94";"6";"1";"42";"100";"19.05";"1.73";"0";"33.33";"28.57";"2.38";"0.29";"0.14";"7.14";"2.38"
"Kevin Marcelo Peralta Ayoví";"LCB";"all";"all";"39195";"K. Peralta";"1997-05-01";"99.75";"14.44";"5";"0";"22";"100";"18.18";"0.9";"0";"36.36";"36.36";"4.55";"0.29";"0.29";"4.55";"4.55"
"Kevin Marcelo Peralta Ayoví";"RB";"all";"all";"39195";"K. Peralta";"1997-05-01";"93.8";"16.97";"5";"0";"87";"100";"6.9";"0.79";"1.15";"41.38";"36.78";"2.3";"0.18";"0.16";"0";"0"
"Kevin Martín Quevedo Mathey";"RW";"all";"all";"24904";"K. Quevedo";"1997-02-22";"79.89";"22.27";"6";"0";"109";"100";"37.61";"2.41";"1.83";"39.45";"30.28";"9.17";"0.97";"0.72";"16.51";"11.93"
"Lautaro Fausto Grillo";"LCB";"all";"all";"14930";"F. Grillo";"1993-02-20";"101.23";"23.85";"22";"2";"208";"100";"3.85";"0.32";"0.48";"32.69";"32.69";"0.48";"0.06";"0.06";"0.48";"0.48"
"Layan Manuel Loor Requelme";"LB";"all";"all";"120574";"L. Loor";"2001-05-23";"94.8";"23.6";"16";"1";"424";"100";"16.98";"1.18";"0.24";"45.99";"37.5";"3.77";"0.48";"0.38";"6.13";"4.95"
"Leonai Souza de Almeida";"LDM";"all";"all";"34330";"Leonai";"1995-04-28";"86.47";"15.75";"5";"0";"102";"100";"20.59";"1.19";"0";"26.47";"21.57";"0.98";"0.21";"0.18";"2.94";"2.94"
"Leonar Javier Espinoza Lema";"LB";"all";"all";"813458";"L. Espinoza";"1996-02-15";"101.57";"21.64";"5";"2";"85";"100";"8.24";"1.13";"0";"41.18";"36.47";"4.71";"0.45";"0.36";"4.71";"2.35"
"Leonar Javier Espinoza Lema";"RW";"all";"all";"813458";"L. Espinoza";"1996-02-15";"94.36";"20.11";"9";"0";"197";"100";"27.41";"2.12";"1.02";"43.65";"23.86";"5.08";"0.75";"0.28";"8.12";"2.03"
"Leonel Enrique Quiñónez Padilla";"LB";"all";"all";"38706";"L. Quiñónez";"1993-07-03";"96.39";"19.27";"23";"1";"252";"100";"23.81";"1.27";"1.19";"40.48";"36.51";"5.16";"0.45";"0.39";"7.54";"6.75"
"Leonel Ignacio Álvarez";"LM";"all";"all";"813058";"L. Álvarez";"1995-03-22";"99.22";"16.86";"11";"0";"121";"100";"17.36";"1.52";"0";"33.06";"29.75";"3.31";"0.45";"0.41";"4.13";"4.13"
"Leonel Ignacio Álvarez";"RDM";"all";"all";"813058";"L. Álvarez";"1995-03-22";"93.78";"16.34";"6";"0";"49";"100";"12.24";"1.07";"0";"32.65";"26.53";"6.12";"0.29";"0.26";"4.08";"4.08"
"Leroy Janpol Morales Napa";"LW";"all";"all";"121743";"J. Morales";"1998-06-22";"90.53";"15.2";"17";"0";"336";"100";"34.23";"2.48";"0.3";"39.58";"28.87";"3.87";"0.61";"0.36";"10.42";"6.25"
"Libinton Banner Angulo Quiñonez";"RW";"all";"all";"813552";"L. Angulo Quiñonez";"2000-05-13";"87.75";"15.66";"7";"0";"108";"100";"11.11";"1";"0";"42.59";"35.19";"3.7";"0.4";"0.36";"2.78";"2.78"
"Lisandro Joel Alzugaray";"RW";"all";"all";"26333";"L. Alzugaray";"1990-04-17";"87.19";"18.26";"11";"0";"275";"100";"52.36";"3.59";"0.73";"31.64";"22.91";"5.45";"0.72";"0.44";"10.91";"6.55"
"Luca Alexander Sosa";"LCB";"all";"all";"43552";"L. Sosa";"1994-06-11";"99.91";"20.39";"20";"1";"191";"100";"6.28";"0.44";"0.52";"41.88";"39.27";"1.05";"0.11";"0.05";"2.09";"0.52"
"Luca Klimowicz";"CF";"all";"all";"792965";"L. Klimowicz";"2004-05-19";"78.27";"15.36";"10";"2";"167";"100";"68.86";"4.55";"2.99";"39.52";"18.56";"5.39";"1.63";"0.57";"25.75";"11.38"
"Lucas Eduardo Mancinelli";"RW";"all";"all";"28627";"L. Mancinelli";"1989-07-07";"91.58";"18.18";"17";"4";"396";"100";"24.49";"1.62";"0.51";"45.45";"32.58";"5.81";"0.66";"0.39";"8.33";"4.04"
"Lucas Ezequiel Piovi";"DM";"all";"all";"28615";"E. Piovi";"1992-08-20";"98.86";"18.54";"6";"0";"54";"100";"14.81";"1.12";"0";"48.15";"44.44";"1.85";"0.2";"0.18";"1.85";"1.85"
"Lucas Ezequiel Piovi";"RDM";"all";"all";"28615";"E. Piovi";"1992-08-20";"103.27";"17.63";"5";"0";"66";"100";"25.76";"1.69";"0";"42.42";"37.88";"6.06";"0.57";"0.51";"10.61";"9.09"
"Lucas Ezequiel Piovi";"RM";"all";"all";"28615";"E. Piovi";"1992-08-20";"95.85";"20.24";"8";"0";"125";"100";"22.4";"1.43";"0";"35.2";"28.8";"6.4";"0.49";"0.29";"8";"5.6"
"Luis Armando Castro Garzón";"LM";"all";"all";"572227";"L. Castro";"1996-03-02";"85.96";"13.56";"16";"0";"185";"100";"32.43";"2.08";"0";"26.49";"20";"5.41";"0.44";"0.33";"6.49";"4.32"
"Luis Carlos Gustavino Chila";"RB";"all";"all";"177083";"L. Gustavino";"1999-05-09";"93.65";"15.74";"7";"0";"63";"100";"0";"0.33";"0";"38.1";"33.33";"1.59";"0.1";"0.08";"0";"0"
"Luis Carlos Gustavino Chila";"RCB";"all";"all";"177083";"L. Gustavino";"1999-05-09";"97.25";"20.3";"11";"0";"59";"100";"8.47";"0.34";"0";"44.07";"37.29";"0";"0.15";"0.08";"3.39";"1.69"
"Luis Felipe Zárate Cardozo";"RCB";"all";"all";"62451";"L. Zárate";"2000-02-25";"98.01";"23.7";"14";"0";"81";"100";"1.23";"0.13";"0";"39.51";"39.51";"1.23";"0.04";"0.04";"1.23";"1.23"
"Luis Fernando León Bermeo";"RCB";"all";"all";"18246";"L. León";"1993-04-11";"101.08";"20.48";"23";"0";"56";"100";"16.07";"0.95";"0";"48.21";"44.64";"0";"0.27";"0.12";"3.57";"1.79"
"Luis Joel Estupiñán García";"LW";"all";"all";"39077";"L. Estupiñán";"1999-05-13";"80.5";"16.94";"6";"0";"135";"100";"31.11";"2.22";"0.74";"34.07";"23.7";"3.7";"0.76";"0.5";"10.37";"5.93"
"Luis Miguel Ayala Brucil";"LB";"all";"all";"38235";"L. Ayala";"1993-09-24";"93.15";"14.44";"7";"0";"96";"100";"15.62";"1.21";"1.04";"35.42";"27.08";"5.21";"0.29";"0.21";"2.08";"2.08"
"Luis Moises Gomez Cuero";"RW";"all";"all";"812961";"Luis Gomez";"2000-01-13";"86.89";"12.93";"8";"0";"146";"100";"19.18";"1.56";"0.68";"41.78";"25.34";"2.05";"0.59";"0.17";"3.42";"0.68"
"Luis Ángel Cano Quintana";"RF";"all";"all";"43562";"L. Cano";"1999-09-05";"91.42";"18.25";"5";"0";"152";"100";"40.79";"2.77";"0.66";"32.24";"21.71";"2.63";"0.94";"0.45";"13.16";"5.92"
"Luis Ángel Cano Quintana";"RW";"all";"all";"43562";"L. Cano";"1999-09-05";"88.37";"19.52";"13";"0";"384";"100";"42.97";"2.9";"0.26";"36.46";"26.3";"2.86";"0.85";"0.45";"11.46";"5.73"
"Maicon Stiven Solís Arroyo";"CF";"all";"all";"545419";"M. Solís";"1994-05-11";"93.93";"16.89";"7";"0";"147";"100";"45.58";"2.87";"0.68";"48.3";"23.81";"5.44";"1.27";"0.48";"21.77";"10.88"
"Maicon Stiven Solís Arroyo";"RW";"all";"all";"545419";"M. Solís";"1994-05-11";"96.77";"20.58";"7";"0";"153";"100";"38.56";"2.58";"1.31";"37.25";"25.49";"5.23";"0.8";"0.53";"11.11";"7.19"
"Maikel Antonio Valencia Escobar";"AM";"all";"all";"172877";"M. Valencia";"2000-07-19";"72.34";"13.07";"5";"1";"71";"100";"12.68";"1.01";"0";"43.66";"30.99";"0";"0.38";"0.21";"4.23";"1.41"
"Maikel Stalin Reyes Alcivar";"RW";"all";"all";"69566";"M. Reyes";"2003-01-13";"99.15";"14.21";"5";"0";"93";"100";"26.88";"1.77";"0";"31.18";"16.13";"2.15";"0.36";"0.17";"5.38";"2.15"
"Marco Roberto Montaño Díaz";"RB";"all";"all";"69536";"M. Montaño";"1992-09-08";"98.96";"16.22";"11";"1";"117";"100";"6.84";"0.66";"0";"33.33";"27.35";"3.42";"0.23";"0.12";"2.56";"0"
"Marcos Andrés López Cabrera";"RB";"all";"all";"18267";"A. López";"1993-02-04";"96.07";"18.82";"17";"5";"246";"100";"13.01";"1.05";"0.41";"36.18";"30.08";"4.07";"0.35";"0.25";"4.07";"2.85"
"Marcos David Olmedo Garrido";"RM";"all";"all";"39417";"M. Olmedo";"1999-06-01";"94.13";"15.39";"10";"0";"66";"100";"6.06";"0.67";"0";"36.36";"33.33";"4.55";"0.24";"0.14";"1.52";"0"
"Marcos Pedro Mejía Mero";"LW";"all";"all";"69582";"M. Mejía";"1998-06-26";"85.33";"13.21";"10";"0";"212";"100";"42.92";"2.54";"0.47";"27.36";"17.92";"6.6";"0.77";"0.38";"11.32";"5.66"
"Mario Alberto Pineida Martínez";"LB";"all";"all";"24909";"M. Pineida";"1992-07-06";"88.64";"20.42";"5";"0";"67";"100";"17.91";"0.96";"0";"31.34";"23.88";"1.49";"0.39";"0.17";"7.46";"1.49"
"Marlon Joel Medranda Valencia";"LB";"all";"all";"120909";"M. Medranda";"1999-05-19";"89.77";"16.2";"12";"0";"88";"100";"12.5";"1.01";"0";"43.18";"36.36";"3.41";"0.36";"0.25";"4.55";"2.27"
"Marlon Joel Medranda Valencia";"LCB";"all";"all";"120909";"M. Medranda";"1999-05-19";"99.64";"18.16";"10";"1";"42";"100";"11.9";"0.87";"0";"59.52";"59.52";"2.38";"0.19";"0.19";"0";"0"
"Marlon Steeven Quiñones Mendoza";"RCB";"all";"all";"69546";"M. Quiñones";"2001-02-19";"96.86";"16.75";"9";"0";"26";"100";"7.69";"0.4";"0";"34.62";"34.62";"0";"0.07";"0.07";"0";"0"
"Mateo Carabajal";"LCB";"all";"all";"28621";"M. Carabajal";"1997-02-21";"96.58";"21.36";"7";"0";"34";"100";"0";"0.16";"0";"38.24";"35.29";"2.94";"0.09";"0.03";"0";"0"
"Mateo Carabajal";"RCB";"all";"all";"28621";"M. Carabajal";"1997-02-21";"91.95";"22.74";"12";"0";"55";"100";"9.09";"0.49";"0";"27.27";"27.27";"0";"0.03";"0.03";"0";"0"
"Mathías Alexander Acuña Maciel";"CF";"all";"all";"37347";"M. Acuña";"1992-11-28";"97.95";"12.4";"5";"4";"64";"100";"71.88";"5.36";"0";"29.69";"10.94";"3.12";"1.24";"0.26";"21.88";"4.69"
"Matías Ignacio Fernández Cordero";"RB";"all";"all";"43776";"M. Fernández";"1995-08-14";"96.68";"23.45";"16";"1";"385";"100";"7.53";"0.79";"0.52";"32.21";"29.61";"2.34";"0.21";"0.18";"1.3";"1.04"
"Mauricio Sebastián Alonso Pereda";"RW";"all";"all";"120572";"M. Alonso";"1994-02-12";"88.97";"15.26";"11";"1";"255";"100";"25.49";"1.83";"0.78";"36.86";"25.1";"6.27";"0.64";"0.39";"7.84";"4.31"
"Mauro Alberto Díaz";"AM";"all";"all";"35589";"M. Díaz";"1991-03-10";"76.03";"17.9";"7";"0";"89";"100";"43.82";"2.2";"0";"42.7";"33.71";"2.25";"0.68";"0.35";"14.61";"7.87"
"Melvin Fabricio Díaz Canencia";"LW";"all";"all";"121751";"M. Díaz";"2001-11-26";"91.89";"18.45";"8";"1";"194";"100";"24.74";"1.67";"0";"34.54";"25.77";"2.06";"0.55";"0.33";"6.19";"4.64"
"Michael Alexander Carcelén Carabalí";"AM";"all";"all";"39193";"M. Carcelén";"1997-04-13";"86.92";"16.73";"6";"0";"165";"100";"44.24";"2.65";"0";"49.09";"38.79";"6.67";"1.22";"0.8";"17.58";"10.91"
"Michael Ryan Hoyos";"CF";"all";"all";"44429";"M. Hoyos";"1991-08-02";"77.77";"19.67";"6";"0";"149";"100";"75.84";"4.24";"1.34";"37.58";"22.82";"5.37";"1.46";"0.82";"24.83";"13.42"
"Michael Steveen Estrada Martínez";"CF";"all";"all";"18251";"M. Estrada";"1996-04-07";"88.18";"21.65";"7";"0";"136";"100";"66.18";"4.28";"0.74";"37.5";"22.06";"3.68";"1.24";"0.67";"20.59";"10.29"
"Miguel Enrique Parrales Vera";"CF";"all";"all";"44268";"M. Parrales";"1995-12-26";"93.83";"19.78";"9";"1";"142";"100";"63.38";"4.82";"0";"35.21";"19.01";"4.23";"1.67";"0.72";"19.01";"8.45"
"Nestor David Caicedo Mina";"CF";"all";"all";"848953";"N. Caicedo";"2003-10-05";"83.09";"12.72";"11";"0";"186";"100";"55.38";"3.85";"0";"34.41";"20.43";"1.61";"0.94";"0.41";"14.52";"6.45"
"Nicolás Ariel Messiniti";"CF";"all";"all";"36737";"N. Messiniti";"1996-02-21";"77.24";"13";"8";"1";"151";"100";"65.56";"4.52";"0.66";"35.1";"15.89";"4.64";"1.41";"0.56";"23.18";"9.93"
"Nicolás Enrique Ramírez Aguilera";"RCB";"all";"all";"28434";"N. Ramírez";"1997-05-01";"100.79";"22.1";"12";"0";"93";"100";"4.3";"0.28";"0";"37.63";"37.63";"0";"0.09";"0.09";"1.08";"1.08"
"Nicolás Omar Eduardo Goitea";"CB";"all";"all";"572225";"N. Goitea";"1997-06-11";"96.32";"15.68";"7";"1";"8";"100";"0";"0.01";"0";"12.5";"12.5";"0";"0";"0";"0";"0"
"Nicolás Omar Eduardo Goitea";"RCB";"all";"all";"572225";"N. Goitea";"1997-06-11";"97.15";"15.27";"15";"0";"33";"100";"3.03";"0.25";"0";"42.42";"42.42";"0";"0.05";"0.05";"0";"0"
"Nixon Andrés Molina Torres";"RM";"all";"all";"38298";"N. Molina";"1993-03-26";"88.26";"14.29";"15";"1";"164";"100";"17.68";"1.26";"1.22";"38.41";"29.27";"2.44";"0.53";"0.38";"7.93";"6.1"
"Pablo Daniel Magnín";"CF";"all";"all";"38305";"P. Magnín";"1990-04-25";"90.4";"18.64";"15";"5";"374";"100";"66.84";"5.25";"0.27";"31.02";"13.1";"2.41";"1.38";"0.48";"19.25";"5.61"
"Patrik Kleiver Mercado Altamirano";"DM";"all";"all";"161757";"P. Mercado";"2003-07-31";"80.16";"21.85";"5";"0";"61";"100";"11.48";"0.97";"0";"29.51";"21.31";"0";"0.26";"0.16";"3.28";"1.64"
"Pedro Pablo Velasco Arboleda";"RB";"all";"all";"18248";"P. Velasco";"1993-06-29";"98.94";"21.62";"17";"1";"215";"100";"8.37";"0.81";"0.47";"38.6";"33.95";"2.79";"0.31";"0.24";"2.33";"1.4"
"Pedro Pablo Velasco Arboleda";"RWB";"all";"all";"18248";"P. Velasco";"1993-06-29";"95.93";"15.32";"6";"0";"60";"100";"15";"1.14";"0";"46.67";"35";"5";"0.47";"0.26";"6.67";"1.67"
"Ray Kendry Páez Andrade";"AM";"all";"all";"569396";"K. Páez";"2007-05-04";"93.66";"23.85";"6";"0";"189";"100";"31.22";"1.86";"1.59";"35.98";"29.1";"6.35";"0.54";"0.38";"7.94";"5.29"
"Raúl Octavio Rivero Falero";"CF";"all";"all";"36309";"O. Rivero";"1992-01-24";"98.13";"19.64";"10";"0";"250";"100";"64.8";"4.86";"0.8";"29.6";"19.2";"4.4";"1.4";"0.88";"16.4";"9.2"
