"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Youssouf Sabaly";"Y. Sabaly";"11050";"1993-03-05";"RB";"Full Back";"88.12";"48.73";"18";"0";"0.64";"1.32";"28.31";"29.78";"8099.38";"134.99";"1358.58";"631.65";"57.32";"171.08";"10.74";"802.73";"68.06";"99.39";"6.5";"69.98";"14.78";"4.17";"0.75"
"Yuri Berchiche Izeta";"Yuri Berchiche";"11058";"1990-02-10";"LB";"Full Back";"96.31";"52.55";"20";"0";"0.6";"1.24";"29.8";"31.26";"8206.01";"136.77";"1259.6";"617.7";"62.74";"270.66";"13.87";"888.35";"76.61";"93.23";"6.51";"68.16";"12.9";"4.45";"1.66"
"Mouctar Diakhaby";"M. Diakhaby";"11146";"1996-12-19";"LCB";"Central Defender";"85.89";"47.9";"5";"0";"0.75";"1.61";"27.06";"27.06";"7568.77";"126.15";"1033.4";"361.0";"33.32";"67.14";"3.51";"428.14";"36.83";"84.93";"5.01";"62.38";"6.76";"2.51";"1.0"
"Valentin Rosier";"V. Rosier";"11254";"1996-08-19";"RB";"Full Back";"100.2";"51.52";"14";"0";"0.57";"1.38";"31.0";"32.36";"8127.41";"135.46";"1247.11";"619.69";"64.72";"338.59";"15.39";"958.28";"80.11";"96.92";"6.16";"70.05";"11.9";"4.66";"2.25"
"Valentin Rosier";"V. Rosier";"11254";"1996-08-19";"RCB";"Central Defender";"93.68";"46.94";"5";"0";"0.78";"1.5";"30.98";"30.98";"8011.67";"133.53";"1118.45";"498.51";"49.85";"257.69";"12.02";"756.2";"61.87";"89.73";"4.35";"64.68";"7.41";"1.79";"0.77"
"Valentin Rosier";"V. Rosier";"11254";"1996-08-19";"RWB";"Full Back";"98.25";"51.0";"8";"0";"0.68";"1.29";"30.65";"31.12";"8256.22";"137.6";"1324.61";"652.09";"67.21";"326.93";"15.74";"979.01";"82.94";"98.68";"7.06";"69.71";"14.12";"5.29";"1.91"
"Ferland Mendy";"F. Mendy";"11277";"1995-06-08";"LB";"Full Back";"90.06";"54.39";"11";"0";"0.62";"1.16";"29.9";"31.0";"7440.88";"124.01";"1042.75";"405.15";"40.41";"137.79";"6.92";"542.94";"47.33";"79.83";"5.01";"62.28";"10.13";"4.11";"1.2"
"Nicolas Pépé";"N. Pépé";"11452";"1995-05-29";"CF";"Center Forward";"87.28";"47.51";"8";"0";"0.59";"1.32";"30.79";"31.54";"8584.28";"143.07";"1498.09";"654.33";"70.88";"339.24";"18.0";"993.57";"88.88";"94.87";"7.42";"68.83";"13.58";"5.21";"2.53"
"Nicolas Pépé";"N. Pépé";"11452";"1995-05-29";"RW";"Wide Attacker";"90.41";"51.26";"5";"0";"0.68";"1.23";"31.08";"31.08";"7706.39";"128.44";"1298.41";"639.84";"65.08";"287.49";"14.75";"927.33";"79.83";"93.18";"8.9";"61.34";"15.69";"6.32";"3.51"
"Juan Pedro Ramírez López";"Juanpe";"11482";"1991-04-30";"RCB";"Central Defender";"94.53";"53.39";"8";"0";"0.89";"null";"26.41";"27.26";"7805.64";"130.09";"1130.65";"316.66";"27.68";"43.97";"1.69";"360.63";"29.36";"86.4";"2.67";"63.08";"6.32";"0.98";"0.14"
"Pablo Carmine Maffeo Becerra";"Pablo Maffeo";"11483";"1997-07-12";"RB";"Full Back";"96.65";"49.53";"19";"0";"0.59";"1.1";"29.92";"31.38";"7504.57";"125.08";"1049.13";"490.49";"50.94";"219.84";"10.01";"710.32";"60.95";"82.82";"5.42";"59.68";"10.39";"3.57";"1.79"
"Pablo Carmine Maffeo Becerra";"Pablo Maffeo";"11483";"1997-07-12";"RWB";"Full Back";"94.67";"50.28";"6";"0";"0.69";"1.28";"29.52";"29.9";"7393.7";"123.23";"1059.79";"495.0";"46.14";"182.96";"9.35";"677.96";"55.49";"83.92";"5.37";"61.05";"10.54";"4.18";"1.59"
"Brahim Abdelkader Diaz";"Brahim Diaz";"11592";"1999-08-03";"RW";"Wide Attacker";"82.62";"48.34";"8";"0";"0.63";"1.24";"29.12";"30.1";"8257.45";"137.62";"1395.1";"643.16";"59.58";"242.83";"11.33";"886.0";"70.91";"99.93";"6.36";"71.22";"14.28";"4.65";"1.55"
"Giovani Lo Celso";"G. Lo Celso";"11594";"1996-04-09";"AM";"Midfield";"86.45";"47.54";"8";"0";"0.73";"null";"25.77";"26.64";"9084.0";"151.4";"1767.11";"422.61";"39.75";"59.0";"2.37";"481.61";"42.12";"99.86";"3.47";"80.61";"7.1";"2.21";"0.16"
"Diego Rico Salguero";"Diego Rico";"11603";"1993-02-23";"LB";"Full Back";"100.04";"46.93";"29";"0";"0.59";"1.18";"30.22";"31.88";"8027.05";"133.78";"1270.83";"606.56";"63.66";"281.85";"13.76";"888.42";"77.42";"102.86";"8.73";"70.76";"15.43";"6.44";"2.73"
"Marcos Llorente Moreno";"Marcos Llorente";"11608";"1995-01-30";"RB";"Full Back";"96.84";"56.22";"15";"0";"0.57";"1.12";"30.75";"31.72";"8397.65";"139.96";"1243.61";"565.1";"63.6";"301.44";"14.09";"866.54";"77.69";"93.2";"8.11";"68.87";"14.44";"6.97";"3.27"
"Daniel Raba Antolín";"Dani Raba";"11618";"1995-10-29";"CF";"Center Forward";"86.92";"46.46";"8";"0";"0.73";"1.58";"29.89";"30.5";"7598.12";"126.64";"1164.81";"586.84";"58.93";"235.71";"11.62";"822.55";"70.55";"89.92";"5.0";"64.58";"14.53";"3.07";"0.97"
"Daniel Raba Antolín";"Dani Raba";"11618";"1995-10-29";"RW";"Wide Attacker";"83.06";"38.93";"7";"0";"0.73";"1.45";"29.34";"29.92";"7920.44";"132.01";"1269.36";"655.05";"68.26";"273.47";"12.99";"928.51";"81.25";"101.94";"6.39";"68.92";"16.73";"4.62";"1.76"
"Clément Lenglet";"C. Lenglet";"11623";"1995-06-17";"LCB";"Central Defender";"95.27";"55.3";"22";"0";"0.76";"1.5";"28.18";"30.74";"7736.3";"128.94";"1048.59";"293.13";"28.16";"74.17";"3.3";"367.3";"31.46";"87.09";"2.81";"65.34";"6.76";"1.38";"0.25"
"Jules Koundé";"J. Koundé";"11630";"1998-11-12";"RB";"Full Back";"96.46";"53.27";"29";"0";"0.63";"1.22";"29.7";"30.88";"8430.74";"140.51";"1509.86";"739.98";"72.74";"317.6";"16.74";"1057.58";"89.48";"112.78";"9.51";"81.63";"17.48";"7.07";"2.37"
"Romain Perraud";"R. Perraud";"11651";"1997-09-22";"LB";"Full Back";"98.95";"54.7";"20";"0";"0.61";"1.2";"29.52";"30.52";"8536.45";"142.27";"1486.55";"700.06";"67.95";"256.28";"14.37";"956.34";"82.32";"103.71";"6.58";"73.6";"14.04";"5.05";"1.92"
"Yeray Álvarez López";"Yeray Álvarez";"11689";"1995-01-24";"LCB";"Central Defender";"95.45";"52.68";"13";"0";"0.64";"1.33";"28.85";"30.5";"7966.73";"132.78";"1199.42";"411.92";"40.56";"115.11";"6.57";"527.04";"47.13";"89.01";"3.94";"64.04";"8.41";"2.63";"0.53"
"Yeray Álvarez López";"Yeray Álvarez";"11689";"1995-01-24";"RCB";"Central Defender";"100.04";"49.91";"5";"0";"0.73";"1.53";"28.58";"28.58";"8148.99";"135.82";"1279.1";"418.11";"43.28";"114.45";"5.77";"532.56";"49.05";"92.09";"4.81";"63.47";"8.42";"3.61";"1.2"
"Mikel Vesga Arruti";"Mikel Vesga";"11692";"1993-04-08";"LDM";"Midfield";"78.51";"41.39";"6";"0";"0.8";"null";"27.48";"27.68";"9738.53";"162.31";"2323.48";"689.12";"59.2";"139.18";"6.28";"828.3";"65.48";"101.97";"1.69";"74.66";"11.36";"0.48";"0.0"
"Unai Núñez Gestoso";"Unai Núñez";"11693";"1997-01-30";"RCB";"Central Defender";"88.24";"49.63";"5";"0";"0.82";"1.65";"28.46";"28.46";"7720.61";"128.68";"1060.8";"376.73";"36.27";"120.66";"7.01";"497.39";"43.28";"85.12";"3.14";"60.21";"6.77";"1.69";"0.97"
"Alexander Sørloth";"A. Sørloth";"12023";"1995-12-05";"CF";"Center Forward";"76.14";"44.42";"12";"0";"0.61";"1.32";"30.56";"31.64";"8400.71";"140.01";"1334.9";"695.14";"68.9";"268.94";"13.17";"964.08";"82.07";"97.6";"8.33";"73.29";"14.07";"6.08";"1.91"
"Conor Gallagher";"C. Gallagher";"12106";"2000-02-06";"LW";"Wide Attacker";"77.47";"45.73";"7";"0";"0.65";"1.31";"29.27";"29.86";"9606.75";"160.11";"2030.74";"875.35";"81.91";"263.36";"14.81";"1138.71";"96.72";"110.03";"6.56";"78.91";"18.93";"3.94";"1.31"
"Juan Marcos Foyth";"J. Foyth";"12144";"1998-01-12";"RCB";"Central Defender";"95.61";"53.88";"14";"0";"0.65";"1.28";"28.59";"30.3";"7585.88";"126.43";"977.4";"293.29";"29.03";"92.04";"4.53";"385.33";"33.57";"83.45";"3.26";"66.26";"6.05";"1.83";"0.56"
"Aurélien Tchouaméni";"A. Tchouaméni";"12218";"2000-01-27";"DM";"Midfield";"95.38";"56.29";"7";"0";"0.66";"1.38";"29.16";"29.76";"8660.07";"144.33";"1556.15";"396.04";"37.46";"139.02";"4.72";"535.06";"42.18";"92.73";"2.28";"69.59";"8.37";"1.52";"0.3"
"Aurélien Tchouaméni";"A. Tchouaméni";"12218";"2000-01-27";"RCB";"Central Defender";"98.99";"58.63";"14";"0";"0.65";"1.26";"28.62";"30.34";"7467.15";"124.45";"1096.89";"367.8";"33.04";"98.97";"5.26";"466.77";"38.3";"81.79";"4.02";"60.67";"6.72";"2.19";"0.44"
"Javier Sánchez de Felipe";"Javi Sánchez";"12249";"1997-03-14";"LCB";"Central Defender";"96.69";"53.16";"10";"0";"0.7";"1.51";"28.06";"29.74";"7108.91";"118.48";"861.48";"250.93";"25.4";"65.36";"2.6";"316.28";"27.99";"81.38";"4.52";"63.32";"7.22";"2.71";"0.68"
"Javier Sánchez de Felipe";"Javi Sánchez";"12249";"1997-03-14";"RCB";"Central Defender";"92.9";"48.64";"10";"0";"0.62";"1.47";"27.56";"28.48";"7218.87";"120.31";"871.16";"277.19";"25.29";"63.78";"2.96";"340.97";"28.25";"80.68";"3.58";"59.71";"7.4";"2.34";"0.86"
"Federico Santiago Valverde Dipetta";"F. Valverde";"12251";"1998-07-22";"LDM";"Midfield";"100.43";"57.55";"5";"0";"0.71";"null";"30.66";"30.66";"8247.22";"137.45";"1299.75";"546.34";"48.8";"241.68";"10.22";"788.02";"59.01";"72.15";"2.71";"58.18";"7.09";"1.88";"0.83"
"Federico Santiago Valverde Dipetta";"F. Valverde";"12251";"1998-07-22";"RB";"Full Back";"97.02";"56.75";"5";"0";"0.61";"1.18";"31.84";"31.84";"7568.16";"126.14";"1063.46";"532.47";"56.46";"328.2";"14.38";"860.67";"70.84";"68.94";"6.34";"54.98";"9.09";"5.29";"2.11"
"Federico Santiago Valverde Dipetta";"F. Valverde";"12251";"1998-07-22";"RDM";"Midfield";"95.53";"57.76";"9";"0";"0.68";"1.33";"29.97";"30.86";"8315.16";"138.59";"1450.6";"523.59";"50.33";"200.27";"8.31";"723.86";"58.64";"72.95";"2.77";"60.83";"7.62";"1.96";"0.92"
"Federico Santiago Valverde Dipetta";"F. Valverde";"12251";"1998-07-22";"RM";"Midfield";"91.87";"52.83";"9";"0";"0.64";"1.27";"31.19";"32.28";"8146.5";"135.77";"1338.55";"527.7";"50.09";"234.45";"9.21";"762.15";"59.31";"72.05";"3.66";"54.64";"8.2";"2.52";"0.63"
"Vinícius José Paixão de Oliveira Júnior";"Vinícius Júnior";"12253";"2000-07-12";"CF";"Center Forward";"89.99";"53.16";"9";"0";"0.58";"1.16";"31.99";"32.74";"7501.51";"125.03";"1180.06";"682.27";"75.63";"442.98";"21.45";"1125.25";"97.07";"81.02";"8.65";"60.7";"14.8";"6.52";"3.14"
"Vinícius José Paixão de Oliveira Júnior";"Vinícius Júnior";"12253";"2000-07-12";"LF";"Wide Attacker";"92.9";"56.45";"7";"0";"0.58";"1.12";"30.3";"30.88";"7408.17";"123.47";"1229.91";"676.45";"66.96";"300.65";"14.88";"977.1";"81.84";"84.27";"8.35";"61.8";"12.91";"6.83";"2.13"
"Vinícius José Paixão de Oliveira Júnior";"Vinícius Júnior";"12253";"2000-07-12";"LW";"Wide Attacker";"92.91";"55.33";"8";"0";"0.61";"1.12";"31.04";"31.42";"7527.88";"125.46";"1250.11";"637.45";"66.96";"330.32";"15.99";"967.77";"82.95";"83.63";"9.35";"60.72";"14.77";"7.32";"2.85"
"Djibril Sow";"D. Sow";"12411";"1997-02-06";"LM";"Midfield";"97.86";"52.86";"7";"0";"0.72";"1.47";"26.53";"26.84";"9663.41";"161.06";"2097.24";"516.16";"45.24";"94.22";"4.86";"610.38";"50.11";"101.19";"2.59";"79.3";"7.46";"1.78";"0.0"
"Daniel Olmo Carvajal";"Dani Olmo";"12426";"1998-05-07";"AM";"Midfield";"71.24";"39.76";"9";"0";"0.77";"1.74";"27.86";"28.46";"8719.96";"145.33";"1621.07";"631.53";"55.67";"178.42";"7.38";"809.95";"63.05";"107.83";"4.86";"81.33";"13.08";"2.18";"0.17"
"Francisco Femenía Far ";"Kiko Femenía";"12456";"1991-02-02";"RB";"Full Back";"99.16";"54.06";"23";"0";"0.61";"1.11";"30.0";"31.28";"8205.42";"136.76";"1222.23";"529.71";"56.46";"206.68";"11.44";"736.39";"67.9";"96.37";"6.18";"71.71";"12.06";"4.05";"1.45"
"Viktor Tsygankov";"V. Tsygankov";"12562";"1997-11-15";"RF";"Wide Attacker";"92.66";"54.21";"5";"0";"0.71";"1.33";"29.02";"29.02";"9069.07";"151.15";"1812.62";"713.93";"65.97";"167.8";"9.96";"881.74";"75.93";"97.63";"7.08";"67.52";"11.73";"4.65";"1.33"
"Viktor Tsygankov";"V. Tsygankov";"12562";"1997-11-15";"RW";"Wide Attacker";"87.75";"52.69";"12";"0";"0.62";"1.26";"28.48";"30.1";"8858.94";"147.65";"1701.83";"710.66";"62.82";"207.91";"10.15";"918.58";"72.97";"97.74";"5.79";"66.05";"11.1";"4.37";"1.42"
"Martin Valjent";"M. Valjent";"12565";"1995-12-11";"RCB";"Central Defender";"97.44";"52.4";"31";"0";"0.64";"1.26";"29.65";"31.06";"7980.88";"133.01";"1190.79";"476.77";"47.84";"184.77";"9.27";"661.53";"57.11";"91.68";"4.73";"66.93";"9.2";"3.36";"1.18"
"Carles Aleñà Castillo";"Carles Aleñà";"12647";"1998-01-05";"LW";"Wide Attacker";"89.82";"42.92";"12";"0";"0.63";"1.44";"26.88";"27.78";"9608.15";"160.14";"2300.28";"938.7";"78.75";"167.4";"9.44";"1106.11";"88.19";"124.07";"6.76";"81.78";"16.54";"4.08";"0.7"
"Éder Gabriel Militão";"Éder Militão";"12662";"1998-01-18";"RCB";"Central Defender";"98.09";"58.22";"7";"0";"0.64";"1.38";"30.67";"31.68";"7263.16";"121.05";"1006.0";"351.28";"37.25";"174.17";"8.1";"525.45";"45.35";"74.94";"3.53";"54.92";"5.89";"1.77";"0.44"
"Arnaut Danjuma Adam Groeneveld";"A. Danjuma";"12670";"1997-01-31";"CF";"Center Forward";"78.66";"46.16";"7";"0";"0.65";"1.29";"30.77";"31.46";"7996.72";"133.28";"1231.75";"591.18";"58.86";"274.42";"12.63";"865.6";"71.48";"85.78";"7.06";"67.4";"13.37";"4.83";"1.86"
"Arnaut Danjuma Adam Groeneveld";"A. Danjuma";"12670";"1997-01-31";"LW";"Wide Attacker";"81.82";"45.76";"8";"0";"0.58";"1.15";"31.52";"32.36";"7944.32";"132.41";"1299.49";"643.68";"69.01";"317.83";"14.42";"961.51";"83.43";"89.99";"9.67";"63.27";"15.9";"6.06";"2.46"
"Sergio Gómez Martín";"Sergio Gómez";"12751";"2000-09-04";"LM";"Midfield";"95.0";"49.33";"6";"0";"0.61";"1.91";"27.97";"28.4";"8994.12";"149.9";"1807.09";"692.03";"61.82";"159.93";"8.72";"851.96";"70.54";"95.88";"4.86";"72.57";"12.36";"4.05";"0.41"
"Sergio Gómez Martín";"Sergio Gómez";"12751";"2000-09-04";"LW";"Wide Attacker";"80.84";"42.55";"15";"0";"0.57";"1.26";"29.29";"30.68";"8365.87";"139.43";"1527.83";"760.58";"73.99";"264.74";"13.73";"1025.32";"87.72";"99.47";"6.3";"68.63";"15.23";"4.61";"1.6"
"Ferrán Torres García";"Ferrán Torres";"12766";"2000-02-29";"CF";"Center Forward";"83.39";"44.93";"5";"0";"0.66";"1.24";"30.46";"30.46";"7397.63";"123.29";"1045.01";"709.32";"75.31";"361.87";"18.16";"1071.19";"93.47";"92.94";"12.02";"70.24";"18.69";"10.15";"3.74"
"Lucas Torró Marset";"Lucas Torró";"12777";"1994-07-19";"DM";"Midfield";"93.11";"49.36";"20";"0";"0.7";"1.87";"26.82";"28.72";"9558.33";"159.31";"2049.68";"511.65";"44.37";"102.29";"4.74";"613.94";"49.11";"108.37";"2.37";"84.06";"10.33";"0.79";"0.12"
"Lucas Torró Marset";"Lucas Torró";"12777";"1994-07-19";"LDM";"Midfield";"99.67";"52.24";"7";"0";"0.84";"1.81";"26.96";"27.56";"9543.12";"159.05";"2044.65";"554.11";"47.58";"111.91";"5.25";"666.02";"52.84";"109.44";"2.63";"86.31";"10.01";"1.48";"0.16"
"Nayef Aguerd";"N. Aguerd";"12817";"1996-03-30";"LCB";"Central Defender";"95.32";"51.71";"18";"0";"0.56";"1.2";"30.68";"32.84";"8076.02";"134.6";"1215.58";"443.72";"45.38";"204.78";"9.8";"648.49";"55.17";"90.11";"4.38";"65.42";"8.51";"3.16";"1.16"
"Oliver McBurnie";"O. McBurnie";"13074";"1996-06-04";"CF";"Center Forward";"86.35";"46.75";"19";"0";"0.67";"1.32";"27.73";"29.58";"7997.67";"133.29";"1402.08";"606.7";"57.22";"155.04";"8.38";"761.73";"65.59";"87.82";"5.67";"63.7";"11.35";"3.99";"1.15"
"Lucien Jefferson Agoumé";"L. Agoumé";"13147";"2002-02-09";"DM";"Midfield";"92.62";"50.87";"7";"0";"0.79";"null";"26.07";"26.38";"9157.54";"152.63";"1910.87";"451.9";"41.28";"53.41";"3.03";"505.31";"44.31";"99.92";"2.7";"74.3";"8.26";"1.18";"0.0"
"Lucien Jefferson Agoumé";"L. Agoumé";"13147";"2002-02-09";"RDM";"Midfield";"87.96";"47.33";"9";"0";"0.76";"null";"26.02";"26.66";"8983.66";"149.73";"1780.56";"517.26";"41.56";"73.11";"2.68";"590.37";"44.23";"100.16";"2.96";"74.52";"10.28";"1.41";"0.14"
"Lucien Jefferson Agoumé";"L. Agoumé";"13147";"2002-02-09";"RM";"Midfield";"97.35";"54.21";"5";"0";"null";"null";"26.22";"26.22";"9114.23";"151.9";"1828.78";"529.97";"43.17";"78.81";"3.98";"608.78";"47.15";"99.4";"1.55";"74.6";"9.96";"0.0";"0.0"
"Pape Alassane Gueye";"P. Gueye";"13374";"1999-01-24";"LM";"Midfield";"93.45";"50.94";"12";"0";"0.7";"1.51";"26.91";"28.48";"9113.02";"151.88";"1654.0";"483.21";"41.42";"87.65";"4.02";"570.86";"45.45";"101.0";"2.16";"75.48";"8.34";"1.47";"0.29"
"Pape Alassane Gueye";"P. Gueye";"13374";"1999-01-24";"RM";"Midfield";"78.85";"44.32";"7";"0";"0.76";"null";"27.09";"27.8";"9036.16";"150.6";"1698.28";"507.43";"42.16";"101.33";"5.61";"608.77";"47.77";"97.66";"1.35";"71.74";"8.7";"0.19";"0.0"
"Robert Navarro Sánchez";"Robert Navarro";"13418";"2002-04-12";"RW";"Wide Attacker";"74.33";"40.26";"13";"0";"0.73";"1.51";"29.46";"30.64";"9158.08";"152.63";"1604.43";"696.87";"66.72";"270.65";"13.99";"967.52";"80.7";"90.1";"4.24";"62.48";"12.15";"2.87";"0.69"
"Antonio Latorre Grueso";"Toni Lato";"13519";"1997-11-21";"LB";"Full Back";"84.99";"43.24";"5";"0";"0.64";"1.47";"27.98";"27.98";"8986.82";"149.78";"1654.17";"707.07";"66.6";"237.82";"13.32";"944.89";"79.92";"97.96";"6.66";"65.49";"13.32";"4.44";"1.66"
"Manuel Morlanes Ariño ";"Manu Morlanes";"13877";"1999-01-12";"RM";"Midfield";"84.96";"45.24";"9";"0";"0.75";"1.41";"26.49";"27.1";"9411.99";"156.87";"2202.56";"614.86";"55.12";"94.47";"6.19";"709.33";"61.31";"112.89";"3.68";"83.27";"12.38";"2.51";"0.29"
"Santiago Comesaña Veiga";"Santi Comesaña";"13881";"1996-10-05";"RM";"Midfield";"91.27";"50.22";"25";"0";"0.73";"1.4";"28.19";"29.4";"9857.23";"164.29";"2331.67";"821.29";"66.86";"209.56";"9.89";"1030.85";"76.75";"107.39";"2.87";"83.11";"10.9";"1.43";"0.29"
"Javier López Carballo";"Javi López";"13885";"2002-03-25";"LB";"Full Back";"92.78";"48.42";"18";"0";"0.61";"1.22";"29.79";"31.28";"8342.39";"139.04";"1459.99";"674.58";"68.49";"269.21";"14.52";"943.8";"83.01";"104.28";"7.5";"75.03";"15.07";"5.23";"1.93"
"Gorka Guruzeta Rodríguez";"Gorka Guruzeta";"13902";"1996-09-12";"CF";"Center Forward";"75.8";"42.59";"17";"0";"0.73";"1.79";"27.54";"29.38";"8600.74";"143.35";"1760.14";"600.14";"50.14";"121.65";"5.64";"721.79";"55.77";"91.07";"4.06";"67.29";"11.44";"1.74";"0.25"
"Daniel Vivian Moreno";"Dani Vivian";"13903";"1999-07-05";"RCB";"Central Defender";"98.02";"53.47";"27";"0";"0.68";"1.16";"29.53";"31.06";"8120.29";"135.34";"1169.45";"462.62";"46.51";"168.57";"8.98";"631.19";"55.48";"89.98";"3.87";"65.46";"9.02";"2.54";"1.0"
"Igor Zubeldía Elorza";"Igor Zubeldía";"13907";"1997-03-30";"RCB";"Central Defender";"96.69";"51.01";"22";"0";"0.63";"1.17";"28.43";"30.0";"8141.39";"135.69";"1318.29";"506.01";"46.94";"141.35";"7.59";"647.36";"54.53";"92.11";"4.76";"67.04";"9.25";"2.51";"0.69"
"Andoni Gorosabel Espinosa";"Andoni Gorosabel";"13911";"1996-08-04";"RB";"Full Back";"89.86";"48.43";"15";"0";"0.64";"1.26";"29.65";"30.52";"8499.74";"141.66";"1407.76";"646.4";"66.48";"251.8";"13.79";"898.2";"80.27";"102.49";"6.52";"72.59";"14.2";"4.62";"1.9"
"Jon Guridi Aldalur";"Jon Guridi";"13913";"1995-02-28";"AM";"Midfield";"79.37";"39.57";"17";"0";"0.66";"1.6";"26.97";"28.06";"10684.59";"178.08";"2658.79";"935.05";"77.06";"151.62";"9.1";"1086.67";"86.16";"112.02";"3.48";"77.77";"11.51";"2.32";"0.18"
"Jon Guridi Aldalur";"Jon Guridi";"13913";"1995-02-28";"CF";"Center Forward";"82.21";"41.58";"5";"0";"0.83";"null";"27.16";"27.16";"10935.94";"182.27";"2798.78";"1007.87";"81.68";"160.76";"9.52";"1168.64";"91.21";"110.54";"6.06";"76.49";"13.57";"2.89";"0.29"
"Ander Guevara Lajo";"Ander Guevara";"13916";"1997-07-07";"LDM";"Midfield";"88.37";"41.8";"8";"0";"0.79";"1.51";"26.89";"27.52";"10316.83";"171.95";"2669.54";"823.52";"67.82";"157.35";"7.36";"980.87";"75.18";"122.9";"4.31";"86.12";"9.87";"1.97";"0.54"
"Ander Guevara Lajo";"Ander Guevara";"13916";"1997-07-07";"RDM";"Midfield";"92.66";"46.68";"5";"0";"0.88";"null";"25.66";"25.66";"10190.53";"169.84";"2604.7";"681.19";"59.38";"64.01";"4.37";"745.19";"63.75";"116.19";"2.57";"87.14";"9.77";"0.77";"0.0"
"Francisco José Beltrán Peinado";"Fran Beltrán";"13922";"1999-02-03";"LM";"Midfield";"91.23";"50.7";"5";"0";"0.87";"1.78";"25.84";"25.84";"9479.44";"157.99";"1788.76";"348.19";"34.09";"47.34";"2.6";"395.53";"36.69";"92.31";"1.18";"73.14";"7.34";"0.24";"0.0"
"Francisco José Beltrán Peinado";"Fran Beltrán";"13922";"1999-02-03";"RM";"Midfield";"94.11";"54.02";"15";"0";"0.78";"1.59";"26.83";"27.64";"9740.52";"162.34";"1912.89";"499.08";"43.39";"86.56";"3.63";"585.65";"47.02";"89.82";"2.15";"72.79";"9.33";"0.89";"0.15"
"Brais Méndez Portela";"Brais Méndez";"13926";"1997-01-07";"RM";"Midfield";"80.54";"41.78";"12";"0";"0.76";"null";"26.85";"27.84";"9202.55";"153.38";"1906.33";"681.08";"55.77";"115.49";"5.62";"796.57";"61.39";"96.46";"3.11";"70.25";"10.65";"1.32";"0.12"
"Borja Iglesias Quintas";"Borja Iglesias";"13930";"1993-01-17";"CF";"Center Forward";"74.82";"44.67";"22";"0";"0.57";"1.35";"28.47";"30.08";"8564.02";"142.73";"1522.4";"610.57";"59.04";"173.71";"8.91";"784.28";"67.96";"93.72";"5.31";"71.38";"11.11";"3.54";"0.67"
"Javier Puado Díaz";"Javi Puado";"13932";"1998-05-25";"CF";"Center Forward";"96.45";"52.01";"13";"0";"0.58";"1.21";"29.72";"30.64";"8824.3";"147.07";"1610.27";"694.92";"72.23";"284.77";"15.09";"979.69";"87.32";"104.36";"5.41";"78.71";"11.45";"4.08";"1.6"
"Javier Puado Díaz";"Javi Puado";"13932";"1998-05-25";"LW";"Wide Attacker";"90.67";"50.24";"19";"0";"0.66";"1.19";"29.98";"31.56";"8799.95";"146.67";"1625.22";"712.44";"69.21";"282.24";"14.52";"994.68";"83.73";"102.52";"5.34";"78.07";"12.07";"3.83";"1.38"
"Adrià Giner Pedrosa";"Adrià Pedrosa";"13934";"1998-05-13";"LB";"Full Back";"92.46";"48.97";"25";"0";"0.57";"1.18";"30.15";"31.78";"8297.87";"138.3";"1400.58";"622.52";"64.39";"280.36";"14.16";"902.88";"78.56";"106.69";"7.5";"74.54";"15.44";"5.54";"2.89"
"Anuar Mohamed Tuhami";"A. Tuhami";"13947";"1995-01-15";"RW";"Wide Attacker";"82.28";"46.67";"11";"0";"0.65";"1.31";"30.05";"30.8";"8280.44";"138.01";"1464.12";"810.48";"79.12";"335.64";"17.06";"1146.12";"96.18";"100.74";"8.3";"70.12";"20.1";"5.73";"2.57"
"Miguel De La Fuente Escudero";"Miguel de la Fuente";"13949";"1999-09-03";"CF";"Center Forward";"85.79";"45.78";"16";"0";"0.67";"1.54";"30.92";"32.08";"8134.13";"135.57";"1265.12";"720.28";"80.6";"376.68";"19.98";"1096.96";"100.58";"84.85";"5.73";"59.87";"16.05";"4.67";"1.8"
"Djené Dakonam Ortega";"Djené";"13965";"1991-12-31";"RB";"Full Back";"96.29";"44.72";"8";"0";"0.65";"1.27";"29.35";"30.2";"7972.7";"132.88";"1304.38";"552.14";"57.7";"194.56";"11.41";"746.7";"69.1";"115.06";"8.72";"79.84";"17.11";"6.71";"2.18"
"Djené Dakonam Ortega";"Djené";"13965";"1991-12-31";"RCB";"Central Defender";"98.94";"42.7";"11";"0";"0.63";"1.33";"29.68";"30.92";"7683.04";"128.05";"1149.54";"424.53";"43.69";"164.42";"8.05";"588.95";"51.74";"93.01";"6.0";"65.67";"9.96";"3.32";"0.77"
