"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Dušan Vlahović";"CF";"all";"all";"14068";"D. Vlahović";"2000-01-28";"88.82";"28.26";"19";"0";"634";"100";"62.3";"4.54";"0.95";"34.07";"18.61";"5.36";"1.72";"0.74";"20.19";"8.99"
"Edoardo Goldaniga";"RB";"all";"all";"2948";"E. Goldaniga";"1993-11-02";"97.87";"25.46";"5";"0";"109";"100";"7.34";"0.57";"0";"29.36";"24.77";"0.92";"0.13";"0.07";"1.83";"0"
"Edoardo Goldaniga";"RCB";"all";"all";"2948";"E. Goldaniga";"1993-11-02";"97.24";"24.12";"20";"0";"181";"100";"3.87";"0.4";"0.55";"38.12";"36.46";"1.1";"0.05";"0.04";"0";"0"
"Eldor Shomurodov";"CF";"all";"all";"15739";"E. Shomurodov";"1995-06-29";"79.34";"25.09";"8";"0";"262";"100";"54.96";"3.87";"0.38";"30.92";"20.61";"4.96";"0.95";"0.61";"14.5";"9.16"
"Eljif Elmas";"LW";"all";"all";"13773";"E. Elmas";"1999-09-24";"89.2";"20.91";"8";"0";"164";"100";"31.71";"1.92";"1.22";"37.2";"30.49";"2.44";"0.61";"0.48";"8.54";"6.1"
"Emanuele Valeri";"LB";"all";"all";"33403";"E. Valeri";"1998-12-07";"96.22";"20.72";"24";"0";"422";"100";"22.75";"1.41";"0.71";"31.99";"24.88";"2.13";"0.4";"0.27";"6.87";"4.98"
"Emanuele Valeri";"LWB";"all";"all";"33403";"E. Valeri";"1998-12-07";"94.09";"17.59";"6";"0";"85";"100";"28.24";"2.02";"2.35";"42.35";"31.76";"5.88";"0.95";"0.52";"9.41";"7.06"
"Emerson Aparecido Leite de Souza Júnior";"RB";"all";"all";"22159";"Emerson Royal";"1999-01-14";"90.96";"23.16";"16";"0";"370";"100";"17.03";"1.11";"0.27";"38.11";"32.97";"2.97";"0.41";"0.33";"5.68";"4.05"
"Emil Holm";"RB";"all";"all";"28156";"E. Holm";"2000-05-13";"93.29";"24.54";"9";"0";"224";"100";"7.14";"0.68";"0";"35.27";"30.8";"2.23";"0.18";"0.13";"1.34";"0.89"
"Emmanuel Quartsin Gyasi";"RW";"all";"all";"19873";"E. Gyasi";"1994-01-11";"93.56";"18.67";"6";"0";"145";"100";"39.31";"2.71";"0";"27.59";"18.62";"2.07";"0.83";"0.32";"10.34";"4.83"
"Emmanuel Quartsin Gyasi";"RWB";"all";"all";"19873";"E. Gyasi";"1994-01-11";"92.91";"17.47";"29";"0";"628";"100";"37.42";"2.91";"0.16";"34.08";"22.13";"3.03";"0.71";"0.31";"9.24";"4.3"
"Enrico Del Prato";"RB";"all";"all";"27588";"E. Del Prato";"1999-11-10";"98.03";"21.15";"16";"0";"214";"100";"13.55";"1.12";"0.47";"33.64";"30.84";"1.87";"0.24";"0.15";"3.27";"1.87"
"Enrico Del Prato";"RCB";"all";"all";"27588";"E. Del Prato";"1999-11-10";"96.55";"20.83";"8";"0";"75";"100";"9.33";"0.84";"0";"37.33";"34.67";"0";"0.14";"0.09";"1.33";"0"
"Enrique Pérez Muñoz";"LM";"all";"all";"34473";"Kike Pérez";"1997-02-14";"88.03";"18.26";"5";"0";"158";"100";"25.32";"1.74";"0";"31.01";"23.42";"2.53";"0.4";"0.26";"5.06";"3.8"
"Enrique Pérez Muñoz";"RM";"all";"all";"34473";"Kike Pérez";"1997-02-14";"78.42";"17.76";"7";"0";"235";"100";"15.74";"1.06";"0";"27.66";"23.83";"0.43";"0.18";"0.14";"1.7";"0.85"
"Fabio Miretti";"LW";"all";"all";"41317";"F. Miretti";"2003-08-03";"79.82";"19.55";"11";"0";"426";"100";"29.81";"1.96";"0.7";"32.39";"23.94";"3.29";"0.73";"0.5";"10.09";"6.34"
"Fali Candé";"LCB";"all";"all";"30242";"Fali Candé";"1998-01-24";"97.69";"20.51";"16";"0";"185";"100";"9.73";"0.68";"0.54";"25.95";"22.7";"1.62";"0.24";"0.11";"2.16";"1.08"
"Faustino Anjorin";"RM";"all";"all";"24998";"T. Anjorin";"2001-11-23";"79.27";"17.31";"8";"0";"186";"100";"16.67";"1.35";"0";"27.42";"23.12";"3.76";"0.26";"0.17";"3.76";"1.61"
"Federico Baschirotto";"LCB";"all";"all";"63155";"F. Baschirotto";"1996-09-20";"97.68";"18.79";"22";"0";"94";"100";"4.26";"0.45";"0";"31.91";"30.85";"0";"0.02";"0.02";"0";"0"
"Federico Baschirotto";"RCB";"all";"all";"63155";"F. Baschirotto";"1996-09-20";"97.65";"22.29";"15";"0";"143";"100";"1.4";"0.36";"0";"37.76";"36.36";"0";"0.03";"0.02";"0";"0"
"Federico Dimarco";"LWB";"all";"all";"19036";"F. Dimarco";"1997-11-10";"77.09";"23.28";"26";"0";"722";"100";"30.33";"2";"1.11";"40.86";"32.55";"6.09";"0.65";"0.47";"9.97";"7.2"
"Federico Gatti";"RCB";"all";"all";"62993";"F. Gatti";"1998-06-24";"92.11";"27.4";"23";"0";"202";"100";"7.92";"0.61";"0";"30.2";"29.21";"2.48";"0.1";"0.1";"1.49";"1.49"
"Fikayo Tomori";"RCB";"all";"all";"18779";"F. Tomori";"1997-12-19";"92.6";"24.31";"14";"0";"92";"100";"11.96";"0.61";"0";"48.91";"45.65";"2.17";"0.2";"0.16";"4.35";"3.26"
"Flavius Daniliuc";"RCB";"all";"all";"30949";"F. Daniliuc";"2001-04-27";"93.31";"17.62";"6";"0";"34";"100";"2.94";"0.58";"0";"35.29";"23.53";"0";"0.23";"0.07";"0";"0"
"Florian Thauvin";"CF";"all";"all";"3509";"F. Thauvin";"1993-01-26";"86.18";"20.94";"16";"0";"537";"100";"31.84";"2.36";"0.56";"35.57";"27.56";"5.03";"0.71";"0.48";"7.82";"5.03"
"Francesco Acerbi";"CB";"all";"all";"3532";"F. Acerbi";"1988-02-10";"98.8";"27.66";"16";"0";"225";"100";"9.78";"0.59";"0.44";"24.89";"23.11";"0.44";"0.09";"0.05";"0.89";"0.44"
"Francesco Filippo Zampano";"LWB";"all";"all";"14177";"F. Zampano";"1993-09-30";"96.02";"18.12";"6";"0";"108";"100";"11.11";"1.02";"0";"41.67";"28.7";"2.78";"0.37";"0.25";"4.63";"2.78"
"Francesco Filippo Zampano";"RWB";"all";"all";"14177";"F. Zampano";"1993-09-30";"91.11";"18.11";"10";"0";"184";"100";"17.93";"1.29";"0.54";"43.48";"35.33";"3.8";"0.48";"0.37";"3.8";"2.17"
"Francisco Fernandes da Conceição";"RW";"all";"all";"36060";"Francisco Conceicão";"2002-12-14";"86.4";"26.29";"9";"0";"230";"100";"23.04";"1.89";"2.17";"43.48";"30.43";"7.83";"0.59";"0.3";"7.83";"3.48"
"Frédéric Guilbert";"RB";"all";"all";"3652";"F. Guilbert";"1994-12-24";"89.31";"19.25";"24";"0";"332";"100";"3.01";"0.55";"0";"40.06";"34.94";"3.61";"0.2";"0.17";"0.9";"0.6"
"Gabriel Tadeu Strefezza Rebelato";"LW";"all";"all";"19833";"Gabriel Strefezza";"1997-04-18";"86.43";"23.46";"5";"0";"176";"100";"27.84";"1.97";"0.57";"35.23";"25.57";"5.68";"0.61";"0.39";"7.39";"3.98"
"Gabriel Tadeu Strefezza Rebelato";"RW";"all";"all";"19833";"Gabriel Strefezza";"1997-04-18";"85.43";"21.52";"20";"0";"682";"100";"27.13";"1.71";"0.15";"32.26";"26.54";"4.99";"0.5";"0.36";"7.33";"5.43"
"Gabriele Zappa";"RB";"all";"all";"22194";"G. Zappa";"1999-12-22";"94.01";"19.16";"19";"0";"435";"100";"9.43";"0.8";"0.23";"35.86";"31.49";"2.99";"0.24";"0.16";"2.3";"1.61"
"Gabriele Zappa";"RCB";"all";"all";"22194";"G. Zappa";"1999-12-22";"96.6";"19.94";"14";"0";"293";"100";"10.92";"0.82";"0";"37.54";"32.76";"1.37";"0.23";"0.13";"3.07";"1.37"
"Gaby Jean";"LCB";"all";"all";"176514";"G. Jean";"2000-02-19";"95.55";"21.59";"15";"0";"253";"100";"0.4";"0.07";"0";"33.6";"33.2";"0.79";"0.03";"0.03";"0.4";"0.4"
"Gaetano Castrovilli";"RM";"all";"all";"19825";"G. Castrovilli";"1997-02-17";"71.37";"17.86";"6";"0";"166";"100";"24.7";"1.68";"0";"26.51";"19.88";"2.41";"0.29";"0.18";"3.01";"1.81"
"Gaetano Oristanio";"CF";"all";"all";"31196";"G. Oristanio";"2002-09-28";"74.66";"14.1";"16";"0";"356";"100";"33.43";"2.73";"0";"42.7";"23.6";"3.65";"1.11";"0.6";"13.48";"7.3"
"Gaetano Oristanio";"RF";"all";"all";"31196";"G. Oristanio";"2002-09-28";"85.51";"18.07";"6";"0";"139";"100";"38.85";"2.41";"0";"43.88";"25.9";"3.6";"0.98";"0.46";"17.27";"8.63"
"Georgios Kyriakopoulos";"LWB";"all";"all";"15349";"G. Kyriakopoulos";"1996-02-05";"93.52";"22.55";"29";"0";"838";"100";"12.77";"1.05";"0.12";"31.5";"27.33";"2.03";"0.35";"0.24";"4.42";"2.63"
"Giacomo Raspadori";"CF";"all";"all";"14168";"G. Raspadori";"2000-02-18";"86.15";"21.26";"6";"0";"169";"100";"49.11";"3.03";"1.78";"30.77";"23.08";"5.33";"0.8";"0.47";"14.79";"8.28"
"Giangiacomo Magnani";"RCB";"all";"all";"14170";"G. Magnani";"1995-10-04";"96.17";"19.4";"8";"0";"25";"100";"4";"0.44";"0";"48";"44";"0";"0.15";"0.15";"0";"0"
"Gianluca Busio";"LF";"all";"all";"34514";"G. Busio";"2002-05-28";"90.19";"19.35";"6";"0";"206";"100";"46.12";"3.08";"0.49";"30.1";"24.27";"3.4";"0.73";"0.6";"9.71";"6.8"
"Gianluca Busio";"LM";"all";"all";"34514";"G. Busio";"2002-05-28";"89.78";"17.11";"12";"0";"371";"100";"40.7";"2.93";"0";"28.3";"20.22";"1.89";"0.65";"0.35";"9.97";"5.39"
"Gianluca Caprari";"AM";"all";"all";"3889";"G. Caprari";"1993-07-30";"68.4";"14.38";"5";"0";"109";"100";"22.94";"1.64";"0.92";"38.53";"33.03";"5.5";"0.54";"0.42";"7.34";"4.59"
"Gianluca Caprari";"CF";"all";"all";"3889";"G. Caprari";"1993-07-30";"84.86";"21.51";"6";"0";"182";"100";"25.27";"1.65";"0";"32.97";"29.12";"1.1";"0.28";"0.21";"2.75";"2.2"
"Gianluca Caprari";"LF";"all";"all";"3889";"G. Caprari";"1993-07-30";"81.62";"19.64";"5";"0";"143";"100";"30.77";"2.1";"0";"38.46";"27.97";"1.4";"0.48";"0.27";"7.69";"4.2"
"Gianluca Mancini";"CB";"all";"all";"11626";"G. Mancini";"1996-04-17";"97.56";"23.54";"9";"0";"68";"100";"0";"0.2";"0";"27.94";"27.94";"0";"0.01";"0.01";"0";"0"
"Gianluca Mancini";"RCB";"all";"all";"11626";"G. Mancini";"1996-04-17";"96.58";"24.98";"22";"0";"359";"100";"4.18";"0.47";"0.56";"43.18";"40.67";"2.79";"0.16";"0.14";"0.84";"0.84"
"Giorgio Altare";"RCB";"all";"all";"63460";"G. Altare";"1998-08-09";"87.05";"16.76";"8";"0";"54";"100";"1.85";"0.26";"0";"50";"46.3";"0";"0.12";"0.11";"0";"0"
"Giovanni Di Lorenzo";"RB";"all";"all";"14122";"G. Di Lorenzo";"1993-08-04";"97.51";"26.24";"29";"0";"903";"100";"11.07";"0.98";"0.11";"38.1";"34.55";"1.33";"0.29";"0.24";"3.21";"2.33"
"Giovanni Di Lorenzo";"RCB";"all";"all";"14122";"G. Di Lorenzo";"1993-08-04";"101.02";"23.95";"7";"0";"138";"100";"14.49";"1.07";"0.72";"41.3";"36.23";"6.52";"0.44";"0.4";"5.8";"5.07"
"Giovanni Leoni";"RCB";"all";"all";"809755";"G. Leoni";"2006-12-21";"79.39";"16.42";"7";"0";"40";"100";"0";"0.01";"0";"35";"35";"0";"0";"0";"0";"0"
"Giuseppe Pezzella";"LB";"all";"all";"3972";"G. Pezzella";"1997-11-29";"97.07";"17.89";"5";"0";"108";"100";"15.74";"1.34";"0";"34.26";"24.07";"2.78";"0.41";"0.28";"3.7";"2.78"
"Giuseppe Pezzella";"LWB";"all";"all";"3972";"G. Pezzella";"1997-11-29";"90.49";"17.27";"26";"0";"489";"100";"16.77";"1.31";"0.82";"41.1";"27.81";"4.09";"0.5";"0.34";"6.95";"4.91"
"Gleysson Bremer Silva Nascimento";"LCB";"all";"all";"14104";"Bremer";"1997-03-18";"96.93";"31.77";"6";"0";"42";"100";"2.38";"0.23";"0";"42.86";"42.86";"2.38";"0.06";"0.06";"0";"0"
"Guillermo Alfonso Maripán Loaysa";"CB";"all";"all";"11549";"G. Maripán";"1994-05-06";"98.67";"25.08";"9";"0";"66";"100";"3.03";"0.21";"0";"37.88";"37.88";"0";"0.04";"0.04";"0";"0"
"Guillermo Alfonso Maripán Loaysa";"RCB";"all";"all";"11549";"G. Maripán";"1994-05-06";"97.23";"22.34";"15";"0";"127";"100";"9.45";"0.73";"0";"42.52";"40.94";"0.79";"0.03";"0.03";"0.79";"0.79"
"Gustav Tang Isaksen";"RW";"all";"all";"27434";"G. Isaksen";"2001-04-19";"76.4";"20.09";"21";"0";"630";"100";"34.29";"2.26";"0.63";"33.49";"25.4";"4.29";"0.61";"0.36";"8.73";"5.24"
"Gvidas Gineitis";"LM";"all";"all";"498414";"G. Gineitis";"2004-04-15";"78.83";"17.87";"7";"0";"220";"100";"26.82";"1.43";"0";"26.36";"20.45";"2.73";"0.27";"0.2";"5.45";"4.09"
"Hakan Çalhanoğlu";"DM";"all";"all";"4175";"H. Çalhanoğlu";"1994-02-08";"83.93";"24.77";"19";"0";"514";"100";"7.78";"0.65";"0";"42.22";"40.47";"4.86";"0.24";"0.22";"3.11";"2.72"
"Hamza Rafia";"LM";"all";"all";"33334";"H. Rafia";"1999-04-02";"72.73";"14.39";"6";"0";"136";"100";"10.29";"0.89";"0";"30.88";"27.21";"0.74";"0.24";"0.22";"2.94";"2.21"
"Hans Nicolussi Caviglia";"DM";"all";"all";"22190";"H. Nicolussi Caviglia";"2000-06-18";"96.68";"19.87";"20";"0";"362";"100";"6.08";"0.56";"0";"32.87";"30.94";"2.21";"0.15";"0.11";"1.66";"1.1"
"Hans Nicolussi Caviglia";"LM";"all";"all";"22190";"H. Nicolussi Caviglia";"2000-06-18";"82.98";"17.94";"9";"0";"199";"100";"13.57";"0.99";"0";"29.65";"23.62";"4.02";"0.34";"0.21";"4.52";"3.02"
"Hassane Kamara";"LB";"all";"all";"12821";"H. Kamara";"1994-03-05";"91.45";"22.17";"6";"0";"166";"100";"15.66";"1.03";"0";"34.94";"26.51";"0";"0.32";"0.2";"3.61";"1.81"
"Hassane Kamara";"LW";"all";"all";"12821";"H. Kamara";"1994-03-05";"79.31";"19.96";"5";"0";"129";"100";"25.58";"1.93";"0";"35.66";"26.36";"2.33";"0.44";"0.21";"6.2";"1.55"
"Hassane Kamara";"LWB";"all";"all";"12821";"H. Kamara";"1994-03-05";"86.62";"20.11";"10";"0";"244";"100";"22.54";"1.78";"0.41";"41.8";"34.02";"4.1";"0.46";"0.3";"4.1";"2.05"
"Henrikh Mkhitaryan";"LM";"all";"all";"4287";"H. Mkhitaryan";"1989-01-21";"84.72";"24.77";"26";"0";"834";"100";"24.46";"1.84";"0.48";"34.89";"29.5";"3.84";"0.55";"0.3";"6.83";"3.72"
"Ignace Van der Brempt";"RB";"all";"all";"27675";"I. Van der Brempt";"2002-04-01";"89.92";"23.18";"11";"0";"206";"100";"3.88";"0.65";"0.49";"38.35";"34.95";"3.4";"0.2";"0.16";"1.94";"1.46"
"Isak Malcolm Kwaku Hien";"CB";"all";"all";"61190";"I. Hien";"1999-01-13";"95.05";"26.4";"23";"0";"150";"100";"6";"0.47";"0";"30.67";"30";"0.67";"0.05";"0.03";"1.33";"0.67"
"Issa Doumbia";"RM";"all";"all";"901159";"I. Doumbia";"2003-10-16";"73.13";"13.85";"9";"0";"172";"100";"20.35";"1.33";"0.58";"27.91";"22.09";"4.07";"0.41";"0.33";"7.56";"6.4"
"Ivan Ilić";"LM";"all";"all";"12355";"I. Ilić";"2001-03-17";"83.92";"23.15";"7";"0";"203";"100";"19.21";"1.51";"0.99";"35.96";"33.99";"2.46";"0.45";"0.42";"4.43";"3.94"
"Ivan Smolčić";"RB";"all";"all";"70362";"I. Smolčić";"2000-08-17";"97.65";"22.48";"5";"0";"93";"100";"6.45";"0.5";"0";"41.94";"37.63";"2.15";"0.11";"0.07";"1.08";"0"
"Jackson Tchatchoua";"RB";"all";"all";"35454";"J. Tchatchoua";"2001-09-14";"96.34";"19.6";"6";"0";"121";"100";"1.65";"0.63";"0";"41.32";"33.06";"2.48";"0.23";"0.17";"0";"0"
"Jackson Tchatchoua";"RWB";"all";"all";"35454";"J. Tchatchoua";"2001-09-14";"95.61";"17.81";"24";"0";"606";"100";"14.19";"1.11";"0.33";"37.95";"24.42";"2.97";"0.3";"0.2";"3.14";"2.48"
"Jaka Bijol";"CB";"all";"all";"12830";"J. Bijol";"1999-02-05";"98.47";"23.58";"21";"0";"141";"100";"3.55";"0.16";"0";"34.75";"32.62";"0.71";"0.08";"0.01";"2.13";"0"
"Jaka Bijol";"RCB";"all";"all";"12830";"J. Bijol";"1999-02-05";"96.72";"22.38";"10";"0";"69";"100";"4.35";"0.4";"0";"34.78";"31.88";"1.45";"0.35";"0.26";"4.35";"2.9"
"Jay Idzes";"CB";"all";"all";"62185";"J. Idzes";"2000-06-02";"95.98";"20.2";"21";"0";"88";"100";"3.41";"0.38";"0";"42.05";"39.77";"2.27";"0.11";"0.06";"1.14";"0"
"Jay Idzes";"LCB";"all";"all";"62185";"J. Idzes";"2000-06-02";"97.53";"20";"7";"0";"61";"100";"1.64";"0.31";"0";"37.7";"32.79";"0";"0.14";"0.02";"1.64";"0"
"Jay Idzes";"RCB";"all";"all";"62185";"J. Idzes";"2000-06-02";"97.45";"20.56";"6";"0";"60";"100";"1.67";"0.26";"0";"33.33";"31.67";"0";"0.06";"0.03";"0";"0"
"Jean-Daniel Akpa Akpro";"LM";"all";"all";"4851";"J. Akpa Akpro";"1992-10-11";"82.82";"21.83";"7";"0";"223";"100";"25.11";"1.44";"0";"27.35";"21.52";"1.79";"0.33";"0.21";"5.83";"3.14"
"Jens Odgaard";"AM";"all";"all";"14169";"J. Odgaard";"1999-03-31";"80.97";"21.67";"15";"0";"386";"100";"46.37";"2.82";"0.78";"30.83";"17.88";"3.37";"0.68";"0.36";"11.66";"6.48"
"Jesper Karlsson";"LW";"all";"all";"28137";"J. Karlsson";"1998-07-25";"68.97";"14.12";"5";"0";"90";"100";"47.78";"3.05";"1.11";"35.56";"23.33";"4.44";"0.68";"0.56";"7.78";"7.78"
"Jesper Karlström";"DM";"all";"all";"16489";"J. Karlström";"1995-06-21";"92.11";"22.98";"20";"0";"476";"100";"7.77";"0.6";"0";"26.26";"23.53";"1.05";"0.12";"0.09";"1.26";"0.84"
"Jesper Karlström";"LM";"all";"all";"16489";"J. Karlström";"1995-06-21";"96.46";"21.6";"12";"0";"264";"100";"6.82";"0.61";"0";"27.27";"25";"0.76";"0.11";"0.09";"0.76";"0.76"
"Jhon Janer Lucumí Bonilla";"LCB";"all";"all";"14571";"J. Lucumí";"1998-06-26";"95.53";"25.11";"27";"0";"240";"100";"4.17";"0.39";"0.42";"30.83";"29.17";"1.25";"0.06";"0.06";"0.42";"0.42"
"Joel Pohjanpalo";"CF";"all";"all";"16290";"J. Pohjanpalo";"1994-09-13";"87.3";"18.08";"19";"0";"490";"100";"58.78";"4.07";"0.41";"30.41";"20";"5.1";"0.94";"0.58";"16.12";"9.59"
"Johan Felipe Vásquez Ibarra";"LCB";"all";"all";"36150";"J. Vásquez";"1998-10-22";"97.35";"21.25";"28";"0";"333";"100";"5.41";"0.44";"0";"38.14";"37.24";"1.5";"0.1";"0.09";"0.6";"0.6"
"John Yeboah Zamora";"CF";"all";"all";"19101";"J. Yeboah";"2000-06-23";"80.19";"16.88";"9";"0";"250";"100";"36.8";"2.44";"0.8";"38.8";"24.4";"4.8";"0.77";"0.44";"10";"5.2"
"Jordan Zemura";"LWB";"all";"all";"33101";"J. Zemura";"1999-11-14";"91.36";"20.44";"10";"0";"249";"100";"23.29";"1.52";"0";"34.14";"24.1";"1.2";"0.42";"0.24";"5.62";"2.81"
"Joseph Alfred Duncan";"RM";"all";"all";"587";"A. Duncan";"1993-03-10";"82.03";"18.08";"10";"0";"75";"100";"14.67";"1.09";"0";"40";"38.67";"5.33";"0.35";"0.33";"4";"4"
"José Antonio Morente Oliva";"LF";"all";"all";"25614";"Tete Morente";"1996-12-04";"88.02";"20.42";"6";"0";"212";"100";"18.87";"1.42";"0.47";"40.57";"30.66";"3.3";"0.51";"0.37";"6.13";"4.25"
"José Antonio Morente Oliva";"LW";"all";"all";"25614";"Tete Morente";"1996-12-04";"87.15";"17.64";"10";"0";"293";"100";"21.84";"1.61";"0";"40.96";"26.96";"4.78";"0.49";"0.28";"5.8";"2.39"
"José Luis Palomino";"RCB";"all";"all";"5414";"J. Palomino";"1990-01-05";"88.5";"16.97";"7";"0";"30";"100";"0";"0.17";"0";"33.33";"30";"0";"0.08";"0.08";"0";"0"
"José Ángel Esmoris Tasende";"LB";"all";"all";"12683";"Angeliño";"1997-01-04";"96.26";"25.22";"6";"0";"130";"100";"12.31";"0.94";"0";"38.46";"33.08";"5.38";"0.41";"0.31";"6.92";"4.62"
"José Ángel Esmoris Tasende";"LCB";"all";"all";"12683";"Angeliño";"1997-01-04";"92.77";"25.08";"7";"0";"177";"100";"14.69";"0.96";"0.56";"40.68";"36.72";"3.39";"0.3";"0.23";"5.08";"3.39"
"José Ángel Esmoris Tasende";"LWB";"all";"all";"12683";"Angeliño";"1997-01-04";"96.02";"23.86";"19";"0";"525";"100";"21.52";"1.4";"0.57";"36.57";"29.9";"3.24";"0.48";"0.35";"6.48";"4.19"
"João Félix Sequeira";"AM";"all";"all";"12315";"João Félix";"1999-11-10";"79.38";"21.41";"7";"0";"254";"100";"44.49";"2.91";"0";"27.95";"21.26";"2.76";"0.59";"0.38";"11.02";"6.69"
"Joël Schingtienne";"RCB";"all";"all";"395451";"J. Schingtienne";"2002-08-14";"92.79";"18.97";"11";"0";"81";"100";"4.94";"0.46";"0";"27.16";"27.16";"0";"0.04";"0.04";"0";"0"
"Juan Guilherme Nunes Jesus";"LCB";"all";"all";"11756";"Juan Jesus";"1991-06-10";"93.52";"25.68";"12";"0";"130";"100";"2.31";"0.27";"0";"38.46";"37.69";"0";"0.02";"0.02";"0";"0"
"Juan Miranda González";"LB";"all";"all";"13431";"Juan Miranda";"2000-01-19";"93.23";"24.98";"24";"0";"666";"100";"14.41";"1.04";"0.45";"43.84";"38.74";"2.55";"0.37";"0.27";"5.11";"3.3"
"Jurgen Ekkelenkamp";"LM";"all";"all";"13488";"J. Ekkelenkamp";"2000-04-05";"84.02";"20.47";"7";"0";"246";"100";"28.05";"1.95";"0.41";"28.86";"21.95";"2.44";"0.56";"0.22";"6.5";"3.25"
"Jurgen Ekkelenkamp";"LW";"all";"all";"13488";"J. Ekkelenkamp";"2000-04-05";"83.18";"18.58";"9";"0";"292";"100";"22.6";"2";"0.68";"26.03";"20.55";"1.71";"0.51";"0.33";"4.45";"3.08"
"Karol Linetty";"DM";"all";"all";"5733";"K. Linetty";"1995-02-02";"82.7";"17.61";"14";"0";"190";"100";"12.11";"1.28";"0";"26.32";"20";"1.05";"0.21";"0.09";"1.58";"0.53"
"Keinan Davis";"CF";"all";"all";"18962";"K. Davis";"1998-02-13";"85.05";"20.91";"10";"0";"214";"100";"57.48";"3.81";"0";"37.38";"20.09";"3.27";"1.12";"0.36";"17.76";"7.94"
"Keita Baldé Diao";"CF";"all";"all";"1171";"K. Baldé";"1995-03-08";"82.09";"21.13";"7";"0";"162";"100";"41.36";"2.49";"0.62";"38.27";"30.86";"4.94";"0.91";"0.44";"12.35";"8.02"
"Kenan Yıldız";"LW";"all";"all";"105611";"K. Yıldız";"2005-05-04";"85.95";"26.44";"13";"0";"344";"100";"26.74";"1.71";"0.58";"36.63";"29.07";"4.65";"0.54";"0.34";"7.85";"3.78"
"Khvicha Kvaratskhelia";"LF";"all";"all";"23543";"K. Kvaratskhelia";"2001-02-12";"78.01";"21.98";"9";"0";"254";"100";"37.4";"2.53";"0.39";"44.09";"35.43";"5.91";"0.94";"0.63";"16.14";"11.42"
"Khvicha Kvaratskhelia";"LW";"all";"all";"23543";"K. Kvaratskhelia";"2001-02-12";"92.77";"19.75";"5";"0";"136";"100";"37.5";"2.51";"0.74";"46.32";"35.29";"8.09";"1";"0.61";"12.5";"8.09"
"Khéphren Thuram-Ulien";"LDM";"all";"all";"20191";"K. Thuram";"2001-03-26";"80.71";"24.11";"11";"0";"255";"100";"14.12";"1.09";"0.78";"40.78";"37.65";"3.92";"0.35";"0.24";"4.71";"3.53"
"Khéphren Thuram-Ulien";"LM";"all";"all";"20191";"K. Thuram";"2001-03-26";"92.46";"23.97";"10";"0";"220";"100";"25.91";"1.9";"1.36";"34.09";"30";"3.64";"0.41";"0.34";"5.45";"4.09"
"Kialonda Gaspar";"RCB";"all";"all";"116626";"Kialonda Gaspar";"1997-09-27";"96.73";"18.58";"22";"0";"153";"100";"2.61";"0.19";"0";"30.72";"30.07";"0";"0.01";"0.01";"0";"0"
"Kingsley Ehizibue";"RB";"all";"all";"5923";"K. Ehizibue";"1995-05-25";"78.7";"17.64";"6";"0";"112";"100";"8.04";"0.71";"0";"37.5";"31.25";"1.79";"0.14";"0.09";"0.89";"0"
"Kingsley Ehizibue";"RWB";"all";"all";"5923";"K. Ehizibue";"1995-05-25";"90.62";"20.46";"18";"0";"424";"100";"17.69";"1.4";"0.24";"32.08";"24.53";"2.83";"0.32";"0.2";"3.3";"2.12"
"Koni De Winter";"CB";"all";"all";"33992";"K. De Winter";"2002-06-12";"98.12";"23.01";"6";"0";"35";"100";"0";"0.11";"0";"34.29";"34.29";"2.86";"0.04";"0.04";"0";"0"
"Koni De Winter";"RB";"all";"all";"33992";"K. De Winter";"2002-06-12";"95.75";"21.21";"5";"0";"60";"100";"1.67";"0.33";"0";"43.33";"38.33";"1.67";"0.19";"0.07";"1.67";"0"
"Koni De Winter";"RCB";"all";"all";"33992";"K. De Winter";"2002-06-12";"98.59";"19.94";"11";"0";"141";"100";"4.26";"0.38";"0";"38.3";"35.46";"0";"0.07";"0.04";"0";"0"
"Kouadio Manu Koné";"LM";"all";"all";"22324";"M. Koné";"2001-05-17";"90.33";"24.64";"10";"0";"304";"100";"24.01";"1.88";"0.33";"30.59";"24.67";"2.3";"0.56";"0.32";"6.25";"3.62"
"Kouadio Manu Koné";"RM";"all";"all";"22324";"M. Koné";"2001-05-17";"93.46";"23.06";"12";"0";"402";"100";"14.93";"1.31";"0";"27.61";"23.63";"1.99";"0.28";"0.22";"3.98";"2.49"
"Kristjan Asllani";"DM";"all";"all";"34578";"K. Asllani";"2002-03-09";"80.31";"27.48";"8";"0";"208";"100";"8.65";"0.7";"0.48";"40.38";"37.5";"3.37";"0.18";"0.14";"2.88";"2.4"
