"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Carlos Emiliano Rodríguez Rodríguez";"LCB";"all";"all";"38230";"C. Rodríguez";"1990-04-07";"103.95";"19.23";"5";"0";"74";"100";"28.38";"71.62";"71.62";"68.25";"85.14";"58.11";"4.05";"2.7";"66.67";"22.97";"13.51";"58.82"
"Oscar Ezequiel Jonathan Parnisari";"LCB";"all";"all";"544209";"E. Parnisari";"1990-06-01";"101.64";"17.68";"7";"0";"108";"100";"28.7";"71.3";"71.3";"75";"85.19";"63.89";"0";"0";"";"22.22";"12.96";"58.33"
"Matías Ezequiel Zaldivia";"LCB";"all";"all";"28399";"M. Zaldivia";"1991-01-22";"99.61";"23.65";"20";"0";"507";"100";"21.7";"78.3";"78.3";"80.09";"88.17";"70.61";"2.56";"1.58";"61.54";"17.16";"10.26";"59.77"
"Miguel Alejandro Sanhueza Mora";"LCB";"all";"all";"54620";"M. Sanhueza";"1991-08-30";"94.88";"21.54";"6";"0";"97";"100";"25.77";"74.23";"74.23";"77.65";"87.63";"68.04";"1.03";"1.03";"100";"13.4";"5.15";"38.46"
"Luis Ignacio Casanova Sandoval";"LCB";"all";"all";"23648";"L. Casanova";"1992-07-01";"98.61";"20.59";"9";"0";"152";"100";"26.32";"73.68";"73.68";"74.4";"82.24";"61.18";"0";"0";"";"19.74";"11.18";"56.67"
"Guillermo Luis Ortíz";"LCB";"all";"all";"28525";"G. Ortíz";"1992-08-09";"99.4";"18.68";"18";"0";"347";"100";"24.21";"75.79";"75.79";"77.29";"91.35";"70.61";"0.58";"0";"0";"22.19";"12.39";"55.84"
"Diego Alejandro Oyarzún Carrasco";"LCB";"all";"all";"23694";"D. Oyarzún";"1993-01-19";"103.48";"19.98";"21";"3";"334";"100";"31.14";"68.86";"68.86";"70.27";"88.62";"62.28";"0.6";"0";"0";"27.54";"14.37";"52.17"
"Nicolás Agustín Ferreyra";"LCB";"all";"all";"23594";"N. Ferreyra";"1993-03-30";"90.79";"15.19";"6";"0";"71";"100";"33.8";"66.2";"66.2";"72.41";"81.69";"59.15";"1.41";"1.41";"100";"21.13";"7.04";"33.33"
"Osvaldo Javier Bosso Torres";"LCB";"all";"all";"23593";"O. Bosso";"1993-10-14";"103.02";"18.03";"6";"0";"66";"100";"33.33";"66.67";"66.67";"68.42";"86.36";"59.09";"1.52";"0";"0";"25.76";"13.64";"52.94"
"José Danilo Tiznado Contreras";"LCB";"all";"all";"579353";"J. Tiznado";"1994-09-03";"102.69";"27.29";"9";"0";"177";"100";"27.12";"72.88";"72.88";"77.4";"82.49";"63.84";"0.56";"0";"0";"13.56";"6.78";"50"
"Emiliano Javier Amor";"LCB";"all";"all";"35584";"E. Amor";"1995-05-16";"91.98";"25.91";"8";"0";"149";"100";"13.42";"86.58";"86.58";"87.68";"92.62";"81.21";"0";"0";"";"11.41";"6.04";"52.94"
"Diego Andrés Carrasco Muñoz";"LCB";"all";"all";"28494";"D. Carrasco";"1995-05-25";"101.2";"16.58";"6";"0";"85";"100";"29.41";"70.59";"70.59";"72.31";"76.47";"55.29";"0";"0";"";"18.82";"5.88";"31.25"
"Salvador Sánchez";"LCB";"all";"all";"33295";"S. Sánchez";"1995-07-31";"99.66";"18.47";"16";"0";"183";"100";"36.61";"63.39";"63.39";"65.61";"85.79";"56.28";"1.09";"0.55";"50";"30.6";"16.94";"55.36"
"Diego Ignacio García Medina";"LCB";"all";"all";"522457";"D. García";"1996-12-19";"102.26";"16.95";"20";"0";"302";"100";"32.45";"67.55";"67.55";"66.26";"80.46";"53.31";"0.33";"0";"0";"25.5";"9.93";"38.96"
"Maximiliano Joel Falcón Picart";"LCB";"all";"all";"69758";"M. Falcón";"1997-05-01";"98.51";"25.5";"12";"0";"264";"100";"18.18";"81.82";"81.82";"83.33";"84.09";"70.08";"0.76";"0.76";"100";"10.23";"6.44";"62.96"
"Germán Leonel Guiffrey";"LCB";"all";"all";"36690";"G. Guiffrey";"1997-12-31";"89.93";"16.74";"6";"0";"100";"100";"32";"68";"68";"71.23";"73";"52";"3";"2";"66.67";"23";"13";"56.52"
"Imanol González Benac";"LCB";"all";"all";"811426";"I. González";"1998-01-06";"97.06";"20.33";"18";"1";"234";"100";"28.63";"71.37";"71.37";"75.76";"84.62";"64.1";"0.85";"0.85";"100";"21.37";"11.11";"52"
"Juan Ignacio Díaz";"LCB";"all";"all";"118891";"J. Díaz";"1998-05-26";"102.03";"18.5";"20";"0";"378";"100";"30.95";"69.05";"69.05";"69.33";"86.24";"59.79";"2.12";"1.32";"62.5";"29.1";"14.55";"50"
"Nahuel Brunet";"LCB";"all";"all";"153776";"N. Brunet";"2000-07-11";"99.5";"17.66";"8";"0";"161";"100";"35.4";"64.6";"64.6";"65.91";"81.99";"54.04";"0.62";"0";"0";"32.92";"19.88";"60.38"
"Jonathan Gabriel Villagra Bustamante";"LCB";"all";"all";"43917";"J. Villagra";"2001-03-28";"102.97";"21.13";"11";"0";"196";"100";"26.02";"73.98";"73.98";"81.37";"82.14";"66.84";"1.53";"1.02";"66.67";"19.39";"10.71";"55.26"
"Nicolás Andres Palma Pardo";"LCB";"all";"all";"813551";"N. Palma";"2001-10-08";"102.24";"20.36";"5";"1";"60";"100";"31.67";"68.33";"68.33";"66.67";"80";"53.33";"0";"0";"";"26.67";"11.67";"43.75"
"Daniel Enrique González Orellana";"LCB";"all";"all";"69787";"D. González";"2002-02-20";"103.48";"19.03";"7";"0";"141";"100";"21.99";"78.01";"78.01";"84";"88.65";"74.47";"0";"0";"";"17.73";"9.93";"56"
"Renzo Mariano Malanca";"LCB";"all";"all";"117203";"R. Malanca";"2003-05-06";"102.9";"21.83";"5";"0";"67";"100";"23.88";"76.12";"76.12";"77.42";"92.54";"71.64";"1.49";"0";"0";"19.4";"13.43";"69.23"
"Valentín Antonio Vidal Tapia";"LCB";"all";"all";"206369";"V. Vidal";"2004-05-12";"104.61";"22.04";"7";"0";"148";"100";"20.27";"79.73";"79.73";"84.25";"85.81";"72.3";"0";"0";"";"12.84";"8.11";"63.16"
"Luciano Román Aued";"LDM";"all";"all";"28492";"L. Aued";"1987-03-01";"91.73";"14.82";"5";"0";"99";"100";"31.31";"68.69";"68.69";"73.81";"84.85";"62.63";"11.11";"7.07";"63.64";"26.26";"16.16";"61.54"
"Diego Hernán González";"LDM";"all";"all";"28712";"D. González";"1988-02-09";"99.81";"20.87";"5";"0";"175";"100";"19.43";"80.57";"80.57";"83.56";"83.43";"69.71";"6.29";"1.14";"18.18";"10.86";"3.43";"31.58"
"Alejandro Maximiliano Camargo";"LDM";"all";"all";"28500";"A. Camargo";"1989-06-12";"89.95";"17.21";"5";"0";"141";"100";"23.4";"76.6";"76.6";"76.38";"90.07";"68.79";"0.71";"0";"0";"12.77";"4.26";"33.33"
"Cristopher Ignacio Mesías Sepúlveda";"LDM";"all";"all";"28391";"C. Mesías";"1998-05-02";"93.49";"17.83";"5";"0";"132";"100";"15.91";"84.09";"84.09";"87.74";"80.3";"70.45";"6.06";"3.03";"50";"9.09";"5.3";"58.33"
"Edson Raúl Puch Cortés";"LF";"all";"all";"28485";"E. Puch";"1986-04-09";"92.51";"19.37";"15";"0";"405";"100";"24.44";"75.56";"75.56";"80.56";"62.22";"50.12";"14.81";"10.62";"71.67";"11.6";"5.68";"48.94"
"Leandro Miguel Fernández";"LF";"all";"all";"25441";"L. Fernández";"1991-03-12";"97.86";"22.78";"15";"0";"401";"100";"39.9";"60.1";"60.1";"60.51";"68.83";"41.65";"23.44";"10.22";"43.62";"31.92";"12.97";"40.62"
"Cristian Manuel Insaurralde";"LF";"all";"all";"23627";"C. Insaurralde";"1991-07-20";"96.32";"16.94";"5";"0";"120";"100";"35.83";"64.17";"64.17";"61.67";"50";"30.83";"23.33";"10.83";"46.43";"28.33";"15";"52.94"
"Cris Robert Martínez Escobar";"LF";"all";"all";"23653";"C. Martínez";"1993-04-24";"94.97";"22.54";"6";"0";"98";"100";"30.61";"69.39";"69.39";"66.2";"72.45";"47.96";"17.35";"9.18";"52.94";"24.49";"11.22";"45.83"
"Pablo Mauricio Aránguiz Salazar";"LF";"all";"all";"38732";"P. Aránguiz";"1997-03-17";"87.13";"19.36";"10";"0";"252";"100";"26.98";"73.02";"73.02";"81.76";"67.46";"55.16";"13.89";"10.32";"74.29";"15.48";"11.11";"71.79"
"Carlos Alonso Enrique Palacios Núñez";"LF";"all";"all";"28473";"C. Palacios";"2000-07-20";"89.28";"24.4";"7";"0";"294";"100";"24.15";"75.85";"75.85";"78.9";"74.15";"58.5";"16.67";"9.86";"59.18";"14.63";"6.8";"46.51"
"Luciano Román Aued";"LM";"all";"all";"28492";"L. Aued";"1987-03-01";"94.73";"18.12";"7";"0";"169";"100";"25.44";"74.56";"74.56";"74.13";"84.62";"62.72";"4.73";"2.37";"50";"16.57";"8.88";"53.57"
"Charles Mariano Aránguiz Sandoval";"LM";"all";"all";"1736";"C. Aránguiz";"1989-04-17";"96.19";"23.67";"8";"0";"307";"100";"19.22";"80.78";"80.78";"82.52";"80.13";"66.12";"9.12";"4.89";"53.57";"13.03";"7.49";"57.5"
"Alejandro Maximiliano Camargo";"LM";"all";"all";"28500";"A. Camargo";"1989-06-12";"90.15";"14.46";"10";"0";"204";"100";"20.59";"79.41";"79.41";"85.03";"81.86";"69.61";"4.41";"2.94";"66.67";"12.25";"6.37";"52"
"Leonardo Roque Gil";"LM";"all";"all";"26570";"L. Gil";"1991-05-31";"93.51";"27.21";"13";"0";"626";"100";"15.02";"84.98";"84.98";"86.9";"86.58";"75.24";"7.19";"4.95";"68.89";"11.18";"5.59";"50"
"Misael Aldair Dávila Carvajal";"LM";"all";"all";"28467";"M. Dávila";"1991-07-17";"86.72";"16.95";"10";"0";"107";"100";"29.91";"70.09";"70.09";"71.26";"81.31";"57.94";"4.67";"2.8";"60";"18.69";"5.61";"30"
"Fernando Rubén Zuqui";"LM";"all";"all";"28729";"F. Zuqui";"1991-11-27";"103.77";"22.45";"5";"1";"166";"100";"19.88";"80.12";"80.12";"83.22";"86.14";"71.69";"4.82";"1.81";"37.5";"11.45";"4.82";"42.11"
"Santiago Dittborn Martínez-Conde";"LM";"all";"all";"69776";"S. Dittborn";"1992-10-30";"78.52";"15.65";"5";"0";"135";"100";"25.19";"74.81";"74.81";"81.73";"77.04";"62.96";"8.89";"5.93";"66.67";"13.33";"7.41";"55.56"
"Juan Andrés Leiva Mieres";"LM";"all";"all";"28477";"J. Leiva";"1993-11-11";"92.47";"18.72";"10";"0";"319";"100";"15.99";"84.01";"84.01";"86.49";"81.19";"70.22";"4.7";"3.13";"66.67";"8.78";"5.02";"57.14"
"Ariel Elías Martínez Arce";"LM";"all";"all";"23599";"A. Martínez";"1994-01-10";"81.98";"15.01";"5";"0";"108";"100";"18.52";"81.48";"81.48";"84.88";"79.63";"67.59";"3.7";"2.78";"75";"13.89";"7.41";"53.33"
"Gonzalo Montes Calderini";"LM";"all";"all";"36112";"G. Montes";"1994-12-22";"98.87";"20.76";"10";"0";"345";"100";"27.25";"72.75";"72.75";"77.58";"81.45";"63.19";"6.38";"3.48";"54.55";"15.07";"6.09";"40.38"
"Álvaro Alfredo Alejandro Madrid Gaete";"LM";"all";"all";"28426";"Á. Madrid";"1995-04-05";"99.37";"18.73";"17";"1";"559";"100";"22.9";"77.1";"77.1";"79.72";"77.64";"61.9";"5.72";"2.86";"50";"15.56";"7.51";"48.28"
"Israel Elías Poblete Zúñiga";"LM";"all";"all";"23609";"I. Poblete";"1995-06-22";"91.19";"19.61";"7";"0";"207";"100";"25.12";"74.88";"74.88";"79.05";"71.5";"56.52";"11.11";"5.8";"52.17";"14.49";"6.28";"43.33"
"Robinson Manuel Rivera Zúñiga";"LM";"all";"all";"54611";"M. Rivera";"1996-02-17";"88.47";"15.97";"8";"0";"196";"100";"23.98";"76.02";"76.02";"78.11";"86.22";"67.35";"6.12";"3.06";"50";"14.29";"7.14";"50"
"Rodrigo Emanuel Cecchini";"LM";"all";"all";"26298";"R. Cecchini";"1996-12-24";"98.19";"19.64";"14";"0";"386";"100";"19.69";"80.31";"80.31";"82.46";"88.6";"73.06";"3.89";"1.55";"40";"11.66";"4.92";"42.22"
"Jimmy Antonio Martínez Ruiz";"LM";"all";"all";"23671";"J. Martínez";"1997-01-26";"91.14";"17.5";"5";"1";"129";"100";"32.56";"67.44";"67.44";"72.64";"82.17";"59.69";"13.18";"7.75";"58.82";"27.13";"14.73";"54.29"
"Martín Nicolás Sarrafiore";"LM";"all";"all";"28324";"M. Sarrafiore";"1997-07-20";"84.71";"15.54";"6";"0";"164";"100";"24.39";"75.61";"75.61";"78.3";"64.63";"50.61";"15.85";"10.98";"69.23";"18.9";"12.2";"64.52"
"Sebastián Paolo Galani Villegas";"LM";"all";"all";"38733";"S. Galani";"1997-08-17";"92.09";"17.86";"9";"0";"243";"100";"17.7";"82.3";"82.3";"86.1";"76.95";"66.26";"4.53";"2.88";"63.64";"16.05";"8.23";"51.28"
"Emiliano Gastón Sosa Viera";"LM";"all";"all";"540294";"E. Sosa";"1998-02-18";"100.98";"21.08";"7";"0";"156";"100";"19.23";"80.77";"80.77";"84.75";"75.64";"64.1";"4.49";"1.28";"28.57";"9.62";"3.21";"33.33"
"Cristopher Ignacio Mesías Sepúlveda";"LM";"all";"all";"28391";"C. Mesías";"1998-05-02";"93.79";"20.5";"6";"0";"177";"100";"20.9";"79.1";"79.1";"81.82";"80.79";"66.1";"5.08";"2.26";"44.44";"11.86";"5.65";"47.62"
"Ignacio Antonio Núñez Estrada";"LM";"all";"all";"43919";"I. Núñez";"1999-01-15";"87.13";"18.1";"7";"0";"186";"100";"22.58";"77.42";"77.42";"81.7";"82.26";"67.2";"11.83";"4.84";"40.91";"18.82";"10.75";"57.14"
"Enzo Santiago Ariel Hoyos";"LM";"all";"all";"811513";"E. Hoyos";"2000-05-10";"83.37";"17.38";"15";"0";"510";"100";"26.47";"73.53";"73.53";"75.66";"66.86";"50.59";"14.31";"6.86";"47.95";"15.1";"6.08";"40.26"
"Bryan Andrés Soto Pereira";"LM";"all";"all";"38365";"B. Soto";"2001-06-01";"91.06";"15.32";"9";"0";"175";"100";"20.57";"79.43";"79.43";"82.4";"71.43";"58.86";"7.43";"5.71";"76.92";"14.29";"9.14";"64"
"Vicente Tomás Pizarro Durcudoy";"LM";"all";"all";"38485";"V. Pizarro";"2002-11-05";"98.8";"27.63";"5";"0";"224";"100";"15.18";"84.82";"84.82";"86.75";"74.11";"64.29";"4.46";"2.68";"60";"8.04";"4.46";"55.56"
"Edson Raúl Puch Cortés";"LW";"all";"all";"28485";"E. Puch";"1986-04-09";"98.8";"21.43";"6";"0";"170";"100";"21.76";"78.24";"78.24";"85.05";"62.94";"53.53";"15.88";"10";"62.96";"13.53";"8.82";"65.22"
"Víctor Ismael Sosa";"LW";"all";"all";"23273";"I. Sosa";"1987-01-18";"86.34";"15.81";"12";"0";"310";"100";"28.71";"71.29";"71.29";"73.37";"64.19";"47.1";"14.19";"7.1";"50";"20";"9.68";"48.39"
"Jonathan Óscar Benítez";"LW";"all";"all";"38596";"J. Benítez";"1991-09-04";"77.92";"17.28";"11";"0";"297";"100";"29.97";"70.03";"70.03";"69.68";"63.3";"44.11";"16.5";"6.73";"40.82";"22.56";"10.1";"44.78"
"Cris Robert Martínez Escobar";"LW";"all";"all";"23653";"C. Martínez";"1993-04-24";"86.03";"17.17";"7";"0";"98";"100";"34.69";"65.31";"65.31";"70.83";"73.47";"52.04";"16.33";"10.2";"62.5";"22.45";"9.18";"40.91"
"Bryan Martín Rabello Mella";"LW";"all";"all";"1544";"B. Rabello";"1994-05-16";"94.28";"19.37";"9";"0";"267";"100";"24.34";"75.66";"75.66";"81.51";"54.68";"44.57";"9.74";"6.37";"65.38";"10.11";"4.87";"48.15"
"Cristian Alejandro Cuevas Jara";"LW";"all";"all";"2040";"C. Cuevas";"1995-04-02";"85.51";"15.69";"5";"0";"123";"100";"32.52";"67.48";"67.48";"67.78";"73.17";"49.59";"9.76";"3.25";"33.33";"19.51";"9.76";"50"
"Robinson Manuel Rivera Zúñiga";"LW";"all";"all";"54611";"M. Rivera";"1996-02-17";"90.52";"18.33";"5";"0";"102";"100";"23.53";"76.47";"76.47";"82.28";"77.45";"63.73";"7.84";"3.92";"50";"23.53";"10.78";"45.83"
"Pablo Mauricio Aránguiz Salazar";"LW";"all";"all";"38732";"P. Aránguiz";"1997-03-17";"85.12";"21.23";"12";"0";"374";"100";"28.34";"71.66";"71.66";"71.08";"66.58";"47.33";"16.31";"7.49";"45.9";"17.11";"8.02";"46.88"
"Matías Cavalleri Lopetegui";"LW";"all";"all";"28420";"M. Cavalleri";"1998-04-08";"87.26";"16.47";"6";"0";"175";"100";"32";"68";"68";"75.24";"60";"45.14";"8";"4";"50";"17.71";"6.86";"38.71"
"Gonzalo Alejandro Ríos";"LW";"all";"all";"118890";"G. Ríos";"1999-01-27";"91.01";"20";"8";"0";"255";"100";"24.71";"75.29";"75.29";"77.44";"64.31";"49.8";"17.25";"11.76";"68.18";"18.04";"9.8";"54.35"
"César Franco Lobos Asman";"LW";"all";"all";"38738";"F. Lobos";"1999-02-22";"86.12";"17.6";"9";"0";"252";"100";"26.59";"73.41";"73.41";"81.25";"50.79";"41.27";"6.75";"3.57";"52.94";"8.33";"3.57";"42.86"
"Braian Miguel Ángel Martínez";"LW";"all";"all";"25450";"B. Martínez";"1999-08-18";"94.35";"18.44";"11";"0";"366";"100";"31.97";"68.03";"68.03";"67.2";"50.82";"34.15";"15.3";"9.56";"62.5";"15.03";"6.56";"43.64"
"César Augusto Munder Rodríguez";"LW";"all";"all";"28490";"C. Munder";"2000-01-07";"93.45";"17.72";"7";"0";"167";"100";"24.55";"75.45";"75.45";"73.27";"60.48";"44.31";"18.56";"8.98";"48.39";"22.75";"10.18";"44.74"
"Alexander Ernesto Aravena Guzmán";"LW";"all";"all";"38266";"Alexander Aravena";"2002-09-06";"85.95";"16.29";"7";"0";"158";"100";"33.54";"66.46";"66.46";"73.2";"61.39";"44.94";"7.59";"4.43";"58.33";"14.56";"7.59";"52.17"
"Benjamín Andrés Chandía Miles";"LW";"all";"all";"570843";"B. Chandía";"2002-11-25";"80.19";"14.36";"9";"0";"184";"100";"35.87";"64.13";"64.13";"70.99";"71.2";"50.54";"16.3";"6.52";"40";"24.46";"11.96";"48.89"
"Renato Huerta Vallejos";"LW";"all";"all";"359443";"R. Huerta";"2004-02-17";"77.41";"12.72";"7";"0";"99";"100";"42.42";"57.58";"57.58";"64";"50.51";"32.32";"13.13";"5.05";"38.46";"13.13";"5.05";"38.46"
"Martín Andrés Mundaca Barraza";"LW";"all";"all";"816477";"M. Mundaca";"2007-01-08";"69.64";"14.08";"5";"0";"77";"100";"35.06";"64.94";"64.94";"64.81";"70.13";"45.45";"19.48";"12.99";"66.67";"23.38";"9.09";"38.89"
"Leandro Enrique Díaz Parra";"LWB";"all";"all";"71401";"L. Díaz";"1999-03-16";"99";"20.36";"5";"0";"127";"100";"25.98";"74.02";"74.02";"78.3";"83.46";"65.35";"10.24";"7.09";"69.23";"25.98";"14.96";"57.58"
"Marcelo Ariel Morales Suárez";"LWB";"all";"all";"43891";"M. Morales";"2003-06-06";"85.97";"19.13";"12";"0";"280";"100";"30";"70";"70";"73.89";"64.29";"47.5";"5.71";"3.93";"68.75";"16.43";"7.86";"47.83"
"Guillermo Alfonso Pacheco Tudela";"RB";"all";"all";"28497";"G. Pacheco";"1989-04-10";"100.1";"20.68";"23";"0";"591";"100";"20.14";"79.86";"79.86";"81.76";"84.43";"69.04";"3.05";"1.69";"55.56";"17.43";"9.81";"56.31"
"Óscar Mauricio  Opazo Lara";"RB";"all";"all";"23698";"Ó. Opazo";"1990-10-18";"95.88";"26.79";"14";"0";"472";"100";"13.35";"86.65";"86.65";"89.13";"87.71";"78.18";"3.81";"1.06";"27.78";"11.23";"5.51";"49.06"
"Yonathan Wladimir Andía León";"RB";"all";"all";"28481";"Y. Andía";"1992-08-06";"93.89";"17";"7";"0";"161";"100";"22.98";"77.02";"77.02";"80.33";"75.78";"60.87";"3.73";"2.48";"66.67";"16.77";"9.32";"55.56"
"Diego Felipe Andrés Orellana Medina";"RB";"all";"all";"43652";"D. Orellana";"1993-05-16";"99.65";"21.16";"11";"0";"238";"100";"31.51";"68.49";"68.49";"70.9";"79.41";"56.3";"6.3";"2.94";"46.67";"26.47";"12.61";"47.62"
"Erwin Branco Ampuero Vera";"RB";"all";"all";"23580";"B. Ampuero";"1993-07-19";"99.15";"18.5";"12";"0";"200";"100";"23";"77";"77";"81.29";"77.5";"63";"2";"1.5";"75";"14.5";"6.5";"44.83"
"Felipe Manuel Campos Mosqueira";"RB";"all";"all";"28396";"F. Campos";"1993-11-08";"96.07";"17.39";"11";"2";"176";"100";"19.89";"80.11";"80.11";"81.94";"81.82";"67.05";"4.55";"1.14";"25";"21.02";"12.5";"59.46"
"Guillermo Tomás Soto Arredondo";"RB";"all";"all";"28460";"G. Soto";"1994-01-19";"100.58";"19.48";"12";"1";"205";"100";"26.34";"73.66";"73.66";"75.62";"78.05";"59.02";"3.41";"1.95";"57.14";"25.37";"14.63";"57.69"
"Bernardo Humberto Cerezo Rojas";"RB";"all";"all";"54609";"B. Cerezo";"1995-01-21";"97.52";"17.78";"17";"0";"410";"100";"32.2";"67.8";"67.8";"68.34";"82.44";"56.34";"8.78";"4.88";"55.56";"30.73";"15.12";"49.21"
"Fabián Marcelo Hormazábal Berríos";"RB";"all";"all";"69782";"F. Hormazábal";"1996-04-26";"100.34";"24.96";"11";"0";"326";"100";"22.7";"77.3";"77.3";"78.66";"77.61";"61.04";"5.21";"1.84";"35.29";"16.87";"8.28";"49.09"
"Raimundo Andrés Rebolledo Valenzuela";"RB";"all";"all";"28487";"R. Rebolledo";"1997-05-14";"95.24";"16.75";"18";"0";"356";"100";"35.67";"64.33";"64.33";"66.78";"82.02";"54.78";"2.25";"1.12";"50";"23.88";"11.24";"47.06"
"Byron Rodrigo Nieto Salinas";"RB";"all";"all";"28369";"B. Nieto";"1998-02-03";"89.73";"14.85";"16";"1";"243";"100";"36.21";"63.79";"63.79";"65.38";"74.9";"48.97";"4.94";"2.06";"41.67";"26.75";"10.29";"38.46"
"Simón Alonso Ramírez Cuevas";"RB";"all";"all";"29253";"S. Ramírez";"1998-11-03";"102";"22.43";"17";"0";"514";"100";"25.88";"74.12";"74.12";"74.94";"87.74";"65.76";"5.84";"3.5";"60";"21.21";"12.06";"56.88"
"Nicolás Esteban Fernández Muñoz";"RB";"all";"all";"28378";"N. Fernández";"1999-08-03";"99.44";"18.31";"17";"2";"369";"100";"33.88";"66.12";"66.12";"66.91";"72.9";"48.78";"5.15";"2.44";"47.37";"26.02";"10.3";"39.58"
"Enzo Nicolás Ferrario Argüello";"RB";"all";"all";"71332";"E. Ferrario";"2000-03-03";"102.99";"16.16";"5";"0";"72";"100";"36.11";"63.89";"63.89";"72.92";"66.67";"48.61";"1.39";"0";"0";"18.06";"6.94";"38.46"
"Jorge Andrés Espejo Leppe";"RB";"all";"all";"522464";"J. Espejo";"2000-07-28";"100.87";"19.55";"12";"1";"274";"100";"23.36";"76.64";"76.64";"75.85";"75.55";"57.3";"3.65";"2.55";"70";"17.88";"10.22";"57.14"
"Felipe Ignacio Loyola Olea";"RB";"all";"all";"559211";"F. Loyola";"2000-11-09";"102.64";"22.18";"7";"0";"186";"100";"24.19";"75.81";"75.81";"77.63";"81.72";"63.44";"8.6";"3.76";"43.75";"26.34";"13.98";"53.06"
"Moises Alejandro González Torres";"RB";"all";"all";"71383";"M. González";"2000-11-22";"100.25";"19.15";"9";"0";"167";"100";"28.74";"71.26";"71.26";"76.64";"82.04";"62.87";"1.2";"0";"0";"21.56";"7.78";"36.11"
"Dylan Alejandro Escobar Álvarez";"RB";"all";"all";"139757";"D. Escobar";"2000-12-02";"101.13";"18.54";"25";"0";"581";"100";"32.01";"67.99";"67.99";"70.02";"76.94";"53.87";"6.54";"2.24";"34.21";"19.45";"7.92";"40.71"
"Benjamín Ignacio Rojas Ferrera";"RB";"all";"all";"38598";"B. Rojas";"2001-03-01";"97.97";"18.95";"17";"0";"355";"100";"29.3";"70.7";"70.7";"71.09";"72.11";"51.27";"5.92";"3.66";"61.9";"22.25";"10.14";"45.57"
"Jeyson Alejandro Rojas Orellana";"RB";"all";"all";"38364";"J. Rojas";"2002-01-23";"88.15";"24.69";"6";"0";"179";"100";"22.35";"77.65";"77.65";"78.81";"84.36";"66.48";"1.68";"0.56";"33.33";"17.88";"7.82";"43.75"
"Simón Alberto Contreras Valenzuela";"RB";"all";"all";"43892";"Simón Contreras";"2002-03-29";"80.51";"13.98";"5";"0";"63";"100";"39.68";"60.32";"60.32";"63.64";"69.84";"44.44";"0";"0";"";"22.22";"6.35";"28.57"
"Dilan Matías Rojas Barrientos";"RB";"all";"all";"838291";"Dilan Rojas";"2004-06-04";"90.36";"18.43";"9";"0";"165";"100";"32.73";"67.27";"67.27";"68.55";"75.15";"51.52";"5.45";"2.42";"44.44";"24.85";"10.91";"43.9"
"Ian Alex Garguez Gomez";"RB";"all";"all";"827225";"I. Garguez";"2005-02-03";"98.07";"18.61";"6";"0";"110";"100";"30";"70";"70";"69.23";"82.73";"57.27";"4.55";"0.91";"20";"32.73";"15.45";"47.22"
"Manuel Elías Fernández Guzmán";"RCB";"all";"all";"28372";"M. Fernández";"1989-01-25";"99.78";"18.2";"9";"0";"103";"100";"28.16";"71.84";"71.84";"73.91";"89.32";"66.02";"1.94";"0";"0";"25.24";"11.65";"46.15"
"Fabián Andrés Torres Cuello";"RCB";"all";"all";"28375";"F. Torres";"1989-04-27";"99.04";"18.44";"13";"0";"220";"100";"20";"80";"80";"84.21";"86.36";"72.73";"0";"0";"";"19.55";"14.55";"74.42"
"Oscar Ezequiel Jonathan Parnisari";"RCB";"all";"all";"544209";"E. Parnisari";"1990-06-01";"102.57";"17.51";"11";"0";"159";"100";"32.7";"67.3";"67.3";"67.67";"83.65";"56.6";"0.63";"0";"0";"27.04";"11.95";"44.19"
"Carlos Alfredo Labrín Candia";"RCB";"all";"all";"28382";"C. Labrín";"1990-12-02";"103.74";"18.74";"17";"0";"210";"100";"29.05";"70.95";"70.95";"74.57";"82.38";"61.43";"0.48";"0";"0";"19.05";"10.48";"55"
"Matías Javier Blázquez Lavín";"RCB";"all";"all";"28442";"M. Blázquez";"1991-05-08";"99.22";"20.68";"13";"0";"155";"100";"34.84";"65.16";"65.16";"70.4";"80.65";"56.77";"0.65";"0";"0";"27.1";"11.61";"42.86"
"Miguel Alejandro Sanhueza Mora";"RCB";"all";"all";"54620";"M. Sanhueza";"1991-08-30";"97.23";"18.72";"8";"0";"112";"100";"22.32";"77.68";"77.68";"81.91";"83.93";"68.75";"0.89";"0.89";"100";"19.64";"9.82";"50"
"Luis Ignacio Casanova Sandoval";"RCB";"all";"all";"23648";"L. Casanova";"1992-07-01";"103.99";"20.94";"10";"0";"174";"100";"31.03";"68.97";"68.97";"71.13";"81.61";"58.05";"0.57";"0";"0";"21.26";"9.77";"45.95"
