"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Erwin Branco Ampuero Vera";"RCB";"all";"all";"23580";"B. Ampuero";"1993-07-19";"100.72";"17.64";"14";"0";"118";"100";"49.15";"0.2";"0.11";"93.1";"131.36";"0.09";"45.76";"0.85";"0";"0.85";"0.85";"0.85"
"Franco Bechtholdt Chervaz";"RCB";"all";"all";"28416";"F. Bechtholdt";"1993-08-15";"100.94";"21.03";"15";"0";"94";"100";"53.19";"0.15";"0.09";"94";"112.77";"0.07";"50";"0";"0";"0";"0";"0"
"Pablo Nicolás Vargas Romero";"RCB";"all";"all";"54608";"P. Vargas";"1993-09-15";"101.95";"17.25";"10";"0";"57";"100";"52.63";"0.34";"0.2";"90";"124.56";"0.16";"47.37";"3.51";"0";"0";"0";"0"
"Christian Daniel Bravo Araneda";"RW";"all";"all";"34300";"C. Bravo";"1993-10-01";"81.81";"16.12";"6";"0";"56";"100";"75";"1.55";"1.31";"66.67";"160.71";"0.74";"50";"5.36";"0";"23.21";"19.64";"12.5"
"Osvaldo Javier Bosso Torres";"LCB";"all";"all";"23593";"O. Bosso";"1993-10-14";"103.02";"18.03";"6";"0";"30";"100";"60";"0.34";"0.17";"83.33";"116.67";"0.13";"50";"0";"0";"0";"0";"0"
"Osvaldo Javier Bosso Torres";"RCB";"all";"all";"23593";"O. Bosso";"1993-10-14";"101.65";"19.22";"8";"0";"48";"100";"56.25";"0.39";"0.13";"81.48";"120.83";"0.08";"45.83";"0";"0";"2.08";"0";"0"
"Felipe Manuel Campos Mosqueira";"RB";"all";"all";"28396";"F. Campos";"1993-11-08";"96.07";"17.39";"11";"2";"96";"100";"52.08";"0.99";"0.39";"88";"131.25";"0.23";"45.83";"0";"0";"7.29";"3.12";"2.08"
"Juan Andrés Leiva Mieres";"LM";"all";"all";"28477";"J. Leiva";"1993-11-11";"92.47";"18.72";"10";"0";"112";"100";"56.25";"1.2";"0.68";"77.78";"138.39";"0.51";"43.75";"7.14";"0.89";"20.54";"12.5";"9.82"
"Gabriel Maximiliano Graciani";"AM";"all";"all";"40828";"G. Graciani";"1993-11-28";"84.48";"16.43";"6";"0";"53";"100";"81.13";"2.76";"2.14";"81.4";"160.38";"1.67";"66.04";"15.09";"1.89";"47.17";"35.85";"28.3"
"Gabriel Maximiliano Graciani";"CF";"all";"all";"40828";"G. Graciani";"1993-11-28";"87.05";"15.72";"9";"0";"83";"100";"73.49";"2.62";"1.84";"65.57";"130.12";"1.2";"48.19";"9.64";"0";"44.58";"31.33";"19.28"
"Ariel Elías Martínez Arce";"LM";"all";"all";"23599";"A. Martínez";"1994-01-10";"81.98";"15.01";"5";"0";"43";"100";"41.86";"1.08";"0.34";"72.22";"116.28";"0.23";"30.23";"4.65";"0";"13.95";"4.65";"2.33"
"Ariel Elías Martínez Arce";"RM";"all";"all";"23599";"A. Martínez";"1994-01-10";"82.16";"16.75";"7";"0";"48";"100";"52.08";"1.59";"0.92";"60";"137.5";"0.25";"31.25";"4.17";"0";"18.75";"12.5";"4.17"
"Guillermo Tomás Soto Arredondo";"RB";"all";"all";"28460";"G. Soto";"1994-01-19";"100.58";"19.48";"12";"1";"144";"100";"66.67";"0.84";"0.61";"81.25";"160.42";"0.36";"54.17";"4.17";"0.69";"9.72";"7.64";"3.47"
"Steffan Pino Briceño";"CF";"all";"all";"812934";"S. Pino";"1994-02-26";"95.96";"19.32";"24";"0";"185";"100";"71.89";"2.89";"1.94";"75.94";"169.19";"1.35";"54.59";"12.43";"1.08";"48.11";"31.89";"19.46"
"Bryan Martín Rabello Mella";"LW";"all";"all";"1544";"B. Rabello";"1994-05-16";"94.28";"19.37";"9";"0";"120";"100";"69.17";"2.07";"1.32";"79.52";"158.33";"1.04";"55";"13.33";"0.83";"33.33";"20";"15.83"
"Érick Andrés Wiemberg Higuera";"LB";"all";"all";"38846";"É. Wiemberg";"1994-06-20";"100.75";"27.06";"15";"1";"242";"100";"54.96";"1.02";"0.69";"81.2";"144.63";"0.46";"44.63";"2.07";"0";"11.57";"8.68";"4.96"
"José Danilo Tiznado Contreras";"LCB";"all";"all";"579353";"J. Tiznado";"1994-09-03";"102.69";"27.29";"9";"0";"95";"100";"50.53";"0.24";"0.14";"91.67";"116.84";"0.13";"46.32";"0";"0";"0";"0";"0"
"José Danilo Tiznado Contreras";"RCB";"all";"all";"579353";"J. Tiznado";"1994-09-03";"104.52";"20.6";"7";"0";"59";"100";"49.15";"0.16";"0.08";"89.66";"127.12";"0.07";"44.07";"1.69";"0";"0";"0";"0"
"Mauricio Franco Soldano";"CF";"all";"all";"36634";"F. Soldano";"1994-09-14";"96.36";"17.39";"17";"0";"143";"100";"81.82";"2.47";"2.07";"60.68";"156.64";"1.04";"49.65";"6.99";"0";"32.87";"28.67";"13.99"
"Gonzalo Montes Calderini";"LM";"all";"all";"36112";"G. Montes";"1994-12-22";"98.87";"20.76";"10";"0";"206";"100";"58.74";"1.31";"0.74";"84.3";"160.68";"0.57";"49.51";"7.28";"0";"16.5";"9.71";"8.25"
"Gonzalo Montes Calderini";"RM";"all";"all";"36112";"G. Montes";"1994-12-22";"93.38";"18.14";"10";"1";"204";"100";"66.67";"1.51";"1.13";"79.41";"155.88";"0.78";"52.94";"6.37";"0.49";"21.08";"15.2";"10.78"
"Bernardo Humberto Cerezo Rojas";"RB";"all";"all";"54609";"B. Cerezo";"1995-01-21";"97.52";"17.78";"17";"0";"222";"100";"67.57";"1.2";"0.85";"66";"142.34";"0.5";"44.59";"5.86";"1.35";"19.37";"13.06";"7.21"
"Diego Martín Coelho Díaz";"CF";"all";"all";"115087";"D. Coelho";"1995-01-28";"84.53";"18.1";"9";"0";"37";"100";"56.76";"2.5";"1.25";"66.67";"151.35";"0.51";"37.84";"2.7";"0";"40.54";"21.62";"8.11"
"Cristian Alejandro Cuevas Jara";"LW";"all";"all";"2040";"C. Cuevas";"1995-04-02";"85.51";"15.69";"5";"0";"71";"100";"71.83";"1.8";"1.43";"58.82";"149.3";"0.78";"42.25";"7.04";"0";"23.94";"18.31";"8.45"
"Álvaro Alfredo Alejandro Madrid Gaete";"LM";"all";"all";"28426";"Á. Madrid";"1995-04-05";"99.37";"18.73";"17";"1";"217";"100";"58.99";"1.36";"0.79";"78.91";"144.24";"0.46";"46.54";"6.45";"0.46";"20.74";"11.98";"6.91"
"Luciano Javier Cabral";"CF";"all";"all";"522696";"L. Cabral";"1995-04-26";"101.91";"17.32";"12";"0";"235";"100";"80.85";"2.14";"1.75";"74.74";"168.94";"1.06";"60.43";"9.79";"1.28";"30.64";"25.11";"14.89"
"Emiliano Javier Amor";"CB";"all";"all";"35584";"E. Amor";"1995-05-16";"98.56";"28.66";"7";"0";"77";"100";"40.26";"0.22";"0.11";"80.65";"120.78";"0.07";"32.47";"1.3";"0";"1.3";"1.3";"0"
"Emiliano Javier Amor";"LCB";"all";"all";"35584";"E. Amor";"1995-05-16";"91.98";"25.91";"8";"0";"118";"100";"50.85";"0.35";"0.12";"95";"127.12";"0.11";"48.31";"0.85";"0";"1.69";"0.85";"0.85"
"Diego Andrés Carrasco Muñoz";"LCB";"all";"all";"28494";"D. Carrasco";"1995-05-25";"101.2";"16.58";"6";"0";"24";"100";"50";"0.43";"0.22";"83.33";"125";"0.1";"41.67";"0";"0";"4.17";"4.17";"0"
"Lautaro Agustín Palacios";"CF";"all";"all";"38802";"L. Palacios";"1995-05-29";"75.43";"14.75";"5";"0";"36";"100";"69.44";"3.06";"2.15";"72";"158.33";"1.82";"50";"11.11";"2.78";"33.33";"19.44";"13.89"
"Israel Elías Poblete Zúñiga";"LM";"all";"all";"23609";"I. Poblete";"1995-06-22";"91.19";"19.61";"7";"0";"108";"100";"62.04";"1.73";"1.05";"76.12";"140.74";"0.71";"47.22";"5.56";"2.78";"25.93";"15.74";"11.11"
"Israel Elías Poblete Zúñiga";"RM";"all";"all";"23609";"I. Poblete";"1995-06-22";"91.7";"24.18";"7";"0";"145";"100";"57.24";"1.73";"1.02";"75.9";"154.48";"0.58";"43.45";"4.14";"0";"26.21";"14.48";"8.28"
"Bayron Andrés Oyarzo Muñoz";"RW";"all";"all";"69877";"B. Oyarzo";"1995-07-14";"91.48";"16.27";"16";"0";"205";"100";"63.9";"3.59";"2.54";"70.99";"170.73";"1.84";"45.37";"10.24";"1.46";"43.9";"29.76";"20"
"Salvador Sánchez";"LCB";"all";"all";"33295";"S. Sánchez";"1995-07-31";"99.66";"18.47";"16";"0";"95";"100";"52.63";"0.38";"0.23";"76";"126.32";"0.12";"40";"1.05";"0";"3.16";"3.16";"1.05"
"Luis Alberto Pavez Muñoz";"LB";"all";"all";"23701";"L. Pavez";"1995-09-17";"101.23";"25.49";"10";"0";"206";"100";"59.22";"1.18";"0.7";"83.61";"140.78";"0.39";"49.51";"2.43";"0.49";"13.59";"8.74";"3.88"
"Octavio Andrés Bianchi";"CF";"all";"all";"528890";"O. Bianchi";"1995-10-05";"77.61";"14.64";"6";"0";"40";"100";"87.5";"3.55";"3.36";"60";"147.5";"1.6";"52.5";"15";"5";"57.5";"55";"27.5"
"Rodrigo Nicolás Contreras";"CF";"all";"all";"28504";"R. Contreras";"1995-10-27";"97.63";"18.29";"21";"2";"235";"100";"81.28";"2.99";"2.4";"71.2";"175.32";"1.46";"57.87";"12.34";"2.13";"45.96";"37.87";"24.68"
"Alejandro Ignacio Jeraldino Jil";"CF";"all";"all";"18292";"I. Jeraldino";"1995-12-06";"90.43";"17.38";"21";"2";"170";"100";"69.41";"2.79";"2.13";"66.95";"154.71";"1.15";"46.47";"8.24";"0.59";"41.18";"29.41";"17.65"
"Fernando Nicolás Cornejo Miranda";"RM";"all";"all";"38731";"F. Cornejo";"1995-12-26";"74.33";"16.51";"5";"0";"46";"100";"54.35";"1.76";"0.95";"60";"141.3";"0.38";"32.61";"0";"0";"30.43";"17.39";"6.52"
"Alán Kevin Méndez Olivera";"RW";"all";"all";"118011";"Kevin Méndez";"1996-01-10";"90.61";"17.3";"16";"2";"203";"100";"67.49";"2.29";"1.79";"61.31";"160.59";"0.96";"41.38";"10.34";"1.97";"30.54";"23.65";"10.84"
"Alán Kevin Méndez Olivera";"RWB";"all";"all";"118011";"Kevin Méndez";"1996-01-10";"103.57";"19.98";"6";"0";"121";"100";"63.64";"1.82";"1.25";"59.74";"146.28";"0.43";"38.02";"4.96";"0";"23.14";"15.7";"4.13"
"Luis Francisco García Varas";"RM";"all";"all";"69788";"L. García";"1996-02-09";"94.93";"18.71";"7";"0";"42";"100";"64.29";"0.56";"0.35";"85.19";"138.1";"0.25";"54.76";"7.14";"0";"4.76";"2.38";"0"
"Eduardo Gabriel dos Santos Bauermann";"CB";"all";"all";"53209";"Eduardo Bauermann";"1996-02-13";"103.77";"17.98";"6";"0";"25";"100";"56";"0.1";"0.06";"92.86";"124";"0.04";"52";"0";"0";"0";"0";"0"
"Eduardo Gabriel dos Santos Bauermann";"RCB";"all";"all";"53209";"Eduardo Bauermann";"1996-02-13";"102.18";"19.83";"5";"2";"29";"100";"37.93";"0.14";"0.1";"72.73";"113.79";"0.03";"27.59";"0";"0";"0";"0";"0"
"Robinson Manuel Rivera Zúñiga";"LM";"all";"all";"54611";"M. Rivera";"1996-02-17";"88.47";"15.97";"8";"0";"89";"100";"49.44";"1.47";"0.59";"68.18";"142.7";"0.42";"33.71";"2.25";"0";"20.22";"8.99";"6.74"
"Robinson Manuel Rivera Zúñiga";"LW";"all";"all";"54611";"M. Rivera";"1996-02-17";"90.52";"18.33";"5";"0";"53";"100";"66.04";"1.76";"0.98";"82.86";"130.19";"0.51";"54.72";"3.77";"0";"20.75";"9.43";"5.66"
"Federico Andrés Martínez Berroa";"CF";"all";"all";"28573";"F. Martínez";"1996-02-28";"81.61";"15.56";"10";"0";"88";"100";"75";"2.14";"1.63";"75.76";"160.23";"0.93";"56.82";"7.95";"1.14";"36.36";"26.14";"17.05"
"Nicolás Hugo Linares";"DM";"all";"all";"29748";"N. Linares";"1996-03-06";"94.46";"19.12";"12";"0";"71";"100";"49.3";"0.97";"0.35";"62.86";"122.54";"0.17";"30.99";"2.82";"0";"12.68";"4.23";"1.41"
"Dylan Emanuel Glaby";"RDM";"all";"all";"118881";"D. Glaby";"1996-04-07";"101.97";"19.22";"7";"0";"74";"100";"54.05";"1.08";"0.8";"85";"127.03";"0.31";"45.95";"5.41";"0";"5.41";"2.7";"1.35"
"Dylan Emanuel Glaby";"RM";"all";"all";"118881";"D. Glaby";"1996-04-07";"102.4";"18.87";"15";"0";"140";"100";"57.14";"1.04";"0.64";"80";"128.57";"0.38";"45.71";"0";"0";"15";"8.57";"4.29"
"Fabián Marcelo Hormazábal Berríos";"RB";"all";"all";"69782";"F. Hormazábal";"1996-04-26";"100.34";"24.96";"11";"0";"252";"100";"64.68";"1.03";"0.71";"79.75";"146.83";"0.39";"51.59";"4.37";"0";"12.7";"9.13";"3.17"
"Fabián Marcelo Hormazábal Berríos";"RWB";"all";"all";"69782";"F. Hormazábal";"1996-04-26";"101.54";"21.24";"13";"0";"213";"100";"65.73";"1.61";"1.19";"73.57";"153.05";"0.59";"48.36";"5.16";"0.94";"19.72";"14.55";"6.57"
"Yerko Mauricio Aguila Bastías";"LB";"all";"all";"819133";"Y. Aguila";"1996-05-31";"92.3";"18.19";"8";"1";"104";"100";"53.85";"1.46";"0.93";"66.07";"153.85";"0.32";"35.58";"2.88";"0.96";"25";"17.31";"2.88"
"Agustín Nadruz Blanco";"DM";"all";"all";"71043";"A. Nadruz";"1996-06-29";"101.06";"19.99";"22";"0";"131";"100";"46.56";"0.99";"0.49";"81.97";"120.61";"0.33";"38.17";"4.58";"0.76";"12.21";"5.34";"3.05"
"Dilan Patricio Zúñiga Espinoza Valenzuela";"LB";"all";"all";"28428";"D. Zúñiga";"1996-07-26";"100.57";"19.98";"15";"0";"208";"100";"54.81";"1.4";"0.67";"78.07";"149.52";"0.44";"42.79";"2.88";"0.48";"18.75";"6.73";"3.37"
"Álvaro Gastón Cazula";"RCB";"all";"all";"120579";"Á. Cazula";"1996-08-16";"93.74";"15.99";"6";"0";"48";"100";"52.08";"0.55";"0.42";"76";"135.42";"0.32";"39.58";"2.08";"0";"2.08";"2.08";"2.08"
"Tomás Pablo Asta-Buruaga Montoya";"RCB";"all";"all";"23578";"T. Asta-Buruaga";"1996-10-11";"101.3";"18.25";"17";"0";"169";"100";"49.11";"0.59";"0.34";"83.13";"124.85";"0.2";"40.83";"1.78";"0";"8.28";"5.33";"2.96"
"Diego Ignacio García Medina";"LCB";"all";"all";"522457";"D. García";"1996-12-19";"102.26";"16.95";"20";"0";"103";"100";"44.66";"0.5";"0.25";"78.26";"119.42";"0.18";"34.95";"0.97";"0";"1.94";"0.97";"0.97"
"Rodrigo Emanuel Cecchini";"LM";"all";"all";"26298";"R. Cecchini";"1996-12-24";"98.19";"19.64";"14";"0";"144";"100";"53.47";"1.03";"0.45";"79.22";"134.03";"0.31";"42.36";"2.08";"0";"18.06";"6.25";"4.17"
"Rodrigo Emanuel Cecchini";"RM";"all";"all";"26298";"R. Cecchini";"1996-12-24";"90.87";"14.84";"7";"0";"53";"100";"54.72";"1.28";"0.72";"82.76";"130.19";"0.48";"45.28";"5.66";"1.89";"16.98";"5.66";"1.89"
"César Alejandro González Ramírez";"RF";"all";"all";"811512";"C. González";"1997-01-11";"90.63";"17.61";"9";"0";"112";"100";"60.71";"2.47";"1.81";"63.24";"153.57";"0.69";"38.39";"7.14";"0.89";"34.82";"24.11";"11.61"
"Gonzalo Esteban Álvarez Morales";"CF";"all";"all";"71375";"G. Álvarez";"1997-01-20";"82.35";"15.88";"7";"0";"64";"100";"65.62";"2.3";"1.84";"71.43";"162.5";"1.23";"46.88";"6.25";"1.56";"40.62";"32.81";"21.88"
"Jimmy Antonio Martínez Ruiz";"LM";"all";"all";"23671";"J. Martínez";"1997-01-26";"91.14";"17.5";"5";"1";"58";"100";"56.9";"1.8";"0.97";"69.7";"136.21";"0.54";"39.66";"8.62";"0";"31.03";"13.79";"10.34"
"Julio Leonel  Mosevich";"RCB";"all";"all";"16945";"L. Mosevich";"1997-02-04";"101.91";"18.79";"21";"0";"100";"100";"36";"0.18";"0.08";"77.78";"110";"0.04";"28";"1";"0";"0";"0";"0"
"Pablo Mauricio Aránguiz Salazar";"LF";"all";"all";"38732";"P. Aránguiz";"1997-03-17";"87.13";"19.36";"10";"0";"145";"100";"64.14";"2.66";"1.9";"77.42";"151.72";"1.42";"49.66";"15.17";"0.69";"40.69";"26.9";"19.31"
"Pablo Mauricio Aránguiz Salazar";"LW";"all";"all";"38732";"P. Aránguiz";"1997-03-17";"85.12";"21.23";"12";"0";"213";"100";"67.14";"3.29";"2.68";"68.53";"159.15";"1.28";"46.01";"8.92";"3.29";"37.56";"31.92";"16.9"
"Bruno Leonel Cabrera";"RCB";"all";"all";"118894";"B. Cabrera";"1997-04-28";"101.29";"18.43";"12";"0";"67";"100";"35.82";"0.32";"0.17";"79.17";"111.94";"0.04";"28.36";"1.49";"0";"2.99";"1.49";"0"
"Maximiliano Joel Falcón Picart";"LCB";"all";"all";"69758";"M. Falcón";"1997-05-01";"98.51";"25.5";"12";"0";"115";"100";"42.61";"0.35";"0.16";"89.8";"117.39";"0.11";"38.26";"1.74";"0.87";"2.61";"1.74";"0.87"
"Nicolás Eduardo Baeza Martínez";"LB";"all";"all";"43360";"N. Baeza";"1997-05-07";"88.46";"17.24";"7";"2";"55";"100";"63.64";"2.2";"1.45";"68.57";"149.09";"0.73";"43.64";"7.27";"0";"36.36";"23.64";"10.91"
"Arnaldo Castillo Benega";"CF";"all";"all";"531465";"A. Castillo";"1997-05-09";"90.15";"17.88";"15";"0";"145";"100";"70.34";"2.58";"1.55";"75.49";"160.69";"1.1";"53.1";"8.97";"2.07";"47.59";"30.34";"20"
"Raimundo Andrés Rebolledo Valenzuela";"RB";"all";"all";"28487";"R. Rebolledo";"1997-05-14";"95.24";"16.75";"18";"0";"223";"100";"65.92";"1.06";"0.81";"69.39";"143.95";"0.36";"45.74";"4.48";"1.79";"15.25";"12.56";"4.48"
"Franco Manuel García";"RW";"all";"all";"521410";"F. García";"1997-06-04";"98.81";"21.03";"18";"0";"298";"100";"67.79";"3.11";"2.34";"72.77";"163.09";"1.01";"49.33";"6.38";"1.01";"34.23";"25.17";"11.41"
"Benjamín José Gazzolo Freire";"CB";"all";"all";"38990";"B. Gazzolo";"1997-07-14";"100.17";"18.73";"8";"0";"35";"100";"37.14";"0.24";"0.13";"100";"131.43";"0.13";"37.14";"5.71";"0";"0";"0";"0"
"Benjamín José Gazzolo Freire";"RCB";"all";"all";"38990";"B. Gazzolo";"1997-07-14";"99";"21.04";"18";"0";"156";"100";"46.79";"0.22";"0.11";"93.15";"118.59";"0.09";"43.59";"1.92";"0";"1.92";"0.64";"0.64"
"Martín Nicolás Sarrafiore";"LM";"all";"all";"28324";"M. Sarrafiore";"1997-07-20";"84.71";"15.54";"6";"0";"59";"100";"66.1";"2.65";"2.05";"71.79";"140.68";"1.3";"47.46";"18.64";"0";"37.29";"30.51";"16.95"
"Guillermo Miguel Paiva Ayala";"CF";"all";"all";"72375";"G. Paiva";"1997-08-17";"85.64";"23.8";"12";"1";"129";"100";"62.79";"3.25";"2.02";"65.43";"150.39";"0.9";"41.09";"3.88";"0.78";"38.76";"27.13";"14.73"
"Sebastián Paolo Galani Villegas";"LM";"all";"all";"38733";"S. Galani";"1997-08-17";"92.09";"17.86";"9";"0";"89";"100";"52.81";"1.22";"0.7";"82.98";"135.96";"0.53";"43.82";"5.62";"0";"14.61";"7.87";"4.49"
"Juan Emanuel Hernández Rodríguez";"RCB";"all";"all";"69502";"E. Hernández";"1997-10-30";"102.5";"20.95";"10";"0";"41";"100";"53.66";"0.24";"0.14";"72.73";"119.51";"0.05";"39.02";"0";"0";"0";"0";"0"
"Pedro Emmanuel Ojeda";"RCB";"all";"all";"26476";"E. Ojeda";"1997-11-05";"91.33";"21.34";"5";"0";"63";"100";"47.62";"0.5";"0.27";"93.33";"134.92";"0.23";"44.44";"4.76";"1.59";"1.59";"1.59";"1.59"
"Germán Leonel Guiffrey";"LB";"all";"all";"36690";"G. Guiffrey";"1997-12-31";"87.6";"17.41";"10";"0";"94";"100";"64.89";"1.34";"0.93";"72.13";"141.49";"0.39";"46.81";"2.13";"0";"15.96";"11.7";"3.19"
"Germán Leonel Guiffrey";"LCB";"all";"all";"36690";"G. Guiffrey";"1997-12-31";"89.93";"16.74";"6";"0";"46";"100";"47.83";"0.64";"0.31";"86.36";"123.91";"0.23";"41.3";"2.17";"0";"2.17";"0";"0"
"Imanol González Benac";"LCB";"all";"all";"811426";"I. González";"1998-01-06";"97.06";"20.33";"18";"1";"132";"100";"50.76";"0.31";"0.13";"88.06";"128.79";"0.09";"44.7";"0.76";"0";"1.52";"0.76";"0"
"Byron Rodrigo Nieto Salinas";"RB";"all";"all";"28369";"B. Nieto";"1998-02-03";"89.73";"14.85";"16";"1";"148";"100";"64.86";"1.24";"0.94";"61.46";"146.62";"0.37";"39.86";"7.43";"2.03";"20.27";"14.86";"6.08"
"Pedro Iván Sánchez Torrealba";"CF";"all";"all";"38847";"P. Sánchez";"1998-02-07";"79.16";"16.08";"9";"0";"50";"100";"86";"2.88";"2.5";"76.74";"150";"1.69";"66";"16";"2";"50";"42";"28"
"Emiliano Gastón Sosa Viera";"LM";"all";"all";"540294";"E. Sosa";"1998-02-18";"100.98";"21.08";"7";"0";"51";"100";"60.78";"1.36";"0.9";"77.42";"133.33";"0.56";"47.06";"7.84";"0";"21.57";"15.69";"9.8"
"Diego Nicolás Fernández Castro";"RM";"all";"all";"28444";"D. Fernández";"1998-03-08";"90.22";"22.06";"5";"0";"64";"100";"60.94";"1.62";"1.09";"84.62";"129.69";"0.77";"51.56";"14.06";"3.12";"18.75";"12.5";"9.38"
"Benjamín Rodrigo Berríos Reyes";"RM";"all";"all";"28429";"B. Berríos";"1998-03-09";"102.82";"20.34";"10";"3";"105";"100";"59.05";"1.16";"0.82";"70.97";"131.43";"0.54";"41.9";"4.76";"0.95";"15.24";"13.33";"9.52"
"Sebastián Eduardo Cabrera Morgado";"LB";"all";"all";"38603";"S. Cabrera";"1998-03-16";"96.05";"17.77";"21";"0";"270";"100";"63.33";"1.34";"0.95";"66.67";"145.56";"0.52";"42.22";"2.59";"0.74";"16.67";"11.85";"5.93"
"Junior Osvaldo Marabel Jara";"CF";"all";"all";"43512";"J. Marabel";"1998-03-26";"92.33";"17.06";"8";"0";"56";"100";"73.21";"3.18";"2.55";"68.29";"148.21";"1.14";"50";"12.5";"1.79";"48.21";"33.93";"19.64"
"Matías Cavalleri Lopetegui";"LW";"all";"all";"28420";"M. Cavalleri";"1998-04-08";"87.26";"16.47";"6";"0";"69";"100";"69.57";"1.82";"1.51";"60.42";"162.32";"0.62";"42.03";"4.35";"0";"24.64";"23.19";"10.14"
"Matías Cavalleri Lopetegui";"RW";"all";"all";"28420";"M. Cavalleri";"1998-04-08";"88.77";"16.1";"12";"0";"136";"100";"69.12";"1.64";"1.08";"76.6";"153.68";"0.55";"52.94";"3.68";"0.74";"25.74";"17.65";"8.09"
"Marco Antonio Collao Ramos";"RM";"all";"all";"28367";"M. Collao";"1998-04-11";"91.74";"19.31";"15";"0";"166";"100";"60.84";"1.02";"0.63";"76.24";"140.96";"0.41";"46.39";"3.61";"0.6";"10.84";"6.63";"3.61"
"Cristopher Jesús Barrera Vergara";"RW";"all";"all";"54619";"C. Barrera";"1998-04-18";"75.44";"13.86";"18";"0";"202";"100";"74.75";"2.29";"1.81";"66.23";"151.98";"0.83";"49.5";"5.45";"0.99";"27.72";"21.29";"10.4"
"Cristopher Ignacio Mesías Sepúlveda";"LDM";"all";"all";"28391";"C. Mesías";"1998-05-02";"93.49";"17.83";"5";"0";"56";"100";"60.71";"1.68";"0.95";"82.35";"135.71";"0.52";"50";"5.36";"0";"26.79";"16.07";"7.14"
"Cristopher Ignacio Mesías Sepúlveda";"LM";"all";"all";"28391";"C. Mesías";"1998-05-02";"93.79";"20.5";"6";"0";"77";"100";"46.75";"1.05";"0.41";"83.33";"127.27";"0.31";"38.96";"2.6";"1.3";"18.18";"3.9";"2.6"
"Franco Ezequiel Calderón";"CB";"all";"all";"26245";"F. Calderón";"1998-05-13";"102.82";"22.43";"11";"0";"51";"100";"50.98";"0.28";"0.18";"76.92";"115.69";"0.08";"39.22";"0";"0";"1.96";"1.96";"0"
"Franco Ezequiel Calderón";"RCB";"all";"all";"26245";"F. Calderón";"1998-05-13";"102.95";"25.74";"13";"0";"121";"100";"46.28";"0.52";"0.1";"91.07";"117.36";"0.06";"42.15";"0.83";"0.83";"4.13";"0.83";"0"
"Juan Ignacio Díaz";"LCB";"all";"all";"118891";"J. Díaz";"1998-05-26";"102.03";"18.5";"20";"0";"160";"100";"45";"0.69";"0.41";"76.39";"130";"0.26";"34.38";"2.5";"0";"5.62";"3.75";"2.5"
"Diego Andrés Céspedes Maturana";"RDM";"all";"all";"43616";"D. Céspedes";"1998-09-25";"89.51";"16.89";"5";"0";"35";"100";"48.57";"1.13";"0.47";"76.47";"111.43";"0.27";"37.14";"2.86";"0";"17.14";"8.57";"5.71"
"Diego Andrés Céspedes Maturana";"RM";"all";"all";"43616";"D. Céspedes";"1998-09-25";"92.84";"18.66";"8";"0";"63";"100";"61.9";"0.92";"0.57";"89.74";"119.05";"0.52";"55.56";"7.94";"0";"12.7";"7.94";"6.35"
"Simón Alonso Ramírez Cuevas";"RB";"all";"all";"29253";"S. Ramírez";"1998-11-03";"102";"22.43";"17";"0";"341";"100";"57.48";"1.18";"0.87";"75.51";"149.27";"0.56";"43.4";"3.52";"1.47";"17.01";"12.61";"8.5"
"Antonio Andrés Castillo Navarrete";"LB";"all";"all";"28436";"A. Castillo";"1998-11-15";"94.28";"18.84";"12";"1";"127";"100";"51.97";"1.19";"0.77";"80.3";"135.43";"0.53";"41.73";"4.72";"0";"13.39";"9.45";"3.94"
"Nicolás Bastián Guerra Ruz";"CF";"all";"all";"28495";"N. Guerra";"1999-01-09";"71.26";"20.01";"5";"0";"46";"100";"71.74";"2.34";"1.36";"78.79";"147.83";"1.05";"56.52";"10.87";"2.17";"36.96";"21.74";"15.22"
"Sebastián Ernesto Pereira Arredondo";"RCB";"all";"all";"54633";"S. Pereira";"1999-01-14";"90.63";"16.38";"5";"0";"18";"100";"38.89";"0.23";"0.12";"100";"100";"0.12";"38.89";"0";"0";"0";"0";"0"
"Ignacio Antonio Núñez Estrada";"LM";"all";"all";"43919";"I. Núñez";"1999-01-15";"87.13";"18.1";"7";"0";"68";"100";"61.76";"2.06";"1.73";"71.43";"130.88";"1.12";"44.12";"11.76";"0";"25";"20.59";"10.29"
