"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Maren Haile-Selassie";"CF";"all";"all";"16278";"M. Haile-Selassie";"1999-03-13";"90.83";"21.7";"8";"0";"167";"100";"23.35";"76.65";"76.65";"84.3";"72.46";"61.08";"15.57";"8.98";"57.69";"11.98";"5.39";"45"
"Juan Camilo Hernández Suárez";"CF";"all";"all";"14002";"C. Hernández";"1999-04-20";"94.96";"27.42";"22";"0";"833";"100";"33.73";"66.27";"66.27";"68.01";"62.67";"42.62";"19.21";"10.92";"56.88";"18.97";"9.48";"50"
"Simon Becher";"CF";"all";"all";"179478";"S. Becher";"1999-07-20";"88.96";"21.73";"5";"0";"91";"100";"30.77";"69.23";"69.23";"70.21";"51.65";"36.26";"10.99";"5.49";"50";"17.58";"4.4";"25"
"Dejan Joveljić";"CF";"all";"all";"12364";"D. Joveljić";"1999-08-07";"84.93";"24.44";"27";"0";"361";"100";"31.3";"68.7";"68.7";"75.23";"59.28";"44.6";"19.39";"11.91";"61.43";"15.24";"6.65";"43.64"
"Nökkvi Thórisson";"CF";"all";"all";"584968";"N. Thórisson";"1999-08-13";"89.26";"18.28";"5";"0";"69";"100";"26.09";"73.91";"73.91";"78.05";"59.42";"46.38";"17.39";"14.49";"83.33";"18.84";"13.04";"69.23"
"Willy Agada";"CF";"all";"all";"39455";"W. Agada";"1999-09-17";"88.05";"21.58";"18";"0";"314";"100";"29.62";"70.38";"70.38";"75.81";"59.24";"44.9";"19.11";"13.38";"70";"15.61";"6.37";"40.82"
"Rafael Navarro Leal ";"CF";"all";"all";"33010";"Rafael Navarro";"2000-04-14";"91.43";"21.48";"34";"0";"779";"100";"30.04";"69.96";"69.96";"71.94";"53.53";"38.51";"15.79";"8.86";"56.1";"15.92";"7.57";"47.58"
"Kelvin Yeboah";"CF";"all";"all";"28782";"K. Yeboah";"2000-05-06";"94.08";"18.28";"11";"0";"215";"100";"31.16";"68.84";"68.84";"67.54";"53.02";"35.81";"19.07";"10.23";"53.66";"17.67";"6.05";"34.21"
"Tanitoluwa Oluwaseyi";"CF";"all";"all";"332868";"T. Oluwaseyi";"2000-05-15";"76.51";"14.61";"9";"0";"94";"100";"50";"50";"50";"50";"40.43";"20.21";"15.96";"7.45";"46.67";"18.09";"4.26";"23.53"
"Julián Simón Carranza";"CF";"all";"all";"28745";"J. Carranza";"2000-05-22";"102.06";"20.44";"10";"0";"225";"100";"31.56";"68.44";"68.44";"72.22";"56";"40.44";"8.89";"4.89";"55";"9.78";"4.89";"50"
"Leonardo Campana Romero";"CF";"all";"all";"24899";"L. Campana";"2000-07-24";"89.7";"23.82";"13";"0";"272";"100";"29.41";"70.59";"70.59";"77.78";"66.18";"51.47";"11.76";"7.72";"65.62";"13.6";"6.62";"48.65"
"Patrick Agyemang";"CF";"all";"all";"581148";"P. Agyemang";"2000-11-07";"87.5";"18.4";"20";"0";"282";"100";"33.33";"66.67";"66.67";"71.11";"31.91";"22.7";"15.6";"9.22";"59.09";"10.28";"3.9";"37.93"
"Monsef Bakrar";"CF";"all";"all";"74696";"M. Bakrar";"2001-01-13";"82.57";"20.55";"14";"0";"213";"100";"42.72";"57.28";"57.28";"58.65";"48.83";"28.64";"16.9";"7.04";"41.67";"16.43";"4.69";"28.57"
"Duncan McGuire";"CF";"all";"all";"581396";"D. McGuire";"2001-02-05";"92.68";"22.76";"15";"0";"196";"100";"41.84";"58.16";"58.16";"68";"63.78";"43.37";"17.86";"7.65";"42.86";"18.88";"8.16";"43.24"
"Ramiro Enrique Paz";"CF";"all";"all";"42552";"R. Enrique";"2001-05-04";"76.96";"19.14";"14";"0";"196";"100";"30.1";"69.9";"69.9";"80";"58.67";"46.94";"12.76";"7.65";"60";"14.29";"6.12";"42.86"
"Mateusz Bogusz";"CF";"all";"all";"28934";"M. Bogusz";"2001-08-22";"92.02";"21.96";"17";"0";"437";"100";"25.86";"74.14";"74.14";"78.79";"67.96";"53.55";"15.79";"10.07";"63.77";"13.04";"5.72";"43.86"
"Elias Manoel Alves de Paula";"CF";"all";"all";"43883";"Elias Manoel";"2001-11-30";"79.29";"18.27";"14";"1";"153";"100";"36.6";"63.4";"63.4";"67.5";"52.29";"35.29";"20.92";"11.11";"53.12";"16.99";"7.19";"42.31"
"Logan Farrington";"CF";"all";"all";"812094";"L. Farrington";"2001-12-14";"88.74";"19.73";"10";"0";"196";"100";"25.51";"74.49";"74.49";"72.5";"61.22";"44.39";"17.35";"9.18";"52.94";"16.84";"5.61";"33.33"
"Theodore Ku-Dipietro";"CF";"all";"all";"132623";"T. Ku-Dipietro";"2002-01-28";"84.49";"18.14";"5";"0";"105";"100";"36.19";"63.81";"63.81";"67.11";"72.38";"48.57";"22.86";"10.48";"45.83";"21.9";"7.62";"34.78"
"Jacen Russell-Rowe ";"CF";"all";"all";"162855";"J. Russell-Rowe";"2002-09-13";"78.43";"23.41";"6";"0";"129";"100";"34.88";"65.12";"65.12";"70.67";"58.14";"41.09";"13.95";"7.75";"55.56";"15.5";"7.75";"50"
"Ibrahim Sunusi";"CF";"all";"all";"46584";"S. Ibrahim";"2002-10-01";"83.58";"20.69";"9";"0";"181";"100";"32.6";"67.4";"67.4";"74.11";"61.88";"45.86";"12.15";"7.18";"59.09";"10.5";"4.97";"47.37"
"Deandre Kerr";"CF";"all";"all";"123136";"D. Kerr";"2002-11-29";"72.93";"18.45";"10";"0";"107";"100";"27.1";"72.9";"72.9";"82";"46.73";"38.32";"12.15";"8.41";"69.23";"9.35";"4.67";"50"
"Georgios Koutsias";"CF";"all";"all";"30057";"G. Koutsias";"2004-02-08";"74.26";"20.32";"6";"0";"67";"100";"20.9";"79.1";"79.1";"76.47";"50.75";"38.81";"2.99";"1.49";"50";"13.43";"5.97";"44.44"
"Quinn Sullivan";"CF";"all";"all";"43206";"Q. Sullivan";"2004-03-27";"97.46";"20.38";"8";"0";"211";"100";"29.86";"70.14";"70.14";"73.85";"61.61";"45.5";"18.01";"9.95";"55.26";"17.54";"9.95";"56.76"
"Kevin Jesús Kelsy Genez";"CF";"all";"all";"542799";"K. Kelsy";"2004-07-27";"82.95";"19.82";"9";"0";"128";"100";"26.56";"73.44";"73.44";"77.59";"45.31";"35.16";"11.72";"3.91";"33.33";"10.16";"4.69";"46.15"
"Dax McCarty";"DM";"all";"all";"31163";"D. McCarty";"1987-04-30";"76.43";"16.15";"5";"0";"125";"100";"18.4";"81.6";"81.6";"86.11";"86.4";"74.4";"3.2";"1.6";"50";"10.4";"4.8";"46.15"
"Sergio Busquets Burgos";"DM";"all";"all";"9749";"Sergio Busquets";"1988-07-16";"100.56";"28.95";"17";"0";"709";"100";"11";"89";"89";"89.54";"91.68";"82.09";"4.23";"2.96";"70";"7.62";"4.65";"61.11"
"Aníbal Cesis Godoy";"DM";"all";"all";"11701";"A. Godoy";"1990-02-10";"89.8";"22.02";"6";"0";"223";"100";"10.31";"89.69";"89.69";"89.42";"84.75";"75.78";"2.24";"2.24";"100";"6.73";"4.93";"73.33"
"Ashley Westwood";"DM";"all";"all";"1100";"A. Westwood";"1990-04-01";"103.01";"22.04";"7";"0";"190";"100";"16.32";"83.68";"83.68";"83.24";"91.05";"75.79";"4.21";"2.63";"62.5";"13.16";"6.84";"52"
"Ilie Sánchez Farrés";"DM";"all";"all";"27219";"Ilie Sánchez";"1990-11-21";"90.68";"21.84";"19";"0";"438";"100";"15.75";"84.25";"84.25";"86.84";"90.18";"78.31";"4.79";"4.11";"85.71";"11.19";"6.16";"55.1"
"Gastón Claudio Giménez";"DM";"all";"all";"26438";"G. Giménez";"1991-07-27";"87.98";"24.91";"5";"0";"172";"100";"11.63";"88.37";"88.37";"87.59";"84.3";"73.84";"6.98";"4.07";"58.33";"9.3";"4.65";"50"
"Wil Trapp";"DM";"all";"all";"17972";"W. Trapp";"1993-01-15";"91.6";"18.82";"7";"0";"189";"100";"16.93";"83.07";"83.07";"83.23";"85.19";"70.9";"6.35";"3.7";"58.33";"12.17";"7.41";"60.87"
"Nemanja Radoja";"DM";"all";"all";"7913";"N. Radoja";"1993-02-06";"97.05";"25.05";"15";"0";"477";"100";"11.32";"88.68";"88.68";"90.02";"86.16";"77.57";"2.1";"1.68";"80";"9.64";"5.45";"56.52"
"José Andrés Martínez Torres";"DM";"all";"all";"36469";"J. Martínez";"1994-08-07";"93.48";"20.11";"9";"0";"248";"100";"22.18";"77.82";"77.82";"78.02";"73.39";"57.26";"5.24";"3.23";"61.54";"16.94";"10.08";"59.52"
"Adrián Andrés Cubas";"DM";"all";"all";"30968";"A. Cubas";"1996-05-22";"93.18";"22.93";"11";"0";"278";"100";"15.47";"84.53";"84.53";"87.85";"88.85";"78.06";"0.72";"0.36";"50";"10.07";"6.12";"60.71"
"Brian Anunga";"DM";"all";"all";"34545";"Tah Anunga";"1996-08-10";"89.31";"19.15";"6";"0";"123";"100";"16.26";"83.74";"83.74";"88.57";"85.37";"75.61";"0.81";"0.81";"100";"14.63";"8.13";"55.56"
"Edwin Cerrillo";"DM";"all";"all";"27119";"E. Cerrillo";"2000-10-03";"84.38";"25.7";"11";"0";"390";"100";"7.95";"92.05";"92.05";"93.73";"85.9";"80.51";"0";"0";"";"4.62";"2.31";"50"
"Leon Flach";"DM";"all";"all";"33225";"L. Flach";"2001-02-28";"92.6";"20.47";"10";"0";"176";"100";"15.91";"84.09";"84.09";"86.99";"82.95";"72.16";"3.41";"2.84";"83.33";"13.64";"9.09";"66.67"
"César Nahuel Araújo Vilches";"DM";"all";"all";"44445";"C. Araújo";"2001-04-02";"83.9";"19.32";"5";"0";"117";"100";"10.26";"89.74";"89.74";"90.62";"82.05";"74.36";"0.85";"0.85";"100";"7.69";"5.13";"66.67"
"Yannick Bright";"DM";"all";"all";"815578";"Y. Bright";"2001-09-03";"97.03";"23.58";"8";"0";"215";"100";"16.28";"83.72";"83.72";"84.97";"80.47";"68.37";"3.26";"2.79";"85.71";"10.7";"6.05";"56.52"
"Matti Peltola";"DM";"all";"all";"60673";"M. Peltola";"2002-07-03";"98.01";"19.98";"5";"0";"104";"100";"17.31";"82.69";"82.69";"83.7";"88.46";"74.04";"3.85";"2.88";"75";"15.38";"8.65";"56.25"
"Timothy Michael Ream";"LB";"all";"all";"10373";"T. Ream";"1987-10-05";"97.67";"20.82";"8";"0";"166";"100";"18.07";"81.93";"81.93";"83.77";"92.77";"77.71";"1.2";"0.6";"50";"15.66";"7.83";"50"
"Pedro Miguel Martins Santos";"LB";"all";"all";"8594";"Pedro Santos";"1988-04-22";"92.12";"18.88";"8";"0";"191";"100";"26.7";"73.3";"73.3";"76.32";"79.58";"60.73";"7.85";"4.19";"53.33";"26.7";"15.18";"56.86"
"Jordi Alba Ramos";"LB";"all";"all";"5326";"Jordi Alba";"1989-03-21";"101.02";"28.16";"20";"0";"739";"100";"19.89";"80.11";"80.11";"81.39";"91.61";"74.56";"12.99";"6.5";"50";"22.73";"13.13";"57.74"
"Daniel Steres";"LB";"all";"all";"27130";"D. Steres";"1990-11-11";"95.38";"25.69";"11";"0";"302";"100";"20.53";"79.47";"79.47";"82.12";"90.73";"74.5";"2.98";"1.32";"44.44";"12.91";"6.62";"51.28"
"Ryan Hollingshead";"LB";"all";"all";"27110";"R. Hollingshead";"1991-04-16";"92.37";"23.35";"15";"0";"351";"100";"21.08";"78.92";"78.92";"81.82";"84.62";"69.23";"6.27";"3.13";"50";"17.09";"8.55";"50"
"Daniel Lovitz";"LB";"all";"all";"24261";"D. Lovitz";"1991-08-27";"98.66";"22.39";"18";"0";"376";"100";"24.2";"75.8";"75.8";"78.31";"88.3";"69.15";"5.59";"2.93";"52.38";"25.8";"15.16";"58.76"
"Eric Miller";"LB";"all";"all";"34547";"E. Miller";"1993-01-15";"88.28";"21.18";"7";"0";"124";"100";"20.16";"79.84";"79.84";"81.98";"89.52";"73.39";"1.61";"0.81";"50";"15.32";"4.84";"31.58"
"Tim Leibold";"LB";"all";"all";"19143";"T. Leibold";"1993-11-30";"93.05";"23.39";"23";"0";"698";"100";"20.77";"79.23";"79.23";"81.89";"86.25";"70.63";"7.02";"2.87";"40.82";"19.34";"9.89";"51.11"
"Vítor Costa De Brito";"LB";"all";"all";"16091";"Vítor Costa";"1994-07-01";"93.46";"20.58";"19";"0";"379";"100";"27.18";"72.82";"72.82";"76.68";"82.59";"63.32";"7.39";"2.37";"32.14";"20.84";"9.23";"44.3"
"Jere Uronen";"LB";"all";"all";"4916";"J. Uronen";"1994-07-13";"98.33";"21.57";"24";"0";"513";"100";"23.78";"76.22";"76.22";"80.45";"86.74";"69.79";"4.87";"1.56";"32";"19.3";"8.97";"46.46"
"Franco Negri";"LB";"all";"all";"43371";"F. Negri";"1995-02-20";"92.13";"25.97";"7";"0";"160";"100";"21.25";"78.75";"78.75";"81.06";"82.5";"66.88";"8.75";"5.62";"64.29";"23.75";"12.5";"52.63"
"Franco Nicolás Escobar";"LB";"all";"all";"36549";"F. Escobar";"1995-02-21";"94.75";"27.16";"20";"0";"665";"100";"13.38";"86.62";"86.62";"87.65";"88.87";"77.89";"3.76";"1.8";"48";"12.03";"7.37";"61.25"
"Andrew  Brody";"LB";"all";"all";"43277";"A. Brody";"1995-05-03";"95.5";"24.18";"6";"0";"139";"100";"24.46";"75.54";"75.54";"79.66";"84.89";"67.63";"5.04";"1.44";"28.57";"16.55";"7.19";"43.48"
"Andrew Gutman";"LB";"all";"all";"24768";"A. Gutman";"1996-10-02";"87.7";"19.4";"6";"0";"169";"100";"33.14";"66.86";"66.86";"70.4";"73.96";"52.07";"10.06";"3.55";"35.29";"27.81";"13.61";"48.94"
"Sam Junqua";"LB";"all";"all";"31136";"S. Junqua";"1996-11-09";"86.16";"20.4";"5";"0";"103";"100";"22.33";"77.67";"77.67";"78.02";"88.35";"68.93";"8.74";"2.91";"33.33";"20.39";"9.71";"47.62"
"Jannes Horn";"LB";"all";"all";"11536";"J. Horn";"1997-02-06";"87.52";"21.33";"6";"0";"117";"100";"22.22";"77.78";"77.78";"81";"85.47";"69.23";"8.55";"2.56";"30";"18.8";"6.84";"36.36"
"Kai Wagner";"LB";"all";"all";"31158";"K. Wagner";"1997-02-15";"99.82";"21.28";"26";"0";"699";"100";"23.89";"76.11";"76.11";"78.32";"90.41";"70.82";"9.16";"3.72";"40.62";"27.9";"14.31";"51.28"
"Claudio Nicolás Bravo";"LB";"all";"all";"28656";"C. Bravo";"1997-03-13";"90.54";"21.38";"18";"0";"470";"100";"28.72";"71.28";"71.28";"72.32";"75.32";"54.47";"10.43";"3.62";"34.69";"24.89";"10.43";"41.88"
"Kamal Miller";"LB";"all";"all";"24253";"K. Miller";"1997-05-16";"96.36";"21.71";"5";"0";"106";"100";"23.58";"76.42";"76.42";"78.89";"84.91";"66.98";"1.89";"0";"0";"23.58";"11.32";"48"
"Nouhou Tolo";"LB";"all";"all";"25482";"N. Tolo";"1997-06-23";"94.08";"24.74";"27";"0";"774";"100";"19.9";"80.1";"80.1";"82.82";"75.19";"62.27";"4.26";"1.68";"39.39";"14.73";"5.17";"35.09"
"DeJuan Lytelle Jones";"LB";"all";"all";"27154";"D. Jones";"1997-06-24";"99.44";"25.21";"15";"0";"495";"100";"24.65";"75.35";"75.35";"79.9";"80.4";"64.24";"7.88";"4.24";"53.85";"18.18";"8.48";"46.67"
"Kyle Duncan";"LB";"all";"all";"24738";"K. Duncan";"1997-08-08";"96.02";"18.94";"6";"0";"182";"100";"28.02";"71.98";"71.98";"75.76";"72.53";"54.95";"4.4";"1.65";"37.5";"18.13";"7.14";"39.39"
"Rafael Lucas Cardoso dos Santos";"LB";"all";"all";"31603";"Rafael Santos";"1998-02-05";"90.47";"22.92";"27";"0";"782";"100";"26.6";"73.4";"73.4";"74.86";"89.51";"67.01";"6.27";"1.92";"30.61";"25.83";"11.38";"44.06"
"Alexandros Katranis";"LB";"all";"all";"14752";"A. Katranis";"1998-05-04";"88.46";"23.18";"25";"0";"561";"100";"31.37";"68.63";"68.63";"71.84";"80.39";"57.75";"7.84";"3.03";"38.64";"21.93";"9.09";"41.46"
"John Nelson";"LB";"all";"all";"27113";"J. Nelson";"1998-07-11";"89.98";"26.72";"17";"0";"399";"100";"19.3";"80.7";"80.7";"82.91";"89.47";"74.19";"5.26";"3.51";"66.67";"18.8";"8.02";"42.67"
"Allan Arigoni";"LB";"all";"all";"59888";"A. Arigoni";"1998-11-04";"98.02";"23.61";"5";"0";"151";"100";"28.48";"71.52";"71.52";"72.03";"78.15";"56.29";"9.27";"3.31";"35.71";"20.53";"6.62";"32.26"
"Marco Farfán";"LB";"all";"all";"27193";"M. Farfán";"1998-11-12";"93.73";"20.26";"5";"0";"100";"100";"22";"78";"78";"82.14";"84";"69";"7";"4";"57.14";"15";"7";"46.67"
"Kevin O'Toole";"LB";"all";"all";"128932";"K. O'Toole";"1998-12-14";"98.24";"22.56";"28";"0";"719";"100";"25.87";"74.13";"74.13";"80.21";"78.72";"63.14";"8.48";"5.15";"60.66";"20.58";"11.27";"54.73"
"Pedro Miguel Santos Amador";"LB";"all";"all";"30268";"Pedro Amador";"1998-12-18";"100.21";"23.62";"9";"0";"198";"100";"23.74";"76.26";"76.26";"78.09";"89.9";"70.2";"11.11";"6.06";"54.55";"25.76";"14.14";"54.9"
"Zorhan Ludovic Bassong ";"LB";"all";"all";"28822";"Z. Bassong";"1999-05-07";"93.58";"24.14";"6";"0";"160";"100";"21.88";"78.12";"78.12";"78.03";"82.5";"64.38";"6.88";"2.5";"36.36";"20";"10.62";"53.12"
"Sam Vines";"LB";"all";"all";"27099";"S. Vines";"1999-05-31";"96.2";"22.59";"23";"0";"655";"100";"17.71";"82.29";"82.29";"84.17";"88.7";"74.66";"7.02";"3.82";"54.35";"16.95";"8.85";"52.25"
"Anthony Markanich";"LB";"all";"all";"133421";"A. Markanich";"1999-12-26";"90.79";"17.6";"12";"0";"241";"100";"33.2";"66.8";"66.8";"67";"82.99";"55.6";"5.81";"3.32";"57.14";"29.88";"12.45";"41.67"
"Žan Kolmanič";"LB";"all";"all";"16929";"Ž. Kolmanič";"2000-03-03";"80.06";"16.16";"5";"0";"100";"100";"19";"81";"81";"85.37";"82";"70";"3";"2";"66.67";"17";"10";"58.82"
"Guilherme da Trindade Dubas";"LB";"all";"all";"32940";"Guilherme Biro";"2000-05-01";"94.51";"21.59";"23";"0";"667";"100";"17.39";"82.61";"82.61";"84.98";"81.86";"69.57";"5.55";"2.55";"45.95";"15.14";"7.5";"49.5"
"Will Sands";"LB";"all";"all";"123140";"W. Sands";"2000-07-06";"94.41";"22.7";"5";"0";"150";"100";"22.67";"77.33";"77.33";"87.27";"73.33";"64";"4.67";"2.67";"57.14";"16";"9.33";"58.33"
"Joseph Yeramid Rosales Erazo";"LB";"all";"all";"67049";"J. Rosales";"2000-11-06";"96.52";"21.09";"7";"0";"272";"100";"31.25";"68.75";"68.75";"68.88";"72.06";"49.63";"6.62";"2.21";"33.33";"23.16";"8.09";"34.92"
"Jayden Reid";"LB";"all";"all";"622842";"J. Reid";"2001-08-30";"95.82";"21.53";"6";"0";"133";"100";"21.8";"78.2";"78.2";"75.53";"70.68";"53.38";"6.77";"4.51";"66.67";"19.55";"11.28";"57.69"
"Omar Antonio Campos Chagoya";"LB";"all";"all";"36142";"O. Campos";"2002-07-20";"93.6";"22.03";"10";"0";"250";"100";"22";"78";"78";"78.57";"78.4";"61.6";"6.8";"3.2";"47.06";"20.4";"10.4";"50.98"
"John Tolkin";"LB";"all";"all";"36620";"J. Tolkin";"2002-07-31";"98.87";"22.05";"26";"0";"649";"100";"25.42";"74.58";"74.58";"78.18";"81.2";"63.48";"6.32";"3.24";"51.22";"23.73";"12.48";"52.6"
"Julián Ezequiel Aude Bernardi";"LB";"all";"all";"36755";"J. Aude";"2003-03-24";"87.7";"24.61";"20";"0";"597";"100";"20.27";"79.73";"79.73";"82.5";"73.7";"60.8";"3.69";"1.84";"50";"15.08";"6.7";"44.44"
"Jackson Travis";"LB";"all";"all";"333408";"J. Travis";"2004-02-23";"77.9";"17.41";"6";"0";"133";"100";"26.32";"73.68";"73.68";"77.48";"83.46";"64.66";"4.51";"1.5";"33.33";"21.05";"9.02";"42.86"
"Caleb Wiley";"LB";"all";"all";"123734";"C. Wiley";"2004-12-22";"101.1";"25.8";"13";"0";"400";"100";"28";"72";"72";"78.46";"77.75";"61";"8";"4.5";"56.25";"17.5";"7";"40"
"Oscar Verhoeven";"LB";"all";"all";"158835";"O. Verhoeven";"2006-05-31";"77.25";"17.03";"5";"0";"95";"100";"26.32";"73.68";"73.68";"78.95";"80";"63.16";"3.16";"2.11";"66.67";"21.05";"11.58";"55"
"Peyton Miller";"LB";"all";"all";"628029";"P. Miller";"2007-05-15";"90.55";"22.84";"6";"0";"117";"100";"23.08";"76.92";"76.92";"80.43";"78.63";"63.25";"10.26";"6.84";"66.67";"18.8";"8.55";"45.45"
"José Martín Cáceres Silva";"LCB";"all";"all";"7036";"M. Cáceres";"1987-04-07";"97.94";"27.76";"10";"0";"199";"100";"17.59";"82.41";"82.41";"87.64";"89.45";"78.39";"0";"0";"";"7.54";"2.01";"26.67"
"Sergio Busquets Burgos";"LCB";"all";"all";"9749";"Sergio Busquets";"1988-07-16";"96.39";"25.32";"5";"0";"146";"100";"7.53";"92.47";"92.47";"95.49";"91.1";"86.99";"0.68";"0";"0";"6.85";"5.48";"80"
"Maya Yoshida";"LCB";"all";"all";"7359";"M. Yoshida";"1988-08-24";"99.87";"29.12";"27";"0";"514";"100";"13.42";"86.58";"86.58";"88.17";"93.77";"82.68";"0.19";"0.19";"100";"12.26";"7.39";"60.32"
"Andreu Fontàs Prat";"LCB";"all";"all";"27218";"Andreu Fontàs";"1989-11-14";"96.96";"25.62";"13";"0";"359";"100";"16.43";"83.57";"83.57";"84.16";"94.99";"79.94";"1.11";"0.84";"75";"18.66";"12.26";"65.67"
"Matthew Hedges";"LCB";"all";"all";"27109";"M. Hedges";"1990-04-01";"99.02";"21.81";"7";"0";"112";"100";"18.75";"81.25";"81.25";"87.76";"87.5";"76.79";"2.68";"0.89";"33.33";"13.39";"8.93";"66.67"
"Rafael Czichos";"LCB";"all";"all";"19303";"R. Czichos";"1990-05-14";"101.26";"23.35";"25";"0";"616";"100";"18.18";"81.82";"81.82";"82.43";"86.85";"71.59";"2.76";"1.46";"52.94";"19.16";"12.5";"65.25"
"Sergiy Kryvtsov";"LCB";"all";"all";"12548";"S. Kryvtsov";"1991-03-15";"92.41";"25.08";"7";"0";"143";"100";"13.29";"86.71";"86.71";"89.31";"91.61";"81.82";"0.7";"0.7";"100";"9.09";"6.29";"69.23"
"Daniel Lovitz";"LCB";"all";"all";"24261";"D. Lovitz";"1991-08-27";"95.78";"19.43";"5";"0";"118";"100";"33.9";"66.1";"66.1";"68.27";"88.14";"60.17";"4.24";"0.85";"20";"24.58";"11.02";"44.83"
"Robin Jansson";"LCB";"all";"all";"16542";"R. Jansson";"1991-11-15";"100.46";"24.56";"35";"0";"721";"100";"20.11";"79.89";"79.89";"80.53";"89.74";"72.26";"0.83";"0.42";"50";"19.56";"10.82";"55.32"
"Dario Župarić";"LCB";"all";"all";"16583";"D. Župarić";"1992-05-03";"97.95";"23.96";"16";"0";"253";"100";"18.58";"81.42";"81.42";"85.52";"87.35";"74.7";"0.4";"0";"0";"12.25";"7.11";"58.06"
"Aaron Long";"LCB";"all";"all";"17973";"A. Long";"1992-10-12";"97.61";"22.88";"23";"0";"339";"100";"20.65";"79.35";"79.35";"83.56";"87.91";"73.45";"0.88";"0.29";"33.33";"18.29";"9.73";"53.23"
"Derrick  Williams";"LCB";"all";"all";"17452";"D. Williams";"1993-01-17";"97.25";"22.68";"18";"0";"343";"100";"21.28";"78.72";"78.72";"81.73";"87.76";"71.72";"1.75";"1.17";"66.67";"18.37";"10.5";"57.14"
" Tim Parker";"LCB";"all";"all";"24739";"T. Parker";"1993-02-23";"102.24";"23.36";"7";"0";"136";"100";"13.24";"86.76";"86.76";"89.84";"94.12";"84.56";"1.47";"0.74";"50";"13.97";"8.82";"63.16"
"Damion Lowe";"LCB";"all";"all";"18059";"D. Lowe";"1993-05-02";"98.25";"20.36";"11";"0";"214";"100";"32.71";"67.29";"67.29";"66.86";"78.97";"52.8";"4.67";"2.34";"50";"18.22";"5.61";"30.77"
"Dave Romney";"LCB";"all";"all";"34546";"D. Romney";"1993-06-12";"99.44";"24.75";"24";"0";"432";"100";"21.53";"78.47";"78.47";"81.31";"91.67";"74.54";"0.69";"0.46";"66.67";"17.13";"8.8";"51.35"
"Joakim Nilsson";"LCB";"all";"all";"25506";"J. Nilsson";"1994-02-06";"96.33";"19.73";"11";"0";"211";"100";"23.22";"76.78";"76.78";"80.22";"86.26";"69.19";"2.37";"0.95";"40";"24.17";"15.17";"62.75"
"Nicolás Omar Freire";"LCB";"all";"all";"36152";"N. Freire";"1994-02-18";"94.02";"27.71";"8";"0";"199";"100";"21.11";"78.89";"78.89";"81.01";"89.95";"72.86";"1.01";"1.01";"100";"17.09";"10.05";"58.82"
"Andreas Maxsø";"LCB";"all";"all";"16268";"A. Maxsø";"1994-03-18";"101.02";"23.27";"34";"0";"433";"100";"25.17";"74.83";"74.83";"78.8";"88.22";"69.52";"0.92";"0";"0";"23.56";"11.78";"50"
"Brendan Hines-Ike";"LCB";"all";"all";"14691";"B. Hines-Ike";"1994-11-30";"99.25";"23.39";"12";"0";"227";"100";"14.1";"85.9";"85.9";"87.74";"93.39";"81.94";"0.44";"0.44";"100";"9.25";"3.52";"38.1"
"Jack Elliott";"LCB";"all";"all";"31155";"J. Elliott";"1995-08-25";"100.75";"21.92";"18";"0";"305";"100";"25.57";"74.43";"74.43";"76.4";"87.54";"66.89";"0.33";"0";"0";"18.03";"8.85";"49.09"
"Luis Alfonso Abram Ugarelli";"LCB";"all";"all";"22956";"L. Abram";"1996-02-27";"100.99";"25.49";"15";"0";"211";"100";"23.22";"76.78";"76.78";"80.63";"90.52";"72.99";"0";"0";"";"18.96";"14.69";"77.5"
"Bjørn Inge Utvik";"LCB";"all";"all";"16365";"B. Utvik";"1996-02-28";"96.49";"23.73";"10";"0";"163";"100";"19.02";"80.98";"80.98";"84";"92.02";"77.3";"1.23";"1.23";"100";"19.02";"11.66";"61.29"
"Tristan Blackmon";"LCB";"all";"all";"25465";"T. Blackmon";"1996-08-12";"98.43";"24.63";"20";"0";"375";"100";"18.4";"81.6";"81.6";"84.07";"90.4";"76";"3.47";"2.4";"69.23";"16.8";"10.4";"61.9"
"Sam Junqua";"LCB";"all";"all";"31136";"S. Junqua";"1996-11-09";"98.97";"24.15";"15";"0";"383";"100";"19.32";"80.68";"80.68";"82.45";"93.73";"77.28";"2.61";"1.83";"70";"21.93";"12.53";"57.14"
"Miguel Ángel Tapias Dávila";"LCB";"all";"all";"36106";"M. Tapias";"1997-01-09";"99.35";"20.33";"18";"0";"323";"100";"23.84";"76.16";"76.16";"80.34";"89.78";"72.14";"0.62";"0.62";"100";"25.08";"14.55";"58.02"
