"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Aleksandr Golovin";"LW";"all";"all";"11528";"A. Golovin";"1996-05-30";"94.64";"23.24";"8";"0";"122";"100";"74.59";"2.05";"1.63";"72.53";"160.66";"0.94";"54.1";"10.66";"1.64";"33.61";"24.59";"16.39"
"Gaëtan Perrin";"RF";"all";"all";"18440";"G. Perrin";"1996-06-07";"94.92";"21.52";"7";"0";"93";"100";"76.34";"1.88";"1.61";"73.24";"186.02";"0.96";"55.91";"10.75";"1.08";"32.26";"27.96";"15.05"
"Gaëtan Perrin";"RW";"all";"all";"18440";"G. Perrin";"1996-06-07";"90.74";"19.1";"19";"0";"221";"100";"72.85";"1.8";"1.44";"73.29";"157.47";"0.88";"53.39";"9.95";"0.9";"26.7";"22.17";"13.57"
"Marshall Nyasha Munetsi";"AM";"all";"all";"23173";"M. Munetsi";"1996-06-22";"95.98";"21.66";"5";"0";"29";"100";"79.31";"3.12";"2.67";"78.26";"162.07";"2.16";"62.07";"20.69";"0";"27.59";"20.69";"13.79"
"Marshall Nyasha Munetsi";"RM";"all";"all";"23173";"M. Munetsi";"1996-06-22";"98.89";"24.28";"7";"0";"45";"100";"77.78";"2.12";"1.97";"74.29";"168.89";"1.07";"57.78";"13.33";"4.44";"31.11";"28.89";"15.56"
"Marcus Coco";"RB";"all";"all";"6848";"M. Coco";"1996-06-24";"86.97";"19.57";"8";"0";"132";"100";"64.39";"0.86";"0.71";"75.29";"151.52";"0.43";"48.48";"4.55";"1.52";"9.85";"9.09";"4.55"
"Carlens Arcus";"RB";"all";"all";"13339";"C. Arcus";"1996-06-28";"89.76";"20.41";"21";"0";"338";"100";"65.09";"1.06";"0.8";"78.64";"152.96";"0.47";"51.18";"5.92";"0.89";"13.61";"10.65";"5.62"
"Neal Maupay";"CF";"all";"all";"7886";"N. Maupay";"1996-08-14";"79.2";"28.24";"9";"0";"73";"100";"72.6";"2.14";"1.48";"81.13";"153.42";"1.17";"58.9";"15.07";"4.11";"35.62";"24.66";"17.81"
"M'Bala Nzola";"CF";"all";"all";"27626";"M. Nzola";"1996-08-18";"88.92";"22.9";"15";"0";"147";"100";"69.39";"2.4";"1.61";"82.35";"170.07";"1.33";"57.14";"9.52";"1.36";"40.82";"24.49";"19.05"
"Angelo Fulgini";"AM";"all";"all";"11356";"A. Fulgini";"1996-08-20";"75.59";"22.44";"6";"0";"114";"100";"64.04";"2.44";"1.62";"71.23";"169.3";"0.95";"45.61";"8.77";"0.88";"31.58";"20.18";"11.4"
"Duje Ćaleta-Car";"RCB";"all";"all";"11296";"D. Ćaleta-Car";"1996-09-17";"97.11";"26.37";"12";"0";"124";"100";"54.03";"0.27";"0.13";"85.07";"118.55";"0.06";"45.97";"0.81";"0";"0.81";"0";"0"
"Thilo Kehrer";"LCB";"all";"all";"11286";"T. Kehrer";"1996-09-21";"98.81";"26.76";"10";"0";"154";"100";"50.65";"0.54";"0.28";"88.46";"129.87";"0.16";"44.81";"2.6";"0";"3.9";"1.95";"0.65"
"Thilo Kehrer";"RCB";"all";"all";"11286";"T. Kehrer";"1996-09-21";"100.33";"25.42";"13";"0";"160";"100";"48.75";"0.5";"0.22";"76.92";"120.62";"0.1";"37.5";"2.5";"0.62";"5.62";"1.25";"0"
"Denis Lemi Zakaria Lako Lado";"LDM";"all";"all";"2626";"D. Zakaria";"1996-11-20";"92.59";"24.84";"9";"0";"106";"100";"50";"1.64";"0.79";"92.45";"134.91";"0.6";"46.23";"8.49";"0.94";"19.81";"10.38";"8.49"
"Denis Lemi Zakaria Lako Lado";"LM";"all";"all";"2626";"D. Zakaria";"1996-11-20";"95.52";"23.82";"5";"0";"49";"100";"44.9";"2.28";"1.21";"72.73";"146.94";"0.83";"32.65";"0";"0";"30.61";"12.24";"6.12"
"Denis Lemi Zakaria Lako Lado";"RDM";"all";"all";"2626";"D. Zakaria";"1996-11-20";"101.26";"25.62";"5";"0";"40";"100";"52.5";"1.85";"1.19";"95.24";"147.5";"0.93";"50";"12.5";"5";"20";"15";"12.5"
"Denis Lemi Zakaria Lako Lado";"RM";"all";"all";"2626";"D. Zakaria";"1996-11-20";"96.47";"23.34";"5";"0";"63";"100";"49.21";"2.44";"1.93";"74.19";"142.86";"0.62";"36.51";"4.76";"1.59";"31.75";"22.22";"11.11"
"Cédric Kipré";"LCB";"all";"all";"18825";"C. Kipré";"1996-12-09";"98.14";"22.17";"11";"0";"118";"100";"52.54";"0.44";"0.22";"88.71";"138.14";"0.15";"46.61";"1.69";"0";"5.08";"3.39";"2.54"
"Cédric Kipré";"RCB";"all";"all";"18825";"C. Kipré";"1996-12-09";"95.88";"23.15";"11";"0";"127";"100";"46.46";"0.38";"0.14";"77.97";"126.77";"0.09";"36.22";"1.57";"0.79";"3.94";"1.57";"1.57"
"Tanguy Ndombèlé Alvaro";"LM";"all";"all";"11161";"T. Ndombèlé";"1996-12-28";"85.35";"22.74";"8";"0";"94";"100";"62.77";"2.17";"1.53";"76.27";"161.7";"1.09";"47.87";"8.51";"2.13";"41.49";"28.72";"21.28"
"Fodé  Ballo-Touré";"LB";"all";"all";"11450";"F. Ballo-Touré";"1997-01-03";"81.19";"16.98";"6";"0";"65";"100";"53.85";"1.28";"0.75";"82.86";"153.85";"0.5";"44.62";"4.62";"0";"16.92";"9.23";"6.15"
"Jeremie Boga";"LW";"all";"all";"4920";"J. Boga";"1997-01-03";"84.13";"18.41";"5";"0";"63";"100";"66.67";"1.84";"1.28";"85.71";"174.6";"0.82";"57.14";"6.35";"0";"26.98";"19.05";"11.11"
"Pablo Rosario";"DM";"all";"all";"12649";"P. Rosario";"1997-01-07";"95.1";"20.53";"5";"0";"39";"100";"61.54";"1.33";"0.8";"79.17";"153.85";"0.55";"48.72";"2.56";"0";"23.08";"15.38";"10.26"
"Pablo Rosario";"LM";"all";"all";"12649";"P. Rosario";"1997-01-07";"89.14";"25.48";"6";"0";"46";"100";"50";"1.82";"0.85";"60.87";"117.39";"0.4";"30.43";"6.52";"2.17";"32.61";"13.04";"2.17"
"Pablo Rosario";"RM";"all";"all";"12649";"P. Rosario";"1997-01-07";"85.59";"19.65";"6";"0";"37";"100";"59.46";"1.99";"1.31";"63.64";"143.24";"0.55";"37.84";"2.7";"0";"24.32";"16.22";"5.41"
"Douglas Augusto Soares Gomes";"LDM";"all";"all";"23108";"Douglas Augusto";"1997-01-13";"94.18";"22.41";"8";"0";"109";"100";"55.96";"1.4";"0.95";"73.77";"123.85";"0.41";"41.28";"3.67";"0";"17.43";"11.01";"4.59"
"Douglas Augusto Soares Gomes";"LM";"all";"all";"23108";"Douglas Augusto";"1997-01-13";"95.18";"18.64";"12";"0";"124";"100";"58.87";"0.99";"0.56";"76.71";"134.68";"0.4";"45.16";"4.84";"0.81";"16.13";"8.87";"6.45"
"Aurélio Gabriel Ulineia Buta";"RB";"all";"all";"14628";"Aurélio Buta";"1997-02-10";"93.39";"22.14";"16";"0";"185";"100";"56.76";"1.12";"0.71";"80";"137.3";"0.32";"45.41";"2.7";"1.08";"11.89";"7.57";"2.7"
"Aurélio Gabriel Ulineia Buta";"RWB";"all";"all";"14628";"Aurélio Buta";"1997-02-10";"82.04";"17.52";"5";"0";"44";"100";"72.73";"2.29";"2.15";"75";"161.36";"1.49";"54.55";"4.55";"0";"18.18";"15.91";"9.09"
"Breel-Donald Embolo";"CF";"all";"all";"1458";"B. Embolo";"1997-02-14";"88.75";"23.6";"15";"0";"138";"100";"76.81";"3.53";"3.02";"68.87";"167.39";"1.9";"52.9";"13.77";"1.45";"47.83";"37.68";"22.46"
"Rasmus Nicolaisen";"CB";"all";"all";"13544";"R. Nicolaisen";"1997-03-16";"98.33";"22.13";"6";"0";"66";"100";"39.39";"0.37";"0.15";"92.31";"119.7";"0.1";"36.36";"1.52";"1.52";"4.55";"1.52";"0"
"Mathieu Cafaro";"LW";"all";"all";"12258";"M. Cafaro";"1997-03-25";"83.12";"18.52";"5";"0";"51";"100";"62.75";"2.15";"1.4";"71.88";"182.35";"0.91";"45.1";"9.8";"0";"33.33";"21.57";"11.76"
"Léo Pétrot";"LB";"all";"all";"22252";"L. Pétrot";"1997-04-15";"96.64";"24.2";"20";"0";"344";"100";"61.92";"1.09";"0.64";"79.34";"147.38";"0.39";"49.13";"3.49";"0.87";"9.3";"4.94";"2.33"
"Léo Pétrot";"LWB";"all";"all";"22252";"L. Pétrot";"1997-04-15";"90.99";"17.92";"5";"0";"41";"100";"63.41";"1.14";"0.7";"65.38";"153.66";"0.44";"41.46";"9.76";"0";"14.63";"9.76";"4.88"
"Christopher Operi";"LWB";"all";"all";"13327";"C. Operi";"1997-04-29";"99.67";"21.42";"11";"0";"246";"100";"59.35";"1.42";"0.95";"71.92";"161.79";"0.43";"42.68";"4.07";"0.41";"20.33";"13.41";"6.1"
"Ousmane Dembélé";"CF";"all";"all";"8287";"O. Dembélé";"1997-05-15";"80.34";"31.58";"8";"0";"130";"100";"67.69";"2.74";"1.89";"80.68";"146.15";"1.24";"54.62";"10";"0.77";"38.46";"25.38";"16.92"
"Ousmane Dembélé";"RF";"all";"all";"8287";"O. Dembélé";"1997-05-15";"79";"28.26";"10";"0";"192";"100";"73.44";"2.95";"2.19";"65.25";"154.69";"0.96";"47.92";"9.9";"2.08";"37.5";"28.12";"13.54"
"Pedro Chirivella Burgos";"DM";"all";"all";"8562";"Pedro Chirivella";"1997-05-23";"85.11";"17.99";"13";"0";"180";"100";"53.89";"1.14";"0.54";"82.47";"141.67";"0.4";"44.44";"4.44";"0";"21.11";"8.89";"5.56"
"Pedro Chirivella Burgos";"RDM";"all";"all";"8562";"Pedro Chirivella";"1997-05-23";"94.61";"21.24";"9";"0";"133";"100";"61.65";"1.48";"1.06";"69.51";"127.07";"0.5";"42.86";"3.01";"0.75";"17.29";"12.03";"7.52"
"Joseph Okumu";"RCB";"all";"all";"28140";"J. Okumu";"1997-05-26";"95.84";"22.21";"14";"0";"205";"100";"56.1";"0.45";"0.29";"72.17";"135.61";"0.18";"40.49";"1.95";"0";"1.46";"0.98";"0.49"
"Mousa Mohammad Suleiman Al Tamari";"CF";"all";"all";"13818";"Mousa Al Tamari";"1997-06-10";"85.42";"19.35";"6";"0";"40";"100";"70";"3.07";"2.34";"82.14";"157.5";"1.77";"57.5";"15";"5";"42.5";"30";"22.5"
"Mousa Mohammad Suleiman Al Tamari";"RW";"all";"all";"13818";"Mousa Al Tamari";"1997-06-10";"91.88";"22.08";"6";"0";"79";"100";"63.29";"2.35";"1.82";"78";"174.68";"1.23";"49.37";"11.39";"1.27";"32.91";"25.32";"16.46"
"Emmanuel Agbadou";"LCB";"all";"all";"32773";"E. Agbadou";"1997-06-17";"100.01";"22.75";"12";"0";"195";"100";"52.31";"0.62";"0.34";"82.35";"131.79";"0.23";"43.08";"2.56";"0.51";"4.62";"2.56";"1.54"
"Amine Harit";"AM";"all";"all";"11155";"A. Harit";"1997-06-18";"76.72";"24.89";"5";"0";"69";"100";"66.67";"2.3";"1.1";"80.43";"175.36";"0.84";"53.62";"14.49";"2.9";"28.99";"17.39";"14.49"
"Farid El Melali";"LW";"all";"all";"12046";"F. El Melali";"1997-07-13";"79.07";"16.85";"17";"0";"156";"100";"63.46";"2.65";"1.81";"75.76";"155.13";"1.03";"48.08";"10.9";"0.64";"36.54";"25";"15.38"
"Caio Henrique Oliveira Silva";"LB";"all";"all";"31530";"Caio Henrique";"1997-07-31";"92.28";"24.93";"20";"0";"445";"100";"61.57";"1.84";"1.26";"66.42";"163.6";"0.66";"40.9";"3.6";"0.9";"28.09";"18.88";"8.76"
"Julien Le Cardinal";"LCB";"all";"all";"39889";"J. Le Cardinal";"1997-08-03";"98.61";"21.22";"10";"0";"122";"100";"59.84";"0.41";"0.23";"94.52";"131.15";"0.19";"56.56";"1.64";"0";"4.92";"2.46";"0.82"
"Julien Le Cardinal";"RCB";"all";"all";"39889";"J. Le Cardinal";"1997-08-03";"99.5";"28.11";"5";"0";"88";"100";"51.14";"0.48";"0.28";"91.11";"136.36";"0.2";"46.59";"1.14";"0";"4.55";"3.41";"1.14"
"Irvin Cardona";"RF";"all";"all";"14640";"I. Cardona";"1997-08-08";"82.66";"21.62";"7";"0";"115";"100";"75.65";"2.32";"1.76";"66.67";"157.39";"0.99";"50.43";"7.83";"0";"33.04";"25.22";"12.17"
"Gabriel Alonso Suazo Urbina";"LWB";"all";"all";"28400";"G. Suazo";"1997-08-09";"93.16";"20.64";"20";"0";"377";"100";"64.46";"1.68";"1.19";"73.66";"168.44";"0.7";"47.48";"6.63";"1.06";"25.46";"16.98";"9.02"
"Ainsley Maitland-Niles";"RB";"all";"all";"11534";"A. Maitland-Niles";"1997-08-29";"97.65";"27.71";"15";"0";"263";"100";"60.46";"1.29";"0.81";"79.25";"148.29";"0.42";"47.91";"4.94";"0.38";"15.97";"10.65";"4.56"
"Assane Dioussé El Hadji";"LM";"all";"all";"1113";"A. Dioussé";"1997-09-20";"84.08";"17.87";"6";"0";"50";"100";"54";"0.85";"0.4";"85.19";"144";"0.36";"46";"4";"0";"14";"6";"6"
"Elisha Owusu";"RM";"all";"all";"18360";"E. Owusu";"1997-11-07";"93.79";"19.16";"20";"0";"165";"100";"62.42";"0.74";"0.46";"85.44";"149.09";"0.39";"53.33";"5.45";"1.21";"8.48";"4.85";"4.85"
"Derek Cornelius";"LCB";"all";"all";"24252";"D. Cornelius";"1997-11-25";"92.57";"29.04";"11";"0";"188";"100";"46.81";"0.81";"0.31";"80.68";"127.13";"0.17";"37.77";"1.6";"1.06";"10.64";"3.19";"0.53"
"Mostafa Mohamed Ahmed Abdallah";"CF";"all";"all";"37889";"Mostafa Mohamed";"1997-11-28";"78.2";"17.51";"10";"0";"56";"100";"76.79";"1.54";"1";"58.14";"169.64";"0.65";"44.64";"3.57";"0";"32.14";"19.64";"14.29"
"Ismael Bennacer";"RM";"all";"all";"14125";"I. Bennacer";"1997-12-01";"71.94";"28.14";"6";"0";"112";"100";"54.46";"1.03";"0.46";"85.25";"125";"0.28";"46.43";"1.79";"0";"19.64";"8.93";"3.57"
"Sergio Akieme Rodríguez";"LB";"all";"all";"13882";"Sergio Akieme";"1997-12-16";"94.8";"21.43";"20";"0";"281";"100";"50.89";"1.14";"0.55";"79.02";"157.65";"0.34";"40.21";"2.85";"0.36";"15.3";"7.47";"3.91"
"Sergio Akieme Rodríguez";"LWB";"all";"all";"13882";"Sergio Akieme";"1997-12-16";"99.56";"20.79";"6";"0";"70";"100";"54.29";"1.31";"0.96";"57.89";"168.57";"0.25";"31.43";"4.29";"0";"20";"15.71";"4.29"
"Ludovic Blas";"AM";"all";"all";"6392";"L. Blas";"1997-12-31";"96.54";"24.57";"9";"0";"150";"100";"62.67";"2.59";"1.68";"72.34";"162.67";"1.14";"45.33";"9.33";"3.33";"38.67";"23.33";"14"
"Ludovic Blas";"RF";"all";"all";"6392";"L. Blas";"1997-12-31";"90.85";"21.61";"5";"0";"75";"100";"64";"1.83";"1.35";"66.67";"177.33";"0.66";"42.67";"9.33";"0";"28";"20";"10.67"
"Kelvin Amian Adou";"RB";"all";"all";"11444";"K. Amian";"1998-02-08";"93.5";"19.26";"12";"0";"125";"100";"64.8";"1.25";"0.81";"82.72";"146.4";"0.41";"53.6";"4.8";"0";"12";"8";"4.8"
"Kelvin Amian Adou";"RWB";"all";"all";"11444";"K. Amian";"1998-02-08";"94.97";"19.28";"6";"0";"81";"100";"69.14";"1.33";"0.91";"83.93";"160.49";"0.7";"58.02";"6.17";"0";"17.28";"13.58";"9.88"
"Aron Dønnum";"LWB";"all";"all";"54522";"A. Dønnum";"1998-04-20";"89.24";"20.63";"9";"0";"136";"100";"67.65";"1.84";"1.44";"67.39";"167.65";"0.72";"45.59";"6.62";"0.74";"28.68";"22.79";"11.03"
"Aron Dønnum";"RWB";"all";"all";"54522";"A. Dønnum";"1998-04-20";"95.82";"20.63";"17";"0";"256";"100";"62.11";"1.53";"1";"66.67";"162.89";"0.51";"41.41";"7.42";"0.39";"24.22";"17.97";"8.59"
"Azor Matusiwa";"DM";"all";"all";"24912";"A. Matusiwa";"1998-04-28";"98.52";"23.88";"5";"0";"53";"100";"45.28";"1.22";"0.47";"87.5";"135.85";"0.37";"39.62";"1.89";"0";"18.87";"5.66";"3.77"
"Yanis Zouaoui";"LB";"all";"all";"820816";"Y. Zouaoui";"1998-04-28";"92.3";"19.93";"7";"0";"112";"100";"58.93";"0.99";"0.65";"71.21";"147.32";"0.32";"41.96";"1.79";"0";"12.5";"8.93";"3.57"
"Azor Matusiwa";"LM";"all";"all";"24912";"A. Matusiwa";"1998-04-28";"96.43";"24.35";"9";"0";"78";"100";"46.15";"1.11";"0.51";"80.56";"139.74";"0.39";"37.18";"6.41";"0";"17.95";"7.69";"6.41"
"Azor Matusiwa";"RM";"all";"all";"24912";"A. Matusiwa";"1998-04-28";"93.58";"21.82";"6";"0";"52";"100";"57.69";"1.37";"0.98";"83.33";"144.23";"0.84";"48.08";"5.77";"3.85";"19.23";"13.46";"9.62"
"Hugo Magnetti";"LDM";"all";"all";"18404";"H. Magnetti";"1998-05-30";"90.52";"20.5";"7";"0";"77";"100";"53.25";"1.23";"0.54";"65.85";"146.75";"0.26";"35.06";"1.3";"0";"23.38";"10.39";"3.9"
"Hugo Magnetti";"LM";"all";"all";"18404";"H. Magnetti";"1998-05-30";"86.52";"21.05";"14";"0";"123";"100";"61.79";"1.46";"0.98";"76.32";"139.02";"0.58";"47.15";"3.25";"0";"17.89";"10.57";"6.5"
"Arnaud Nordin";"RW";"all";"all";"12284";"A. Nordin";"1998-06-17";"89.77";"20.27";"7";"0";"87";"100";"72.41";"1.96";"1.41";"80.95";"165.52";"0.87";"58.62";"11.49";"1.15";"26.44";"18.39";"12.64"
"Mahdi Camara";"RDM";"all";"all";"12285";"M. Camara";"1998-06-30";"85.86";"19.53";"5";"0";"53";"100";"62.26";"1.15";"0.85";"87.88";"150.94";"0.66";"54.72";"9.43";"0";"15.09";"13.21";"7.55"
"Mahdi Camara";"RM";"all";"all";"12285";"M. Camara";"1998-06-30";"94.62";"23.04";"19";"0";"238";"100";"62.18";"1.79";"1.24";"80.41";"155.04";"0.66";"50";"5.46";"0.84";"25.21";"17.23";"9.66"
"Maxime Bernauer";"RCB";"all";"all";"60564";"M. Bernauer";"1998-07-01";"99.78";"23.74";"7";"0";"107";"100";"53.27";"0.3";"0.15";"87.72";"143.93";"0.11";"46.73";"2.8";"0";"2.8";"0.93";"0.93"
"Gideon Mensah";"LWB";"all";"all";"25063";"G. Mensah";"1998-07-18";"93.56";"20.03";"25";"0";"455";"100";"62.64";"1.42";"1.01";"69.47";"154.95";"0.43";"43.52";"5.71";"0.22";"21.76";"15.38";"5.49"
"Gabriel Osho";"LCB";"all";"all";"25418";"G. Osho";"1998-08-14";"94.37";"20.76";"9";"0";"95";"100";"47.37";"0.46";"0.2";"86.67";"129.47";"0.16";"41.05";"0";"0";"3.16";"1.05";"1.05"
"Gabriel Osho";"RCB";"all";"all";"25418";"G. Osho";"1998-08-14";"98.24";"20.44";"8";"0";"98";"100";"53.06";"0.31";"0.15";"80.77";"135.71";"0.09";"42.86";"2.04";"0";"0";"0";"0"
"Kevin Danso";"CB";"all";"all";"12052";"K. Danso";"1998-09-19";"98.98";"24.57";"8";"0";"95";"100";"50.53";"0.42";"0.25";"81.25";"140";"0.15";"41.05";"1.05";"0";"6.32";"4.21";"1.05"
"Yvann Maçon";"RB";"all";"all";"24787";"Y. Maçon";"1998-10-01";"81.83";"19.83";"7";"0";"116";"100";"57.76";"1.06";"0.76";"62.69";"144.83";"0.41";"36.21";"2.59";"0";"12.93";"10.34";"6.03"
"Théo Sainte-Luce";"LWB";"all";"all";"22233";"T. Sainte-Luce";"1998-10-20";"88.45";"19.67";"7";"1";"63";"100";"79.37";"1.31";"0.97";"76";"165.08";"0.65";"60.32";"9.52";"0";"15.87";"12.7";"6.35"
"Youssouf Ndayishimiye";"CB";"all";"all";"27743";"Y. Ndayishimiye";"1998-10-27";"98.75";"23.78";"9";"0";"110";"100";"47.27";"0.74";"0.34";"78.85";"129.09";"0.2";"37.27";"3.64";"0.91";"11.82";"5.45";"2.73"
"Youssouf Ndayishimiye";"RCB";"all";"all";"27743";"Y. Ndayishimiye";"1998-10-27";"100.06";"24.6";"11";"0";"178";"100";"42.7";"0.58";"0.26";"72.37";"129.21";"0.14";"30.9";"0.56";"0";"6.74";"3.93";"1.69"
"Achraf Hakimi Mouh";"RB";"all";"all";"11495";"A. Hakimi";"1998-11-04";"94.53";"37.08";"21";"0";"654";"100";"61.31";"1.47";"0.85";"83.79";"143.73";"0.52";"51.38";"5.2";"0.46";"18.35";"9.94";"5.2"
"Nicolas Cozza";"LB";"all";"all";"11624";"N. Cozza";"1999-01-08";"97.79";"21.23";"14";"0";"138";"100";"63.04";"1.05";"0.79";"79.31";"144.93";"0.46";"50";"2.9";"0.72";"12.32";"10.14";"4.35"
"Nicolas Cozza";"LWB";"all";"all";"11624";"N. Cozza";"1999-01-08";"100.19";"19.15";"8";"0";"72";"100";"65.28";"1.6";"0.86";"68.09";"162.5";"0.47";"44.44";"4.17";"0";"16.67";"6.94";"2.78"
"Malang Sarr";"CB";"all";"all";"11169";"M. Sarr";"1999-01-23";"96.06";"25.05";"8";"0";"126";"100";"45.24";"0.41";"0.16";"94.74";"120.63";"0.15";"42.86";"6.35";"0.79";"3.17";"0";"0"
"Sorba Thomas";"RW";"all";"all";"37376";"S. Thomas";"1999-01-25";"81.84";"16.62";"9";"0";"122";"100";"66.39";"1.99";"1.56";"70.37";"152.46";"0.7";"46.72";"4.92";"2.46";"27.87";"21.31";"9.02"
"Leonardo Balerdi Rosa";"CB";"all";"all";"22128";"L. Balerdi";"1999-01-26";"98.98";"33.98";"14";"0";"309";"100";"40.45";"0.51";"0.18";"82.4";"122.01";"0.08";"33.33";"0.65";"0";"7.44";"2.91";"0.32"
"Leonardo Balerdi Rosa";"RCB";"all";"all";"22128";"L. Balerdi";"1999-01-26";"98.02";"30.03";"10";"0";"165";"100";"50.3";"0.54";"0.31";"89.16";"120.61";"0.24";"44.85";"2.42";"0.61";"6.67";"3.03";"1.82"
"Mohamed Abdelmonem";"RCB";"all";"all";"90416";"Mohamed Abdelmonem";"1999-02-01";"92.21";"20.18";"5";"0";"40";"100";"37.5";"1.02";"0.36";"80";"145";"0.2";"30";"2.5";"2.5";"12.5";"2.5";"0"
"Mark McKenzie";"LCB";"all";"all";"36067";"M. McKenzie";"1999-02-25";"98.17";"22.5";"23";"0";"185";"100";"52.43";"0.41";"0.21";"87.63";"134.05";"0.15";"45.95";"0.54";"0";"3.24";"2.16";"1.62"
"Mickaël Nadé";"LCB";"all";"all";"22251";"M. Nadé";"1999-03-04";"97.88";"23.85";"25";"0";"286";"100";"50.7";"0.68";"0.39";"78.62";"132.17";"0.23";"39.86";"1.75";"0.35";"7.34";"4.9";"2.1"
"Ibrahima Niane";"CF";"all";"all";"13009";"I. Niane";"1999-03-11";"86.28";"17.84";"8";"0";"44";"100";"84.09";"3";"2.5";"81.08";"218.18";"1.63";"68.18";"6.82";"2.27";"31.82";"25";"18.18"
"Edon Zhegrova";"RW";"all";"all";"14561";"E. Zhegrova";"1999-03-31";"91.65";"26.18";"11";"0";"185";"100";"57.84";"1.92";"1.32";"82.24";"167.57";"1.08";"47.57";"5.95";"0";"30.81";"22.7";"18.38"
"Modibo Sagnan";"LCB";"all";"all";"13406";"M. Sagnan";"1999-04-14";"97.28";"21.71";"21";"0";"181";"100";"59.67";"0.38";"0.21";"82.41";"131.49";"0.14";"49.17";"1.1";"0";"2.21";"1.66";"1.1"
"Mohamed Karim Salisu Abdul";"LCB";"all";"all";"13950";"M. Salisu";"1999-04-17";"101.06";"25.31";"11";"0";"169";"100";"58.58";"0.57";"0.33";"80.81";"127.81";"0.18";"47.34";"1.78";"0.59";"7.1";"4.73";"1.78"
"Gabriel Gudmundsson";"LB";"all";"all";"24913";"G. Gudmundsson";"1999-04-29";"83.82";"24.47";"17";"0";"271";"100";"57.93";"1.41";"0.97";"77.07";"143.54";"0.4";"44.65";"2.21";"0.37";"15.13";"11.07";"3.69"
"Facundo Axel Medina";"LCB";"all";"all";"26538";"F. Medina";"1999-05-28";"96.76";"24.72";"24";"0";"532";"100";"54.89";"1.02";"0.58";"83.9";"149.44";"0.36";"46.05";"4.14";"0.38";"15.04";"8.27";"4.14"
"Alexsandro Victor Souza Ribeiro";"LCB";"all";"all";"179994";"Alexsandro";"1999-08-09";"99.84";"29.7";"30";"0";"570";"100";"46.14";"0.73";"0.31";"81.75";"130.35";"0.16";"37.72";"1.23";"0";"9.12";"3.33";"1.75"
"Théo Bair";"CF";"all";"all";"27233";"T. Bair";"1999-08-27";"69.83";"16.01";"7";"0";"26";"100";"80.77";"3.7";"3.2";"66.67";"153.85";"1.48";"53.85";"7.69";"3.85";"38.46";"34.62";"19.23"
"Frank Magri";"CF";"all";"all";"92777";"F. Magri";"1999-09-04";"82.48";"18.87";"16";"0";"82";"100";"71.95";"3.12";"2.55";"74.58";"169.51";"1.58";"53.66";"3.66";"1.22";"34.15";"25.61";"13.41"
"Hicham Boudaoui";"RM";"all";"all";"22949";"H. Boudaoui";"1999-09-23";"95.39";"24.74";"19";"0";"254";"100";"69.69";"2.04";"1.38";"73.45";"157.09";"0.96";"51.18";"8.27";"1.97";"28.35";"19.69";"12.99"
"Jordan Teze";"RB";"all";"all";"12686";"J. Teze";"1999-09-30";"71.41";"18.62";"5";"0";"57";"100";"61.4";"1.54";"1.26";"74.29";"154.39";"0.82";"45.61";"8.77";"0";"24.56";"19.3";"7.02"
"Lilian Brassier";"LCB";"all";"all";"23150";"L. Brassier";"1999-11-02";"93.75";"26.61";"20";"0";"369";"100";"57.18";"0.74";"0.43";"74.41";"135.77";"0.21";"42.55";"2.71";"0";"8.67";"4.07";"1.08"
"Himad Abdelli";"AM";"all";"all";"18375";"H. Abdelli";"1999-11-17";"96.85";"20.92";"18";"0";"378";"100";"67.99";"1.61";"1.13";"76.65";"159.26";"0.66";"52.12";"6.61";"0";"23.28";"15.61";"8.99"
"Himad Abdelli";"CF";"all";"all";"18375";"H. Abdelli";"1999-11-17";"99.04";"21.3";"8";"0";"192";"100";"71.88";"1.8";"1.28";"77.54";"166.15";"0.74";"55.73";"8.33";"0";"26.56";"20.83";"10.42"
"Leo Skiri Østigård";"CB";"all";"all";"25512";"L. Østigård";"1999-11-28";"98.85";"25.37";"9";"0";"90";"100";"53.33";"0.42";"0.15";"91.67";"123.33";"0.1";"48.89";"0";"0";"6.67";"2.22";"1.11"
"Lassine Sinayoko";"CF";"all";"all";"24771";"L. Sinayoko";"1999-12-08";"84.8";"18.1";"18";"0";"208";"100";"72.12";"2.56";"1.8";"74";"155.29";"1.01";"53.37";"12.5";"2.4";"37.02";"25";"12.98"
