"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Marlon Aldair Torres Obeso";"M. Torres";"35674";"1996-04-17";"LCB";"Central Defender";"99.07";"50.29";"15";"0";"0.69";"1.68";"27.76";"29.32";"6878.73";"114.65";"796.46";"261.53";"26.49";"81.37";"3.02";"342.91";"29.51";"76.6";"4.61";"55.04";"6.12";"2.31";"0.64"
"Marlon Aldair Torres Obeso";"M. Torres";"35674";"1996-04-17";"RCB";"Central Defender";"98.47";"51.57";"25";"0";"0.67";"1.39";"27.48";"29.7";"6815.92";"113.6";"773.89";"264.43";"25.27";"70.88";"3.07";"335.31";"28.34";"78.23";"4.1";"56.27";"5.86";"1.77";"0.42"
"Kelvin David Osorio Antury";"K. Osorio";"35681";"1993-10-29";"LM";"Midfield";"87.97";"42.83";"7";"0";"0.82";"null";"28.11";"28.58";"8753.26";"145.89";"1583.68";"687.38";"55.43";"169.89";"7.2";"857.28";"62.63";"93.45";"4.8";"66.84";"9.41";"1.4";"0.0"
"Jorge Luis Ramos Sánchez";"J. Ramos";"35683";"1992-10-02";"CF";"Center Forward";"88.01";"40.07";"13";"0";"0.63";"1.34";"28.07";"30.18";"7480.82";"124.68";"1178.0";"503.59";"49.64";"148.47";"7.03";"652.06";"56.67";"86.39";"7.95";"58.74";"16.93";"4.26";"0.92"
"Fabián Héctor Sambueza";"F. Sambueza";"35684";"1988-08-01";"AM";"Midfield";"92.52";"44.09";"6";"0";"0.75";"1.49";"27.93";"28.24";"8935.01";"148.92";"1879.73";"736.51";"67.59";"171.48";"9.53";"908.0";"77.12";"106.16";"4.08";"73.27";"11.11";"2.72";"0.91"
"Fabián Héctor Sambueza";"F. Sambueza";"35684";"1988-08-01";"RW";"Wide Attacker";"81.97";"37.9";"7";"0";"0.72";"1.5";"27.3";"27.74";"8979.76";"149.66";"1747.19";"727.83";"67.85";"190.21";"10.86";"918.04";"78.71";"117.61";"5.88";"80.07";"16.06";"5.43";"1.36"
"Carlos Mario Arboleda Ampudia";"C. Arboleda";"35686";"1986-06-08";"RB";"Full Back";"87.12";"41.74";"9";"0";"0.64";"1.36";"30.0";"30.96";"7741.62";"129.03";"1219.65";"573.57";"56.54";"219.14";"11.02";"792.71";"67.56";"106.22";"7.99";"72.99";"14.53";"4.95";"1.6"
"Daniel Eduardo Giraldo Cárdenas";"D. Giraldo";"35687";"1992-07-01";"LDM";"Midfield";"88.23";"42.73";"6";"0";"0.68";"null";"26.32";"26.6";"8753.56";"145.89";"1640.62";"489.61";"41.43";"85.19";"4.21";"574.8";"45.64";"100.87";"3.98";"75.59";"9.36";"1.64";"0.0"
"Daniel Eduardo Giraldo Cárdenas";"D. Giraldo";"35687";"1992-07-01";"RDM";"Midfield";"95.38";"50.68";"7";"0";"0.71";"null";"26.34";"27.06";"8510.61";"141.84";"1449.13";"382.75";"36.36";"72.05";"2.37";"454.8";"38.73";"96.41";"2.88";"75.26";"8.63";"1.52";"0.0"
"Daniel Eduardo Giraldo Cárdenas";"D. Giraldo";"35687";"1992-07-01";"RM";"Midfield";"89.45";"41.73";"7";"0";"0.63";"null";"27.19";"27.84";"8897.71";"148.3";"1653.34";"441.22";"38.82";"87.3";"2.88";"528.52";"41.7";"101.88";"4.31";"69.43";"9.45";"2.26";"0.41"
"Jeisson Andrés Palacios Murillo";"J. Palacios";"35688";"1994-03-20";"LCB";"Central Defender";"94.91";"45.68";"9";"0";"0.68";"1.48";"30.34";"31.6";"7165.7";"119.43";"882.93";"330.7";"36.48";"147.69";"6.71";"478.38";"43.2";"83.62";"5.55";"57.5";"8.17";"3.36";"0.73"
"Jeisson Andrés Palacios Murillo";"J. Palacios";"35688";"1994-03-20";"RCB";"Central Defender";"88.51";"42.25";"8";"0";"0.63";"1.19";"30.26";"31.08";"7133.43";"118.89";"873.91";"365.5";"42.07";"182.66";"9.41";"548.17";"51.48";"92.84";"5.5";"63.02";"12.07";"3.37";"1.6"
"Fáiner Torijano Cano";"F. Torijano";"35691";"1988-08-31";"CB";"Central Defender";"99.16";"46.74";"6";"0";"0.7";"1.54";"28.48";"28.78";"7369.24";"122.82";"940.54";"307.45";"29.95";"75.53";"3.85";"382.98";"33.8";"82.59";"4.49";"57.98";"6.42";"2.35";"1.07"
"Fáiner Torijano Cano";"F. Torijano";"35691";"1988-08-31";"RCB";"Central Defender";"99.07";"46.64";"6";"0";"0.75";"null";"28.67";"29.34";"7407.55";"123.46";"969.79";"285.6";"30.23";"105.92";"4.29";"391.52";"34.52";"81.69";"4.5";"57.89";"6.43";"2.36";"0.21"
"Enrique Carlos Serje Orozco";"E. Serje";"35692";"1996-01-10";"DM";"Midfield";"95.57";"47.97";"6";"0";"0.89";"null";"27.43";"27.72";"8987.91";"149.8";"1432.87";"409.87";"36.9";"52.54";"1.46";"462.4";"38.36";"99.24";"3.34";"70.47";"9.17";"0.63";"0.0"
"Enrique Carlos Serje Orozco";"E. Serje";"35692";"1996-01-10";"LM";"Midfield";"86.08";"40.03";"5";"0";"0.82";"null";"27.12";"27.12";"8932.25";"148.87";"1574.85";"527.05";"45.27";"95.94";"4.8";"622.98";"50.07";"106.43";"3.0";"72.25";"13.49";"2.1";"0.0"
"Enrique Carlos Serje Orozco";"E. Serje";"35692";"1996-01-10";"RCB";"Central Defender";"101.58";"47.87";"5";"0";"null";"null";"29.84";"29.84";"7632.14";"127.2";"873.56";"350.42";"32.34";"141.37";"5.77";"491.8";"38.1";"79.96";"4.51";"55.9";"7.77";"1.0";"0.25"
"Fabián Alexis Viáfara Alarcón";"F. Viáfara";"35703";"1992-03-16";"RB";"Full Back";"96.97";"45.75";"25";"0";"0.58";"1.24";"30.08";"32.34";"7847.76";"130.8";"1252.62";"553.86";"57.02";"231.29";"11.28";"785.15";"68.3";"100.98";"7.5";"70.71";"13.53";"4.62";"1.63"
"Rubén Leonardo Pico Carvajal";"L. Pico";"35705";"1991-10-04";"LDM";"Midfield";"101.9";"43.89";"6";"0";"0.86";"null";"26.85";"27.36";"8436.99";"140.62";"1503.34";"519.95";"43.06";"105.95";"4.33";"625.9";"47.39";"94.33";"5.47";"70.18";"10.25";"2.73";"0.46"
"Rubén Leonardo Pico Carvajal";"L. Pico";"35705";"1991-10-04";"LM";"Midfield";"90.95";"41.27";"7";"0";"0.95";"null";"26.49";"27.22";"8813.61";"146.89";"1695.44";"489.07";"45.48";"78.29";"3.53";"567.36";"49.01";"98.85";"5.4";"73.31";"10.18";"1.66";"0.21"
"Rubén Leonardo Pico Carvajal";"L. Pico";"35705";"1991-10-04";"RDM";"Midfield";"97.44";"46.98";"6";"0";"0.92";"null";"26.15";"26.52";"8419.37";"140.32";"1579.28";"493.79";"42.14";"70.88";"3.19";"564.67";"45.34";"95.35";"2.55";"72.15";"7.24";"1.28";"0.21"
"Rubén Leonardo Pico Carvajal";"L. Pico";"35705";"1991-10-04";"RM";"Midfield";"95.76";"45.18";"5";"0";"0.84";"null";"26.96";"26.96";"8748.21";"145.8";"1701.99";"521.91";"45.15";"104.65";"3.45";"626.56";"48.61";"98.01";"3.72";"77.82";"11.16";"1.33";"0.0"
"Michael Jhon Ander Rangel Valencia";"M. Rangel";"35708";"1991-03-08";"CF";"Center Forward";"86.07";"39.41";"9";"0";"0.83";"null";"26.02";"27.18";"7285.93";"121.43";"1129.46";"433.04";"36.54";"57.01";"3.04";"490.05";"39.58";"92.53";"6.94";"66.31";"13.7";"3.21";"0.34"
"Daniel Moreno Mosquera";"D. Moreno";"35711";"1995-01-17";"CF";"Center Forward";"87.93";"40.37";"19";"0";"0.6";"1.15";"31.15";"32.78";"7455.54";"124.26";"1043.69";"542.07";"65.08";"310.3";"15.57";"852.36";"80.64";"90.58";"8.84";"62.03";"15.64";"7.27";"3.36"
"Emerson Manuel Batalla Martínez";"E. Batalla";"35712";"2001-06-30";"LW";"Wide Attacker";"77.96";"37.45";"7";"0";"0.69";"1.24";"29.5";"30.04";"7900.22";"131.67";"1219.15";"640.94";"66.61";"238.98";"12.59";"879.91";"79.2";"94.31";"6.64";"61.58";"15.11";"5.04";"2.75"
"Emerson Manuel Batalla Martínez";"E. Batalla";"35712";"2001-06-30";"RF";"Wide Attacker";"90.5";"41.77";"6";"0";"0.66";"1.4";"29.63";"30.06";"7408.78";"123.48";"1119.07";"484.6";"50.52";"207.34";"9.34";"691.94";"59.86";"88.59";"8.62";"62.01";"12.93";"6.46";"2.63"
"Emerson Manuel Batalla Martínez";"E. Batalla";"35712";"2001-06-30";"RW";"Wide Attacker";"83.01";"41.52";"8";"0";"0.62";"1.23";"29.02";"29.84";"7377.58";"122.96";"1015.44";"526.23";"55.64";"230.69";"11.92";"756.92";"67.56";"85.99";"6.32";"57.09";"12.46";"5.06";"2.17"
"Carlos Manuel Cortes  Barreiro";"C. Cortes";"35716";"2001-09-17";"CF";"Center Forward";"84.55";"40.96";"6";"0";"0.71";"1.39";"30.05";"30.44";"7472.0";"124.53";"1120.73";"578.19";"64.95";"227.56";"13.92";"805.75";"78.87";"97.18";"9.03";"66.66";"15.14";"6.1";"1.95"
"Luis Daniel González Cova";"L. González";"35717";"1990-12-22";"AM";"Midfield";"75.56";"39.4";"9";"0";"0.77";"1.63";"28.04";"28.88";"8296.62";"138.28";"1261.42";"549.92";"45.85";"142.98";"5.75";"692.89";"51.61";"81.39";"4.06";"60.74";"6.6";"2.2";"0.51"
"Larry Vásquez Ortega";"Larry Vásquez";"35718";"1992-09-19";"LM";"Midfield";"84.25";"38.3";"9";"0";"0.71";"1.56";"28.22";"29.52";"9013.32";"150.22";"1656.66";"557.85";"52.74";"159.78";"6.44";"717.63";"59.18";"100.95";"3.66";"73.8";"9.92";"2.44";"0.7"
"Baldomero Perlaza Perlaza";"B. Perlaza";"35726";"1992-06-02";"RM";"Midfield";"84.3";"40.47";"11";"0";"0.7";"1.74";"28.55";"29.7";"8143.0";"135.72";"1488.36";"566.93";"51.62";"165.93";"6.87";"732.86";"58.5";"97.86";"4.04";"67.13";"12.54";"2.43";"0.4"
"Ewil Hernando Murillo Renteria";"E. Murillo";"35728";"2000-06-21";"RM";"Midfield";"94.82";"43.9";"9";"0";"0.63";"1.23";"28.3";"29.36";"8341.89";"139.03";"1525.46";"551.36";"52.39";"151.39";"6.98";"702.75";"59.37";"100.22";"6.68";"70.15";"12.45";"4.56";"1.21"
"Jarlan Junior Barrera Escalona";"J. Barrera";"35729";"1995-09-16";"AM";"Midfield";"72.83";"35.91";"8";"0";"0.82";"null";"25.44";"26.34";"8603.49";"143.39";"1560.34";"367.37";"33.21";"44.69";"1.46";"412.07";"34.67";"87.51";"2.72";"63.49";"6.68";"0.42";"0.0"
"Felipe Jaramillo Velásquez";"F. Jaramillo";"35733";"1996-04-18";"DM";"Midfield";"94.98";"46.12";"11";"0";"0.59";"1.37";"26.72";"27.56";"8247.43";"137.46";"1351.86";"466.47";"41.51";"78.42";"3.55";"544.88";"45.06";"85.27";"4.02";"62.33";"7.1";"2.37";"0.35"
"Felipe Jaramillo Velásquez";"F. Jaramillo";"35733";"1996-04-18";"LM";"Midfield";"86.22";"39.54";"5";"0";"0.69";"null";"26.42";"26.42";"8806.51";"146.78";"1611.36";"521.44";"46.44";"93.79";"4.86";"615.23";"51.29";"92.27";"4.25";"65.86";"7.28";"2.43";"0.3"
"Nicolás Andrés Giraldo Urueta";"N. Giraldo";"35735";"1993-03-29";"LB";"Full Back";"98.27";"46.35";"20";"0";"0.61";"1.23";"29.76";"31.46";"7605.8";"126.76";"1112.28";"524.62";"53.39";"200.7";"11.0";"725.32";"64.4";"86.66";"5.76";"61.42";"11.2";"4.14";"1.68"
"Jefferson Andrés Duque Montoya";"Jefferson Duque";"35737";"1987-05-17";"CF";"Center Forward";"85.19";"41.37";"7";"0";"0.71";"1.42";"29.3";"29.74";"7337.38";"122.29";"1123.89";"496.05";"53.46";"175.92";"8.5";"671.97";"61.95";"89.31";"8.29";"62.99";"12.02";"3.32";"0.62"
"Brayan Andrés Rovira Ferreira";"B. Rovira";"35738";"1996-12-02";"LM";"Midfield";"89.27";"48.41";"7";"0";"0.65";"1.34";"27.83";"28.1";"8329.01";"138.82";"1302.69";"428.8";"42.67";"101.98";"5.31";"530.78";"47.98";"93.12";"5.67";"78.25";"12.04";"3.36";"0.53"
"Jimer Esteban Fory Mejia";"J. Fory";"35739";"2002-05-24";"LB";"Full Back";"94.48";"45.8";"14";"0";"0.6";"1.16";"30.64";"31.8";"7740.9";"129.02";"1221.43";"609.31";"63.73";"272.42";"12.91";"881.73";"76.64";"96.48";"8.33";"66.16";"17.22";"4.77";"1.78"
"Jimer Esteban Fory Mejia";"J. Fory";"35739";"2002-05-24";"LWB";"Full Back";"100.07";"45.45";"5";"0";"0.68";"1.42";"29.98";"29.98";"8084.82";"134.75";"1410.53";"712.66";"68.39";"293.88";"15.05";"1006.54";"83.44";"104.3";"8.98";"74.2";"16.11";"7.13";"2.9"
"Yílmar Andrés Velásquez Palacios";"Y. Velásquez";"35743";"1999-08-21";"DM";"Midfield";"87.54";"39.67";"12";"0";"0.69";"1.34";"30.18";"31.6";"9136.44";"152.27";"1779.39";"858.57";"88.6";"346.22";"18.78";"1204.79";"107.38";"113.69";"7.56";"75.87";"18.78";"6.05";"2.02"
"Yílmar Andrés Velásquez Palacios";"Y. Velásquez";"35743";"1999-08-21";"LM";"Midfield";"94.27";"42.99";"5";"0";"0.67";"1.22";"29.96";"29.96";"8930.21";"148.84";"1936.23";"836.63";"88.49";"311.26";"18.7";"1147.89";"107.2";"108.87";"7.54";"72.3";"18.42";"5.3";"2.51"
"Yílmar Andrés Velásquez Palacios";"Y. Velásquez";"35743";"1999-08-21";"RM";"Midfield";"93.56";"47.86";"5";"0";"0.64";"1.24";"29.98";"29.98";"8493.86";"141.56";"1534.83";"745.23";"74.72";"273.07";"14.79";"1018.29";"89.52";"100.05";"8.53";"73.97";"16.8";"5.77";"2.51"
"Omar Antonio Albornoz Contreras";"O. Albornoz";"35777";"1995-09-28";"LWB";"Full Back";"91.04";"43.39";"9";"0";"0.58";"1.18";"31.1";"32.38";"8124.43";"135.41";"1369.05";"623.61";"63.91";"269.32";"13.67";"892.93";"77.59";"96.18";"8.76";"67.29";"14.29";"5.68";"2.3"
"Nilson David Castrillón Burbano";"N. Castrillón";"35778";"1996-01-28";"RB";"Full Back";"96.11";"46.02";"11";"0";"0.68";"1.32";"29.06";"30.62";"7498.9";"124.98";"1081.96";"505.84";"49.3";"174.46";"9.01";"680.3";"58.31";"92.8";"5.81";"65.66";"11.97";"4.62";"2.13"
"Danovis Banguero Lerma";"D. Banguero";"35779";"1989-10-27";"LB";"Full Back";"93.58";"46.04";"22";"0";"0.66";"1.42";"29.28";"30.7";"7841.62";"130.69";"1311.2";"622.73";"63.5";"254.82";"13.39";"877.55";"76.89";"101.29";"7.46";"72.15";"15.52";"5.39";"2.01"
"Juan Pablo Nieto Salazar";"J. Nieto";"35781";"1993-02-25";"LDM";"Midfield";"94.39";"49.1";"12";"0";"0.77";"null";"26.38";"27.92";"9145.02";"152.42";"1879.74";"563.68";"45.01";"75.06";"3.26";"638.73";"48.27";"95.93";"2.24";"71.59";"7.94";"0.81";"0.0"
"Juan Pablo Nieto Salazar";"J. Nieto";"35781";"1993-02-25";"RDM";"Midfield";"93.71";"48.01";"21";"0";"0.72";"1.46";"26.28";"28.08";"9220.08";"153.67";"1873.68";"607.28";"48.38";"100.04";"5.12";"707.32";"53.5";"92.19";"2.62";"69.51";"7.8";"1.31";"0.24"
"Juan Pablo Nieto Salazar";"J. Nieto";"35781";"1993-02-25";"RM";"Midfield";"95.32";"49.61";"7";"0";"0.74";"1.38";"26.54";"27.14";"9259.96";"154.33";"1905.14";"601.3";"48.9";"106.09";"4.67";"707.39";"53.56";"94.0";"2.94";"67.73";"6.74";"1.04";"0.17"
"Sergio Andrés Mosquera Zapata";"S. Mosquera";"35785";"1994-02-09";"RCB";"Central Defender";"97.35";"48.4";"14";"0";"0.68";"1.43";"30.5";"32.08";"7152.01";"119.2";"841.45";"341.25";"34.8";"154.95";"6.82";"496.21";"41.62";"79.78";"5.05";"54.99";"7.61";"3.01";"0.71"
"Kevin Andrés Pérez Pérez";"K. Perez";"35789";"1997-07-18";"LW";"Wide Attacker";"85.77";"45.62";"8";"0";"0.64";"1.48";"29.46";"30.18";"7682.39";"128.04";"1256.45";"485.18";"50.97";"166.88";"8.55";"652.06";"59.52";"89.93";"7.23";"61.66";"12.33";"4.93";"0.66"
"Kevin Andrés Pérez Pérez";"K. Perez";"35789";"1997-07-18";"RW";"Wide Attacker";"96.26";"50.25";"8";"0";"0.66";"1.21";"29.09";"29.68";"7999.92";"133.33";"1247.27";"580.5";"56.57";"224.2";"11.19";"804.69";"67.77";"92.1";"5.52";"62.69";"12.54";"3.58";"1.19"
"Junior Alexis Hernández Angulo";"J. Hernández";"35790";"1999-04-05";"LB";"Full Back";"98.99";"50.85";"27";"0";"0.57";"1.38";"30.04";"32.32";"7604.12";"126.74";"1052.26";"444.46";"45.53";"166.4";"7.39";"610.86";"52.92";"84.21";"5.33";"60.22";"9.96";"3.41";"1.27"
"Junior Alexis Hernández Angulo";"J. Hernández";"35790";"1999-04-05";"LW";"Wide Attacker";"89.55";"44.54";"12";"0";"0.64";"1.21";"29.89";"32.02";"7704.41";"128.41";"1138.7";"529.1";"55.91";"239.12";"11.56";"768.23";"67.47";"89.59";"6.62";"59.95";"12.12";"4.6";"1.68"
"Jean Carlos Pestaña Hernández";"J. Pestaña";"35792";"1997-08-25";"LCB";"Central Defender";"99.63";"47.03";"25";"0";"0.63";"1.14";"29.33";"31.04";"7057.26";"117.62";"864.02";"318.61";"33.94";"124.68";"5.41";"443.29";"39.35";"83.34";"4.39";"58.59";"7.55";"2.09";"0.71"
"Jean Carlos Pestaña Hernández";"J. Pestaña";"35792";"1997-08-25";"RCB";"Central Defender";"102.2";"44.8";"9";"0";"0.69";"1.47";"28.87";"29.92";"7276.2";"121.27";"922.1";"346.9";"35.12";"124.27";"5.06";"471.17";"40.18";"84.38";"5.51";"59.68";"6.25";"3.27";"1.04"
"Jonathan Marulanda Vásquez";"J. Marulanda";"35793";"1995-11-21";"RB";"Full Back";"96.46";"45.95";"23";"0";"0.64";"1.19";"28.91";"30.9";"7519.98";"125.33";"1087.87";"478.56";"47.86";"161.18";"7.55";"639.74";"55.41";"93.22";"5.9";"65.06";"11.53";"3.46";"1.08"
"Alejandro García Castillo";"A. García";"35794";"2001-02-28";"CF";"Center Forward";"78.79";"38.36";"5";"0";"0.64";"1.31";"28.92";"28.92";"9227.29";"153.79";"1845.21";"775.56";"79.15";"362.6";"16.89";"1138.16";"96.05";"103.87";"7.51";"74.77";"19.08";"5.94";"2.5"
"Alejandro García Castillo";"A. García";"35794";"2001-02-28";"LDM";"Midfield";"79.81";"40.57";"5";"0";"0.68";"1.46";"28.0";"28.0";"9176.44";"152.94";"2062.81";"759.87";"65.37";"213.56";"10.94";"973.43";"76.31";"118.91";"5.92";"80.45";"14.79";"5.03";"1.18"
"Alejandro García Castillo";"A. García";"35794";"2001-02-28";"LM";"Midfield";"75.96";"37.53";"5";"0";"0.69";"1.33";"28.64";"28.64";"9087.94";"151.47";"1956.69";"814.46";"71.63";"240.47";"11.51";"1054.93";"83.14";"118.32";"5.76";"81.54";"14.39";"4.48";"0.64"
"Carlos Mario Pájaro Castro";"C. Pájaro";"35795";"1998-03-15";"RB";"Full Back";"97.54";"47.04";"8";"0";"0.72";"1.43";"28.41";"29.24";"8066.24";"134.44";"1338.02";"563.3";"54.85";"161.51";"7.65";"724.82";"62.5";"105.23";"6.22";"71.91";"14.19";"3.99";"0.8"
"Pablo José Rojas Cardales";"P. Rojas";"35797";"1991-09-23";"CF";"Center Forward";"90.99";"44.58";"6";"0";"0.63";"1.74";"28.98";"29.12";"7315.96";"121.93";"1007.33";"432.45";"44.64";"159.03";"7.4";"591.48";"52.04";"78.06";"5.83";"57.87";"10.99";"2.47";"0.9"
"Pablo José Rojas Cardales";"P. Rojas";"35797";"1991-09-23";"LW";"Wide Attacker";"92.94";"47.61";"9";"0";"0.72";"null";"28.68";"29.86";"7256.29";"120.94";"1002.51";"402.32";"41.31";"135.55";"5.6";"537.87";"46.91";"87.38";"5.88";"59.09";"10.36";"3.22";"0.28"
"Luis Miguel Payares Blanco";"L. Payares";"35799";"1990-01-14";"LCB";"Central Defender";"99.81";"48.72";"8";"0";"0.82";"1.97";"28.91";"29.66";"7134.26";"118.9";"859.51";"343.31";"30.94";"76.67";"4.16";"419.98";"35.1";"82.67";"4.77";"56.81";"8.31";"1.39";"0.31"
"Robert Andrés Mejía Navarrete";"R. Mejía";"35802";"2000-10-06";"LDM";"Midfield";"92.08";"43.91";"8";"0";"0.69";"null";"27.62";"28.4";"8993.77";"149.9";"1772.59";"558.3";"48.84";"134.75";"5.12";"693.05";"53.97";"97.86";"4.44";"68.83";"9.91";"2.22";"0.17"
"Robert Andrés Mejía Navarrete";"R. Mejía";"35802";"2000-10-06";"RDM";"Midfield";"99.16";"50.59";"5";"0";"0.64";"null";"26.68";"26.68";"8582.88";"143.05";"1588.54";"408.7";"37.48";"82.31";"3.32";"491.01";"40.8";"97.25";"4.74";"70.92";"9.73";"2.13";"0.24"
"José David Moya Rojas";"J. Moya";"35810";"1992-08-07";"LCB";"Central Defender";"99.55";"46.09";"14";"0";"0.7";"1.48";"28.16";"29.54";"7276.9";"121.28";"915.23";"320.08";"32.45";"103.97";"4.74";"424.04";"37.2";"81.65";"5.02";"55.7";"7.16";"2.14";"0.46"
"José David Moya Rojas";"J. Moya";"35810";"1992-08-07";"RCB";"Central Defender";"100.88";"48.31";"7";"0";"0.85";"1.98";"28.29";"28.68";"7339.11";"122.32";"923.38";"357.89";"37.26";"130.24";"5.68";"488.13";"42.94";"82.51";"3.73";"60.15";"7.63";"1.6";"0.35"
"Daniel Felipe Cataño Torres";"D. Cataño";"35813";"1992-01-17";"RW";"Wide Attacker";"81.27";"41.68";"5";"0";"0.68";"1.48";"27.5";"27.5";"7799.47";"129.99";"1197.5";"550.52";"52.4";"141.95";"7.49";"692.47";"59.89";"85.23";"5.18";"58.45";"9.5";"4.32";"1.15"
"Anderson Daniel Plata Guillén";"A. Plata";"35814";"1990-11-08";"RW";"Wide Attacker";"83.87";"40.93";"13";"0";"0.57";"1.08";"31.3";"32.7";"7717.04";"128.62";"1038.59";"624.62";"76.12";"416.9";"19.73";"1041.52";"95.85";"82.66";"8.46";"53.79";"13.08";"6.88";"2.82"
"Juan David Ríos Henao";"J. Ríos";"35815";"1991-10-07";"DM";"Midfield";"89.33";"38.93";"6";"0";"0.73";"null";"26.95";"27.16";"8553.69";"142.56";"1509.35";"394.55";"38.79";"79.12";"2.31";"473.66";"41.1";"85.79";"3.34";"65.76";"8.73";"1.54";"0.26"
"Juan David Ríos Henao";"J. Ríos";"35815";"1991-10-07";"LDM";"Midfield";"100.59";"48.31";"5";"0";"0.66";"null";"27.64";"27.64";"7919.35";"131.99";"1134.18";"272.74";"26.83";"71.29";"2.48";"344.03";"29.31";"73.77";"3.23";"60.86";"6.46";"1.74";"0.25"
"Juan David Ríos Henao";"J. Ríos";"35815";"1991-10-07";"RDM";"Midfield";"97.57";"45.88";"12";"0";"0.71";"null";"27.48";"28.74";"7964.42";"132.74";"1140.9";"333.44";"34.0";"75.41";"2.72";"408.85";"36.72";"79.22";"3.27";"60.7";"8.06";"1.42";"0.11"
"Juan David Ríos Henao";"J. Ríos";"35815";"1991-10-07";"RM";"Midfield";"99.94";"50.06";"6";"0";"0.71";"null";"26.48";"26.96";"7845.41";"130.76";"1154.99";"350.97";"33.56";"66.92";"2.6";"417.89";"36.16";"73.91";"3.6";"58.73";"6.79";"2.2";"0.2"
"Anderson Darley Angulo Tenorio";"A. Angulo";"35817";"1996-07-01";"LCB";"Central Defender";"99.51";"51.57";"24";"0";"0.68";"1.26";"28.05";"31.04";"6726.46";"112.11";"704.42";"234.71";"23.51";"66.75";"2.67";"301.46";"26.18";"75.72";"4.27";"55.41";"5.24";"1.89";"0.39"
"Anderson Darley Angulo Tenorio";"A. Angulo";"35817";"1996-07-01";"RCB";"Central Defender";"96.28";"46.74";"6";"0";"0.72";"null";"27.58";"27.74";"6859.19";"114.32";"743.02";"292.03";"29.95";"91.57";"4.71";"383.6";"34.66";"80.66";"4.71";"55.2";"7.49";"2.35";"0.43"
"Cristian Esteban Trujillo Riascos";"C. Trujillo";"35818";"1998-08-08";"LDM";"Midfield";"93.0";"45.92";"13";"0";"0.67";"1.58";"27.64";"29.3";"8851.0";"147.52";"1685.37";"624.14";"56.99";"167.04";"7.64";"791.18";"64.62";"100.71";"4.02";"72.26";"12.16";"2.21";"0.3"
"Cristian Esteban Trujillo Riascos";"C. Trujillo";"35818";"1998-08-08";"RDM";"Midfield";"97.22";"48.99";"7";"0";"0.65";"null";"27.23";"27.74";"8905.96";"148.43";"1725.91";"584.69";"50.74";"130.16";"5.07";"714.86";"55.81";"97.97";"4.72";"70.51";"10.5";"3.32";"0.17"
"Frank Sebastián Lozano Rengifo";"F. Lozano";"35821";"1993-08-22";"DM";"Midfield";"100.9";"47.18";"13";"0";"0.67";"1.36";"28.87";"30.02";"8003.78";"133.4";"1256.74";"498.74";"44.42";"122.48";"4.4";"621.23";"48.82";"85.21";"4.4";"65.84";"10.08";"2.25";"0.49"
"Delvin José Alfonzo Briceño";"D. Alfonzo";"35826";"2000-09-04";"RB";"Full Back";"96.04";"47.66";"32";"0";"0.55";"1.04";"30.28";"32.28";"7692.48";"128.21";"1227.95";"620.98";"65.63";"278.01";"14.05";"898.99";"79.67";"101.75";"7.83";"66.37";"17.31";"6.18";"2.44"
"Eduard David Banguero Ramos";"E. Banguero";"35834";"2001-02-04";"LB";"Full Back";"98.17";"45.23";"6";"0";"0.63";"1.12";"30.3";"30.74";"7851.29";"130.85";"1276.93";"638.47";"62.56";"224.61";"11.94";"863.08";"74.5";"98.6";"6.85";"68.53";"17.02";"5.08";"0.88"
"Eduard David Banguero Ramos";"E. Banguero";"35834";"2001-02-04";"RB";"Full Back";"98.28";"45.76";"7";"0";"0.61";"1.1";"30.19";"31.2";"7742.97";"129.05";"1222.48";"674.45";"62.93";"210.89";"12.36";"885.34";"75.29";"90.65";"6.37";"61.06";"13.86";"4.87";"2.06"
"José David Enamorado Gómez";"J. Enamorado";"35838";"1999-01-13";"RW";"Wide Attacker";"81.4";"40.74";"28";"0";"0.57";"1.02";"31.13";"33.22";"7423.22";"123.72";"1077.87";"584.46";"65.06";"332.47";"14.57";"916.92";"79.63";"88.78";"8.42";"59.86";"13.94";"6.47";"2.42"
"Jesús David Arrieta Farak";"J. Arrieta";"35839";"1991-01-10";"CF";"Center Forward";"74.52";"35.12";"6";"0";"0.79";"1.54";"29.85";"30.32";"7911.74";"131.86";"1234.73";"623.49";"64.34";"237.72";"13.67";"861.21";"78.01";"99.64";"7.69";"70.89";"15.37";"4.27";"2.56"
