Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Diego Viera,Libertad,"División Profesional, Paraguay",2025,2447,27.19,25,Right Centre Back,Left Centre Back,Man,Paraguay,34,29/04/91,186,0,0,0.04,0.09,0.44,0,17,0,,0.01,0,0,0.07,0,0,0.07,0,0,0,0,0.04,0.51,-0.04,0.04,0,0.04,0,0.18,0,0.07,0.22,0.66,0.9,4.08,4.86,7.43,3.35,0.05,3.75,22.79,1.36,9.71,1.07,1.73,94,1.47,2.36,0.26,89,0.07,73,2.94,0.04,6.1,8.4,1.99,0.77,0.07,28.34,0.96,16,0.37,48,0.04,0,0.04,62.92,90,6.25,7,65,5.63,8.13,10,72,-18,33.4,3.24,0.35,0.37,51.6,100,3.81,3.57,0.11,0.07,0.04,0.04,0.88,0.96,0,0,0,0,0.04,26,72,2,45,52,3,23.32,23.95,0.94,88,0.64,21.88,21.09,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,6,3.63,24,0.12,0.05,0.05,-0.02,,0.19
Diego Váldez,Sportivo Ameliano,"División Profesional, Paraguay",2025,1321,14.68,19,Right Defensive Midfielder,Left Defensive Midfielder,Man,Paraguay,32,13/11/93,181,0.07,0.07,0.08,0.04,1.77,4,19,2,,0.07,0,0.02,0.68,0,0.02,0.61,0,0,0.07,0.07,0.1,2.45,-0.04,0.54,0.41,0.14,75,1.29,0,0.41,0.75,1.16,0.74,2.38,2.1,22.07,12.6,0.03,5.11,40.65,5.18,12.81,1.7,2.86,63,1.24,1.98,2.04,40,1.02,64,3.41,0,18.32,12.36,3.54,4.84,0.34,44.06,7.08,39,3.07,63,0.34,0,0,28.54,67,3.34,20,50,3.47,5.59,24,61,-6,49.35,3.81,0.16,0.2,21.66,93,3.86,5.45,0.48,0.41,0.07,0,1.43,1.84,0,0,0,0,0,27,64,9,30,64,6,24.7,20.38,0.92,93,-4.33,22.69,18.99,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,7,2.54,23,0.02,0.05,-0.02,-0.04,,0
Edgar Catalino Zaracho Zorrilla,Sportivo Ameliano,"División Profesional, Paraguay",2025,848,9.42,11,Right Defensive Midfielder,Centre Defensive Midfielder,Man,Paraguay,36,28/11/89,179,0,0,0.06,0.05,1.17,0,9,1,,0.03,0,0.02,0.74,0,0.02,0.74,0,0,0,0,0.08,1.91,-0.08,0.11,0.11,0,100,0.53,0,0.21,0.53,0.64,0.61,1.7,1.43,17.41,10.4,0.03,4.88,44.82,5.2,10.72,1.38,2.02,59,1.31,1.92,0.53,47,0.96,67,1.7,0,15.5,14.86,2.76,3.4,0.53,48.01,7.32,47,2.44,72,0.11,0,0,32.16,81,2.55,8,63,2.23,3.5,19,72,-9,45.74,3.29,0.2,0.23,23.99,98,3.42,5.41,0.53,0.42,0.11,0.11,1.49,1.91,0.11,0,0,0,0.21,20,69,11,25,71,4,21.7,18.11,1,95,-3.59,21.72,17.29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,2.82,25,0.02,0.04,0.01,-0.06,,0.01
Edgar Gonzalez,Deportivo Recoleta,"División Profesional, Paraguay",2025,50,0.56,2,Left Centre Forward,,Man,Paraguay,21,01/04/04,,0,0,1.09,0.2,5.36,0,67,9,,1.42,0,0.31,1.79,0,0.31,1.79,0,0,0,0,1.4,7.15,-1.4,10.72,7.15,3.57,67,1.79,0,0,5.36,0,0,0,0,28.6,10.72,0,5.36,56.6,7.15,8.94,0,0,0,0,0,1.79,0,1.79,,0,0,26.81,29.82,5.36,12.51,3.57,56.6,17.87,67,12.51,100,0,0,0,26.81,60,0,33,,0,0,40,33,-27,66.25,1.79,1.31,1.62,39.32,86,4.27,8.94,1.79,1.79,0,1.79,5.36,7.15,1.79,0,0,,1.79,33,67,0,40,60,0,10.42,5.1,1.23,147,-5.33,12.78,7.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,7,7.86,42,-0.14,-0.06,-0.01,0.13,,-0.09
Edgar Ramón Ferreira Gallas,Atlético Tembetary ,"División Profesional, Paraguay",2025,1569,17.43,19,Centre Defensive Midfielder,Left Defensive Midfielder,Man,Paraguay,38,30/08/87,178,0,0,0.01,0.04,0.23,0,0,0,,0,0,0,0.11,0,0,0.11,0,0,0,0,0.01,0.34,-0.01,0.34,0.06,0.29,17,0.29,0,0.34,0.46,0.8,0.69,2.29,2.05,18.76,11.3,0.03,4.88,38.89,4.93,12.05,0.8,1.61,64,0.6,1.29,0.92,36,0.46,40,1.32,0,17.04,14.64,3.27,3.33,0.46,43.04,6.2,36,2.47,74,0.17,0,0,39.07,83,2.87,13,56,2.93,4.48,18,75,-8,45.51,3.5,0.25,0.25,28.34,97,4.68,5.45,0.11,0.11,0,0,0.11,0.23,0,100,0.11,40,0,21,71,8,22,74,4,21.03,17.62,0.96,92,-3.4,20.26,16.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,9,3.9,30,0.06,0.05,0.05,-0.01,,0.15
Edgardo Daniel Orzusa Cáceres,Sportivo Trinidense,"División Profesional, Paraguay",2025,22,0.24,1,Left Defensive Midfielder,,Man,Paraguay,35,21/06/90,173,0,0,0,,0,,,0,,0,4.1,0.67,4.1,4.1,0.67,4.1,0,0,0,4.1,0.67,4.1,3.43,0,0,0,,4.1,0,0,0,0,0,4.1,2.54,16.4,4.1,0.25,0,34.74,0,4.1,0,0,,0,0,0,,0,,0,0,16.4,10.15,0,8.2,0,44.26,8.2,50,8.2,100,0,0,0,24.6,83,0,20,,4.1,0,50,100,17,50.02,0,0,0.67,16.4,100,4.07,8.2,0,0,0,4.1,4.1,4.1,4.1,,0,,4.1,0,100,0,0,100,0,17.65,21.32,1.01,100,3.67,17.9,21.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,17,4.1,50,0.22,-0.01,0.09,,,0.29
Elvio de Jesús Vera Brítez,Club Sportivo Luqueño,"División Profesional, Paraguay",2025,1067,11.85,15,Left Wing,Right Wing,Man,Paraguay,25,13/12/00,165,0.17,0.17,0.17,0.05,3.71,5,25,6,,0.14,0.08,0.11,2.19,0,0.08,1.6,0.08,0.03,0.59,0.25,0.28,5.91,-0.03,1.94,0.76,1.18,39,1.86,0,1.52,4.14,0.51,0.38,0.25,0.2,14.6,5.82,0,3.12,51.83,3.54,6.16,1.01,1.52,50,0.77,1.14,0.93,21,1.01,37,0.93,0,12.83,10.71,2.45,2.03,0.08,54.77,7.26,57,1.86,92,0,0,0.08,21.94,63,2.36,7,45,0.76,4.73,15,68,5,62.3,3.38,0.29,0.44,25.23,83,5.73,7.68,2.45,1.6,0.84,0.25,3.71,5.32,0,41,1.18,34,0.25,18,71,11,16,70,13,22.95,18.9,0.89,92,-4.05,20.43,17.47,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,12,6.25,39,0.08,0.06,0.02,-0.02,,0.14
Elvio de Jesús Vera Brítez,Sportivo Ameliano,"División Profesional, Paraguay",2025,376,4.18,4,Left Wing,Left Midfielder,Man,Paraguay,25,13/12/00,165,0.48,0.48,0.09,0.04,2.63,18,27,4,,0.19,0.24,0.08,1.91,0,0.05,1.2,0.24,0.03,0.72,0.72,0.17,4.55,0.54,0.96,0.48,0.48,50,1.44,0,1.2,4.31,0,0,0.72,0.43,16.75,8.61,0,2.15,63.23,3.59,5.74,1.2,1.2,100,0.69,0.69,0.72,,0,50,2.39,0,14.83,8.36,1.91,2.39,0.24,64.87,12.68,85,2.39,100,0,0,0,22.73,62,0.96,2,25,0.72,3.83,24,68,6,66.49,3.11,0.13,0.25,22.49,79,5.77,7.9,2.87,0.72,2.15,0.24,3.83,4.55,0,33,1.2,45,0.72,13,70,17,15,48,36,18.82,12.6,0.92,111,-6.22,17.25,14.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,9,4.04,35,0.08,0.03,0.04,-0.07,,0.08
Elías Ezequiel Alfonso Aranda,Club 2 de Mayo,"División Profesional, Paraguay",2025,575,6.38,9,Right Wing,Right Midfielder,Man,Paraguay,26,24/09/99,172,0.16,0,0.08,0.1,0.78,0,80,1,100,0.09,0.16,0.14,1.72,0.16,0.14,1.72,0,0,0,0.16,0.22,2.51,-0.06,1.72,0.78,0.94,45,0.63,0,2.35,3.45,0.47,0.29,0.31,0.32,12.69,3.92,0,2.51,54.87,5.17,7.99,0.63,1.1,57,0.78,1.06,1.1,50,0.47,25,0.63,0,10.97,11.49,2.04,2.82,0.47,54.82,6.74,61,2.51,89,0.31,0,0,29.76,65,1.41,3,45,0.63,2.82,31,66,1,62.32,4.23,0.41,0.56,30.86,81,5.94,11.12,2.51,2.51,0,0.16,2.19,4.7,0.16,31,0.78,29,0.31,23,67,10,25,65,10,18.08,14.01,0.93,106,-4.06,16.74,14.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,13,5.12,38,0.04,0.09,0.01,0.01,,0.15
Elías Fabián Luis Contreras,Club Sportivo Luqueño,"División Profesional, Paraguay",2025,78,0.86,2,Right Wing,,Man,Argentina,28,06/03/97,183,0,0,0,,0,,,0,,0,0,0.03,1.16,0,0.03,1.16,0,0,0,0,0.03,1.16,-0.03,1.16,1.16,0,100,1.16,0,0,3.48,0,0,0,0,29,15.08,0,8.12,51.78,1.16,3.48,2.32,2.32,100,1.32,1.32,4.64,100,0,50,2.32,0,22.04,12.84,4.64,3.48,0,52.73,10.44,47,3.48,100,0,0,0,26.68,70,0,0,0,0,1.16,17,50,-20,63.76,3.48,0.09,0.09,20.88,89,3.44,11.6,1.16,1.16,0,0,3.48,4.64,0,100,1.16,25,1.16,30,61,9,40,50,10,17.02,15.9,0.94,72,-1.12,15.96,11.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,22,4.18,34,0.1,-0.02,-0.04,,,0.04
Elías Rodas,Sportivo Ameliano,"División Profesional, Paraguay",2025,202,2.24,2,Right Centre Back,Right Back,Man,Paraguay,17,22/11/08,183,0,0,0,,0,,,0,,0,0,0.01,0.45,0,0.01,0.45,0,0,0,0,0.01,0.45,-0.01,0.89,0.89,0,100,0.89,0,0.45,0,1.78,0.41,8.02,4.21,16.04,9.36,0.1,12.93,23.59,1.78,10.25,2.67,4.46,55,0.83,1.23,0.45,33,2.23,60,2.67,0,12.93,5.54,5.35,2.23,0.45,28.45,1.78,14,0.89,40,0,0,0,14.71,57,1.78,19,36,8.47,4.46,15,33,-24,34.18,2.23,0.06,0.06,7.58,94,4.56,0.89,0,0,0,0,0,0,0,,0,,0,55,45,0,50,50,0,25.13,17.53,0.82,42,-7.59,20.66,7.45,0,0,0,0,0,,0,0,,0,0,0,0,0,0,53,15,0.62,7,0.03,0.03,0.11,,,0.17
Elías Rubén Sarquis Vargas,Sportivo Ameliano,"División Profesional, Paraguay",2025,959,10.66,19,Centre Forward,Right Centre Forward,Man,Paraguay,34,20/03/91,180,0.09,0.09,0.26,0.14,1.78,5,42,4,,0.28,0.19,0.04,0.75,0.19,0.04,0.75,0,0,0,0.28,0.3,2.53,-0.02,0.28,0.19,0.09,67,1.78,0,0.94,3.19,0.38,0.27,0.75,0.76,23.55,10.51,0.03,3.66,61.56,2.91,4.32,0.56,0.94,50,0.44,0.71,2.06,14,0.56,36,3.28,0,21.11,16.4,3.19,3.47,0.28,62.49,15.85,75,3.38,97,0.38,0,0,19.98,56,0.47,75,42,1.22,0.66,39,55,-1,66.57,1.41,0.29,0.48,14.73,80,4.58,6.75,0.94,0.94,0,0.28,5.16,6.1,0.09,20,0.19,22,0.56,26,54,20,17,60,24,14.36,13.37,0.96,95,-0.99,13.77,12.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,7,2.95,24,-0.09,0.03,-0.01,0.02,,-0.05
Enrique Rodrigo Balbuena Garay,Club 2 de Mayo,"División Profesional, Paraguay",2025,71,0.79,3,Right Midfielder,Right Wing,Man,Paraguay,22,19/01/03,,0,0,0.34,0.14,2.54,0,50,2,,0.08,0,0,0,0,0,0,0,0,0,0,0.34,2.54,-0.34,2.54,2.54,0,100,1.27,0,0,1.27,2.54,2.88,1.27,0.82,11.44,6.36,0,3.81,48.57,3.81,5.08,0,2.54,,0,2.88,0,,0,0,0,0,11.44,16.07,2.54,2.54,0,52.42,6.36,56,1.27,50,0,0,0,34.32,63,1.27,6,50,1.27,2.54,33,44,-19,57.84,5.08,0.51,0.85,36.86,97,4.5,11.44,1.27,1.27,0,0,2.54,3.81,0,0,0,,0,19,78,4,22,67,11,13.98,11.02,1.16,172,-2.96,16.25,18.93,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,7,4.45,26,0.02,0.11,0.02,-0.29,,-0.13
Enzo Alegre,General Caballero JLM,"División Profesional, Paraguay",2025,29,0.32,2,Left Defensive Midfielder,,Man,Argentina,21,24/10/04,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30.96,12.39,0,9.29,34.73,9.29,12.39,3.1,3.1,50,2.81,2.81,3.1,0,3.1,100,3.1,0,24.77,17.05,9.29,3.1,3.1,35.59,3.1,13,0,0,0,0,0,24.77,38,3.1,0,100,0,3.1,13,100,63,70.08,6.19,0,0,21.67,100,3.22,9.29,3.1,3.1,0,0,0,3.1,0,0,0,,0,38,63,0,33,67,0,24.21,6.51,0.79,100,-17.7,19.17,6.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,0,1.24,29,0.02,0.09,0.08,,,0.19
Erik López,Olimpia,"División Profesional, Paraguay",2025,461,5.12,14,Left Midfielder,Left Wing,Man,Paraguay,24,26/11/01,176,0.2,0.2,0.34,0.22,1.56,13,38,2,,0.17,0,0.12,1.95,0,0.12,1.95,0,0,0,0.2,0.46,3.52,-0.27,2.15,0.59,1.56,27,2.34,0.2,2.34,4.1,0.59,0.84,0,0,20.32,7.62,0,4.1,57.06,4.49,5.86,0.98,1.56,71,1.09,1.92,0.98,60,0.39,20,0.39,0,18.56,23.48,3.91,4.88,0.98,58.22,12.5,67,3.71,76,0.59,0,0,32.24,80,0.98,9,56,0,1.76,25,83,3,64.16,4.88,0.58,0.7,36.15,84,5.47,14.46,1.17,0.98,0.2,0.59,4.3,5.28,0,17,0.39,33,0.59,13,72,15,15,73,12,15.89,12.38,0.99,103,-3.52,15.69,12.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,11,4.49,28,0.1,0.01,0.02,-0.08,,0.05
Esteban Maidana,Club 2 de Mayo,"División Profesional, Paraguay",2025,491,5.46,7,Right Centre Back,Left Defensive Midfielder,Man,Paraguay,26,18/04/99,180,0,0,0.01,0.07,0.18,0,100,0,,0.08,0,0,0.18,0,0,0.18,0,0,0,0,0.01,0.37,-0.01,0.37,0.18,0.18,50,0.18,0,0,0.18,2.2,2.19,3.3,2.32,18.32,10.44,0.06,6.96,28.28,2.02,10.81,2.2,4.4,86,2.23,4.42,1.65,80,0.37,46,2.38,0.18,14.48,14.42,4.4,3.12,0.55,32.46,2.2,15,1.47,47,0.18,0,0,43.43,80,5.13,13,56,6.23,6.23,17,50,-30,30.84,0.92,0.17,0.18,32.8,99,5.08,0.73,0,0,0,0,0.73,0.73,0,,0,,0,27,70,2,50,50,0,26.1,27.78,0.94,86,1.69,24.45,23.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,6,1.65,16,0.02,0.04,0.02,-0.02,,0.06
Estifen Arnaldo Díaz Atienza,Sportivo Trinidense,"División Profesional, Paraguay",2025,454,5.05,9,Right Midfielder,Left Midfielder,Man,Paraguay,20,08/04/05,175,0.4,0.4,0.14,0.07,2.18,18,27,4,,0.17,0,0.08,1.19,0,0.07,0.99,0,0.01,0.2,0.4,0.23,3.37,0.17,4.36,1.98,2.38,45,1.58,0,1.78,4.75,1.19,0.74,0,0,23.17,8.91,0.01,3.17,51.77,3.76,7.92,1.19,2.38,60,0.94,1.69,3.17,60,0.79,13,0.4,0,18.81,15.97,1.98,3.76,0,52.74,10.69,57,3.37,89,0,0,0,22.18,71,0.79,13,50,0,1.58,29,74,2,59.58,2.57,0.23,0.29,28.32,78,5.17,7.13,1.19,0.79,0.4,0.2,2.38,3.17,0,33,0.4,29,0.4,18,69,13,17,64,19,16.57,12.92,0.94,105,-3.64,15.65,13.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,18,3.64,30,0.03,0.08,-0.01,-0.01,,0.1
Estifen Arnaldo Díaz Atienza,General Caballero JLM,"División Profesional, Paraguay",2025,81,0.9,2,Left Midfielder,Right Midfielder,Man,Paraguay,20,08/04/05,175,0,0,0.01,0.01,1.11,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.01,1.11,-0.01,1.11,0,1.11,0,0,0,0,5.56,0,0,0,0,20.02,7.79,0,2.22,58.7,7.79,8.9,1.11,1.11,100,1.01,1.01,2.22,,0,50,2.22,0,16.68,10.25,2.22,3.34,0,60.84,11.12,67,3.34,100,0,0,0,24.47,60,1.11,0,14,3.34,4.45,24,33,-27,57.85,2.22,0.01,0.01,25.58,87,3.43,6.67,1.11,1.11,0,0,0,1.11,0,0,0,0,0,24,60,16,33,67,0,24.35,26.14,0.67,24,1.79,16.39,6.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,12,0.44,8,0.08,0.01,-0.02,-0.02,,0.05
Estivel Iván Moreira Benítez,Sportivo Ameliano,"División Profesional, Paraguay",2025,667,7.41,12,Right Defensive Midfielder,Left Defensive Midfielder,Man,Paraguay,26,15/04/99,170,0.13,0.13,0.08,0.09,0.94,14,29,1,,0.14,0,0.01,0.27,0,0.01,0.27,0,0,0,0.13,0.09,1.21,0.04,0.54,0.27,0.27,50,0.94,0,0.27,0.54,1.62,1.32,1.62,1.42,17.81,10.66,0,3.37,40.24,4.59,11.87,1.48,3.1,61,1.44,2.76,1.21,36,0.94,40,1.62,0.13,15.11,12.09,2.29,2.97,0.4,41.57,4.99,33,2.29,77,0.13,0,0,32.65,76,3.78,11,76,2.29,4.32,23,65,-11,42.78,2.7,0.22,0.3,23.88,97,3.99,3.78,0.27,0.27,0,0,1.35,1.62,0,0,0,,0,27,63,9,43,50,7,21.22,17.65,1,104,-3.57,21.27,18.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,12,1.96,16,-0.01,0.05,0.01,-0.01,,0.04
Estiven Osmar Pérez Yegros,Atlético Tembetary ,"División Profesional, Paraguay",2025,538,5.98,16,Left Centre Forward,Centre Forward,Man,Paraguay,25,04/08/00,193,0.5,0.5,0.33,0.13,2.51,20,53,5,,0.43,0,0.08,0.84,0,0.08,0.84,0,0,0,0.5,0.41,3.34,0.09,1.17,1.17,0,100,1.67,0,1,3.51,0,0,0.84,0.76,17.22,5.18,0.01,2.67,61.68,1.5,3.34,0.33,0.33,50,0.34,0.34,2.01,50,0.33,38,4.68,0,15.04,12.59,2.17,3.18,0.17,65.84,11.53,77,3.18,100,0.5,0,0.17,21.4,60,0.17,7,100,0.84,0.17,38,41,-19,60.09,1.34,0.46,0.61,15.88,82,3.98,5.68,0.84,0.84,0,0,7.86,8.69,0,40,0.33,100,0.33,15,64,21,15,59,26,13.02,11.9,1.01,90,-1.12,13.12,10.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,10,3.36,28,-0.11,-0.08,0,0.22,,0.03
Ever Cáceres,Atlético Tembetary ,"División Profesional, Paraguay",2025,514,5.71,8,Left Back,Centre Attacking Midfielder,Man,Paraguay,28,10/03/97,,0,0,0.02,0.03,0.53,0,0,1,,0,0,0.05,0.88,0,0.05,0.88,0,0,0,0,0.07,1.4,-0.07,0.7,0.53,0.18,75,0.7,0,0.7,0.88,1.23,1.14,3.15,3.25,13.3,6.3,0,4.55,34.24,3.68,9.28,1.4,2.63,73,0.98,2.12,2.1,75,0.53,53,1.4,0,9.8,9.7,2.8,2.1,0.35,39.8,3.5,36,1.75,83,0.35,0.18,0,31.68,66,2.45,82,40,3.5,5.78,12,56,-11,50.31,3.5,0.18,0.18,26.95,94,3.68,5.6,0.88,0.88,0,0,0.35,1.23,0,60,0.53,20,0,35,51,14,44,41,16,21.2,17.66,0.91,93,-3.54,19.25,16.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,10,2.99,29,0.09,0.08,0.03,-0.02,,0.18
F.Díaz,Club 2 de Mayo,"División Profesional, Paraguay",2025,1903,21.14,22,Left Centre Back,Left Back,Man,Paraguay,24,27/02/01,180,0,0,0.01,0.03,0.19,0,0,0,,0,0,0.02,0.38,0,0.02,0.38,0,0,0,0,0.03,0.57,-0.03,0.9,0.52,0.38,58,0.43,0,0.24,0.9,1.32,1.37,4.83,5.4,10.17,5.72,0.06,5.3,28.51,2.03,10.64,1.09,2.41,59,1.13,2.51,0.57,44,0.76,47,1.75,0,8.56,9.51,2.55,1.84,0.33,35.21,2.08,24,1.09,59,0.19,0,0,46.45,75,5.87,90,50,5.91,10.55,12,60,-15,40.92,5.06,0.23,0.24,37.28,97,5.54,6.29,0.76,0.71,0.05,0.05,0.43,1.14,0.05,50,0.38,38,0.05,40,56,4,44,51,5,25.53,22.45,0.9,79,-3.09,22.85,17.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,12,2.4,21,0.16,0.07,0.09,-0.01,,0.3
Fabricio Brener,Club 2 de Mayo,"División Profesional, Paraguay",2025,406,4.51,7,Right Midfielder,Right Defensive Midfielder,Man,Argentina,27,25/05/98,170,0,0,0.01,0.03,0.44,0,0,1,,0,0,0.08,1.99,0,0.05,1.33,0,0.03,0.66,0,0.09,2.44,-0.09,2.66,0.89,1.77,33,2.88,0,2.44,3.1,0.22,0.37,0.22,0.11,14.18,6.2,0,1.99,53.64,3.1,5.09,1.33,1.55,67,1.47,1.84,1.11,25,0.66,30,0.66,0,11.74,13.83,1.11,2.88,0.22,54.34,7.09,60,2.22,77,0.22,0,0,28.13,75,3.99,18,69,0.44,5.54,23,62,-13,63.04,3.32,0.13,0.18,31.67,83,5.88,10.85,3.32,1.77,1.55,0.22,1.11,2.88,0,40,1.99,47,0.44,10,75,15,8,78,14,19.11,13.92,0.96,88,-5.19,18.43,12.2,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,13,4.87,43,0.08,0.08,0.02,-0.01,,0.16
Fabricio Domínguez,Cerro Porteño,"División Profesional, Paraguay",2025,233,2.59,3,Right Back,,Man,Uruguay,27,23/06/98,177,0,0,0.09,0.12,0.77,0,0,1,,0,0,0.07,1.16,0,0.07,1.16,0,0,0,0,0.16,1.93,-0.16,3.86,2.32,1.54,60,2.32,0,0.77,1.93,0.39,0.5,3.09,4.38,20.08,10.81,0,5.79,34.89,4.25,10.42,5.02,5.41,93,6.77,7.27,0.39,67,0.39,43,1.16,0,14.67,21.03,3.47,4.25,0.39,40.95,5.02,34,3.47,82,0,0,0,37.07,74,1.54,21,24,4.25,5.41,14,41,-33,50.86,2.32,1.27,1.4,38.22,93,5.44,8.88,1.93,1.93,0,0.39,2.7,4.63,0.77,20,0.39,17,0,19,71,10,22,70,9,19.26,16.99,0.85,92,-2.27,16.33,15.56,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,8,7.45,48,0.06,0.14,0.03,-0.07,,0.16
Fabrizio Jesús Jara Ledesma,Club Nacional,"División Profesional, Paraguay",2025,1384,15.38,21,Right Centre Midfielder,Right Defensive Midfielder,Man,Paraguay,23,18/08/02,176,0,0,0.05,0.05,0.91,0,7,1,,0,0.26,0.12,1.24,0.26,0.12,1.11,0,0,0.13,0.26,0.17,2.15,0.09,1.24,0.85,0.39,68,1.04,0.07,0.91,2.08,1.11,0.8,0.72,0.54,27.38,14.5,0.03,5.66,46.17,6.24,11.38,2.21,3.32,57,1.45,2.25,1.24,26,1.69,50,1.04,0,23.93,16.17,4.03,6.11,0.91,47.05,10.02,42,4.68,77,0.07,0,0,38.44,78,2.34,14,53,1.43,3.71,20,75,-2,53.96,6.31,0.45,0.5,30.89,92,4.64,11.64,1.37,1.24,0.13,0.07,0.78,2.02,0.2,29,0.46,39,0.26,25,65,11,26,66,8,20,17.84,0.96,100,-2.16,19.11,17.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,13,5.81,40,0.11,0.04,0.02,-0.05,,0.12
Fabrizio José Peralta Ramírez,Cerro Porteño,"División Profesional, Paraguay",2025,171,1.91,4,Right Centre Midfielder,Right Defensive Midfielder,Man,Paraguay,23,01/08/02,176,0,0,0.05,0.1,0.52,0,0,1,,0,0.52,0.28,2.1,0.52,0.28,2.1,0,0,0,0.52,0.33,2.62,0.2,1.57,1.05,0.52,67,0.52,0,2.62,1.57,2.1,3.18,2.1,3.02,24.67,11.02,0.06,8.92,37.1,7.87,11.02,2.62,4.72,56,3.86,7.03,3.15,20,2.1,33,1.05,0,18.9,27.7,5.25,6.3,0.52,41.63,6.3,33,4.2,67,0,0,0,57.22,78,3.67,16,44,2.62,7.87,16,94,17,51.04,4.72,1.44,1.45,45.14,93,3.03,13.12,0.52,0.52,0,1.05,3.67,4.2,0,100,1.05,40,1.05,16,72,12,16,80,4,19.79,17.94,0.9,98,-1.85,17.9,17.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,8,6.77,54,0.01,0.05,0.01,-0.05,,0.02
