"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Fernando Gastón Elizari Sedano";"F. Elizari";"36885";"1991-04-05";"LM";"Midfield";"87.06";"44.8";"10";"0";"0.69";"1.37";"27.64";"28.02";"9074.67";"151.24";"1919.8";"666.19";"58.4";"154.02";"7.63";"820.21";"66.03";"96.97";"4.42";"71.39";"9.51";"2.68";"0.67"
"Mathías Alexander Acuña Maciel";"M. Acuña";"37347";"1992-11-28";"CF";"Center Forward";"83.23";"38.73";"5";"0";"0.81";"null";"29.36";"29.36";"8366.02";"139.43";"1442.73";"566.43";"60.42";"258.74";"11.46";"825.17";"71.89";"86.14";"6.2";"61.35";"14.25";"4.03";"0.62"
"Carlos Ayrton Cougo Rivero";"A. Cougo";"38130";"1996-06-15";"LB";"Full Back";"92.24";"48.83";"15";"0";"0.6";"1.76";"28.05";"29.44";"8174.24";"136.24";"1357.12";"629.04";"53.9";"177.02";"9.42";"806.06";"63.32";"91.99";"5.9";"63.32";"12.94";"3.77";"0.74"
"Emiliano Agustín Villar Vidal";"E. Villar";"38135";"1999-10-21";"CF";"Center Forward";"75.67";"35.76";"5";"0";"0.73";"1.37";"28.86";"28.86";"8355.48";"139.26";"1409.86";"689.66";"72.49";"253.04";"13.42";"942.71";"85.91";"94.64";"8.73";"69.13";"17.79";"6.38";"3.36"
"Sebastián Bruno Fernández Miglierina";"S. Fernández";"38138";"1985-05-23";"CF";"Center Forward";"84.81";"42.73";"22";"0";"0.65";"1.28";"27.69";"29.28";"8764.98";"146.08";"1636.65";"720.55";"64.65";"179.47";"10.72";"900.02";"75.37";"86.1";"6.64";"62.61";"11.68";"4.08";"0.96"
"Santiago Cartagena Albistur";"S. Cartagena";"38141";"2002-09-01";"LM";"Midfield";"87.65";"47.07";"7";"0";"0.75";"null";"25.83";"26.24";"9707.8";"161.8";"2154.17";"642.97";"51.9";"100.52";"4.19";"743.49";"56.08";"97.6";"3.28";"73.93";"8.01";"0.91";"0.0"
"Byron David Castillo Segura";"B. Castillo";"38291";"1995-06-25";"RB";"Full Back";"78.9";"39.79";"5";"0";"0.71";"1.39";"28.88";"28.88";"8649.53";"144.16";"1454.66";"694.6";"66.35";"259.38";"14.78";"953.99";"81.13";"91.39";"4.83";"63.04";"11.16";"3.02";"1.21"
"Diego Fabián Polenta Musetti";"D. Polenta";"38392";"1992-02-06";"LCB";"Central Defender";"95.93";"48.0";"25";"0";"0.72";"1.52";"28.02";"30.32";"7232.65";"120.54";"909.41";"295.89";"27.2";"83.8";"3.2";"379.68";"30.4";"79.0";"3.85";"56.05";"5.95";"1.45";"0.3"
"Kevin Mathías Lewis Rodríguez";"K. Lewis";"38490";"1999-01-08";"LM";"Midfield";"99.27";"49.53";"6";"0";"0.73";"1.43";"28.3";"28.6";"9029.27";"150.49";"1741.66";"571.53";"55.92";"182.91";"8.88";"754.44";"64.8";"97.71";"5.85";"68.84";"12.52";"4.04";"1.21"
"Kevin Mathías Lewis Rodríguez";"K. Lewis";"38490";"1999-01-08";"LWB";"Full Back";"96.7";"51.57";"5";"0";"0.61";"1.68";"28.54";"28.54";"8696.82";"144.95";"1743.92";"780.64";"69.57";"178.0";"12.33";"958.63";"81.9";"102.61";"5.82";"70.97";"15.59";"4.89";"1.16"
"Ricardo Guzmán Pereira Méndez";"G. Pereira";"38558";"1991-05-16";"LM";"Midfield";"74.86";"36.35";"5";"0";"0.88";"null";"25.6";"25.6";"7771.17";"129.52";"1204.73";"376.71";"34.67";"63.06";"2.97";"439.77";"37.64";"80.89";"2.97";"63.06";"10.56";"0.99";"0.0"
"Gonzalo Gabriel Castillo Cabral";"G. Castillo";"38647";"1990-10-17";"RCB";"Central Defender";"94.74";"46.47";"7";"0";"0.66";"2.02";"27.66";"28.22";"8275.61";"137.93";"1331.83";"538.45";"46.85";"131.89";"7.38";"670.34";"54.23";"87.8";"5.16";"64.01";"7.19";"4.24";"0.92"
"Martín Robinson Ferreira García";"M. Ferreira";"38660";"1992-03-07";"LB";"Full Back";"93.2";"48.4";"11";"0";"0.71";"1.45";"28.58";"28.98";"9044.12";"150.74";"1789.35";"845.32";"70.77";"254.12";"13.19";"1099.44";"83.96";"99.62";"5.97";"71.9";"13.41";"3.38";"0.9"
"Martín Robinson Ferreira García";"M. Ferreira";"38660";"1992-03-07";"LCB";"Central Defender";"98.34";"49.79";"6";"0";"0.77";"1.56";"28.77";"29.06";"8492.46";"141.54";"1408.95";"615.4";"51.62";"179.16";"10.44";"794.55";"62.06";"91.39";"5.42";"60.66";"9.04";"4.22";"1.21"
"Mauro Alejandro Brasil Alcaire";"M. Brasil";"38669";"1999-04-27";"RCB";"Central Defender";"95.53";"45.27";"10";"0";"0.82";"1.54";"28.1";"29.24";"7896.12";"131.6";"1112.57";"397.89";"36.98";"111.2";"5.17";"509.1";"42.15";"80.85";"4.51";"56.73";"7.02";"1.59";"0.66"
"Brian Ferrares Fernández";"B. Ferrares";"38672";"2000-03-01";"RCB";"Central Defender";"92.4";"45.09";"8";"0";"0.68";"1.35";"28.5";"29.0";"8051.34";"134.19";"1153.92";"416.36";"41.25";"139.89";"7.32";"556.25";"48.57";"89.66";"4.66";"63.21";"8.65";"2.5";"0.5"
"Federico Damián Alonso del Monte";"F. Alonso";"38688";"1991-04-04";"LCB";"Central Defender";"100.56";"48.77";"8";"0";"0.6";"1.51";"27.6";"28.46";"7692.73";"128.21";"995.0";"355.71";"32.76";"88.12";"5.69";"443.83";"38.45";"84.28";"4.46";"56.29";"8.0";"2.46";"0.92"
"Mauricio Sebastián Gómez Castro";"M. Gómez";"38743";"1992-04-16";"RB";"Full Back";"98.78";"48.22";"17";"0";"0.63";"1.55";"28.28";"29.58";"8306.61";"138.44";"1410.34";"646.84";"56.14";"169.5";"9.0";"816.35";"65.14";"93.97";"6.0";"63.75";"13.91";"3.95";"0.59"
"Mauricio Sebastián Gómez Castro";"M. Gómez";"38743";"1992-04-16";"RWB";"Full Back";"95.67";"49.63";"9";"0";"0.7";"1.93";"27.97";"28.46";"8438.82";"140.65";"1490.29";"644.4";"58.44";"192.37";"10.21";"836.76";"68.64";"93.23";"5.1";"64.21";"13.97";"2.55";"0.4"
"Nicolás Alejandro Rodríguez Charquero";"N. Rodríguez";"38822";"1991-07-22";"RB";"Full Back";"91.89";"47.65";"13";"0";"0.7";"1.34";"28.47";"29.36";"8666.37";"144.44";"1548.7";"608.77";"56.18";"183.16";"9.3";"791.93";"65.48";"96.28";"5.71";"67.32";"11.33";"3.49";"0.97"
"Horacio David Salaberry Marrero";"H. Salaberry";"38828";"1987-04-03";"LCB";"Central Defender";"99.05";"48.6";"5";"0";"0.91";"null";"28.64";"28.64";"8113.02";"135.22";"1211.52";"406.14";"38.76";"135.05";"5.93";"541.2";"44.69";"84.93";"4.69";"62.71";"6.17";"1.23";"0.0"
"Horacio David Salaberry Marrero";"H. Salaberry";"38828";"1987-04-03";"RCB";"Central Defender";"101.64";"47.63";"9";"0";"0.7";"1.37";"27.38";"28.32";"8225.83";"137.1";"1361.34";"476.17";"40.73";"107.08";"5.6";"583.25";"46.33";"89.44";"4.48";"65.65";"7.56";"2.24";"0.84"
"Daniel Nicolás González Álvarez";"N. González";"38833";"1997-06-23";"CF";"Center Forward";"90.38";"42.13";"11";"0";"0.69";"1.64";"28.95";"30.48";"8302.6";"138.38";"1321.52";"541.01";"48.81";"189.79";"7.51";"730.8";"56.31";"81.56";"5.96";"60.72";"10.23";"2.33";"0.39"
"Guzmán Rodríguez Ferrari";"G. Rodríguez";"38842";"2000-02-08";"LCB";"Central Defender";"97.57";"47.2";"27";"0";"0.73";"1.39";"29.24";"31.26";"7917.62";"131.96";"1138.48";"436.92";"44.26";"160.36";"7.91";"597.28";"52.17";"85.17";"4.8";"59.65";"7.06";"2.4";"0.66"
"Jorge Hernán Menosse Acosta";"H. Menosse";"38888";"1987-04-28";"RCB";"Central Defender";"97.74";"50.12";"14";"0";"0.73";"1.98";"27.52";"29.16";"7649.91";"127.5";"1009.7";"318.41";"30.95";"79.69";"3.42";"398.1";"34.37";"83.28";"4.19";"58.14";"7.52";"1.88";"0.51"
"Juan Pablo Plada Ricci";"J. Plada";"38894";"1998-08-06";"RM";"Midfield";"76.38";"37.68";"6";"0";"0.8";"null";"26.27";"26.96";"8848.86";"147.48";"1503.43";"401.0";"37.95";"71.39";"3.18";"472.39";"41.14";"87.58";"2.92";"63.96";"7.96";"1.86";"0.0"
"Tiago Galletto López";"T. Galletto";"38984";"2002-05-11";"RCB";"Central Defender";"96.55";"49.52";"6";"0";"0.87";"null";"28.05";"28.32";"8136.29";"135.6";"1256.13";"379.81";"32.31";"105.81";"4.24";"485.61";"36.55";"82.99";"4.85";"57.95";"6.46";"1.21";"0.4"
"Tiago Galletto López";"T. Galletto";"38984";"2002-05-11";"RM";"Midfield";"99.01";"47.21";"10";"0";"0.66";"null";"26.61";"27.9";"9379.06";"156.32";"2011.3";"564.94";"42.45";"85.79";"2.8";"650.73";"45.25";"86.93";"3.69";"62.66";"8.77";"1.53";"0.25"
"Facundo Silvera Paz";"F. Silvera";"38985";"1997-01-20";"LB";"Full Back";"96.34";"46.52";"6";"0";"0.63";"1.48";"29.2";"29.56";"8805.57";"146.76";"1507.97";"726.79";"61.48";"247.64";"12.04";"974.43";"73.52";"96.3";"6.45";"65.56";"12.47";"3.87";"1.07"
"Facundo Silvera Paz";"F. Silvera";"38985";"1997-01-20";"LWB";"Full Back";"90.45";"42.84";"13";"0";"0.66";"1.43";"28.48";"29.76";"9197.91";"153.3";"1790.84";"807.57";"65.72";"211.37";"12.07";"1018.94";"77.78";"104.18";"7.86";"69.81";"14.87";"5.39";"0.86"
"Guillermo Gabriel De Los Santos Viana";"G. de los Santos";"39067";"1991-02-15";"LCB";"Central Defender";"96.93";"50.41";"21";"0";"0.74";"1.47";"28.8";"31.04";"7622.47";"127.04";"983.57";"323.06";"32.02";"106.1";"4.25";"429.16";"36.27";"78.16";"3.85";"56.62";"6.86";"1.47";"0.34"
"Juan Ignacio Quintana Silva";"J. Quintana";"39159";"2000-01-04";"RWB";"Full Back";"96.4";"45.75";"7";"0";"0.66";"1.3";"29.19";"29.46";"8718.47";"145.31";"1673.43";"808.14";"77.95";"282.75";"18.36";"1090.89";"96.31";"106.8";"8.43";"70.26";"17.99";"5.06";"2.06"
"Pablo Nicolás Royón Silvera";"N. Royón";"39330";"1991-01-28";"CF";"Center Forward";"83.34";"43.19";"21";"0";"0.64";"1.42";"29.15";"31.08";"7920.9";"132.01";"1270.79";"645.09";"62.78";"225.79";"11.38";"870.87";"74.16";"86.93";"6.95";"65.3";"12.17";"4.5";"1.06"
"Tabaré Uruguay Viudez Mora";"T. Viudez";"42277";"1989-09-08";"CF";"Center Forward";"79.31";"41.61";"11";"0";"0.59";"1.44";"26.65";"28.14";"7950.41";"132.51";"1425.06";"516.05";"49.15";"83.23";"4.46";"599.28";"53.61";"89.79";"7.21";"65.67";"12.58";"4.59";"0.92"
"Juan Manuel Izquierdo Viana";"J. Izquierdo";"42679";"1997-07-04";"RCB";"Central Defender";"99.23";"51.42";"13";"0";"0.74";"1.46";"30.36";"31.86";"7691.47";"128.19";"951.35";"348.11";"37.25";"142.01";"6.73";"490.13";"43.99";"77.74";"3.41";"56.55";"6.46";"1.97";"0.27"
"José Ignacio Álvarez Medero";"J. Álvarez";"43062";"1994-12-27";"LB";"Full Back";"93.15";"48.19";"20";"0";"0.59";"1.11";"30.7";"31.94";"8348.64";"139.14";"1358.02";"661.89";"70.48";"351.64";"17.87";"1013.53";"88.35";"90.46";"7.6";"62.45";"11.77";"6.1";"2.37"
"José Ignacio Álvarez Medero";"J. Álvarez";"43062";"1994-12-27";"LWB";"Full Back";"96.23";"50.38";"5";"0";"0.61";"1.22";"30.7";"30.7";"8408.65";"140.14";"1383.74";"780.36";"78.37";"411.62";"20.01";"1191.98";"98.38";"92.66";"10.72";"62.17";"15.48";"8.34";"4.53"
"Leandro Gastón Otormín Fumero";"L. Otormín";"43073";"1996-07-30";"AM";"Midfield";"79.66";"42.52";"6";"0";"0.76";"null";"27.93";"28.44";"9355.15";"155.92";"1776.48";"673.85";"58.8";"167.23";"8.23";"841.08";"67.03";"92.43";"2.35";"69.38";"8.7";"1.65";"0.47"
"Gonzalo Gastón Freitas Silva";"G. Freitas";"43426";"1991-10-02";"LDM";"Midfield";"94.66";"46.45";"5";"0";"0.76";"null";"28.06";"28.06";"9133.83";"152.23";"1784.24";"582.35";"49.86";"148.56";"6.2";"730.9";"56.06";"94.56";"2.58";"68.21";"9.04";"1.55";"0.0"
"Facundo Rodríguez Aguilera";"F. Rodríguez";"43587";"1993-08-30";"LWB";"Full Back";"88.42";"45.96";"7";"0";"0.64";"1.58";"28.96";"29.72";"8695.65";"144.93";"1598.59";"687.22";"65.64";"249.52";"13.99";"936.74";"79.63";"98.28";"5.78";"69.0";"13.05";"3.92";"0.93"
"Gabriel Alejandro Báez Corradi";"G. Báez";"43592";"1995-07-21";"LB";"Full Back";"97.83";"50.65";"28";"0";"0.63";"1.3";"29.23";"30.72";"8831.39";"147.19";"1615.52";"813.35";"75.43";"321.74";"16.92";"1135.09";"92.36";"101.03";"6.43";"69.72";"14.3";"4.4";"1.35"
"Emanuel Tomás Beltrán Bardas";"E. Beltrán";"43593";"1998-01-23";"RB";"Full Back";"97.1";"51.04";"27";"0";"0.7";"1.22";"29.02";"30.4";"8624.16";"143.74";"1527.92";"720.59";"66.75";"266.66";"13.8";"987.25";"80.55";"94.23";"5.62";"63.83";"13.15";"3.31";"1.26"
"Guillermo Pereira Sosa";"G. Pereira";"43650";"2002-07-03";"CB";"Central Defender";"97.94";"51.21";"7";"0";"0.75";"1.54";"27.73";"28.26";"7888.8";"131.48";"1103.08";"339.96";"31.47";"84.7";"4.02";"424.66";"35.49";"76.66";"3.01";"54.07";"5.52";"1.67";"0.67"
"Guillermo Pereira Sosa";"G. Pereira";"43650";"2002-07-03";"RCB";"Central Defender";"98.96";"47.11";"9";"0";"0.66";"null";"27.42";"28.4";"7996.42";"133.27";"1159.67";"341.04";"30.99";"84.2";"3.68";"425.24";"34.67";"78.54";"3.25";"54.06";"5.8";"1.42";"0.42"
"Marcos Maximiliano Cantera Mora";"M. Cantera";"43712";"1993-05-10";"AM";"Midfield";"87.08";"43.55";"9";"0";"0.82";"null";"25.83";"26.4";"8343.21";"139.05";"1511.21";"467.05";"40.72";"67.36";"2.76";"534.4";"43.47";"92.15";"2.76";"67.66";"8.42";"1.22";"0.0"
"Marcos Maximiliano Cantera Mora";"M. Cantera";"43712";"1993-05-10";"CF";"Center Forward";"90.89";"47.27";"14";"0";"0.8";"null";"26.63";"27.88";"7990.71";"133.18";"1316.52";"471.78";"40.34";"76.88";"3.44";"548.66";"43.79";"84.4";"4.17";"66.36";"8.79";"1.54";"0.18"
"Diego Gonzalo Vega Martínez";"G. Vega";"43713";"1992-06-29";"RW";"Wide Attacker";"77.01";"40.42";"15";"0";"0.66";"1.73";"27.87";"28.66";"9161.66";"152.69";"1905.05";"859.4";"75.31";"237.81";"13.76";"1097.21";"89.07";"105.79";"4.85";"68.58";"13.36";"3.17";"0.49"
"Guillermo Fratta Cabrera";"G. Fratta";"43721";"1995-09-19";"LCB";"Central Defender";"98.51";"48.2";"12";"0";"0.65";"1.45";"27.91";"28.94";"7618.34";"126.97";"1030.65";"391.16";"38.17";"108.71";"5.39";"499.87";"43.57";"84.64";"4.36";"58.71";"7.78";"2.18";"0.41"
"Ramiro Nicolás Cristóbal Calderón";"R. Cristóbal";"43725";"1996-04-10";"DM";"Midfield";"90.81";"46.05";"7";"0";"0.65";"null";"25.66";"26.58";"9531.19";"158.85";"2100.92";"601.27";"47.47";"85.82";"2.98";"687.09";"50.45";"96.61";"3.35";"76.88";"8.19";"1.49";"0.0"
"Ramiro Nicolás Cristóbal Calderón";"R. Cristóbal";"43725";"1996-04-10";"RM";"Midfield";"88.97";"42.75";"7";"0";"0.71";"null";"26.37";"26.68";"9635.76";"160.6";"2178.49";"633.25";"50.13";"107.88";"4.21";"741.14";"54.34";"101.46";"3.61";"75.6";"7.22";"1.4";"0.0"
"Richard Martín González Lemos";"M. González";"43734";"1994-06-03";"RCB";"Central Defender";"95.78";"47.09";"14";"0";"0.71";"1.42";"28.43";"30.0";"7283.73";"121.4";"886.42";"309.97";"31.67";"107.84";"4.64";"417.82";"36.31";"80.82";"4.1";"54.6";"6.46";"1.27";"0.46"
"Alejandro Damián González Hernández";"A. González";"43740";"1988-03-23";"CB";"Central Defender";"97.45";"50.73";"7";"0";"0.73";"null";"29.0";"29.52";"7651.44";"127.52";"1013.03";"408.35";"38.01";"114.04";"4.56";"522.4";"42.58";"88.53";"4.73";"64.03";"8.79";"1.52";"0.34"
"Alejandro Damián González Hernández";"A. González";"43740";"1988-03-23";"RCB";"Central Defender";"99.13";"47.91";"12";"0";"0.64";"1.39";"27.98";"28.7";"7909.71";"131.83";"1192.97";"448.72";"45.71";"141.4";"7.72";"590.12";"53.43";"87.24";"5.74";"60.0";"8.87";"2.71";"1.15"
"Ignacio Nicolás Lemmo Gervasio";"I. Lemmo";"43916";"1990-01-13";"AM";"Midfield";"84.47";"42.01";"16";"0";"0.62";"1.63";"26.44";"27.6";"9101.32";"151.69";"1882.22";"725.66";"59.27";"130.24";"5.8";"855.9";"65.08";"98.91";"4.64";"67.49";"14.55";"2.77";"0.71"
"Mathías Rodrigo Pintos Chagas";"M. Pintos";"43931";"1999-12-26";"LB";"Full Back";"85.57";"42.09";"6";"0";"0.7";"1.63";"28.78";"29.12";"8136.59";"135.61";"1304.62";"503.93";"52.27";"163.23";"8.55";"667.16";"60.82";"93.85";"7.13";"63.67";"13.54";"4.99";"0.71"
"Lucas Guzmán Rodríguez Cardoso";"L. Rodríguez";"44252";"1993-05-08";"DM";"Midfield";"92.4";"47.31";"9";"0";"0.69";"1.65";"26.94";"27.6";"9294.76";"154.91";"2049.39";"736.34";"63.26";"121.6";"7.05";"857.94";"70.31";"92.29";"3.66";"68.9";"13.67";"2.54";"0.42"
"Lucas Guzmán Rodríguez Cardoso";"L. Rodríguez";"44252";"1993-05-08";"LDM";"Midfield";"93.83";"46.86";"6";"0";"0.67";"null";"26.68";"26.84";"9617.43";"160.29";"2243.28";"887.83";"75.55";"142.35";"8.11";"1030.19";"83.66";"106.92";"7.47";"73.63";"16.22";"5.34";"0.43"
"Gastón Matías Bueno Sciutto";"G. Bueno";"44454";"1985-02-02";"LCB";"Central Defender";"93.36";"46.13";"5";"0";"0.73";"null";"27.84";"27.84";"7784.82";"129.75";"1186.04";"400.38";"40.06";"98.34";"5.72";"498.71";"45.79";"86.37";"4.68";"61.66";"8.06";"2.08";"0.52"
"Kevin Adrián Rolón Benítez";"K. Rolón";"44482";"2001-03-02";"LB";"Full Back";"98.35";"49.88";"18";"0";"0.71";"1.56";"28.36";"29.76";"8168.69";"136.14";"1375.1";"609.12";"53.73";"179.11";"9.29";"788.24";"63.02";"90.69";"5.15";"64.36";"11.9";"2.27";"0.4"
"Kevin Adrián Rolón Benítez";"K. Rolón";"44482";"2001-03-02";"LW";"Wide Attacker";"81.94";"41.57";"8";"0";"0.79";"1.51";"28.7";"29.2";"8507.35";"141.79";"1578.35";"696.26";"63.87";"195.4";"9.2";"891.66";"73.07";"99.23";"5.77";"62.61";"16.6";"3.43";"1.26"
"Renzo Giampaoli ";"R. Giampaoli";"45821";"2000-01-07";"RCB";"Central Defender";"98.14";"51.45";"30";"0";"0.61";"1.42";"28.47";"31.24";"7960.2";"132.67";"1144.2";"355.16";"34.37";"97.61";"4.0";"452.77";"38.37";"84.55";"4.51";"62.86";"6.26";"2.18";"0.27"
"Santiago Valentín Ramírez Polero";"Santiago Ramirez";"47843";"2001-09-03";"LW";"Wide Attacker";"70.2";"40.86";"5";"0";"0.72";"null";"27.1";"27.1";"8577.2";"142.95";"1714.68";"625.9";"61.09";"127.76";"8.81";"753.66";"69.9";"97.22";"5.58";"67.26";"13.8";"3.23";"0.29"
"Leonardo Exequiel Sequeira";"L. Sequeira";"57435";"1995-04-26";"CF";"Center Forward";"77.49";"38.58";"8";"0";"0.6";"1.37";"29.69";"30.18";"8063.21";"134.39";"1227.54";"636.13";"70.96";"291.82";"15.55";"927.95";"86.52";"88.46";"9.33";"62.02";"16.72";"6.42";"2.53"
"Rúben Daniel Bentancourt Morales";"R. Bentancourt";"61886";"1993-03-02";"CF";"Center Forward";"75.58";"38.39";"16";"0";"0.67";"1.49";"28.64";"30.46";"8139.0";"135.65";"1401.71";"658.95";"65.74";"212.65";"11.43";"871.6";"77.17";"88.89";"5.76";"62.42";"11.62";"3.81";"0.49"
"Maximiliano Joaquín Silvera Cabo";"M. Silvera";"69424";"1997-09-05";"CF";"Center Forward";"86.18";"42.37";"27";"0";"0.6";"1.29";"28.84";"30.92";"9218.99";"153.65";"1847.07";"860.97";"81.03";"270.63";"15.42";"1131.59";"96.45";"100.96";"7.29";"69.54";"13.06";"4.88";"1.31"
"Hernán Darío Toledo";"H. Toledo";"69441";"1996-01-17";"LW";"Wide Attacker";"96.58";"50.64";"5";"0";"0.64";"1.32";"29.42";"29.42";"8222.58";"137.04";"1359.57";"612.13";"65.64";"239.35";"12.8";"851.48";"78.44";"84.84";"9.48";"59.01";"14.46";"7.11";"1.9"
"Washington Eduardo Darias Lafuente";"E. Darias";"69444";"1998-02-28";"LW";"Wide Attacker";"83.71";"39.56";"6";"0";"0.68";"1.52";"28.63";"28.86";"9256.6";"154.28";"1845.0";"713.93";"71.54";"222.47";"12.64";"936.4";"84.19";"109.72";"7.08";"68.51";"18.2";"4.55";"1.26"
"Facundo Tealde Sassano";"F. Tealde";"69445";"1989-03-15";"LCB";"Central Defender";"93.23";"49.23";"20";"0";"0.68";"1.55";"26.33";"28.32";"8097.91";"134.97";"1176.03";"350.82";"29.25";"57.65";"2.32";"408.46";"31.57";"82.14";"3.47";"57.83";"6.64";"1.58";"0.24"
"Lucas Javier Núñez Núñez";"L. Núñez";"69454";"2001-06-09";"DM";"Midfield";"88.35";"45.98";"8";"0";"0.66";"1.55";"27.54";"28.44";"9039.97";"150.67";"1635.24";"552.85";"50.41";"116.64";"6.69";"669.49";"57.1";"94.94";"4.24";"73.25";"11.75";"2.12";"0.82"
"Alexander Nicolás González Pérez";"A. González";"69456";"2002-08-08";"CF";"Center Forward";"76.41";"41.69";"6";"0";"0.8";"1.43";"28.82";"29.3";"8742.86";"145.71";"1642.88";"705.94";"69.56";"259.3";"13.91";"965.25";"83.48";"95.47";"6.24";"64.77";"15.11";"4.56";"1.92"
"Gonzalo Daniel Camargo Pintos";"G. Camargo";"69459";"1991-02-16";"LB";"Full Back";"89.83";"44.61";"15";"0";"0.69";"1.47";"28.34";"29.18";"8437.0";"140.62";"1354.09";"605.54";"54.96";"203.79";"10.76";"809.33";"65.72";"95.04";"6.01";"64.64";"12.64";"3.32";"1.17"
"Luis Nicolás Olivera Moreira";"N. Olivera";"69460";"1993-02-17";"CB";"Central Defender";"94.84";"46.59";"6";"0";"0.73";"1.44";"27.52";"27.7";"7748.41";"129.14";"1017.41";"374.98";"33.7";"94.23";"4.72";"469.21";"38.42";"81.78";"4.72";"57.74";"6.44";"2.15";"0.43"
"Marcos Patricio Camarda Télis";"M. Camarda";"69463";"2000-11-22";"CF";"Center Forward";"86.66";"41.58";"6";"0";"0.65";"1.49";"30.25";"30.62";"8579.34";"142.99";"1496.23";"759.54";"68.79";"354.04";"15.39";"1113.58";"84.18";"84.42";"8.66";"59.17";"14.91";"5.53";"1.68"
"Agustín Cayetano Arbelo";"A. Cayetano";"69470";"1999-08-09";"LB";"Full Back";"93.43";"48.78";"20";"0";"0.59";"1.33";"28.27";"29.38";"8894.38";"148.24";"1650.29";"715.99";"59.1";"207.55";"9.96";"923.54";"69.06";"92.8";"5.97";"64.14";"10.58";"3.75";"1.05"
"Cristhian Andrés Tizón Correa";"C. Tizón";"69489";"1996-01-26";"LW";"Wide Attacker";"81.52";"40.87";"10";"0";"0.64";"1.69";"28.88";"29.58";"9291.53";"154.86";"1891.45";"1009.66";"90.28";"358.77";"19.08";"1368.42";"109.36";"105.84";"6.46";"66.79";"16.88";"3.96";"0.88"
"Santiago Ramón Ramírez Debali";"S. Ramírez";"69495";"1998-03-12";"CF";"Center Forward";"80.27";"40.04";"11";"0";"0.69";"1.47";"27.71";"28.6";"8847.29";"147.45";"1585.71";"591.78";"59.94";"196.58";"9.4";"788.36";"69.34";"95.36";"6.27";"69.75";"12.94";"3.27";"1.23"
"Joaquín Lavega Colzada";"J. Lavega";"69499";"2005-02-03";"CF";"Center Forward";"89.67";"43.71";"11";"0";"0.61";"1.26";"30.13";"30.84";"8461.56";"141.03";"1530.97";"750.45";"72.5";"338.04";"18.47";"1088.49";"90.97";"82.86";"7.86";"59.65";"13.48";"5.37";"2.62"
"Joaquín Lavega Colzada";"J. Lavega";"69499";"2005-02-03";"LW";"Wide Attacker";"93.77";"46.1";"5";"0";"0.71";"1.66";"29.44";"29.44";"8659.89";"144.33";"1688.19";"909.05";"81.48";"373.04";"18.22";"1282.09";"99.7";"93.2";"5.47";"64.3";"15.36";"4.43";"1.04"
"José Alberti Loyarte";"J. Alberti";"69508";"1997-03-29";"LDM";"Midfield";"99.71";"50.86";"5";"0";"0.73";"1.85";"26.96";"26.96";"9228.86";"153.81";"1875.27";"685.88";"56.15";"121.51";"6.84";"807.39";"63.0";"86.35";"3.78";"67.72";"7.79";"2.12";"0.47"
"José Alberti Loyarte";"J. Alberti";"69508";"1997-03-29";"LM";"Midfield";"99.4";"48.0";"10";"0";"0.63";"1.29";"27.79";"28.7";"9189.19";"153.15";"1854.56";"586.65";"54.13";"146.38";"7.75";"733.03";"61.88";"88.25";"2.75";"67.25";"8.0";"1.25";"0.5"
"José Alberti Loyarte";"J. Alberti";"69508";"1997-03-29";"RDM";"Midfield";"88.64";"45.87";"5";"0";"0.84";"1.76";"28.08";"28.08";"8970.18";"149.5";"1775.41";"561.11";"46.56";"138.9";"5.75";"700.01";"52.32";"86.32";"3.14";"63.04";"8.37";"0.78";"0.52"
"José Alberti Loyarte";"J. Alberti";"69508";"1997-03-29";"RM";"Midfield";"89.76";"46.43";"6";"0";"0.8";"1.65";"26.7";"27.16";"9125.03";"152.08";"1794.94";"541.88";"47.6";"87.66";"5.17";"629.54";"52.77";"89.17";"5.17";"66.98";"9.26";"2.8";"0.43"
"Alexander Nicolás Machado Aycaguer";"A. Machado";"69509";"2002-05-28";"CF";"Center Forward";"94.77";"48.09";"19";"0";"0.62";"1.34";"29.04";"30.68";"8522.23";"142.04";"1413.25";"615.77";"60.87";"222.75";"12.94";"838.52";"73.81";"76.7";"6.04";"58.31";"10.38";"3.15";"1.18"
"Alexander Nicolás Machado Aycaguer";"A. Machado";"69509";"2002-05-28";"LW";"Wide Attacker";"68.29";"33.7";"5";"0";"0.68";"1.31";"29.6";"29.6";"8737.21";"145.62";"1637.98";"721.42";"64.81";"263.5";"13.18";"984.93";"77.98";"89.02";"4.27";"55.91";"9.61";"1.42";"0.36"
