"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"José Manuel Fontán Mondragón";"LCB";"all";"all";"25832";"José Fontán";"2000-02-11";"98.77";"22.13";"27";"0";"191";"100";"4.19";"0.32";"0";"30.89";"30.37";"0";"0.07";"0.01";"0.52";"0"
"José Vitor Lima Cardoso";"LCB";"all";"all";"57756";"Zé Vitor";"2001-02-09";"98.2";"18.56";"26";"2";"113";"100";"6.19";"0.41";"0";"43.36";"42.48";"0";"0.07";"0.01";"0.88";"0"
"Justin de Haas";"LCB";"all";"all";"32509";"J. de Haas";"2000-02-01";"98.74";"20.25";"26";"0";"190";"100";"3.16";"0.27";"0";"35.26";"34.74";"0";"0.01";"0.01";"0";"0"
"Jóbson de Brito Gonzaga";"LCB";"all";"all";"29194";"Maracás";"1994-04-27";"99.99";"19.05";"24";"0";"120";"100";"3.33";"0.45";"0";"42.5";"41.67";"0.83";"0.1";"0.03";"0.83";"0"
"Kévin Boma";"LCB";"all";"all";"32102";"K. Boma";"2002-11-20";"98.24";"19.01";"7";"0";"43";"100";"0";"0.04";"0";"25.58";"23.26";"0";"0.01";"0.01";"0";"0"
"Lucas Henrique Da Silva";"LCB";"all";"all";"16069";"Lucas Áfrico";"1995-02-05";"100.31";"16.79";"18";"1";"114";"100";"5.26";"0.43";"0";"33.33";"30.7";"0";"0.14";"0.02";"1.75";"0"
"Matheus Nunes Fagundes de Araújo";"LCB";"all";"all";"171805";"MT";"2001-03-01";"100.05";"17.62";"17";"1";"129";"100";"3.88";"0.38";"0";"37.98";"36.43";"0.78";"0.09";"0.09";"0.78";"0.78"
"Matheus Reis de Lima";"LCB";"all";"all";"16180";"Matheus Reis";"1995-02-18";"81.99";"26.3";"6";"0";"99";"100";"5.05";"0.51";"0";"43.43";"42.42";"0";"0.13";"0.12";"1.01";"1.01"
"Mikel Villanueva Álvarez";"LCB";"all";"all";"18296";"M. Villanueva";"1993-04-14";"100.79";"24.86";"11";"0";"71";"100";"0";"0.08";"0";"39.44";"38.03";"2.82";"0.03";"0.02";"0";"0"
"Nermin Zolotić";"LCB";"all";"all";"157304";"N. Zolotić";"1993-07-07";"97.91";"19.47";"7";"0";"49";"100";"2.04";"0.17";"0";"40.82";"40.82";"2.04";"0.01";"0.01";"0";"0"
"Nicolás Hernán Otamendi";"LCB";"all";"all";"8029";"N. Otamendi";"1988-02-12";"98.6";"26.09";"15";"0";"137";"100";"8.76";"0.51";"0";"45.99";"42.34";"0.73";"0.21";"0.06";"3.65";"0.73"
"Otávio Ataide da Silva";"LCB";"all";"all";"32974";"Otávio";"2002-04-21";"100.19";"26.8";"18";"0";"297";"100";"3.37";"0.29";"0";"40.74";"39.73";"1.01";"0.12";"0.1";"1.35";"1.01"
"Pedro Miguel Costa Álvaro";"LCB";"all";"all";"146952";"Pedro Álvaro";"2000-03-02";"82.88";"19.01";"7";"0";"56";"100";"0";"0.15";"0";"26.79";"23.21";"0";"0.05";"0.03";"0";"0"
"Robson Alves de Barros";"LCB";"all";"all";"30948";"Robson Bambu";"1997-11-12";"87.38";"22.35";"5";"0";"36";"100";"0";"0.2";"0";"27.78";"27.78";"0";"0.02";"0.02";"0";"0"
"Rúben Alexandre Rocha Lima";"LCB";"all";"all";"9341";"Rúben Lima";"1989-10-03";"94.83";"16.01";"20";"0";"148";"100";"0.68";"0.14";"0";"39.86";"39.19";"0";"0.03";"0.02";"0";"0"
"Rúben Miguel  Marques dos Santos Fernandes";"LCB";"all";"all";"9336";"Rúben Fernandes";"1986-05-06";"98.84";"23.05";"27";"0";"240";"100";"4.17";"0.25";"0";"45.42";"42.92";"0";"0.02";"0.01";"0";"0"
"Sidoine Chounkwi Fogning";"LCB";"all";"all";"999697";"S. Chounkwi Fogning";"2001-11-11";"99.56";"17.49";"11";"0";"53";"100";"5.66";"0.55";"0";"33.96";"33.96";"0";"0.02";"0.02";"0";"0"
"Sikou Niakaté";"LCB";"all";"all";"18406";"S. Niakaté";"1999-07-10";"97.64";"25.33";"16";"0";"150";"100";"5.33";"0.44";"0";"44.67";"43.33";"1.33";"0.06";"0.06";"1.33";"1.33"
"Sopuruchukwu Bruno Onyemaechi";"LCB";"all";"all";"203392";"B. Onyemaechi";"1999-04-03";"101.06";"14.22";"5";"0";"29";"100";"17.24";"1.59";"0";"34.48";"27.59";"0";"0.48";"0.25";"6.9";"3.45"
"Tomás Aresta Branco Machado Ribeiro";"LCB";"all";"all";"27241";"Tomás Ribeiro";"1999-04-30";"88.78";"16.62";"8";"0";"35";"100";"2.86";"0.49";"0";"22.86";"22.86";"0";"0";"0";"0";"0"
"Toni Borevković";"LCB";"all";"all";"16181";"T. Borevković";"1997-06-18";"97.9";"20.93";"6";"0";"27";"100";"3.7";"0.17";"0";"40.74";"40.74";"0";"0.01";"0.01";"0";"0"
"David  Martins Simão";"LDM";"all";"all";"2492";"David Simão";"1990-05-15";"86.86";"18.36";"13";"0";"182";"100";"8.24";"0.61";"0";"25.82";"21.43";"2.2";"0.16";"0.13";"1.65";"1.1"
"Facundo Agustín Cáseres";"LDM";"all";"all";"36834";"F. Cáseres";"2001-05-28";"86.66";"18.29";"7";"0";"154";"100";"16.23";"1.01";"0";"30.52";"30.52";"0";"0.13";"0.13";"1.3";"1.3"
"Jaume Grau Ciscar";"LDM";"all";"all";"22091";"Jaume Grau";"1997-05-05";"90.63";"17.45";"8";"0";"117";"100";"6.84";"0.65";"0";"24.79";"22.22";"0";"0.07";"0.04";"0.85";"0"
"Jean-Baptiste Gorby";"LDM";"all";"all";"63449";"J. Gorby";"2002-07-25";"85.17";"24.71";"7";"0";"142";"100";"1.41";"0.25";"0";"33.1";"30.99";"0";"0.09";"0.05";"0.7";"0"
"Lawrence Ofori";"LDM";"all";"all";"27265";"L. Ofori";"1998-06-28";"90.8";"19.01";"10";"0";"202";"100";"2.48";"0.39";"0";"29.21";"25.74";"0.99";"0.09";"0.08";"0";"0"
"Luís André Leite Esteves";"LDM";"all";"all";"35639";"Luís Esteves";"1998-04-09";"97.77";"21.49";"8";"0";"253";"100";"15.02";"1.36";"0";"35.18";"29.64";"3.56";"0.4";"0.25";"4.74";"2.77"
"Mathias De Amorim";"LDM";"all";"all";"733174";"M. De Amorim";"2004-12-10";"75.23";"18.13";"6";"0";"196";"100";"22.45";"1.81";"0.51";"27.55";"21.94";"2.04";"0.49";"0.29";"5.1";"3.06"
"Mirko Topić";"LDM";"all";"all";"64256";"M. Topić";"2001-02-05";"95.24";"19.08";"12";"1";"300";"100";"13.33";"1.2";"0";"23.67";"18.67";"1.33";"0.12";"0.07";"1";"0"
"Nicolás González Iglesias";"LDM";"all";"all";"53348";"Nico González";"2002-01-03";"88.26";"26.27";"8";"0";"164";"100";"16.46";"1.35";"0";"27.44";"24.39";"2.44";"0.2";"0.13";"0.61";"0"
"Orkun Kökçü";"LDM";"all";"all";"14400";"O. Kökçü";"2000-12-29";"91.15";"25.19";"5";"0";"112";"100";"27.68";"1.66";"1.79";"40.18";"35.71";"5.36";"0.62";"0.48";"11.61";"8.93"
"Rúben Ismael Valente Ramos";"LDM";"all";"all";"61374";"Ismael";"1999-03-25";"85.51";"17.84";"5";"1";"79";"100";"6.33";"0.51";"0";"29.11";"25.32";"1.27";"0.11";"0.1";"0";"0"
"Tomás Romano Pereira dos Santos Händel";"LDM";"all";"all";"61681";"Tomás Händel";"2000-11-27";"91.32";"20.76";"12";"0";"278";"100";"8.27";"0.7";"0";"30.22";"26.62";"0";"0.18";"0.11";"2.52";"0.72"
"Uroš Račić";"LDM";"all";"all";"13520";"U. Račić";"1998-03-17";"79.86";"22.86";"5";"0";"128";"100";"7.81";"0.67";"0.78";"37.5";"35.94";"1.56";"0.27";"0.24";"3.12";"2.34"
"Armindo Tué Na Bangna";"LF";"all";"all";"1484";"Bruma";"1994-10-24";"97.91";"24.6";"6";"0";"196";"100";"34.69";"2.33";"1.53";"37.76";"23.47";"4.08";"0.96";"0.51";"13.27";"6.63"
"Fabrício Garcia Andrade";"LF";"all";"all";"812124";"Fabrício Garcia";"2001-05-04";"73.27";"15.49";"5";"0";"79";"100";"30.38";"2.53";"1.27";"43.04";"29.11";"2.53";"0.77";"0.38";"10.13";"5.06"
"Félix Alexandre Andrade Sanches Correia";"LF";"all";"all";"41211";"Félix Correia";"2001-01-22";"99.07";"25.68";"8";"0";"333";"100";"25.53";"1.77";"0.6";"42.04";"33.03";"3.9";"0.68";"0.46";"10.51";"6.91"
"Gabriel Silva Vieira";"LF";"all";"all";"32837";"Gabriel Silva";"2002-03-22";"93.35";"17.64";"13";"0";"308";"100";"36.36";"3.03";"0.65";"41.56";"25.65";"5.84";"1.09";"0.53";"13.96";"6.49"
"Henrique Martins Pereira";"LF";"all";"all";"157283";"Henrique Pereira";"2002-02-15";"72.94";"14.42";"5";"0";"124";"100";"33.06";"3.07";"0";"40.32";"20.97";"3.23";"0.99";"0.3";"9.68";"4.03"
"Jovane Eduardo Borges Cabral";"LF";"all";"all";"13285";"Jovane Cabral";"1998-06-14";"83.54";"14.04";"5";"0";"102";"100";"30.39";"1.96";"0";"42.16";"25.49";"4.9";"0.78";"0.32";"15.69";"5.88"
"João António Antunes Carvalho";"LF";"all";"all";"18565";"João Carvalho";"1997-03-09";"96.45";"20.52";"13";"0";"384";"100";"27.86";"2.05";"0.52";"36.46";"26.3";"4.43";"0.68";"0.34";"9.11";"4.17"
"Muhammed Kerem Aktürkoğlu";"LF";"all";"all";"33926";"K. Aktürkoğlu";"1998-10-21";"74.54";"22.13";"5";"0";"186";"100";"48.92";"3.38";"1.08";"27.96";"16.13";"3.23";"0.6";"0.32";"11.83";"7.53"
"Nuno Gonçalo Rocha Moreira";"LF";"all";"all";"61215";"Nuno Moreira";"1999-06-16";"85.81";"19.34";"13";"0";"486";"100";"26.75";"1.88";"0.62";"38.48";"26.75";"3.5";"0.68";"0.39";"10.08";"5.14"
"Pedro António Pereira Gonçalves";"LF";"all";"all";"14024";"Pedro Gonçalves";"1998-06-28";"84";"23.53";"5";"0";"177";"100";"51.41";"3.47";"1.69";"32.77";"23.73";"7.91";"0.96";"0.76";"12.99";"9.6"
"Adriano Firmino dos Santos da Silva";"LM";"all";"all";"31598";"Adriano Firmino";"1999-11-04";"92.7";"17.31";"25";"0";"497";"100";"7.65";"0.76";"0.2";"27.57";"23.34";"2.41";"0.23";"0.18";"2.41";"1.81"
"Alan Gonzalo Varela";"LM";"all";"all";"36637";"A. Varela";"2001-07-04";"95.54";"23.86";"6";"0";"167";"100";"6.59";"0.55";"0";"26.95";"24.55";"0.6";"0.1";"0.1";"0.6";"0.6"
"Andrian Kraev";"LM";"all";"all";"163241";"A. Kraev";"1999-02-14";"82.58";"16.83";"6";"0";"62";"100";"1.61";"0.39";"1.61";"37.1";"35.48";"3.23";"0.15";"0.14";"1.61";"1.61"
"Benedito Mambuene Mukendi";"LM";"all";"all";"486521";"Beni";"2002-05-21";"88.06";"19.29";"5";"0";"99";"100";"0";"0.28";"0";"32.32";"27.27";"0";"0.09";"0.07";"0";"0"
"Cláudio Falcão Santos";"LM";"all";"all";"16102";"Cláudio Falcão";"1994-07-03";"99.33";"17.09";"5";"0";"43";"100";"4.65";"0.4";"0";"20.93";"18.6";"2.33";"0.07";"0.03";"0";"0"
"Daniel Santos Bragança";"LM";"all";"all";"33655";"Daniel Bragança";"1999-05-27";"90.4";"28.76";"7";"0";"234";"100";"37.61";"2.7";"0.43";"29.49";"21.37";"2.14";"0.66";"0.36";"7.26";"2.99"
"Facundo Agustín Cáseres";"LM";"all";"all";"36834";"F. Cáseres";"2001-05-28";"89.58";"21.29";"6";"0";"183";"100";"8.74";"0.67";"0";"25.14";"24.04";"1.09";"0.09";"0.09";"0.55";"0.55"
"Hidemasa Morita";"LM";"all";"all";"26900";"H. Morita";"1995-05-10";"89.42";"23.58";"6";"0";"161";"100";"31.06";"2.15";"0.62";"33.54";"24.22";"3.11";"0.54";"0.3";"8.07";"4.97"
"Ilija Vukotić";"LM";"all";"all";"35958";"I. Vukotić";"1999-01-07";"91.13";"14.57";"11";"0";"129";"100";"19.38";"1.26";"0";"21.71";"17.05";"0.78";"0.21";"0.08";"2.33";"0.78"
"Jaume Grau Ciscar";"LM";"all";"all";"22091";"Jaume Grau";"1997-05-05";"92.85";"15.68";"10";"1";"136";"100";"9.56";"0.69";"0";"20.59";"15.44";"0";"0.1";"0.03";"2.21";"0"
"Jordan Holsgrove";"LM";"all";"all";"35621";"J. Holsgrove";"1999-09-10";"98.01";"20.73";"19";"0";"471";"100";"5.31";"0.49";"0";"32.48";"29.72";"0.85";"0.1";"0.07";"0.21";"0"
"João Pedro Barradas Novais";"LM";"all";"all";"5072";"João Novais";"1993-07-10";"91.17";"19.65";"5";"0";"110";"100";"15.45";"0.84";"0";"40.91";"34.55";"0.91";"0.27";"0.16";"6.36";"3.64"
"Leonardo Cordeiro de Lima Silva";"LM";"all";"all";"27275";"Léo Cordeiro";"1995-09-27";"91.17";"18.61";"8";"0";"199";"100";"23.62";"1.3";"0";"29.65";"24.62";"5.03";"0.34";"0.23";"7.54";"4.02"
"Luís André Leite Esteves";"LM";"all";"all";"35639";"Luís Esteves";"1998-04-09";"94.57";"17.8";"9";"2";"238";"100";"15.97";"1.08";"0";"36.55";"26.47";"3.36";"0.31";"0.19";"4.62";"2.94"
"Martim Carvalho Neto";"LM";"all";"all";"42463";"Martim Neto";"2003-01-14";"83.1";"17.85";"7";"0";"205";"100";"6.34";"0.81";"0";"28.29";"23.9";"2.44";"0.22";"0.15";"1.46";"0.98"
"Mirko Topić";"LM";"all";"all";"64256";"M. Topić";"2001-02-05";"93.02";"16.07";"5";"0";"104";"100";"9.62";"0.88";"0";"24.04";"20.19";"1.92";"0.12";"0.11";"0.96";"0.96"
"Orkun Kökçü";"LM";"all";"all";"14400";"O. Kökçü";"2000-12-29";"86.54";"23.74";"9";"0";"174";"100";"17.24";"1.26";"0";"39.08";"33.33";"2.87";"0.34";"0.24";"5.17";"2.87"
"Rafael Alexandre Sousa Gancho Brito";"LM";"all";"all";"35955";"Rafael Brito";"2002-01-19";"80.47";"16.37";"8";"0";"119";"100";"8.4";"0.66";"0";"31.09";"27.73";"2.52";"0.19";"0.17";"1.68";"1.68"
"Rúben Ismael Valente Ramos";"LM";"all";"all";"61374";"Ismael";"1999-03-25";"85.96";"15.97";"8";"0";"128";"100";"10.16";"0.82";"0";"19.53";"16.41";"0";"0.11";"0.09";"0.78";"0.78"
"Santiago García González ";"LM";"all";"all";"42452";"Santi García";"2001-08-29";"87.48";"20.88";"9";"0";"287";"100";"24.39";"1.48";"0";"28.22";"21.6";"2.44";"0.44";"0.29";"7.67";"4.53"
"Tomás Romano Pereira dos Santos Händel";"LM";"all";"all";"61681";"Tomás Händel";"2000-11-27";"92.21";"22.74";"9";"0";"220";"100";"5.91";"0.62";"0";"29.09";"25.45";"1.82";"0.18";"0.11";"1.82";"0.45"
"Vinícius Nelson de Souza Zanocelo";"LM";"all";"all";"53519";"Vinícius Zanocelo";"2001-01-30";"91.47";"20.66";"7";"0";"161";"100";"25.47";"1.7";"0";"26.09";"21.12";"0";"0.39";"0.2";"6.21";"3.11"
"Zeno Debast";"LM";"all";"all";"43304";"Z. Debast";"2003-10-24";"89.7";"23.59";"9";"0";"135";"100";"10.37";"0.88";"0";"28.89";"24.44";"1.48";"0.27";"0.21";"3.7";"2.96"
"Ângelo Pelegrinelli Neto";"LM";"all";"all";"16178";"Neto";"1991-09-02";"90.81";"15.02";"12";"0";"135";"100";"2.96";"0.61";"0";"34.07";"30.37";"2.96";"0.32";"0.26";"2.22";"1.48"
"Armindo Tué Na Bangna";"LW";"all";"all";"1484";"Bruma";"1994-10-24";"78.1";"24.03";"6";"0";"205";"100";"42.93";"2.82";"0.49";"43.41";"34.15";"5.85";"0.97";"0.64";"11.71";"7.32"
"Bernardo Sousa Pereira Brites Martins";"LW";"all";"all";"27301";"Benny";"1997-12-04";"78.32";"15.49";"9";"0";"247";"100";"29.55";"1.77";"0";"33.6";"26.32";"2.43";"0.38";"0.27";"6.48";"4.86"
"David Remeseiro Salgueiro";"LW";"all";"all";"11488";"Jason";"1994-07-06";"97.38";"22.01";"8";"0";"226";"100";"34.96";"2.25";"0.44";"37.61";"25.66";"2.65";"0.83";"0.37";"11.5";"4.87"
"Diogo Filipe Costa Rocha";"LW";"all";"all";"16032";"Rochinha";"1995-05-03";"72.39";"14.31";"9";"1";"147";"100";"36.05";"2.05";"0.68";"26.53";"21.09";"4.08";"0.31";"0.25";"4.08";"2.72"
"Eduardo Gabriel Aquino Cossa";"LW";"all";"all";"31658";"Pepê";"1997-02-24";"79.5";"24.77";"9";"0";"302";"100";"36.42";"2.52";"0.66";"32.78";"25.5";"4.97";"0.7";"0.41";"9.27";"4.97"
"Francisco Miguel Ribeiro Tomé Tavares Bondoso";"LW";"all";"all";"35996";"Kiko Bondoso";"1995-11-17";"80.8";"18.41";"9";"0";"264";"100";"25.38";"1.63";"0.38";"40.91";"29.92";"3.03";"0.45";"0.27";"5.68";"3.41"
"Félix Alexandre Andrade Sanches Correia";"LW";"all";"all";"41211";"Félix Correia";"2001-01-22";"97.27";"21.83";"13";"0";"450";"100";"24.67";"1.78";"0.89";"39.11";"29.33";"4.89";"0.65";"0.45";"8.67";"5.11"
"Gabriel  Martínez Aguilera";"LW";"all";"all";"62147";"Gabri Martínez";"2003-01-22";"80.82";"21.7";"5";"0";"160";"100";"35";"2.02";"0.62";"44.38";"35.62";"3.75";"0.65";"0.46";"12.5";"8.75"
"Gabriel Airton de Souza";"LW";"all";"all";"16190";"Gabrielzinho";"1996-03-29";"78.32";"16.73";"7";"0";"179";"100";"38.55";"2.57";"0.56";"34.08";"22.91";"2.23";"0.6";"0.36";"10.61";"5.59"
"Gabriel Silva Vieira";"LW";"all";"all";"32837";"Gabriel Silva";"2002-03-22";"94.6";"18";"8";"0";"209";"100";"42.58";"3.21";"0.96";"42.11";"23.44";"5.74";"1.4";"0.64";"15.79";"8.61"
"Geovany Tcherno Quenda";"LW";"all";"all";"663365";"Geovany Quenda";"2007-04-30";"90.56";"23.76";"9";"0";"278";"100";"35.61";"2.56";"0.36";"37.05";"28.42";"3.96";"0.81";"0.61";"11.51";"8.27"
"Ismael Gharbi ";"LW";"all";"all";"42650";"Ismael Gharbi";"2004-04-10";"77.43";"23.55";"9";"0";"313";"100";"30.03";"2.14";"0.64";"41.21";"30.99";"3.83";"0.81";"0.48";"11.18";"7.35"
"John Anthony Mercado Cuero";"LW";"all";"all";"141743";"J. Mercado";"2002-06-03";"89.97";"15.74";"10";"0";"217";"100";"39.17";"2.69";"0.46";"38.25";"21.2";"4.15";"0.68";"0.32";"10.14";"4.61"
"Marco André Silva Lopes Matias";"LW";"all";"all";"6785";"Marco Matias";"1989-05-10";"77.59";"10.37";"7";"0";"114";"100";"47.37";"3.23";"0.88";"40.35";"23.68";"4.39";"0.9";"0.44";"11.4";"6.14"
"Morlaye Sylla";"LW";"all";"all";"116577";"M. Sylla";"1998-07-27";"87.03";"19.28";"15";"0";"358";"100";"31.01";"2.45";"0.28";"35.2";"28.49";"3.63";"0.72";"0.45";"8.38";"5.03"
"Muhammed Kerem Aktürkoğlu";"LW";"all";"all";"33926";"K. Aktürkoğlu";"1998-10-21";"82.09";"20.5";"5";"0";"170";"100";"46.47";"3.2";"2.35";"40";"27.65";"6.47";"0.94";"0.63";"16.47";"11.18"
"Nuno Miguel Valente Santos";"LW";"all";"all";"27291";"Nuno Santos";"1999-03-02";"80.68";"20.71";"13";"0";"352";"100";"39.2";"2.8";"0.28";"37.5";"27.27";"4.55";"0.85";"0.43";"9.38";"4.55"
"Paulo Henrique Pereira da Silva";"LW";"all";"all";"32918";"Paulinho Bóia";"1998-06-26";"84.17";"16.76";"8";"0";"177";"100";"44.63";"2.96";"0";"43.5";"31.07";"8.47";"0.88";"0.58";"12.99";"7.91"
"Ricardo Jorge Luz Horta";"LW";"all";"all";"8983";"Ricardo Horta";"1994-09-15";"97.78";"22.89";"6";"0";"224";"100";"54.46";"4.27";"1.34";"34.38";"20.09";"4.02";"1.5";"0.71";"16.96";"7.14"
"Salvador José Milhazes Agra";"LW";"all";"all";"9466";"Salvador Agra";"1991-11-11";"97.34";"16.46";"12";"0";"264";"100";"29.55";"2.33";"0";"40.15";"25.76";"3.79";"0.78";"0.39";"9.85";"5.68"
"Sopuruchukwu Bruno Onyemaechi";"LW";"all";"all";"203392";"B. Onyemaechi";"1999-04-03";"96.92";"15.34";"5";"0";"113";"100";"29.2";"2.14";"0";"46.02";"30.09";"1.77";"0.71";"0.41";"7.96";"4.42"
"Tiago Fontoura Fonseca Morais";"LW";"all";"all";"33674";"Tiago Morais";"2003-09-03";"73.94";"15.46";"7";"0";"135";"100";"42.22";"2.86";"0.74";"31.11";"23.7";"2.22";"0.68";"0.39";"13.33";"8.15"
"Wenderson Rodrigues do Nascimento Galeno";"LW";"all";"all";"16194";"Galeno";"1997-10-22";"92.23";"25.42";"6";"0";"167";"100";"37.72";"2.68";"0";"34.73";"26.95";"2.99";"0.73";"0.41";"11.38";"5.99"
"Óscar Aranda Subiela";"LW";"all";"all";"34573";"Óscar Aranda";"2002-04-29";"81.72";"17.41";"18";"0";"262";"100";"33.21";"2.01";"1.53";"47.33";"35.88";"5.34";"0.83";"0.58";"14.5";"9.54"
"Christian Neiva Afonso";"LWB";"all";"all";"35984";"Kiki";"1994-12-10";"82.63";"16.17";"7";"0";"87";"100";"13.79";"1.4";"0";"41.38";"32.18";"1.15";"0.56";"0.25";"3.45";"1.15"
"Derick Theodoro  Santos Poloni";"LWB";"all";"all";"183195";"Derick Poloni";"1993-09-01";"89.54";"14";"11";"0";"131";"100";"16.03";"1.41";"0.76";"41.22";"33.59";"2.29";"0.68";"0.53";"6.87";"4.58"
"Fabrício Garcia Andrade";"LWB";"all";"all";"812124";"Fabrício Garcia";"2001-05-04";"75.46";"15.42";"6";"0";"79";"100";"20.25";"1.77";"0";"49.37";"39.24";"3.8";"0.56";"0.44";"6.33";"5.06"
"Francisco Sampaio Moura";"LWB";"all";"all";"33624";"Francisco Moura";"1999-08-16";"91.54";"23.26";"12";"0";"377";"100";"26.79";"1.61";"0.53";"32.1";"22.28";"2.65";"0.48";"0.29";"8.22";"5.31"
"Gabriel  Martínez Aguilera";"LWB";"all";"all";"62147";"Gabri Martínez";"2003-01-22";"81.43";"18.62";"5";"0";"121";"100";"29.75";"2.02";"0.83";"41.32";"28.1";"4.13";"0.75";"0.38";"10.74";"5.79"
"Geny Cipriano Catamo";"LWB";"all";"all";"67818";"Geny Catamo";"2001-01-26";"88.53";"26.05";"6";"0";"157";"100";"22.29";"1.36";"0.64";"42.68";"35.67";"6.37";"0.53";"0.32";"7.64";"3.18"
"Guilherme Manuel Serrão Montóia";"LWB";"all";"all";"514492";"Guilherme Montóia";"2003-09-14";"94.09";"18.26";"5";"0";"100";"100";"9";"0.91";"0";"49";"38";"1";"0.37";"0.26";"3";"2"
"Leonardo Filipe Cruz Lelo";"LWB";"all";"all";"157298";"Leonardo Lelo";"2000-03-30";"97.42";"19.59";"29";"0";"572";"100";"21.15";"1.46";"0.35";"36.89";"28.15";"3.85";"0.48";"0.36";"6.64";"4.37"
"Matheus Nunes Fagundes de Araújo";"LWB";"all";"all";"171805";"MT";"2001-03-01";"99.22";"18.11";"10";"0";"125";"100";"8.8";"0.72";"0";"41.6";"34.4";"0.8";"0.27";"0.2";"4";"2.4"
"Matheus Pereira de Souza";"LWB";"all";"all";"175756";"Matheus Pereira";"2000-12-21";"93.94";"16.92";"16";"1";"263";"100";"23.19";"1.63";"0.38";"34.6";"27";"3.04";"0.43";"0.33";"6.08";"4.56"
"Maximiliano Javier Araújo Vilches";"LWB";"all";"all";"25973";"M. Araújo";"2000-02-15";"88.01";"26.99";"9";"0";"307";"100";"31.6";"2.03";"0.98";"39.09";"31.27";"3.91";"0.67";"0.56";"9.45";"8.14"
"Nilton Varela Lopes";"LWB";"all";"all";"27242";"Nilton Varela";"2001-05-25";"95.32";"15.84";"15";"0";"255";"100";"20.39";"1.31";"0";"30.98";"22.75";"3.14";"0.35";"0.2";"4.71";"1.96"
"Paulo Victor de Almeida Barbosa";"LWB";"all";"all";"56498";"Paulo Victor";"2001-04-13";"93.84";"14.76";"10";"0";"141";"100";"7.8";"0.82";"0";"41.84";"34.04";"2.13";"0.31";"0.22";"1.42";"0.71"
"Pedro Miguel Gaspar Amaral";"LWB";"all";"all";"27316";"Pedro Amaral";"1997-08-25";"97.79";"22.78";"13";"0";"332";"100";"27.41";"1.95";"0";"33.73";"27.41";"3.92";"0.61";"0.4";"8.13";"4.82"
"Alberto Oliveira Baio";"RB";"all";"all";"174243";"Alberto Costa";"2003-09-29";"101";"23.39";"6";"0";"136";"100";"13.24";"1";"0.74";"40.44";"36.03";"4.41";"0.35";"0.32";"3.68";"2.94"
"Alexander Hartmann Bah";"RB";"all";"all";"27498";"A. Bah";"1997-12-09";"96.07";"26.73";"8";"0";"207";"100";"13.04";"0.89";"0";"40.58";"33.82";"2.9";"0.36";"0.28";"5.31";"3.86"
"Bruno Miguel Boialvo Gaspar";"RB";"all";"all";"1501";"Bruno Gaspar";"1993-04-21";"94.51";"20.6";"10";"0";"204";"100";"7.84";"0.78";"0";"41.18";"34.31";"2.94";"0.36";"0.28";"4.9";"2.94"
"Carlos Alexandre Reis Pinto";"RB";"all";"all";"13495";"Alex Pinto";"1998-07-08";"89.23";"19.48";"8";"0";"178";"100";"7.87";"0.81";"1.12";"32.02";"26.4";"2.81";"0.25";"0.18";"1.69";"0.56"
"David Samuel Custódio Lima";"RB";"all";"all";"238261";"Pastor";"2000-02-20";"97.52";"16.92";"5";"1";"100";"100";"4";"0.57";"0";"37";"32";"4";"0.15";"0.12";"0";"0"
"Dinis Lourenço Casals Namura Borges Pinto";"RB";"all";"all";"96064";"Dinis Pinto";"2000-08-24";"94.89";"19.21";"21";"0";"454";"100";"8.37";"0.82";"0.44";"35.46";"30.4";"3.08";"0.2";"0.16";"1.32";"0.66"
"Diogo Martins Travassos";"RB";"all";"all";"154071";"Diogo Travassos";"2004-03-31";"100.33";"18.27";"6";"0";"81";"100";"4.94";"0.53";"0";"34.57";"34.57";"2.47";"0.19";"0.19";"1.23";"1.23"
"Fabiano Josué de Souza Silva";"RB";"all";"all";"30270";"Fabiano";"2000-03-14";"95.81";"17.8";"6";"0";"95";"100";"6.32";"0.44";"0";"40";"36.84";"2.11";"0.12";"0.1";"1.05";"1.05"
"Fernando Manuel Ferreira Fonseca";"RB";"all";"all";"27277";"Fernando Fonseca";"1997-03-14";"98.41";"19.56";"7";"2";"142";"100";"2.11";"0.59";"0";"27.46";"26.06";"1.41";"0.11";"0.11";"0";"0"
"Gustavo Garcia dos Santos";"RB";"all";"all";"47752";"Garcia";"2002-01-04";"99.71";"19.37";"22";"1";"448";"100";"4.91";"0.53";"0.45";"45.76";"37.72";"4.69";"0.2";"0.16";"1.56";"1.12"
"Iván Fresneda Corraliza";"RB";"all";"all";"97322";"Iván Fresneda";"2004-09-28";"99.32";"27.86";"5";"0";"204";"100";"9.8";"0.94";"0";"33.82";"30.88";"1.47";"0.3";"0.23";"2.45";"1.96"
