"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Runs in sample";"Count Runs per 100 Runs";"Count Dangerous Runs per 100 Runs";"Threat of Runs per 100 Runs";"Count Runs leading to goal per 100 Runs";"Count Runs targeted per 100 Runs";"Count Runs received per 100 Runs";"Count Runs leading to shot per 100 Runs";"Threat of Runs targeted per 100 Runs";"Threat of Runs received per 100 Runs";"Count dangerous Runs targeted per 100 Runs";"Count dangerous Runs received per 100 Runs"
"Elías de Jesús Báez";"LB";"all";"all";"708020";"E. Báez";"2004-10-18";"98.88";"18.19";"12";"0";"159";"100";"6.92";"0.88";"0";"33.96";"29.56";"1.26";"0.24";"0.21";"0.63";"0.63"
"Enzo Hernán Díaz";"LB";"all";"all";"26530";"E. Díaz";"1995-12-07";"87";"27.58";"7";"0";"235";"100";"8.94";"0.89";"0";"37.87";"31.49";"1.7";"0.33";"0.24";"2.98";"1.7"
"Elías José Gómez";"LB";"all";"all";"26266";"E. Gómez";"1994-06-09";"94.56";"20.59";"21";"0";"435";"100";"15.4";"1.26";"0.23";"32.87";"26.21";"1.61";"0.38";"0.27";"3.91";"2.76"
"Emanuel Mariano Insúa Zapata";"LB";"all";"all";"3034";"E. Insúa";"1991-04-10";"97.03";"18.65";"6";"1";"84";"100";"14.29";"1.02";"0";"35.71";"30.95";"1.19";"0.31";"0.24";"3.57";"2.38"
"Elias Pereyra";"LB";"all";"all";"28579";"E. Pereyra";"1999-02-15";"92.93";"18.41";"11";"0";"193";"100";"12.44";"1.06";"0.52";"32.12";"29.02";"3.11";"0.38";"0.33";"4.66";"4.15"
"Gastón Benedetti Taffarel";"LB";"all";"all";"35612";"G. Benedetti";"2001-03-29";"95.18";"23.47";"13";"0";"402";"100";"20.4";"1.35";"0.25";"35.82";"30.85";"2.99";"0.4";"0.31";"5.72";"3.48"
"Ángel Guillermo Benítez";"LB";"all";"all";"38182";"G. Benítez";"1993-12-08";"90.07";"19.46";"9";"0";"174";"100";"24.71";"1.62";"0";"34.48";"27.01";"2.87";"0.45";"0.27";"4.6";"2.3"
"Gabriel Díaz Nuñez";"LB";"all";"all";"66928";"G. Díaz";"2000-04-19";"84.43";"14";"7";"0";"75";"100";"24";"1.43";"0";"42.67";"34.67";"1.33";"0.5";"0.43";"5.33";"5.33"
"Gabriel Hernán Rojas";"LB";"all";"all";"35564";"G. Rojas";"1997-06-22";"89.6";"20.14";"7";"0";"139";"100";"25.9";"1.54";"0.72";"45.32";"35.25";"2.16";"0.67";"0.48";"10.79";"6.47"
"Aníbal Jonathan Gastón Bay";"LB";"all";"all";"26325";"J. Bay";"1993-02-01";"98.37";"15.71";"7";"0";"109";"100";"22.94";"1.4";"0";"40.37";"33.94";"2.75";"0.47";"0.41";"7.34";"6.42"
"Juan José Infante";"LB";"all";"all";"58755";"J. Infante";"1996-01-07";"98.76";"17.13";"19";"0";"370";"100";"16.49";"1.31";"0.54";"32.43";"27.03";"3.51";"0.41";"0.31";"4.86";"3.24"
"Juan Andrés Meli";"LB";"all";"all";"68237";"J. Meli";"2000-09-01";"98.78";"21.56";"8";"0";"194";"100";"18.04";"1.07";"0.52";"30.93";"23.71";"3.09";"0.3";"0.17";"5.15";"2.58"
"Julio César Soler Barreto";"LB";"all";"all";"152419";"J. Soler";"2005-02-16";"95.77";"21.99";"17";"0";"293";"100";"23.55";"1.45";"0.34";"34.47";"31.06";"3.75";"0.38";"0.28";"5.46";"3.41"
"Lautaro Emanuel Blanco";"LB";"all";"all";"36640";"L. Blanco";"1999-02-19";"96.96";"22.39";"16";"0";"359";"100";"10.58";"0.89";"0";"42.06";"39";"1.67";"0.36";"0.33";"3.9";"3.62"
"Lucas Nahuel Rodríguez";"LB";"all";"all";"36730";"L. Rodríguez";"1993-09-27";"94.49";"16.69";"15";"0";"251";"100";"17.53";"1.34";"0.4";"39.84";"34.26";"3.98";"0.47";"0.35";"5.18";"3.19"
"Marcos Javier Acuña";"LB";"all";"all";"11171";"M. Acuña";"1991-10-28";"92.52";"22.7";"8";"0";"202";"100";"12.87";"0.95";"0";"41.58";"37.13";"6.44";"0.44";"0.38";"6.93";"5.45"
"Malcom Nahuel Braida";"LB";"all";"all";"35576";"M. Braida";"1997-05-17";"97.3";"21.74";"9";"0";"217";"100";"15.21";"1.23";"0";"40.55";"30.41";"2.3";"0.43";"0.28";"4.61";"2.3"
"Milton Óscar Casco";"LB";"all";"all";"24950";"M. Casco";"1988-04-11";"95.55";"24.43";"9";"0";"167";"100";"13.77";"1.08";"0.6";"43.11";"40.72";"5.39";"0.51";"0.5";"8.38";"8.38"
"Mathías Agustín De Ritis Serrentino";"LB";"all";"all";"699513";"M. De Ritis";"2003-01-31";"95.26";"16.08";"10";"2";"135";"100";"10.37";"0.81";"0";"40";"34.81";"0.74";"0.27";"0.2";"2.96";"2.22"
"Miguel Ángel Navarro Zárate";"LB";"all";"all";"36546";"M. Navarro";"1999-02-26";"94.56";"22.5";"19";"0";"451";"100";"22.39";"1.31";"0.44";"29.27";"23.73";"1.55";"0.35";"0.26";"5.76";"4.21"
"Marcelo Josemir Saracchi Pintos";"LB";"all";"all";"16319";"M. Saracchi";"1998-04-23";"95.62";"23.23";"5";"0";"138";"100";"17.39";"1.03";"2.17";"39.13";"35.51";"5.8";"0.39";"0.34";"7.25";"5.8"
"Nahuel Eugenio Banegas";"LB";"all";"all";"36670";"N. Banegas";"1996-10-06";"95.17";"24.09";"15";"0";"382";"100";"27.23";"1.74";"0.26";"34.29";"29.06";"3.14";"0.6";"0.45";"9.69";"7.33"
"Carlos Nicolás Colazo";"LB";"all";"all";"15198";"N. Colazo";"1990-07-08";"93.01";"18.53";"12";"0";"189";"100";"13.76";"1";"0";"34.39";"31.22";"4.23";"0.27";"0.21";"2.65";"2.12"
"Rafael Marcelo Delgado";"LB";"all";"all";"28706";"R. Delgado";"1990-01-13";"89.96";"16.74";"5";"0";"23";"100";"13.04";"0.9";"0";"43.48";"39.13";"0";"0.46";"0.21";"4.35";"0"
"Rodrigo Axel Insúa";"LB";"all";"all";"539837";"R. Insúa";"1997-12-16";"95.35";"18.71";"10";"0";"226";"100";"13.72";"1.1";"0";"35.84";"25.22";"3.54";"0.33";"0.21";"3.1";"1.33"
"Román Gabriel Vega";"LB";"all";"all";"49873";"R. Vega";"2004-01-01";"95.55";"21.69";"13";"2";"219";"100";"10.96";"0.85";"0";"46.58";"39.73";"2.74";"0.33";"0.26";"3.2";"2.28"
"Santiago Arzamendia Duarte";"LB";"all";"all";"38610";"S. Arzamendia";"1998-05-05";"95.52";"19.55";"8";"0";"170";"100";"30.59";"1.71";"1.18";"37.65";"29.41";"5.29";"0.64";"0.34";"12.35";"6.47"
"Sasha Julián Marcich";"LB";"all";"all";"58772";"S. Marcich";"1998-05-29";"99.06";"14.9";"23";"0";"365";"100";"10.68";"0.99";"0.55";"41.64";"35.62";"3.84";"0.33";"0.25";"2.47";"1.92"
"Sebastián Nahuel Prieto";"LB";"all";"all";"38405";"S. Prieto";"1993-04-09";"90.99";"23.86";"5";"0";"113";"100";"18.58";"1.2";"0";"42.48";"33.63";"2.65";"0.47";"0.33";"5.31";"3.54"
"Tobías Ostchega";"LB";"all";"all";"809502";"T. Ostchega";"1998-08-25";"93.35";"16.96";"8";"0";"108";"100";"18.52";"1.48";"0";"43.52";"37.04";"0.93";"0.45";"0.36";"4.63";"3.7"
"Yair Ezequiel Arismendi";"LB";"all";"all";"57412";"Y. Arismendi";"1998-04-05";"89.64";"12.62";"9";"0";"57";"100";"7.02";"1.03";"0";"38.6";"29.82";"3.51";"0.3";"0.22";"1.75";"0"
"Ángelo Martino";"LB";"all";"all";"43465";"Á. Martino";"1998-06-05";"91.46";"19.44";"18";"0";"407";"100";"22.36";"1.32";"0";"33.17";"26.78";"1.47";"0.43";"0.3";"5.65";"3.93"
"Agustín Eugenio García Basso";"LCB";"all";"all";"123094";"A. García Basso";"1992-03-26";"97.62";"23.74";"8";"0";"99";"100";"9.09";"0.76";"0";"37.37";"33.33";"1.01";"0.18";"0.11";"2.02";"1.01"
"Brian Abel Luciatti";"LCB";"all";"all";"38533";"A. Luciatti";"1993-03-18";"93.28";"18.24";"11";"0";"48";"100";"8.33";"0.44";"0";"27.08";"27.08";"0";"0.05";"0.05";"2.08";"2.08"
"Aarón Facundo Quirós";"LCB";"all";"all";"57443";"A. Quirós";"2001-10-31";"97.41";"16.23";"5";"0";"18";"100";"5.56";"0.78";"0";"33.33";"33.33";"0";"0.04";"0.04";"0";"0"
"Gastón Claudio Corvalán";"LCB";"all";"all";"26247";"C. Corvalán";"1989-03-23";"96.89";"18.88";"20";"0";"247";"100";"18.62";"1.25";"0.4";"34.82";"30.36";"3.24";"0.36";"0.29";"5.26";"4.05"
"Carlos Gustavo David Quintana";"LCB";"all";"all";"26264";"C. Quintana";"1988-02-11";"93.44";"15.89";"10";"0";"23";"100";"21.74";"1.3";"0";"34.78";"34.78";"0";"0.35";"0.35";"4.35";"4.35"
"Enzo Gabriel Martínez Suárez";"LCB";"all";"all";"33671";"E. Martínez";"1998-04-29";"95.65";"19.65";"8";"0";"25";"100";"8";"1.14";"0";"40";"40";"0";"0.04";"0.04";"0";"0"
"Ezequiel Matías Muñoz";"LCB";"all";"all";"3225";"E. Muñoz";"1990-10-08";"97.84";"20.28";"9";"0";"19";"100";"10.53";"0.52";"0";"21.05";"21.05";"0";"0.01";"0.01";"0";"0"
"Fernando Rubén Alarcón";"LCB";"all";"all";"544204";"F. Alarcón";"1994-06-16";"95.94";"17.25";"16";"0";"63";"100";"9.52";"0.72";"0";"36.51";"33.33";"1.59";"0.16";"0.13";"1.59";"1.59"
"Federico Rasmussen";"LCB";"all";"all";"65858";"F. Rasmussen";"1992-03-04";"96.8";"18.88";"23";"0";"77";"100";"5.19";"0.34";"0";"28.57";"27.27";"1.3";"0.02";"0.01";"0";"0"
"Facundo Santiago Rodríguez";"LCB";"all";"all";"569404";"F. Rodríguez";"2000-02-26";"96.99";"21.62";"13";"0";"69";"100";"4.35";"0.41";"0";"33.33";"33.33";"0";"0.06";"0.06";"0";"0"
"Fernando Omar Tobio";"LCB";"all";"all";"36666";"F. Tobio";"1989-10-18";"92.7";"15.81";"6";"0";"11";"100";"0";"0.09";"0";"18.18";"18.18";"0";"0.01";"0.01";"0";"0"
"Gastón Matías Campi";"LCB";"all";"all";"23958";"G. Campi";"1991-04-06";"99.55";"19.53";"22";"0";"66";"100";"3.03";"0.29";"0";"40.91";"37.88";"1.52";"0.1";"0.04";"1.52";"0"
"Marcos Gonzalo Goñi";"LCB";"all";"all";"36740";"G. Goñi";"1998-08-16";"96.63";"18.6";"8";"0";"19";"100";"10.53";"0.63";"0";"26.32";"10.53";"0";"0.52";"0.03";"10.53";"0"
"Gastón Suso";"LCB";"all";"all";"36708";"G. Suso";"1991-03-12";"99.13";"14.93";"27";"0";"68";"100";"7.35";"0.47";"0";"20.59";"17.65";"0";"0.16";"0";"2.94";"0"
"Iván Glavinovich";"LCB";"all";"all";"167033";"I. Glavinovich";"2001-10-27";"99.17";"20.8";"6";"0";"46";"100";"2.17";"0.2";"0";"43.48";"39.13";"0";"0.08";"0.03";"0";"0"
"Jonathan Sebastián Galván";"LCB";"all";"all";"26324";"J. Galván";"1992-06-25";"95.97";"23.52";"13";"0";"67";"100";"5.97";"0.35";"0";"41.79";"40.3";"0";"0.03";"0.03";"0";"0"
"Juan Valentin Giménez";"LCB";"all";"all";"799307";"J. Giménez";"2006-04-27";"97.2";"18.49";"6";"0";"17";"100";"0";"0.26";"0";"17.65";"11.76";"0";"0.02";"0";"0";"0"
"Juan Manuel Insaurralde";"LCB";"all";"all";"28408";"J. Insaurralde";"1984-10-03";"97.84";"14.84";"20";"0";"27";"100";"18.52";"1.04";"0";"37.04";"33.33";"0";"0.49";"0.02";"3.7";"0"
"Joaquín Marcelo Laso";"LCB";"all";"all";"28572";"J. Laso";"1990-07-04";"97.35";"19.69";"22";"0";"118";"100";"4.24";"0.53";"0";"34.75";"34.75";"0.85";"0.05";"0.05";"0.85";"0.85"
"Juan Carlos Portillo";"LCB";"all";"all";"36888";"J. Portillo";"2000-05-18";"98.55";"23.32";"6";"0";"50";"100";"4";"0.3";"0";"40";"40";"0";"0.13";"0.13";"2";"2"
"Juan Gabriel Rodríguez";"LCB";"all";"all";"24959";"J. Rodríguez";"1994-02-28";"95.81";"22.76";"9";"0";"42";"100";"7.14";"0.41";"0";"40.48";"40.48";"0";"0.08";"0.08";"2.38";"2.38"
"Kevin Joel Lomónaco";"LCB";"all";"all";"36767";"K. Lomónaco";"2002-01-08";"94.04";"22.94";"5";"0";"29";"100";"0";"0.09";"0";"34.48";"31.03";"0";"0.08";"0.01";"0";"0"
"Lucas Eduardo Carrizo";"LCB";"all";"all";"117213";"L. Carrizo";"1997-05-20";"98.99";"21.03";"17";"0";"104";"100";"2.88";"0.32";"0";"50";"48.08";"2.88";"0.12";"0.11";"0.96";"0.96"
"Mauricio Luciano Lollo";"LCB";"all";"all";"28654";"L. Lollo";"1987-03-29";"97.88";"23.2";"7";"0";"28";"100";"17.86";"1.32";"0";"46.43";"35.71";"3.57";"0.33";"0.11";"7.14";"3.57"
"Lucas Matías Suárez Scalarea";"LCB";"all";"all";"43493";"L. Suárez";"1995-03-17";"95.73";"23.01";"10";"0";"51";"100";"7.84";"0.33";"0";"31.37";"27.45";"0";"0.12";"0";"3.92";"0"
"Miguel Ángel Barbieri";"LCB";"all";"all";"26572";"M. Barbieri";"1993-08-24";"93.01";"17.69";"5";"0";"14";"100";"0";"0.17";"0";"57.14";"57.14";"0";"0.06";"0.06";"0";"0"
"Miguel Marcelo Brizuela";"LCB";"all";"all";"26462";"M. Brizuela";"1997-01-05";"84.54";"14.38";"5";"0";"13";"100";"15.38";"1.1";"0";"53.85";"46.15";"0";"0.51";"0.4";"7.69";"7.69"
"Faustino Marcos Alberto Rojo";"LCB";"all";"all";"6833";"M. Rojo";"1990-03-20";"89.19";"21.35";"9";"0";"57";"100";"5.26";"0.46";"0";"43.86";"43.86";"0";"0.15";"0.15";"1.75";"1.75"
"Mariano Emir Troilo";"LCB";"all";"all";"728068";"M. Troilo";"2003-06-22";"98.87";"18.33";"5";"0";"15";"100";"6.67";"0.44";"0";"13.33";"13.33";"0";"0";"0";"0";"0"
"Nicolás Ezequiel Caro Torres";"LCB";"all";"all";"809485";"N. Caro Torres";"1995-05-04";"96.44";"12.68";"18";"0";"12";"100";"8.33";"0.47";"0";"16.67";"16.67";"0";"0";"0";"0";"0"
"Nazareno Fernández Colombo";"LCB";"all";"all";"28677";"N. Colombo";"1999-03-20";"97.23";"21.1";"7";"0";"52";"100";"13.46";"0.69";"0";"46.15";"42.31";"0";"0.07";"0.01";"0";"0"
"Nicolás Agustín Demartini";"LCB";"all";"all";"43655";"N. Demartini";"1999-11-04";"94.9";"15.11";"15";"0";"41";"100";"7.32";"0.35";"0";"31.71";"29.27";"0";"0.01";"0.01";"0";"0"
"Nicolás Hernández Rodríguez";"LCB";"all";"all";"43828";"N. Hernández";"1998-01-18";"99.01";"18.1";"14";"1";"54";"100";"1.85";"0.23";"0";"40.74";"33.33";"0";"0.08";"0.04";"0";"0"
"Nicolás Meriano";"LCB";"all";"all";"68818";"N. Meriano";"2000-11-09";"88.85";"21.21";"5";"0";"42";"100";"7.14";"0.65";"0";"28.57";"23.81";"2.38";"0.18";"0.07";"2.38";"0"
"Nehuén Mario Paz";"LCB";"all";"all";"14047";"N. Paz";"1993-04-28";"96.88";"22.24";"20";"0";"64";"100";"1.56";"0.23";"0";"23.44";"23.44";"0";"0.01";"0.01";"0";"0"
"Fernando Nicolás Romero";"LCB";"all";"all";"57421";"N. Romero";"2003-11-28";"95.56";"16.69";"22";"0";"35";"100";"11.43";"0.65";"0";"31.43";"25.71";"0";"0.15";"0.01";"2.86";"0"
"Paulo César Díaz Huincales";"LCB";"all";"all";"18283";"P. Díaz";"1994-08-25";"97.97";"26.77";"19";"0";"145";"100";"4.14";"0.34";"0";"35.86";"35.17";"0";"0.04";"0.04";"0";"0"
"Rafael Marcelo Delgado";"LCB";"all";"all";"28706";"R. Delgado";"1990-01-13";"94.46";"18.14";"8";"0";"51";"100";"7.84";"0.57";"0";"39.22";"37.25";"0";"0.3";"0.13";"1.96";"0"
"Santiago Alexander Quirós";"LCB";"all";"all";"531340";"S. Quirós";"2003-03-04";"89.28";"20.42";"9";"0";"89";"100";"0";"0.11";"0";"48.31";"47.19";"0";"0.04";"0.04";"0";"0"
"Santiago Ramos Mingo";"LCB";"all";"all";"32159";"S. Ramos Mingo";"2001-11-21";"97.81";"22.22";"22";"0";"155";"100";"14.19";"0.85";"0";"27.1";"23.87";"3.23";"0.25";"0.17";"3.87";"1.94"
"Saúl Savín Salcedo Zárate";"LCB";"all";"all";"26286";"S. Salcedo";"1997-08-29";"98.48";"19.7";"17";"0";"80";"100";"6.25";"0.34";"0";"41.25";"38.75";"1.25";"0.12";"0.06";"2.5";"1.25"
"Sheyko Darko Studer";"LCB";"all";"all";"769264";"S. Studer";"2002-11-12";"98.37";"17.32";"14";"0";"48";"100";"2.08";"0.25";"0";"29.17";"29.17";"0";"0.01";"0.01";"0";"0"
"Sebastián Ánibal Valdez";"LCB";"all";"all";"530110";"S. Valdez";"1995-11-06";"96.22";"21.33";"16";"0";"84";"100";"19.05";"1.25";"0";"34.52";"29.76";"1.19";"0.52";"0.2";"8.33";"3.57"
"Tiago Tomás Palacios";"LCB";"all";"all";"128891";"T. Palacios";"2003-04-28";"99.75";"14.84";"7";"1";"20";"100";"25";"1.1";"0";"25";"15";"0";"0.27";"0.01";"5";"0"
"Tobías Emanuel Ramírez Cardozo";"LCB";"all";"all";"799308";"T. Ramírez Cardozo";"2006-11-11";"98.74";"22.21";"9";"2";"63";"100";"3.17";"0.22";"0";"26.98";"26.98";"0";"0.01";"0.01";"0";"0"
"Diego Valentín Gómez";"LCB";"all";"all";"122275";"V. Gómez";"2003-06-26";"96.77";"21.92";"21";"0";"124";"100";"5.65";"0.52";"0";"37.1";"33.06";"0";"0.21";"0.04";"1.61";"0"
"Yonathan Emanuel Cabral";"LCB";"all";"all";"28532";"Y. Cabral";"1992-05-10";"95.25";"19.41";"15";"0";"28";"100";"17.86";"2.09";"0";"25";"25";"0";"0.02";"0.02";"0";"0"
"Agustín Bouzat";"LDM";"all";"all";"26301";"A. Bouzat";"1994-03-28";"94.34";"19.38";"18";"0";"306";"100";"6.86";"0.58";"0";"29.08";"23.86";"0.98";"0.16";"0.09";"1.31";"0.33"
"Agustín Ezequiel Cardozo";"LDM";"all";"all";"38310";"A. Cardozo";"1997-05-30";"97.07";"23.13";"11";"0";"152";"100";"3.95";"0.51";"0";"36.18";"34.87";"0.66";"0.07";"0.07";"0";"0"
"César Ignácio Pérez Maldonado";"LDM";"all";"all";"141707";"C. Pérez";"2002-11-29";"80.4";"19.11";"7";"0";"110";"100";"19.09";"1.22";"0";"31.82";"30.91";"3.64";"0.4";"0.36";"6.36";"5.45"
"Enzo Nicolás Pérez";"LDM";"all";"all";"3116";"E. Pérez";"1986-02-22";"91.06";"19.78";"8";"0";"83";"100";"3.61";"0.38";"0";"38.55";"37.35";"0";"0.1";"0.07";"1.2";"0"
"Eric Daian Remedi";"LDM";"all";"all";"27084";"E. Remedi";"1995-06-04";"97.97";"18.93";"5";"0";"52";"100";"0";"0.28";"0";"28.85";"25";"0";"0.09";"0.04";"0";"0"
"Federico Fattori Mouzo";"LDM";"all";"all";"117214";"F. Fattori";"1992-07-22";"92.76";"14.92";"6";"0";"70";"100";"0";"0.29";"0";"35.71";"31.43";"4.29";"0.12";"0.11";"0";"0"
"Franco Gabriel Ibarra";"LDM";"all";"all";"28523";"F. Ibarra";"2001-04-28";"98.5";"18.23";"10";"0";"72";"100";"2.78";"0.58";"0";"36.11";"31.94";"0";"0.09";"0.08";"0";"0"
"Iván José Marcone";"LDM";"all";"all";"25438";"I. Marcone";"1990-06-03";"99.84";"20.76";"10";"0";"130";"100";"4.62";"0.41";"0.77";"25.38";"24.62";"2.31";"0.09";"0.08";"0.77";"0.77"
"Juan Camilo Portilla Orozco";"LDM";"all";"all";"43999";"J. Portilla";"1998-09-12";"88.53";"25.36";"5";"0";"127";"100";"9.45";"0.75";"0";"37.01";"36.22";"2.36";"0.26";"0.23";"3.15";"2.36"
"Leonel Marcelo Picco";"LDM";"all";"all";"36709";"L. Picco";"1998-10-22";"99.14";"13.74";"7";"0";"51";"100";"23.53";"1.84";"0";"27.45";"21.57";"5.88";"0.41";"0.22";"5.88";"3.92"
"Matías Alejandro Galarza";"LDM";"all";"all";"59042";"M. Galarza";"2002-03-04";"80.89";"16.66";"5";"0";"61";"100";"1.64";"0.38";"0";"34.43";"29.51";"3.28";"0.12";"0.1";"0";"0"
"Rodrigo Eduardo Echeverría Sáez";"LDM";"all";"all";"54634";"R. Echeverría";"1995-04-07";"100.9";"18.59";"5";"0";"72";"100";"25";"1.66";"1.39";"29.17";"22.22";"2.78";"0.4";"0.22";"5.56";"2.78"
"Rodrigo Fernández Cedrés";"LDM";"all";"all";"38172";"R. Fernández";"1996-01-03";"96.81";"17.78";"5";"0";"47";"100";"6.38";"0.63";"0";"19.15";"14.89";"2.13";"0.19";"0.06";"2.13";"0"
"Siro Ignacio Cabral Rosané";"LDM";"all";"all";"36814";"S. Rosané";"2000-06-07";"77.41";"14.58";"7";"1";"73";"100";"10.96";"0.74";"0";"32.88";"28.77";"0";"0.09";"0.04";"1.37";"0"
"Bruno Barticciotto Di Bartolo";"LF";"all";"all";"38593";"B. Barticciotto";"2001-05-07";"77.99";"16.94";"6";"0";"165";"100";"44.24";"2.85";"1.21";"31.52";"16.97";"4.24";"0.91";"0.28";"13.94";"4.24"
"Benjamín Domínguez";"LF";"all";"all";"73443";"B. Domínguez";"2003-09-19";"91.31";"18.71";"7";"0";"184";"100";"42.39";"3.34";"1.09";"45.65";"29.35";"7.07";"1.22";"0.56";"15.22";"8.15"
"Maximiliano Nahuel Salas";"LF";"all";"all";"34818";"M. Salas";"1997-12-01";"86.68";"21.75";"9";"0";"128";"100";"55.47";"2.98";"0";"35.16";"19.53";"3.12";"0.87";"0.41";"15.62";"7.03"
"Agustín Ezequiel Cardozo";"LM";"all";"all";"38310";"A. Cardozo";"1997-05-30";"97.56";"20.52";"6";"0";"61";"100";"3.28";"0.39";"0";"40.98";"39.34";"1.64";"0.22";"0.2";"1.64";"1.64"
"Adrián Guillermo Sánchez";"LM";"all";"all";"38662";"A. Sánchez";"1999-05-14";"94.62";"16.86";"15";"0";"307";"100";"13.03";"1.24";"0";"36.81";"30.62";"1.63";"0.4";"0.25";"5.21";"2.93"
"Diego Rubén Tonetto";"LM";"all";"all";"809498";"D. Tonetto";"1988-12-05";"67.92";"12.95";"6";"0";"57";"100";"5.26";"0.63";"1.75";"28.07";"26.32";"1.75";"0.12";"0.11";"0";"0"
"Agustín Ezequiel Almendra";"LM";"all";"all";"28747";"E. Almendra";"2000-02-11";"76.77";"17.13";"11";"0";"195";"100";"27.18";"1.71";"0";"33.33";"26.67";"3.08";"0.5";"0.37";"8.72";"5.64"
"Elián Mateo Irala";"LM";"all";"all";"167745";"E. Irala";"2004-07-06";"91.82";"17.28";"8";"0";"126";"100";"14.29";"1.12";"0";"30.95";"19.05";"2.38";"0.4";"0.26";"5.56";"3.17"
"Esteban Leonardo Rolón";"LM";"all";"all";"14156";"E. Rolón";"1995-03-25";"73.9";"15.5";"12";"0";"246";"100";"18.29";"1.36";"0.41";"28.86";"21.54";"2.44";"0.35";"0.25";"4.47";"2.85"
"Gastón Andrés Lódico";"LM";"all";"all";"36759";"G. Lódico";"1998-05-28";"89.39";"15.79";"21";"0";"587";"100";"15.16";"1.26";"0.17";"34.24";"27.26";"3.07";"0.34";"0.21";"3.75";"2.21"
"Iván Alejandro Gómez";"LM";"all";"all";"28669";"I. Gómez";"1997-02-28";"74.65";"11.76";"5";"0";"123";"100";"27.64";"1.97";"0";"32.52";"26.83";"2.44";"0.4";"0.29";"5.69";"3.25"
"Ignacio Agustín Rodríguez";"LM";"all";"all";"169248";"I. Rodríguez";"2002-02-22";"98.06";"16";"5";"1";"123";"100";"27.64";"1.71";"0.81";"43.09";"28.46";"1.63";"0.59";"0.35";"8.94";"4.07"
"José Ignacio Florentín Bobadilla";"LM";"all";"all";"38166";"J. Florentín";"1996-07-05";"99.2";"21.77";"7";"0";"151";"100";"37.09";"2.38";"1.32";"31.79";"23.18";"1.99";"0.68";"0.25";"9.93";"3.97"
"Kevin Facundo Gutiérrez";"LM";"all";"all";"26483";"K. Gutiérrez";"1997-06-03";"99.5";"22.09";"5";"0";"79";"100";"5.06";"0.45";"0";"35.44";"32.91";"2.53";"0.06";"0.06";"0";"0"
"Kevin Alejandro Vázquez";"LM";"all";"all";"810449";"K. Vázquez";"2001-03-19";"98.36";"27.01";"5";"0";"82";"100";"1.22";"0.35";"0";"25.61";"24.39";"0";"0.05";"0.05";"0";"0"
"Kevin Andrés Zenón";"LM";"all";"all";"36878";"K. Zenón";"2001-07-30";"82.72";"17.91";"5";"0";"169";"100";"17.75";"1.53";"0";"31.36";"24.85";"1.78";"0.3";"0.21";"3.55";"1.78"
"Leonel Marcelo Picco";"LM";"all";"all";"36709";"L. Picco";"1998-10-22";"96.33";"11.48";"5";"0";"27";"100";"14.81";"0.92";"0";"3.7";"3.7";"0";"0.02";"0.02";"0";"0"
"Lautaro Nicolás Ríos";"LM";"all";"all";"42548";"L. Ríos";"2000-10-09";"76.76";"12.09";"9";"0";"168";"100";"37.5";"2.34";"0";"32.14";"24.4";"5.36";"0.58";"0.34";"8.33";"3.57"
"Manuel García";"LM";"all";"all";"57485";"M. García";"1999-06-11";"96.01";"11.76";"6";"0";"79";"100";"29.11";"1.93";"2.53";"29.11";"18.99";"5.06";"0.33";"0.27";"3.8";"3.8"
"Maximiliano Eduardo Meza";"LM";"all";"all";"12057";"M. Meza";"1992-12-15";"85.15";"21.16";"8";"0";"214";"100";"26.64";"2.02";"0.93";"39.72";"32.71";"4.21";"0.69";"0.43";"8.41";"5.14"
"Mauro Rodolfo Pittón";"LM";"all";"all";"26313";"M. Pittón";"1994-08-08";"90.3";"17.28";"15";"0";"356";"100";"29.21";"1.88";"0.56";"34.55";"26.12";"2.25";"0.56";"0.26";"7.3";"2.81"
"Osvaldo Nicolás Fabián Gaitán";"LM";"all";"all";"8014";"N. Gaitán";"1988-02-23";"84.11";"13.13";"5";"0";"111";"100";"27.03";"2.2";"0.9";"40.54";"32.43";"2.7";"0.65";"0.45";"7.21";"5.41"
"Nicolás Garayalde";"LM";"all";"all";"36871";"N. Garayalde";"1999-07-21";"83.05";"16.68";"9";"0";"112";"100";"22.32";"1.34";"0";"26.79";"20.54";"4.46";"0.42";"0.37";"6.25";"5.36"
"Nicolás Adrián Oroz";"LM";"all";"all";"70906";"N. Oroz";"1994-04-01";"81.32";"17.7";"8";"1";"208";"100";"23.08";"1.84";"0";"31.73";"24.52";"3.37";"0.37";"0.27";"4.81";"3.37"
"Pablo Ezequiel De Blasis";"LM";"all";"all";"8315";"P. De Blasis";"1988-02-04";"95.03";"20.18";"6";"0";"168";"100";"35.71";"2.63";"0";"38.1";"25.6";"4.76";"0.79";"0.41";"13.1";"7.14"
"Pablo Monje";"LM";"all";"all";"809490";"P. Monje";"1997-02-06";"95.55";"11.27";"15";"0";"55";"100";"7.27";"0.49";"0";"29.09";"27.27";"0";"0.16";"0.15";"1.82";"1.82"
