"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Gonzalo Rubén Piovi";"LCB";"all";"all";"28703";"G. Piovi";"1994-09-08";"100.1";"25.91";"20";"0";"369";"100";"44.99";"1.21";"0.57";"80.72";"131.71";"0.33";"36.31";"2.17";"0";"17.34";"7.05";"3.79"
"Rodrigo Sebastián Aguirre Soto";"CF";"all";"all";"38250";"R. Aguirre";"1994-10-01";"82.74";"17.39";"11";"0";"59";"100";"74.58";"3.36";"2.88";"59.09";"155.93";"1.5";"44.07";"18.64";"3.39";"49.15";"40.68";"22.03"
"Franco Matías Russo Panos";"RCB";"all";"all";"25676";"F. Russo";"1994-10-25";"101.16";"18.04";"19";"2";"98";"100";"54.08";"0.36";"0.19";"83.02";"117.35";"0.12";"44.9";"4.08";"0";"4.08";"2.04";"1.02"
"Matheus Dória Macedo";"LCB";"all";"all";"7147";"Dória";"1994-11-08";"101.64";"19.36";"28";"0";"213";"100";"52.58";"0.45";"0.27";"79.46";"126.29";"0.15";"41.78";"0.94";"0";"2.82";"1.41";"0"
"Óliver Torres Muñoz";"LM";"all";"all";"8194";"Óliver Torres";"1994-11-10";"82.24";"18.77";"7";"0";"100";"100";"73";"2.41";"1.38";"80.82";"149";"0.85";"59";"6";"0";"29";"22";"16"
"Óliver Torres Muñoz";"RM";"all";"all";"8194";"Óliver Torres";"1994-11-10";"76.69";"21.09";"11";"0";"184";"100";"54.89";"1.83";"1.01";"75.25";"135.33";"0.53";"41.3";"7.07";"0.54";"25";"11.41";"4.89"
"Ricardo Chávez Soto";"RB";"all";"all";"34811";"R. Chávez";"1994-11-19";"97.12";"23.43";"21";"0";"355";"100";"61.97";"1.09";"0.76";"80";"143.1";"0.39";"49.58";"4.51";"1.41";"14.93";"9.86";"4.79"
"Ricardo Chávez Soto";"RWB";"all";"all";"34811";"R. Chávez";"1994-11-19";"94.67";"21.54";"7";"0";"118";"100";"65.25";"1.46";"0.93";"75.32";"161.02";"0.49";"49.15";"4.24";"0.85";"21.19";"14.41";"7.63"
"Fernando Gorriarán Fontes";"LDM";"all";"all";"36133";"F. Gorriarán";"1994-11-27";"103.26";"19.65";"6";"0";"70";"100";"68.57";"1.84";"1.41";"58.33";"127.14";"0.81";"40";"2.86";"0";"27.14";"21.43";"14.29"
"Fernando Gorriarán Fontes";"RDM";"all";"all";"36133";"F. Gorriarán";"1994-11-27";"98.05";"23.24";"12";"0";"157";"100";"63.69";"1.44";"0.98";"73";"135.03";"0.67";"46.5";"5.73";"0";"20.38";"14.01";"9.55"
"Fernando Gorriarán Fontes";"RM";"all";"all";"36133";"F. Gorriarán";"1994-11-27";"90.79";"22.65";"8";"0";"114";"100";"64.04";"2.03";"1.32";"68.49";"134.21";"0.56";"43.86";"7.89";"0";"30.7";"17.54";"7.89"
"Georgios Giakoumakis";"CF";"all";"all";"12706";"G. Giakoumakis";"1994-12-09";"79.84";"18.68";"13";"3";"83";"100";"79.52";"3.38";"2.8";"69.7";"173.49";"1.55";"55.42";"9.64";"1.2";"49.4";"36.14";"24.1"
"Guillermo Martínez Ayala";"CF";"all";"all";"36281";"G. Martínez";"1995-03-15";"86.71";"19.09";"17";"0";"76";"100";"48.68";"3.08";"1.28";"75.68";"140.79";"1.01";"36.84";"5.26";"1.32";"43.42";"15.79";"10.53"
"Domingo Felipe Blanco";"LW";"all";"all";"25446";"D. Blanco";"1995-04-22";"94.36";"22.87";"5";"0";"40";"100";"55";"1.79";"1.01";"77.27";"155";"0.43";"42.5";"7.5";"0";"27.5";"15";"2.5"
"Óscar Gibram Manzanarez Pérez";"RCB";"all";"all";"324059";"Ó. Manzanarez";"1995-04-24";"100.11";"14.55";"5";"0";"17";"100";"64.71";"0.13";"0.06";"90.91";"135.29";"0.06";"58.82";"0";"0";"0";"0";"0"
"Luciano Javier Cabral";"CF";"all";"all";"522696";"L. Cabral";"1995-04-26";"100.45";"20.64";"5";"0";"80";"100";"67.5";"1.61";"1.05";"77.78";"131.25";"0.58";"52.5";"6.25";"1.25";"26.25";"17.5";"7.5"
"Luis Francisco Romo Barrón";"RM";"all";"all";"36267";"L. Romo";"1995-06-05";"96.97";"22.87";"10";"0";"146";"100";"56.85";"1.91";"0.98";"73.49";"136.99";"0.56";"41.78";"4.79";"1.37";"30.82";"14.38";"8.22"
"Érick Gabriel Gutiérrez Galaviz";"LDM";"all";"all";"12075";"É. Gutiérrez";"1995-06-15";"94.83";"20.22";"5";"0";"39";"100";"56.41";"1.76";"0.92";"81.82";"143.59";"0.82";"46.15";"0";"0";"28.21";"12.82";"12.82"
"Érick Gabriel Gutiérrez Galaviz";"LM";"all";"all";"12075";"É. Gutiérrez";"1995-06-15";"96.32";"20.15";"12";"0";"116";"100";"60.34";"1.88";"1.26";"78.57";"127.59";"0.64";"47.41";"1.72";"0.86";"25";"15.52";"9.48"
"Lucas Gabriel Merolla";"CB";"all";"all";"26464";"L. Merolla";"1995-06-27";"98.1";"20.28";"12";"0";"55";"100";"40";"0.85";"0.24";"59.09";"118.18";"0.07";"23.64";"0";"0";"5.45";"3.64";"0"
"Jhonder Leonel Cádiz Fernández";"CF";"all";"all";"5004";"J. Cádiz";"1995-07-29";"92.84";"20.62";"22";"0";"128";"100";"78.12";"3.41";"2.98";"59";"161.72";"1.65";"46.09";"14.06";"3.12";"45.31";"37.5";"21.09"
"Luis Antonio Amarilla Lencina";"CF";"all";"all";"36612";"L. Amarilla";"1995-08-25";"101.4";"20";"14";"0";"135";"100";"69.63";"2.47";"1.7";"65.96";"154.07";"0.94";"45.93";"5.93";"0.74";"38.52";"25.19";"14.07"
"Jorge Agustín Rodríguez";"DM";"all";"all";"28657";"J. Rodríguez";"1995-09-15";"96.43";"24.6";"13";"0";"105";"100";"55.24";"1.11";"0.55";"75.86";"120.95";"0.34";"41.9";"6.67";"0";"17.14";"8.57";"3.81"
"Jorge Agustín Rodríguez";"RDM";"all";"all";"28657";"J. Rodríguez";"1995-09-15";"98.75";"22.59";"10";"0";"63";"100";"49.21";"0.89";"0.46";"83.87";"122.22";"0.37";"41.27";"7.94";"0";"17.46";"9.52";"7.94"
"Jorge Agustín Rodríguez";"RM";"all";"all";"28657";"J. Rodríguez";"1995-09-15";"100.24";"22.67";"5";"0";"32";"100";"53.12";"1.02";"0.59";"82.35";"125";"0.45";"43.75";"3.12";"3.12";"15.62";"12.5";"9.38"
"Rubén Duarte Sánchez";"LB";"all";"all";"9335";"Rubén Duarte";"1995-10-18";"102.5";"21.66";"7";"0";"61";"100";"45.9";"0.87";"0.41";"78.57";"126.23";"0.22";"36.07";"1.64";"0";"13.11";"6.56";"3.28"
"Rubén Duarte Sánchez";"LCB";"all";"all";"9335";"Rubén Duarte";"1995-10-18";"99.16";"20.97";"23";"0";"225";"100";"43.56";"0.75";"0.32";"78.57";"124";"0.21";"34.22";"2.22";"0.44";"9.33";"4";"1.78"
"Emanuel Reynoso";"AM";"all";"all";"25439";"E. Reynoso";"1995-11-16";"88.43";"24.76";"6";"0";"122";"100";"63.11";"2.26";"1.23";"77.92";"143.44";"0.78";"49.18";"4.92";"0.82";"36.89";"21.31";"13.93"
"Jhon Eduard Murillo Romaña";"RW";"all";"all";"5003";"J. Murillo";"1995-11-21";"93.7";"18.03";"12";"0";"121";"100";"56.2";"2.58";"1.87";"63.24";"147.11";"0.88";"35.54";"4.13";"0.83";"30.58";"20.66";"7.44"
"Ignacio Pussetto";"CF";"all";"all";"14091";"I. Pussetto";"1995-12-21";"78.39";"17.09";"10";"0";"62";"100";"51.61";"2.43";"0.83";"50";"124.19";"0.43";"25.81";"3.23";"0";"38.71";"11.29";"4.84"
"Gustavo Henrique Ferrareis";"RB";"all";"all";"31681";"Gustavo Ferrareis";"1996-01-02";"98.9";"18.74";"8";"0";"96";"100";"56.25";"1.07";"0.66";"72.22";"138.54";"0.49";"40.62";"5.21";"0";"12.5";"8.33";"5.21"
"Gustavo Henrique Ferrareis";"RWB";"all";"all";"31681";"Gustavo Ferrareis";"1996-01-02";"90.52";"15.18";"13";"0";"111";"100";"63.96";"1.39";"0.9";"73.24";"144.14";"0.34";"46.85";"1.8";"0";"18.02";"12.61";"2.7"
"Alexis Francisco Peña López";"CB";"all";"all";"36372";"A. Peña";"1996-01-13";"104.07";"19.14";"12";"0";"59";"100";"49.15";"0.15";"0.03";"93.1";"118.64";"0.02";"45.76";"0";"0";"1.69";"0";"0"
"Alexis Francisco Peña López";"RCB";"all";"all";"36372";"A. Peña";"1996-01-13";"102.81";"18.29";"5";"0";"23";"100";"43.48";"0.12";"0.03";"90";"113.04";"0.02";"39.13";"0";"0";"0";"0";"0"
"Christian Hernando Rivera Cuéllar";"RM";"all";"all";"34833";"Christian Rivera";"1996-01-14";"101.11";"27.83";"10";"0";"104";"100";"56.73";"0.84";"0.51";"89.83";"115.38";"0.32";"50.96";"1.92";"0.96";"5.77";"3.85";"1.92"
"Edson Antonio Gutiérrez Moreno";"RB";"all";"all";"36183";"E. Gutiérrez";"1996-01-19";"100.45";"22.79";"6";"0";"72";"100";"48.61";"1.24";"0.3";"82.86";"122.22";"0.22";"40.28";"2.78";"0";"8.33";"2.78";"1.39"
"Edson Antonio Gutiérrez Moreno";"RCB";"all";"all";"36183";"E. Gutiérrez";"1996-01-19";"98.74";"17.38";"9";"0";"70";"100";"50";"0.31";"0.18";"80";"121.43";"0.13";"40";"0";"0";"0";"0";"0"
"Ulises Rivas Gilio";"RM";"all";"all";"23349";"U. Rivas";"1996-01-25";"77.95";"17.78";"8";"0";"34";"100";"61.76";"1.19";"0.64";"66.67";"129.41";"0.29";"41.18";"2.94";"0";"17.65";"11.76";"2.94"
"Sébastien Salles-Lamonge";"AM";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"88.57";"22.64";"5";"1";"78";"100";"66.67";"1.51";"1.11";"84.62";"139.74";"0.68";"56.41";"8.97";"1.28";"24.36";"17.95";"10.26"
"Sébastien Salles-Lamonge";"CF";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"83.83";"25.21";"5";"1";"83";"100";"75.9";"2.52";"1.44";"69.84";"149.4";"0.74";"53.01";"8.43";"1.2";"36.14";"19.28";"10.84"
"Sébastien Salles-Lamonge";"LW";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"81.69";"21.78";"7";"0";"94";"100";"59.57";"2.06";"1.19";"76.79";"143.62";"0.85";"45.74";"7.45";"1.06";"28.72";"11.7";"6.38"
"Sébastien Salles-Lamonge";"RM";"all";"all";"9686";"S. Salles-Lamonge";"1996-01-28";"90.31";"20.2";"5";"0";"71";"100";"64.79";"1.97";"1.32";"84.78";"126.76";"1.07";"54.93";"14.08";"1.41";"28.17";"21.13";"16.9"
"Eduardo Gabriel dos Santos Bauermann";"RCB";"all";"all";"53209";"Eduardo Bauermann";"1996-02-13";"100.49";"23.48";"14";"0";"65";"100";"24.62";"0.32";"0.1";"87.5";"118.46";"0.06";"21.54";"0";"0";"0";"0";"0"
"Diber Armando Cambindo Abonia";"CF";"all";"all";"43847";"D. Cambindo";"1996-02-17";"87.3";"14.79";"25";"0";"118";"100";"73.73";"2.72";"2.18";"70.11";"137.29";"1.12";"51.69";"11.02";"1.69";"41.53";"29.66";"17.8"
"José Juan García Manríquez";"LCB";"all";"all";"63229";"J. García";"1996-02-26";"89.97";"17.89";"6";"0";"38";"100";"47.37";"0.16";"0.04";"94.44";"113.16";"0.04";"44.74";"0";"0";"0";"0";"0"
"José Juan García Manríquez";"RCB";"all";"all";"63229";"J. García";"1996-02-26";"96.77";"18.16";"8";"0";"64";"100";"45.31";"0.13";"0.08";"96.55";"129.69";"0.08";"43.75";"0";"0";"0";"0";"0"
"Oussama Idrissi";"LW";"all";"all";"8290";"O. Idrissi";"1996-02-26";"92.46";"21.44";"26";"0";"458";"100";"58.3";"2.22";"1.36";"75.28";"154.15";"0.88";"43.89";"8.52";"0.66";"38.43";"22.05";"13.54"
"Leonardo Gabriel Suárez";"RW";"all";"all";"13951";"L. Suárez";"1996-03-30";"80.47";"17.36";"7";"0";"85";"100";"54.12";"2.02";"1.25";"67.39";"142.35";"0.54";"36.47";"5.88";"0";"34.12";"21.18";"9.41"
"Bryan Colula Alarcón";"RB";"all";"all";"34824";"B. Colula";"1996-04-06";"98.43";"20.38";"11";"0";"160";"100";"63.12";"1.14";"0.77";"74.26";"135.62";"0.3";"46.88";"1.25";"0";"10";"6.25";"2.5"
"Bryan Colula Alarcón";"RWB";"all";"all";"34824";"B. Colula";"1996-04-06";"95.8";"20.02";"13";"0";"177";"100";"57.63";"1.17";"0.67";"73.53";"132.77";"0.39";"42.37";"2.26";"0";"16.38";"8.47";"4.52"
"Brayan Eduardo Garnica Cortéz";"RW";"all";"all";"23253";"B. Garnica";"1996-05-27";"90.39";"15.32";"8";"0";"79";"100";"64.56";"1.36";"0.77";"70.59";"144.3";"0.58";"45.57";"11.39";"0";"22.78";"12.66";"10.13"
"Jefferson Alfredo Intriago Mendoza";"LM";"all";"all";"18264";"J. Intriago";"1996-06-04";"90.21";"18.98";"7";"0";"60";"100";"60";"0.63";"0.29";"97.22";"110";"0.26";"58.33";"0";"0";"6.67";"3.33";"1.67"
"José Iván Rodríguez Rebollar";"LM";"all";"all";"23403";"José Rodríguez";"1996-06-17";"94.75";"17.87";"10";"0";"55";"100";"50.91";"0.76";"0.47";"82.14";"123.64";"0.31";"41.82";"3.64";"1.82";"10.91";"7.27";"3.64"
"José María Canale Domínguez";"LCB";"all";"all";"38905";"J. Canale";"1996-07-20";"101.72";"16.41";"17";"2";"76";"100";"38.16";"0.32";"0.14";"79.31";"105.26";"0.07";"30.26";"0";"0";"3.95";"1.32";"1.32"
"Diego Luis Valoyes Ruíz";"RW";"all";"all";"26555";"D. Valoyes";"1996-09-22";"79.84";"13.34";"7";"0";"56";"100";"75";"2.97";"2.43";"61.9";"151.79";"0.7";"46.43";"3.57";"0";"35.71";"30.36";"10.71"
"Diego Armando Barbosa Zaragoza";"RB";"all";"all";"34784";"D. Barbosa";"1996-09-25";"93.37";"23.06";"13";"0";"141";"100";"57.45";"1";"0.79";"74.07";"131.21";"0.36";"42.55";"6.38";"0.71";"12.06";"11.35";"6.38"
"Edgar Zaldívar Valverde";"RB";"all";"all";"36408";"E. Zaldívar";"1996-10-17";"86.84";"16.32";"10";"0";"80";"100";"51.25";"0.96";"0.56";"82.93";"131.25";"0.32";"42.5";"1.25";"0";"12.5";"7.5";"3.75"
"Agustín Palavecino Lamela";"LM";"all";"all";"38889";"A. Palavecino";"1996-11-09";"91.3";"16.51";"11";"0";"99";"100";"54.55";"2.02";"1.31";"74.07";"154.55";"0.74";"40.4";"11.11";"2.02";"29.29";"17.17";"10.1"
"Agustín Palavecino Lamela";"RM";"all";"all";"38889";"A. Palavecino";"1996-11-09";"102.49";"18.95";"12";"1";"155";"100";"61.94";"2.08";"1.44";"76.04";"135.48";"1.02";"47.1";"12.26";"3.23";"32.9";"22.58";"16.13"
"Brian Alejandro Rubio Rodríguez";"CF";"all";"all";"36236";"B. Rubio";"1996-11-09";"83.13";"18.27";"12";"0";"91";"100";"63.74";"2.18";"1.31";"77.59";"140.66";"0.82";"49.45";"13.19";"0";"32.97";"21.98";"14.29"
"Fernando David Arce Juárez";"RM";"all";"all";"34814";"F. Arce";"1996-11-27";"90.21";"16.99";"5";"0";"17";"100";"52.94";"0.56";"0.25";"77.78";"111.76";"0.21";"41.18";"0";"0";"11.76";"5.88";"5.88"
"Oscar Eduardo Estupiñán Vallesilla";"CF";"all";"all";"16053";"O. Estupiñán";"1996-12-29";"94.72";"18.88";"21";"0";"122";"100";"72.95";"1.78";"1.38";"59.55";"152.46";"0.64";"43.44";"13.11";"0.82";"29.51";"20.49";"8.2"
"Carlos Alberto Rodríguez Gómez";"DM";"all";"all";"36178";"C. Rodríguez";"1997-01-03";"93.35";"24.29";"9";"0";"154";"100";"57.79";"2.17";"1.27";"80.9";"135.71";"0.88";"46.75";"4.55";"1.3";"28.57";"16.23";"10.39"
"Carlos Alberto Rodríguez Gómez";"LM";"all";"all";"36178";"C. Rodríguez";"1997-01-03";"95.95";"24.6";"13";"0";"221";"100";"57.47";"1.78";"0.99";"80.31";"152.04";"0.68";"46.15";"9.05";"1.36";"29.86";"17.65";"11.31"
"Carlos Alberto Rodríguez Gómez";"RM";"all";"all";"36178";"C. Rodríguez";"1997-01-03";"97.61";"24.49";"11";"1";"209";"100";"54.07";"1.71";"0.93";"76.99";"143.06";"0.64";"41.63";"4.31";"0.96";"28.71";"17.22";"11.48"
"Ronaldo Cisneros Morell";"CF";"all";"all";"36282";"R. Cisneros";"1997-01-08";"65.34";"11.33";"6";"0";"27";"100";"55.56";"2.47";"1.61";"60";"125.93";"0.29";"33.33";"3.7";"0";"37.04";"18.52";"3.7"
"Miguel Ángel Tapias Dávila";"LCB";"all";"all";"36106";"M. Tapias";"1997-01-09";"101.84";"20.92";"9";"0";"76";"100";"42.11";"0.42";"0.25";"90.62";"123.68";"0.17";"38.16";"1.32";"0";"2.63";"2.63";"1.32"
"Ismael Govea Solorzano";"RB";"all";"all";"36139";"I. Govea";"1997-02-20";"87.76";"17.1";"6";"0";"51";"100";"52.94";"0.45";"0.2";"62.96";"127.45";"0.12";"33.33";"0";"0";"1.96";"0";"0"
"Jesús Ricardo Angulo Uriarte";"AM";"all";"all";"36216";"J. Angulo";"1997-02-20";"71.97";"19.9";"11";"0";"114";"100";"72.81";"2.69";"1.57";"84.34";"152.63";"1.23";"61.4";"8.77";"1.75";"41.23";"25.44";"16.67"
"Jesús Ricardo Angulo Uriarte";"CF";"all";"all";"36216";"J. Angulo";"1997-02-20";"75.83";"17.15";"7";"0";"73";"100";"67.12";"2.45";"1.57";"81.63";"156.16";"1.05";"54.79";"13.7";"0";"38.36";"26.03";"16.44"
"Jesús Ricardo Angulo Uriarte";"RW";"all";"all";"36216";"J. Angulo";"1997-02-20";"87.4";"20.27";"6";"0";"75";"100";"66.67";"3.13";"2.37";"92";"156";"2.17";"61.33";"14.67";"1.33";"50.67";"34.67";"32"
"Erick Germain Aguirre Tafolla";"RB";"all";"all";"18030";"E. Aguirre";"1997-02-23";"95.32";"23.11";"9";"0";"122";"100";"51.64";"1.17";"0.73";"68.25";"134.43";"0.37";"35.25";"3.28";"1.64";"18.03";"13.11";"4.92"
"Carlos Rodolfo Rotondi";"LB";"all";"all";"43859";"C. Rotondi";"1997-03-02";"93.67";"24.06";"5";"0";"85";"100";"57.65";"2.4";"1.49";"73.47";"160";"1.07";"42.35";"14.12";"2.35";"30.59";"21.18";"14.12"
"Carlos Rodolfo Rotondi";"LW";"all";"all";"43859";"C. Rotondi";"1997-03-02";"89.21";"23.18";"6";"0";"94";"100";"65.96";"2.53";"1.87";"54.84";"153.19";"0.59";"36.17";"8.51";"2.13";"43.62";"27.66";"7.45"
"Carlos Rodolfo Rotondi";"LWB";"all";"all";"43859";"C. Rotondi";"1997-03-02";"92.29";"23.39";"23";"0";"364";"100";"67.58";"2.25";"1.71";"72.36";"166.21";"1";"48.9";"9.62";"1.37";"32.42";"25.55";"15.11"
"Shamar Nicholson";"CF";"all";"all";"16910";"S. Nicholson";"1997-03-16";"82.75";"21.71";"5";"0";"28";"100";"71.43";"3.76";"2.77";"65";"153.57";"1.2";"46.43";"14.29";"10.71";"39.29";"25";"14.29"
"Adonis Stalin Preciado Quintero";"CF";"all";"all";"38297";"A. Preciado";"1997-03-23";"92.52";"14.94";"5";"0";"48";"100";"77.08";"3.86";"3.09";"67.57";"179.17";"1.37";"52.08";"8.33";"2.08";"47.92";"33.33";"14.58"
"Adonis Stalin Preciado Quintero";"LW";"all";"all";"38297";"A. Preciado";"1997-03-23";"98.78";"17.45";"7";"0";"71";"100";"73.24";"2.8";"1.97";"73.08";"163.38";"1.13";"53.52";"12.68";"4.23";"40.85";"28.17";"15.49"
"Alan Mozo Rodríguez";"RB";"all";"all";"36151";"A. Mozo";"1997-04-05";"101.91";"22.61";"13";"0";"139";"100";"56.12";"1.54";"1.09";"66.67";"144.6";"0.31";"37.41";"1.44";"0.72";"23.02";"15.83";"5.04"
"Alan Mozo Rodríguez";"RWB";"all";"all";"36151";"A. Mozo";"1997-04-05";"93.33";"20.56";"10";"0";"129";"100";"55.04";"1.83";"1.14";"67.61";"139.53";"0.53";"37.21";"3.1";"0";"28.68";"18.6";"7.75"
"Facundo Federico Waller Martiarena";"LM";"all";"all";"25979";"F. Waller";"1997-04-09";"90.64";"15.82";"10";"0";"96";"100";"66.67";"1.58";"0.96";"68.75";"143.75";"0.59";"45.83";"6.25";"2.08";"23.96";"12.5";"7.29"
"Álvaro Fidalgo Fernández";"AM";"all";"all";"31954";"Álvaro Fidalgo";"1997-04-09";"93.46";"24.29";"7";"0";"136";"100";"61.76";"2.49";"1.69";"85.71";"143.38";"0.98";"52.94";"8.09";"2.21";"32.35";"22.06";"16.18"
"Álvaro Fidalgo Fernández";"LM";"all";"all";"31954";"Álvaro Fidalgo";"1997-04-09";"94.46";"20.63";"16";"0";"267";"100";"58.43";"1.69";"1.04";"83.33";"139.7";"0.75";"48.69";"7.49";"1.12";"26.22";"18.35";"13.11"
"Álvaro Fidalgo Fernández";"LW";"all";"all";"31954";"Álvaro Fidalgo";"1997-04-09";"100.45";"19.81";"9";"0";"172";"100";"62.21";"2.03";"1.43";"71.96";"138.37";"0.85";"44.77";"4.07";"1.74";"29.07";"20.35";"12.79"
"Jordan Steeven Sierra Flores";"LM";"all";"all";"34780";"J. Sierra";"1997-04-23";"93.88";"16.47";"8";"0";"72";"100";"62.5";"1.97";"1.45";"66.67";"130.56";"0.74";"41.67";"2.78";"0";"29.17";"20.83";"13.89"
"Jordan Steeven Sierra Flores";"RM";"all";"all";"34780";"J. Sierra";"1997-04-23";"87.75";"18.95";"9";"0";"78";"100";"61.54";"1.73";"1";"85.42";"139.74";"0.68";"52.56";"6.41";"0";"24.36";"12.82";"6.41"
"Lucas Ariel Rodríguez";"CF";"all";"all";"24754";"L. Rodríguez";"1997-04-27";"81.17";"18.45";"6";"0";"45";"100";"64.44";"2.06";"1.38";"86.21";"126.67";"1.19";"55.56";"13.33";"2.22";"37.78";"24.44";"22.22"
"Kevin Alexander Balanta Lucumí";"RCB";"all";"all";"25958";"K. Balanta";"1997-04-28";"85.99";"22.26";"9";"0";"88";"100";"54.55";"0.49";"0.26";"85.42";"126.14";"0.16";"46.59";"3.41";"1.14";"4.55";"2.27";"1.14"
"Nathanael Ananias da Silva";"RCB";"all";"all";"25260";"Nathan Silva";"1997-05-06";"102.45";"21.15";"25";"0";"227";"100";"50.22";"0.34";"0.15";"94.74";"129.52";"0.14";"47.58";"3.08";"0.44";"2.2";"0.44";"0.44"
"Juan Francisco Brunetta";"AM";"all";"all";"26445";"J. Brunetta";"1997-05-12";"90.61";"19.93";"13";"0";"167";"100";"69.46";"2.5";"1.75";"73.28";"161.08";"1.1";"50.9";"9.58";"0.6";"38.32";"25.75";"17.37"
"Juan Francisco Brunetta";"CF";"all";"all";"26445";"J. Brunetta";"1997-05-12";"97.51";"21.58";"5";"0";"79";"100";"69.62";"1.83";"1.36";"74.55";"165.82";"0.91";"51.9";"8.86";"2.53";"39.24";"29.11";"17.72"
"Juan Francisco Brunetta";"LM";"all";"all";"26445";"J. Brunetta";"1997-05-12";"89.76";"21.84";"8";"0";"114";"100";"67.54";"2.62";"1.93";"74.03";"170.18";"1.02";"50";"10.53";"0.88";"32.46";"24.56";"13.16"
"Cristian Yonathan Calderón Del Real";"LB";"all";"all";"36211";"C. Calderón";"1997-05-24";"98.59";"23.34";"12";"0";"172";"100";"62.79";"1.06";"0.61";"87.04";"134.88";"0.4";"54.65";"3.49";"0.58";"11.63";"7.56";"5.23"
"Cristian Yonathan Calderón Del Real";"LWB";"all";"all";"36211";"C. Calderón";"1997-05-24";"87.22";"14.8";"6";"0";"43";"100";"67.44";"1.24";"1.01";"68.97";"130.23";"0.61";"46.51";"2.33";"0";"16.28";"13.95";"6.98"
"Manuel Alejandro Mayorga Almaráz";"LB";"all";"all";"36214";"A. Mayorga";"1997-05-29";"94.99";"14.24";"10";"1";"56";"100";"66.07";"1.67";"1.37";"64.86";"142.86";"0.71";"42.86";"7.14";"3.57";"25";"19.64";"7.14"
"Manuel Alejandro Mayorga Almaráz";"LWB";"all";"all";"36214";"A. Mayorga";"1997-05-29";"83.58";"14.75";"5";"0";"46";"100";"65.22";"1.72";"1.25";"66.67";"139.13";"0.61";"43.48";"2.17";"0";"17.39";"13.04";"6.52"
"Paul Bellón Saracho";"LCB";"all";"all";"170052";"P. Bellón";"1997-06-04";"102.46";"21.91";"27";"0";"199";"100";"56.78";"0.43";"0.23";"89.38";"115.08";"0.15";"50.75";"0.5";"0";"5.03";"2.51";"0.5"
"Francisco Sebastián Córdova Reyes";"LW";"all";"all";"34764";"S. Córdova";"1997-06-12";"78.87";"20.3";"5";"0";"56";"100";"73.21";"2.7";"2.18";"68.29";"148.21";"1.11";"50";"14.29";"0";"41.07";"33.93";"16.07"
"Francisco Sebastián Córdova Reyes";"RW";"all";"all";"34764";"S. Córdova";"1997-06-12";"76.23";"14.86";"6";"0";"62";"100";"66.13";"2.55";"1.77";"75.61";"158.06";"1.11";"50";"6.45";"1.61";"46.77";"30.65";"20.97"
"Adrián Mora Barraza";"LCB";"all";"all";"36180";"A. Mora";"1997-08-15";"97.96";"17.77";"5";"0";"31";"100";"58.06";"0.26";"0.13";"66.67";"125.81";"0.03";"38.71";"0";"0";"0";"0";"0"
"Carlos Uriel Antuna Romero";"RW";"all";"all";"14263";"U. Antuna";"1997-08-21";"74.05";"17.48";"7";"0";"77";"100";"70.13";"3.18";"2.83";"59.26";"167.53";"1.8";"41.56";"12.99";"1.3";"42.86";"37.66";"16.88"
"Franco David Moyano";"DM";"all";"all";"26274";"F. Moyano";"1997-09-13";"96.87";"16.12";"8";"0";"46";"100";"52.17";"1";"0.55";"83.33";"123.91";"0.47";"43.48";"4.35";"0";"13.04";"6.52";"4.35"
"Aldo Jafid Cruz Sánchez";"LB";"all";"all";"34834";"A. Cruz";"1997-09-24";"100.02";"25.45";"10";"3";"160";"100";"55";"0.54";"0.33";"80.68";"126.25";"0.23";"44.38";"2.5";"0";"4.38";"3.12";"1.88"
"Aldo Jafid Cruz Sánchez";"LCB";"all";"all";"34834";"A. Cruz";"1997-09-24";"97.09";"23.89";"15";"0";"230";"100";"50.87";"0.56";"0.31";"78.63";"131.3";"0.22";"40";"1.3";"0";"4.78";"2.61";"1.74"
"Emanuel Gularte Méndez";"CB";"all";"all";"25970";"E. Gularte";"1997-09-30";"98.79";"16.22";"11";"0";"39";"100";"53.85";"0.23";"0.14";"95.24";"125.64";"0.13";"51.28";"0";"0";"0";"0";"0"
