Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Cristian Volpato,Sassuolo,Serie A,2025/2026,523,5.81,10,Right Wing,Centre Attacking Midfielder,Man,Italy,22,14/11/03,187,0.17,0.17,0.11,0.09,1.21,14,29,2,,0.04,0.69,0.25,2.07,0.69,0.21,1.38,0,0.05,0.69,0.86,0.37,3.27,0.49,4.65,2.07,2.58,44,0.34,0,2.07,4.48,0.17,0.11,0.52,0.31,20.33,7.75,0.01,4.31,47.81,2.76,4.82,0.69,0.86,80,0.52,0.63,1.72,75,0.17,44,0.69,0,17.91,13.12,4.13,5.34,1.89,51.13,9.3,52,3.79,71,0.34,0,0,28.94,73,2.93,91,52,1.03,5.17,29,83,10,59.68,5,0.38,0.54,33.93,82,6.9,9.65,2.24,1.03,1.21,0.52,1.89,2.93,0,15,0.52,33,0.52,13,73,14,14,70,16,20.76,14.54,0.92,102,-6.21,19.19,14.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,10,7.32,53,0.14,0.09,0.01,-0.05,,0.2
Cristiano Biraghi,Torino,Serie A,2025/2026,504,5.6,9,Left Wing Back,Left Back,Man,Italy,33,31/08/92,185,0,0,0.01,0.03,0.36,0,0,1,,0,0,0.11,1.25,0,0.05,0.71,0,0.05,0.54,0,0.12,1.61,-0.12,0.18,0.18,0,100,1.07,0,0.18,0,0.71,0.7,1.61,0.82,14.28,10.71,0,4.64,36.86,2.14,5.36,1.79,2.5,67,1.34,2.04,1.43,56,0.89,75,0.54,0,11.07,6.94,3.21,2.14,0.54,39.53,3.93,35,1.43,67,0,0,0,29.46,70,2.68,87,38,1.61,7.14,7,47,-23,55.24,3.04,0.18,0.23,25.18,99,3.87,6.43,2.5,1.43,1.07,0,0.54,1.96,0,50,1.43,50,0,29,63,8,31,61,8,22.69,15.48,0.88,137,-7.22,19.99,21.18,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,7,4.34,36,0.18,0.03,0.01,-0.01,,0.21
Cyril Ngonge,Torino,Serie A,2025/2026,821,9.12,14,Right Centre Forward,Right Wing,Man,Belgium,26,25/05/00,179,0.11,0.11,0.14,0.07,1.97,6,44,3,,0.18,0.11,0.04,0.77,0.11,0.04,0.77,0,0,0,0.22,0.18,2.74,0.04,2.52,1.42,1.1,57,1.64,0,1.97,4.16,0.11,0.17,0.77,0.71,24.22,12.38,0,5.26,55.4,3.07,4.93,0.77,0.88,58,0.91,1.07,1.75,17,0.55,50,1.64,0,21.7,16.34,5.04,4.93,1.1,57.17,13.15,61,4.05,82,0.22,0,0,23.45,69,1.86,83,63,1.42,2.3,27,61,-8,59.53,4.05,0.26,0.35,27.29,79,6.75,8.33,0.99,0.88,0.11,0.11,3.62,4.49,0.11,33,0.33,27,0.22,19,69,12,21,68,11,19.2,16.87,1.03,109,-2.33,19.87,18.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,8,3.46,28,-0.04,0.09,0,-0.04,,0
Dachi Lordkipanidze,Cremonese,Serie A,2025/2026,31,0.34,1,,,Man,Italy,21,07/03/05,185,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2.9,2.9,3.12,0,0,8.71,5.81,0,2.9,55.7,0,8.71,0,2.9,,0,3.12,0,,0,0,0,0,8.71,9.35,0,5.81,0,58.13,5.81,67,2.9,50,0,0,0,20.32,71,0,20,,0,0,0,,,40.52,2.9,0,0,17.42,83,1.6,2.9,0,0,0,0,0,0,0,,0,,0,0,71,29,0,100,0,16.54,,1.05,,,17.38,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,0,,,-0.1,0.04,0.04,,,-0.02
Daniel Boloca,Sassuolo,Serie A,2025/2026,143,1.59,2,Left Centre Midfielder,Left Defensive Midfielder,Man,Italy,27,21/12/98,188,0,0,0.06,0.04,1.26,0,0,1,,0,0,0.01,0.63,0,0.01,0.63,0,0,0,0,0.06,1.89,-0.06,1.26,0.63,0.63,50,0.63,0,0.63,0.63,1.26,1.13,1.26,0.58,25.77,11.94,0,4.4,40.06,2.51,6.91,1.89,3.14,75,1.42,2.55,0,50,0.63,33,0.63,0,23.88,17.63,3.14,2.51,0.63,42.21,8.17,34,0.63,25,0,0,0,37.71,90,1.26,8,50,1.89,1.89,26,94,4,53.52,2.51,0.11,0.11,36.45,97,4.98,8.8,0,0,0,0,0,0,0,,0,0,0,16,74,10,14,64,21,17.33,13.12,0.94,106,-4.21,16.36,13.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,5,3.77,43,-0.05,0.07,0.02,-0.08,,-0.04
Daniel Denoon,Pisa,Serie A,2025/2026,125,1.39,2,Right Centre Back,Right Back,Man,Switzerland,22,27/01/04,187,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,100,2.16,0,0,2.16,0.72,0.37,2.16,0.89,18.02,11.53,0,5.77,35.09,0.72,7.93,1.44,2.16,50,0.51,0.89,2.88,67,1.44,50,0.72,0,13.7,5.83,4.33,1.44,0.72,38.86,5.05,37,0,0,0.72,0,0,24.51,82,2.88,3,50,2.16,5.77,9,50,-32,38.39,0,0.02,0.02,24.51,94,2.17,0.72,0,0,0,0,0,0,0,,0,,0,27,62,11,0,100,0,24.38,9.08,0.93,97,-15.3,22.7,8.84,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,20,,,-0.04,0.02,-0.06,,,-0.08
Daniel Fernando Mosquera Bonilla,Hellas Verona,Serie A,2025/2026,370,4.11,10,Centre Forward,Left Centre Forward,Man,Colombia,26,19/10/99,181,0,0,0.13,0.05,2.44,0,40,5,,0.11,0.49,0.2,1.22,0.49,0.2,1.22,0,0,0,0.49,0.33,3.65,0.16,2.44,1.22,1.22,50,0.97,0,2.44,5.85,0.24,0.1,1.22,0.54,22.89,8.52,0.03,5.85,58.98,3.9,4.63,1.22,1.46,56,0.57,0.67,2.44,20,0.97,40,3.41,0,19.24,10.25,4.87,2.92,1.46,62.71,14.61,76,2.68,92,0.24,0,0,17.05,73,0,22,0,1.7,0,36,46,-26,58.09,1.95,0.28,0.39,22.16,66,6.39,4.87,0.24,0.24,0,0.73,8.77,9.01,0,0,0.24,50,1.22,18,58,25,25,65,10,13.07,13.25,0.92,81,0.18,11.98,10.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,42,18,3.41,31,-0.08,-0.04,-0.04,-0.03,,-0.19
Daniel Maldini,Atalanta,Serie A,2025/2026,212,2.35,7,Left Attacking Midfielder,,Man,Italy,24,10/10/01,188,0,0,0.26,0.09,2.97,0,29,2,,0.28,0,0.12,1.27,0,0.12,1.27,0,0,0,0,0.38,4.25,-0.38,7.64,4.25,3.4,56,1.7,0,0.42,5.52,0.42,0.51,0.85,1.15,15.71,4.67,0,3.4,62.41,5.52,6.8,1.27,1.7,75,1.77,2.29,0.85,0,0.42,75,1.27,0,13.59,18.42,2.97,4.67,0.85,65.44,11.04,81,3.82,82,0.42,0,0,27.61,71,0.42,13,50,0.85,0.85,26,72,2,65,6.37,0.79,0.83,38.65,84,7.01,11.47,0.42,0.42,0,1.27,6.37,6.8,0,0,0.85,67,1.27,15,72,13,15,74,11,14.52,10.89,0.94,103,-3.62,13.61,11.2,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,12,5.56,30,-0.1,0.12,-0.01,0.06,,0.06
Daniel Oyegoke,Hellas Verona,Serie A,2025/2026,38,0.42,3,Right Wing Back,,Man,England,23,02/01/03,188,0,0,0.06,0.03,2.35,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0.06,2.35,-0.06,2.35,2.35,0,100,0,0,2.35,0,0,0,2.35,1.35,18.83,7.06,0,9.42,38.61,4.71,9.42,2.35,2.35,100,1.05,1.05,0,100,0,25,2.35,0,16.48,7.56,7.06,2.35,0,28.03,4.71,29,0,0,0,0,0,18.83,53,0,0,0,2.35,2.35,20,67,13,64.55,2.35,1.75,1.75,18.83,88,4.66,2.35,0,0,0,0,7.06,7.06,0,,0,0,0,33,47,20,0,0,100,17.88,14.35,0.81,81,-3.52,14.47,11.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,13,9.42,54,-0.02,0.1,0.05,-0.13,,0
Daniele Ghilardi,AS Roma,Serie A,2025/2026,37,0.41,3,Right Wing Back,,Man,Italy,23,05/01/03,189,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.82,6.41,4.82,7.09,28.93,9.64,0,2.41,30.42,4.82,7.23,2.41,7.23,50,2.86,9.27,4.82,0,2.41,100,2.41,0,21.7,26.14,0,7.23,0,23.94,2.41,11,2.41,33,0,0,0,19.29,67,0,0,0,4.82,2.41,33,67,0,46.23,2.41,0,0,14.46,100,9.57,2.41,0,0,0,0,0,0,0,,0,,0,22,67,11,0,100,0,25.11,27.77,1,91,2.66,25.12,25.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,44,11,,,0.01,0.05,0.01,,,0.08
Daniele Rugani,Juventus,Serie A,2025/2026,242,2.69,5,Centre Back,Right Centre Back,Man,Italy,31,28/07/94,190,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.37,0.44,4.09,4.7,10.4,4.46,0.04,3.71,29.83,2.97,11.14,1.49,1.86,100,1.94,2.38,1.11,,0,73,2.97,0,7.8,9.49,3.71,1.11,0.37,34.67,1.86,24,0.37,33,0,0,0,50.89,92,4.83,11,87,5.2,4.46,11,56,-35,36.4,0.37,0.45,0.45,33.43,100,5.37,1.11,0,0,0,0.37,0.37,0.37,0,,0,,0.37,12,84,4,0,67,33,21.95,19.86,1.02,117,-2.08,22.38,23.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,10,6,2.45,14,0.02,0.04,0.15,,,0.2
Danilo Cataldi,Lazio,Serie A,2025/2026,1040,11.55,13,Centre Defensive Midfielder,Left Defensive Midfielder,Man,Italy,31,05/08/94,180,0.09,0,0.03,0.03,0.87,0,10,1,100,0.01,0.17,0.12,0.78,0.17,0.09,0.61,0,0.02,0.17,0.17,0.14,1.64,0.03,0.95,0.35,0.61,36,0.69,0,0.52,0.78,1.21,1.45,1.64,1.25,14.89,8.14,0.03,4.93,33.62,5.02,10.39,1.13,2.34,76,0.91,2.36,1.3,60,0.35,76,1.13,0.26,12.47,9.93,4.07,3.55,1.64,37.05,3.64,29,1.82,51,0.17,0,0,42.51,82,2.51,21,50,2.16,4.5,14,78,-3,47.75,3.9,0.35,0.35,33.07,96,3.29,7.27,0.69,0.09,0.61,0,0.35,0.43,0.09,13,0.09,20,0,28,63,10,37,57,6,19.6,18.77,0.92,85,-0.82,18.07,15.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,9,4.12,34,0.02,0.07,0.01,-0.02,,0.08
Danilo Veiga,Lecce,Serie A,2025/2026,1229,13.65,14,Right Back,Right Wing Back,Man,Portugal,23,24/09/02,183,0,0,0.01,0.07,0.15,0,50,0,,0.02,0.07,0.04,0.88,0.07,0.04,0.88,0,0,0,0.07,0.05,1.03,0.02,1.61,0.73,0.88,45,1.17,0,1.39,1.83,1.03,0.78,3.22,2.48,18.83,9.82,0.02,7.11,31.97,3.3,8.2,2.42,3.44,77,2.12,2.9,1.1,80,0.73,45,1.25,0.22,15.31,12.03,5.05,2.34,0.73,37.4,4.62,30,1.39,59,0.22,0,0,33.48,75,2.34,10,50,3.88,4.03,13,53,-22,54.62,4.91,0.16,0.21,29.6,91,4.82,8.5,1.39,1.25,0.15,0,0.37,1.61,0.07,26,0.59,35,0.07,32,55,13,37,52,11,20.01,18.48,0.96,96,-1.54,19.22,17.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,11,3.45,29,0.09,0.05,-0.01,0,,0.13
David Neres,Napoli,Serie A,2025/2026,809,8.98,13,Right Wing,Right Midfielder,Man,Brazil,29,02/03/97,176,0.33,0.33,0.11,0.08,1.45,23,31,2,,0.23,0.33,0.22,1.67,0.22,0.19,1.34,0.11,0.03,0.33,0.67,0.33,3.12,0.34,3.9,1.78,2.12,46,1.34,0,2.67,5.79,0.11,0.16,0.22,0.38,18.81,5.45,0.03,4.79,57.24,3.9,6.12,0.67,0.78,67,0.89,1.05,2.12,50,0.33,13,0.33,0,16.25,18.47,4.12,5.01,1.78,59.26,10.8,66,3.9,78,0.22,0,0,31.17,74,1.34,86,38,1,2.78,22,75,2,66.13,3.01,0.41,0.6,36.51,78,6.85,14.03,2,1.34,0.67,0.56,2.23,3.56,0.11,33,1,28,0.56,10,69,22,10,63,27,16.81,16.09,0.89,90,-0.71,14.91,14.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,14,6.7,50,0.09,0.14,-0.02,0.14,,0.34
David Okereke,Cremonese,Serie A,2025/2026,91,1.01,2,Left Centre Forward,,Man,Nigeria,28,28/08/97,182,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0,0.99,2.97,0,0,1.98,0.79,23.78,10.9,0.05,0.99,44.34,0.99,0.99,0.99,0.99,50,0.66,0.66,0.99,0,0.99,29,3.96,0,21.8,9.22,0.99,0.99,0,49.51,10.9,50,0.99,100,0,0,0,9.91,60,0,0,,1.98,0,30,67,7,61.65,2.97,0.01,0.01,7.93,63,8.45,2.97,0.99,0.99,0,0,0,0.99,0,0,0,,0,20,80,0,0,100,0,10.8,9.59,0.8,72,-1.22,8.67,6.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,20,0.99,6,-0.06,0,0.1,,,0.04
David de Gea,Fiorentina,Serie A,2025/2026,1482,16.47,15,Goalkeeper,,Man,Spain,35,06/11/90,192,0,0,0,,0,,,0,,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0.06,0,0,0,0,,0.18,0,0,0,0,0,0,0,0.06,0.12,0,6.07,1.76,0,2.61,0,0,0,0,0,0,0,0.12,,0,0,0.06,0.03,0,0,0,6.89,0,0,0,,0,0,0,23.25,70,5.95,11,40,3.4,11.35,20,62,-8,11.03,0.79,0.07,0.07,19.06,100,4.6,0.73,0,0,0,0,0,0,0,,0,,0,48,52,0,83,17,0,39.74,42.67,0.74,74,2.93,29.37,31.44,1.27,1.21,-0.06,70,71,-1,0.98,4.19,37,11.23,1.45,0.24,0.18,16.82,-1,23,3,1.32,10,0.1,0.03,,,-0.34,-0.21
Davide Bartesaghi,AC Milan,Serie A,2025/2026,896,9.95,11,Left Wing Back,Left Back,Man,Italy,20,28/12/05,193,0.2,0.2,0.06,0.06,1,20,50,1,,0.13,0,0.15,1.71,0,0.12,1.11,0,0.03,0.6,0.2,0.21,2.71,-0.01,1.21,0.6,0.6,50,0.9,0,0.7,1.71,0.7,0.6,1.41,1.23,17.28,7.74,0.03,4.92,39.53,2.11,3.72,1.61,2.31,76,1.8,2.41,0.8,75,0.5,55,0.6,0.1,14.87,14.12,4.12,3.11,1.31,43.89,5.73,39,1.91,61,0.1,0,0,33.76,79,2.91,91,58,1.51,4.92,15,77,-3,56.04,2.81,0.44,0.58,31.05,93,3.45,10.75,1.71,1,0.7,0.4,1.91,2.91,0,47,1,30,0.3,18,63,19,17,61,22,20.02,16.55,0.95,109,-3.48,18.98,18.01,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,11,5.65,40,0.19,0.05,0.04,0.03,,0.31
Davide Frattesi,Inter Milan,Serie A,2025/2026,247,2.74,8,Right Centre Midfielder,Left Centre Forward,Man,Italy,26,21/09/99,184,0,0,0.19,0.08,2.55,0,43,6,,0.2,0,0.17,1.82,0,0.17,1.82,0,0,0,0,0.36,4.37,-0.36,0.36,0.36,0,100,1.82,0,1.09,1.46,0,0,1.09,1.15,21.86,11.3,0.05,11.66,42.71,2.91,5.1,1.46,1.46,100,2.4,2.4,0.73,100,0,50,1.46,0,19.68,26.47,9.47,5.83,3.28,47.86,9.11,46,3.28,56,0,0,0,14.94,81,0.36,9,100,1.09,0.36,14,50,-31,58.71,0.73,0.32,0.53,16.03,86,5.46,4.74,1.09,1.09,0,1.09,5.83,6.92,0,0,0.73,100,1.46,19,67,14,8,92,0,13.99,11.24,1.04,138,-2.75,14.59,15.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,14,3.86,17,0,0.1,0.02,-0.14,,-0.01
Davide Zappacosta,Atalanta,Serie A,2025/2026,971,10.78,12,Left Wing Back,Right Wing Back,Man,Italy,33,10/06/92,185,0,0,0.06,0.04,1.58,0,18,1,,0.02,0,0.14,1.39,0,0.11,0.83,0,0.03,0.56,0,0.2,2.97,-0.2,1.3,0.74,0.56,57,0.56,0,0.74,1.21,0.65,0.83,0.74,0.81,13.63,5.29,0.01,3.71,44.29,3.8,8.35,0.37,1.02,67,0.54,1.37,0.83,33,0.19,22,0.19,0,12.42,15.29,3.43,2.78,0.93,46.88,5.56,45,2.04,73,0.19,0,0,43.58,82,1.3,10,34,1.11,3.43,12,69,-13,54.01,2.87,0.43,0.5,40.61,95,4.38,13.35,1.3,0.46,0.83,0.28,2.69,3.15,0,43,0.65,32,0.28,18,64,19,20,61,19,18.04,18.11,0.93,94,0.08,16.83,17.03,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,8,5.91,39,0.11,0.11,0.03,-0.06,,0.19
Dennis Johnsen,Cremonese,Serie A,2025/2026,154,1.71,5,Left Centre Forward,Left Midfielder,Man,Norway,28,16/02/98,185,0,0,0.01,0.02,0.59,0,0,0,,0,0.59,0.16,1.17,0.59,0.16,1.17,0,0,0,0.59,0.17,1.76,0.42,2.93,0.59,2.34,20,0,0,2.93,7.03,0,0,0.59,0.65,21.68,9.96,0,5.27,50.44,2.93,5.86,0,0,,0,0,1.17,,0,50,1.76,0,20.51,12.47,5.27,3.52,2.93,54.13,12.31,60,2.34,67,0,0,0,21.68,47,1.76,6,43,1.76,2.93,28,50,3,61.33,2.34,0.07,0.22,24.03,68,3.77,5.27,0.59,0.59,0,0.59,2.34,2.93,0,100,1.17,100,0.59,35,56,9,44,56,0,19.43,16.92,1.01,81,-2.51,19.57,13.73,0,0,0,0,0,,0,0,,0,0,0,0,0,0,49,12,3.22,48,-0.05,-0.05,0.02,-0.02,,-0.1
Denzel Dumfries,Inter Milan,Serie A,2025/2026,762,8.47,11,Right Wing Back,Right Back,Man,Netherlands,30,17/04/96,188,0.12,0.12,0.15,0.14,1.06,11,33,2,,0.15,0,0.08,1.06,0,0.07,0.94,0,0.01,0.12,0.12,0.23,2.13,-0.11,1.3,0.59,0.71,45,0.83,0,0.59,2.01,0.83,1.2,0.83,0.69,12.52,5.9,0,3.78,42.09,3.07,5.67,1.3,2.13,79,1.96,3.16,1.42,67,0.35,38,1.54,0,9.8,13.32,3.19,2.36,0.83,45.4,3.78,39,1.18,50,0.12,0,0,28.11,75,0.47,15,25,0.83,1.89,12,74,-1,61.67,1.42,0.4,0.48,26.22,90,4.01,10.63,1.18,0.94,0.24,0.71,4.72,5.67,0,20,0.59,29,1.18,13,62,25,7,63,30,17.71,16.03,0.93,102,-1.68,16.46,16.34,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,11,4.84,24,0.07,0.04,-0.07,0.04,,0.08
Devyne Rensch,AS Roma,Serie A,2025/2026,307,3.41,8,Left Wing Back,Right Wing Back,Man,Netherlands,23,17/01/03,179,0,0,0.04,0.15,0.29,0,100,0,,0.22,0,0.03,0.29,0,0.03,0.29,0,0,0,0,0.07,0.59,-0.07,0.88,0,0.88,0,1.76,0,0.88,0.88,0.88,0.98,2.64,3.22,14.68,5.58,0.03,4.7,40.03,2.94,6.75,2.94,3.82,83,3.23,4.21,0.88,60,0.59,40,0.59,0,10.86,12.13,3.52,2.64,1.17,45.22,4.7,43,1.76,67,0,0,0,30.54,72,1.47,33,42,2.94,3.23,14,83,12,54.35,3.23,0.32,0.35,29.66,95,3.52,7.63,1.17,1.17,0,0.29,1.47,2.64,0.29,75,0.88,60,0.29,28,53,19,15,38,46,17.91,15.66,0.87,107,-2.25,15.55,16.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,8,3.64,30,0.03,0.06,0.03,0.16,,0.28
Diego Carlos,Como,Serie A,2025/2026,1022,11.35,11,Right Centre Back,Left Centre Back,Man,Brazil,33,14/03/93,186,0,0,0,0.01,0.09,0,0,0,,0,0,0,0.18,0,0,0.18,0,0,0,0,0.01,0.26,-0.01,0,0,0,,0.35,0,0,0.18,0.26,0.36,4.76,6.85,10.13,4.58,0.08,5.02,27.03,1.67,8.01,1.76,2.03,91,2.38,2.74,1.32,80,0.18,62,2.55,0.09,7.05,10.12,3.52,2.03,0.97,33.43,1.32,19,0.53,26,0.35,0,0,55.48,91,3.7,8,58,5.64,5.55,10,75,-16,33.91,1.94,0.33,0.33,46.68,100,3.46,1.94,0,0,0,0,0.26,0.26,0,,0,0,0,20,78,2,50,45,5,22.52,23.46,0.94,98,0.94,21.18,22.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,7,2.44,16,0.01,0.04,0.05,0,,0.1
Dodô,Fiorentina,Serie A,2025/2026,1364,15.16,15,Right Wing Back,Right Back,Man,Brazil,27,16/11/98,166,0,0,0.07,0.07,0.99,0,7,1,,0.01,0,0.06,0.92,0,0.06,0.92,0,0,0,0,0.13,1.91,-0.13,2.31,0.92,1.39,40,1.98,0,0.59,2.77,1.12,0.95,1.06,1.04,9.04,4.22,0,2.84,42.93,3.89,8.77,0.73,1.85,69,0.86,1.81,0.53,56,0.33,47,0.46,0,7.78,8.38,2.24,1.72,0.46,46.24,3.43,44,1.06,62,0.13,0,0,31.87,73,1.85,11,42,1.19,4.29,12,70,-2,53.5,3.76,0.23,0.26,31.6,90,6.72,8.25,1.19,1.06,0.13,0.33,2.05,3.1,0,72,1.19,33,0.4,20,67,13,18,65,17,21.77,18.45,0.92,101,-3.32,19.98,18.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,12,4.66,35,0.11,0.13,0.01,-0.05,,0.19
Domagoj Bradarić,Hellas Verona,Serie A,2025/2026,965,10.72,12,Left Wing Back,Left Back,Man,Croatia,26,09/12/99,178,0,0,0.05,0.13,0.37,0,75,1,,0.04,0,0.1,0.56,0,0.09,0.47,0,0.01,0.09,0,0.15,0.93,-0.15,0.65,0.19,0.47,29,0.47,0,0.56,1.77,0.47,0.25,1.21,0.8,14.37,7,0.02,3.54,43.96,2.71,6.72,1.12,1.59,86,0.81,1.06,0.56,60,0.19,38,0.47,0.09,12.87,8.38,2.98,3.64,1.21,47.69,5.97,46,2.8,77,0.09,0,0,27.05,70,1.21,82,28,1.77,3.82,16,69,-1,54.31,1.96,0.2,0.33,23.41,91,4.87,6.16,0.75,0.28,0.47,0.09,1.4,1.68,0,25,0.56,24,0,18,63,19,18,58,24,20.42,17.27,0.87,100,-3.15,17.79,17.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,10,3.23,26,0.15,0.05,0.08,0.01,,0.29
Domenico Berardi,Sassuolo,Serie A,2025/2026,959,10.66,11,Right Wing,Right Midfielder,Man,Italy,31,31/07/94,183,0.38,0.19,0.14,0.09,1.5,13,50,2,100,0.22,0.28,0.16,1.69,0.28,0.15,1.41,0,0.01,0.28,0.47,0.3,3.19,0.17,1.22,0.66,0.56,54,1.59,0,1.22,2.72,1.03,0.77,0.75,0.46,24.21,12.67,0,5.72,50.2,2.53,4.78,1.31,2.35,58,0.88,1.65,1.5,50,0.94,42,0.47,0,21.39,16.72,4.78,2.91,0.84,52.84,11.73,55,1.88,65,0.19,0,0,28.33,76,2.81,93,61,1.31,4.03,26,76,1,60.1,2.81,0.43,0.55,28.8,89,4.34,9.19,1.97,1.31,0.66,0.28,3.1,4.41,0.28,24,0.56,30,0.66,14,69,17,15,69,15,20.56,16.98,0.95,92,-3.58,19.55,15.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,11,5.12,39,0.04,0.09,0.01,0.08,,0.22
Duván Zapata,Torino,Serie A,2025/2026,404,4.48,10,Right Centre Forward,Left Centre Forward,Man,Colombia,35,31/03/91,188,0.22,0.22,0.1,0.05,1.78,13,38,3,0,0.02,0,0.01,0.22,0,0.01,0.22,0,0,0,0.22,0.1,2.01,0.12,1.56,0.45,1.11,29,0.89,0,1.56,4.91,0,0,1.11,0.94,14.72,6.69,0.04,3.57,60.99,2.45,3.34,0,0,0,0,0,1.11,0,0.22,31,1.78,0,13.6,8.6,3.34,3.57,0.89,66.19,10.26,75,3.12,88,0,0,0,17.62,68,0.67,10,75,1.11,0.89,33,64,-4,60.41,1.34,0.21,0.23,21.85,74,3.64,5.8,0.45,0.45,0,0.67,5.8,6.24,0,0,0.22,100,0.89,12,65,23,19,62,19,14.67,13.1,1.1,104,-1.58,16.17,13.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,10,2.88,17,-0.09,-0.18,-0.01,-0.05,,-0.33
